year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2016,Lower Secondary Level,,,,,,,,,,,,
2016,Upper Secondary Level,,,,,,,,,,,,
2016,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2016,First Stage of Tertiary Education,,,,,,,,,,,,
2016,Second Stage of Tertiary Education,,,,,,,,,,,,
2017,Pre-primary Level,411,5.28413,5.18389,5.38437,4.33333,5.33333,6.33333,2.0,7.0,5.3333335,5.00000,5.66667
2017,Primary Level,1144,5.61951,5.55753,5.68148,4.66667,5.66667,6.66667,2.3333333,7.0,5.6666665,5.66667,6.00000
2017,Lower Secondary Level,3144,5.49015,5.45417,5.52612,4.66667,5.66667,6.33333,2.16667,7.0,5.6666665,5.33333,5.66667
2017,Upper Secondary Level,12383,5.37107,5.35388,5.38826,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.33333
2017,Post-secondary Non-tertiary Level,2257,5.38946,5.35078,5.42814,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.33333
2017,First Stage of Tertiary Education,1519,5.26878,5.21972,5.31785,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.33333
2017,Second Stage of Tertiary Education,6901,5.37845,5.35694,5.39997,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.66667
2018,Pre-primary Level,,,,,,,,,,,,
2018,Primary Level,,,,,,,,,,,,
2018,Lower Secondary Level,,,,,,,,,,,,
2018,Upper Secondary Level,,,,,,,,,,,,
2018,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2018,First Stage of Tertiary Education,,,,,,,,,,,,
2018,Second Stage of Tertiary Education,,,,,,,,,,,,
2019,Pre-primary Level,326,5.40596,5.29817,5.51376,5.00000,5.33333,6.33333,3.00000,7.0,5.3333335,5.33333,5.66667
2019,Primary Level,382,5.57663,5.46492,5.68834,5.00000,5.66667,6.65285,2.52073,7.0,5.6666665,5.33333,6.00000
2019,Lower Secondary Level,2395,5.44609,5.40444,5.48773,4.66667,5.33333,6.33333,2.16667,7.0,5.3333335,5.33333,5.66667
2019,Upper Secondary Level,11058,5.38980,5.37160,5.40800,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.33333
2019,Post-secondary Non-tertiary Level,2161,5.44859,5.41000,5.48719,4.66667,5.66667,6.00000,2.66667,7.0,5.6666665,5.33333,5.66667
2019,First Stage of Tertiary Education,1643,5.31036,5.26451,5.35621,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.33333
2019,Second Stage of Tertiary Education,6980,5.40304,5.38114,5.42495,4.66667,5.33333,6.00000,2.66667,7.0,5.3333335,5.33333,5.66667
2020,Pre-primary Level,,,,,,,,,,,,
2020,Primary Level,,,,,,,,,,,,
2020,Lower Secondary Level,,,,,,,,,,,,
2020,Upper Secondary Level,,,,,,,,,,,,
2020,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2020,First Stage of Tertiary Education,,,,,,,,,,,,
2020,Second Stage of Tertiary Education,,,,,,,,,,,,
2021,Pre-primary Level,,,,,,,,,,,,
2021,Primary Level,,,,,,,,,,,,
2021,Lower Secondary Level,,,,,,,,,,,,
2021,Upper Secondary Level,,,,,,,,,,,,
2021,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2021,First Stage of Tertiary Education,,,,,,,,,,,,
2021,Second Stage of Tertiary Education,,,,,,,,,,,,
2022,Pre-primary Level,,,,,,,,,,,,
2022,Primary Level,,,,,,,,,,,,
2022,Lower Secondary Level,,,,,,,,,,,,
2022,Upper Secondary Level,,,,,,,,,,,,
2022,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2022,First Stage of Tertiary Education,,,,,,,,,,,,
2022,Second Stage of Tertiary Education,,,,,,,,,,,,
