year,age_gr,pgisced97,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,30-45 y.,Primary Level,Very concerned,0.39232,142,313,0.33814,0.44650
1985,30-45 y.,Primary Level,Somewhat concerned,0.34752,101,313,0.29468,0.40036
1985,30-45 y.,Primary Level,Not concerned at all,0.22682,70,313,0.18035,0.27329
1985,30-45 y.,Lower Secondary Level,Very concerned,0.48004,327,674,0.44229,0.51779
1985,30-45 y.,Lower Secondary Level,Somewhat concerned,0.39145,249,674,0.35458,0.42833
1985,30-45 y.,Lower Secondary Level,Not concerned at all,0.11785,98,674,0.09349,0.14221
1985,30-45 y.,Upper Secondary Level,Very concerned,0.47914,869,1753,0.45575,0.50253
1985,30-45 y.,Upper Secondary Level,Somewhat concerned,0.42473,713,1753,0.40158,0.44787
1985,30-45 y.,Upper Secondary Level,Not concerned at all,0.09233,171,1753,0.07878,0.10589
1985,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.50414,43,76,0.39098,0.61729
1985,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.38840,33,76,0.27809,0.49870
1985,30-45 y.,First Stage of Tertiary Education,Very concerned,0.43458,106,211,0.36754,0.50163
1985,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.46313,105,211,0.39569,0.53057
1985,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.53353,201,340,0.48043,0.58664
1985,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.40053,139,340,0.34837,0.45269
1985,46-65 y.,Primary Level,Very concerned,0.41959,137,325,0.36585,0.47332
1985,46-65 y.,Primary Level,Somewhat concerned,0.31503,125,325,0.26445,0.36561
1985,46-65 y.,Primary Level,Not concerned at all,0.19528,63,325,0.15211,0.23844
1985,46-65 y.,Lower Secondary Level,Very concerned,0.50329,491,983,0.47202,0.53456
1985,46-65 y.,Lower Secondary Level,Somewhat concerned,0.39034,394,983,0.35983,0.42086
1985,46-65 y.,Lower Secondary Level,Not concerned at all,0.09139,98,983,0.07336,0.10941
1985,46-65 y.,Upper Secondary Level,Very concerned,0.50719,726,1457,0.48151,0.53287
1985,46-65 y.,Upper Secondary Level,Somewhat concerned,0.38955,589,1457,0.36450,0.41459
1985,46-65 y.,Upper Secondary Level,Not concerned at all,0.09269,142,1457,0.07779,0.10759
1985,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.59436,37,37,0.43396,0.75476
1985,46-65 y.,First Stage of Tertiary Education,Very concerned,0.40958,81,173,0.33608,0.48307
1985,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.47294,92,173,0.39833,0.54756
1985,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.43773,98,192,0.36737,0.50808
1985,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.44254,94,192,0.37210,0.51298
1985,66 and older,Lower Secondary Level,Very concerned,0.45038,187,410,0.40216,0.49860
1985,66 and older,Lower Secondary Level,Somewhat concerned,0.39090,167,410,0.34361,0.43819
1985,66 and older,Lower Secondary Level,Not concerned at all,0.12672,56,410,0.09448,0.15896
1985,66 and older,Upper Secondary Level,Very concerned,0.50037,257,506,0.45676,0.54398
1985,66 and older,Upper Secondary Level,Somewhat concerned,0.35632,180,506,0.31455,0.39809
1985,66 and older,Upper Secondary Level,Not concerned at all,0.12918,69,506,0.09993,0.15844
1985,66 and older,First Stage of Tertiary Education,Very concerned,0.53589,41,75,0.42226,0.64952
1985,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.41242,34,75,0.30026,0.52459
1986,17-29 y.,Pre-primary Level,Very concerned,0.42174,80,166,0.34638,0.49709
1986,17-29 y.,Pre-primary Level,Somewhat concerned,0.47775,86,166,0.40153,0.55397
1986,17-29 y.,Primary Level,Very concerned,0.39895,60,125,0.31276,0.48514
1986,17-29 y.,Primary Level,Somewhat concerned,0.38049,65,125,0.29504,0.46595
1986,17-29 y.,Lower Secondary Level,Very concerned,0.45065,434,937,0.41878,0.48253
1986,17-29 y.,Lower Secondary Level,Somewhat concerned,0.39399,371,937,0.36269,0.42530
1986,17-29 y.,Lower Secondary Level,Not concerned at all,0.14365,132,937,0.12118,0.16612
1986,17-29 y.,Upper Secondary Level,Very concerned,0.46830,658,1391,0.44207,0.49454
1986,17-29 y.,Upper Secondary Level,Somewhat concerned,0.42013,573,1391,0.39418,0.44608
1986,17-29 y.,Upper Secondary Level,Not concerned at all,0.10929,160,1391,0.09288,0.12569
1986,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.53447,55,96,0.43416,0.63477
1986,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.39376,41,96,0.29551,0.49201
1986,17-29 y.,First Stage of Tertiary Education,Very concerned,0.47259,48,90,0.36887,0.57632
1986,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.41843,42,90,0.31594,0.52092
1986,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.45334,43,84,0.34624,0.56044
1986,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.44146,41,84,0.33463,0.54829
1986,30-45 y.,Primary Level,Very concerned,0.39036,111,276,0.33270,0.44801
1986,30-45 y.,Primary Level,Somewhat concerned,0.33615,102,276,0.28032,0.39198
1986,30-45 y.,Primary Level,Not concerned at all,0.26094,63,276,0.20904,0.31285
1986,30-45 y.,Lower Secondary Level,Very concerned,0.45273,271,612,0.41326,0.49220
1986,30-45 y.,Lower Secondary Level,Somewhat concerned,0.39958,250,612,0.36074,0.43841
1986,30-45 y.,Lower Secondary Level,Not concerned at all,0.13825,91,612,0.11088,0.16562
1986,30-45 y.,Upper Secondary Level,Very concerned,0.42448,727,1636,0.40052,0.44844
1986,30-45 y.,Upper Secondary Level,Somewhat concerned,0.43482,697,1636,0.41079,0.45885
1986,30-45 y.,Upper Secondary Level,Not concerned at all,0.12606,212,1636,0.10997,0.14215
1986,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.42191,45,85,0.31630,0.52753
1986,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.45625,40,85,0.34973,0.56276
1986,30-45 y.,First Stage of Tertiary Education,Very concerned,0.43314,96,195,0.36341,0.50287
1986,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.46402,99,195,0.39384,0.53420
1986,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.49211,194,346,0.43936,0.54487
1986,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.42631,152,346,0.37412,0.47849
1986,46-65 y.,Primary Level,Very concerned,0.37862,127,314,0.32489,0.43236
1986,46-65 y.,Primary Level,Somewhat concerned,0.37550,122,314,0.32185,0.42915
1986,46-65 y.,Primary Level,Not concerned at all,0.23749,65,314,0.19034,0.28463
1986,46-65 y.,Lower Secondary Level,Very concerned,0.47364,451,939,0.44169,0.50559
1986,46-65 y.,Lower Secondary Level,Somewhat concerned,0.41914,390,939,0.38756,0.45071
1986,46-65 y.,Lower Secondary Level,Not concerned at all,0.09867,98,939,0.07958,0.11775
1986,46-65 y.,Upper Secondary Level,Very concerned,0.46613,683,1454,0.44048,0.49178
1986,46-65 y.,Upper Secondary Level,Somewhat concerned,0.41723,603,1454,0.39188,0.44259
1986,46-65 y.,Upper Secondary Level,Not concerned at all,0.10714,168,1454,0.09124,0.12305
1986,46-65 y.,First Stage of Tertiary Education,Very concerned,0.41841,82,171,0.34426,0.49257
1986,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.46472,89,171,0.38974,0.53969
1986,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.41362,96,205,0.34604,0.48120
1986,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.49263,109,205,0.42402,0.56124
1986,66 and older,Lower Secondary Level,Very concerned,0.42225,168,387,0.37297,0.47152
1986,66 and older,Lower Secondary Level,Somewhat concerned,0.42893,162,387,0.37955,0.47830
1986,66 and older,Lower Secondary Level,Not concerned at all,0.14055,57,387,0.10588,0.17522
1986,66 and older,Upper Secondary Level,Very concerned,0.43813,206,471,0.39328,0.48299
1986,66 and older,Upper Secondary Level,Somewhat concerned,0.41188,196,471,0.36738,0.45637
1986,66 and older,Upper Secondary Level,Not concerned at all,0.14455,69,471,0.11276,0.17634
1987,17-29 y.,Pre-primary Level,Very concerned,0.53702,94,163,0.46024,0.61381
1987,17-29 y.,Pre-primary Level,Somewhat concerned,0.32665,69,163,0.25443,0.39888
1987,17-29 y.,Primary Level,Very concerned,0.31434,38,112,0.22797,0.40070
1987,17-29 y.,Primary Level,Somewhat concerned,0.48859,74,112,0.39560,0.58158
1987,17-29 y.,Lower Secondary Level,Very concerned,0.43519,378,913,0.40301,0.46737
1987,17-29 y.,Lower Secondary Level,Somewhat concerned,0.44584,420,913,0.41358,0.47810
1987,17-29 y.,Lower Secondary Level,Not concerned at all,0.10881,115,913,0.08860,0.12902
1987,17-29 y.,Upper Secondary Level,Very concerned,0.44399,607,1385,0.41782,0.47017
1987,17-29 y.,Upper Secondary Level,Somewhat concerned,0.45898,639,1385,0.43273,0.48524
1987,17-29 y.,Upper Secondary Level,Not concerned at all,0.08694,139,1385,0.07209,0.10178
1987,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.43998,49,97,0.34069,0.53928
1987,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.48327,48,97,0.38331,0.58324
1987,17-29 y.,First Stage of Tertiary Education,Very concerned,0.37381,38,79,0.26644,0.48118
1987,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.49727,41,79,0.38631,0.60824
1987,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.60339,47,85,0.49877,0.70800
1987,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.35977,38,85,0.25714,0.46241
1987,30-45 y.,Primary Level,Very concerned,0.41987,110,271,0.36100,0.47874
1987,30-45 y.,Primary Level,Somewhat concerned,0.36014,108,271,0.30288,0.41740
1987,30-45 y.,Primary Level,Not concerned at all,0.18273,53,271,0.13663,0.22882
1987,30-45 y.,Lower Secondary Level,Very concerned,0.45082,243,577,0.41019,0.49146
1987,30-45 y.,Lower Secondary Level,Somewhat concerned,0.41095,248,577,0.37077,0.45113
1987,30-45 y.,Lower Secondary Level,Not concerned at all,0.11656,86,577,0.09035,0.14276
1987,30-45 y.,Upper Secondary Level,Very concerned,0.44082,705,1589,0.41641,0.46524
1987,30-45 y.,Upper Secondary Level,Somewhat concerned,0.44324,708,1589,0.41880,0.46767
1987,30-45 y.,Upper Secondary Level,Not concerned at all,0.10711,176,1589,0.09190,0.12232
1987,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.52584,45,81,0.41642,0.63526
1987,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.32808,36,81,0.22519,0.43097
1987,30-45 y.,First Stage of Tertiary Education,Very concerned,0.41022,91,192,0.34046,0.47998
1987,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.46859,101,192,0.39782,0.53936
1987,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.46394,179,335,0.41045,0.51742
1987,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.45612,156,335,0.40270,0.50953
1987,46-65 y.,Primary Level,Very concerned,0.35139,113,319,0.29892,0.40386
1987,46-65 y.,Primary Level,Somewhat concerned,0.41775,134,319,0.36354,0.47196
1987,46-65 y.,Primary Level,Not concerned at all,0.22305,72,319,0.17730,0.26881
1987,46-65 y.,Lower Secondary Level,Very concerned,0.46322,406,909,0.43079,0.49566
1987,46-65 y.,Lower Secondary Level,Somewhat concerned,0.41418,389,909,0.38214,0.44622
1987,46-65 y.,Lower Secondary Level,Not concerned at all,0.10928,114,909,0.08899,0.12958
1987,46-65 y.,Upper Secondary Level,Very concerned,0.47024,684,1460,0.44463,0.49585
1987,46-65 y.,Upper Secondary Level,Somewhat concerned,0.43215,633,1460,0.40673,0.45757
1987,46-65 y.,Upper Secondary Level,Not concerned at all,0.09112,143,1460,0.07635,0.10588
1987,46-65 y.,First Stage of Tertiary Education,Very concerned,0.43352,84,166,0.35790,0.50913
1987,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.42147,82,166,0.34612,0.49682
1987,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.39728,94,230,0.33390,0.46065
1987,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.46961,104,230,0.40497,0.53425
1987,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.13312,32,230,0.08912,0.17712
1987,66 and older,Lower Secondary Level,Very concerned,0.48528,189,396,0.43599,0.53456
1987,66 and older,Lower Secondary Level,Somewhat concerned,0.34492,145,396,0.29804,0.39180
1987,66 and older,Lower Secondary Level,Not concerned at all,0.15144,62,396,0.11608,0.18679
1987,66 and older,Upper Secondary Level,Very concerned,0.49135,243,490,0.44704,0.53566
1987,66 and older,Upper Secondary Level,Somewhat concerned,0.35126,175,490,0.30895,0.39357
1987,66 and older,Upper Secondary Level,Not concerned at all,0.13799,72,490,0.10743,0.16856
1988,17-29 y.,Pre-primary Level,Very concerned,0.42562,65,136,0.34222,0.50903
1988,17-29 y.,Pre-primary Level,Somewhat concerned,0.41849,71,136,0.33528,0.50171
1988,17-29 y.,Primary Level,Very concerned,0.32761,49,98,0.23421,0.42102
1988,17-29 y.,Primary Level,Somewhat concerned,0.39403,49,98,0.29678,0.49127
1988,17-29 y.,Lower Secondary Level,Very concerned,0.38012,345,908,0.34853,0.41171
1988,17-29 y.,Lower Secondary Level,Somewhat concerned,0.47983,438,908,0.44732,0.51235
1988,17-29 y.,Lower Secondary Level,Not concerned at all,0.12947,125,908,0.10762,0.15132
1988,17-29 y.,Upper Secondary Level,Very concerned,0.40540,544,1303,0.37873,0.43207
1988,17-29 y.,Upper Secondary Level,Somewhat concerned,0.46842,599,1303,0.44131,0.49552
1988,17-29 y.,Upper Secondary Level,Not concerned at all,0.12048,160,1303,0.10280,0.13816
1988,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.31609,37,89,0.21894,0.41323
1988,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.51726,52,89,0.41286,0.62167
1988,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.47250,38,38,0.31164,0.63337
1988,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.54904,42,42,0.39673,0.70135
1988,30-45 y.,Primary Level,Very concerned,0.40103,88,236,0.33836,0.46369
1988,30-45 y.,Primary Level,Somewhat concerned,0.44175,111,236,0.37825,0.50524
1988,30-45 y.,Primary Level,Not concerned at all,0.15308,37,236,0.10705,0.19912
1988,30-45 y.,Lower Secondary Level,Very concerned,0.43723,223,526,0.39480,0.47966
1988,30-45 y.,Lower Secondary Level,Somewhat concerned,0.43276,232,526,0.39038,0.47514
1988,30-45 y.,Lower Secondary Level,Not concerned at all,0.10600,71,526,0.07966,0.13233
1988,30-45 y.,Upper Secondary Level,Very concerned,0.38758,599,1496,0.36288,0.41228
1988,30-45 y.,Upper Secondary Level,Somewhat concerned,0.49527,730,1496,0.46993,0.52062
1988,30-45 y.,Upper Secondary Level,Not concerned at all,0.11204,167,1496,0.09605,0.12803
1988,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.52676,45,83,0.41870,0.63483
1988,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.36571,38,83,0.26146,0.46995
1988,30-45 y.,First Stage of Tertiary Education,Very concerned,0.37135,84,184,0.30134,0.44135
1988,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.48529,100,184,0.41288,0.55770
1988,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.38028,133,343,0.32883,0.43173
1988,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.51134,178,343,0.45837,0.56432
1988,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.10838,32,343,0.07543,0.14132
1988,46-65 y.,Primary Level,Very concerned,0.38366,115,305,0.32899,0.43832
1988,46-65 y.,Primary Level,Somewhat concerned,0.45585,134,305,0.39987,0.51184
1988,46-65 y.,Primary Level,Not concerned at all,0.15097,56,305,0.11073,0.19122
1988,46-65 y.,Lower Secondary Level,Very concerned,0.43719,381,879,0.40438,0.47000
1988,46-65 y.,Lower Secondary Level,Somewhat concerned,0.45294,407,879,0.42002,0.48587
1988,46-65 y.,Lower Secondary Level,Not concerned at all,0.09480,91,879,0.07542,0.11417
1988,46-65 y.,Upper Secondary Level,Very concerned,0.41403,590,1414,0.38835,0.43971
1988,46-65 y.,Upper Secondary Level,Somewhat concerned,0.46980,680,1414,0.44378,0.49582
1988,46-65 y.,Upper Secondary Level,Not concerned at all,0.10244,144,1414,0.08663,0.11825
1988,46-65 y.,First Stage of Tertiary Education,Very concerned,0.29983,58,155,0.22746,0.37219
1988,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.53958,97,155,0.46085,0.61830
1988,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.35044,75,226,0.28810,0.41278
1988,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.47726,113,226,0.41199,0.54252
1988,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.16574,38,226,0.11715,0.21433
1988,66 and older,Lower Secondary Level,Very concerned,0.42743,154,375,0.37729,0.47757
1988,66 and older,Lower Secondary Level,Somewhat concerned,0.43344,169,375,0.38322,0.48366
1988,66 and older,Lower Secondary Level,Not concerned at all,0.13027,52,375,0.09615,0.16438
1988,66 and older,Upper Secondary Level,Very concerned,0.41427,203,492,0.37070,0.45784
1988,66 and older,Upper Secondary Level,Somewhat concerned,0.39347,199,492,0.35026,0.43668
1988,66 and older,Upper Secondary Level,Not concerned at all,0.18309,90,492,0.14888,0.21730
1988,66 and older,First Stage of Tertiary Education,Very concerned,0.49072,31,31,0.31183,0.66961
1989,17-29 y.,Pre-primary Level,Very concerned,0.36158,62,144,0.28284,0.44033
1989,17-29 y.,Pre-primary Level,Somewhat concerned,0.48031,82,144,0.39842,0.56220
1989,17-29 y.,Primary Level,Very concerned,0.34587,40,90,0.24704,0.44469
1989,17-29 y.,Primary Level,Somewhat concerned,0.40919,50,90,0.30704,0.51135
1989,17-29 y.,Lower Secondary Level,Very concerned,0.36735,326,853,0.33498,0.39972
1989,17-29 y.,Lower Secondary Level,Somewhat concerned,0.44453,368,853,0.41117,0.47790
1989,17-29 y.,Lower Secondary Level,Not concerned at all,0.18207,159,853,0.15616,0.20799
1989,17-29 y.,Upper Secondary Level,Very concerned,0.29699,405,1296,0.27210,0.32187
1989,17-29 y.,Upper Secondary Level,Somewhat concerned,0.50847,658,1296,0.48124,0.53570
1989,17-29 y.,Upper Secondary Level,Not concerned at all,0.18595,233,1296,0.16476,0.20714
1989,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.26110,34,94,0.17183,0.35037
1989,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.47290,60,94,0.37143,0.57437
1989,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.40858,38,38,0.25018,0.56697
1989,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.43671,34,34,0.26749,0.60594
1989,30-45 y.,Primary Level,Very concerned,0.36303,80,213,0.29830,0.42776
1989,30-45 y.,Primary Level,Somewhat concerned,0.39692,94,213,0.33106,0.46278
1989,30-45 y.,Primary Level,Not concerned at all,0.20726,39,213,0.15270,0.26183
1989,30-45 y.,Lower Secondary Level,Very concerned,0.39218,183,495,0.34912,0.43523
1989,30-45 y.,Lower Secondary Level,Somewhat concerned,0.47827,237,495,0.43422,0.52232
1989,30-45 y.,Lower Secondary Level,Not concerned at all,0.12297,75,495,0.09401,0.15193
1989,30-45 y.,Upper Secondary Level,Very concerned,0.31686,480,1456,0.29296,0.34077
1989,30-45 y.,Upper Secondary Level,Somewhat concerned,0.51535,734,1456,0.48967,0.54103
1989,30-45 y.,Upper Secondary Level,Not concerned at all,0.16305,242,1456,0.14407,0.18203
1989,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.51570,48,48,0.37282,0.65857
1989,30-45 y.,First Stage of Tertiary Education,Very concerned,0.32127,62,199,0.25622,0.38631
1989,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.52301,106,199,0.45344,0.59258
1989,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.15572,31,199,0.10522,0.20623
1989,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.31790,111,337,0.26810,0.36769
1989,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.51639,173,337,0.46295,0.56982
1989,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.16299,53,337,0.12350,0.20249
1989,46-65 y.,Primary Level,Very concerned,0.35995,95,296,0.30518,0.41472
1989,46-65 y.,Primary Level,Somewhat concerned,0.37652,122,296,0.32123,0.43181
1989,46-65 y.,Primary Level,Not concerned at all,0.25594,79,296,0.20614,0.30574
1989,46-65 y.,Lower Secondary Level,Very concerned,0.39904,331,827,0.36565,0.43244
1989,46-65 y.,Lower Secondary Level,Somewhat concerned,0.43146,350,827,0.39768,0.46523
