year,regtyp,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Urban regions,Very concerned,0.36811,4098,8638,0.35794,0.37829
1995,Urban regions,Somewhat concerned,0.36438,3713,8638,0.35423,0.37453
1995,Urban regions,Not concerned at all,0.08562,827,8638,0.07972,0.09152
1995,Rural regions,Very concerned,0.38202,2155,4520,0.36785,0.39618
1995,Rural regions,Somewhat concerned,0.34628,1952,4520,0.33241,0.36015
1995,Rural regions,Not concerned at all,0.07288,413,4520,0.06530,0.08046
1996,Urban regions,Very concerned,0.30849,3297,8488,0.29867,0.31832
1996,Urban regions,Somewhat concerned,0.39954,4074,8488,0.38912,0.40996
1996,Urban regions,Not concerned at all,0.11280,1117,8488,0.10607,0.11953
1996,Rural regions,Very concerned,0.33379,1928,4506,0.32002,0.34756
1996,Rural regions,Somewhat concerned,0.38484,2080,4506,0.37063,0.39905
1996,Rural regions,Not concerned at all,0.09094,498,4506,0.08254,0.09933
1997,Urban regions,Very concerned,0.26464,2679,8324,0.25516,0.27411
1997,Urban regions,Somewhat concerned,0.38873,3987,8324,0.37826,0.39920
1997,Urban regions,Not concerned at all,0.16872,1658,8324,0.16067,0.17676
1997,Rural regions,Very concerned,0.27517,1546,4432,0.26202,0.28832
1997,Rural regions,Somewhat concerned,0.39162,2125,4432,0.37725,0.40599
1997,Rural regions,Not concerned at all,0.14277,761,4432,0.13247,0.15307
1998,Urban regions,Very concerned,0.30904,3392,9223,0.29961,0.31847
1998,Urban regions,Somewhat concerned,0.38739,4438,9223,0.37745,0.39733
1998,Urban regions,Not concerned at all,0.12953,1393,9223,0.12267,0.13638
1998,Rural regions,Very concerned,0.32634,1967,4943,0.31327,0.33941
1998,Rural regions,Somewhat concerned,0.37286,2311,4943,0.35938,0.38634
1998,Rural regions,Not concerned at all,0.11118,665,4943,0.10241,0.11994
1999,Urban regions,Very concerned,0.32708,3374,8848,0.31730,0.33686
1999,Urban regions,Somewhat concerned,0.38792,4215,8848,0.37777,0.39807
1999,Urban regions,Not concerned at all,0.11298,1259,8848,0.10638,0.11958
1999,Rural regions,Very concerned,0.33491,1829,4786,0.32154,0.34828
1999,Rural regions,Somewhat concerned,0.37275,2282,4786,0.35905,0.38645
1999,Rural regions,Not concerned at all,0.10865,675,4786,0.09984,0.11747
2000,Urban regions,Very concerned,0.26014,4890,15567,0.25325,0.26703
2000,Urban regions,Somewhat concerned,0.39542,7572,15567,0.38774,0.40310
2000,Urban regions,Not concerned at all,0.16521,3105,15567,0.15937,0.17104
2000,Rural regions,Very concerned,0.28646,2887,8329,0.27675,0.29617
2000,Rural regions,Somewhat concerned,0.39817,4107,8329,0.38766,0.40868
2000,Rural regions,Not concerned at all,0.13219,1335,8329,0.12492,0.13947
2001,Urban regions,Very concerned,0.23382,3986,14183,0.22685,0.24078
2001,Urban regions,Somewhat concerned,0.40482,7041,14183,0.39674,0.41289
2001,Urban regions,Not concerned at all,0.18133,3156,14183,0.17499,0.18767
2001,Rural regions,Very concerned,0.26563,2352,7560,0.25567,0.27559
2001,Rural regions,Somewhat concerned,0.41100,3879,7560,0.39991,0.42209
2001,Rural regions,Not concerned at all,0.14555,1329,7560,0.13760,0.15350
2002,Urban regions,Very concerned,0.36154,6454,15184,0.35390,0.36918
2002,Urban regions,Somewhat concerned,0.35828,6731,15184,0.35065,0.36590
2002,Urban regions,Not concerned at all,0.10559,1999,15184,0.10070,0.11048
2002,Rural regions,Very concerned,0.38168,3519,7711,0.37084,0.39253
2002,Rural regions,Somewhat concerned,0.35920,3442,7711,0.34849,0.36991
2002,Rural regions,Not concerned at all,0.08466,750,7711,0.07845,0.09087
2003,Urban regions,Very concerned,0.52073,8862,14659,0.51265,0.52882
2003,Urban regions,Somewhat concerned,0.25560,4849,14659,0.24854,0.26266
2003,Urban regions,Not concerned at all,0.05059,948,14659,0.04704,0.05414
2003,Rural regions,Very concerned,0.53714,4685,7399,0.52577,0.54850
2003,Rural regions,Somewhat concerned,0.24362,2287,7399,0.23383,0.25340
2003,Rural regions,Not concerned at all,0.05114,427,7399,0.04612,0.05616
2004,Urban regions,Very concerned,0.33832,5592,14228,0.33055,0.34610
2004,Urban regions,Somewhat concerned,0.37407,6574,14228,0.36612,0.38202
2004,Urban regions,Not concerned at all,0.11350,2062,14228,0.10829,0.11872
2004,Rural regions,Very concerned,0.34911,2963,7216,0.33811,0.36011
2004,Rural regions,Somewhat concerned,0.37703,3372,7216,0.36584,0.38821
2004,Rural regions,Not concerned at all,0.10934,881,7216,0.10214,0.11654
2005,Urban regions,Very concerned,0.32420,5132,13676,0.31636,0.33205
2005,Urban regions,Somewhat concerned,0.39049,6511,13676,0.38231,0.39866
2005,Urban regions,Not concerned at all,0.11965,2033,13676,0.11421,0.12509
2005,Rural regions,Very concerned,0.35777,2877,6911,0.34647,0.36907
2005,Rural regions,Somewhat concerned,0.37139,3173,6911,0.36000,0.38278
2005,Rural regions,Not concerned at all,0.10978,861,6911,0.10241,0.11715
2006,Urban regions,Very concerned,0.34950,6015,14349,0.34169,0.35730
2006,Urban regions,Somewhat concerned,0.38047,6637,14349,0.37253,0.38842
2006,Urban regions,Not concerned at all,0.09715,1697,14349,0.09231,0.10200
2006,Rural regions,Very concerned,0.36084,3307,7477,0.34996,0.37173
2006,Rural regions,Somewhat concerned,0.37220,3385,7477,0.36124,0.38316
2006,Rural regions,Not concerned at all,0.09012,785,7477,0.08363,0.09662
2007,Urban regions,Very concerned,0.30365,4777,13346,0.29584,0.31145
2007,Urban regions,Somewhat concerned,0.39678,6568,13346,0.38848,0.40508
2007,Urban regions,Not concerned at all,0.12382,2001,13346,0.11823,0.12941
2007,Rural regions,Very concerned,0.31000,2588,7025,0.29918,0.32082
2007,Rural regions,Somewhat concerned,0.41600,3534,7025,0.40447,0.42753
2007,Rural regions,Not concerned at all,0.10763,903,7025,0.10039,0.11488
2008,Urban regions,Very concerned,0.27089,3978,12621,0.26314,0.27865
2008,Urban regions,Somewhat concerned,0.42205,6489,12621,0.41343,0.43067
2008,Urban regions,Not concerned at all,0.14046,2154,12621,0.13440,0.14652
2008,Rural regions,Very concerned,0.28231,2147,6622,0.27146,0.29315
2008,Rural regions,Somewhat concerned,0.43036,3495,6622,0.41843,0.44228
2008,Rural regions,Not concerned at all,0.12686,980,6622,0.11884,0.13488
2009,Urban regions,Very concerned,0.26098,3474,11641,0.25300,0.26896
2009,Urban regions,Somewhat concerned,0.43852,6218,11641,0.42950,0.44753
2009,Urban regions,Not concerned at all,0.13779,1949,11641,0.13153,0.14405
2009,Rural regions,Very concerned,0.27263,1983,6311,0.26164,0.28361
2009,Rural regions,Somewhat concerned,0.43766,3363,6311,0.42542,0.44990
2009,Rural regions,Not concerned at all,0.13366,965,6311,0.12526,0.14205
2010,Urban regions,Very concerned,0.26220,4735,15548,0.25529,0.26911
2010,Urban regions,Somewhat concerned,0.42811,8165,15548,0.42033,0.43589
2010,Urban regions,Not concerned at all,0.14855,2648,15548,0.14296,0.15414
2010,Rural regions,Very concerned,0.28451,2704,8319,0.27481,0.29421
2010,Rural regions,Somewhat concerned,0.43756,4371,8319,0.42690,0.44823
2010,Rural regions,Not concerned at all,0.12327,1244,8319,0.11621,0.13034
2011,Urban regions,Very concerned,0.25162,4419,13226,0.24422,0.25902
2011,Urban regions,Somewhat concerned,0.38284,6712,13226,0.37456,0.39113
2011,Urban regions,Not concerned at all,0.12146,2095,13226,0.11590,0.12703
2011,Rural regions,Very concerned,0.26895,2431,7250,0.25874,0.27916
2011,Rural regions,Somewhat concerned,0.37358,3702,7250,0.36245,0.38472
2011,Rural regions,Not concerned at all,0.11088,1117,7250,0.10365,0.11810
2012,Urban regions,Very concerned,0.23899,4183,12981,0.23165,0.24633
2012,Urban regions,Somewhat concerned,0.39085,6557,12981,0.38246,0.39924
2012,Urban regions,Not concerned at all,0.13367,2241,12981,0.12781,0.13952
2012,Rural regions,Very concerned,0.25268,2415,7399,0.24277,0.26258
2012,Rural regions,Somewhat concerned,0.38380,3742,7399,0.37272,0.39488
2012,Rural regions,Not concerned at all,0.13195,1242,7399,0.12424,0.13966
2013,Urban regions,Very concerned,0.20474,3582,11982,0.19751,0.21196
2013,Urban regions,Somewhat concerned,0.35924,6254,11982,0.35065,0.36784
2013,Urban regions,Not concerned at all,0.12832,2146,11982,0.12233,0.13431
2013,Rural regions,Very concerned,0.22480,2088,6781,0.21487,0.23474
2013,Rural regions,Somewhat concerned,0.38342,3536,6781,0.37184,0.39499
2013,Rural regions,Not concerned at all,0.12750,1157,6781,0.11956,0.13543
2014,Urban regions,Very concerned,0.32168,7094,17549,0.31476,0.32859
2014,Urban regions,Somewhat concerned,0.39456,8112,17549,0.38733,0.40179
2014,Urban regions,Not concerned at all,0.11786,2343,17549,0.11309,0.12263
2014,Rural regions,Very concerned,0.29825,3437,9394,0.28900,0.30751
2014,Rural regions,Somewhat concerned,0.42476,4644,9394,0.41477,0.43476
2014,Rural regions,Not concerned at all,0.12308,1313,9394,0.11644,0.12972
2015,Urban regions,Very concerned,0.39262,7765,16093,0.38507,0.40016
2015,Urban regions,Somewhat concerned,0.35816,7019,16093,0.35075,0.36556
2015,Urban regions,Not concerned at all,0.06503,1309,16093,0.06122,0.06884
2015,Rural regions,Very concerned,0.38641,4068,8785,0.37623,0.39659
2015,Rural regions,Somewhat concerned,0.36133,3827,8785,0.35128,0.37138
2015,Rural regions,Not concerned at all,0.07824,890,8785,0.07263,0.08386
2016,Urban regions,Very concerned,0.45935,8741,15599,0.45153,0.46717
2016,Urban regions,Somewhat concerned,0.31702,5928,15599,0.30971,0.32432
2016,Urban regions,Not concerned at all,0.05089,930,15599,0.04744,0.05433
2016,Rural regions,Very concerned,0.46427,4652,8469,0.45365,0.47489
2016,Rural regions,Somewhat concerned,0.31120,3193,8469,0.30134,0.32107
2016,Rural regions,Not concerned at all,0.06060,624,8469,0.05552,0.06568
2017,Urban regions,Very concerned,0.47358,9694,17075,0.46609,0.48107
2017,Urban regions,Somewhat concerned,0.30234,6321,17075,0.29545,0.30923
2017,Urban regions,Not concerned at all,0.05250,1060,17075,0.04915,0.05584
2017,Rural regions,Very concerned,0.47742,5392,9339,0.46729,0.48755
2017,Rural regions,Somewhat concerned,0.29664,3270,9339,0.28738,0.30591
2017,Rural regions,Not concerned at all,0.05824,677,9339,0.05349,0.06299
2018,Urban regions,Very concerned,0.38634,7681,16615,0.37893,0.39374
2018,Urban regions,Somewhat concerned,0.37525,7476,16615,0.36788,0.38261
2018,Urban regions,Not concerned at all,0.07155,1458,16615,0.06763,0.07546
2018,Rural regions,Very concerned,0.38151,4036,8940,0.37144,0.39158
2018,Rural regions,Somewhat concerned,0.37419,3979,8940,0.36415,0.38422
2018,Rural regions,Not concerned at all,0.08078,925,8940,0.07513,0.08643
2019,Urban regions,Very concerned,0.40434,8122,16299,0.39680,0.41187
2019,Urban regions,Somewhat concerned,0.35956,6987,16299,0.35219,0.36693
2019,Urban regions,Not concerned at all,0.06285,1190,16299,0.05913,0.06658
2019,Rural regions,Very concerned,0.41318,4321,8756,0.40287,0.42350
2019,Rural regions,Somewhat concerned,0.34746,3732,8756,0.33749,0.35744
2019,Rural regions,Not concerned at all,0.06908,703,8756,0.06376,0.07439
2020,Urban regions,Very concerned,0.32116,6386,16924,0.31413,0.32820
2020,Urban regions,Somewhat concerned,0.41043,8396,16924,0.40302,0.41784
2020,Urban regions,Not concerned at all,0.09360,2142,16924,0.08921,0.09799
2020,Rural regions,Very concerned,0.33114,3329,8596,0.32119,0.34109
2020,Rural regions,Somewhat concerned,0.39953,4185,8596,0.38917,0.40988
2020,Rural regions,Not concerned at all,0.09234,1082,8596,0.08622,0.09846
2021,Urban regions,Very concerned,0.35686,4927,11360,0.34805,0.36567
2021,Urban regions,Somewhat concerned,0.37815,5375,11360,0.36923,0.38707
2021,Urban regions,Not concerned at all,0.08038,1058,11360,0.07538,0.08538
2021,Rural regions,Very concerned,0.37254,2535,5787,0.36008,0.38500
2021,Rural regions,Somewhat concerned,0.37920,2656,5787,0.36670,0.39170
2021,Rural regions,Not concerned at all,0.07805,596,5787,0.07114,0.08496
