year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Urban regions,West,,,,,,,,,,,,
2000,Urban regions,East,,,,,,,,,,,,
2000,Rural regions,West,,,,,,,,,,,,
2000,Rural regions,East,,,,,,,,,,,,
2001,Urban regions,West,,,,,,,,,,,,
2001,Urban regions,East,,,,,,,,,,,,
2001,Rural regions,West,,,,,,,,,,,,
2001,Rural regions,East,,,,,,,,,,,,
2002,Urban regions,West,,,,,,,,,,,,
2002,Urban regions,East,,,,,,,,,,,,
2002,Rural regions,West,,,,,,,,,,,,
2002,Rural regions,East,,,,,,,,,,,,
2003,Urban regions,West,,,,,,,,,,,,
2003,Urban regions,East,,,,,,,,,,,,
2003,Rural regions,West,,,,,,,,,,,,
2003,Rural regions,East,,,,,,,,,,,,
2004,Urban regions,West,,,,,,,,,,,,
2004,Urban regions,East,,,,,,,,,,,,
2004,Rural regions,West,,,,,,,,,,,,
2004,Rural regions,East,,,,,,,,,,,,
2005,Urban regions,West,,,,,,,,,,,,
2005,Urban regions,East,,,,,,,,,,,,
2005,Rural regions,West,,,,,,,,,,,,
2005,Rural regions,East,,,,,,,,,,,,
2006,Urban regions,West,,,,,,,,,,,,
2006,Urban regions,East,,,,,,,,,,,,
2006,Rural regions,West,,,,,,,,,,,,
2006,Rural regions,East,,,,,,,,,,,,
2007,Urban regions,West,,,,,,,,,,,,
2007,Urban regions,East,,,,,,,,,,,,
2007,Rural regions,West,,,,,,,,,,,,
2007,Rural regions,East,,,,,,,,,,,,
2008,Urban regions,West,,,,,,,,,,,,
2008,Urban regions,East,,,,,,,,,,,,
2008,Rural regions,West,,,,,,,,,,,,
2008,Rural regions,East,,,,,,,,,,,,
2009,Urban regions,West,,,,,,,,,,,,
2009,Urban regions,East,,,,,,,,,,,,
2009,Rural regions,West,,,,,,,,,,,,
2009,Rural regions,East,,,,,,,,,,,,
2010,Urban regions,West,,,,,,,,,,,,
2010,Urban regions,East,,,,,,,,,,,,
2010,Rural regions,West,,,,,,,,,,,,
2010,Rural regions,East,,,,,,,,,,,,
2011,Urban regions,West,,,,,,,,,,,,
2011,Urban regions,East,,,,,,,,,,,,
2011,Rural regions,West,,,,,,,,,,,,
2011,Rural regions,East,,,,,,,,,,,,
2012,Urban regions,West,,,,,,,,,,,,
2012,Urban regions,East,,,,,,,,,,,,
2012,Rural regions,West,,,,,,,,,,,,
2012,Rural regions,East,,,,,,,,,,,,
2013,Urban regions,West,,,,,,,,,,,,
2013,Urban regions,East,,,,,,,,,,,,
2013,Rural regions,West,,,,,,,,,,,,
2013,Rural regions,East,,,,,,,,,,,,
2014,Urban regions,West,,,,,,,,,,,,
2014,Urban regions,East,,,,,,,,,,,,
2014,Rural regions,West,,,,,,,,,,,,
2014,Rural regions,East,,,,,,,,,,,,
2015,Urban regions,West,,,,,,,,,,,,
2015,Urban regions,East,,,,,,,,,,,,
2015,Rural regions,West,,,,,,,,,,,,
2015,Rural regions,East,,,,,,,,,,,,
2016,Urban regions,West,,,,,,,,,,,,
2016,Urban regions,East,,,,,,,,,,,,
2016,Rural regions,West,,,,,,,,,,,,
2016,Rural regions,East,,,,,,,,,,,,
2017,Urban regions,West,3929,2.60202,2.51905,2.68500,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2017,Urban regions,East,290,3.35241,3.02712,3.67771,0.00000,3.00000,6.00000,0.00000,10.00000,,,
2017,Rural regions,West,1769,2.82965,2.70405,2.95526,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2017,Rural regions,East,1014,3.76273,3.60056,3.92490,2.00000,4.00000,5.00000,0.00000,9.50000,,,
2018,Urban regions,West,3788,2.62283,2.53915,2.70651,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2018,Urban regions,East,273,2.91374,2.61212,3.21536,0.00000,3.00000,5.00000,0.00000,10.00000,,,
2018,Rural regions,West,1692,2.77729,2.65014,2.90444,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2018,Rural regions,East,975,3.70378,3.53512,3.87244,1.00000,4.00000,6.00000,0.00000,10.00000,,,
2019,Urban regions,West,,,,,,,,,,,,
2019,Urban regions,East,,,,,,,,,,,,
2019,Rural regions,West,,,,,,,,,,,,
2019,Rural regions,East,,,,,,,,,,,,
2020,Urban regions,West,3929,2.76141,2.67924,2.84358,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2020,Urban regions,East,302,3.04927,2.76989,3.32866,0.00000,3.00000,5.00000,0.00000,10.00000,,,
2020,Rural regions,West,1614,2.92132,2.79488,3.04777,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2020,Rural regions,East,1039,3.45816,3.29833,3.61798,1.00000,3.00000,5.00000,0.00000,10.00000,,,
2021,Urban regions,West,,,,,,,,,,,,
2021,Urban regions,East,,,,,,,,,,,,
2021,Rural regions,West,,,,,,,,,,,,
2021,Rural regions,East,,,,,,,,,,,,
2022,Urban regions,West,4297,3.11934,3.03892,3.19975,0.00000,3.00000,5.00000,0.00000,10.00000,,,
2022,Urban regions,East,335,3.46981,3.19365,3.74596,1.00000,4.00000,5.00000,0.00000,10.00000,,,
2022,Rural regions,West,1930,3.49937,3.37862,3.62012,1.00000,3.00000,5.00000,0.00000,10.00000,,,
2022,Rural regions,East,1205,4.27377,4.11982,4.42772,2.00000,5.00000,6.00000,0.00000,10.00000,,,
