year,hhtyp,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1988,Single-person household,5th Quintile,,,,,,,,,,,,
1988,Couple without children,1st Quintile,,,,,,,,,,,,
1988,Couple without children,2nd Quintile,,,,,,,,,,,,
1988,Couple without children,3rd Quintile,,,,,,,,,,,,
1988,Couple without children,4th Quintile,,,,,,,,,,,,
1988,Couple without children,5th Quintile,,,,,,,,,,,,
1988,Single parent,1st Quintile,,,,,,,,,,,,
1988,Single parent,2nd Quintile,,,,,,,,,,,,
1988,Single parent,3rd Quintile,,,,,,,,,,,,
1988,Single parent,4th Quintile,,,,,,,,,,,,
1988,Single parent,5th Quintile,,,,,,,,,,,,
1988,Couple with children,1st Quintile,,,,,,,,,,,,
1988,Couple with children,2nd Quintile,,,,,,,,,,,,
1988,Couple with children,3rd Quintile,,,,,,,,,,,,
1988,Couple with children,4th Quintile,,,,,,,,,,,,
1988,Couple with children,5th Quintile,,,,,,,,,,,,
1988,Multi-generational household,1st Quintile,,,,,,,,,,,,
1988,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1988,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1988,Multi-generational household,4th Quintile,,,,,,,,,,,,
1988,Multi-generational household,5th Quintile,,,,,,,,,,,,
1988,Other Combinations,1st Quintile,,,,,,,,,,,,
1988,Other Combinations,2nd Quintile,,,,,,,,,,,,
1988,Other Combinations,3rd Quintile,,,,,,,,,,,,
1988,Other Combinations,4th Quintile,,,,,,,,,,,,
1988,Other Combinations,5th Quintile,,,,,,,,,,,,
1989,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
1989,Single-person household,1st Quintile,,,,,,,,,,,,
1989,Single-person household,2nd Quintile,,,,,,,,,,,,
1989,Single-person household,3rd Quintile,,,,,,,,,,,,
1989,Single-person household,4th Quintile,,,,,,,,,,,,
1989,Single-person household,5th Quintile,,,,,,,,,,,,
1989,Couple without children,1st Quintile,,,,,,,,,,,,
1989,Couple without children,2nd Quintile,,,,,,,,,,,,
1989,Couple without children,3rd Quintile,,,,,,,,,,,,
1989,Couple without children,4th Quintile,,,,,,,,,,,,
1989,Couple without children,5th Quintile,,,,,,,,,,,,
1989,Single parent,1st Quintile,,,,,,,,,,,,
1989,Single parent,2nd Quintile,,,,,,,,,,,,
1989,Single parent,3rd Quintile,,,,,,,,,,,,
1989,Single parent,4th Quintile,,,,,,,,,,,,
1989,Single parent,5th Quintile,,,,,,,,,,,,
1989,Couple with children,1st Quintile,,,,,,,,,,,,
1989,Couple with children,2nd Quintile,,,,,,,,,,,,
1989,Couple with children,3rd Quintile,,,,,,,,,,,,
1989,Couple with children,4th Quintile,,,,,,,,,,,,
1989,Couple with children,5th Quintile,,,,,,,,,,,,
1989,Multi-generational household,1st Quintile,,,,,,,,,,,,
1989,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1989,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1989,Multi-generational household,4th Quintile,,,,,,,,,,,,
1989,Multi-generational household,5th Quintile,,,,,,,,,,,,
1989,Other Combinations,1st Quintile,,,,,,,,,,,,
1989,Other Combinations,2nd Quintile,,,,,,,,,,,,
1989,Other Combinations,3rd Quintile,,,,,,,,,,,,
1989,Other Combinations,4th Quintile,,,,,,,,,,,,
1989,Other Combinations,5th Quintile,,,,,,,,,,,,
1990,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
1990,Single-person household,1st Quintile,,,,,,,,,,,,
1990,Single-person household,2nd Quintile,,,,,,,,,,,,
1990,Single-person household,3rd Quintile,,,,,,,,,,,,
1990,Single-person household,4th Quintile,,,,,,,,,,,,
1990,Single-person household,5th Quintile,,,,,,,,,,,,
1990,Couple without children,1st Quintile,,,,,,,,,,,,
1990,Couple without children,2nd Quintile,,,,,,,,,,,,
1990,Couple without children,3rd Quintile,,,,,,,,,,,,
1990,Couple without children,4th Quintile,,,,,,,,,,,,
1990,Couple without children,5th Quintile,,,,,,,,,,,,
1990,Single parent,Not included in this version of the questionnaire,,,,,,,,,,,,
1990,Single parent,1st Quintile,,,,,,,,,,,,
1990,Single parent,2nd Quintile,,,,,,,,,,,,
1990,Single parent,3rd Quintile,,,,,,,,,,,,
1990,Single parent,4th Quintile,,,,,,,,,,,,
1990,Single parent,5th Quintile,,,,,,,,,,,,
1990,Couple with children,1st Quintile,,,,,,,,,,,,
1990,Couple with children,2nd Quintile,,,,,,,,,,,,
1990,Couple with children,3rd Quintile,,,,,,,,,,,,
1990,Couple with children,4th Quintile,,,,,,,,,,,,
1990,Couple with children,5th Quintile,,,,,,,,,,,,
1990,Multi-generational household,1st Quintile,,,,,,,,,,,,
1990,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1990,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1990,Multi-generational household,4th Quintile,,,,,,,,,,,,
1990,Multi-generational household,5th Quintile,,,,,,,,,,,,
1990,Other Combinations,1st Quintile,,,,,,,,,,,,
1990,Other Combinations,2nd Quintile,,,,,,,,,,,,
1990,Other Combinations,3rd Quintile,,,,,,,,,,,,
1990,Other Combinations,4th Quintile,,,,,,,,,,,,
1990,Other Combinations,5th Quintile,,,,,,,,,,,,
1991,Single-person household,1st Quintile,,,,,,,,,,,,
1991,Single-person household,2nd Quintile,,,,,,,,,,,,
1991,Single-person household,3rd Quintile,,,,,,,,,,,,
1991,Single-person household,4th Quintile,,,,,,,,,,,,
1991,Single-person household,5th Quintile,,,,,,,,,,,,
1991,Couple without children,1st Quintile,,,,,,,,,,,,
1991,Couple without children,2nd Quintile,,,,,,,,,,,,
1991,Couple without children,3rd Quintile,,,,,,,,,,,,
1991,Couple without children,4th Quintile,,,,,,,,,,,,
1991,Couple without children,5th Quintile,,,,,,,,,,,,
1991,Single parent,1st Quintile,,,,,,,,,,,,
1991,Single parent,2nd Quintile,,,,,,,,,,,,
1991,Single parent,3rd Quintile,,,,,,,,,,,,
1991,Single parent,4th Quintile,,,,,,,,,,,,
1991,Single parent,5th Quintile,,,,,,,,,,,,
1991,Couple with children,1st Quintile,,,,,,,,,,,,
1991,Couple with children,2nd Quintile,,,,,,,,,,,,
1991,Couple with children,3rd Quintile,,,,,,,,,,,,
1991,Couple with children,4th Quintile,,,,,,,,,,,,
1991,Couple with children,5th Quintile,,,,,,,,,,,,
1991,Multi-generational household,1st Quintile,,,,,,,,,,,,
1991,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1991,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1991,Multi-generational household,4th Quintile,,,,,,,,,,,,
1991,Multi-generational household,5th Quintile,,,,,,,,,,,,
1991,Other Combinations,1st Quintile,,,,,,,,,,,,
1991,Other Combinations,2nd Quintile,,,,,,,,,,,,
1991,Other Combinations,3rd Quintile,,,,,,,,,,,,
1991,Other Combinations,4th Quintile,,,,,,,,,,,,
1991,Other Combinations,5th Quintile,,,,,,,,,,,,
1992,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
1992,Single-person household,1st Quintile,,,,,,,,,,,,
1992,Single-person household,2nd Quintile,,,,,,,,,,,,
1992,Single-person household,3rd Quintile,,,,,,,,,,,,
1992,Single-person household,4th Quintile,,,,,,,,,,,,
1992,Single-person household,5th Quintile,,,,,,,,,,,,
1992,Couple without children,1st Quintile,,,,,,,,,,,,
1992,Couple without children,2nd Quintile,,,,,,,,,,,,
1992,Couple without children,3rd Quintile,,,,,,,,,,,,
1992,Couple without children,4th Quintile,,,,,,,,,,,,
1992,Couple without children,5th Quintile,,,,,,,,,,,,
1992,Single parent,Not included in this version of the questionnaire,,,,,,,,,,,,
1992,Single parent,1st Quintile,,,,,,,,,,,,
1992,Single parent,2nd Quintile,,,,,,,,,,,,
1992,Single parent,3rd Quintile,,,,,,,,,,,,
1992,Single parent,4th Quintile,,,,,,,,,,,,
1992,Single parent,5th Quintile,,,,,,,,,,,,
1992,Couple with children,1st Quintile,,,,,,,,,,,,
1992,Couple with children,2nd Quintile,,,,,,,,,,,,
1992,Couple with children,3rd Quintile,,,,,,,,,,,,
1992,Couple with children,4th Quintile,,,,,,,,,,,,
1992,Couple with children,5th Quintile,,,,,,,,,,,,
1992,Multi-generational household,1st Quintile,,,,,,,,,,,,
1992,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1992,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1992,Multi-generational household,4th Quintile,,,,,,,,,,,,
1992,Multi-generational household,5th Quintile,,,,,,,,,,,,
1992,Other Combinations,1st Quintile,,,,,,,,,,,,
1992,Other Combinations,2nd Quintile,,,,,,,,,,,,
1992,Other Combinations,3rd Quintile,,,,,,,,,,,,
1992,Other Combinations,4th Quintile,,,,,,,,,,,,
1992,Other Combinations,5th Quintile,,,,,,,,,,,,
1993,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
1993,Single-person household,1st Quintile,,,,,,,,,,,,
1993,Single-person household,2nd Quintile,,,,,,,,,,,,
1993,Single-person household,3rd Quintile,,,,,,,,,,,,
1993,Single-person household,4th Quintile,,,,,,,,,,,,
1993,Single-person household,5th Quintile,,,,,,,,,,,,
1993,Couple without children,1st Quintile,,,,,,,,,,,,
1993,Couple without children,2nd Quintile,,,,,,,,,,,,
1993,Couple without children,3rd Quintile,,,,,,,,,,,,
1993,Couple without children,4th Quintile,,,,,,,,,,,,
1993,Couple without children,5th Quintile,,,,,,,,,,,,
1993,Single parent,1st Quintile,,,,,,,,,,,,
1993,Single parent,2nd Quintile,,,,,,,,,,,,
1993,Single parent,3rd Quintile,,,,,,,,,,,,
1993,Single parent,4th Quintile,,,,,,,,,,,,
1993,Single parent,5th Quintile,,,,,,,,,,,,
1993,Couple with children,1st Quintile,,,,,,,,,,,,
1993,Couple with children,2nd Quintile,,,,,,,,,,,,
1993,Couple with children,3rd Quintile,,,,,,,,,,,,
1993,Couple with children,4th Quintile,,,,,,,,,,,,
1993,Couple with children,5th Quintile,,,,,,,,,,,,
1993,Multi-generational household,1st Quintile,,,,,,,,,,,,
1993,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1993,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1993,Multi-generational household,4th Quintile,,,,,,,,,,,,
1993,Multi-generational household,5th Quintile,,,,,,,,,,,,
1993,Other Combinations,1st Quintile,,,,,,,,,,,,
1993,Other Combinations,2nd Quintile,,,,,,,,,,,,
1993,Other Combinations,3rd Quintile,,,,,,,,,,,,
1993,Other Combinations,4th Quintile,,,,,,,,,,,,
1993,Other Combinations,5th Quintile,,,,,,,,,,,,
1994,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
1994,Single-person household,1st Quintile,,,,,,,,,,,,
1994,Single-person household,2nd Quintile,,,,,,,,,,,,
1994,Single-person household,3rd Quintile,,,,,,,,,,,,
1994,Single-person household,4th Quintile,,,,,,,,,,,,
1994,Single-person household,5th Quintile,,,,,,,,,,,,
1994,Couple without children,Not included in this version of the questionnaire,,,,,,,,,,,,
1994,Couple without children,1st Quintile,,,,,,,,,,,,
1994,Couple without children,2nd Quintile,,,,,,,,,,,,
1994,Couple without children,3rd Quintile,,,,,,,,,,,,
1994,Couple without children,4th Quintile,,,,,,,,,,,,
1994,Couple without children,5th Quintile,,,,,,,,,,,,
1994,Single parent,Not included in this version of the questionnaire,,,,,,,,,,,,
1994,Single parent,1st Quintile,,,,,,,,,,,,
1994,Single parent,2nd Quintile,,,,,,,,,,,,
1994,Single parent,3rd Quintile,,,,,,,,,,,,
1994,Single parent,4th Quintile,,,,,,,,,,,,
1994,Single parent,5th Quintile,,,,,,,,,,,,
1994,Couple with children,1st Quintile,,,,,,,,,,,,
1994,Couple with children,2nd Quintile,,,,,,,,,,,,
1994,Couple with children,3rd Quintile,,,,,,,,,,,,
1994,Couple with children,4th Quintile,,,,,,,,,,,,
1994,Couple with children,5th Quintile,,,,,,,,,,,,
1994,Multi-generational household,1st Quintile,,,,,,,,,,,,
1994,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1994,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1994,Multi-generational household,4th Quintile,,,,,,,,,,,,
1994,Multi-generational household,5th Quintile,,,,,,,,,,,,
1994,Other Combinations,1st Quintile,,,,,,,,,,,,
1994,Other Combinations,2nd Quintile,,,,,,,,,,,,
1994,Other Combinations,3rd Quintile,,,,,,,,,,,,
1994,Other Combinations,4th Quintile,,,,,,,,,,,,
1994,Other Combinations,5th Quintile,,,,,,,,,,,,
1995,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
1995,Single-person household,1st Quintile,,,,,,,,,,,,
1995,Single-person household,2nd Quintile,,,,,,,,,,,,
1995,Single-person household,3rd Quintile,,,,,,,,,,,,
1995,Single-person household,4th Quintile,,,,,,,,,,,,
1995,Single-person household,5th Quintile,,,,,,,,,,,,
1995,Couple without children,1st Quintile,,,,,,,,,,,,
1995,Couple without children,2nd Quintile,,,,,,,,,,,,
1995,Couple without children,3rd Quintile,,,,,,,,,,,,
1995,Couple without children,4th Quintile,,,,,,,,,,,,
1995,Couple without children,5th Quintile,,,,,,,,,,,,
1995,Single parent,1st Quintile,,,,,,,,,,,,
1995,Single parent,2nd Quintile,,,,,,,,,,,,
1995,Single parent,3rd Quintile,,,,,,,,,,,,
1995,Single parent,4th Quintile,,,,,,,,,,,,
1995,Single parent,5th Quintile,,,,,,,,,,,,
1995,Couple with children,1st Quintile,,,,,,,,,,,,
1995,Couple with children,2nd Quintile,,,,,,,,,,,,
1995,Couple with children,3rd Quintile,,,,,,,,,,,,
1995,Couple with children,4th Quintile,,,,,,,,,,,,
1995,Couple with children,5th Quintile,,,,,,,,,,,,
1995,Multi-generational household,1st Quintile,,,,,,,,,,,,
1995,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1995,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1995,Multi-generational household,4th Quintile,,,,,,,,,,,,
1995,Multi-generational household,5th Quintile,,,,,,,,,,,,
1995,Other Combinations,1st Quintile,,,,,,,,,,,,
1995,Other Combinations,2nd Quintile,,,,,,,,,,,,
1995,Other Combinations,3rd Quintile,,,,,,,,,,,,
1995,Other Combinations,4th Quintile,,,,,,,,,,,,
1995,Other Combinations,5th Quintile,,,,,,,,,,,,
1996,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
1996,Single-person household,1st Quintile,,,,,,,,,,,,
1996,Single-person household,2nd Quintile,,,,,,,,,,,,
1996,Single-person household,3rd Quintile,,,,,,,,,,,,
1996,Single-person household,4th Quintile,,,,,,,,,,,,
1996,Single-person household,5th Quintile,,,,,,,,,,,,
1996,Couple without children,Not included in this version of the questionnaire,,,,,,,,,,,,
1996,Couple without children,1st Quintile,,,,,,,,,,,,
1996,Couple without children,2nd Quintile,,,,,,,,,,,,
1996,Couple without children,3rd Quintile,,,,,,,,,,,,
1996,Couple without children,4th Quintile,,,,,,,,,,,,
1996,Couple without children,5th Quintile,,,,,,,,,,,,
1996,Single parent,1st Quintile,,,,,,,,,,,,
1996,Single parent,2nd Quintile,,,,,,,,,,,,
1996,Single parent,3rd Quintile,,,,,,,,,,,,
1996,Single parent,4th Quintile,,,,,,,,,,,,
1996,Single parent,5th Quintile,,,,,,,,,,,,
1996,Couple with children,1st Quintile,,,,,,,,,,,,
1996,Couple with children,2nd Quintile,,,,,,,,,,,,
1996,Couple with children,3rd Quintile,,,,,,,,,,,,
1996,Couple with children,4th Quintile,,,,,,,,,,,,
1996,Couple with children,5th Quintile,,,,,,,,,,,,
1996,Multi-generational household,1st Quintile,,,,,,,,,,,,
1996,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1996,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1996,Multi-generational household,4th Quintile,,,,,,,,,,,,
1996,Multi-generational household,5th Quintile,,,,,,,,,,,,
1996,Other Combinations,1st Quintile,,,,,,,,,,,,
1996,Other Combinations,2nd Quintile,,,,,,,,,,,,
1996,Other Combinations,3rd Quintile,,,,,,,,,,,,
1996,Other Combinations,4th Quintile,,,,,,,,,,,,
1996,Other Combinations,5th Quintile,,,,,,,,,,,,
1997,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
1997,Single-person household,1st Quintile,,,,,,,,,,,,
1997,Single-person household,2nd Quintile,,,,,,,,,,,,
1997,Single-person household,3rd Quintile,,,,,,,,,,,,
1997,Single-person household,4th Quintile,,,,,,,,,,,,
1997,Single-person household,5th Quintile,,,,,,,,,,,,
1997,Couple without children,1st Quintile,,,,,,,,,,,,
1997,Couple without children,2nd Quintile,,,,,,,,,,,,
1997,Couple without children,3rd Quintile,,,,,,,,,,,,
1997,Couple without children,4th Quintile,,,,,,,,,,,,
1997,Couple without children,5th Quintile,,,,,,,,,,,,
1997,Single parent,1st Quintile,,,,,,,,,,,,
1997,Single parent,2nd Quintile,,,,,,,,,,,,
1997,Single parent,3rd Quintile,,,,,,,,,,,,
1997,Single parent,4th Quintile,,,,,,,,,,,,
1997,Single parent,5th Quintile,,,,,,,,,,,,
1997,Couple with children,1st Quintile,,,,,,,,,,,,
1997,Couple with children,2nd Quintile,,,,,,,,,,,,
1997,Couple with children,3rd Quintile,,,,,,,,,,,,
1997,Couple with children,4th Quintile,,,,,,,,,,,,
1997,Couple with children,5th Quintile,,,,,,,,,,,,
1997,Multi-generational household,1st Quintile,,,,,,,,,,,,
1997,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1997,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1997,Multi-generational household,4th Quintile,,,,,,,,,,,,
1997,Multi-generational household,5th Quintile,,,,,,,,,,,,
1997,Other Combinations,1st Quintile,,,,,,,,,,,,
1997,Other Combinations,2nd Quintile,,,,,,,,,,,,
1997,Other Combinations,3rd Quintile,,,,,,,,,,,,
1997,Other Combinations,4th Quintile,,,,,,,,,,,,
1997,Other Combinations,5th Quintile,,,,,,,,,,,,
1998,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
1998,Single-person household,1st Quintile,,,,,,,,,,,,
1998,Single-person household,2nd Quintile,,,,,,,,,,,,
1998,Single-person household,3rd Quintile,,,,,,,,,,,,
1998,Single-person household,4th Quintile,,,,,,,,,,,,
1998,Single-person household,5th Quintile,,,,,,,,,,,,
1998,Couple without children,1st Quintile,,,,,,,,,,,,
1998,Couple without children,2nd Quintile,,,,,,,,,,,,
1998,Couple without children,3rd Quintile,,,,,,,,,,,,
1998,Couple without children,4th Quintile,,,,,,,,,,,,
1998,Couple without children,5th Quintile,,,,,,,,,,,,
1998,Single parent,1st Quintile,,,,,,,,,,,,
1998,Single parent,2nd Quintile,,,,,,,,,,,,
1998,Single parent,3rd Quintile,,,,,,,,,,,,
1998,Single parent,4th Quintile,,,,,,,,,,,,
1998,Single parent,5th Quintile,,,,,,,,,,,,
1998,Couple with children,1st Quintile,,,,,,,,,,,,
1998,Couple with children,2nd Quintile,,,,,,,,,,,,
1998,Couple with children,3rd Quintile,,,,,,,,,,,,
1998,Couple with children,4th Quintile,,,,,,,,,,,,
1998,Couple with children,5th Quintile,,,,,,,,,,,,
1998,Multi-generational household,1st Quintile,,,,,,,,,,,,
1998,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1998,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1998,Multi-generational household,4th Quintile,,,,,,,,,,,,
1998,Multi-generational household,5th Quintile,,,,,,,,,,,,
1998,Other Combinations,1st Quintile,,,,,,,,,,,,
1998,Other Combinations,2nd Quintile,,,,,,,,,,,,
1998,Other Combinations,3rd Quintile,,,,,,,,,,,,
1998,Other Combinations,4th Quintile,,,,,,,,,,,,
1998,Other Combinations,5th Quintile,,,,,,,,,,,,
1999,Single-person household,1st Quintile,,,,,,,,,,,,
