year,hhtyp,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1994,Other Combinations,Tenant,,,,,,,,,,,,
1995,Single-person household,Owner,,,,,,,,,,,,
1995,Single-person household,Tenant,,,,,,,,,,,,
1995,Couple without children,Owner,,,,,,,,,,,,
1995,Couple without children,Tenant,,,,,,,,,,,,
1995,Single parent,Owner,,,,,,,,,,,,
1995,Single parent,Tenant,,,,,,,,,,,,
1995,Couple with children,Owner,,,,,,,,,,,,
1995,Couple with children,Tenant,,,,,,,,,,,,
1995,Multi-generational household,Owner,,,,,,,,,,,,
1995,Multi-generational household,Tenant,,,,,,,,,,,,
1995,Other Combinations,Owner,,,,,,,,,,,,
1995,Other Combinations,Tenant,,,,,,,,,,,,
1996,Single-person household,Owner,,,,,,,,,,,,
1996,Single-person household,Tenant,,,,,,,,,,,,
1996,Couple without children,Owner,,,,,,,,,,,,
1996,Couple without children,Tenant,,,,,,,,,,,,
1996,Single parent,Owner,,,,,,,,,,,,
1996,Single parent,Tenant,,,,,,,,,,,,
1996,Couple with children,Owner,,,,,,,,,,,,
1996,Couple with children,Tenant,,,,,,,,,,,,
1996,Multi-generational household,Owner,,,,,,,,,,,,
1996,Multi-generational household,Tenant,,,,,,,,,,,,
1996,Other Combinations,Owner,,,,,,,,,,,,
1996,Other Combinations,Tenant,,,,,,,,,,,,
1997,Single-person household,Owner,,,,,,,,,,,,
1997,Single-person household,Tenant,,,,,,,,,,,,
1997,Couple without children,Owner,,,,,,,,,,,,
1997,Couple without children,Tenant,,,,,,,,,,,,
1997,Single parent,Owner,,,,,,,,,,,,
1997,Single parent,Tenant,,,,,,,,,,,,
1997,Couple with children,Owner,,,,,,,,,,,,
1997,Couple with children,Tenant,,,,,,,,,,,,
1997,Multi-generational household,Owner,,,,,,,,,,,,
1997,Multi-generational household,Tenant,,,,,,,,,,,,
1997,Other Combinations,Owner,,,,,,,,,,,,
1997,Other Combinations,Tenant,,,,,,,,,,,,
1998,Single-person household,Owner,,,,,,,,,,,,
1998,Single-person household,Tenant,,,,,,,,,,,,
1998,Couple without children,Owner,,,,,,,,,,,,
1998,Couple without children,Tenant,,,,,,,,,,,,
1998,Single parent,Owner,,,,,,,,,,,,
1998,Single parent,Tenant,,,,,,,,,,,,
1998,Couple with children,Owner,,,,,,,,,,,,
1998,Couple with children,Tenant,,,,,,,,,,,,
1998,Multi-generational household,Owner,,,,,,,,,,,,
1998,Multi-generational household,Tenant,,,,,,,,,,,,
1998,Other Combinations,Owner,,,,,,,,,,,,
1998,Other Combinations,Tenant,,,,,,,,,,,,
1999,Single-person household,Owner,,,,,,,,,,,,
1999,Single-person household,Tenant,,,,,,,,,,,,
1999,Couple without children,Owner,,,,,,,,,,,,
1999,Couple without children,Tenant,,,,,,,,,,,,
1999,Single parent,Owner,,,,,,,,,,,,
1999,Single parent,Tenant,,,,,,,,,,,,
1999,Couple with children,Owner,,,,,,,,,,,,
1999,Couple with children,Tenant,,,,,,,,,,,,
1999,Multi-generational household,Owner,,,,,,,,,,,,
1999,Multi-generational household,Tenant,,,,,,,,,,,,
1999,Other Combinations,Owner,,,,,,,,,,,,
1999,Other Combinations,Tenant,,,,,,,,,,,,
2000,Single-person household,Owner,,,,,,,,,,,,
2000,Single-person household,Tenant,,,,,,,,,,,,
2000,Couple without children,Owner,,,,,,,,,,,,
2000,Couple without children,Tenant,,,,,,,,,,,,
2000,Single parent,Owner,,,,,,,,,,,,
2000,Single parent,Tenant,,,,,,,,,,,,
2000,Couple with children,Owner,,,,,,,,,,,,
2000,Couple with children,Tenant,,,,,,,,,,,,
2000,Multi-generational household,Owner,,,,,,,,,,,,
2000,Multi-generational household,Tenant,,,,,,,,,,,,
2000,Other Combinations,Owner,,,,,,,,,,,,
2000,Other Combinations,Tenant,,,,,,,,,,,,
2001,Single-person household,Owner,,,,,,,,,,,,
2001,Single-person household,Tenant,,,,,,,,,,,,
2001,Couple without children,Owner,,,,,,,,,,,,
2001,Couple without children,Tenant,,,,,,,,,,,,
2001,Single parent,Owner,,,,,,,,,,,,
2001,Single parent,Tenant,,,,,,,,,,,,
2001,Couple with children,Owner,,,,,,,,,,,,
2001,Couple with children,Tenant,,,,,,,,,,,,
2001,Multi-generational household,Owner,,,,,,,,,,,,
2001,Multi-generational household,Tenant,,,,,,,,,,,,
2001,Other Combinations,Owner,,,,,,,,,,,,
2001,Other Combinations,Tenant,,,,,,,,,,,,
2002,Single-person household,Owner,,,,,,,,,,,,
2002,Single-person household,Tenant,,,,,,,,,,,,
2002,Couple without children,Owner,,,,,,,,,,,,
2002,Couple without children,Tenant,,,,,,,,,,,,
2002,Single parent,Owner,,,,,,,,,,,,
2002,Single parent,Tenant,,,,,,,,,,,,
2002,Couple with children,Owner,,,,,,,,,,,,
2002,Couple with children,Tenant,,,,,,,,,,,,
2002,Multi-generational household,Owner,,,,,,,,,,,,
2002,Multi-generational household,Tenant,,,,,,,,,,,,
2002,Other Combinations,Owner,,,,,,,,,,,,
2002,Other Combinations,Tenant,,,,,,,,,,,,
2003,Single-person household,Owner,,,,,,,,,,,,
2003,Single-person household,Tenant,,,,,,,,,,,,
2003,Couple without children,Owner,,,,,,,,,,,,
2003,Couple without children,Tenant,,,,,,,,,,,,
2003,Single parent,Owner,,,,,,,,,,,,
2003,Single parent,Tenant,,,,,,,,,,,,
2003,Couple with children,Owner,,,,,,,,,,,,
2003,Couple with children,Tenant,,,,,,,,,,,,
2003,Multi-generational household,Owner,,,,,,,,,,,,
2003,Multi-generational household,Tenant,,,,,,,,,,,,
2003,Other Combinations,Owner,,,,,,,,,,,,
2003,Other Combinations,Tenant,,,,,,,,,,,,
2004,Single-person household,Owner,,,,,,,,,,,,
2004,Single-person household,Tenant,,,,,,,,,,,,
2004,Couple without children,Owner,,,,,,,,,,,,
2004,Couple without children,Tenant,,,,,,,,,,,,
2004,Single parent,Owner,,,,,,,,,,,,
2004,Single parent,Tenant,,,,,,,,,,,,
2004,Couple with children,Owner,,,,,,,,,,,,
2004,Couple with children,Tenant,,,,,,,,,,,,
2004,Multi-generational household,Owner,,,,,,,,,,,,
2004,Multi-generational household,Tenant,,,,,,,,,,,,
2004,Other Combinations,Owner,,,,,,,,,,,,
2004,Other Combinations,Tenant,,,,,,,,,,,,
2005,Single-person household,Owner,,,,,,,,,,,,
2005,Single-person household,Tenant,,,,,,,,,,,,
2005,Couple without children,Owner,,,,,,,,,,,,
2005,Couple without children,Tenant,,,,,,,,,,,,
2005,Single parent,Owner,,,,,,,,,,,,
2005,Single parent,Tenant,,,,,,,,,,,,
2005,Couple with children,Owner,,,,,,,,,,,,
2005,Couple with children,Tenant,,,,,,,,,,,,
2005,Multi-generational household,Owner,,,,,,,,,,,,
2005,Multi-generational household,Tenant,,,,,,,,,,,,
2005,Other Combinations,Owner,,,,,,,,,,,,
2005,Other Combinations,Tenant,,,,,,,,,,,,
2006,Single-person household,Owner,,,,,,,,,,,,
2006,Single-person household,Tenant,,,,,,,,,,,,
2006,Couple without children,Owner,,,,,,,,,,,,
2006,Couple without children,Tenant,,,,,,,,,,,,
2006,Single parent,Owner,,,,,,,,,,,,
2006,Single parent,Tenant,,,,,,,,,,,,
2006,Couple with children,Owner,,,,,,,,,,,,
2006,Couple with children,Tenant,,,,,,,,,,,,
2006,Multi-generational household,Owner,,,,,,,,,,,,
2006,Multi-generational household,Tenant,,,,,,,,,,,,
2006,Other Combinations,Owner,,,,,,,,,,,,
2006,Other Combinations,Tenant,,,,,,,,,,,,
2007,Single-person household,Owner,,,,,,,,,,,,
2007,Single-person household,Tenant,,,,,,,,,,,,
2007,Couple without children,Owner,,,,,,,,,,,,
2007,Couple without children,Tenant,,,,,,,,,,,,
2007,Single parent,Owner,,,,,,,,,,,,
2007,Single parent,Tenant,,,,,,,,,,,,
2007,Couple with children,Owner,,,,,,,,,,,,
2007,Couple with children,Tenant,,,,,,,,,,,,
2007,Multi-generational household,Owner,,,,,,,,,,,,
2007,Multi-generational household,Tenant,,,,,,,,,,,,
2007,Other Combinations,Owner,,,,,,,,,,,,
2007,Other Combinations,Tenant,,,,,,,,,,,,
2008,Single-person household,Owner,,,,,,,,,,,,
2008,Single-person household,Tenant,,,,,,,,,,,,
2008,Couple without children,Owner,,,,,,,,,,,,
2008,Couple without children,Tenant,,,,,,,,,,,,
2008,Single parent,Owner,,,,,,,,,,,,
2008,Single parent,Tenant,,,,,,,,,,,,
2008,Couple with children,Owner,,,,,,,,,,,,
2008,Couple with children,Tenant,,,,,,,,,,,,
2008,Multi-generational household,Owner,,,,,,,,,,,,
2008,Multi-generational household,Tenant,,,,,,,,,,,,
2008,Other Combinations,Owner,,,,,,,,,,,,
2008,Other Combinations,Tenant,,,,,,,,,,,,
2009,Single-person household,Owner,,,,,,,,,,,,
2009,Single-person household,Tenant,,,,,,,,,,,,
2009,Couple without children,Owner,,,,,,,,,,,,
2009,Couple without children,Tenant,,,,,,,,,,,,
2009,Single parent,Owner,,,,,,,,,,,,
2009,Single parent,Tenant,,,,,,,,,,,,
2009,Couple with children,Owner,,,,,,,,,,,,
2009,Couple with children,Tenant,,,,,,,,,,,,
2009,Multi-generational household,Owner,,,,,,,,,,,,
2009,Multi-generational household,Tenant,,,,,,,,,,,,
2009,Other Combinations,Owner,,,,,,,,,,,,
2009,Other Combinations,Tenant,,,,,,,,,,,,
2010,Single-person household,Owner,,,,,,,,,,,,
2010,Single-person household,Tenant,,,,,,,,,,,,
2010,Couple without children,Owner,,,,,,,,,,,,
2010,Couple without children,Tenant,,,,,,,,,,,,
2010,Single parent,Owner,,,,,,,,,,,,
2010,Single parent,Tenant,,,,,,,,,,,,
2010,Couple with children,Owner,,,,,,,,,,,,
2010,Couple with children,Tenant,,,,,,,,,,,,
2010,Multi-generational household,Owner,,,,,,,,,,,,
2010,Multi-generational household,Tenant,,,,,,,,,,,,
2010,Other Combinations,Owner,,,,,,,,,,,,
2010,Other Combinations,Tenant,,,,,,,,,,,,
2011,Single-person household,Owner,,,,,,,,,,,,
2011,Single-person household,Tenant,,,,,,,,,,,,
2011,Couple without children,Owner,,,,,,,,,,,,
2011,Couple without children,Tenant,,,,,,,,,,,,
2011,Single parent,Owner,,,,,,,,,,,,
2011,Single parent,Tenant,,,,,,,,,,,,
2011,Couple with children,Owner,,,,,,,,,,,,
2011,Couple with children,Tenant,,,,,,,,,,,,
2011,Multi-generational household,Owner,,,,,,,,,,,,
2011,Multi-generational household,Tenant,,,,,,,,,,,,
2011,Other Combinations,Owner,,,,,,,,,,,,
2011,Other Combinations,Tenant,,,,,,,,,,,,
2012,Single-person household,Owner,,,,,,,,,,,,
2012,Single-person household,Tenant,,,,,,,,,,,,
2012,Couple without children,Owner,,,,,,,,,,,,
2012,Couple without children,Tenant,,,,,,,,,,,,
2012,Single parent,Owner,,,,,,,,,,,,
2012,Single parent,Tenant,,,,,,,,,,,,
2012,Couple with children,Owner,,,,,,,,,,,,
2012,Couple with children,Tenant,,,,,,,,,,,,
2012,Multi-generational household,Owner,,,,,,,,,,,,
2012,Multi-generational household,Tenant,,,,,,,,,,,,
2012,Other Combinations,Owner,,,,,,,,,,,,
2012,Other Combinations,Tenant,,,,,,,,,,,,
2013,Single-person household,Owner,,,,,,,,,,,,
2013,Single-person household,Tenant,,,,,,,,,,,,
2013,Couple without children,Owner,,,,,,,,,,,,
2013,Couple without children,Tenant,,,,,,,,,,,,
2013,Single parent,Owner,,,,,,,,,,,,
2013,Single parent,Tenant,,,,,,,,,,,,
2013,Couple with children,Owner,,,,,,,,,,,,
2013,Couple with children,Tenant,,,,,,,,,,,,
2013,Multi-generational household,Owner,,,,,,,,,,,,
2013,Multi-generational household,Tenant,,,,,,,,,,,,
2013,Other Combinations,Owner,,,,,,,,,,,,
2013,Other Combinations,Tenant,,,,,,,,,,,,
2014,Single-person household,Owner,,,,,,,,,,,,
2014,Single-person household,Tenant,,,,,,,,,,,,
2014,Couple without children,Owner,,,,,,,,,,,,
2014,Couple without children,Tenant,,,,,,,,,,,,
2014,Single parent,Owner,,,,,,,,,,,,
2014,Single parent,Tenant,,,,,,,,,,,,
2014,Couple with children,Owner,,,,,,,,,,,,
2014,Couple with children,Tenant,,,,,,,,,,,,
2014,Multi-generational household,Owner,,,,,,,,,,,,
2014,Multi-generational household,Tenant,,,,,,,,,,,,
2014,Other Combinations,Owner,,,,,,,,,,,,
2014,Other Combinations,Tenant,,,,,,,,,,,,
2015,Single-person household,Owner,,,,,,,,,,,,
2015,Single-person household,Tenant,,,,,,,,,,,,
2015,Couple without children,Owner,,,,,,,,,,,,
2015,Couple without children,Tenant,,,,,,,,,,,,
2015,Single parent,Owner,,,,,,,,,,,,
2015,Single parent,Tenant,,,,,,,,,,,,
2015,Couple with children,Owner,,,,,,,,,,,,
2015,Couple with children,Tenant,,,,,,,,,,,,
2015,Multi-generational household,Owner,,,,,,,,,,,,
2015,Multi-generational household,Tenant,,,,,,,,,,,,
2015,Other Combinations,Owner,,,,,,,,,,,,
2015,Other Combinations,Tenant,,,,,,,,,,,,
2016,Single-person household,Owner,,,,,,,,,,,,
2016,Single-person household,Tenant,,,,,,,,,,,,
2016,Couple without children,Owner,,,,,,,,,,,,
2016,Couple without children,Tenant,,,,,,,,,,,,
2016,Single parent,Owner,,,,,,,,,,,,
2016,Single parent,Tenant,,,,,,,,,,,,
2016,Couple with children,Owner,,,,,,,,,,,,
2016,Couple with children,Tenant,,,,,,,,,,,,
2016,Multi-generational household,Owner,,,,,,,,,,,,
2016,Multi-generational household,Tenant,,,,,,,,,,,,
2016,Other Combinations,Owner,,,,,,,,,,,,
2016,Other Combinations,Tenant,,,,,,,,,,,,
2017,Single-person household,Owner,1008,2.55688,2.38682,2.72694,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2017,Single-person household,Tenant,,,,,,,,,,,,
2017,Couple without children,Owner,2504,2.49571,2.39679,2.59462,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2017,Couple without children,Tenant,,,,,,,,,,,,
2017,Single parent,Owner,408,3.90996,3.61793,4.20199,1.00000,4.00000,6.00000,0.00000,10.00000,,,
2017,Single parent,Tenant,,,,,,,,,,,,
2017,Couple with children,Owner,2934,3.30715,3.21004,3.40426,0.00000,3.00000,5.00000,0.00000,10.00000,,,
2017,Couple with children,Tenant,,,,,,,,,,,,
2017,Multi-generational household,Owner,56,3.86648,3.20254,4.53042,2.00000,4.00000,5.94521,0.00000,9.00000,,,
2017,Multi-generational household,Tenant,,,,,,,,,,,,
2017,Other Combinations,Owner,92,3.12692,2.54038,3.71346,1.00000,2.00000,5.35846,0.00000,10.00000,,,
2017,Other Combinations,Tenant,,,,,,,,,,,,
2018,Single-person household,Owner,1002,2.49966,2.33093,2.66839,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2018,Single-person household,Tenant,,,,,,,,,,,,
2018,Couple without children,Owner,2452,2.45505,2.35729,2.55280,0.00000,2.00000,4.00000,0.00000,10.00000,,,
2018,Couple without children,Tenant,,,,,,,,,,,,
2018,Single parent,Owner,382,3.78075,3.48755,4.07395,1.00000,4.00000,6.00000,0.00000,10.00000,,,
2018,Single parent,Tenant,,,,,,,,,,,,
2018,Couple with children,Owner,2753,3.39392,3.29391,3.49394,1.00000,3.00000,5.00000,0.00000,10.00000,,,
2018,Couple with children,Tenant,,,,,,,,,,,,
2018,Multi-generational household,Owner,55,4.01508,3.35124,4.67891,2.00000,5.00000,5.00000,0.00000,9.00000,,,
2018,Multi-generational household,Tenant,,,,,,,,,,,,
2018,Other Combinations,Owner,84,2.58467,2.05514,3.11420,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2018,Other Combinations,Tenant,,,,,,,,,,,,
2019,Single-person household,Owner,,,,,,,,,,,,
2019,Single-person household,Tenant,,,,,,,,,,,,
2019,Couple without children,Owner,,,,,,,,,,,,
2019,Couple without children,Tenant,,,,,,,,,,,,
2019,Single parent,Owner,,,,,,,,,,,,
2019,Single parent,Tenant,,,,,,,,,,,,
2019,Couple with children,Owner,,,,,,,,,,,,
2019,Couple with children,Tenant,,,,,,,,,,,,
2019,Multi-generational household,Owner,,,,,,,,,,,,
2019,Multi-generational household,Tenant,,,,,,,,,,,,
2019,Other Combinations,Owner,,,,,,,,,,,,
2019,Other Combinations,Tenant,,,,,,,,,,,,
2020,Single-person household,Owner,1092,2.61006,2.45030,2.76983,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2020,Single-person household,Tenant,,,,,,,,,,,,
2020,Couple without children,Owner,2617,2.55772,2.46147,2.65398,0.00000,2.00000,5.00000,0.00000,10.00000,,,
2020,Couple without children,Tenant,,,,,,,,,,,,
2020,Single parent,Owner,364,3.91122,3.63004,4.19240,1.00000,4.00000,6.00000,0.00000,10.00000,,,
2020,Single parent,Tenant,,,,,,,,,,,,
2020,Couple with children,Owner,2668,3.45402,3.35696,3.55108,1.00000,3.00000,5.00000,0.00000,10.00000,,,
2020,Couple with children,Tenant,,,,,,,,,,,,
2020,Multi-generational household,Owner,53,3.73122,2.97856,4.48388,1.00000,5.00000,6.00000,0.00000,9.00000,,,
2020,Multi-generational household,Tenant,,,,,,,,,,,,
2020,Other Combinations,Owner,90,2.88478,2.38891,3.38066,1.00000,2.49075,5.00000,0.00000,9.00000,,,
2020,Other Combinations,Tenant,,,,,,,,,,,,
2021,Single-person household,Owner,,,,,,,,,,,,
2021,Single-person household,Tenant,,,,,,,,,,,,
2021,Couple without children,Owner,,,,,,,,,,,,
2021,Couple without children,Tenant,,,,,,,,,,,,
2021,Single parent,Owner,,,,,,,,,,,,
2021,Single parent,Tenant,,,,,,,,,,,,
2021,Couple with children,Owner,,,,,,,,,,,,
2021,Couple with children,Tenant,,,,,,,,,,,,
2021,Multi-generational household,Owner,,,,,,,,,,,,
2021,Multi-generational household,Tenant,,,,,,,,,,,,
2021,Other Combinations,Owner,,,,,,,,,,,,
2021,Other Combinations,Tenant,,,,,,,,,,,,
2022,Single-person household,Owner,1208,3.10221,2.94705,3.25736,0.00000,3.00000,5.00000,0.00000,10.00000,,,
2022,Single-person household,Tenant,,,,,,,,,,,,
2022,Couple without children,Owner,2769,2.86677,2.77077,2.96276,0.00000,3.00000,5.00000,0.00000,10.00000,,,
2022,Couple without children,Tenant,,,,,,,,,,,,
2022,Single parent,Owner,312,4.78419,4.46461,5.10378,3.00000,5.00000,7.00000,0.00000,10.00000,,,
2022,Single parent,Tenant,,,,,,,,,,,,
2022,Couple with children,Owner,2908,4.06256,3.96720,4.15791,2.00000,4.00000,6.00000,0.00000,10.00000,,,
2022,Couple with children,Tenant,,,,,,,,,,,,
2022,Multi-generational household,Owner,42,4.29597,3.33030,5.26163,3.00000,4.00000,7.00000,0.00000,10.00000,,,
2022,Multi-generational household,Tenant,,,,,,,,,,,,
2022,Other Combinations,Owner,383,3.51449,3.25455,3.77443,1.00000,3.00000,5.00000,0.00000,10.00000,,,
2022,Other Combinations,Tenant,,,,,,,,,,,,
