year,migback,regtyp,plh0194,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2018,Direct migration background,Urban regions,Strongly agree,0.5692744367571403,43121,0.5646006076987092,0.5739482658155713
2018,Direct migration background,Urban regions,Agree,0.3212701791733191,43121,0.31686264860900504,0.3256777097376332
2018,Direct migration background,Urban regions,Disagree,0.08639347170480752,43121,0.08374172694225936,0.08904521646735568
2018,Direct migration background,Urban regions,Strongly disagree,0.023061912364733015,43121,0.021645163611854798,0.024478661117611232
2018,Direct migration background,Rural regions,Strongly agree,0.591948310139165,43121,0.587309451457491,0.5965871688208391
2018,Direct migration background,Rural regions,Agree,0.32952286282306165,43121,0.3250863021814411,0.3339594234646822
2018,Direct migration background,Rural regions,Disagree,0.06262425447316103,43121,0.06033739330623913,0.06491111564008294
2018,Direct migration background,Rural regions,Strongly disagree,0.015904572564612324,43121,0.014723731990233042,0.017085413138991607
2018,Indirect migration background,Urban regions,Strongly agree,0.4510250569476082,43121,0.44632840631629594,0.45572170757892044
2018,Indirect migration background,Urban regions,Agree,0.4009111617312073,43121,0.3962854203601965,0.40553690310221807
2018,Indirect migration background,Urban regions,Disagree,0.1313591495823842,43121,0.12817082925336992,0.1345474699113985
2018,Indirect migration background,Urban regions,Strongly disagree,0.016704631738800303,43121,0.015494947257894517,0.01791431621970609
2018,Indirect migration background,Rural regions,Strongly agree,0.5252525252525253,43121,0.5205392037391279,0.5299658467659227
2018,Indirect migration background,Rural regions,Agree,0.37037037037037035,43121,0.36581239099200297,0.37492834974873773
2018,Indirect migration background,Rural regions,Disagree,0.10101010101010101,43121,0.09816582676899228,0.10385437525120973
2018,Indirect migration background,Rural regions,Strongly disagree,0.003367003367003367,43121,0.0028202379146432055,0.003913768819363528
