"plh0194","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Lehne eher ab","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Lehne eher ab","2005","AkademikerIn","Staedtischer Raum","","","",""
"Lehne eher ab","2005","AkademikerIn","Laendlicher Raum","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Lehne voll ab","2005","Hauptschule","Staedtischer Raum","","","",""
"Lehne voll ab","2005","Hauptschule","Laendlicher Raum","","","",""
"Lehne voll ab","2005","Realschule","Staedtischer Raum","","","",""
"Lehne voll ab","2005","Realschule","Laendlicher Raum","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Lehne voll ab","2005","AkademikerIn","Staedtischer Raum","","","",""
"Lehne voll ab","2005","AkademikerIn","Laendlicher Raum","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimme voll zu","2006","Hauptschule","Staedtischer Raum","","","",""
"Stimme voll zu","2006","Hauptschule","Laendlicher Raum","","","",""
"Stimme voll zu","2006","Realschule","Staedtischer Raum","","","",""
"Stimme voll zu","2006","Realschule","Laendlicher Raum","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimme voll zu","2006","AkademikerIn","Staedtischer Raum","","","",""
"Stimme voll zu","2006","AkademikerIn","Laendlicher Raum","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimme eher zu","2006","Hauptschule","Staedtischer Raum","","","",""
"Stimme eher zu","2006","Hauptschule","Laendlicher Raum","","","",""
"Stimme eher zu","2006","Realschule","Staedtischer Raum","","","",""
"Stimme eher zu","2006","Realschule","Laendlicher Raum","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimme eher zu","2006","AkademikerIn","Staedtischer Raum","","","",""
"Stimme eher zu","2006","AkademikerIn","Laendlicher Raum","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Lehne eher ab","2006","Hauptschule","Staedtischer Raum","","","",""
"Lehne eher ab","2006","Hauptschule","Laendlicher Raum","","","",""
"Lehne eher ab","2006","Realschule","Staedtischer Raum","","","",""
"Lehne eher ab","2006","Realschule","Laendlicher Raum","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Lehne eher ab","2006","AkademikerIn","Staedtischer Raum","","","",""
"Lehne eher ab","2006","AkademikerIn","Laendlicher Raum","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Lehne voll ab","2006","Hauptschule","Staedtischer Raum","","","",""
"Lehne voll ab","2006","Hauptschule","Laendlicher Raum","","","",""
"Lehne voll ab","2006","Realschule","Staedtischer Raum","","","",""
"Lehne voll ab","2006","Realschule","Laendlicher Raum","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Lehne voll ab","2006","AkademikerIn","Staedtischer Raum","","","",""
"Lehne voll ab","2006","AkademikerIn","Laendlicher Raum","","","",""
"Stimme voll zu","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimme voll zu","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimme voll zu","2007","Hauptschule","Staedtischer Raum","","","",""
"Stimme voll zu","2007","Hauptschule","Laendlicher Raum","","","",""
"Stimme voll zu","2007","Realschule","Staedtischer Raum","","","",""
"Stimme voll zu","2007","Realschule","Laendlicher Raum","","","",""
"Stimme voll zu","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimme voll zu","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimme voll zu","2007","AkademikerIn","Staedtischer Raum","","","",""
"Stimme voll zu","2007","AkademikerIn","Laendlicher Raum","","","",""
"Stimme eher zu","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimme eher zu","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimme eher zu","2007","Hauptschule","Staedtischer Raum","","","",""
"Stimme eher zu","2007","Hauptschule","Laendlicher Raum","","","",""
"Stimme eher zu","2007","Realschule","Staedtischer Raum","","","",""
"Stimme eher zu","2007","Realschule","Laendlicher Raum","","","",""
"Stimme eher zu","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimme eher zu","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimme eher zu","2007","AkademikerIn","Staedtischer Raum","","","",""
"Stimme eher zu","2007","AkademikerIn","Laendlicher Raum","","","",""
"Lehne eher ab","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Lehne eher ab","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Lehne eher ab","2007","Hauptschule","Staedtischer Raum","","","",""
"Lehne eher ab","2007","Hauptschule","Laendlicher Raum","","","",""
"Lehne eher ab","2007","Realschule","Staedtischer Raum","","","",""
"Lehne eher ab","2007","Realschule","Laendlicher Raum","","","",""
"Lehne eher ab","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Lehne eher ab","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Lehne eher ab","2007","AkademikerIn","Staedtischer Raum","","","",""
"Lehne eher ab","2007","AkademikerIn","Laendlicher Raum","","","",""
"Lehne voll ab","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Lehne voll ab","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Lehne voll ab","2007","Hauptschule","Staedtischer Raum","","","",""
"Lehne voll ab","2007","Hauptschule","Laendlicher Raum","","","",""
"Lehne voll ab","2007","Realschule","Staedtischer Raum","","","",""
"Lehne voll ab","2007","Realschule","Laendlicher Raum","","","",""
"Lehne voll ab","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Lehne voll ab","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Lehne voll ab","2007","AkademikerIn","Staedtischer Raum","","","",""
"Lehne voll ab","2007","AkademikerIn","Laendlicher Raum","","","",""
"Stimme voll zu","2008","(noch) kein Abschluss","Staedtischer Raum","167","","",""
"Stimme voll zu","2008","(noch) kein Abschluss","Laendlicher Raum","73","0.465294881783742","0.389187386894619","0.541402376672865"
"Stimme voll zu","2008","Hauptschule","Staedtischer Raum","2227","","",""
"Stimme voll zu","2008","Hauptschule","Laendlicher Raum","1156","","",""
"Stimme voll zu","2008","Realschule","Staedtischer Raum","1314","","",""
"Stimme voll zu","2008","Realschule","Laendlicher Raum","960","0.460440654973625","0.43920348219912","0.48167782774813"
"Stimme voll zu","2008","(Fach-)Abitur","Staedtischer Raum","569","0.35318065407534","0.329970527836809","0.376390780313871"
"Stimme voll zu","2008","(Fach-)Abitur","Laendlicher Raum","196","","",""
"Stimme voll zu","2008","AkademikerIn","Staedtischer Raum","869","0.285185542454892","0.268920220956173","0.301450863953612"
"Stimme voll zu","2008","AkademikerIn","Laendlicher Raum","437","0.360407970472124","0.33349983673887","0.387316104205377"
"Stimme eher zu","2008","(noch) kein Abschluss","Staedtischer Raum","173","","",""
"Stimme eher zu","2008","(noch) kein Abschluss","Laendlicher Raum","73","0.440403383827896","0.364655765474449","0.516151002181344"
"Stimme eher zu","2008","Hauptschule","Staedtischer Raum","1713","","",""
"Stimme eher zu","2008","Hauptschule","Laendlicher Raum","1045","","",""
"Stimme eher zu","2008","Realschule","Staedtischer Raum","1333","","",""
"Stimme eher zu","2008","Realschule","Laendlicher Raum","910","0.433094753544104","0.4119823849819","0.454207122106308"
"Stimme eher zu","2008","(Fach-)Abitur","Staedtischer Raum","843","0.516525498826401","0.492258268131102","0.5407927295217"
"Stimme eher zu","2008","(Fach-)Abitur","Laendlicher Raum","267","","",""
"Stimme eher zu","2008","AkademikerIn","Staedtischer Raum","1498","","",""
"Stimme eher zu","2008","AkademikerIn","Laendlicher Raum","581","0.481603929412209","0.453600531996844","0.509607326827574"
"Lehne eher ab","2008","(noch) kein Abschluss","Staedtischer Raum","32","0.0733590617595163","0.0471101615590897","0.0996079619599429"
"Lehne eher ab","2008","(noch) kein Abschluss","Laendlicher Raum","17","","",""
"Lehne eher ab","2008","Hauptschule","Staedtischer Raum","322","0.0770752845583558","0.0691238330217126","0.085026736094999"
"Lehne eher ab","2008","Hauptschule","Laendlicher Raum","219","","",""
"Lehne eher ab","2008","Realschule","Staedtischer Raum","289","","",""
"Lehne eher ab","2008","Realschule","Laendlicher Raum","211","","",""
"Lehne eher ab","2008","(Fach-)Abitur","Staedtischer Raum","198","","",""
"Lehne eher ab","2008","(Fach-)Abitur","Laendlicher Raum","63","0.128464389439181","0.100163838175753","0.156764940702609"
"Lehne eher ab","2008","AkademikerIn","Staedtischer Raum","515","0.178230560387771","0.164443606754633","0.192017514020909"
"Lehne eher ab","2008","AkademikerIn","Laendlicher Raum","183","","",""
"Lehne voll ab","2008","(noch) kein Abschluss","Staedtischer Raum","7","0.0177656180163845","0.00446639673851041","0.0310648392942585"
"Lehne voll ab","2008","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"Lehne voll ab","2008","Hauptschule","Staedtischer Raum","60","0.0171457798541792","0.0132756201681155","0.0210159395402429"
"Lehne voll ab","2008","Hauptschule","Laendlicher Raum","42","0.0148496072655855","0.0100719739110335","0.0196272406201374"
"Lehne voll ab","2008","Realschule","Staedtischer Raum","47","0.017655652844605","0.0129296363836262","0.0223816693055838"
"Lehne voll ab","2008","Realschule","Laendlicher Raum","35","0.0137632519700595","0.00879914215777943","0.0187273617823395"
"Lehne voll ab","2008","(Fach-)Abitur","Staedtischer Raum","19","","",""
"Lehne voll ab","2008","(Fach-)Abitur","Laendlicher Raum","11","","",""
"Lehne voll ab","2008","AkademikerIn","Staedtischer Raum","78","0.0252171434245407","0.0195690207463504","0.0308652661027311"
"Lehne voll ab","2008","AkademikerIn","Laendlicher Raum","22","","",""
"Stimme voll zu","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimme voll zu","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimme voll zu","2009","Hauptschule","Staedtischer Raum","","","",""
"Stimme voll zu","2009","Hauptschule","Laendlicher Raum","","","",""
"Stimme voll zu","2009","Realschule","Staedtischer Raum","","","",""
"Stimme voll zu","2009","Realschule","Laendlicher Raum","","","",""
"Stimme voll zu","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimme voll zu","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimme voll zu","2009","AkademikerIn","Staedtischer Raum","","","",""
"Stimme voll zu","2009","AkademikerIn","Laendlicher Raum","","","",""
"Stimme eher zu","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimme eher zu","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimme eher zu","2009","Hauptschule","Staedtischer Raum","","","",""
"Stimme eher zu","2009","Hauptschule","Laendlicher Raum","","","",""
"Stimme eher zu","2009","Realschule","Staedtischer Raum","","","",""
"Stimme eher zu","2009","Realschule","Laendlicher Raum","","","",""
"Stimme eher zu","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimme eher zu","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimme eher zu","2009","AkademikerIn","Staedtischer Raum","","","",""
"Stimme eher zu","2009","AkademikerIn","Laendlicher Raum","","","",""
"Lehne eher ab","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Lehne eher ab","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Lehne eher ab","2009","Hauptschule","Staedtischer Raum","","","",""
"Lehne eher ab","2009","Hauptschule","Laendlicher Raum","","","",""
"Lehne eher ab","2009","Realschule","Staedtischer Raum","","","",""
"Lehne eher ab","2009","Realschule","Laendlicher Raum","","","",""
"Lehne eher ab","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Lehne eher ab","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Lehne eher ab","2009","AkademikerIn","Staedtischer Raum","","","",""
"Lehne eher ab","2009","AkademikerIn","Laendlicher Raum","","","",""
"Lehne voll ab","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Lehne voll ab","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Lehne voll ab","2009","Hauptschule","Staedtischer Raum","","","",""
"Lehne voll ab","2009","Hauptschule","Laendlicher Raum","","","",""
"Lehne voll ab","2009","Realschule","Staedtischer Raum","","","",""
"Lehne voll ab","2009","Realschule","Laendlicher Raum","","","",""
"Lehne voll ab","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Lehne voll ab","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Lehne voll ab","2009","AkademikerIn","Staedtischer Raum","","","",""
"Lehne voll ab","2009","AkademikerIn","Laendlicher Raum","","","",""
"Stimme voll zu","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimme voll zu","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimme voll zu","2010","Hauptschule","Staedtischer Raum","","","",""
"Stimme voll zu","2010","Hauptschule","Laendlicher Raum","","","",""
"Stimme voll zu","2010","Realschule","Staedtischer Raum","","","",""
"Stimme voll zu","2010","Realschule","Laendlicher Raum","","","",""
"Stimme voll zu","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimme voll zu","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimme voll zu","2010","AkademikerIn","Staedtischer Raum","","","",""
"Stimme voll zu","2010","AkademikerIn","Laendlicher Raum","","","",""
"Stimme eher zu","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimme eher zu","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimme eher zu","2010","Hauptschule","Staedtischer Raum","","","",""
"Stimme eher zu","2010","Hauptschule","Laendlicher Raum","","","",""
"Stimme eher zu","2010","Realschule","Staedtischer Raum","","","",""
"Stimme eher zu","2010","Realschule","Laendlicher Raum","","","",""
"Stimme eher zu","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimme eher zu","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimme eher zu","2010","AkademikerIn","Staedtischer Raum","","","",""
"Stimme eher zu","2010","AkademikerIn","Laendlicher Raum","","","",""
"Lehne eher ab","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Lehne eher ab","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Lehne eher ab","2010","Hauptschule","Staedtischer Raum","","","",""
"Lehne eher ab","2010","Hauptschule","Laendlicher Raum","","","",""
"Lehne eher ab","2010","Realschule","Staedtischer Raum","","","",""
"Lehne eher ab","2010","Realschule","Laendlicher Raum","","","",""
"Lehne eher ab","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Lehne eher ab","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Lehne eher ab","2010","AkademikerIn","Staedtischer Raum","","","",""
"Lehne eher ab","2010","AkademikerIn","Laendlicher Raum","","","",""
"Lehne voll ab","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Lehne voll ab","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Lehne voll ab","2010","Hauptschule","Staedtischer Raum","","","",""
"Lehne voll ab","2010","Hauptschule","Laendlicher Raum","","","",""
"Lehne voll ab","2010","Realschule","Staedtischer Raum","","","",""
"Lehne voll ab","2010","Realschule","Laendlicher Raum","","","",""
"Lehne voll ab","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Lehne voll ab","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Lehne voll ab","2010","AkademikerIn","Staedtischer Raum","","","",""
"Lehne voll ab","2010","AkademikerIn","Laendlicher Raum","","","",""
"Stimme voll zu","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimme voll zu","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimme voll zu","2011","Hauptschule","Staedtischer Raum","","","",""
"Stimme voll zu","2011","Hauptschule","Laendlicher Raum","","","",""
"Stimme voll zu","2011","Realschule","Staedtischer Raum","","","",""
"Stimme voll zu","2011","Realschule","Laendlicher Raum","","","",""
"Stimme voll zu","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimme voll zu","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimme voll zu","2011","AkademikerIn","Staedtischer Raum","","","",""
"Stimme voll zu","2011","AkademikerIn","Laendlicher Raum","","","",""
"Stimme eher zu","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Stimme eher zu","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Stimme eher zu","2011","Hauptschule","Staedtischer Raum","","","",""
"Stimme eher zu","2011","Hauptschule","Laendlicher Raum","","","",""
"Stimme eher zu","2011","Realschule","Staedtischer Raum","","","",""
"Stimme eher zu","2011","Realschule","Laendlicher Raum","","","",""
"Stimme eher zu","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Stimme eher zu","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Stimme eher zu","2011","AkademikerIn","Staedtischer Raum","","","",""
"Stimme eher zu","2011","AkademikerIn","Laendlicher Raum","","","",""
"Lehne eher ab","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Lehne eher ab","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Lehne eher ab","2011","Hauptschule","Staedtischer Raum","","","",""
"Lehne eher ab","2011","Hauptschule","Laendlicher Raum","","","",""
"Lehne eher ab","2011","Realschule","Staedtischer Raum","","","",""
"Lehne eher ab","2011","Realschule","Laendlicher Raum","","","",""
"Lehne eher ab","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Lehne eher ab","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Lehne eher ab","2011","AkademikerIn","Staedtischer Raum","","","",""
"Lehne eher ab","2011","AkademikerIn","Laendlicher Raum","","","",""
"Lehne voll ab","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Lehne voll ab","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Lehne voll ab","2011","Hauptschule","Staedtischer Raum","","","",""
"Lehne voll ab","2011","Hauptschule","Laendlicher Raum","","","",""
"Lehne voll ab","2011","Realschule","Staedtischer Raum","","","",""
