year,pgisced97,sampreg,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Upper Secondary Level,East,Disagree,0.08975,236,2498,0.07854,0.10096
2008,Upper Secondary Level,East,Strongly disagree,0.02085,51,2498,0.01524,0.02645
2008,Post-secondary Non-tertiary Level,West,Strongly agree,0.35769,331,915,0.32661,0.38876
2008,Post-secondary Non-tertiary Level,West,Agree,0.53278,486,915,0.50044,0.56513
2008,Post-secondary Non-tertiary Level,West,Disagree,0.10622,98,915,0.08624,0.12619
2008,Post-secondary Non-tertiary Level,East,Strongly agree,0.54222,81,147,0.46140,0.62303
2008,Post-secondary Non-tertiary Level,East,Agree,0.38818,66,147,0.30912,0.46723
2008,First Stage of Tertiary Education,West,Strongly agree,0.39975,391,1024,0.36974,0.42977
2008,First Stage of Tertiary Education,West,Agree,0.48996,520,1024,0.45932,0.52059
2008,First Stage of Tertiary Education,West,Disagree,0.10214,113,1024,0.08358,0.12070
2008,First Stage of Tertiary Education,East,Strongly agree,0.48182,181,370,0.43084,0.53280
2008,First Stage of Tertiary Education,East,Agree,0.39793,143,370,0.34798,0.44787
2008,First Stage of Tertiary Education,East,Disagree,0.11045,46,370,0.07847,0.14243
2008,Second Stage of Tertiary Education,West,Strongly agree,0.27755,825,2942,0.26137,0.29374
2008,Second Stage of Tertiary Education,West,Agree,0.51880,1513,2942,0.50074,0.53686
2008,Second Stage of Tertiary Education,West,Disagree,0.17803,523,2942,0.16420,0.19185
2008,Second Stage of Tertiary Education,West,Strongly disagree,0.02562,81,2942,0.01991,0.03133
2008,Second Stage of Tertiary Education,East,Strongly agree,0.39558,481,1222,0.36815,0.42300
2008,Second Stage of Tertiary Education,East,Agree,0.45268,566,1222,0.42476,0.48060
2008,Second Stage of Tertiary Education,East,Disagree,0.14009,175,1222,0.12062,0.15956
2013,No answer / don't know,West,Strongly agree,0.35318,152,387,0.30550,0.40086
2013,No answer / don't know,West,Agree,0.51641,197,387,0.46656,0.56626
2013,No answer / don't know,West,Disagree,0.12307,38,387,0.09030,0.15584
2013,No answer / don't know,East,Strongly agree,0.50955,31,31,0.33066,0.68844
2013,Pre-primary Level,West,Strongly agree,0.41957,156,387,0.37034,0.46880
2013,Pre-primary Level,West,Agree,0.50663,189,387,0.45675,0.55651
2013,Pre-primary Level,West,Disagree,0.06090,42,387,0.03704,0.08476
2013,Primary Level,West,Strongly agree,0.55451,159,255,0.49339,0.61564
2013,Primary Level,West,Agree,0.36486,96,255,0.30565,0.42406
2013,Primary Level,East,Strongly agree,0.49972,33,33,0.32648,0.67296
2013,Lower Secondary Level,West,Strongly agree,0.52559,1206,2209,0.50477,0.54642
2013,Lower Secondary Level,West,Agree,0.39797,863,2209,0.37755,0.41839
2013,Lower Secondary Level,West,Disagree,0.06952,140,2209,0.05891,0.08013
2013,Lower Secondary Level,East,Strongly agree,0.56175,198,314,0.50679,0.61672
2013,Lower Secondary Level,East,Agree,0.36734,116,314,0.31393,0.42075
2013,Upper Secondary Level,West,Strongly agree,0.46226,4261,9316,0.45213,0.47238
2013,Upper Secondary Level,West,Agree,0.43279,4159,9316,0.42273,0.44286
2013,Upper Secondary Level,West,Disagree,0.08930,788,9316,0.08351,0.09509
2013,Upper Secondary Level,West,Strongly disagree,0.01565,108,9316,0.01313,0.01817
2013,Upper Secondary Level,East,Strongly agree,0.49769,1512,3043,0.47992,0.51546
2013,Upper Secondary Level,East,Agree,0.40138,1256,3043,0.38396,0.41880
2013,Upper Secondary Level,East,Disagree,0.09348,244,3043,0.08313,0.10382
2013,Upper Secondary Level,East,Strongly disagree,0.00746,31,3043,0.00440,0.01052
2013,Post-secondary Non-tertiary Level,West,Strongly agree,0.35321,503,1476,0.32882,0.37760
2013,Post-secondary Non-tertiary Level,West,Agree,0.50516,800,1476,0.47965,0.53068
2013,Post-secondary Non-tertiary Level,West,Disagree,0.12757,173,1476,0.11054,0.14459
2013,Post-secondary Non-tertiary Level,East,Strongly agree,0.44816,106,240,0.38511,0.51121
2013,Post-secondary Non-tertiary Level,East,Agree,0.47422,134,240,0.41091,0.53752
2013,First Stage of Tertiary Education,West,Strongly agree,0.38227,472,1221,0.35500,0.40954
2013,First Stage of Tertiary Education,West,Agree,0.47830,597,1221,0.45027,0.50633
2013,First Stage of Tertiary Education,West,Disagree,0.11947,152,1221,0.10127,0.13767
2013,First Stage of Tertiary Education,East,Strongly agree,0.47313,184,423,0.42549,0.52076
2013,First Stage of Tertiary Education,East,Agree,0.38625,194,423,0.33979,0.43270
2013,First Stage of Tertiary Education,East,Disagree,0.12062,45,423,0.08955,0.15170
2013,Second Stage of Tertiary Education,West,Strongly agree,0.26828,1086,4359,0.25513,0.28144
2013,Second Stage of Tertiary Education,West,Agree,0.51568,2310,4359,0.50084,0.53051
2013,Second Stage of Tertiary Education,West,Disagree,0.19432,862,4359,0.18257,0.20606
2013,Second Stage of Tertiary Education,West,Strongly disagree,0.02172,101,4359,0.01739,0.02605
2013,Second Stage of Tertiary Education,East,Strongly agree,0.37120,496,1451,0.34633,0.39607
2013,Second Stage of Tertiary Education,East,Agree,0.49061,719,1451,0.46488,0.51634
2013,Second Stage of Tertiary Education,East,Disagree,0.12238,204,1451,0.10551,0.13924
2013,Second Stage of Tertiary Education,East,Strongly disagree,0.01582,32,1451,0.00939,0.02224
2018,No answer / don't know,West,Strongly agree,0.42774,357,696,0.39096,0.46452
2018,No answer / don't know,West,Agree,0.44788,265,696,0.41091,0.48485
2018,No answer / don't know,West,Disagree,0.09779,74,696,0.07571,0.11988
2018,No answer / don't know,East,Strongly agree,0.39423,72,116,0.30491,0.48354
2018,No answer / don't know,East,Agree,0.46104,44,116,0.36993,0.55215
2018,Pre-primary Level,West,Strongly agree,0.47942,130,272,0.41994,0.53890
2018,Pre-primary Level,West,Agree,0.34397,107,272,0.28741,0.40053
2018,Pre-primary Level,West,Disagree,0.13655,35,272,0.09567,0.17743
2018,Primary Level,West,Strongly agree,0.62990,927,1381,0.60443,0.65538
2018,Primary Level,West,Agree,0.28391,332,1381,0.26012,0.30770
2018,Primary Level,West,Disagree,0.07600,91,1381,0.06202,0.08998
2018,Primary Level,West,Strongly disagree,0.01019,31,1381,0.00489,0.01549
2018,Primary Level,East,Strongly agree,0.67723,147,211,0.61399,0.74046
2018,Primary Level,East,Agree,0.30416,64,211,0.24194,0.36639
2018,Lower Secondary Level,West,Strongly agree,0.54607,1641,2815,0.52767,0.56446
2018,Lower Secondary Level,West,Agree,0.37706,976,2815,0.35915,0.39497
2018,Lower Secondary Level,West,Disagree,0.06603,160,2815,0.05685,0.07520
2018,Lower Secondary Level,West,Strongly disagree,0.01085,38,2815,0.00702,0.01467
2018,Lower Secondary Level,East,Strongly agree,0.57812,291,461,0.53299,0.62325
2018,Lower Secondary Level,East,Agree,0.38911,170,461,0.34455,0.43366
2018,Upper Secondary Level,West,Strongly agree,0.43818,4227,9193,0.42803,0.44832
2018,Upper Secondary Level,West,Agree,0.44531,3919,9193,0.43515,0.45547
2018,Upper Secondary Level,West,Disagree,0.10304,921,9193,0.09682,0.10925
2018,Upper Secondary Level,West,Strongly disagree,0.01347,126,9193,0.01112,0.01583
2018,Upper Secondary Level,East,Strongly agree,0.50404,1453,2854,0.48570,0.52239
2018,Upper Secondary Level,East,Agree,0.39748,1116,2854,0.37952,0.41544
2018,Upper Secondary Level,East,Disagree,0.08691,238,2854,0.07658,0.09725
2018,Upper Secondary Level,East,Strongly disagree,0.01156,47,2854,0.00764,0.01548
2018,Post-secondary Non-tertiary Level,West,Strongly agree,0.36101,699,1863,0.33919,0.38282
2018,Post-secondary Non-tertiary Level,West,Agree,0.45586,861,1863,0.43324,0.47848
2018,Post-secondary Non-tertiary Level,West,Disagree,0.16545,272,1863,0.14857,0.18233
2018,Post-secondary Non-tertiary Level,West,Strongly disagree,0.01768,31,1863,0.01170,0.02367
2018,Post-secondary Non-tertiary Level,East,Strongly agree,0.36568,123,324,0.31316,0.41821
2018,Post-secondary Non-tertiary Level,East,Agree,0.52352,157,324,0.46905,0.57799
2018,Post-secondary Non-tertiary Level,East,Disagree,0.09847,44,324,0.06598,0.13097
2018,First Stage of Tertiary Education,West,Strongly agree,0.34263,346,1030,0.31363,0.37162
2018,First Stage of Tertiary Education,West,Agree,0.49614,516,1030,0.46559,0.52669
2018,First Stage of Tertiary Education,West,Disagree,0.13546,168,1030,0.11455,0.15637
2018,First Stage of Tertiary Education,East,Strongly agree,0.42623,175,378,0.37631,0.47615
2018,First Stage of Tertiary Education,East,Agree,0.47677,169,378,0.42635,0.52718
2018,First Stage of Tertiary Education,East,Disagree,0.06731,34,378,0.04201,0.09260
2018,Second Stage of Tertiary Education,West,Strongly agree,0.22163,1434,5419,0.21057,0.23269
2018,Second Stage of Tertiary Education,West,Agree,0.50447,2580,5419,0.49115,0.51778
2018,Second Stage of Tertiary Education,West,Disagree,0.24733,1240,5419,0.23584,0.25882
2018,Second Stage of Tertiary Education,West,Strongly disagree,0.02657,165,5419,0.02229,0.03086
2018,Second Stage of Tertiary Education,East,Strongly agree,0.30849,500,1472,0.28489,0.33210
2018,Second Stage of Tertiary Education,East,Agree,0.49473,694,1472,0.46918,0.52028
2018,Second Stage of Tertiary Education,East,Disagree,0.16212,234,1472,0.14329,0.18096
2018,Second Stage of Tertiary Education,East,Strongly disagree,0.03466,44,1472,0.02531,0.04400
