year,plh0194,bula_h,pgisced97,proportion,n,lower_confidence,upper_confidence
2003,Strongly agree,North Rhine-Westphalia,inadequately,0.005691399662731872,27727,0.0048059277905362595,0.006576871534927484
2003,Strongly agree,Lower Saxony,vocational + Abi,0.0054806070826306915,27727,0.0046115954458435734,0.00634961871941781
2003,Strongly agree,Hesse,vocational + Abi,0.005375210792580101,27727,0.004514549998854714,0.006235871586305489
2003,Strongly agree,Mecklenburg-Western Pomerania,higher education,0.005375210792580101,27727,0.004514549998854714,0.006235871586305489
2003,Strongly agree,Bremen,middle vocational,0.00505902192242833,27727,0.004223925602292454,0.005894118242564207
2003,Strongly agree,Bavaria,vocational + Abi,0.00495362563237774,27727,0.004127230249836465,0.0057800210149190154
2003,Strongly agree,Lower Saxony,higher vocational,0.00474283305227656,27727,0.0039341260456326145,0.005551540058920505
2003,Strongly agree,Saxony-Anhalt,general elementary,0.00463743676222597,27727,0.003837723530796464,0.005437149993655475
2003,Strongly agree,Brandenburg,general elementary,0.00453204047217538,27727,0.003741425265958758,0.005322655678392001
2003,Strongly agree,North Rhine-Westphalia,in school,0.0038996627318718382,27727,0.0031660452063194586,0.004633280257424217
2003,Strongly agree,Brandenburg,higher vocational,0.0038996627318718382,27727,0.0031660452063194586,0.004633280257424217
2003,Strongly agree,Thuringa,general elementary,0.0036888701517706576,27727,0.002975280069798228,0.004402460233743088
2003,Strongly agree,Thuringa,higher vocational,0.0035834738617200675,27727,0.0028801145982501057,0.004286833125190029
2003,Strongly agree,Hesse,higher vocational,0.003372681281618887,27727,0.0026902503943522452,0.004055112168885528
2003,Strongly agree,Schleswig-Holstein,general elementary,0.0032672849915682967,27727,0.002595566203783947,0.003939003779352647
2003,Strongly agree,Mecklenburg-Western Pomerania,general elementary,0.002951096121416526,27727,0.0023126054771170144,0.0035895867657160375
2003,Strongly agree,Schleswig-Holstein,higher education,0.002951096121416526,27727,0.0023126054771170144,0.0035895867657160375
2003,Strongly agree,Berlin,higher vocational,0.002845699831365936,27727,0.002218681327475168,0.0034727183352567035
2003,Strongly agree,Berlin,general elementary,0.0027403035413153458,27727,0.0021249735262551784,0.003355633556375513
2003,Strongly agree,"Rhineland-Palatinate, Saarland",vocational + Abi,0.0027403035413153458,27727,0.0021249735262551784,0.003355633556375513
2003,Strongly agree,Baden-Wuerttemberg,inadequately,0.002424114671163575,27727,0.0018452804736888238,0.0030029488686383263
2003,Strongly agree,Hamburg,higher education,0.002318718381112985,27727,0.0017525774633414119,0.0028848592988845578
2003,Strongly agree,Mecklenburg-Western Pomerania,higher vocational,0.0021079258010118043,27727,0.0015680745941588498,0.002647777007864759
2003,Strongly agree,Saxony-Anhalt,vocational + Abi,0.0017917369308600337,27727,0.0012939398642184126,0.002289533997501655
2003,Strongly agree,Schleswig-Holstein,higher vocational,0.0017917369308600337,27727,0.0012939398642184126,0.002289533997501655
2003,Strongly agree,Baden-Wuerttemberg,in school,0.0017917369308600337,27727,0.0012939398642184126,0.002289533997501655
2003,Strongly agree,Brandenburg,vocational + Abi,0.0017917369308600337,27727,0.0012939398642184126,0.002289533997501655
2003,Strongly agree,Bavaria,inadequately,0.0017917369308600337,27727,0.0012939398642184126,0.002289533997501655
2003,Strongly agree,"Rhineland-Palatinate, Saarland",inadequately,0.0015809443507588533,27727,0.0011132960589694662,0.0020485926425482404
2003,Strongly agree,Berlin,vocational + Abi,0.001475548060708263,27727,0.0010237330430124447,0.0019273630784040813
2003,Strongly agree,Saxony,vocational + Abi,0.001475548060708263,27727,0.0010237330430124447,0.0019273630784040813
2003,Strongly agree,Bremen,higher education,0.0013701517706576729,27727,0.00093474894858766,0.0018055545927276857
2003,Strongly agree,Schleswig-Holstein,vocational + Abi,0.0013701517706576729,27727,0.00093474894858766,0.0018055545927276857
2003,Strongly agree,Lower Saxony,in school,0.0013701517706576729,27727,0.00093474894858766,0.0018055545927276857
2003,Strongly agree,Lower Saxony,inadequately,0.0012647554806070826,27727,0.0008464119058187185,0.0016830990553954467
2003,Strongly agree,Hamburg,general elementary,0.0011593591905564925,27727,0.0007588045781551352,0.0015599138029578497
2003,Strongly agree,Bremen,general elementary,0.0010539629005059021,27727,0.0006720289136516119,0.0014358968873601924
2003,Strongly agree,Berlin,inadequately,0.0009485666104553119,27727,0.0005862131021765284,0.0013109201187340954
2003,Strongly agree,Hamburg,higher vocational,0.0009485666104553119,27727,0.0005862131021765284,0.0013109201187340954
2003,Strongly agree,Thuringa,vocational + Abi,0.0008431703204047217,27727,0.0005015221366563088,0.0011848185041531346
2003,Strongly agree,Saxony-Anhalt,in school,0.0008431703204047217,27727,0.0005015221366563088,0.0011848185041531346
2003,Strongly agree,Bremen,vocational + Abi,0.0007377740303541315,27727,0.00041817456257554805,0.0010573734981327149
2003,Strongly agree,Bavaria,in school,0.0007377740303541315,27727,0.00041817456257554805,0.0010573734981327149
2003,Strongly agree,Berlin,in school,0.0007377740303541315,27727,0.00041817456257554805,0.0010573734981327149
2003,Strongly agree,Thuringa,in school,0.0007377740303541315,27727,0.00041817456257554805,0.0010573734981327149
2003,Strongly agree,Saxony,in school,0.0006323777403035413,27727,0.00033647052511736843,0.0009282849554897142
2003,Strongly agree,Hamburg,vocational + Abi,0.0006323777403035413,27727,0.00033647052511736843,0.0009282849554897142
2003,Strongly agree,"Rhineland-Palatinate, Saarland",in school,0.0006323777403035413,27727,0.00033647052511736843,0.0009282849554897142
2003,Strongly agree,Hesse,inadequately,0.0006323777403035413,27727,0.00033647052511736843,0.0009282849554897142
2003,Strongly agree,Hesse,in school,0.0006323777403035413,27727,0.00033647052511736843,0.0009282849554897142
2003,Strongly agree,Hamburg,in school,0.0005269814502529511,27727,0.00025684211205276243,0.0007971207884531397
2003,Strongly agree,Brandenburg,in school,0.0005269814502529511,27727,0.00025684211205276243,0.0007971207884531397
2003,Strongly agree,Bremen,higher vocational,0.0005269814502529511,27727,0.00025684211205276243,0.0007971207884531397
2003,Strongly agree,Mecklenburg-Western Pomerania,inadequately,0.00042158516020236085,27727,0.00017995245145548323,0.0006632178689492385
2003,Strongly agree,Mecklenburg-Western Pomerania,in school,0.00031618887015177064,27727,0.00010691777401427587,0.0005254599662892654
2003,Strongly agree,Schleswig-Holstein,in school,0.00031618887015177064,27727,0.00010691777401427587,0.0005254599662892654
2003,Strongly agree,Hamburg,inadequately,0.00021079258010118043,27727,3.991443852086773e-05,0.0003816707216814931
2003,Strongly agree,Schleswig-Holstein,inadequately,0.00021079258010118043,27727,3.991443852086773e-05,0.0003816707216814931
2003,Strongly agree,Saxony,inadequately,0.00021079258010118043,27727,3.991443852086773e-05,0.0003816707216814931
2003,Strongly agree,Saxony-Anhalt,inadequately,0.00021079258010118043,27727,3.991443852086773e-05,0.0003816707216814931
2003,Strongly agree,Mecklenburg-Western Pomerania,vocational + Abi,0.00021079258010118043,27727,3.991443852086773e-05,0.0003816707216814931
2003,Strongly agree,Bremen,in school,0.00010539629005059021,27727,-1.5439171261111953e-05,0.0002262317513622924
2003,Agree,North Rhine-Westphalia,middle vocational,0.09375996598277878,27727,0.09032885336824745,0.0971910785973101
2003,Agree,Bavaria,middle vocational,0.09078345912618263,27727,0.08740170788977569,0.09416521036258957
2003,Agree,Baden-Wuerttemberg,middle vocational,0.06186882109067716,27727,0.05903304239494407,0.06470459978641024
2003,Agree,Lower Saxony,middle vocational,0.04794302115445945,27727,0.04542824809285807,0.05045779421606082
2003,Agree,North Rhine-Westphalia,higher education,0.04454129903263527,27727,0.04211305668105861,0.04696954138421193
2003,Agree,Saxony,middle vocational,0.041458488359732114,27727,0.03911200853491466,0.04380496818454957
2003,Agree,Bavaria,higher education,0.03369830976932072,27727,0.03157425818935375,0.03582236134928769
2003,Agree,Hesse,middle vocational,0.02880833421919847,27727,0.026839468138847536,0.030777200299549404
2003,Agree,"Rhineland-Palatinate, Saarland",middle vocational,0.027001169341979377,27727,0.025093284860079387,0.028909053823879368
2003,Agree,Baden-Wuerttemberg,higher education,0.02444987775061125,27727,0.022631987041795833,0.026267768459426664
2003,Agree,Thuringa,middle vocational,0.022642712873392156,27727,0.020891675008223958,0.024393750738560354
2003,Agree,North Rhine-Westphalia,general elementary,0.022004889975550123,27727,0.020278127618747702,0.023731652332352544
2003,Agree,Baden-Wuerttemberg,general elementary,0.021048155628787073,27727,0.019358522883021274,0.022737788374552873
2003,Agree,Brandenburg,middle vocational,0.020091421282024024,27727,0.01843982939787689,0.02174301316617116
2003,Agree,Saxony,higher education,0.019347294567874988,27727,0.017725961025533934,0.02096862811021604
2003,Agree,Bavaria,general elementary,0.019347294567874988,27727,0.017725961025533934,0.02096862811021604
2003,Agree,Hesse,higher education,0.018177952588497928,27727,0.016605442271590262,0.019750462905405594
2003,Agree,Saxony-Anhalt,middle vocational,0.0176464335069629,27727,0.01609666434350936,0.019196202670416437
2003,Agree,North Rhine-Westphalia,vocational + Abi,0.016583395343892846,27727,0.015080218330941142,0.01808657235684455
2003,Agree,Schleswig-Holstein,middle vocational,0.016370787711278836,27727,0.014877116097416524,0.017864459325141146
2003,Agree,Lower Saxony,higher education,0.015945572446050812,27727,0.014471108194541824,0.0174200366975598
2003,Agree,North Rhine-Westphalia,higher vocational,0.01509514191559477,27727,0.013659915661597025,0.016530368169592514
2003,Agree,Berlin,middle vocational,0.01488253428298076,27727,0.013457297292485886,0.016307771273475633
2003,Agree,Brandenburg,higher education,0.013287977038375677,27727,0.011940165175074492,0.014635788901676862
2003,Agree,Bavaria,higher vocational,0.013181673222068672,27727,0.011839191121480904,0.01452415532265644
2003,Agree,Berlin,higher education,0.011693419793770596,27727,0.010428038983027002,0.01295880060451419
2003,Agree,Baden-Wuerttemberg,higher vocational,0.010524077814393537,27727,0.00932292221345008,0.011725233415336994
2003,Agree,Saxony-Anhalt,higher education,0.01020516636547252,27727,0.009022159497432599,0.011388173233512442
2003,Agree,Lower Saxony,general elementary,0.01020516636547252,27727,0.009022159497432599,0.011388173233512442
2003,Agree,Mecklenburg-Western Pomerania,middle vocational,0.009354735835016477,27727,0.008221606512681449,0.010487865157351506
2003,Agree,Bavaria,vocational + Abi,0.008504305304560434,27727,0.007423445247212559,0.00958516536190831
2003,Agree,"Rhineland-Palatinate, Saarland",higher education,0.008291697671946423,27727,0.007224319458615937,0.009359075885276909
2003,Agree,Thuringa,higher education,0.008185393855639418,27727,0.007124823043967267,0.009245964667311568
2003,Agree,Hesse,general elementary,0.00744126714149038,27727,0.006429673279489336,0.008452861003491425
2003,Agree,Saxony,higher vocational,0.006590836611034336,27727,0.005638393634204441,0.007543279587864231
2003,Agree,Baden-Wuerttemberg,vocational + Abi,0.006378228978420325,27727,0.005441173654095732,0.007315284302744919
2003,Agree,Mecklenburg-Western Pomerania,higher education,0.006378228978420325,27727,0.005441173654095732,0.007315284302744919
2003,Agree,Hamburg,middle vocational,0.0062719251621133195,27727,0.005342661737605291,0.007201188586621348
2003,Agree,Lower Saxony,higher vocational,0.0062719251621133195,27727,0.005342661737605291,0.007201188586621348
2003,Agree,"Rhineland-Palatinate, Saarland",general elementary,0.006059317529499309,27727,0.005145842417342886,0.006972792641655731
2003,Agree,Lower Saxony,vocational + Abi,0.005846709896885298,27727,0.004949307800066075,0.006744111993704521
2003,Agree,Hesse,vocational + Abi,0.0055277984479642816,27727,0.004655074177515436,0.006400522718413127
2003,Agree,Schleswig-Holstein,higher education,0.0055277984479642816,27727,0.004655074177515436,0.006400522718413127
2003,Agree,Saxony,general elementary,0.004996279366429255,27727,0.004166351514615353,0.005826207218243157
2003,Agree,Hesse,higher vocational,0.004996279366429255,27727,0.004166351514615353,0.005826207218243157
2003,Agree,Hamburg,higher education,0.004677367917508239,27727,0.0038742351671209397,0.005480500667895538
2003,Agree,Brandenburg,higher vocational,0.004252152652280217,27727,0.00348623206718339,0.005018073237377044
2003,Agree,Schleswig-Holstein,general elementary,0.004252152652280217,27727,0.00348623206718339,0.005018073237377044
2003,Agree,"Rhineland-Palatinate, Saarland",higher vocational,0.003933241203359201,27727,0.00319648441917433,0.004669997987544071
2003,Agree,North Rhine-Westphalia,in school,0.00372063357074519,27727,0.0030039892751952423,0.004437277866295138
2003,Agree,Saxony-Anhalt,higher vocational,0.00372063357074519,27727,0.0030039892751952423,0.004437277866295138
2003,Agree,North Rhine-Westphalia,inadequately,0.0035080259381311788,27727,0.002812084124405578,0.004203967751856779
2003,Agree,Berlin,general elementary,0.0035080259381311788,27727,0.002812084124405578,0.004203967751856779
2003,Agree,Thuringa,higher vocational,0.0035080259381311788,27727,0.002812084124405578,0.004203967751856779
2003,Agree,Schleswig-Holstein,higher vocational,0.0028702030402891466,27727,0.002240498554036133,0.00349990752654216
2003,Agree,Berlin,higher vocational,0.0028702030402891466,27727,0.002240498554036133,0.00349990752654216
2003,Agree,Saxony-Anhalt,general elementary,0.0027638992239821408,27727,0.0021459330149817806,0.003381865432982501
2003,Agree,Brandenburg,general elementary,0.0027638992239821408,27727,0.0021459330149817806,0.003381865432982501
2003,Agree,Bremen,middle vocational,0.0027638992239821408,27727,0.0021459330149817806,0.003381865432982501
2003,Agree,Bavaria,in school,0.0024449877750611247,27727,0.0018636729433976654,0.003026302606724584
2003,Agree,"Rhineland-Palatinate, Saarland",vocational + Abi,0.0024449877750611247,27727,0.0018636729433976654,0.003026302606724584
2003,Agree,Saxony,vocational + Abi,0.0024449877750611247,27727,0.0018636729433976654,0.003026302606724584
2003,Agree,Thuringa,general elementary,0.0023386839587541193,27727,0.0017701165454981616,0.002907251372010077
2003,Agree,Baden-Wuerttemberg,in school,0.0021260763261401086,27727,0.0015839108080000826,0.0026682418442801345
2003,Agree,Baden-Wuerttemberg,inadequately,0.002019772509833103,27727,0.0014913067826578582,0.0025482382370083474
2003,Agree,Saxony,in school,0.001807164877219092,27727,0.001307233099762751,0.002307096654675433
2003,Agree,Hamburg,general elementary,0.0015945572446050813,27727,0.0011249031017850667,0.002064211387425096
2003,Agree,Mecklenburg-Western Pomerania,higher vocational,0.0015945572446050813,27727,0.0011249031017850667,0.002064211387425096
2003,Agree,Berlin,vocational + Abi,0.0015945572446050813,27727,0.0011249031017850667,0.002064211387425096
2003,Agree,Bremen,higher education,0.001488253428298076,27727,0.0010345002655942144,0.0019420065910019375
2003,Agree,Lower Saxony,in school,0.0013819496119910704,27727,0.0009446788491096507,0.0018192203748724901
2003,Agree,Schleswig-Holstein,vocational + Abi,0.001275645795684065,27727,0.0008555072755631076,0.0016957843158050224
2003,Agree,Thuringa,vocational + Abi,0.0011693419793770597,27727,0.0007670685639997261,0.0015716153947543932
2003,Agree,Saxony-Anhalt,vocational + Abi,0.0011693419793770597,27727,0.0007670685639997261,0.0015716153947543932
2003,Agree,Brandenburg,vocational + Abi,0.0010630381630700543,27727,0.0006794651009806409,0.0014466112251594677
2003,Agree,Lower Saxony,inadequately,0.0010630381630700543,27727,0.0006794651009806409,0.0014466112251594677
2003,Agree,Bavaria,inadequately,0.0010630381630700543,27727,0.0006794651009806409,0.0014466112251594677
2003,Agree,Hesse,in school,0.0009567343467630488,27727,0.00059282562769556,0.0013206430658305377
2003,Agree,Hesse,inadequately,0.0009567343467630488,27727,0.00059282562769556,0.0013206430658305377
2003,Agree,Brandenburg,in school,0.0009567343467630488,27727,0.00059282562769556,0.0013206430658305377
2003,Agree,Berlin,in school,0.0009567343467630488,27727,0.00059282562769556,0.0013206430658305377
2003,Agree,Hamburg,vocational + Abi,0.0009567343467630488,27727,0.00059282562769556,0.0013206430658305377
2003,Agree,Mecklenburg-Western Pomerania,general elementary,0.0008504305304560433,27727,0.0005073158466003104,0.0011935452143117763
2003,Agree,Bremen,general elementary,0.000744126714149038,27727,0.00042315524290449576,0.0010650981853935803
2003,Agree,Hamburg,higher vocational,0.000744126714149038,27727,0.00042315524290449576,0.0010650981853935803
2003,Agree,"Rhineland-Palatinate, Saarland",in school,0.000744126714149038,27727,0.00042315524290449576,0.0010650981853935803
2003,Agree,Saxony-Anhalt,in school,0.0006378228978420325,27727,0.00034064525224980437,0.0009350005434342607
2003,Agree,Bremen,vocational + Abi,0.0006378228978420325,27727,0.00034064525224980437,0.0009350005434342607
2003,Agree,"Rhineland-Palatinate, Saarland",inadequately,0.00031891144892101626,27727,0.0001087415943542244,0.0005290813034878081
2003,Agree,Schleswig-Holstein,in school,0.00031891144892101626,27727,0.0001087415943542244,0.0005290813034878081
2003,Agree,Hamburg,in school,0.00031891144892101626,27727,0.0001087415943542244,0.0005290813034878081
2003,Agree,Thuringa,in school,0.00031891144892101626,27727,0.0001087415943542244,0.0005290813034878081
2003,Agree,Schleswig-Holstein,inadequately,0.00031891144892101626,27727,0.0001087415943542244,0.0005290813034878081
2003,Agree,Mecklenburg-Western Pomerania,vocational + Abi,0.00021260763261401084,27727,4.0995541253785955e-05,0.0003842197239742357
2003,Agree,Thuringa,inadequately,0.00010630381630700542,27727,-1.505070830918416e-05,0.000227658340923195
2003,Agree,Brandenburg,inadequately,0.00010630381630700542,27727,-1.505070830918416e-05,0.000227658340923195
2003,Agree,Saxony-Anhalt,inadequately,0.00010630381630700542,27727,-1.505070830918416e-05,0.000227658340923195
2003,Agree,Mecklenburg-Western Pomerania,in school,0.00010630381630700542,27727,-1.505070830918416e-05,0.000227658340923195
2003,Agree,Bremen,in school,0.00010630381630700542,27727,-1.505070830918416e-05,0.000227658340923195
2003,Agree,Bremen,higher vocational,0.00010630381630700542,27727,-1.505070830918416e-05,0.000227658340923195
2003,Disagree,North Rhine-Westphalia,middle vocational,0.0799097065462754,27727,0.07671802448556847,0.08310138860698232
2003,Disagree,North Rhine-Westphalia,higher education,0.06410835214446953,27727,0.06122515245299108,0.06699155183594797
2003,Disagree,Baden-Wuerttemberg,middle vocational,0.058239277652370205,27727,0.05548261954238244,0.06099593576235797
2003,Disagree,Bavaria,middle vocational,0.05011286681715576,27727,0.04754474715028259,0.05268098648402893
2003,Disagree,Baden-Wuerttemberg,higher education,0.04153498871331828,27727,0.03918643871486984,0.04388353871176672
2003,Disagree,Bavaria,higher education,0.04153498871331828,27727,0.03918643871486984,0.04388353871176672
2003,Disagree,"Rhineland-Palatinate, Saarland",middle vocational,0.03927765237020316,27727,0.03699112535081874,0.041564179389587584
2003,Disagree,Lower Saxony,middle vocational,0.02799097065462754,27727,0.0260494198499133,0.02993252145934178
2003,Disagree,Thuringa,middle vocational,0.027539503386004513,27727,0.025613226707836407,0.02946578006417262
2003,Disagree,Hesse,middle vocational,0.02708803611738149,27727,0.02517717043010819,0.028998901804654788
2003,Disagree,Schleswig-Holstein,middle vocational,0.02618510158013544,27727,0.024305481963347128,0.02806472119692375
2003,Disagree,Saxony,middle vocational,0.02528216704288939,27727,0.023434382906596017,0.027129951179182765
2003,Disagree,Saxony,higher education,0.02347629796839729,27727,0.02169407994584881,0.02525851599094577
2003,Disagree,Berlin,higher education,0.023024830699774266,27727,0.02125942462829183,0.0247902367712567
2003,Disagree,Hesse,higher education,0.023024830699774266,27727,0.02125942462829183,0.0247902367712567
2003,Disagree,North Rhine-Westphalia,general elementary,0.020316027088036117,27727,0.01865541947962553,0.021976634696446704
2003,Disagree,Lower Saxony,higher education,0.020316027088036117,27727,0.01865541947962553,0.021976634696446704
2003,Disagree,North Rhine-Westphalia,vocational + Abi,0.017607223476297968,27727,0.01605914615441105,0.019155300798184886
2003,Disagree,Brandenburg,middle vocational,0.016704288939051917,27727,0.015195735499706639,0.018212842378397195
2003,Disagree,Berlin,middle vocational,0.016252821670428894,27727,0.014764452159072657,0.017741191181785132
2003,Disagree,"Rhineland-Palatinate, Saarland",higher education,0.016252821670428894,27727,0.014764452159072657,0.017741191181785132
2003,Disagree,North Rhine-Westphalia,higher vocational,0.015349887133182845,27727,0.013902788308149717,0.016796985958215972
2003,Disagree,Saxony-Anhalt,middle vocational,0.01399548532731377,27727,0.012612753168560534,0.015378217486067006
2003,Disagree,Brandenburg,higher education,0.01399548532731377,27727,0.012612753168560534,0.015378217486067006
2003,Disagree,Schleswig-Holstein,higher education,0.01218961625282167,27727,0.010897991258469391,0.01348124124717395
2003,Disagree,"Rhineland-Palatinate, Saarland",general elementary,0.011738148984198645,27727,0.010470379031576143,0.013005918936821147
2003,Disagree,Thuringa,higher education,0.010835214446952596,27727,0.009616624168239067,0.012053804725666124
2003,Disagree,Baden-Wuerttemberg,general elementary,0.010835214446952596,27727,0.009616624168239067,0.012053804725666124
2003,Disagree,Saxony-Anhalt,higher education,0.01038374717832957,27727,0.009190542101554908,0.011576952255104233
2003,Disagree,Baden-Wuerttemberg,higher vocational,0.01038374717832957,27727,0.009190542101554908,0.011576952255104233
2003,Disagree,Bavaria,higher vocational,0.01038374717832957,27727,0.009190542101554908,0.011576952255104233
2003,Disagree,Mecklenburg-Western Pomerania,higher education,0.009932279909706547,27727,0.008765036163318158,0.011099523656094935
2003,Disagree,Lower Saxony,general elementary,0.009932279909706547,27727,0.008765036163318158,0.011099523656094935
2003,Disagree,Bavaria,general elementary,0.008577878103837472,27727,0.007492393000086027,0.009663363207588918
2003,Disagree,Baden-Wuerttemberg,vocational + Abi,0.008577878103837472,27727,0.007492393000086027,0.009663363207588918
2003,Disagree,Mecklenburg-Western Pomerania,middle vocational,0.008126410835214447,27727,0.007069636687057282,0.00918318498337161
2003,Disagree,Hesse,general elementary,0.007223476297968397,27727,0.006226686680829399,0.008220265915107394
2003,Disagree,Hamburg,middle vocational,0.007223476297968397,27727,0.006226686680829399,0.008220265915107394
2003,Disagree,Hesse,higher vocational,0.007223476297968397,27727,0.006226686680829399,0.008220265915107394
2003,Disagree,Lower Saxony,higher vocational,0.006772009029345372,27727,0.005806652208417534,0.007737365850273211
2003,Disagree,Bavaria,vocational + Abi,0.006320541760722348,27727,0.0053877065325260935,0.007253376988918602
2003,Disagree,Berlin,general elementary,0.005417607223476298,27727,0.004553577324342683,0.006281637122609912
2003,Disagree,Lower Saxony,vocational + Abi,0.005417607223476298,27727,0.004553577324342683,0.006281637122609912
2003,Disagree,North Rhine-Westphalia,inadequately,0.005417607223476298,27727,0.004553577324342683,0.006281637122609912
2003,Disagree,Schleswig-Holstein,general elementary,0.004514672686230248,27727,0.003725566957107229,0.005303778415353267
2003,Disagree,Saxony,higher vocational,0.004514672686230248,27727,0.003725566957107229,0.005303778415353267
2003,Disagree,Baden-Wuerttemberg,in school,0.004514672686230248,27727,0.003725566957107229,0.005303778415353267
2003,Disagree,Hesse,vocational + Abi,0.004063205417607223,27727,0.003314424258076533,0.004811986577137914
2003,Disagree,Bremen,higher education,0.004063205417607223,27727,0.003314424258076533,0.004811986577137914
2003,Disagree,"Rhineland-Palatinate, Saarland",higher vocational,0.004063205417607223,27727,0.003314424258076533,0.004811986577137914
2003,Disagree,Lower Saxony,in school,0.0036117381489841984,27727,0.0029056205112086377,0.0043178557867597596
2003,Disagree,Saxony-Anhalt,higher vocational,0.0036117381489841984,27727,0.0029056205112086377,0.0043178557867597596
2003,Disagree,North Rhine-Westphalia,in school,0.0036117381489841984,27727,0.0029056205112086377,0.0043178557867597596
2003,Disagree,Saxony,vocational + Abi,0.003160270880361174,27727,0.0024996086881149313,0.0038209330726074165
2003,Disagree,Schleswig-Holstein,vocational + Abi,0.003160270880361174,27727,0.0024996086881149313,0.0038209330726074165
2003,Disagree,Bremen,middle vocational,0.003160270880361174,27727,0.0024996086881149313,0.0038209330726074165
