year,migback,quintil_oecd,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,No migration background,1st Quintile,Strongly agree,0.49527,1093,2174,0.47425,0.51629
2008,No migration background,1st Quintile,Agree,0.39327,864,2174,0.37273,0.41380
2008,No migration background,1st Quintile,Disagree,0.09384,182,2174,0.08158,0.10610
2008,No migration background,1st Quintile,Strongly disagree,0.01762,35,2174,0.01209,0.02316
2008,No migration background,2nd Quintile,Strongly agree,0.48295,1364,2818,0.46450,0.50141
2008,No migration background,2nd Quintile,Agree,0.40483,1149,2818,0.38670,0.42296
2008,No migration background,2nd Quintile,Disagree,0.08828,248,2818,0.07781,0.09876
2008,No migration background,2nd Quintile,Strongly disagree,0.02393,57,2818,0.01829,0.02958
2008,No migration background,3rd Quintile,Strongly agree,0.45183,1463,3275,0.43479,0.46888
2008,No migration background,3rd Quintile,Agree,0.43930,1435,3275,0.42230,0.45630
2008,No migration background,3rd Quintile,Disagree,0.09893,336,3275,0.08870,0.10916
2008,No migration background,3rd Quintile,Strongly disagree,0.00994,41,3275,0.00654,0.01334
2008,No migration background,4th Quintile,Strongly agree,0.40828,1380,3455,0.39189,0.42467
2008,No migration background,4th Quintile,Agree,0.47487,1637,3455,0.45822,0.49152
2008,No migration background,4th Quintile,Disagree,0.10257,382,3455,0.09245,0.11269
2008,No migration background,4th Quintile,Strongly disagree,0.01428,56,3455,0.01032,0.01823
2008,No migration background,5th Quintile,Strongly agree,0.33142,1590,4865,0.31819,0.34464
2008,No migration background,5th Quintile,Agree,0.50124,2459,4865,0.48719,0.51529
2008,No migration background,5th Quintile,Disagree,0.14564,709,4865,0.13573,0.15555
2008,No migration background,5th Quintile,Strongly disagree,0.02171,107,4865,0.01761,0.02580
2008,Direct migration background,1st Quintile,Strongly agree,0.53456,329,590,0.49428,0.57485
2008,Direct migration background,1st Quintile,Agree,0.36834,213,590,0.32938,0.40729
2008,Direct migration background,1st Quintile,Disagree,0.08550,48,590,0.06292,0.10808
2008,Direct migration background,2nd Quintile,Strongly agree,0.48201,211,397,0.43279,0.53122
2008,Direct migration background,2nd Quintile,Agree,0.40369,146,397,0.35537,0.45202
2008,Direct migration background,2nd Quintile,Disagree,0.08762,40,397,0.05977,0.11547
2008,Direct migration background,3rd Quintile,Strongly agree,0.51847,188,363,0.46699,0.56994
2008,Direct migration background,3rd Quintile,Agree,0.40171,142,363,0.35121,0.45222
2008,Direct migration background,3rd Quintile,Disagree,0.07540,33,363,0.04820,0.10260
2008,Direct migration background,4th Quintile,Strongly agree,0.41095,109,250,0.34984,0.47206
2008,Direct migration background,4th Quintile,Agree,0.48269,141,250,0.42062,0.54476
2008,Direct migration background,5th Quintile,Strongly agree,0.36560,89,212,0.30062,0.43058
2008,Direct migration background,5th Quintile,Agree,0.49351,123,212,0.42604,0.56097
2008,Indirect migration background,1st Quintile,Strongly agree,0.51223,94,166,0.43596,0.58850
2008,Indirect migration background,1st Quintile,Agree,0.37536,72,166,0.30147,0.44924
2008,Indirect migration background,2nd Quintile,Strongly agree,0.48307,80,137,0.39908,0.56706
2008,Indirect migration background,2nd Quintile,Agree,0.47339,57,137,0.38947,0.55730
2008,Indirect migration background,3rd Quintile,Strongly agree,0.51632,85,153,0.43688,0.59577
2008,Indirect migration background,3rd Quintile,Agree,0.38363,68,153,0.30632,0.46093
2008,Indirect migration background,4th Quintile,Strongly agree,0.38916,47,108,0.29678,0.48154
2008,Indirect migration background,4th Quintile,Agree,0.51014,61,108,0.41542,0.60486
2008,Indirect migration background,5th Quintile,Strongly agree,0.38956,48,118,0.30120,0.47793
2008,Indirect migration background,5th Quintile,Agree,0.44241,70,118,0.35241,0.53241
2013,No migration background,1st Quintile,Strongly agree,0.51569,1963,3815,0.49983,0.53155
2013,No migration background,1st Quintile,Agree,0.38418,1486,3815,0.36874,0.39962
2013,No migration background,1st Quintile,Disagree,0.08609,316,3815,0.07718,0.09499
2013,No migration background,1st Quintile,Strongly disagree,0.01404,50,3815,0.01031,0.01778
2013,No migration background,2nd Quintile,Strongly agree,0.47708,1947,4219,0.46201,0.49215
2013,No migration background,2nd Quintile,Agree,0.42675,1868,4219,0.41183,0.44168
2013,No migration background,2nd Quintile,Disagree,0.08762,364,4219,0.07909,0.09615
2013,No migration background,2nd Quintile,Strongly disagree,0.00855,40,4219,0.00577,0.01132
2013,No migration background,3rd Quintile,Strongly agree,0.44497,1744,4186,0.42991,0.46002
2013,No migration background,3rd Quintile,Agree,0.44469,1981,4186,0.42964,0.45975
2013,No migration background,3rd Quintile,Disagree,0.09501,412,4186,0.08613,0.10390
2013,No migration background,3rd Quintile,Strongly disagree,0.01532,49,4186,0.01160,0.01905
2013,No migration background,4th Quintile,Strongly agree,0.40894,1665,4326,0.39428,0.42359
2013,No migration background,4th Quintile,Agree,0.46273,2080,4326,0.44787,0.47759
2013,No migration background,4th Quintile,Disagree,0.11250,518,4326,0.10309,0.12192
2013,No migration background,4th Quintile,Strongly disagree,0.01583,63,4326,0.01211,0.01955
2013,No migration background,5th Quintile,Strongly agree,0.33211,1507,4950,0.31899,0.34523
2013,No migration background,5th Quintile,Agree,0.50091,2554,4950,0.48698,0.51484
2013,No migration background,5th Quintile,Disagree,0.14881,790,4950,0.13890,0.15873
2013,No migration background,5th Quintile,Strongly disagree,0.01817,99,4950,0.01445,0.02189
2013,Direct migration background,1st Quintile,Strongly agree,0.48761,490,951,0.45582,0.51940
2013,Direct migration background,1st Quintile,Agree,0.39838,395,951,0.36725,0.42952
2013,Direct migration background,1st Quintile,Disagree,0.09756,66,951,0.07869,0.11643
2013,Direct migration background,2nd Quintile,Strongly agree,0.49109,359,698,0.45398,0.52820
2013,Direct migration background,2nd Quintile,Agree,0.41096,288,698,0.37443,0.44749
2013,Direct migration background,2nd Quintile,Disagree,0.08850,51,698,0.06742,0.10959
2013,Direct migration background,3rd Quintile,Strongly agree,0.37641,193,464,0.33228,0.42054
2013,Direct migration background,3rd Quintile,Agree,0.49194,222,464,0.44640,0.53748
2013,Direct migration background,3rd Quintile,Disagree,0.11312,49,464,0.08427,0.14198
2013,Direct migration background,4th Quintile,Strongly agree,0.43640,141,322,0.38214,0.49065
2013,Direct migration background,4th Quintile,Agree,0.40410,147,322,0.35041,0.45778
2013,Direct migration background,4th Quintile,Disagree,0.13213,34,322,0.09508,0.16917
2013,Direct migration background,5th Quintile,Strongly agree,0.27457,101,321,0.22567,0.32347
2013,Direct migration background,5th Quintile,Agree,0.50837,156,321,0.45360,0.56315
2013,Direct migration background,5th Quintile,Disagree,0.20448,64,321,0.16029,0.24867
2013,Indirect migration background,1st Quintile,Strongly agree,0.50433,164,277,0.44534,0.56331
2013,Indirect migration background,1st Quintile,Agree,0.38577,113,277,0.32834,0.44320
2013,Indirect migration background,2nd Quintile,Strongly agree,0.46864,125,232,0.40429,0.53299
2013,Indirect migration background,2nd Quintile,Agree,0.45489,107,232,0.39067,0.51911
2013,Indirect migration background,3rd Quintile,Strongly agree,0.40585,75,174,0.33267,0.47902
2013,Indirect migration background,3rd Quintile,Agree,0.49052,99,174,0.41602,0.56501
2013,Indirect migration background,4th Quintile,Strongly agree,0.30710,54,151,0.23327,0.38092
2013,Indirect migration background,4th Quintile,Agree,0.59663,97,151,0.51812,0.67514
2013,Indirect migration background,5th Quintile,Strongly agree,0.25571,53,153,0.18635,0.32506
2013,Indirect migration background,5th Quintile,Agree,0.47622,100,153,0.39683,0.55562
2018,No migration background,1st Quintile,Strongly agree,0.47736,1418,2836,0.45897,0.49574
2018,No migration background,1st Quintile,Agree,0.39972,1090,2836,0.38168,0.41775
2018,No migration background,1st Quintile,Disagree,0.10414,286,2836,0.09289,0.11538
2018,No migration background,1st Quintile,Strongly disagree,0.01879,42,2836,0.01379,0.02379
2018,No migration background,2nd Quintile,Strongly agree,0.46098,1651,3654,0.44482,0.47715
2018,No migration background,2nd Quintile,Agree,0.41426,1557,3654,0.39828,0.43023
2018,No migration background,2nd Quintile,Disagree,0.11097,385,3654,0.10078,0.12115
2018,No migration background,2nd Quintile,Strongly disagree,0.01379,61,3654,0.01001,0.01757
2018,No migration background,3rd Quintile,Strongly agree,0.43285,1481,3687,0.41686,0.44885
2018,No migration background,3rd Quintile,Agree,0.44331,1698,3687,0.42727,0.45935
2018,No migration background,3rd Quintile,Disagree,0.10765,454,3687,0.09764,0.11766
2018,No migration background,3rd Quintile,Strongly disagree,0.01619,54,3687,0.01211,0.02026
2018,No migration background,4th Quintile,Strongly agree,0.32029,1303,3990,0.30581,0.33477
2018,No migration background,4th Quintile,Agree,0.50412,1971,3990,0.48860,0.51963
2018,No migration background,4th Quintile,Disagree,0.15840,627,3990,0.14707,0.16973
2018,No migration background,4th Quintile,Strongly disagree,0.01720,89,3990,0.01317,0.02124
2018,No migration background,5th Quintile,Strongly agree,0.28437,1141,4416,0.27106,0.29768
2018,No migration background,5th Quintile,Agree,0.52537,2263,4416,0.51064,0.54010
2018,No migration background,5th Quintile,Disagree,0.16929,905,4416,0.15823,0.18036
2018,No migration background,5th Quintile,Strongly disagree,0.02096,107,4416,0.01674,0.02519
2018,Direct migration background,1st Quintile,Strongly agree,0.55194,2402,3843,0.53621,0.56766
2018,Direct migration background,1st Quintile,Agree,0.35626,1115,3843,0.34112,0.37140
2018,Direct migration background,1st Quintile,Disagree,0.07294,248,3843,0.06471,0.08116
2018,Direct migration background,1st Quintile,Strongly disagree,0.01887,78,3843,0.01457,0.02317
2018,Direct migration background,2nd Quintile,Strongly agree,0.50829,711,1256,0.48063,0.53595
2018,Direct migration background,2nd Quintile,Agree,0.38909,435,1256,0.36212,0.41607
2018,Direct migration background,2nd Quintile,Disagree,0.07938,79,1256,0.06442,0.09434
2018,Direct migration background,2nd Quintile,Strongly disagree,0.02324,31,1256,0.01490,0.03157
2018,Direct migration background,3rd Quintile,Strongly agree,0.48267,415,815,0.44834,0.51699
2018,Direct migration background,3rd Quintile,Agree,0.37862,316,815,0.34529,0.41194
2018,Direct migration background,3rd Quintile,Disagree,0.12377,84,815,0.10114,0.14639
2018,Direct migration background,4th Quintile,Strongly agree,0.39681,228,525,0.35492,0.43870
2018,Direct migration background,4th Quintile,Agree,0.40532,222,525,0.36328,0.44736
2018,Direct migration background,4th Quintile,Disagree,0.17716,75,525,0.14447,0.20985
2018,Direct migration background,5th Quintile,Strongly agree,0.26665,140,417,0.22415,0.30914
2018,Direct migration background,5th Quintile,Agree,0.47591,190,417,0.42792,0.52390
2018,Direct migration background,5th Quintile,Disagree,0.23125,87,417,0.19074,0.27177
2018,Indirect migration background,1st Quintile,Strongly agree,0.48368,228,408,0.43513,0.53223
2018,Indirect migration background,1st Quintile,Agree,0.35790,142,408,0.31132,0.40447
2018,Indirect migration background,1st Quintile,Disagree,0.13662,38,408,0.10325,0.16998
2018,Indirect migration background,2nd Quintile,Strongly agree,0.47823,178,375,0.42760,0.52886
2018,Indirect migration background,2nd Quintile,Agree,0.40212,152,375,0.35243,0.45182
2018,Indirect migration background,2nd Quintile,Disagree,0.11907,45,375,0.08625,0.15190
2018,Indirect migration background,3rd Quintile,Strongly agree,0.41642,131,289,0.35948,0.47335
2018,Indirect migration background,3rd Quintile,Agree,0.41380,117,289,0.35692,0.47068
2018,Indirect migration background,3rd Quintile,Disagree,0.16393,41,289,0.12117,0.20669
2018,Indirect migration background,4th Quintile,Strongly agree,0.34148,79,193,0.27440,0.40855
2018,Indirect migration background,4th Quintile,Agree,0.49381,82,193,0.42309,0.56453
2018,Indirect migration background,4th Quintile,Disagree,0.15442,32,193,0.10331,0.20553
2018,Indirect migration background,5th Quintile,Strongly agree,0.28463,59,206,0.22286,0.34640
2018,Indirect migration background,5th Quintile,Agree,0.47080,106,206,0.40247,0.53912
2018,Indirect migration background,5th Quintile,Disagree,0.20694,41,206,0.15148,0.26240
