"plh0194","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimme voll zu","2004","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2004","AkademikerIn","männlich","","","",""
"Stimme voll zu","2004","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2004","(noch) kein Abschluss","männlich","","","",""
"Stimme eher zu","2004","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2004","Hauptschule","männlich","","","",""
"Stimme eher zu","2004","Hauptschule","weiblich","","","",""
"Stimme eher zu","2004","Realschule","männlich","","","",""
"Stimme eher zu","2004","Realschule","weiblich","","","",""
"Stimme eher zu","2004","(Fach-)Abitur","männlich","","","",""
"Stimme eher zu","2004","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2004","AkademikerIn","männlich","","","",""
"Stimme eher zu","2004","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2004","(noch) kein Abschluss","männlich","","","",""
"Lehne eher ab","2004","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2004","Hauptschule","männlich","","","",""
"Lehne eher ab","2004","Hauptschule","weiblich","","","",""
"Lehne eher ab","2004","Realschule","männlich","","","",""
"Lehne eher ab","2004","Realschule","weiblich","","","",""
"Lehne eher ab","2004","(Fach-)Abitur","männlich","","","",""
"Lehne eher ab","2004","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2004","AkademikerIn","männlich","","","",""
"Lehne eher ab","2004","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2004","(noch) kein Abschluss","männlich","","","",""
"Lehne voll ab","2004","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2004","Hauptschule","männlich","","","",""
"Lehne voll ab","2004","Hauptschule","weiblich","","","",""
"Lehne voll ab","2004","Realschule","männlich","","","",""
"Lehne voll ab","2004","Realschule","weiblich","","","",""
"Lehne voll ab","2004","(Fach-)Abitur","männlich","","","",""
"Lehne voll ab","2004","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2004","AkademikerIn","männlich","","","",""
"Lehne voll ab","2004","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2005","(noch) kein Abschluss","männlich","","","",""
"Stimme voll zu","2005","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2005","Hauptschule","männlich","","","",""
"Stimme voll zu","2005","Hauptschule","weiblich","","","",""
"Stimme voll zu","2005","Realschule","männlich","","","",""
"Stimme voll zu","2005","Realschule","weiblich","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","männlich","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2005","AkademikerIn","männlich","","","",""
"Stimme voll zu","2005","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","männlich","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2005","Hauptschule","männlich","","","",""
"Stimme eher zu","2005","Hauptschule","weiblich","","","",""
"Stimme eher zu","2005","Realschule","männlich","","","",""
"Stimme eher zu","2005","Realschule","weiblich","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","männlich","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2005","AkademikerIn","männlich","","","",""
"Stimme eher zu","2005","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","männlich","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2005","Hauptschule","männlich","","","",""
"Lehne eher ab","2005","Hauptschule","weiblich","","","",""
"Lehne eher ab","2005","Realschule","männlich","","","",""
"Lehne eher ab","2005","Realschule","weiblich","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","männlich","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2005","AkademikerIn","männlich","","","",""
"Lehne eher ab","2005","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","männlich","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2005","Hauptschule","männlich","","","",""
"Lehne voll ab","2005","Hauptschule","weiblich","","","",""
"Lehne voll ab","2005","Realschule","männlich","","","",""
"Lehne voll ab","2005","Realschule","weiblich","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","männlich","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2005","AkademikerIn","männlich","","","",""
"Lehne voll ab","2005","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","männlich","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2006","Hauptschule","männlich","","","",""
"Stimme voll zu","2006","Hauptschule","weiblich","","","",""
"Stimme voll zu","2006","Realschule","männlich","","","",""
"Stimme voll zu","2006","Realschule","weiblich","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","männlich","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2006","AkademikerIn","männlich","","","",""
"Stimme voll zu","2006","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","männlich","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2006","Hauptschule","männlich","","","",""
"Stimme eher zu","2006","Hauptschule","weiblich","","","",""
"Stimme eher zu","2006","Realschule","männlich","","","",""
"Stimme eher zu","2006","Realschule","weiblich","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","männlich","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2006","AkademikerIn","männlich","","","",""
"Stimme eher zu","2006","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","männlich","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2006","Hauptschule","männlich","","","",""
"Lehne eher ab","2006","Hauptschule","weiblich","","","",""
"Lehne eher ab","2006","Realschule","männlich","","","",""
"Lehne eher ab","2006","Realschule","weiblich","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","männlich","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2006","AkademikerIn","männlich","","","",""
"Lehne eher ab","2006","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","männlich","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2006","Hauptschule","männlich","","","",""
"Lehne voll ab","2006","Hauptschule","weiblich","","","",""
"Lehne voll ab","2006","Realschule","männlich","","","",""
"Lehne voll ab","2006","Realschule","weiblich","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","männlich","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2006","AkademikerIn","männlich","","","",""
"Lehne voll ab","2006","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2007","(noch) kein Abschluss","männlich","","","",""
"Stimme voll zu","2007","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2007","Hauptschule","männlich","","","",""
"Stimme voll zu","2007","Hauptschule","weiblich","","","",""
"Stimme voll zu","2007","Realschule","männlich","","","",""
"Stimme voll zu","2007","Realschule","weiblich","","","",""
"Stimme voll zu","2007","(Fach-)Abitur","männlich","","","",""
"Stimme voll zu","2007","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2007","AkademikerIn","männlich","","","",""
"Stimme voll zu","2007","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2007","(noch) kein Abschluss","männlich","","","",""
"Stimme eher zu","2007","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2007","Hauptschule","männlich","","","",""
"Stimme eher zu","2007","Hauptschule","weiblich","","","",""
"Stimme eher zu","2007","Realschule","männlich","","","",""
"Stimme eher zu","2007","Realschule","weiblich","","","",""
"Stimme eher zu","2007","(Fach-)Abitur","männlich","","","",""
"Stimme eher zu","2007","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2007","AkademikerIn","männlich","","","",""
"Stimme eher zu","2007","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2007","(noch) kein Abschluss","männlich","","","",""
"Lehne eher ab","2007","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2007","Hauptschule","männlich","","","",""
"Lehne eher ab","2007","Hauptschule","weiblich","","","",""
"Lehne eher ab","2007","Realschule","männlich","","","",""
"Lehne eher ab","2007","Realschule","weiblich","","","",""
"Lehne eher ab","2007","(Fach-)Abitur","männlich","","","",""
"Lehne eher ab","2007","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2007","AkademikerIn","männlich","","","",""
"Lehne eher ab","2007","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2007","(noch) kein Abschluss","männlich","","","",""
"Lehne voll ab","2007","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2007","Hauptschule","männlich","","","",""
"Lehne voll ab","2007","Hauptschule","weiblich","","","",""
"Lehne voll ab","2007","Realschule","männlich","","","",""
"Lehne voll ab","2007","Realschule","weiblich","","","",""
"Lehne voll ab","2007","(Fach-)Abitur","männlich","","","",""
"Lehne voll ab","2007","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2007","AkademikerIn","männlich","","","",""
"Lehne voll ab","2007","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2008","(noch) kein Abschluss","männlich","108","0.469163660396304","0.407425492685499","0.530901828107109"
"Stimme voll zu","2008","(noch) kein Abschluss","weiblich","132","0.491581176726905","0.434338133550331","0.548824219903479"
"Stimme voll zu","2008","Hauptschule","männlich","1576","0.480001545938884","0.462914426266348","0.49708866561142"
"Stimme voll zu","2008","Hauptschule","weiblich","1807","0.513004696758148","0.49644558162094","0.529563811895356"
"Stimme voll zu","2008","Realschule","männlich","967","0.44967774990544","0.428669761106219","0.470685738704662"
"Stimme voll zu","2008","Realschule","weiblich","1307","0.465799636039026","0.44778368870192","0.483815583376131"
"Stimme voll zu","2008","(Fach-)Abitur","männlich","296","0.334410359758361","0.304628438405882","0.364192281110839"
"Stimme voll zu","2008","(Fach-)Abitur","weiblich","469","0.396665098477061","0.36900924430466","0.424320952649463"
"Stimme voll zu","2008","AkademikerIn","männlich","726","0.30952668070464","0.290583950360677","0.328469411048602"
"Stimme voll zu","2008","AkademikerIn","weiblich","580","0.298070675052735","0.27747624380029","0.318665106305179"
"Stimme eher zu","2008","(noch) kein Abschluss","männlich","114","0.424386973896551","0.363242451138095","0.485531496655006"
"Stimme eher zu","2008","(noch) kein Abschluss","weiblich","132","0.429667109731255","0.372985190773558","0.486349028688953"
"Stimme eher zu","2008","Hauptschule","männlich","1389","0.420147415345443","0.403266104628141","0.437028726062744"
"Stimme eher zu","2008","Hauptschule","weiblich","1369","0.392370872509512","0.376194477586501","0.408547267432522"
"Stimme eher zu","2008","Realschule","männlich","929","0.438692262592331","0.417736390293497","0.459648134891165"
"Stimme eher zu","2008","Realschule","weiblich","1314","0.428462518901397","0.410590063664623","0.446334974138171"
"Stimme eher zu","2008","(Fach-)Abitur","männlich","511","0.503239792828241","0.471677360720228","0.534802224936254"
"Stimme eher zu","2008","(Fach-)Abitur","weiblich","599","0.498509427335192","0.470243454862472","0.526775399807912"
"Stimme eher zu","2008","AkademikerIn","männlich","1106","0.485806157348564","0.465326861294248","0.50628545340288"
"Stimme eher zu","2008","AkademikerIn","weiblich","973","0.526685421911389","0.504205537532037","0.549165306290742"
"Lehne eher ab","2008","(noch) kein Abschluss","männlich","26","","",""
"Lehne eher ab","2008","(noch) kein Abschluss","weiblich","23","","",""
"Lehne eher ab","2008","Hauptschule","männlich","271","0.0839854707042615","0.0744991068499153","0.0934718345586076"
"Lehne eher ab","2008","Hauptschule","weiblich","270","0.0777851450408577","0.0689119820623718","0.0866583080193435"
"Lehne eher ab","2008","Realschule","männlich","223","0.0948091536632519","0.0824377079662768","0.107180599360227"
"Lehne eher ab","2008","Realschule","weiblich","277","0.0901163403260314","0.0797744447677569","0.100458235884306"
"Lehne eher ab","2008","(Fach-)Abitur","männlich","139","0.145011512101786","0.122783995247611","0.167239028955962"
"Lehne eher ab","2008","(Fach-)Abitur","weiblich","122","0.100254510059548","0.0832756841308293","0.117233335988267"
"Lehne eher ab","2008","AkademikerIn","männlich","396","0.181584090051312","0.165788130618814","0.19738004948381"
"Lehne eher ab","2008","AkademikerIn","weiblich","302","0.153602789355199","0.137368617213469","0.169836961496928"
"Lehne voll ab","2008","(noch) kein Abschluss","männlich","3","","",""
"Lehne voll ab","2008","(noch) kein Abschluss","weiblich","6","","",""
"Lehne voll ab","2008","Hauptschule","männlich","48","0.0158655680114116","0.0115918925151488","0.0201392435076744"
"Lehne voll ab","2008","Hauptschule","weiblich","54","0.016839285691483","0.0125765524112404","0.0211020189717256"
"Lehne voll ab","2008","Realschule","männlich","35","0.016820833838977","0.0113900147544489","0.022251652923505"
"Lehne voll ab","2008","Realschule","weiblich","47","0.0156215047335463","0.0111428463978001","0.0201001630692925"
"Lehne voll ab","2008","(Fach-)Abitur","männlich","18","","",""
"Lehne voll ab","2008","(Fach-)Abitur","weiblich","12","","",""
"Lehne voll ab","2008","AkademikerIn","männlich","60","0.0230830718954841","0.0169299474219013","0.0292361963690669"
"Lehne voll ab","2008","AkademikerIn","weiblich","40","0.0216411136806768","0.0150897398127874","0.0281924875485662"
"Stimme voll zu","2009","(noch) kein Abschluss","männlich","","","",""
"Stimme voll zu","2009","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2009","Hauptschule","männlich","","","",""
"Stimme voll zu","2009","Hauptschule","weiblich","","","",""
"Stimme voll zu","2009","Realschule","männlich","","","",""
"Stimme voll zu","2009","Realschule","weiblich","","","",""
"Stimme voll zu","2009","(Fach-)Abitur","männlich","","","",""
"Stimme voll zu","2009","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2009","AkademikerIn","männlich","","","",""
"Stimme voll zu","2009","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2009","(noch) kein Abschluss","männlich","","","",""
"Stimme eher zu","2009","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2009","Hauptschule","männlich","","","",""
"Stimme eher zu","2009","Hauptschule","weiblich","","","",""
"Stimme eher zu","2009","Realschule","männlich","","","",""
"Stimme eher zu","2009","Realschule","weiblich","","","",""
"Stimme eher zu","2009","(Fach-)Abitur","männlich","","","",""
"Stimme eher zu","2009","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2009","AkademikerIn","männlich","","","",""
"Stimme eher zu","2009","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2009","(noch) kein Abschluss","männlich","","","",""
"Lehne eher ab","2009","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2009","Hauptschule","männlich","","","",""
"Lehne eher ab","2009","Hauptschule","weiblich","","","",""
"Lehne eher ab","2009","Realschule","männlich","","","",""
"Lehne eher ab","2009","Realschule","weiblich","","","",""
"Lehne eher ab","2009","(Fach-)Abitur","männlich","","","",""
"Lehne eher ab","2009","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2009","AkademikerIn","männlich","","","",""
"Lehne eher ab","2009","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2009","(noch) kein Abschluss","männlich","","","",""
"Lehne voll ab","2009","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2009","Hauptschule","männlich","","","",""
"Lehne voll ab","2009","Hauptschule","weiblich","","","",""
"Lehne voll ab","2009","Realschule","männlich","","","",""
"Lehne voll ab","2009","Realschule","weiblich","","","",""
"Lehne voll ab","2009","(Fach-)Abitur","männlich","","","",""
"Lehne voll ab","2009","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2009","AkademikerIn","männlich","","","",""
"Lehne voll ab","2009","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2010","(noch) kein Abschluss","männlich","","","",""
"Stimme voll zu","2010","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2010","Hauptschule","männlich","","","",""
"Stimme voll zu","2010","Hauptschule","weiblich","","","",""
"Stimme voll zu","2010","Realschule","männlich","","","",""
"Stimme voll zu","2010","Realschule","weiblich","","","",""
"Stimme voll zu","2010","(Fach-)Abitur","männlich","","","",""
"Stimme voll zu","2010","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2010","AkademikerIn","männlich","","","",""
"Stimme voll zu","2010","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2010","(noch) kein Abschluss","männlich","","","",""
"Stimme eher zu","2010","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2010","Hauptschule","männlich","","","",""
"Stimme eher zu","2010","Hauptschule","weiblich","","","",""
"Stimme eher zu","2010","Realschule","männlich","","","",""
"Stimme eher zu","2010","Realschule","weiblich","","","",""
"Stimme eher zu","2010","(Fach-)Abitur","männlich","","","",""
"Stimme eher zu","2010","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2010","AkademikerIn","männlich","","","",""
"Stimme eher zu","2010","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2010","(noch) kein Abschluss","männlich","","","",""
"Lehne eher ab","2010","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2010","Hauptschule","männlich","","","",""
"Lehne eher ab","2010","Hauptschule","weiblich","","","",""
"Lehne eher ab","2010","Realschule","männlich","","","",""
"Lehne eher ab","2010","Realschule","weiblich","","","",""
"Lehne eher ab","2010","(Fach-)Abitur","männlich","","","",""
"Lehne eher ab","2010","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2010","AkademikerIn","männlich","","","",""
"Lehne eher ab","2010","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2010","(noch) kein Abschluss","männlich","","","",""
"Lehne voll ab","2010","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2010","Hauptschule","männlich","","","",""
"Lehne voll ab","2010","Hauptschule","weiblich","","","",""
"Lehne voll ab","2010","Realschule","männlich","","","",""
"Lehne voll ab","2010","Realschule","weiblich","","","",""
"Lehne voll ab","2010","(Fach-)Abitur","männlich","","","",""
"Lehne voll ab","2010","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2010","AkademikerIn","männlich","","","",""
"Lehne voll ab","2010","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2011","(noch) kein Abschluss","männlich","","","",""
"Stimme voll zu","2011","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2011","Hauptschule","männlich","","","",""
"Stimme voll zu","2011","Hauptschule","weiblich","","","",""
"Stimme voll zu","2011","Realschule","männlich","","","",""
"Stimme voll zu","2011","Realschule","weiblich","","","",""
"Stimme voll zu","2011","(Fach-)Abitur","männlich","","","",""
"Stimme voll zu","2011","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2011","AkademikerIn","männlich","","","",""
"Stimme voll zu","2011","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2011","(noch) kein Abschluss","männlich","","","",""
"Stimme eher zu","2011","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2011","Hauptschule","männlich","","","",""
"Stimme eher zu","2011","Hauptschule","weiblich","","","",""
"Stimme eher zu","2011","Realschule","männlich","","","",""
"Stimme eher zu","2011","Realschule","weiblich","","","",""
"Stimme eher zu","2011","(Fach-)Abitur","männlich","","","",""
"Stimme eher zu","2011","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2011","AkademikerIn","männlich","","","",""
"Stimme eher zu","2011","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2011","(noch) kein Abschluss","männlich","","","",""
"Lehne eher ab","2011","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2011","Hauptschule","männlich","","","",""
"Lehne eher ab","2011","Hauptschule","weiblich","","","",""
"Lehne eher ab","2011","Realschule","männlich","","","",""
"Lehne eher ab","2011","Realschule","weiblich","","","",""
"Lehne eher ab","2011","(Fach-)Abitur","männlich","","","",""
"Lehne eher ab","2011","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2011","AkademikerIn","männlich","","","",""
"Lehne eher ab","2011","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2011","(noch) kein Abschluss","männlich","","","",""
"Lehne voll ab","2011","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2011","Hauptschule","männlich","","","",""
"Lehne voll ab","2011","Hauptschule","weiblich","","","",""
"Lehne voll ab","2011","Realschule","männlich","","","",""
"Lehne voll ab","2011","Realschule","weiblich","","","",""
"Lehne voll ab","2011","(Fach-)Abitur","männlich","","","",""
"Lehne voll ab","2011","(Fach-)Abitur","weiblich","","","",""
"Lehne voll ab","2011","AkademikerIn","männlich","","","",""
"Lehne voll ab","2011","AkademikerIn","weiblich","","","",""
"Stimme voll zu","2012","(noch) kein Abschluss","männlich","","","",""
"Stimme voll zu","2012","(noch) kein Abschluss","weiblich","","","",""
"Stimme voll zu","2012","Hauptschule","männlich","","","",""
"Stimme voll zu","2012","Hauptschule","weiblich","","","",""
"Stimme voll zu","2012","Realschule","männlich","","","",""
"Stimme voll zu","2012","Realschule","weiblich","","","",""
"Stimme voll zu","2012","(Fach-)Abitur","männlich","","","",""
"Stimme voll zu","2012","(Fach-)Abitur","weiblich","","","",""
"Stimme voll zu","2012","AkademikerIn","männlich","","","",""
"Stimme voll zu","2012","AkademikerIn","weiblich","","","",""
"Stimme eher zu","2012","(noch) kein Abschluss","männlich","","","",""
"Stimme eher zu","2012","(noch) kein Abschluss","weiblich","","","",""
"Stimme eher zu","2012","Hauptschule","männlich","","","",""
"Stimme eher zu","2012","Hauptschule","weiblich","","","",""
"Stimme eher zu","2012","Realschule","männlich","","","",""
"Stimme eher zu","2012","Realschule","weiblich","","","",""
"Stimme eher zu","2012","(Fach-)Abitur","männlich","","","",""
"Stimme eher zu","2012","(Fach-)Abitur","weiblich","","","",""
"Stimme eher zu","2012","AkademikerIn","männlich","","","",""
"Stimme eher zu","2012","AkademikerIn","weiblich","","","",""
"Lehne eher ab","2012","(noch) kein Abschluss","männlich","","","",""
"Lehne eher ab","2012","(noch) kein Abschluss","weiblich","","","",""
"Lehne eher ab","2012","Hauptschule","männlich","","","",""
"Lehne eher ab","2012","Hauptschule","weiblich","","","",""
"Lehne eher ab","2012","Realschule","männlich","","","",""
"Lehne eher ab","2012","Realschule","weiblich","","","",""
"Lehne eher ab","2012","(Fach-)Abitur","männlich","","","",""
"Lehne eher ab","2012","(Fach-)Abitur","weiblich","","","",""
"Lehne eher ab","2012","AkademikerIn","männlich","","","",""
"Lehne eher ab","2012","AkademikerIn","weiblich","","","",""
"Lehne voll ab","2012","(noch) kein Abschluss","männlich","","","",""
"Lehne voll ab","2012","(noch) kein Abschluss","weiblich","","","",""
"Lehne voll ab","2012","Hauptschule","männlich","","","",""
"Lehne voll ab","2012","Hauptschule","weiblich","","","",""
"Lehne voll ab","2012","Realschule","männlich","","","",""
