year,quintil_oecd,sampreg,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,5th Quintile,West,Strongly disagree,0.01931,116,5516,0.01568,0.02295
2003,5th Quintile,East,Strongly agree,0.35543,301,799,0.32222,0.38863
2003,5th Quintile,East,Agree,0.40601,384,799,0.37194,0.44008
2003,5th Quintile,East,Disagree,0.11620,114,799,0.09397,0.13844
2008,1st Quintile,West,Strongly agree,0.40172,1049,1995,0.38020,0.42324
2008,1st Quintile,West,Agree,0.29281,773,1995,0.27283,0.31278
2008,1st Quintile,West,Disagree,0.07270,173,1995,0.06130,0.08409
2008,1st Quintile,East,Strongly agree,0.39199,467,920,0.36043,0.42356
2008,1st Quintile,East,Agree,0.34445,376,920,0.31373,0.37518
2008,1st Quintile,East,Disagree,0.07111,77,920,0.05449,0.08772
2008,2nd Quintile,West,Strongly agree,0.36573,1095,2276,0.34594,0.38553
2008,2nd Quintile,West,Agree,0.33167,926,2276,0.31233,0.35102
2008,2nd Quintile,West,Disagree,0.07136,214,2276,0.06078,0.08194
2008,2nd Quintile,West,Strongly disagree,0.01715,41,2276,0.01182,0.02249
2008,2nd Quintile,East,Strongly agree,0.48037,560,1067,0.45038,0.51036
2008,2nd Quintile,East,Agree,0.32472,426,1067,0.29661,0.35283
2008,2nd Quintile,East,Disagree,0.06169,81,1067,0.04725,0.07614
2008,3rd Quintile,West,Strongly agree,0.37861,1185,2580,0.35989,0.39733
2008,3rd Quintile,West,Agree,0.36028,1157,2580,0.34175,0.37881
2008,3rd Quintile,West,Disagree,0.07843,238,2580,0.06806,0.08881
2008,3rd Quintile,East,Strongly agree,0.41839,551,1182,0.39025,0.44652
2008,3rd Quintile,East,Agree,0.36473,488,1182,0.33728,0.39218
2008,3rd Quintile,East,Disagree,0.08677,143,1182,0.07071,0.10282
2008,4th Quintile,West,Strongly agree,0.33877,1195,3049,0.32196,0.35557
2008,4th Quintile,West,Agree,0.41101,1493,3049,0.39354,0.42848
2008,4th Quintile,West,Disagree,0.08040,316,3049,0.07075,0.09006
2008,4th Quintile,West,Strongly disagree,0.01147,45,3049,0.00769,0.01525
2008,4th Quintile,East,Strongly agree,0.39681,341,799,0.36286,0.43075
2008,4th Quintile,East,Agree,0.36624,346,799,0.33282,0.39967
2008,4th Quintile,East,Disagree,0.12532,112,799,0.10235,0.14829
2008,5th Quintile,West,Strongly agree,0.29487,1465,4527,0.28158,0.30815
2008,5th Quintile,West,Agree,0.45271,2315,4527,0.43821,0.46721
2008,5th Quintile,West,Disagree,0.12732,646,4527,0.11761,0.13703
2008,5th Quintile,West,Strongly disagree,0.01968,101,4527,0.01563,0.02373
2008,5th Quintile,East,Strongly agree,0.35060,262,707,0.31541,0.38580
2008,5th Quintile,East,Agree,0.39402,337,707,0.35798,0.43007
2008,5th Quintile,East,Disagree,0.14868,108,707,0.12244,0.17493
2013,1st Quintile,West,Strongly agree,0.39563,1811,3551,0.37954,0.41171
2013,1st Quintile,West,Agree,0.31036,1411,3551,0.29514,0.32558
2013,1st Quintile,West,Disagree,0.07033,286,3551,0.06192,0.07875
2013,1st Quintile,West,Strongly disagree,0.01210,43,3551,0.00851,0.01570
2013,1st Quintile,East,Strongly agree,0.44088,806,1510,0.41583,0.46593
2013,1st Quintile,East,Agree,0.30505,583,1510,0.28182,0.32828
2013,1st Quintile,East,Disagree,0.07095,121,1510,0.05799,0.08390
2013,2nd Quintile,West,Strongly agree,0.38470,1737,3693,0.36900,0.40039
2013,2nd Quintile,West,Agree,0.33470,1619,3693,0.31948,0.34992
2013,2nd Quintile,West,Disagree,0.07195,301,3693,0.06362,0.08029
2013,2nd Quintile,West,Strongly disagree,0.00708,36,3693,0.00438,0.00979
2013,2nd Quintile,East,Strongly agree,0.40648,694,1467,0.38134,0.43163
2013,2nd Quintile,East,Agree,0.38802,644,1467,0.36308,0.41297
2013,2nd Quintile,East,Disagree,0.06825,129,1467,0.05534,0.08116
2013,3rd Quintile,West,Strongly agree,0.35519,1509,3701,0.33977,0.37061
2013,3rd Quintile,West,Agree,0.37589,1769,3701,0.36028,0.39150
2013,3rd Quintile,West,Disagree,0.08030,376,3701,0.07154,0.08905
2013,3rd Quintile,West,Strongly disagree,0.01503,47,3701,0.01111,0.01896
2013,3rd Quintile,East,Strongly agree,0.41158,503,1141,0.38301,0.44015
2013,3rd Quintile,East,Agree,0.37818,533,1141,0.35003,0.40633
2013,3rd Quintile,East,Disagree,0.08172,105,1141,0.06582,0.09762
2013,4th Quintile,West,Strongly agree,0.34593,1495,3931,0.33106,0.36080
2013,4th Quintile,West,Agree,0.39677,1904,3931,0.38148,0.41207
2013,4th Quintile,West,Disagree,0.10021,478,3931,0.09082,0.10960
2013,4th Quintile,West,Strongly disagree,0.01394,54,3931,0.01027,0.01760
2013,4th Quintile,East,Strongly agree,0.38122,365,876,0.34903,0.41340
2013,4th Quintile,East,Agree,0.40482,420,876,0.37229,0.43734
2013,4th Quintile,East,Disagree,0.08076,91,876,0.06271,0.09881
2013,5th Quintile,West,Strongly agree,0.28523,1443,4814,0.27247,0.29799
2013,5th Quintile,West,Agree,0.45156,2505,4814,0.43750,0.46562
2013,5th Quintile,West,Disagree,0.13357,771,4814,0.12396,0.14318
2013,5th Quintile,West,Strongly disagree,0.01632,95,4814,0.01274,0.01990
2013,5th Quintile,East,Strongly agree,0.33456,218,635,0.29783,0.37129
2013,5th Quintile,East,Agree,0.37228,305,635,0.33465,0.40991
2013,5th Quintile,East,Disagree,0.17541,112,635,0.14581,0.20502
2018,1st Quintile,West,Strongly agree,0.37882,3097,5455,0.36595,0.39170
2018,1st Quintile,West,Agree,0.30051,1804,5455,0.28834,0.31268
2018,1st Quintile,West,Disagree,0.07871,452,5455,0.07157,0.08586
2018,1st Quintile,West,Strongly disagree,0.01641,102,5455,0.01304,0.01978
2018,1st Quintile,East,Strongly agree,0.42056,951,1614,0.39647,0.44465
2018,1st Quintile,East,Agree,0.30175,543,1614,0.27935,0.32415
2018,1st Quintile,East,Disagree,0.07089,120,1614,0.05836,0.08341
2018,2nd Quintile,West,Strongly agree,0.38179,1850,3836,0.36641,0.39716
2018,2nd Quintile,West,Agree,0.32673,1548,3836,0.31188,0.34157
2018,2nd Quintile,West,Disagree,0.08975,375,3836,0.08070,0.09879
2018,2nd Quintile,West,Strongly disagree,0.01160,63,3836,0.00821,0.01499
2018,2nd Quintile,East,Strongly agree,0.39606,690,1420,0.37062,0.42151
2018,2nd Quintile,East,Agree,0.36101,596,1420,0.33602,0.38600
2018,2nd Quintile,East,Disagree,0.07425,134,1420,0.06061,0.08789
2018,3rd Quintile,West,Strongly agree,0.36453,1557,3733,0.34909,0.37998
2018,3rd Quintile,West,Agree,0.36152,1667,3733,0.34610,0.37693
2018,3rd Quintile,West,Disagree,0.09718,459,3733,0.08768,0.10669
2018,3rd Quintile,West,Strongly disagree,0.01196,50,3733,0.00847,0.01545
2018,3rd Quintile,East,Strongly agree,0.37724,470,1054,0.34796,0.40651
2018,3rd Quintile,East,Agree,0.36292,464,1054,0.33388,0.39197
2018,3rd Quintile,East,Disagree,0.08395,120,1054,0.06720,0.10070
2018,4th Quintile,West,Strongly agree,0.27988,1303,3899,0.26579,0.29397
2018,4th Quintile,West,Agree,0.42012,1869,3899,0.40463,0.43562
2018,4th Quintile,West,Disagree,0.14554,642,3899,0.13447,0.15661
2018,4th Quintile,West,Strongly disagree,0.01381,85,3899,0.01015,0.01747
2018,4th Quintile,East,Strongly agree,0.31111,307,805,0.27911,0.34311
2018,4th Quintile,East,Agree,0.47092,406,805,0.43642,0.50542
2018,4th Quintile,East,Disagree,0.09360,92,805,0.07346,0.11373
2018,5th Quintile,West,Strongly agree,0.25064,1174,4458,0.23791,0.26336
2018,5th Quintile,West,Agree,0.46746,2261,4458,0.45281,0.48211
2018,5th Quintile,West,Disagree,0.15877,918,4458,0.14804,0.16949
2018,5th Quintile,West,Strongly disagree,0.01998,105,4458,0.01588,0.02409
2018,5th Quintile,East,Strongly agree,0.27526,166,579,0.23885,0.31167
2018,5th Quintile,East,Agree,0.41829,298,579,0.37808,0.45851
2018,5th Quintile,East,Disagree,0.14478,115,579,0.11609,0.17347
