year,age_gr,pgisced97,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,66 and older,Upper Secondary Level,Yes,0.06907,111,1657,0.05686,0.08128
2001,66 and older,Upper Secondary Level,No,0.86160,1546,1657,0.84496,0.87823
2001,66 and older,Post-secondary Non-tertiary Level,No,0.60765,67,67,0.48985,0.72545
2001,66 and older,First Stage of Tertiary Education,No,0.85524,200,200,0.80635,0.90412
2001,66 and older,Second Stage of Tertiary Education,Yes,0.11400,45,304,0.07821,0.14978
2001,66 and older,Second Stage of Tertiary Education,No,0.58019,259,304,0.52462,0.63576
2002,17-29 y.,Pre-primary Level,Yes,0.04736,40,490,0.02853,0.06619
2002,17-29 y.,Pre-primary Level,No,0.80691,450,490,0.77192,0.84189
2002,17-29 y.,Primary Level,No,0.98705,43,43,0.95286,1.02124
2002,17-29 y.,Lower Secondary Level,Yes,0.04022,38,830,0.02685,0.05360
2002,17-29 y.,Lower Secondary Level,No,0.91861,792,830,0.90000,0.93722
2002,17-29 y.,Upper Secondary Level,Yes,0.09298,168,1636,0.07890,0.10706
2002,17-29 y.,Upper Secondary Level,No,0.80549,1468,1636,0.78630,0.82467
2002,17-29 y.,Post-secondary Non-tertiary Level,No,0.90096,241,241,0.86317,0.93876
2002,17-29 y.,First Stage of Tertiary Education,No,0.77608,90,90,0.68947,0.86269
2002,17-29 y.,Second Stage of Tertiary Education,No,0.70469,159,159,0.63356,0.77582
2002,30-45 y.,Primary Level,No,0.94252,78,78,0.89053,0.99451
2002,30-45 y.,Lower Secondary Level,No,0.94128,433,433,0.91911,0.96345
2002,30-45 y.,Upper Secondary Level,Yes,0.09927,389,3462,0.08931,0.10923
2002,30-45 y.,Upper Secondary Level,No,0.81655,3073,3462,0.80366,0.82945
2002,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.11151,78,499,0.08386,0.13915
2002,30-45 y.,Post-secondary Non-tertiary Level,No,0.80387,421,499,0.76900,0.83875
2002,30-45 y.,First Stage of Tertiary Education,Yes,0.11271,78,599,0.08736,0.13806
2002,30-45 y.,First Stage of Tertiary Education,No,0.70890,521,599,0.67249,0.74531
2002,30-45 y.,Second Stage of Tertiary Education,Yes,0.10856,201,1184,0.09083,0.12628
2002,30-45 y.,Second Stage of Tertiary Education,No,0.62818,983,1184,0.60063,0.65572
2002,46-65 y.,Primary Level,No,0.98001,102,102,0.95272,1.00731
2002,46-65 y.,Lower Secondary Level,No,0.93686,717,717,0.91904,0.95467
2002,46-65 y.,Upper Secondary Level,Yes,0.10462,450,3613,0.09463,0.11460
2002,46-65 y.,Upper Secondary Level,No,0.79758,3163,3613,0.78448,0.81069
2002,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.15367,36,188,0.10198,0.20536
2002,46-65 y.,Post-secondary Non-tertiary Level,No,0.68797,152,188,0.62156,0.75438
2002,46-65 y.,First Stage of Tertiary Education,Yes,0.11427,81,551,0.08768,0.14085
2002,46-65 y.,First Stage of Tertiary Education,No,0.77975,470,551,0.74511,0.81438
2002,46-65 y.,Second Stage of Tertiary Education,Yes,0.13151,234,1131,0.11180,0.15121
2002,46-65 y.,Second Stage of Tertiary Education,No,0.49292,897,1131,0.46377,0.52207
2002,66 and older,Primary Level,No,0.95619,55,55,0.90160,1.01078
2002,66 and older,Lower Secondary Level,No,0.92584,733,733,0.90685,0.94482
2002,66 and older,Upper Secondary Level,Yes,0.07942,138,1739,0.06671,0.09214
2002,66 and older,Upper Secondary Level,No,0.86127,1601,1739,0.84502,0.87752
2002,66 and older,Post-secondary Non-tertiary Level,No,0.62017,61,61,0.49736,0.74298
2002,66 and older,First Stage of Tertiary Education,No,0.83366,205,205,0.78256,0.88476
2002,66 and older,Second Stage of Tertiary Education,Yes,0.13451,86,377,0.10002,0.16899
2002,66 and older,Second Stage of Tertiary Education,No,0.59272,291,377,0.54306,0.64239
2003,17-29 y.,Pre-primary Level,Yes,0.06040,42,494,0.03937,0.08142
2003,17-29 y.,Pre-primary Level,No,0.75750,452,494,0.71967,0.79533
2003,17-29 y.,Primary Level,No,0.89402,38,38,0.79484,0.99321
2003,17-29 y.,Lower Secondary Level,Yes,0.04194,42,789,0.02794,0.05594
2003,17-29 y.,Lower Secondary Level,No,0.93133,747,789,0.91367,0.94899
2003,17-29 y.,Upper Secondary Level,Yes,0.08068,158,1544,0.06709,0.09427
2003,17-29 y.,Upper Secondary Level,No,0.81269,1386,1544,0.79322,0.83216
2003,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.16924,39,261,0.12366,0.21482
2003,17-29 y.,Post-secondary Non-tertiary Level,No,0.79394,222,261,0.74477,0.84310
2003,17-29 y.,First Stage of Tertiary Education,No,0.77013,73,73,0.67294,0.86732
2003,17-29 y.,Second Stage of Tertiary Education,No,0.71512,135,135,0.63869,0.79154
2003,30-45 y.,Primary Level,No,0.93386,74,74,0.87684,0.99087
2003,30-45 y.,Lower Secondary Level,No,0.93540,411,411,0.91160,0.95919
2003,30-45 y.,Upper Secondary Level,Yes,0.10831,382,3245,0.09761,0.11900
2003,30-45 y.,Upper Secondary Level,No,0.81045,2863,3245,0.79696,0.82394
2003,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.09532,73,480,0.06902,0.12162
2003,30-45 y.,Post-secondary Non-tertiary Level,No,0.80827,407,480,0.77301,0.84352
2003,30-45 y.,First Stage of Tertiary Education,Yes,0.12870,80,579,0.10140,0.15600
2003,30-45 y.,First Stage of Tertiary Education,No,0.70046,499,579,0.66311,0.73780
2003,30-45 y.,Second Stage of Tertiary Education,Yes,0.12219,189,1077,0.10262,0.14175
2003,30-45 y.,Second Stage of Tertiary Education,No,0.60214,888,1077,0.57289,0.63138
2003,46-65 y.,Primary Level,No,0.98389,96,96,0.95857,1.00921
2003,46-65 y.,Lower Secondary Level,No,0.94197,651,651,0.92399,0.95994
2003,46-65 y.,Upper Secondary Level,Yes,0.09734,418,3458,0.08746,0.10722
2003,46-65 y.,Upper Secondary Level,No,0.80284,3040,3458,0.78957,0.81610
2003,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.15725,37,194,0.10589,0.20861
2003,46-65 y.,Post-secondary Non-tertiary Level,No,0.67431,157,194,0.60820,0.74043
2003,46-65 y.,First Stage of Tertiary Education,Yes,0.10167,72,542,0.07621,0.12714
2003,46-65 y.,First Stage of Tertiary Education,No,0.76981,470,542,0.73434,0.80528
2003,46-65 y.,Second Stage of Tertiary Education,Yes,0.12109,220,1130,0.10206,0.14012
2003,46-65 y.,Second Stage of Tertiary Education,No,0.51099,910,1130,0.48183,0.54015
2003,66 and older,Primary Level,No,0.90283,51,51,0.82073,0.98493
2003,66 and older,Lower Secondary Level,No,0.92706,727,727,0.90814,0.94597
2003,66 and older,Upper Secondary Level,Yes,0.07454,141,1761,0.06227,0.08681
2003,66 and older,Upper Secondary Level,No,0.86044,1620,1761,0.84425,0.87663
2003,66 and older,Post-secondary Non-tertiary Level,No,0.68549,63,63,0.56992,0.80107
2003,66 and older,First Stage of Tertiary Education,No,0.84224,210,210,0.79282,0.89166
2003,66 and older,Second Stage of Tertiary Education,Yes,0.16986,95,395,0.13278,0.20694
2003,66 and older,Second Stage of Tertiary Education,No,0.54993,300,395,0.50081,0.59906
2004,17-29 y.,Pre-primary Level,Yes,0.07268,46,496,0.04981,0.09555
2004,17-29 y.,Pre-primary Level,No,0.78419,450,496,0.74795,0.82043
2004,17-29 y.,Primary Level,No,0.94239,40,40,0.86926,1.01552
2004,17-29 y.,Lower Secondary Level,Yes,0.05452,46,735,0.03810,0.07095
2004,17-29 y.,Lower Secondary Level,No,0.90889,689,735,0.88807,0.92971
2004,17-29 y.,Upper Secondary Level,Yes,0.09250,164,1523,0.07795,0.10706
2004,17-29 y.,Upper Secondary Level,No,0.81138,1359,1523,0.79172,0.83103
2004,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.14605,46,261,0.10312,0.18898
2004,17-29 y.,Post-secondary Non-tertiary Level,No,0.79361,215,261,0.74441,0.84280
2004,17-29 y.,First Stage of Tertiary Education,No,0.75978,73,73,0.66110,0.85846
2004,17-29 y.,Second Stage of Tertiary Education,Yes,0.13489,32,151,0.08022,0.18956
2004,17-29 y.,Second Stage of Tertiary Education,No,0.67484,119,151,0.59987,0.74980
2004,30-45 y.,Primary Level,No,0.90256,70,70,0.83258,0.97253
2004,30-45 y.,Lower Secondary Level,No,0.92483,393,393,0.89873,0.95093
2004,30-45 y.,Upper Secondary Level,Yes,0.10329,348,3028,0.09245,0.11413
2004,30-45 y.,Upper Secondary Level,No,0.81085,2680,3028,0.79690,0.82481
2004,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.10798,71,466,0.07977,0.13619
2004,30-45 y.,Post-secondary Non-tertiary Level,No,0.79358,395,466,0.75679,0.83037
2004,30-45 y.,First Stage of Tertiary Education,Yes,0.16584,96,547,0.13464,0.19704
2004,30-45 y.,First Stage of Tertiary Education,No,0.65718,451,547,0.61736,0.69699
2004,30-45 y.,Second Stage of Tertiary Education,Yes,0.12967,189,995,0.10878,0.15055
2004,30-45 y.,Second Stage of Tertiary Education,No,0.59020,806,995,0.55963,0.62078
2004,46-65 y.,Lower Secondary Level,No,0.93647,577,577,0.91656,0.95639
2004,46-65 y.,Upper Secondary Level,Yes,0.10976,442,3349,0.09917,0.12035
2004,46-65 y.,Upper Secondary Level,No,0.78301,2907,3349,0.76905,0.79697
2004,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.15048,45,208,0.10178,0.19919
2004,46-65 y.,Post-secondary Non-tertiary Level,No,0.65458,163,208,0.58981,0.71936
2004,46-65 y.,First Stage of Tertiary Education,Yes,0.09916,77,527,0.07362,0.12470
2004,46-65 y.,First Stage of Tertiary Education,No,0.77942,450,527,0.74399,0.81486
2004,46-65 y.,Second Stage of Tertiary Education,Yes,0.13944,243,1140,0.11932,0.15956
2004,46-65 y.,Second Stage of Tertiary Education,No,0.49456,897,1140,0.46552,0.52359
2004,66 and older,Primary Level,No,0.97201,53,53,0.92717,1.01684
2004,66 and older,Lower Secondary Level,Yes,0.04027,31,739,0.02608,0.05445
2004,66 and older,Lower Secondary Level,No,0.92865,708,739,0.91008,0.94722
2004,66 and older,Upper Secondary Level,Yes,0.07932,159,1828,0.06693,0.09172
2004,66 and older,Upper Secondary Level,No,0.85534,1669,1828,0.83921,0.87147
2004,66 and older,Post-secondary Non-tertiary Level,No,0.66767,64,64,0.55135,0.78399
2004,66 and older,First Stage of Tertiary Education,No,0.82368,213,213,0.77238,0.87498
2004,66 and older,Second Stage of Tertiary Education,Yes,0.16038,99,431,0.12569,0.19506
2004,66 and older,Second Stage of Tertiary Education,No,0.58158,332,431,0.53496,0.62821
2005,17-29 y.,Pre-primary Level,Yes,0.06833,38,507,0.04635,0.09032
2005,17-29 y.,Pre-primary Level,No,0.78602,469,507,0.75028,0.82175
2005,17-29 y.,Primary Level,No,0.80983,38,38,0.68338,0.93628
2005,17-29 y.,Lower Secondary Level,No,0.93128,642,642,0.91170,0.95087
2005,17-29 y.,Upper Secondary Level,Yes,0.11907,181,1426,0.10225,0.13588
2005,17-29 y.,Upper Secondary Level,No,0.77733,1245,1426,0.75572,0.79893
2005,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.17969,52,265,0.13337,0.22600
2005,17-29 y.,Post-secondary Non-tertiary Level,No,0.77300,213,265,0.72247,0.82353
2005,17-29 y.,First Stage of Tertiary Education,No,0.90764,57,57,0.83180,0.98347
2005,17-29 y.,Second Stage of Tertiary Education,Yes,0.16107,33,163,0.10446,0.21767
2005,17-29 y.,Second Stage of Tertiary Education,No,0.68488,130,163,0.61334,0.75642
2005,30-45 y.,Primary Level,No,0.95830,66,66,0.90970,1.00690
2005,30-45 y.,Lower Secondary Level,No,0.90418,372,372,0.87422,0.93413
2005,30-45 y.,Upper Secondary Level,Yes,0.12337,393,2787,0.11115,0.13558
2005,30-45 y.,Upper Secondary Level,No,0.78174,2394,2787,0.76640,0.79708
2005,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.14505,81,446,0.11233,0.17777
2005,30-45 y.,Post-secondary Non-tertiary Level,No,0.77308,365,446,0.73416,0.81199
2005,30-45 y.,First Stage of Tertiary Education,Yes,0.15000,87,506,0.11886,0.18115
2005,30-45 y.,First Stage of Tertiary Education,No,0.67896,419,506,0.63824,0.71968
2005,30-45 y.,Second Stage of Tertiary Education,Yes,0.13983,185,928,0.11751,0.16216
2005,30-45 y.,Second Stage of Tertiary Education,No,0.57367,743,928,0.54183,0.60551
2005,46-65 y.,Primary Level,No,0.99764,81,81,0.98699,1.00828
2005,46-65 y.,Lower Secondary Level,No,0.90855,502,502,0.88331,0.93379
2005,46-65 y.,Upper Secondary Level,Yes,0.11429,436,3177,0.10322,0.12535
2005,46-65 y.,Upper Secondary Level,No,0.77451,2741,3177,0.75998,0.78905
2005,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.15025,47,203,0.10098,0.19953
2005,46-65 y.,Post-secondary Non-tertiary Level,No,0.69196,156,203,0.62829,0.75563
2005,46-65 y.,First Stage of Tertiary Education,Yes,0.13301,83,509,0.10348,0.16254
2005,46-65 y.,First Stage of Tertiary Education,No,0.71350,426,509,0.67419,0.75282
2005,46-65 y.,Second Stage of Tertiary Education,Yes,0.13350,237,1102,0.11341,0.15359
2005,46-65 y.,Second Stage of Tertiary Education,No,0.49956,865,1102,0.47003,0.52910
2005,66 and older,Primary Level,No,0.96475,50,50,0.91311,1.01638
2005,66 and older,Lower Secondary Level,No,0.93417,686,686,0.91560,0.95274
2005,66 and older,Upper Secondary Level,Yes,0.09643,183,1822,0.08288,0.10999
2005,66 and older,Upper Secondary Level,No,0.83660,1639,1822,0.81962,0.85358
2005,66 and older,Post-secondary Non-tertiary Level,No,0.65829,63,63,0.54024,0.77635
2005,66 and older,First Stage of Tertiary Education,No,0.77028,200,200,0.71183,0.82873
2005,66 and older,Second Stage of Tertiary Education,Yes,0.14266,102,459,0.11063,0.17469
2005,66 and older,Second Stage of Tertiary Education,No,0.59440,357,459,0.54943,0.63937
2006,17-29 y.,Pre-primary Level,No,0.45882,256,256,0.39766,0.51999
2006,17-29 y.,Primary Level,No,0.85056,45,45,0.74522,0.95591
2006,17-29 y.,Lower Secondary Level,Yes,0.04936,40,647,0.03265,0.06606
2006,17-29 y.,Lower Secondary Level,No,0.85227,607,647,0.82491,0.87963
2006,17-29 y.,Upper Secondary Level,Yes,0.11452,193,1496,0.09838,0.13066
2006,17-29 y.,Upper Secondary Level,No,0.79028,1303,1496,0.76964,0.81092
2006,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.22957,65,272,0.17950,0.27965
2006,17-29 y.,Post-secondary Non-tertiary Level,No,0.70542,207,272,0.65114,0.75969
2006,17-29 y.,First Stage of Tertiary Education,No,0.76877,51,51,0.65191,0.88564
2006,17-29 y.,Second Stage of Tertiary Education,Yes,0.19909,44,194,0.14275,0.25543
2006,17-29 y.,Second Stage of Tertiary Education,No,0.58786,150,194,0.51841,0.65730
2006,30-45 y.,Primary Level,No,0.90360,54,54,0.82414,0.98306
2006,30-45 y.,Lower Secondary Level,No,0.92437,359,359,0.89698,0.95176
2006,30-45 y.,Upper Secondary Level,Yes,0.13917,462,2874,0.12652,0.15183
2006,30-45 y.,Upper Secondary Level,No,0.77593,2412,2874,0.76068,0.79118
2006,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.18710,114,498,0.15281,0.22139
2006,30-45 y.,Post-secondary Non-tertiary Level,No,0.72515,384,498,0.68590,0.76440
2006,30-45 y.,First Stage of Tertiary Education,Yes,0.15042,92,519,0.11964,0.18121
2006,30-45 y.,First Stage of Tertiary Education,No,0.68604,427,519,0.64607,0.72601
2006,30-45 y.,Second Stage of Tertiary Education,Yes,0.15245,219,970,0.12982,0.17508
2006,30-45 y.,Second Stage of Tertiary Education,No,0.54565,751,970,0.51430,0.57700
2006,46-65 y.,Primary Level,No,0.98870,76,76,0.96478,1.01262
2006,46-65 y.,Lower Secondary Level,No,0.89991,518,518,0.87404,0.92578
2006,46-65 y.,Upper Secondary Level,Yes,0.14180,600,3466,0.13018,0.15342
2006,46-65 y.,Upper Secondary Level,No,0.75553,2866,3466,0.74122,0.76984
2006,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.20932,59,217,0.15506,0.26357
2006,46-65 y.,Post-secondary Non-tertiary Level,No,0.66505,158,217,0.60211,0.72800
2006,46-65 y.,First Stage of Tertiary Education,Yes,0.15059,97,529,0.12008,0.18109
2006,46-65 y.,First Stage of Tertiary Education,No,0.69297,432,529,0.65363,0.73232
2006,46-65 y.,Second Stage of Tertiary Education,Yes,0.15562,304,1215,0.13523,0.17602
2006,46-65 y.,Second Stage of Tertiary Education,No,0.47385,911,1215,0.44576,0.50194
2006,66 and older,Primary Level,No,0.97731,56,56,0.93796,1.01667
2006,66 and older,Lower Secondary Level,Yes,0.04287,33,800,0.02882,0.05691
2006,66 and older,Lower Secondary Level,No,0.92051,767,800,0.90175,0.93927
2006,66 and older,Upper Secondary Level,Yes,0.09667,231,2146,0.08416,0.10918
2006,66 and older,Upper Secondary Level,No,0.83168,1915,2146,0.81585,0.84752
2006,66 and older,Post-secondary Non-tertiary Level,No,0.68407,71,71,0.57517,0.79298
2006,66 and older,First Stage of Tertiary Education,Yes,0.11222,36,279,0.07512,0.14933
2006,66 and older,First Stage of Tertiary Education,No,0.79736,243,279,0.75011,0.84462
2006,66 and older,Second Stage of Tertiary Education,Yes,0.16844,137,547,0.13704,0.19983
2006,66 and older,Second Stage of Tertiary Education,No,0.55658,410,547,0.51491,0.59825
2007,17-29 y.,Pre-primary Level,No,0.40730,240,240,0.34501,0.46959
2007,17-29 y.,Primary Level,No,0.86659,38,38,0.75703,0.97615
2007,17-29 y.,Lower Secondary Level,Yes,0.05799,40,562,0.03865,0.07733
2007,17-29 y.,Lower Secondary Level,No,0.82077,522,562,0.78903,0.85251
2007,17-29 y.,Upper Secondary Level,Yes,0.11610,184,1391,0.09926,0.13294
2007,17-29 y.,Upper Secondary Level,No,0.77520,1207,1391,0.75326,0.79715
2007,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.31401,65,242,0.25541,0.37261
2007,17-29 y.,Post-secondary Non-tertiary Level,No,0.64100,177,242,0.58043,0.70156
2007,17-29 y.,First Stage of Tertiary Education,No,0.50569,33,33,0.33246,0.67892
2007,17-29 y.,Second Stage of Tertiary Education,Yes,0.21839,41,176,0.15718,0.27960
2007,17-29 y.,Second Stage of Tertiary Education,No,0.59129,135,176,0.51846,0.66413
2007,30-45 y.,Primary Level,No,0.90539,47,47,0.82081,0.98997
2007,30-45 y.,Lower Secondary Level,No,0.90225,306,306,0.86892,0.93558
2007,30-45 y.,Upper Secondary Level,Yes,0.15869,461,2586,0.14461,0.17278
2007,30-45 y.,Upper Secondary Level,No,0.75272,2125,2586,0.73609,0.76935
2007,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.20362,114,474,0.16732,0.23991
2007,30-45 y.,Post-secondary Non-tertiary Level,No,0.70259,360,474,0.66139,0.74379
2007,30-45 y.,First Stage of Tertiary Education,Yes,0.19360,103,459,0.15741,0.22979
