year,age_gr,pgisced97,plj0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.23448,50,244,0.18121,0.28775
2014,17-29 y.,Post-secondary Non-tertiary Level,No,0.76552,194,244,0.71225,0.81879
2014,17-29 y.,First Stage of Tertiary Education,No,0.86555,47,47,0.76696,0.96413
2014,17-29 y.,Second Stage of Tertiary Education,Yes,0.26394,115,381,0.21962,0.30826
2014,17-29 y.,Second Stage of Tertiary Education,No,0.73606,266,381,0.69174,0.78038
2014,30-45 y.,Primary Level,No,0.83313,177,177,0.77804,0.88821
2014,30-45 y.,Lower Secondary Level,Yes,0.14495,108,792,0.12042,0.16949
2014,30-45 y.,Lower Secondary Level,No,0.84468,684,792,0.81944,0.86993
2014,30-45 y.,Upper Secondary Level,Yes,0.12041,428,3730,0.10997,0.13086
2014,30-45 y.,Upper Secondary Level,No,0.87684,3302,3730,0.86629,0.88739
2014,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.11726,113,979,0.09710,0.13743
2014,30-45 y.,Post-secondary Non-tertiary Level,No,0.87654,866,979,0.85592,0.89716
2014,30-45 y.,First Stage of Tertiary Education,Yes,0.10050,40,435,0.07221,0.12879
2014,30-45 y.,First Stage of Tertiary Education,No,0.89726,395,435,0.86869,0.92582
2014,30-45 y.,Second Stage of Tertiary Education,Yes,0.23201,438,2252,0.21458,0.24945
2014,30-45 y.,Second Stage of Tertiary Education,No,0.76627,1814,2252,0.74878,0.78375
2014,46-65 y.,Primary Level,No,0.79140,123,123,0.71930,0.86350
2014,46-65 y.,Lower Secondary Level,Yes,0.11929,67,697,0.09521,0.14337
2014,46-65 y.,Lower Secondary Level,No,0.87555,630,697,0.85102,0.90007
2014,46-65 y.,Upper Secondary Level,Yes,0.09405,387,4518,0.08554,0.10257
2014,46-65 y.,Upper Secondary Level,No,0.90219,4131,4518,0.89353,0.91086
2014,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.13689,80,691,0.11124,0.16254
2014,46-65 y.,Post-secondary Non-tertiary Level,No,0.86311,611,691,0.83746,0.88876
2014,46-65 y.,First Stage of Tertiary Education,Yes,0.10148,65,758,0.07997,0.12299
2014,46-65 y.,First Stage of Tertiary Education,No,0.89025,693,758,0.86798,0.91251
2014,46-65 y.,Second Stage of Tertiary Education,Yes,0.11303,268,2411,0.10039,0.12567
2014,46-65 y.,Second Stage of Tertiary Education,No,0.87573,2143,2411,0.86256,0.88890
2014,66 and older,Primary Level,No,0.93855,45,45,0.86759,1.00951
2014,66 and older,Lower Secondary Level,No,0.94832,660,660,0.93142,0.96523
2014,66 and older,Upper Secondary Level,Yes,0.02260,60,2540,0.01682,0.02838
2014,66 and older,Upper Secondary Level,No,0.96605,2480,2540,0.95900,0.97309
2014,66 and older,Post-secondary Non-tertiary Level,No,0.92320,119,119,0.87516,0.97125
2014,66 and older,First Stage of Tertiary Education,No,0.95189,326,326,0.92863,0.97516
2014,66 and older,Second Stage of Tertiary Education,Yes,0.04593,46,1161,0.03388,0.05797
2014,66 and older,Second Stage of Tertiary Education,No,0.95187,1115,1161,0.93956,0.96419
2019,17-29 y.,Pre-primary Level,Yes,0.24113,130,329,0.19484,0.28743
2019,17-29 y.,Pre-primary Level,No,0.35399,199,329,0.30223,0.40574
2019,17-29 y.,Primary Level,No,0.53823,58,58,0.40881,0.66766
2019,17-29 y.,Lower Secondary Level,Yes,0.20342,163,686,0.17327,0.23356
2019,17-29 y.,Lower Secondary Level,No,0.63759,523,686,0.60159,0.67359
2019,17-29 y.,Upper Secondary Level,Yes,0.28492,485,1542,0.26238,0.30746
2019,17-29 y.,Upper Secondary Level,No,0.69917,1057,1542,0.67627,0.72206
2019,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.19662,66,284,0.15032,0.24293
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.79546,218,284,0.74846,0.84245
2019,17-29 y.,First Stage of Tertiary Education,No,0.75301,53,53,0.63579,0.87023
2019,17-29 y.,Second Stage of Tertiary Education,Yes,0.32703,143,446,0.28344,0.37061
2019,17-29 y.,Second Stage of Tertiary Education,No,0.64012,303,446,0.59552,0.68471
2019,30-45 y.,Primary Level,No,0.73973,119,119,0.66056,0.81890
2019,30-45 y.,Lower Secondary Level,Yes,0.12209,84,522,0.09398,0.15020
2019,30-45 y.,Lower Secondary Level,No,0.84327,438,522,0.81205,0.87449
2019,30-45 y.,Upper Secondary Level,Yes,0.14851,329,2360,0.13416,0.16286
2019,30-45 y.,Upper Secondary Level,No,0.84269,2031,2360,0.82799,0.85738
2019,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.19351,121,790,0.16595,0.22108
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.80283,669,790,0.77507,0.83059
2019,30-45 y.,First Stage of Tertiary Education,Yes,0.12094,34,353,0.08687,0.15500
2019,30-45 y.,First Stage of Tertiary Education,No,0.87906,319,353,0.84500,0.91313
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.20362,419,2024,0.18607,0.22116
2019,30-45 y.,Second Stage of Tertiary Education,No,0.78673,1605,2024,0.76888,0.80458
2019,46-65 y.,Primary Level,No,0.70339,115,115,0.61954,0.78723
2019,46-65 y.,Lower Secondary Level,Yes,0.09299,68,652,0.07068,0.11529
2019,46-65 y.,Lower Secondary Level,No,0.90118,584,652,0.87825,0.92410
2019,46-65 y.,Upper Secondary Level,Yes,0.08443,421,4635,0.07642,0.09243
2019,46-65 y.,Upper Secondary Level,No,0.91089,4214,4635,0.90269,0.91910
2019,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.14011,137,935,0.11785,0.16237
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.85336,798,935,0.83067,0.87604
2019,46-65 y.,First Stage of Tertiary Education,Yes,0.06498,80,867,0.04856,0.08139
2019,46-65 y.,First Stage of Tertiary Education,No,0.93462,787,867,0.91815,0.95108
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.12172,406,3091,0.11019,0.13325
2019,46-65 y.,Second Stage of Tertiary Education,No,0.87436,2685,3091,0.86267,0.88605
2019,66 and older,Primary Level,No,0.91542,31,31,0.81585,1.01499
2019,66 and older,Lower Secondary Level,No,0.94345,530,530,0.92377,0.96313
2019,66 and older,Upper Secondary Level,Yes,0.02785,68,2566,0.02148,0.03422
2019,66 and older,Upper Secondary Level,No,0.97161,2498,2566,0.96518,0.97804
2019,66 and older,Post-secondary Non-tertiary Level,No,0.95743,154,154,0.92545,0.98942
2019,66 and older,First Stage of Tertiary Education,No,0.96419,368,368,0.94519,0.98320
2019,66 and older,Second Stage of Tertiary Education,Yes,0.04310,81,1442,0.03261,0.05359
2019,66 and older,Second Stage of Tertiary Education,No,0.95181,1361,1442,0.94075,0.96287
