year,age_gr,quintil_oecd,plj0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,46-65 y.,4th Quintile,Yes,0.07739,157,1826,0.06513,0.08965
2019,46-65 y.,4th Quintile,No,0.92108,1669,1826,0.90871,0.93345
2019,46-65 y.,5th Quintile,Yes,0.10794,264,2475,0.09571,0.12016
2019,46-65 y.,5th Quintile,No,0.88851,2211,2475,0.87610,0.90091
2019,66 and older,1st Quintile,No,0.95490,706,706,0.93958,0.97022
2019,66 and older,2nd Quintile,No,0.97188,1181,1181,0.96244,0.98131
2019,66 and older,3rd Quintile,Yes,0.03047,31,957,0.01958,0.04137
2019,66 and older,3rd Quintile,No,0.96795,926,957,0.95678,0.97911
2019,66 and older,4th Quintile,Yes,0.04651,34,841,0.03227,0.06076
2019,66 and older,4th Quintile,No,0.95154,807,841,0.93702,0.96606
2019,66 and older,5th Quintile,Yes,0.03405,40,944,0.02247,0.04562
2019,66 and older,5th Quintile,No,0.96328,904,944,0.95128,0.97529
