year,pgisced97,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Lower Secondary Level,Disagree,0.05990,186,3302,0.05180,0.06799
2018,Lower Secondary Level,Strongly disagree,0.00961,43,3302,0.00628,0.01294
2018,Upper Secondary Level,Strongly agree,0.44847,5674,12039,0.43958,0.45735
2018,Upper Secondary Level,Agree,0.43411,5035,12039,0.42526,0.44297
2018,Upper Secondary Level,Disagree,0.09923,1157,12039,0.09389,0.10457
2018,Upper Secondary Level,Strongly disagree,0.01294,173,12039,0.01092,0.01496
2018,Post-secondary Non-tertiary Level,Strongly agree,0.36248,825,2195,0.34237,0.38260
2018,Post-secondary Non-tertiary Level,Agree,0.45918,1017,2195,0.43833,0.48003
2018,Post-secondary Non-tertiary Level,Disagree,0.15674,317,2195,0.14153,0.17195
2018,Post-secondary Non-tertiary Level,Strongly disagree,0.01666,36,2195,0.01131,0.02202
2018,First Stage of Tertiary Education,Strongly agree,0.36134,525,1417,0.33632,0.38637
2018,First Stage of Tertiary Education,Agree,0.48713,690,1417,0.46109,0.51316
2018,First Stage of Tertiary Education,Disagree,0.11745,202,1417,0.10068,0.13422
2018,Second Stage of Tertiary Education,Strongly agree,0.23482,1934,6892,0.22481,0.24483
2018,Second Stage of Tertiary Education,Agree,0.49981,3274,6892,0.48801,0.51162
2018,Second Stage of Tertiary Education,Disagree,0.23129,1475,6892,0.22133,0.24124
2018,Second Stage of Tertiary Education,Strongly disagree,0.02793,209,6892,0.02404,0.03183
