year,bula_h,migback,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Bavaria,Direct migration background,Never,0.49589,224,362,0.44432,0.54747
1995,Berlin,No migration background,At least once per week,0.13831,62,447,0.10627,0.17035
1995,Berlin,No migration background,At least once per month,0.10712,50,447,0.07842,0.13583
1995,Berlin,No migration background,Seldom,0.29723,138,447,0.25482,0.33965
1995,Berlin,No migration background,Never,0.45734,197,447,0.41110,0.50357
1995,Berlin,Direct migration background,Never,0.46804,61,61,0.34178,0.59430
1995,Brandenburg,No migration background,At least once per week,0.08435,46,536,0.06080,0.10790
1995,Brandenburg,No migration background,Seldom,0.33522,196,536,0.29522,0.37522
1995,Brandenburg,No migration background,Never,0.53114,294,536,0.48886,0.57343
1995,Mecklenburg-Western Pomerania,No migration background,Seldom,0.37398,163,343,0.32270,0.42526
1995,Mecklenburg-Western Pomerania,No migration background,Never,0.49502,180,343,0.44203,0.54801
1995,Saxony,No migration background,At least once per week,0.07858,88,1045,0.06226,0.09491
1995,Saxony,No migration background,At least once per month,0.06098,69,1045,0.04647,0.07550
1995,Saxony,No migration background,Seldom,0.29771,331,1045,0.26998,0.32545
1995,Saxony,No migration background,Never,0.56272,557,1045,0.53263,0.59281
1995,Saxony-Anhalt,No migration background,At least once per week,0.04321,41,649,0.02755,0.05887
1995,Saxony-Anhalt,No migration background,At least once per month,0.06085,47,649,0.04244,0.07925
1995,Saxony-Anhalt,No migration background,Seldom,0.27970,201,649,0.24514,0.31426
1995,Saxony-Anhalt,No migration background,Never,0.61624,360,649,0.57880,0.65369
1995,Thuringa,No migration background,At least once per week,0.06722,40,620,0.04749,0.08695
1995,Thuringa,No migration background,At least once per month,0.09066,58,620,0.06804,0.11328
1995,Thuringa,No migration background,Seldom,0.27702,209,620,0.24176,0.31227
1995,Thuringa,No migration background,Never,0.56510,313,620,0.52605,0.60415
1998,Schleswig-Holstein,No migration background,At least once per week,0.12606,42,285,0.08745,0.16466
1998,Schleswig-Holstein,No migration background,Seldom,0.29866,96,285,0.24543,0.35189
1998,Schleswig-Holstein,No migration background,Never,0.49626,147,285,0.43811,0.55441
1998,Hamburg,No migration background,Seldom,0.24322,31,95,0.15649,0.32995
1998,Hamburg,No migration background,Never,0.49620,64,95,0.39513,0.59728
1998,Lower Saxony,No migration background,At least once per week,0.11199,106,953,0.09196,0.13203
1998,Lower Saxony,No migration background,At least once per month,0.10579,93,953,0.08626,0.12533
1998,Lower Saxony,No migration background,Seldom,0.27411,267,953,0.24577,0.30244
1998,Lower Saxony,No migration background,Never,0.50810,487,953,0.47635,0.53986
1998,Lower Saxony,Direct migration background,Never,0.61109,136,136,0.52885,0.69332
1998,Bremen,No migration background,Never,0.56843,40,40,0.41298,0.72388
1998,North Rhine-Westphalia,No migration background,At least once per week,0.12169,252,2048,0.10753,0.13585
1998,North Rhine-Westphalia,No migration background,At least once per month,0.07878,171,2048,0.06711,0.09045
1998,North Rhine-Westphalia,No migration background,Seldom,0.29079,604,2048,0.27112,0.31047
1998,North Rhine-Westphalia,No migration background,Never,0.50873,1021,2048,0.48707,0.53039
1998,North Rhine-Westphalia,Direct migration background,Seldom,0.19501,94,554,0.16199,0.22803
1998,North Rhine-Westphalia,Direct migration background,Never,0.68660,460,554,0.64794,0.72527
1998,North Rhine-Westphalia,Indirect migration background,Seldom,0.25154,37,132,0.17724,0.32585
1998,North Rhine-Westphalia,Indirect migration background,Never,0.49312,95,132,0.40750,0.57873
1998,Hesse,No migration background,At least once per week,0.11669,75,609,0.09117,0.14221
1998,Hesse,No migration background,At least once per month,0.06683,39,609,0.04698,0.08668
1998,Hesse,No migration background,Seldom,0.30994,187,609,0.27318,0.34670
1998,Hesse,No migration background,Never,0.50653,308,609,0.46679,0.54627
1998,Hesse,Direct migration background,Seldom,0.17066,34,234,0.12235,0.21897
1998,Hesse,Direct migration background,Never,0.69384,200,234,0.63466,0.75302
1998,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.11924,66,612,0.09354,0.14493
1998,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.08608,54,612,0.06384,0.10832
1998,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.21456,149,612,0.18201,0.24711
1998,"Rhineland-Palatinate, Saarland",No migration background,Never,0.58012,343,612,0.54099,0.61926
1998,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.82209,140,140,0.75851,0.88567
1998,Baden-Wuerttemberg,No migration background,At least once per week,0.13838,146,1059,0.11758,0.15919
1998,Baden-Wuerttemberg,No migration background,At least once per month,0.08750,97,1059,0.07047,0.10453
1998,Baden-Wuerttemberg,No migration background,Seldom,0.30101,310,1059,0.27337,0.32865
1998,Baden-Wuerttemberg,No migration background,Never,0.47310,506,1059,0.44302,0.50319
1998,Baden-Wuerttemberg,Direct migration background,Seldom,0.14978,70,536,0.11954,0.18002
1998,Baden-Wuerttemberg,Direct migration background,Never,0.72517,466,536,0.68734,0.76300
1998,Baden-Wuerttemberg,Indirect migration background,Seldom,0.33292,36,134,0.25283,0.41301
1998,Baden-Wuerttemberg,Indirect migration background,Never,0.48944,98,134,0.40448,0.57440
1998,Bavaria,No migration background,At least once per week,0.13601,189,1427,0.11822,0.15380
1998,Bavaria,No migration background,At least once per month,0.10437,155,1427,0.08850,0.12024
1998,Bavaria,No migration background,Seldom,0.26723,405,1427,0.24426,0.29020
1998,Bavaria,No migration background,Never,0.49239,678,1427,0.46644,0.51834
1998,Bavaria,Direct migration background,Seldom,0.25944,73,303,0.21000,0.30887
1998,Bavaria,Direct migration background,Never,0.57667,230,303,0.52094,0.63240
1998,Bavaria,Indirect migration background,Never,0.39265,35,35,0.22850,0.55680
1998,Berlin,No migration background,At least once per week,0.12342,60,453,0.09310,0.15375
1998,Berlin,No migration background,At least once per month,0.13661,56,453,0.10494,0.16827
1998,Berlin,No migration background,Seldom,0.28889,138,453,0.24711,0.33068
1998,Berlin,No migration background,Never,0.45108,199,453,0.40520,0.49695
1998,Brandenburg,No migration background,At least once per week,0.09001,52,598,0.06705,0.11297
1998,Brandenburg,No migration background,At least once per month,0.08744,53,598,0.06478,0.11010
1998,Brandenburg,No migration background,Seldom,0.23671,160,598,0.20261,0.27080
1998,Brandenburg,No migration background,Never,0.58585,333,598,0.54633,0.62536
1998,Mecklenburg-Western Pomerania,No migration background,Seldom,0.29362,136,340,0.24514,0.34210
1998,Mecklenburg-Western Pomerania,No migration background,Never,0.55535,204,340,0.50245,0.60825
1998,Saxony,No migration background,At least once per week,0.08519,95,1127,0.06888,0.10149
1998,Saxony,No migration background,At least once per month,0.06738,86,1127,0.05274,0.08203
1998,Saxony,No migration background,Seldom,0.29854,361,1127,0.27181,0.32527
1998,Saxony,No migration background,Never,0.54889,585,1127,0.51982,0.57795
1998,Saxony-Anhalt,No migration background,At least once per week,0.04333,39,649,0.02766,0.05901
1998,Saxony-Anhalt,No migration background,At least once per month,0.05480,43,649,0.03727,0.07232
1998,Saxony-Anhalt,No migration background,Seldom,0.29767,186,649,0.26247,0.33288
1998,Saxony-Anhalt,No migration background,Never,0.60420,381,649,0.56654,0.64185
1998,Thuringa,No migration background,At least once per week,0.07052,50,702,0.05157,0.08948
1998,Thuringa,No migration background,At least once per month,0.07714,57,702,0.05739,0.09689
1998,Thuringa,No migration background,Seldom,0.27924,220,702,0.24603,0.31245
1998,Thuringa,No migration background,Never,0.57310,375,702,0.53648,0.60972
2001,Schleswig-Holstein,No migration background,At least once per week,0.07613,43,571,0.05435,0.09790
2001,Schleswig-Holstein,No migration background,At least once per month,0.09629,61,571,0.07207,0.12051
2001,Schleswig-Holstein,No migration background,Seldom,0.29077,176,571,0.25349,0.32805
2001,Schleswig-Holstein,No migration background,Never,0.53681,291,571,0.49587,0.57774
2001,Schleswig-Holstein,Direct migration background,Never,0.59803,38,38,0.44004,0.75601
2001,Hamburg,No migration background,At least once per week,0.15447,36,233,0.10796,0.20097
2001,Hamburg,No migration background,At least once per month,0.11798,31,233,0.07647,0.15950
2001,Hamburg,No migration background,Seldom,0.23042,52,233,0.17624,0.28461
2001,Hamburg,No migration background,Never,0.49712,114,233,0.43279,0.56146
2001,Lower Saxony,No migration background,At least once per week,0.08810,153,1542,0.07395,0.10225
2001,Lower Saxony,No migration background,At least once per month,0.06073,98,1542,0.04880,0.07265
2001,Lower Saxony,No migration background,Seldom,0.23164,367,1542,0.21058,0.25271
2001,Lower Saxony,No migration background,Never,0.61953,924,1542,0.59529,0.64377
2001,Lower Saxony,Direct migration background,Seldom,0.16477,36,193,0.11230,0.21725
2001,Lower Saxony,Direct migration background,Never,0.65439,157,193,0.58713,0.72166
2001,Bremen,No migration background,Never,0.61691,73,73,0.50462,0.72920
2001,North Rhine-Westphalia,No migration background,At least once per week,0.09370,355,3572,0.08414,0.10326
2001,North Rhine-Westphalia,No migration background,At least once per month,0.05862,209,3572,0.05092,0.06633
2001,North Rhine-Westphalia,No migration background,Seldom,0.23396,863,3572,0.22007,0.24784
2001,North Rhine-Westphalia,No migration background,Never,0.61372,2145,3572,0.59775,0.62969
2001,North Rhine-Westphalia,Direct migration background,Seldom,0.18762,140,730,0.15928,0.21596
2001,North Rhine-Westphalia,Direct migration background,Never,0.72930,590,730,0.69705,0.76156
2001,North Rhine-Westphalia,Indirect migration background,Seldom,0.26625,59,190,0.20324,0.32927
2001,North Rhine-Westphalia,Indirect migration background,Never,0.55583,131,190,0.48499,0.62667
2001,Hesse,No migration background,At least once per week,0.09733,113,1091,0.07973,0.11493
2001,Hesse,No migration background,At least once per month,0.06342,65,1091,0.04895,0.07789
2001,Hesse,No migration background,Seldom,0.20820,231,1091,0.18410,0.23231
2001,Hesse,No migration background,Never,0.63105,682,1091,0.60240,0.65969
2001,Hesse,Direct migration background,Never,0.80788,250,250,0.75894,0.85681
2001,Hesse,Indirect migration background,Never,0.71984,52,52,0.59659,0.84309
2001,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.07438,97,1092,0.05881,0.08995
2001,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.04852,53,1092,0.03577,0.06126
2001,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.16746,198,1092,0.14530,0.18961
2001,"Rhineland-Palatinate, Saarland",No migration background,Never,0.70965,744,1092,0.68271,0.73658
2001,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.18231,39,207,0.12959,0.23504
2001,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.74872,168,207,0.68949,0.80795
2001,Baden-Wuerttemberg,No migration background,At least once per week,0.11573,217,1727,0.10064,0.13083
2001,Baden-Wuerttemberg,No migration background,At least once per month,0.08399,138,1727,0.07090,0.09707
2001,Baden-Wuerttemberg,No migration background,Seldom,0.24934,441,1727,0.22893,0.26975
2001,Baden-Wuerttemberg,No migration background,Never,0.55094,931,1727,0.52747,0.57441
2001,Baden-Wuerttemberg,Direct migration background,At least once per week,0.07850,34,620,0.05732,0.09969
2001,Baden-Wuerttemberg,Direct migration background,Seldom,0.13926,101,620,0.11199,0.16654
2001,Baden-Wuerttemberg,Direct migration background,Never,0.72151,485,620,0.68619,0.75682
2001,Baden-Wuerttemberg,Indirect migration background,Seldom,0.21912,39,162,0.15523,0.28302
2001,Baden-Wuerttemberg,Indirect migration background,Never,0.62264,123,162,0.54776,0.69751
2001,Bavaria,No migration background,At least once per week,0.08975,223,2485,0.07851,0.10099
2001,Bavaria,No migration background,At least once per month,0.06285,168,2485,0.05330,0.07239
2001,Bavaria,No migration background,Seldom,0.24937,637,2485,0.23235,0.26638
2001,Bavaria,No migration background,Never,0.59803,1457,2485,0.57875,0.61731
2001,Bavaria,Direct migration background,Seldom,0.19832,87,367,0.15747,0.23917
2001,Bavaria,Direct migration background,Never,0.64848,280,367,0.59957,0.69740
2001,Bavaria,Indirect migration background,Seldom,0.31779,38,94,0.22316,0.41242
2001,Bavaria,Indirect migration background,Never,0.50173,56,94,0.40011,0.60335
2001,Berlin,No migration background,At least once per week,0.09533,69,685,0.07332,0.11734
2001,Berlin,No migration background,At least once per month,0.05810,41,685,0.04057,0.07563
2001,Berlin,No migration background,Seldom,0.30375,204,685,0.26928,0.33821
2001,Berlin,No migration background,Never,0.54282,371,685,0.50549,0.58015
2001,Berlin,Direct migration background,Never,0.57647,40,40,0.42140,0.73155
2001,Brandenburg,No migration background,At least once per week,0.05972,60,928,0.04446,0.07497
2001,Brandenburg,No migration background,At least once per month,0.05404,42,928,0.03948,0.06859
2001,Brandenburg,No migration background,Seldom,0.20294,208,928,0.17705,0.22883
2001,Brandenburg,No migration background,Never,0.68331,618,928,0.65336,0.71326
2001,Mecklenburg-Western Pomerania,No migration background,Seldom,0.23837,125,450,0.19895,0.27778
2001,Mecklenburg-Western Pomerania,No migration background,Never,0.68571,325,450,0.64277,0.72865
2001,Saxony,No migration background,At least once per week,0.06277,114,1593,0.05086,0.07468
2001,Saxony,No migration background,At least once per month,0.06476,95,1593,0.05267,0.07685
2001,Saxony,No migration background,Seldom,0.20064,340,1593,0.18097,0.22031
2001,Saxony,No migration background,Never,0.67183,1044,1593,0.64876,0.69489
2001,Saxony-Anhalt,No migration background,At least once per week,0.05997,72,954,0.04490,0.07505
2001,Saxony-Anhalt,No migration background,At least once per month,0.03601,41,954,0.02418,0.04783
2001,Saxony-Anhalt,No migration background,Seldom,0.18241,195,954,0.15789,0.20693
2001,Saxony-Anhalt,No migration background,Never,0.72161,646,954,0.69316,0.75007
2001,Thuringa,No migration background,At least once per week,0.06524,57,943,0.04947,0.08101
2001,Thuringa,No migration background,At least once per month,0.04619,48,943,0.03279,0.05959
2001,Thuringa,No migration background,Seldom,0.17638,201,943,0.15204,0.20072
2001,Thuringa,No migration background,Never,0.71219,637,943,0.68327,0.74110
2003,Schleswig-Holstein,No migration background,At least once per week,0.09043,60,592,0.06731,0.11355
2003,Schleswig-Holstein,No migration background,At least once per month,0.12407,82,592,0.09749,0.15065
2003,Schleswig-Holstein,No migration background,Seldom,0.28764,161,592,0.25115,0.32414
2003,Schleswig-Holstein,No migration background,Never,0.49786,289,592,0.45754,0.53817
2003,Schleswig-Holstein,Direct migration background,Never,0.68747,35,35,0.53166,0.84327
2003,Hamburg,No migration background,At least once per week,0.21897,51,229,0.16529,0.27265
2003,Hamburg,No migration background,Seldom,0.25987,61,229,0.20294,0.31680
2003,Hamburg,No migration background,Never,0.43449,117,229,0.37015,0.49884
2003,Lower Saxony,No migration background,At least once per week,0.11080,228,1644,0.09563,0.12598
2003,Lower Saxony,No migration background,At least once per month,0.08401,150,1644,0.07060,0.09743
2003,Lower Saxony,No migration background,Seldom,0.26697,426,1644,0.24558,0.28836
2003,Lower Saxony,No migration background,Never,0.53821,840,1644,0.51410,0.56232
2003,Lower Saxony,Direct migration background,Seldom,0.20380,40,172,0.14342,0.26418
2003,Lower Saxony,Direct migration background,Never,0.60851,132,172,0.53535,0.68166
2003,Bremen,No migration background,At least once per week,0.15706,32,134,0.09522,0.21890
2003,Bremen,No migration background,Seldom,0.27193,42,134,0.19631,0.34755
2003,Bremen,No migration background,Never,0.50070,60,134,0.41573,0.58568
2003,North Rhine-Westphalia,No migration background,At least once per week,0.12660,525,3701,0.11588,0.13731
2003,North Rhine-Westphalia,No migration background,At least once per month,0.08309,324,3701,0.07419,0.09198
2003,North Rhine-Westphalia,No migration background,Seldom,0.24419,946,3701,0.23035,0.25804
2003,North Rhine-Westphalia,No migration background,Never,0.54612,1906,3701,0.53008,0.56216
2003,North Rhine-Westphalia,Direct migration background,At least once per week,0.07199,37,696,0.05277,0.09120
2003,North Rhine-Westphalia,Direct migration background,At least once per month,0.04791,33,696,0.03203,0.06378
2003,North Rhine-Westphalia,Direct migration background,Seldom,0.12723,98,696,0.10245,0.15200
2003,North Rhine-Westphalia,Direct migration background,Never,0.75288,528,696,0.72081,0.78495
2003,North Rhine-Westphalia,Indirect migration background,At least once per week,0.12546,32,200,0.07944,0.17148
2003,North Rhine-Westphalia,Indirect migration background,Seldom,0.20178,45,200,0.14602,0.25754
2003,North Rhine-Westphalia,Indirect migration background,Never,0.57675,123,200,0.50811,0.64540
2003,Hesse,No migration background,At least once per week,0.12984,166,1175,0.11061,0.14906
2003,Hesse,No migration background,At least once per month,0.09346,121,1175,0.07681,0.11011
2003,Hesse,No migration background,Seldom,0.25566,332,1175,0.23071,0.28061
2003,Hesse,No migration background,Never,0.52104,556,1175,0.49246,0.54961
2003,Hesse,Direct migration background,Never,0.81008,196,196,0.75503,0.86514
2003,Hesse,Indirect migration background,Never,0.59353,36,36,0.43080,0.75625
2003,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.08384,121,1104,0.06749,0.10020
2003,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.05637,78,1104,0.04276,0.06999
2003,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.22331,248,1104,0.19873,0.24789
2003,"Rhineland-Palatinate, Saarland",No migration background,Never,0.63647,657,1104,0.60809,0.66486
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.73908,146,146,0.66761,0.81056
2003,Baden-Wuerttemberg,No migration background,At least once per week,0.13690,313,1889,0.12139,0.15241
2003,Baden-Wuerttemberg,No migration background,At least once per month,0.11349,235,1889,0.09919,0.12780
2003,Baden-Wuerttemberg,No migration background,Seldom,0.26249,507,1889,0.24264,0.28234
2003,Baden-Wuerttemberg,No migration background,Never,0.48712,834,1889,0.46457,0.50966
2003,Baden-Wuerttemberg,Direct migration background,At least once per week,0.08613,41,586,0.06339,0.10886
2003,Baden-Wuerttemberg,Direct migration background,At least once per month,0.07528,31,586,0.05390,0.09666
2003,Baden-Wuerttemberg,Direct migration background,Seldom,0.17644,82,586,0.14555,0.20733
2003,Baden-Wuerttemberg,Direct migration background,Never,0.66215,432,586,0.62383,0.70048
2003,Baden-Wuerttemberg,Indirect migration background,Never,0.61898,129,129,0.53485,0.70311
2003,Bavaria,No migration background,At least once per week,0.11724,357,2587,0.10484,0.12964
2003,Bavaria,No migration background,At least once per month,0.08835,268,2587,0.07742,0.09929
2003,Bavaria,No migration background,Seldom,0.27015,759,2587,0.25304,0.28726
2003,Bavaria,No migration background,Never,0.52426,1203,2587,0.50501,0.54351
2003,Bavaria,Direct migration background,At least once per week,0.11353,35,369,0.08112,0.14595
2003,Bavaria,Direct migration background,Seldom,0.26591,93,369,0.22077,0.31105
2003,Bavaria,Direct migration background,Never,0.57365,241,369,0.52312,0.62418
2003,Bavaria,Indirect migration background,Seldom,0.27078,36,90,0.17846,0.36310
2003,Bavaria,Indirect migration background,Never,0.45370,54,90,0.35027,0.55714
2003,Berlin,No migration background,At least once per week,0.12355,95,714,0.09940,0.14770
2003,Berlin,No migration background,At least once per month,0.10864,72,714,0.08580,0.13148
2003,Berlin,No migration background,Seldom,0.30577,221,714,0.27196,0.33959
2003,Berlin,No migration background,Never,0.46203,326,714,0.42544,0.49863
2003,Berlin,Direct migration background,Never,0.56509,38,38,0.40535,0.72483
2003,Brandenburg,No migration background,At least once per week,0.08919,87,923,0.07079,0.10759
2003,Brandenburg,No migration background,At least once per month,0.09324,80,923,0.07447,0.11201
2003,Brandenburg,No migration background,Seldom,0.27624,271,923,0.24738,0.30510
2003,Brandenburg,No migration background,Never,0.54133,485,923,0.50917,0.57350
2003,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.09220,54,504,0.06691,0.11748
