year,age_gr,sex,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,male,Seldom,0.35268,724,2146,0.33246,0.37290
1995,30-45 y.,male,Never,0.44771,1057,2146,0.42666,0.46875
1995,30-45 y.,female,At least once per week,0.13319,262,2274,0.11922,0.14716
1995,30-45 y.,female,At least once per month,0.11860,224,2274,0.10531,0.13189
1995,30-45 y.,female,Seldom,0.35785,773,2274,0.33814,0.37755
1995,30-45 y.,female,Never,0.39037,1015,2274,0.37031,0.41042
1995,46-65 y.,male,At least once per week,0.10244,164,2016,0.08920,0.11568
1995,46-65 y.,male,At least once per month,0.08406,143,2016,0.07194,0.09617
1995,46-65 y.,male,Seldom,0.29039,545,2016,0.27057,0.31022
1995,46-65 y.,male,Never,0.52311,1164,2016,0.50130,0.54492
1995,46-65 y.,female,At least once per week,0.09981,148,1927,0.08643,0.11320
1995,46-65 y.,female,At least once per month,0.07777,126,1927,0.06581,0.08973
1995,46-65 y.,female,Seldom,0.29249,530,1927,0.27218,0.31281
1995,46-65 y.,female,Never,0.52992,1123,1927,0.50763,0.55221
1995,66 and older,male,At least once per week,0.12729,63,584,0.10024,0.15435
1995,66 and older,male,At least once per month,0.07793,53,584,0.05617,0.09969
1995,66 and older,male,Seldom,0.16389,95,584,0.13384,0.19394
1995,66 and older,male,Never,0.63089,373,584,0.59172,0.67007
1995,66 and older,female,At least once per week,0.08426,67,921,0.06631,0.10221
1995,66 and older,female,At least once per month,0.03870,35,921,0.02624,0.05117
1995,66 and older,female,Seldom,0.14013,123,921,0.11770,0.16257
1995,66 and older,female,Never,0.73690,696,921,0.70844,0.76535
1998,17-29 y.,male,At least once per week,0.14574,184,1558,0.12822,0.16327
1998,17-29 y.,male,At least once per month,0.07631,115,1558,0.06312,0.08950
1998,17-29 y.,male,Seldom,0.24317,385,1558,0.22186,0.26448
1998,17-29 y.,male,Never,0.53477,874,1558,0.51000,0.55955
1998,17-29 y.,female,At least once per week,0.19586,285,1589,0.17634,0.21538
1998,17-29 y.,female,At least once per month,0.12390,199,1589,0.10769,0.14010
1998,17-29 y.,female,Seldom,0.30327,475,1589,0.28066,0.32588
1998,17-29 y.,female,Never,0.37697,630,1589,0.35313,0.40080
1998,30-45 y.,male,At least once per week,0.09101,194,2362,0.07941,0.10262
1998,30-45 y.,male,At least once per month,0.08087,173,2362,0.06987,0.09187
1998,30-45 y.,male,Seldom,0.30415,685,2362,0.28559,0.32271
1998,30-45 y.,male,Never,0.52397,1310,2362,0.50382,0.54411
1998,30-45 y.,female,At least once per week,0.12970,270,2440,0.11637,0.14304
1998,30-45 y.,female,At least once per month,0.10385,234,2440,0.09174,0.11595
1998,30-45 y.,female,Seldom,0.33881,789,2440,0.32003,0.35759
1998,30-45 y.,female,Never,0.42764,1147,2440,0.40800,0.44727
1998,46-65 y.,male,At least once per week,0.09215,167,2168,0.07997,0.10433
1998,46-65 y.,male,At least once per month,0.07918,154,2168,0.06781,0.09055
1998,46-65 y.,male,Seldom,0.29065,597,2168,0.27154,0.30977
1998,46-65 y.,male,Never,0.53802,1250,2168,0.51702,0.55901
1998,46-65 y.,female,At least once per week,0.09901,180,2184,0.08648,0.11154
1998,46-65 y.,female,At least once per month,0.09287,176,2184,0.08069,0.10504
1998,46-65 y.,female,Seldom,0.28208,572,2184,0.26321,0.30096
1998,46-65 y.,female,Never,0.52604,1256,2184,0.50509,0.54698
1998,66 and older,male,At least once per week,0.11465,74,741,0.09169,0.13760
1998,66 and older,male,At least once per month,0.05834,43,741,0.04145,0.07523
1998,66 and older,male,Seldom,0.16851,121,741,0.14154,0.19548
1998,66 and older,male,Never,0.65850,503,741,0.62434,0.69267
1998,66 and older,female,At least once per week,0.06153,63,1072,0.04714,0.07592
1998,66 and older,female,At least once per month,0.05454,56,1072,0.04094,0.06814
1998,66 and older,female,Seldom,0.12740,148,1072,0.10744,0.14737
1998,66 and older,female,Never,0.75653,805,1072,0.73083,0.78223
2001,17-29 y.,male,At least once per week,0.09919,192,1963,0.08597,0.11242
2001,17-29 y.,male,At least once per month,0.06193,118,1963,0.05127,0.07260
2001,17-29 y.,male,Seldom,0.21761,428,1963,0.19936,0.23587
2001,17-29 y.,male,Never,0.62126,1225,1963,0.59979,0.64272
2001,17-29 y.,female,At least once per week,0.16806,362,2105,0.15209,0.18404
2001,17-29 y.,female,At least once per month,0.08996,193,2105,0.07773,0.10218
2001,17-29 y.,female,Seldom,0.28505,615,2105,0.26576,0.30434
2001,17-29 y.,female,Never,0.45693,935,2105,0.43565,0.47822
2001,30-45 y.,male,At least once per week,0.06345,214,3515,0.05539,0.07151
2001,30-45 y.,male,At least once per month,0.05834,186,3515,0.05059,0.06609
2001,30-45 y.,male,Seldom,0.24767,860,3515,0.23340,0.26194
2001,30-45 y.,male,Never,0.63054,2255,3515,0.61458,0.64650
2001,30-45 y.,female,At least once per week,0.09456,344,3755,0.08520,0.10392
2001,30-45 y.,female,At least once per month,0.07857,281,3755,0.06996,0.08717
2001,30-45 y.,female,Seldom,0.26732,991,3755,0.25316,0.28148
2001,30-45 y.,female,Never,0.55955,2139,3755,0.54367,0.57543
2001,46-65 y.,male,At least once per week,0.06732,224,3481,0.05900,0.07565
2001,46-65 y.,male,At least once per month,0.05535,180,3481,0.04775,0.06295
2001,46-65 y.,male,Seldom,0.23436,800,3481,0.22028,0.24843
2001,46-65 y.,male,Never,0.64297,2277,3481,0.62705,0.65889
2001,46-65 y.,female,At least once per week,0.09027,308,3511,0.08079,0.09975
2001,46-65 y.,female,At least once per month,0.06467,193,3511,0.05654,0.07281
2001,46-65 y.,female,Seldom,0.23233,819,3511,0.21836,0.24630
2001,46-65 y.,female,Never,0.61273,2191,3511,0.59661,0.62884
2001,66 and older,male,At least once per week,0.08378,121,1458,0.06956,0.09801
2001,66 and older,male,At least once per month,0.04442,61,1458,0.03384,0.05500
2001,66 and older,male,Seldom,0.16168,235,1458,0.14278,0.18058
2001,66 and older,male,Never,0.71012,1041,1458,0.68682,0.73341
2001,66 and older,female,At least once per week,0.05801,106,1889,0.04746,0.06855
2001,66 and older,female,At least once per month,0.04424,78,1889,0.03496,0.05351
2001,66 and older,female,Seldom,0.11008,211,1889,0.09597,0.12420
2001,66 and older,female,Never,0.78767,1494,1889,0.76922,0.80612
2003,17-29 y.,male,At least once per week,0.14090,295,1922,0.12534,0.15646
2003,17-29 y.,male,At least once per month,0.08016,160,1922,0.06802,0.09231
2003,17-29 y.,male,Seldom,0.23105,426,1922,0.21220,0.24989
2003,17-29 y.,male,Never,0.54789,1041,1922,0.52563,0.57015
2003,17-29 y.,female,At least once per week,0.20908,503,2064,0.19153,0.22663
2003,17-29 y.,female,At least once per month,0.13380,275,2064,0.11911,0.14849
2003,17-29 y.,female,Seldom,0.27710,563,2064,0.25778,0.29641
2003,17-29 y.,female,Never,0.38003,723,2064,0.35908,0.40097
2003,30-45 y.,male,At least once per week,0.10209,333,3314,0.09178,0.11240
2003,30-45 y.,male,At least once per month,0.08729,282,3314,0.07768,0.09691
2003,30-45 y.,male,Seldom,0.27309,877,3314,0.25792,0.28826
2003,30-45 y.,male,Never,0.53752,1822,3314,0.52054,0.55450
2003,30-45 y.,female,At least once per week,0.12913,501,3589,0.11815,0.14010
2003,30-45 y.,female,At least once per month,0.10655,380,3589,0.09645,0.11664
2003,30-45 y.,female,Seldom,0.30636,1098,3589,0.29127,0.32144
2003,30-45 y.,female,Never,0.45797,1610,3589,0.44167,0.47427
2003,46-65 y.,male,At least once per week,0.09260,370,3724,0.08329,0.10191
2003,46-65 y.,male,At least once per month,0.07609,299,3724,0.06758,0.08461
2003,46-65 y.,male,Seldom,0.24499,1019,3724,0.23118,0.25881
2003,46-65 y.,male,Never,0.58632,2036,3724,0.57049,0.60214
2003,46-65 y.,female,At least once per week,0.10798,451,3791,0.09810,0.11786
2003,46-65 y.,female,At least once per month,0.09058,374,3791,0.08145,0.09972
2003,46-65 y.,female,Seldom,0.27686,1066,3791,0.26261,0.29110
2003,46-65 y.,female,Never,0.52458,1900,3791,0.50868,0.54048
2003,66 and older,male,At least once per week,0.09820,168,1641,0.08379,0.11260
2003,66 and older,male,At least once per month,0.06202,103,1641,0.05035,0.07370
2003,66 and older,male,Seldom,0.18017,285,1641,0.16157,0.19878
2003,66 and older,male,Never,0.65961,1085,1641,0.63667,0.68254
2003,66 and older,female,At least once per week,0.06273,124,1966,0.05201,0.07345
2003,66 and older,female,At least once per month,0.04800,92,1966,0.03855,0.05745
2003,66 and older,female,Seldom,0.14514,296,1966,0.12956,0.16071
2003,66 and older,female,Never,0.74414,1454,1966,0.72484,0.76343
2005,17-29 y.,male,At least once per week,0.11418,236,1819,0.09956,0.12880
2005,17-29 y.,male,At least once per month,0.06639,135,1819,0.05495,0.07784
2005,17-29 y.,male,Seldom,0.25351,488,1819,0.23351,0.27350
2005,17-29 y.,male,Never,0.56592,960,1819,0.54313,0.58870
2005,17-29 y.,female,At least once per week,0.17070,374,1988,0.15416,0.18725
2005,17-29 y.,female,At least once per month,0.12092,266,1988,0.10659,0.13526
2005,17-29 y.,female,Seldom,0.32427,610,1988,0.30369,0.34485
2005,17-29 y.,female,Never,0.38411,738,1988,0.36272,0.40549
2005,30-45 y.,male,At least once per week,0.06128,180,2889,0.05253,0.07003
2005,30-45 y.,male,At least once per month,0.06819,184,2889,0.05900,0.07739
2005,30-45 y.,male,Seldom,0.28447,844,2889,0.26802,0.30093
2005,30-45 y.,male,Never,0.58605,1681,2889,0.56809,0.60401
2005,30-45 y.,female,At least once per week,0.09398,306,3162,0.08381,0.10415
2005,30-45 y.,female,At least once per month,0.07723,274,3162,0.06792,0.08653
2005,30-45 y.,female,Seldom,0.33911,1061,3162,0.32261,0.35562
2005,30-45 y.,female,Never,0.48968,1521,3162,0.47226,0.50711
2005,46-65 y.,male,At least once per week,0.07359,264,3403,0.06482,0.08237
2005,46-65 y.,male,At least once per month,0.05415,216,3403,0.04655,0.06176
2005,46-65 y.,male,Seldom,0.29422,1053,3403,0.27890,0.30953
2005,46-65 y.,male,Never,0.57804,1870,3403,0.56144,0.59463
2005,46-65 y.,female,At least once per week,0.08735,350,3544,0.07805,0.09665
2005,46-65 y.,female,At least once per month,0.07541,279,3544,0.06672,0.08411
2005,46-65 y.,female,Seldom,0.29251,1042,3544,0.27754,0.30749
2005,46-65 y.,female,Never,0.54472,1873,3544,0.52833,0.56112
2005,66 and older,male,At least once per week,0.08362,151,1712,0.07051,0.09674
2005,66 and older,male,At least once per month,0.05130,98,1712,0.04084,0.06175
2005,66 and older,male,Seldom,0.22083,376,1712,0.20118,0.24049
2005,66 and older,male,Never,0.64425,1087,1712,0.62156,0.66693
2005,66 and older,female,At least once per week,0.06027,135,1996,0.04982,0.07071
2005,66 and older,female,At least once per month,0.04739,100,1996,0.03807,0.05672
2005,66 and older,female,Seldom,0.14913,326,1996,0.13349,0.16476
2005,66 and older,female,Never,0.74321,1435,1996,0.72404,0.76238
2007,17-29 y.,male,At least once per week,0.10125,209,1619,0.08655,0.11595
2007,17-29 y.,male,At least once per month,0.05693,119,1619,0.04564,0.06822
2007,17-29 y.,male,Seldom,0.25582,404,1619,0.23456,0.27708
2007,17-29 y.,male,Never,0.58601,887,1619,0.56200,0.61001
2007,17-29 y.,female,At least once per week,0.17297,338,1761,0.15530,0.19064
2007,17-29 y.,female,At least once per month,0.12589,242,1761,0.11039,0.14139
2007,17-29 y.,female,Seldom,0.28922,494,1761,0.26803,0.31040
2007,17-29 y.,female,Never,0.41193,687,1761,0.38893,0.43492
2007,30-45 y.,male,At least once per week,0.06960,196,2693,0.05999,0.07921
2007,30-45 y.,male,At least once per month,0.06968,170,2693,0.06006,0.07930
2007,30-45 y.,male,Seldom,0.27025,740,2693,0.25347,0.28703
2007,30-45 y.,male,Never,0.59047,1587,2693,0.57189,0.60905
2007,30-45 y.,female,At least once per week,0.10057,326,2986,0.08978,0.11135
2007,30-45 y.,female,At least once per month,0.09433,293,2986,0.08385,0.10482
2007,30-45 y.,female,Seldom,0.31254,939,2986,0.29591,0.32917
2007,30-45 y.,female,Never,0.49256,1428,2986,0.47463,0.51050
2007,46-65 y.,male,At least once per week,0.07635,288,3356,0.06737,0.08534
2007,46-65 y.,male,At least once per month,0.05941,232,3356,0.05141,0.06741
2007,46-65 y.,male,Seldom,0.27132,953,3356,0.25628,0.28637
2007,46-65 y.,male,Never,0.59292,1883,3356,0.57629,0.60954
2007,46-65 y.,female,At least once per week,0.10737,425,3628,0.09729,0.11744
2007,46-65 y.,female,At least once per month,0.07039,295,3628,0.06206,0.07871
2007,46-65 y.,female,Seldom,0.26872,1035,3628,0.25429,0.28315
2007,46-65 y.,female,Never,0.55352,1873,3628,0.53735,0.56970
2007,66 and older,male,At least once per week,0.09144,189,2011,0.07884,0.10404
2007,66 and older,male,At least once per month,0.06604,149,2011,0.05519,0.07690
2007,66 and older,male,Seldom,0.18844,398,2011,0.17134,0.20554
2007,66 and older,male,Never,0.65408,1275,2011,0.63328,0.67487
2007,66 and older,female,At least once per week,0.07598,176,2263,0.06506,0.08690
2007,66 and older,female,At least once per month,0.03962,112,2263,0.03158,0.04766
2007,66 and older,female,Seldom,0.14226,357,2263,0.12786,0.15665
2007,66 and older,female,Never,0.74214,1618,2263,0.72412,0.76017
2008,17-29 y.,male,At least once per week,0.18051,299,1509,0.16110,0.19992
2008,17-29 y.,male,At least once per month,0.09440,129,1509,0.07964,0.10915
2008,17-29 y.,male,Seldom,0.19360,317,1509,0.17366,0.21354
2008,17-29 y.,male,Never,0.53150,764,1509,0.50631,0.55668
2008,17-29 y.,female,At least once per week,0.21638,372,1639,0.19644,0.23632
2008,17-29 y.,female,At least once per month,0.11712,219,1639,0.10154,0.13269
2008,17-29 y.,female,Seldom,0.30911,486,1639,0.28673,0.33149
2008,17-29 y.,female,Never,0.35740,562,1639,0.33419,0.38060
2008,30-45 y.,male,At least once per week,0.10689,248,2456,0.09467,0.11911
2008,30-45 y.,male,At least once per month,0.07314,173,2456,0.06284,0.08343
2008,30-45 y.,male,Seldom,0.25408,643,2456,0.23686,0.27130
2008,30-45 y.,male,Never,0.56590,1392,2456,0.54629,0.58550
2008,30-45 y.,female,At least once per week,0.13072,401,2702,0.11801,0.14343
2008,30-45 y.,female,At least once per month,0.12550,331,2702,0.11301,0.13800
2008,30-45 y.,female,Seldom,0.32955,856,2702,0.31182,0.34728
2008,30-45 y.,female,Never,0.41423,1114,2702,0.39565,0.43280
2008,46-65 y.,male,At least once per week,0.10681,372,3181,0.09607,0.11754
2008,46-65 y.,male,At least once per month,0.06707,242,3181,0.05837,0.07576
2008,46-65 y.,male,Seldom,0.25711,870,3181,0.24192,0.27230
2008,46-65 y.,male,Never,0.56902,1697,3181,0.55181,0.58623
2008,46-65 y.,female,At least once per week,0.12488,483,3484,0.11390,0.13586
2008,46-65 y.,female,At least once per month,0.09229,381,3484,0.08268,0.10191
2008,46-65 y.,female,Seldom,0.26662,935,3484,0.25193,0.28130
2008,46-65 y.,female,Never,0.51621,1685,3484,0.49961,0.53281
2008,66 and older,male,At least once per week,0.11842,243,2019,0.10432,0.13252
2008,66 and older,male,At least once per month,0.06177,129,2019,0.05127,0.07228
2008,66 and older,male,Seldom,0.20889,424,2019,0.19116,0.22663
2008,66 and older,male,Never,0.61091,1223,2019,0.58964,0.63219
2008,66 and older,female,At least once per week,0.08147,198,2241,0.07014,0.09280
2008,66 and older,female,At least once per month,0.06385,139,2241,0.05373,0.07398
2008,66 and older,female,Seldom,0.16308,394,2241,0.14778,0.17838
2008,66 and older,female,Never,0.69160,1510,2241,0.67247,0.71073
2009,17-29 y.,male,At least once per week,0.11483,193,1386,0.09804,0.13162
2009,17-29 y.,male,At least once per month,0.06953,110,1386,0.05613,0.08292
2009,17-29 y.,male,Seldom,0.28539,372,1386,0.26161,0.30917
2009,17-29 y.,male,Never,0.53026,711,1386,0.50397,0.55654
2009,17-29 y.,female,At least once per week,0.15985,254,1450,0.14098,0.17872
2009,17-29 y.,female,At least once per month,0.17228,222,1450,0.15284,0.19173
2009,17-29 y.,female,Seldom,0.31500,465,1450,0.29108,0.33891
2009,17-29 y.,female,Never,0.35287,509,1450,0.32827,0.37748
2009,30-45 y.,male,At least once per week,0.10302,191,2197,0.09031,0.11574
2009,30-45 y.,male,At least once per month,0.07662,148,2197,0.06549,0.08774
2009,30-45 y.,male,Seldom,0.26898,627,2197,0.25043,0.28752
2009,30-45 y.,male,Never,0.55138,1231,2197,0.53058,0.57219
2009,30-45 y.,female,At least once per week,0.10296,280,2456,0.09094,0.11498
2009,30-45 y.,female,At least once per month,0.08886,223,2456,0.07760,0.10011
2009,30-45 y.,female,Seldom,0.31883,786,2456,0.30040,0.33726
2009,30-45 y.,female,Never,0.48936,1167,2456,0.46958,0.50913
2009,46-65 y.,male,At least once per week,0.07679,271,2988,0.06724,0.08633
2009,46-65 y.,male,At least once per month,0.06211,185,2988,0.05346,0.07077
2009,46-65 y.,male,Seldom,0.29106,877,2988,0.27477,0.30735
2009,46-65 y.,male,Never,0.57004,1655,2988,0.55229,0.58780
2009,46-65 y.,female,At least once per week,0.11390,401,3268,0.10300,0.12479
2009,46-65 y.,female,At least once per month,0.07051,255,3268,0.06173,0.07929
2009,46-65 y.,female,Seldom,0.28591,972,3268,0.27041,0.30140
2009,46-65 y.,female,Never,0.52969,1640,3268,0.51257,0.54680
2009,66 and older,male,At least once per week,0.10226,205,1960,0.08884,0.11567
2009,66 and older,male,At least once per month,0.06545,131,1960,0.05450,0.07640
2009,66 and older,male,Seldom,0.21413,414,1960,0.19597,0.23230
2009,66 and older,male,Never,0.61816,1210,1960,0.59665,0.63968
2009,66 and older,female,At least once per week,0.08402,182,2145,0.07227,0.09576
2009,66 and older,female,At least once per month,0.04804,106,2145,0.03899,0.05709
2009,66 and older,female,Seldom,0.18419,423,2145,0.16778,0.20060
2009,66 and older,female,Never,0.68376,1434,2145,0.66407,0.70344
2011,17-29 y.,male,At least once per week,0.13428,294,1869,0.11882,0.14975
2011,17-29 y.,male,At least once per month,0.07044,125,1869,0.05883,0.08204
2011,17-29 y.,male,Seldom,0.22917,395,1869,0.21011,0.24823
2011,17-29 y.,male,Never,0.56611,1055,1869,0.54363,0.58858
2011,17-29 y.,female,At least once per week,0.18967,419,2295,0.17363,0.20572
2011,17-29 y.,female,At least once per month,0.14418,276,2295,0.12980,0.15855
2011,17-29 y.,female,Seldom,0.28567,573,2295,0.26719,0.30416
2011,17-29 y.,female,Never,0.38048,1027,2295,0.36061,0.40035
2011,30-45 y.,male,At least once per week,0.08525,381,4160,0.07676,0.09374
2011,30-45 y.,male,At least once per month,0.06600,218,4160,0.05846,0.07355
2011,30-45 y.,male,Seldom,0.27492,948,4160,0.26135,0.28849
2011,30-45 y.,male,Never,0.57383,2613,4160,0.55880,0.58886
2011,30-45 y.,female,At least once per week,0.13561,766,5751,0.12676,0.14446
2011,30-45 y.,female,At least once per month,0.08382,455,5751,0.07665,0.09098
2011,30-45 y.,female,Seldom,0.27976,1469,5751,0.26816,0.29136
2011,30-45 y.,female,Never,0.50082,3061,5751,0.48789,0.51374
2011,46-65 y.,male,At least once per week,0.09875,451,4308,0.08984,0.10766
2011,46-65 y.,male,At least once per month,0.05489,239,4308,0.04809,0.06170
2011,46-65 y.,male,Seldom,0.24379,1064,4308,0.23096,0.25661
2011,46-65 y.,male,Never,0.60257,2554,4308,0.58796,0.61719
2011,46-65 y.,female,At least once per week,0.11439,590,4769,0.10535,0.12342
2011,46-65 y.,female,At least once per month,0.07507,363,4769,0.06759,0.08255
2011,46-65 y.,female,Seldom,0.25204,1258,4769,0.23972,0.26437
2011,46-65 y.,female,Never,0.55851,2558,4769,0.54441,0.57260
2011,66 and older,male,At least once per week,0.09778,248,2440,0.08599,0.10957
2011,66 and older,male,At least once per month,0.06605,173,2440,0.05619,0.07590
2011,66 and older,male,Seldom,0.19400,494,2440,0.17830,0.20969
2011,66 and older,male,Never,0.64218,1525,2440,0.62315,0.66120
2011,66 and older,female,At least once per week,0.10554,284,2635,0.09381,0.11727
2011,66 and older,female,At least once per month,0.03727,128,2635,0.03004,0.04451
2011,66 and older,female,Seldom,0.16907,470,2635,0.15475,0.18338
2011,66 and older,female,Never,0.68812,1753,2635,0.67043,0.70581
2013,17-29 y.,male,At least once per week,0.18839,370,1658,0.16956,0.20722
2013,17-29 y.,male,At least once per month,0.10372,166,1658,0.08904,0.11840
2013,17-29 y.,male,Seldom,0.26899,403,1658,0.24764,0.29035
2013,17-29 y.,male,Never,0.43889,719,1658,0.41500,0.46278
2013,17-29 y.,female,At least once per week,0.28771,586,1903,0.26737,0.30806
2013,17-29 y.,female,At least once per month,0.17928,294,1903,0.16204,0.19651
2013,17-29 y.,female,Seldom,0.28648,494,1903,0.26616,0.30680
2013,17-29 y.,female,Never,0.24654,529,1903,0.22717,0.26591
2013,30-45 y.,male,At least once per week,0.12253,442,3296,0.11133,0.13372
2013,30-45 y.,male,At least once per month,0.11262,298,3296,0.10182,0.12341
2013,30-45 y.,male,Seldom,0.27687,861,3296,0.26159,0.29215
2013,30-45 y.,male,Never,0.48799,1695,3296,0.47092,0.50506
2013,30-45 y.,female,At least once per week,0.20956,955,4697,0.19792,0.22120
2013,30-45 y.,female,At least once per month,0.12838,560,4697,0.11881,0.13795
2013,30-45 y.,female,Seldom,0.29661,1361,4697,0.28355,0.30968
2013,30-45 y.,female,Never,0.36544,1821,4697,0.35167,0.37922
2013,46-65 y.,male,At least once per week,0.13374,619,4171,0.12341,0.14407
2013,46-65 y.,male,At least once per month,0.07900,364,4171,0.07081,0.08718
2013,46-65 y.,male,Seldom,0.28238,1136,4171,0.26872,0.29605
2013,46-65 y.,male,Never,0.50488,2052,4171,0.48970,0.52005
2013,46-65 y.,female,At least once per week,0.15255,845,4786,0.14236,0.16273
2013,46-65 y.,female,At least once per month,0.10159,527,4786,0.09303,0.11015
2013,46-65 y.,female,Seldom,0.29434,1361,4786,0.28143,0.30725
2013,46-65 y.,female,Never,0.45152,2053,4786,0.43742,0.46562
2013,66 and older,male,At least once per week,0.13864,357,2373,0.12474,0.15255
2013,66 and older,male,At least once per month,0.07932,192,2373,0.06844,0.09019
2013,66 and older,male,Seldom,0.21592,508,2373,0.19936,0.23248
2013,66 and older,male,Never,0.56612,1316,2373,0.54617,0.58606
2013,66 and older,female,At least once per week,0.11746,321,2523,0.10489,0.13002
2013,66 and older,female,At least once per month,0.06369,174,2523,0.05416,0.07322
2013,66 and older,female,Seldom,0.19240,477,2523,0.17702,0.20778
2013,66 and older,female,Never,0.62645,1551,2523,0.60757,0.64533
2015,17-29 y.,male,At least once per week,0.13267,297,2107,0.11818,0.14715
2015,17-29 y.,male,At least once per month,0.07900,165,2107,0.06748,0.09052
2015,17-29 y.,male,Seldom,0.21299,416,2107,0.19550,0.23047
2015,17-29 y.,male,Never,0.57535,1229,2107,0.55424,0.59646
2015,17-29 y.,female,At least once per week,0.19618,443,2344,0.18010,0.21226
2015,17-29 y.,female,At least once per month,0.13829,302,2344,0.12431,0.15227
2015,17-29 y.,female,Seldom,0.26861,563,2344,0.25066,0.28656
2015,17-29 y.,female,Never,0.39692,1036,2344,0.37711,0.41673
2015,30-45 y.,male,At least once per week,0.08878,308,3508,0.07936,0.09819
2015,30-45 y.,male,At least once per month,0.06265,215,3508,0.05463,0.07067
2015,30-45 y.,male,Seldom,0.23505,773,3508,0.22101,0.24908
2015,30-45 y.,male,Never,0.61352,2212,3508,0.59741,0.62964
2015,30-45 y.,female,At least once per week,0.14045,602,4757,0.13058,0.15033
2015,30-45 y.,female,At least once per month,0.08786,390,4757,0.07981,0.09590
2015,30-45 y.,female,Seldom,0.28759,1212,4757,0.27473,0.30046
2015,30-45 y.,female,Never,0.48410,2553,4757,0.46989,0.49830
2015,46-65 y.,male,At least once per week,0.10874,429,4271,0.09940,0.11807
2015,46-65 y.,male,At least once per month,0.05268,242,4271,0.04598,0.05938
2015,46-65 y.,male,Seldom,0.24977,1067,4271,0.23679,0.26275
2015,46-65 y.,male,Never,0.58881,2533,4271,0.57405,0.60357
2015,46-65 y.,female,At least once per week,0.13624,688,4837,0.12657,0.14590
2015,46-65 y.,female,At least once per month,0.07931,390,4837,0.07170,0.08693
2015,46-65 y.,female,Seldom,0.23509,1211,4837,0.22314,0.24704
2015,46-65 y.,female,Never,0.54936,2548,4837,0.53534,0.56338
2015,66 and older,male,At least once per week,0.10048,251,2375,0.08838,0.11257
2015,66 and older,male,At least once per month,0.06687,155,2375,0.05682,0.07692
