year,migback,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Indirect migration background,At least once per month,0.09925,83,763,0.07802,0.12047
2008,Indirect migration background,Seldom,0.28375,195,763,0.25174,0.31576
2008,Indirect migration background,Never,0.48177,375,763,0.44630,0.51725
2009,No migration background,At least once per week,0.10872,1789,15501,0.10382,0.11362
2009,No migration background,At least once per month,0.07842,1210,15501,0.07418,0.08265
2009,No migration background,Seldom,0.27240,4359,15501,0.26539,0.27941
2009,No migration background,Never,0.54046,8143,15501,0.53261,0.54830
2009,Direct migration background,At least once per week,0.06773,116,1643,0.05557,0.07988
2009,Direct migration background,At least once per month,0.05310,87,1643,0.04225,0.06394
2009,Direct migration background,Seldom,0.23496,366,1643,0.21445,0.25547
2009,Direct migration background,Never,0.64422,1074,1643,0.62106,0.66737
2009,Indirect migration background,At least once per week,0.11168,72,706,0.08843,0.13493
2009,Indirect migration background,At least once per month,0.12282,83,706,0.09859,0.14705
2009,Indirect migration background,Seldom,0.32221,211,706,0.28771,0.35670
2009,Indirect migration background,Never,0.44329,340,706,0.40662,0.47996
2011,No migration background,At least once per week,0.12066,3027,23663,0.11651,0.12481
2011,No migration background,At least once per month,0.06993,1682,23663,0.06668,0.07318
2011,No migration background,Seldom,0.24832,5794,23663,0.24281,0.25382
2011,No migration background,Never,0.56109,13160,23663,0.55477,0.56741
2011,Direct migration background,At least once per week,0.07879,237,3335,0.06965,0.08794
2011,Direct migration background,At least once per month,0.06675,184,3335,0.05828,0.07522
2011,Direct migration background,Seldom,0.18653,597,3335,0.17331,0.19975
2011,Direct migration background,Never,0.66793,2317,3335,0.65194,0.68391
2011,Indirect migration background,At least once per week,0.13095,169,1229,0.11208,0.14982
2011,Indirect migration background,At least once per month,0.10058,111,1229,0.08376,0.11741
2011,Indirect migration background,Seldom,0.26598,280,1229,0.24127,0.29069
2011,Indirect migration background,Never,0.50248,669,1229,0.47452,0.53045
2013,No migration background,At least once per week,0.15961,3814,21486,0.15472,0.16451
2013,No migration background,At least once per month,0.09979,2189,21486,0.09578,0.10380
2013,No migration background,Seldom,0.26642,5671,21486,0.26051,0.27233
2013,No migration background,Never,0.47418,9812,21486,0.46750,0.48086
2013,Direct migration background,At least once per week,0.11184,392,2812,0.10019,0.12350
2013,Direct migration background,At least once per month,0.08632,262,2812,0.07594,0.09670
2013,Direct migration background,Seldom,0.24169,670,2812,0.22587,0.25752
2013,Direct migration background,Never,0.56015,1488,2812,0.54180,0.57850
2013,Indirect migration background,At least once per week,0.22713,289,1109,0.20246,0.25180
2013,Indirect migration background,At least once per month,0.11870,124,1109,0.09966,0.13774
2013,Indirect migration background,Seldom,0.25793,260,1109,0.23217,0.28369
2013,Indirect migration background,Never,0.39624,436,1109,0.36744,0.42504
2015,No migration background,At least once per week,0.13101,2568,19051,0.12622,0.13580
2015,No migration background,At least once per month,0.07460,1451,19051,0.07087,0.07833
2015,No migration background,Seldom,0.23864,4678,19051,0.23259,0.24470
2015,No migration background,Never,0.55575,10354,19051,0.54869,0.56281
2015,Direct migration background,At least once per week,0.08350,500,6035,0.07652,0.09048
2015,Direct migration background,At least once per month,0.05748,385,6035,0.05160,0.06335
2015,Direct migration background,Seldom,0.19951,1186,6035,0.18943,0.20959
2015,Direct migration background,Never,0.65952,3964,6035,0.64756,0.67147
2015,Indirect migration background,At least once per week,0.14756,238,1600,0.13017,0.16494
2015,Indirect migration background,At least once per month,0.08209,159,1600,0.06863,0.09554
2015,Indirect migration background,Seldom,0.22958,345,1600,0.20897,0.25019
2015,Indirect migration background,Never,0.54077,858,1600,0.51635,0.56520
2017,No migration background,At least once per week,0.13933,2933,20034,0.13453,0.14412
2017,No migration background,At least once per month,0.08210,1685,20034,0.07830,0.08590
2017,No migration background,Seldom,0.25072,5114,20034,0.24472,0.25673
2017,No migration background,Never,0.52785,10302,20034,0.52094,0.53476
2017,Direct migration background,At least once per week,0.09884,805,8762,0.09259,0.10509
2017,Direct migration background,At least once per month,0.07147,525,8762,0.06608,0.07686
2017,Direct migration background,Seldom,0.21190,1645,8762,0.20334,0.22045
2017,Direct migration background,Never,0.61780,5787,8762,0.60762,0.62797
2017,Indirect migration background,At least once per week,0.14833,256,1621,0.13102,0.16563
2017,Indirect migration background,At least once per month,0.10337,156,1621,0.08855,0.11820
2017,Indirect migration background,Seldom,0.26286,394,1621,0.24143,0.28430
2017,Indirect migration background,Never,0.48544,815,1621,0.46110,0.50978
2019,No migration background,At least once per week,0.17716,3736,20061,0.17188,0.18244
2019,No migration background,At least once per month,0.09012,1998,20061,0.08616,0.09408
2019,No migration background,Seldom,0.24747,4913,20061,0.24150,0.25344
2019,No migration background,Never,0.48525,9414,20061,0.47833,0.49217
2019,Direct migration background,At least once per week,0.13362,770,7111,0.12571,0.14153
2019,Direct migration background,At least once per month,0.08414,557,7111,0.07769,0.09060
2019,Direct migration background,Seldom,0.20250,1283,7111,0.19316,0.21184
2019,Direct migration background,Never,0.57973,4501,7111,0.56826,0.59121
2019,Indirect migration background,At least once per week,0.20567,349,1570,0.18567,0.22567
2019,Indirect migration background,At least once per month,0.09346,166,1570,0.07905,0.10786
2019,Indirect migration background,Seldom,0.24840,345,1570,0.22702,0.26978
2019,Indirect migration background,Never,0.45247,710,1570,0.42784,0.47710
2021,No migration background,At least once per week,0.19311,2742,13148,0.18636,0.19986
2021,No migration background,At least once per month,0.11861,1682,13148,0.11308,0.12414
2021,No migration background,Seldom,0.24310,3160,13148,0.23577,0.25043
2021,No migration background,Never,0.44518,5564,13148,0.43669,0.45368
2021,Direct migration background,At least once per week,0.15841,621,3109,0.14557,0.17125
2021,Direct migration background,At least once per month,0.09971,356,3109,0.08918,0.11025
2021,Direct migration background,Seldom,0.24900,720,3109,0.23379,0.26420
2021,Direct migration background,Never,0.49288,1412,3109,0.47530,0.51046
2021,Indirect migration background,At least once per week,0.19784,222,928,0.17219,0.22348
2021,Indirect migration background,At least once per month,0.12209,133,928,0.10102,0.14317
2021,Indirect migration background,Seldom,0.25429,188,928,0.22626,0.28232
2021,Indirect migration background,Never,0.42578,385,928,0.39395,0.45761
