syear,sex,pli0093_h,proportion,n,lower_confidence,upper_confidence
2011,male,5.0,0.27445353739327594,28898,0.269308492022513,0.27959858276403887
2011,female,4.0,0.13356006660289793,28898,0.1296378667269285,0.13748226647886735
2011,male,4.0,0.10277393984482942,28898,0.0992727583820142,0.10627512130764465
2011,female,2.0,0.07294434406773656,28898,0.069946073002659,0.07594261513281413
2011,male,2.0,0.04867679880965033,28898,0.0461956819090638,0.05115791571023687
2011,female,3.0,0.04329188365749106,28898,0.04094541288789452,0.045638354427087593
2011,male,3.0,0.026747440393949055,28898,0.02488717002099186,0.02860771076690625
2013,female,5.0,0.2343448655882237,31177,0.22964285902670153,0.23904687214974588
2013,male,5.0,0.22757507773448263,31177,0.2229210453744649,0.23222911009450037
2013,female,4.0,0.14535364269689455,31177,0.14144122609735663,0.14926605929643247
2013,male,4.0,0.11445664580627386,31177,0.11092266382180277,0.11799062779074496
2013,female,2.0,0.08249694965954264,31177,0.07944300183086869,0.08555089748821659
2013,female,3.0,0.06120360530562444,31177,0.05854279986860269,0.06386441074264618
2013,male,2.0,0.050379816585980244,31177,0.047951852998842845,0.052807780173117644
2013,male,3.0,0.040146416341953005,31177,0.03796737837518628,0.04232545430871973
2013,female,1.0,0.024048490573464008,31177,0.022347911066536455,0.02574907008039156
2013,male,1.0,0.01999448970756091,31177,0.018440642430671478,0.021548336984450342
2015,female,5.0,0.2905643408528817,27342,0.2851826518589113,0.2959460298468521
2015,male,5.0,0.2781233605635914,27342,0.27281217885470616,0.2834345422724766
2015,female,4.0,0.12864423293112492,27342,0.12467566473452103,0.13261280112772883
2015,male,4.0,0.104024582177921,27342,0.10040584560933329,0.10764331874650872
2015,female,2.0,0.07573259386944466,27342,0.07259655694996552,0.0788686307889238
2015,male,2.0,0.048152589372704786,27342,0.045614923604777695,0.05069025514063188
2015,female,3.0,0.04564190961552874,27342,0.04316803026855398,0.0481157889625035
2015,male,3.0,0.02911639061680282,27342,0.027123454924959427,0.031109326308646212
2017,male,5.0,0.28418318703356676,31140,0.2791736579206114,0.28919271614652214
2017,female,5.0,0.2715586678502153,31140,0.26661867987275184,0.2764986558276788
2017,female,4.0,0.1280862675477529,31140,0.12437446546313567,0.13179806963237012
2017,male,4.0,0.10707827859420718,31140,0.10364385268686384,0.11051270450155053
2017,female,2.0,0.07758819081434724,31140,0.07461681894805071,0.08055956268064378
2017,male,2.0,0.050563829437485615,31140,0.048130226995113636,0.052997431879857594
2017,female,3.0,0.04546799487128908,31140,0.043154093114744406,0.047781896627833755
2017,male,3.0,0.032317454055298026,31140,0.030353271764241206,0.034281636346354845
2017,male,1.0,0.001841075714238748,31140,0.0013649381577129677,0.0023172132707645282
2017,female,1.0,0.0013150540815991057,31140,0.0009125383805170491,0.0017175697826811622
2018,male,5.0,0.3999368686868687,29779,0.3943727650642571,0.40550097230948023
2018,female,5.0,0.2869318181818182,29779,0.28179427008562635,0.29206936627801
2018,male,4.0,0.11142676767676768,29779,0.10785286768210275,0.1150006676714326
2018,female,4.0,0.06439393939393939,29779,0.061606085387983504,0.06718179339989527
2018,male,3.0,0.04008838383838384,29779,0.03786032880332381,0.04231643887344387
2018,male,2.0,0.03125,29779,0.02927379549456835,0.03322620450543165
2018,female,3.0,0.026199494949494948,29779,0.02438530618096503,0.028013683718024866
2018,female,2.0,0.022727272727272728,29779,0.021034562696480748,0.024419982758064708
2018,male,1.0,0.010732323232323232,29779,0.009562002770838665,0.011902643693807799
2018,female,1.0,0.006313131313131313,29779,0.005413533888963483,0.0072127287372991435
2019,male,5.0,0.27343913134266024,29565,0.2683583153769111,0.27851994730840934
2019,female,5.0,0.2354701747059233,29565,0.23063366237979632,0.24030668703205027
2019,female,4.0,0.1215633047957124,29565,0.11783832764159198,0.1252882819498328
2019,male,4.0,0.106076425140948,29565,0.10256626635500064,0.10958658392689537
2019,female,2.0,0.07284053734252105,29565,0.06987822452503796,0.07580285016000414
2019,female,3.0,0.05408227187304239,29565,0.0515040441396704,0.05666049960641438
2019,male,2.0,0.04959281687199833,29565,0.04711806664272083,0.05206756710127584
2019,male,3.0,0.04054430291640565,29565,0.038296053384628034,0.042792552448183266
2019,female,1.0,0.026240690471218766,29565,0.02441855538713547,0.02806282555530206
2019,male,1.0,0.020150344539569848,29565,0.018548619038756924,0.021752070040382772
2021,male,5.0,0.2240656653859588,19931,0.218276823762357,0.2298545070095606
2021,female,5.0,0.20444754919082547,19931,0.19884846638773246,0.2100466319939185
2021,female,4.0,0.12684829432995692,19931,0.12222790368277078,0.13146868497714306
2021,male,4.0,0.10990802188846199,19931,0.10556568347944181,0.11425036029748217
2021,female,2.0,0.09017347770404005,19931,0.08619689304412388,0.09415006236395622
2021,female,3.0,0.07544533705902899,19931,0.07177864848700524,0.07911202563105274
2021,male,2.0,0.059960414483641866,19931,0.056664340805128464,0.06325648816215526
2021,male,3.0,0.050820817324484804,19931,0.047771613528177964,0.053870021120791645
2021,female,1.0,0.03254162300617068,19931,0.030078266459589234,0.03500497955275213
2021,male,1.0,0.025788799627430435,19931,0.023588237421291597,0.027989361833569273
