year,pgisced97,sex,pli0093_h,proportion,n,lower_confidence,upper_confidence
1990,higher education,weiblich,Min 1x pro Monat,0.004984828781967924,18165,0.003960643938780499,0.006009013625155348
1990,higher education,weiblich,Nie,0.004984828781967924,18165,0.003960643938780499,0.006009013625155348
1990,higher vocational,weiblich,Min 1x pro Woche,0.004659731252709146,18165,0.003669345024792458,0.005650117480625835
1990,higher vocational,maennlich,Min 1x pro Monat,0.004659731252709146,18165,0.003669345024792458,0.005650117480625835
1990,-1,weiblich,Nie,0.004659731252709146,18165,0.003669345024792458,0.005650117480625835
1990,inadequately,weiblich,Seltener,0.004551365409622887,18165,0.003572509763651285,0.005530221055594488
1990,-1,maennlich,Nie,0.004551365409622887,18165,0.003572509763651285,0.005530221055594488
1990,vocational + Abi,weiblich,Nie,0.004009536194191591,18165,0.0030905414460494014,0.00492853094233378
1990,higher vocational,weiblich,Min 1x pro Monat,0.0039011703511053317,18165,0.0029946302027972333,0.0048077104994134305
1990,higher vocational,maennlich,Min 1x pro Woche,0.0039011703511053317,18165,0.0029946302027972333,0.0048077104994134305
1990,vocational + Abi,weiblich,Seltener,0.0037928045080190724,18165,0.0028988952470167624,0.0046867137690213825
1990,vocational + Abi,weiblich,Min 1x pro Woche,0.003576072821846554,18165,0.002707985085026591,0.004444160558666517
1990,inadequately,maennlich,Seltener,0.0034677069787602947,18165,0.0026128267857990313,0.004322587171721558
1990,vocational + Abi,maennlich,Min 1x pro Monat,0.002925877763328999,18165,0.0021404067153175744,0.0037113488113404234
1990,in school,weiblich,Min 1x pro Woche,0.0023840485478977026,18165,0.0016748340415930448,0.0030932630542023602
1990,-1,weiblich,Seltener,0.002167316861725184,18165,0.0014910339130740518,0.0028435998103763164
1990,vocational + Abi,weiblich,Min 1x pro Monat,0.0019505851755526658,18165,0.0013089371650061364,0.0025922331860991953
1990,-1,maennlich,Seltener,0.0019505851755526658,18165,0.0013089371650061364,0.0025922331860991953
1990,in school,maennlich,Seltener,0.0017338534893801473,18165,0.0011288362628823338,0.002338870715877961
1990,in school,maennlich,Nie,0.001625487646293888,18165,0.0010396504407802509,0.0022113248518075253
1990,vocational + Abi,maennlich,Min 1x pro Woche,0.0014087559601213698,18165,0.000863312008405959,0.0019541999118367808
1990,-1,maennlich,Min 1x pro Woche,0.0011920242739488513,18165,0.0006902343680314865,0.0016938141798662162
1990,in school,weiblich,Seltener,0.001083658430862592,18165,0.0006051945745119771,0.001562122287213207
1990,-1,weiblich,Min 1x pro Monat,0.0009752925877763329,18165,0.0005213572983165569,0.001429227877236109
1990,inadequately,maennlich,Min 1x pro Monat,0.0009752925877763329,18165,0.0005213572983165569,0.001429227877236109
1990,inadequately,weiblich,Min 1x pro Monat,0.0009752925877763329,18165,0.0005213572983165569,0.001429227877236109
1990,inadequately,weiblich,Min 1x pro Woche,0.0008669267446900737,18165,0.000438929238587942,0.0012949242507922054
1990,inadequately,maennlich,Min 1x pro Woche,0.0008669267446900737,18165,0.000438929238587942,0.0012949242507922054
1990,-1,weiblich,Min 1x pro Woche,0.0007585609016038145,18165,0.00035818418340950893,0.00115893761979812
1990,in school,maennlich,Min 1x pro Woche,0.0007585609016038145,18165,0.00035818418340950893,0.00115893761979812
1990,in school,weiblich,Nie,0.0006501950585175553,18165,0.0002794981462777509,0.0010208919707573596
1990,in school,maennlich,Min 1x pro Monat,0.0006501950585175553,18165,0.0002794981462777509,0.0010208919707573596
1990,in school,weiblich,Min 1x pro Monat,0.00043346337234503684,18165,0.00013075779199121378,0.0007361689526988598
1990,-1,maennlich,Min 1x pro Monat,0.00043346337234503684,18165,0.00013075779199121378,0.0007361689526988598
1995,middle vocational,maennlich,Nie,0.14213080656343888,17246,0.13691926114552602,0.14734235198135173
1995,middle vocational,weiblich,Nie,0.12487481704028966,17246,0.11994098451480618,0.12980864956577315
1995,middle vocational,weiblich,Seltener,0.0821200215699869,17246,0.07802242350306357,0.08621761963691024
1995,general elemantary,weiblich,Nie,0.08127262922733225,17246,0.07719434619118029,0.08535091226348421
1995,middle vocational,maennlich,Seltener,0.07588013250134812,17246,0.07192792194025188,0.07983234306244436
1995,general elemantary,maennlich,Nie,0.044757722825668284,17246,0.04167167509149246,0.04784377055984411
1995,higher education,maennlich,Seltener,0.02711655496494877,17246,0.024692404660192027,0.029540705269705515
1995,middle vocational,weiblich,Min 1x pro Woche,0.026346198289808182,17246,0.02395578419722574,0.028736612382390624
1995,higher education,maennlich,Nie,0.025421770279639475,17246,0.02307255331519031,0.02777098724408864
1995,general elemantary,weiblich,Seltener,0.02395809259687235,17246,0.02167579521262641,0.02624038998111829
1995,higher education,weiblich,Seltener,0.022956628919189585,17246,0.020721395619286685,0.025191862219092486
1995,middle vocational,maennlich,Min 1x pro Woche,0.02257145058161929,17246,0.020354611721983627,0.024788289441254954
1995,middle vocational,weiblich,Min 1x pro Monat,0.021261844233880285,17246,0.01910883641862915,0.02341485204913142
1995,inadequately,weiblich,Nie,0.020568523226253757,17246,0.01845015982391769,0.022686886628589822
1995,middle vocational,maennlich,Min 1x pro Monat,0.019027809875972575,17246,0.01698872816225525,0.021066891589689902
1995,higher education,weiblich,Nie,0.018257453200831986,17246,0.016259290789375637,0.020255615612288336
1995,higher vocational,maennlich,Nie,0.016639704183036747,17246,0.01473054994581047,0.018548858420263024
1995,inadequately,maennlich,Nie,0.013635313149988445,17246,0.01190444814850702,0.015366178151469869
1995,higher vocational,maennlich,Seltener,0.012941992142361913,17246,0.01125511371422068,0.014628870570503147
1995,higher education,weiblich,Min 1x pro Woche,0.011478314459594793,17246,0.009888508794420735,0.01306812012476885
1995,higher education,maennlich,Min 1x pro Woche,0.011247207457052615,17246,0.009673303979506014,0.012821110934599216
1995,general elemantary,maennlich,Seltener,0.010707957784454202,17246,0.009171829579026267,0.012244085989882136
1995,higher education,maennlich,Min 1x pro Monat,0.009706494106771435,17246,0.008243222169984455,0.011169766043558415
1995,general elemantary,weiblich,Min 1x pro Woche,0.00932131576920114,17246,0.007887092051921785,0.010755539486480496
1995,higher education,weiblich,Min 1x pro Monat,0.00855095909406055,17246,0.007176744699361297,0.009925173488759802
1995,vocational + Abi,maennlich,Nie,0.00847392342654649,17246,0.007105860045506987,0.009841986807585993
1995,higher vocational,weiblich,Seltener,0.00785763808643402,17246,0.006539852090401032,0.009175424082467007
1995,general elemantary,weiblich,Min 1x pro Monat,0.007318388413835606,17246,0.006046278618570688,0.008590498209100524
1995,higher vocational,weiblich,Nie,0.007087281411293429,17246,0.005835272972629195,0.008339289849957663
1995,-1,weiblich,Nie,0.006779138741237193,17246,0.005554460341723752,0.008003817140750633
1995,vocational + Abi,maennlich,Seltener,0.006779138741237193,17246,0.005554460341723752,0.008003817140750633
1995,vocational + Abi,weiblich,Nie,0.006393960403666897,17246,0.005204352165545259,0.007583568641788536
1995,vocational + Abi,weiblich,Seltener,0.005777675063554426,17246,0.004646499036334104,0.006908851090774748
1995,-1,maennlich,Nie,0.005546568061012249,17246,0.004438117623419391,0.006655018498605107
1995,general elemantary,maennlich,Min 1x pro Woche,0.0046991757183576,17246,0.0036784715111224655,0.005719879925592734
1995,general elemantary,maennlich,Min 1x pro Monat,0.0036977120406748326,17246,0.0027918251226425085,0.004603598958707157
1995,higher vocational,weiblich,Min 1x pro Woche,0.0036206763731607733,17246,0.0027242407885216587,0.004517111957799888
1995,higher vocational,maennlich,Min 1x pro Monat,0.0034666050381326552,17246,0.0025893820766594465,0.004343827999605864
1995,higher vocational,maennlich,Min 1x pro Woche,0.0033125337031045376,17246,0.0024549598488804994,0.004170107557328576
1995,higher vocational,weiblich,Min 1x pro Monat,0.0030814267005623602,17246,0.0022542131407644788,0.003908640260360242
1995,vocational + Abi,weiblich,Min 1x pro Woche,0.0030043910330483014,17246,0.0021875515311709543,0.0038212305349256486
1995,inadequately,weiblich,Seltener,0.002927355365534242,17246,0.0021210250199022213,0.003733685711166263
1995,in school,weiblich,Min 1x pro Woche,0.0026192126954780065,17246,0.0018563826976494828,0.0033820426933065303
1995,in school,maennlich,Nie,0.0024651413604498884,17246,0.0017250304011245275,0.0032052523197752493
1995,-1,weiblich,Seltener,0.002388105692935829,17246,0.0016596226254621679,0.0031165887604094906
1995,vocational + Abi,maennlich,Min 1x pro Woche,0.0023110700254217703,17246,0.0015944053317021502,0.0030277347191413903
1995,-1,maennlich,Seltener,0.0018488560203374163,17246,0.0012077031648792434,0.002490008875795589
1995,vocational + Abi,weiblich,Min 1x pro Monat,0.0017718203528233572,17246,0.0011441427439244274,0.0023994979617222873
1995,inadequately,maennlich,Seltener,0.0016177490177952392,17246,0.0010179360115565336,0.0022175620240339447
1995,in school,maennlich,Min 1x pro Woche,0.001463677682767121,17246,0.0008930976894467808,0.0020342576760874614
1995,vocational + Abi,maennlich,Min 1x pro Monat,0.001463677682767121,17246,0.0008930976894467808,0.0020342576760874614
1995,in school,weiblich,Nie,0.0012325706802249442,17246,0.0007089099796186528,0.0017562313808312355
1995,in school,maennlich,Seltener,0.0012325706802249442,17246,0.0007089099796186528,0.0017562313808312355
1995,-1,weiblich,Min 1x pro Woche,0.0012325706802249442,17246,0.0007089099796186528,0.0017562313808312355
1995,in school,weiblich,Seltener,0.0011555350127108851,17246,0.0006484831660729292,0.001662586859348841
1995,-1,maennlich,Min 1x pro Woche,0.001001463677682767,17246,0.0005293876930614807,0.0014735396623040535
1995,-1,weiblich,Min 1x pro Monat,0.0007703566751405901,17246,0.0003562707583702962,0.001184442591910884
1995,in school,weiblich,Min 1x pro Monat,0.0007703566751405901,17246,0.0003562707583702962,0.001184442591910884
1995,inadequately,weiblich,Min 1x pro Monat,0.0005392496725984131,17246,0.0001927604765280522,0.0008857388686687739
1995,inadequately,weiblich,Min 1x pro Woche,0.00038517833757029503,17246,9.231894911255578e-05,0.0006780377260280343
1995,inadequately,maennlich,Min 1x pro Woche,0.00038517833757029503,17246,9.231894911255578e-05,0.0006780377260280343
1995,inadequately,maennlich,Min 1x pro Monat,0.00030814267005623605,17246,4.6191176771452896e-05,0.0005700941633410193
1995,-1,maennlich,Min 1x pro Monat,0.00030814267005623605,17246,4.6191176771452896e-05,0.0005700941633410193
1995,in school,maennlich,Min 1x pro Monat,0.00015407133502811802,17246,-3.1170615201625795e-05,0.00033931328525786187
1998,middle vocational,maennlich,Nie,0.15094747460191657,18147,0.14573872048712727,0.15615622871670587
1998,middle vocational,weiblich,Nie,0.12760285323150083,18147,0.122748392831363,0.13245731363163865
1998,general elemantary,weiblich,Nie,0.07680668636068881,18147,0.07293233065067022,0.0806810420707074
1998,middle vocational,weiblich,Seltener,0.07651848115858491,18147,0.07265079766927302,0.0803861646478968
1998,middle vocational,maennlich,Seltener,0.06542258087758485,18147,0.06182487935555778,0.06902028239961192
1998,general elemantary,maennlich,Nie,0.04560847323294186,18147,0.04257290704773429,0.048644039418149425
1998,higher education,maennlich,Nie,0.030045392319331364,18147,0.027561582746414525,0.032529201892248207
1998,higher education,maennlich,Seltener,0.02629872469198069,18147,0.02397045188687239,0.028626997497088993
1998,middle vocational,weiblich,Min 1x pro Woche,0.023704877873045607,18147,0.02149146173249929,0.025918294013591924
1998,higher education,weiblich,Seltener,0.02291231356725989,18147,0.020735331287613217,0.02508929584690656
1998,middle vocational,weiblich,Min 1x pro Monat,0.02276821096620794,18147,0.020597925319632202,0.02493849661278368
1998,higher education,weiblich,Nie,0.02039051804885078,18147,0.01833418113512658,0.02244685496257498
1998,middle vocational,maennlich,Min 1x pro Woche,0.019958210245694934,18147,0.017923339886229944,0.021993080605159924
1998,general elemantary,weiblich,Seltener,0.01974205634411701,18147,0.017718011965692483,0.021766100722541537
1998,higher vocational,maennlich,Nie,0.01822897903307155,18147,0.01628254392743668,0.020175414138706417
1998,inadequately,weiblich,Nie,0.01686000432307803,18147,0.014986778333364103,0.01873323031279196
1998,middle vocational,maennlich,Min 1x pro Monat,0.015202824410980618,18147,0.013422540820983748,0.01698310800097749
1998,-1,weiblich,Nie,0.01426615750414295,18147,0.012540768632715873,0.015991546375570025
1998,-1,maennlich,Nie,0.012753080193097486,18147,0.011120501625706044,0.014385658760488928
1998,higher vocational,maennlich,Seltener,0.011888464586785791,18147,0.010311508787311513,0.01346542038626007
1998,inadequately,maennlich,Nie,0.011600259384681894,18147,0.010042308316713534,0.013158210452650254
1998,higher education,maennlich,Min 1x pro Woche,0.011312054182577996,18147,0.009773353984547928,0.012850754380608065
1998,higher education,weiblich,Min 1x pro Woche,0.01124000288205202,18147,0.009706154944083084,0.012773850820020957
1998,general elemantary,maennlich,Seltener,0.010159233374162404,18147,0.008700194751708547,0.011618271996616261
1998,higher education,weiblich,Min 1x pro Monat,0.009366669068376684,18147,0.007965138068710959,0.010768200068042409
1998,higher education,maennlich,Min 1x pro Monat,0.00929461776785071,18147,0.007898436907310475,0.010690798628390945
1998,higher vocational,weiblich,Seltener,0.008646156063116939,18147,0.007299119034038771,0.009993193092195107
1998,general elemantary,weiblich,Min 1x pro Woche,0.008357950861013042,18147,0.007033362222779867,0.009682539499246216
1998,higher vocational,weiblich,Nie,0.008357950861013042,18147,0.007033362222779867,0.009682539499246216
1998,vocational + Abi,weiblich,Nie,0.008069745658909144,18147,0.006768005978362026,0.009371485339456262
1998,vocational + Abi,maennlich,Nie,0.007133078752071475,18147,0.0059086382632572544,0.008357519240885694
1998,general elemantary,weiblich,Min 1x pro Monat,0.006844873549967577,18147,0.005645250198935328,0.008044496900999825
1998,vocational + Abi,maennlich,Seltener,0.006196411845233806,18147,0.0050546538283363866,0.007338169862131226
1998,vocational + Abi,weiblich,Seltener,0.005836155342603934,18147,0.004727884121931845,0.006944426563276023
1998,general elemantary,maennlich,Min 1x pro Woche,0.004251026731032495,18147,0.0033044071072384994,0.00519764635482649
1998,-1,weiblich,Seltener,0.004251026731032495,18147,0.0033044071072384994,0.00519764635482649
1998,-1,maennlich,Seltener,0.0038907702284026228,18147,0.002984985642434347,0.004796554814370899
1998,higher vocational,weiblich,Min 1x pro Woche,0.0037466676273506735,18147,0.002857750796580296,0.0046355844581210505
1998,general elemantary,maennlich,Min 1x pro Monat,0.003098205922616903,18147,0.002289603607485063,0.003906808237748744
1998,vocational + Abi,weiblich,Min 1x pro Woche,0.0028820520210389796,18147,0.002102082151116305,0.003662021890961654
1998,in school,weiblich,Min 1x pro Woche,0.002810000720513005,18147,0.002039814357758967,0.0035801870832670433
1998,in school,maennlich,Nie,0.0027379494199870308,18147,0.001977673897040573,0.0034982249429334885
1998,higher vocational,maennlich,Min 1x pro Monat,0.0027379494199870308,18147,0.001977673897040573,0.0034982249429334885
1998,higher vocational,maennlich,Min 1x pro Woche,0.0026658981194610564,18147,0.0019156658152746538,0.003416130423647459
1998,vocational + Abi,weiblich,Min 1x pro Monat,0.002305641616831184,18147,0.001607813745488121,0.003003469488174247
1998,higher vocational,weiblich,Min 1x pro Monat,0.002305641616831184,18147,0.001607813745488121,0.003003469488174247
1998,-1,weiblich,Min 1x pro Monat,0.0019453851142013114,18147,0.0013042735664544418,0.002586496661948181
1998,-1,weiblich,Min 1x pro Woche,0.0019453851142013114,18147,0.0013042735664544418,0.002586496661948181
1998,in school,maennlich,Seltener,0.0018733338136753368,18147,0.0012441840076013247,0.002502483619749349
1998,vocational + Abi,maennlich,Min 1x pro Monat,0.0018733338136753368,18147,0.0012441840076013247,0.002502483619749349
1998,-1,maennlich,Min 1x pro Woche,0.0018012825131493624,18147,0.0011843281045050432,0.0024182369217936816
1998,vocational + Abi,maennlich,Min 1x pro Woche,0.0018012825131493624,18147,0.0011843281045050432,0.0024182369217936816
1998,in school,weiblich,Nie,0.0017292312126233878,18147,0.001124719998300221,0.0023337424269465543
1998,-1,maennlich,Min 1x pro Monat,0.0016571799120974134,18147,0.0010653753192009139,0.002248984504993913
1998,in school,weiblich,Seltener,0.0016571799120974134,18147,0.0010653753192009139,0.002248984504993913
1998,inadequately,weiblich,Seltener,0.0012248721089415664,18147,0.0007159716014989891,0.0017337726163841436
1998,in school,weiblich,Min 1x pro Monat,0.001008718207363643,18147,0.0005468485514142516,0.0014705878633130345
1998,in school,maennlich,Min 1x pro Woche,0.0009366669068376684,18147,0.0004915821201297098,0.0013817516935456268
1998,inadequately,maennlich,Seltener,0.0008646156063116939,18147,0.0004369765556333882,0.0012922546569899996
1998,inadequately,maennlich,Min 1x pro Woche,0.0005043591036818215,18147,0.00017768550556342914,0.0008310327018002139
1998,in school,maennlich,Min 1x pro Monat,0.00043230780315584694,18147,0.0001298559190180999,0.000734759687293594
1998,inadequately,weiblich,Min 1x pro Monat,0.000288205202103898,18147,4.123647262073654e-05,0.0005351739315870595
1998,inadequately,weiblich,Min 1x pro Woche,0.000288205202103898,18147,4.123647262073654e-05,0.0005351739315870595
1998,inadequately,maennlich,Min 1x pro Monat,0.000144102601051949,18147,-3.054324803424005e-05,0.000318748450138138
2001,middle vocational,maennlich,Nie,0.18294566387419853,27798,0.17840064358948235,0.1874906841589147
2001,middle vocational,weiblich,Nie,0.1700285486965882,27798,0.16561241922964814,0.17444467816352827
2001,general elemantary,weiblich,Nie,0.07020171292179529,27798,0.06719828287315549,0.0732051429704351
2001,middle vocational,weiblich,Seltener,0.0660832124303833,27798,0.06316276790934193,0.06900365695142467
2001,middle vocational,maennlich,Seltener,0.05302569382692938,27798,0.05039141601553371,0.05565997163832505
2001,higher education,maennlich,Nie,0.04628632938643703,27798,0.04381639924051265,0.04875625953236141
2001,general elemantary,maennlich,Nie,0.03407123133804465,27798,0.03193860012495401,0.03620386255113529
2001,higher education,weiblich,Nie,0.029531520569101886,27798,0.027541383826987845,0.03152165731121592
2001,higher education,maennlich,Seltener,0.027565872607291618,27798,0.025641162777128194,0.029490582437455042
2001,higher vocational,maennlich,Nie,0.027285065755604437,27798,0.025369907837892815,0.02920022367331606
2001,higher education,weiblich,Seltener,0.022511349276922357,27798,0.020767512144537602,0.02425518640930711
2001,middle vocational,weiblich,Min 1x pro Woche,0.022511349276922357,27798,0.020767512144537602,0.02425518640930711
2001,higher vocational,weiblich,Nie,0.018065240791875322,27798,0.016499526592188528,0.019630954991562116
2001,middle vocational,weiblich,Min 1x pro Monat,0.016286797397856507,27798,0.014798802667724837,0.017774792127988177
2001,middle vocational,maennlich,Min 1x pro Woche,0.014508354003837693,27798,0.013102679260887502,0.015914028746787885
2001,general elemantary,weiblich,Seltener,0.013993541442411194,27798,0.012612670804663129,0.01537441208015926
2001,vocational + Abi,weiblich,Nie,0.013946740300463332,27798,0.012568148028382386,0.015325332572544278
2001,vocational + Abi,maennlich,Nie,0.012542706042027426,27798,0.011234415869458633,0.013850996214596218
2001,higher education,weiblich,Min 1x pro Woche,0.012168296906444517,27798,0.010879437115322962,0.013457156697566072
2001,higher vocational,maennlich,Seltener,0.011700285486965882,27798,0.01043615513087174,0.012964415843060025
2001,middle vocational,maennlich,Min 1x pro Monat,0.010764262648008612,27798,0.00955117735436898,0.011977347941648245
2001,higher education,maennlich,Min 1x pro Woche,0.010389853512425704,27798,0.009197826552173464,0.011581880472677943
2001,higher vocational,weiblich,Seltener,0.008377404408667572,27798,0.007305941247832618,0.009448867569502525
2001,higher education,maennlich,Min 1x pro Monat,0.008049796415032527,27798,0.006999319095968877,0.009100273734096177
2001,higher education,weiblich,Min 1x pro Monat,0.007862591847241073,27798,0.006824303274290899,0.008900880420191246
2001,vocational + Abi,weiblich,Seltener,0.007768989563345346,27798,0.006736851098916975,0.008801128027773716
2001,inadequately,weiblich,Nie,0.0076753872794496185,27798,0.006649436970130799,0.008701337588768438
2001,general elemantary,maennlich,Seltener,0.007020171292179529,27798,0.006038664376967934,0.008001678207391123
2001,general elemantary,weiblich,Min 1x pro Woche,0.006271353021013713,27798,0.005343319154500601,0.007199386887526825
2001,vocational + Abi,maennlich,Seltener,0.0060841484532222585,27798,0.005169984682531338,0.006998312223913179
2001,inadequately,maennlich,Nie,0.005662938175691487,27798,0.004780799182176937,0.006545077169206036
2001,general elemantary,weiblich,Min 1x pro Monat,0.0036972902138812185,27798,0.0029838021329513225,0.0044107782948111145
2001,in school,maennlich,Nie,0.003556886788037628,27798,0.0028570277553552235,0.004256745820720033
2001,higher vocational,weiblich,Min 1x pro Woche,0.0034164833621940375,27798,0.0027305280859282084,0.0041024386384598665
2001,vocational + Abi,weiblich,Min 1x pro Woche,0.00318247765245472,27798,0.002520352921950119,0.003844602382959321
2001,higher vocational,weiblich,Min 1x pro Monat,0.003088875368558993,27798,0.0024365298097955425,0.003741220927322443
2001,higher vocational,maennlich,Min 1x pro Woche,0.0030420742266111292,27798,0.002394674346639991,0.0036894741065822676
2001,general elemantary,maennlich,Min 1x pro Woche,0.002761267374923948,27798,0.0021443839576534627,0.0033781507921944337
2001,higher vocational,maennlich,Min 1x pro Monat,0.002480460523236767,27798,0.001895702537342951,0.0030652185091305834
2001,in school,weiblich,Min 1x pro Woche,0.0024336593812889036,27798,0.0018544306627055868,0.0030128880998722203
2001,vocational + Abi,weiblich,Min 1x pro Monat,0.0021996536715495857,27798,0.001648911572853212,0.002750395770245959
2001,in school,weiblich,Nie,0.0020592502457059954,27798,0.001526337340064827,0.0025921631513471637
2001,-1,weiblich,Nie,0.001872045677914541,27798,0.001363885502661099,0.002380205853167983
2001,-1,maennlich,Nie,0.001872045677914541,27798,0.001363885502661099,0.002380205853167983
2001,vocational + Abi,maennlich,Min 1x pro Monat,0.0018252445359666777,27798,0.0013234648035187436,0.0023270242684146117
2001,vocational + Abi,maennlich,Min 1x pro Woche,0.0018252445359666777,27798,0.0013234648035187436,0.0023270242684146117
2001,in school,weiblich,Seltener,0.0017316422520709505,27798,0.0012428750722570572,0.002220409431884844
2001,in school,maennlich,Min 1x pro Woche,0.0012168296906444518,27798,0.0008070034116210205,0.0016266559696678832
2001,general elemantary,maennlich,Min 1x pro Monat,0.0011700285486965882,27798,0.0007681514038149345,0.0015719056935782419
2001,in school,maennlich,Seltener,0.0011700285486965882,27798,0.0007681514038149345,0.0015719056935782419
2001,in school,weiblich,Min 1x pro Monat,0.000982823980905134,27798,0.0006144629786378866,0.0013511849831723817
2001,in school,maennlich,Min 1x pro Monat,0.0005148125614264988,27798,0.0002481500010346789,0.0007814751218183188
2001,-1,weiblich,Seltener,0.00046801141947863526,27798,0.0002137526915376235,0.000722270147419647
2001,-1,maennlich,Seltener,0.0003744091355829082,27798,0.0001469825677044242,0.0006018357034613922
2001,inadequately,weiblich,Seltener,0.0003744091355829082,27798,0.0001469825677044242,0.0006018357034613922
2001,inadequately,maennlich,Seltener,0.0003276079936350447,27798,0.0001148649392235515,0.0005403510480465379
2001,-1,weiblich,Min 1x pro Woche,0.00028080685168718116,27798,8.384044535104677e-05,0.0004777732580233155
2001,-1,maennlich,Min 1x pro Monat,0.00028080685168718116,27798,8.384044535104677e-05,0.0004777732580233155
2001,-1,maennlich,Min 1x pro Woche,0.0001872045677914541,27798,2.6374641850617755e-05,0.00034803449373229045
2001,inadequately,maennlich,Min 1x pro Woche,0.00014040342584359058,27798,1.117364420851727e-06,0.00027968948726632946
2001,inadequately,weiblich,Min 1x pro Woche,0.00014040342584359058,27798,1.117364420851727e-06,0.00027968948726632946
2001,inadequately,weiblich,Min 1x pro Monat,9.360228389572705e-05,27798,-2.0126970636595638e-05,0.00020733153842804976
2001,-1,weiblich,Min 1x pro Monat,4.6801141947863526e-05,27798,-3.361946714950353e-05,0.00012722175104523057
2003,middle vocational,maennlich,Nie,0.15596287917263033,27727,0.15169220905907702,0.16023354928618364
2003,middle vocational,weiblich,Nie,0.13929544300290872,27727,0.13521976246328252,0.14337112354253492
2003,middle vocational,weiblich,Seltener,0.07267186850731798,27727,0.0696162121534408,0.07572752486119516
2003,general elemantary,weiblich,Nie,0.05872847315203841,27727,0.05596098069430585,0.061495965609770976
2003,middle vocational,maennlich,Seltener,0.05415762500577127,27727,0.05149356612647077,0.05682168388507178
2003,higher education,maennlich,Nie,0.04266124936515998,27727,0.04028246960685579,0.045040029123464165
2003,higher education,maennlich,Seltener,0.0361974237037721,27727,0.03399886785490921,0.038395979552635
2003,middle vocational,weiblich,Min 1x pro Woche,0.028994875109654185,27727,0.02701983457893748,0.03096991564037089
2003,higher education,weiblich,Seltener,0.028579343459993536,27727,0.02661808684635032,0.030540600073636754
2003,general elemantary,maennlich,Nie,0.02825615217692414,27727,0.02630569221187234,0.030206612141975942
2003,higher education,weiblich,Nie,0.02613232374532527,27727,0.02425454845111188,0.028010099039538657
2003,middle vocational,weiblich,Min 1x pro Monat,0.02456253751327393,27727,0.022740568606474196,0.026384506420073662
2003,higher vocational,maennlich,Nie,0.0223463687150838,27727,0.020606563536603856,0.024086173893563743
