year,migback,sex,pli0093_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1995,No migration background,female,Seldom,0.29468756420282627,1644,13181,0.2945215935627987,0.2948535348428538
1995,No migration background,female,Never,0.486950525781505,2437,13181,0.4867685633897725,0.4871324881732375
1995,Direct migration background,male,At least once per week,0.1250152720702871,108,13181,0.12471612703559119,0.125314417104983
1995,Direct migration background,male,At least once per month,0.07875734135861479,88,13181,0.07851371034583057,0.079000972371399
1995,Direct migration background,male,Seldom,0.18953400966432538,241,13181,0.18917951394126087,0.18988850538738988
1995,Direct migration background,male,Never,0.6066933769067728,963,13181,0.6062515519090378,0.6071352019045079
1995,Direct migration background,female,At least once per week,0.10586985013042699,100,13181,0.10558796681753616,0.10615173344331783
1995,Direct migration background,female,At least once per month,0.07216606339470094,66,13181,0.07192898909163606,0.07240313769776582
1995,Direct migration background,female,Seldom,0.19405864670781234,259,13181,0.1936963193996871,0.19442097401593758
1995,Direct migration background,female,Never,0.6279054397670596,940,13181,0.6274625897850468,0.6283482897490724
1995,Indirect migration background,male,At least once per week,0.22388496485661674,33,13181,0.22278848041123173,0.22498144930200176
1995,Indirect migration background,male,Seldom,0.29574145838556576,71,13181,0.29454099441872966,0.29694192235240185
1995,Indirect migration background,male,Never,0.48037357675781756,125,13181,0.4790593747357251,0.48168777877991004
1995,Indirect migration background,female,At least once per week,0.2439101532045252,49,13181,0.2428052976440189,0.2450150087650315
1995,Indirect migration background,female,At least once per month,0.12928453070431295,32,13181,0.12842132306539278,0.13014773834323312
1995,Indirect migration background,female,Seldom,0.286635605523435,64,13181,0.28547221734592654,0.2877989937009434
1995,Indirect migration background,female,Never,0.34016971056772677,106,13181,0.3389508113246114,0.3413886098108421
1998,No migration background,male,At least once per week,0.10594613004704567,520,14065,0.10582929912259931,0.10606296097149204
1998,No migration background,male,At least once per month,0.08010075945277592,405,14065,0.07999771565238382,0.08020380325316802
1998,No migration background,male,Seldom,0.28215386143199545,1556,14065,0.28198302043232215,0.28232470243166874
1998,No migration background,male,Never,0.531799249068183,2842,14065,0.5316098301580487,0.5319886679783172
1998,No migration background,female,At least once per week,0.12270121731158799,703,14065,0.12258160291949721,0.12282083170367877
1998,No migration background,female,At least once per month,0.09531114980374636,575,14065,0.09520409486391854,0.09541820474357418
1998,No migration background,female,Seldom,0.27924226165502497,1715,14065,0.27907870415313374,0.2794058191569162
1998,No migration background,female,Never,0.5027453712296406,2828,14065,0.5025630871683934,0.5029276552908878
1998,Direct migration background,male,At least once per week,0.0801569824807662,60,14065,0.07990534808261669,0.08040861687891572
1998,Direct migration background,male,At least once per month,0.05670331988557724,59,14065,0.05648899585552729,0.05691764391562719
1998,Direct migration background,male,Seldom,0.18565284786089686,168,14065,0.18529251981265604,0.18601317590913768
1998,Direct migration background,male,Never,0.6774868497727599,914,14065,0.6770536715460184,0.6779200279995014
1998,Direct migration background,female,At least once per week,0.0670085113125977,58,14065,0.06677565617616024,0.06724136644903517
1998,Direct migration background,female,At least once per month,0.07357884642001583,62,14065,0.07333570289125427,0.0738219899487774
1998,Direct migration background,female,Seldom,0.18608712352318546,186,14065,0.18572468936847347,0.18644955767789745
1998,Direct migration background,female,Never,0.673325518744201,870,14065,0.6728887494099492,0.6737622880784527
1998,Indirect migration background,male,At least once per week,0.22916938593645145,39,14065,0.22828288460643015,0.23005588726647275
1998,Indirect migration background,male,Seldom,0.2540580769669184,64,14065,0.253139869912976,0.2549762840208608
1998,Indirect migration background,male,Never,0.5167725370966302,181,14065,0.5157185212733544,0.517826552919906
1998,Indirect migration background,female,At least once per week,0.17233418288943644,37,14065,0.1714779360453572,0.1731904297335157
1998,Indirect migration background,female,Seldom,0.32662964874533323,83,14065,0.3255663860994057,0.3276929113912608
1998,Indirect migration background,female,Never,0.5010361683652302,140,14065,0.499902581431481,0.5021697552989796
2001,No migration background,male,At least once per week,0.07504574127310815,651,21629,0.07494681044714241,0.07514467209907388
2001,No migration background,male,At least once per month,0.056918100495402454,471,21629,0.05683110267247474,0.05700509831833017
2001,No migration background,male,Seldom,0.23177460041603162,2002,21629,0.23161615279154568,0.23193304804051756
2001,No migration background,male,Never,0.6362615578154578,5505,21629,0.6360809149039344,0.6364422007269812
2001,No migration background,female,At least once per week,0.10085069522487225,999,21629,0.1007412006740673,0.1009601897756772
2001,No migration background,female,At least once per month,0.06854767896665155,648,21629,0.06845580047786695,0.06863955745543615
2001,No migration background,female,Seldom,0.22651173562069105,2260,21629,0.2263595374719387,0.22666393376944338
2001,No migration background,female,Never,0.6040898901877853,5496,21629,0.6039120678844434,0.6042677124911271
2001,Direct migration background,male,At least once per week,0.06989422967047729,74,21629,0.06964876437286803,0.07013969496808654
2001,Direct migration background,male,At least once per month,0.04518615838224473,52,21629,0.04498618815719044,0.04538612860729903
2001,Direct migration background,male,Seldom,0.16988369676248874,235,21629,0.16952216322111316,0.17024523030386432
2001,Direct migration background,male,Never,0.7150359151847893,1058,21629,0.71460134266113,0.7154704877084486
2001,Direct migration background,female,At least once per week,0.06353821819001292,76,21629,0.06330646644368688,0.06376996993633895
2001,Direct migration background,female,At least once per month,0.052590920819338915,61,21629,0.05237884818595447,0.05280299345272336
2001,Direct migration background,female,Seldom,0.1819485914313203,268,21629,0.1815820482728191,0.18231513458982151
2001,Direct migration background,female,Never,0.7019222695593278,1063,21629,0.70148768954828,0.7023568495703756
2001,Indirect migration background,male,Seldom,0.2599809455828323,86,21629,0.2590090710371429,0.2609528201285217
2001,Indirect migration background,male,Never,0.7400190544171678,235,21629,0.7390471798714783,0.7409909289628572
2001,Indirect migration background,female,At least once per week,0.11002698785034377,45,21629,0.1093896598898408,0.11066431581084675
2001,Indirect migration background,female,At least once per month,0.12098931127278462,36,21629,0.12032511639515266,0.12165350615041658
2001,Indirect migration background,female,Seldom,0.28020616097237677,108,21629,0.27929148379236435,0.2811208381523892
2001,Indirect migration background,female,Never,0.4887775399044949,200,21629,0.48775945142012106,0.48979562838886875
2003,No migration background,male,At least once per week,0.1072576119229266,1044,21991,0.10714206213178377,0.10737316171406942
2003,No migration background,male,At least once per month,0.08257498071996139,773,21991,0.08247220239023413,0.08267775904968865
2003,No migration background,male,Seldom,0.25329622261861784,2327,21991,0.2531338246636273,0.25345862057360835
2003,No migration background,male,Never,0.5568711847384942,4839,21991,0.5566856888046566,0.5570566806723317
2003,No migration background,female,At least once per week,0.12406528712808372,1403,21991,0.12394564269069476,0.12418493156547268
2003,No migration background,female,At least once per month,0.09373988625166899,990,21991,0.09363410221273026,0.09384567029060771
2003,No migration background,female,Seldom,0.26436564978787064,2703,21991,0.26420559634778606,0.2645257032279552
2003,No migration background,female,Never,0.5178291768323766,4563,21991,0.5176478236326376,0.5180105300321156
2003,Direct migration background,male,At least once per week,0.09267718090019486,89,21991,0.09240066938873984,0.09295369241164989
2003,Direct migration background,male,At least once per month,0.04705209674807598,51,21991,0.04685018110703468,0.04725401238911728
2003,Direct migration background,male,Seldom,0.1543290202650965,195,21991,0.15398453519427888,0.15467350533591415
2003,Direct migration background,male,Never,0.7059417020866326,918,21991,0.7055072448551079,0.7063761593181574
2003,Direct migration background,female,At least once per week,0.07294987552866006,96,21991,0.07270888652473093,0.07319086453258919
2003,Direct migration background,female,At least once per month,0.06566299754669722,79,21991,0.06543346436998915,0.06589253072340528
2003,Direct migration background,female,Seldom,0.19625711716669056,238,21991,0.1958890690341619,0.19662516529921922
2003,Direct migration background,female,Never,0.6651300097579522,932,21991,0.6646926641927554,0.665567355323149
2003,Indirect migration background,male,At least once per week,0.10464408289096079,33,21991,0.10402029223618044,0.10526787354574114
2003,Indirect migration background,male,Seldom,0.23860916960229459,85,21991,0.23774054713614517,0.239477792068444
2003,Indirect migration background,male,Never,0.6567467475067447,227,21991,0.6557791606334176,0.6577143343800718
2003,Indirect migration background,female,At least once per week,0.1821654971448821,80,21991,0.18142882636077062,0.18290216792899355
2003,Indirect migration background,female,At least once per month,0.1477005020396219,52,21991,0.1470233366196045,0.1483776674596393
2003,Indirect migration background,female,Seldom,0.1977371056778887,82,21991,0.19697693675677894,0.1984972745989985
2003,Indirect migration background,female,Never,0.47239689513760735,192,21991,0.47144406637410063,0.4733497239011141
2005,No migration background,male,At least once per week,0.08188310655283909,745,20474,0.08178060701989308,0.0819856060857851
2005,No migration background,male,At least once per month,0.06604453884524158,580,20474,0.06595169411029729,0.06613738358018588
2005,No migration background,male,Seldom,0.28092506719808624,2441,20474,0.2807570483267085,0.281093086069464
2005,No migration background,male,Never,0.5711472874038331,4559,20474,0.5709622737067191,0.5713323011009471
2005,No migration background,female,At least once per week,0.10259214121664408,1049,20474,0.10248160099359309,0.10270268143969506
2005,No migration background,female,At least once per month,0.07929363772749799,800,20474,0.07919520305548332,0.07939207239951267
2005,No migration background,female,Seldom,0.2833914695130712,2653,20474,0.2832272961371436,0.2835556428889988
2005,No migration background,female,Never,0.5347227515427867,4532,20474,0.5345410374563375,0.5349044656292359
2005,Direct migration background,male,At least once per week,0.06669355663982712,60,20474,0.06645621720418,0.06693089607547424
2005,Direct migration background,male,At least once per month,0.03308859387112003,40,20474,0.03291843745418732,0.03325875028805274
2005,Direct migration background,male,Seldom,0.19351075201716555,208,20474,0.19313494258540792,0.1938865614489232
2005,Direct migration background,male,Never,0.7067070974718873,800,20474,0.7062739993130762,0.7071401956306984
2005,Direct migration background,female,At least once per week,0.05642890904996361,70,20474,0.05621881609364335,0.05663900200628387
2005,Direct migration background,female,At least once per month,0.04910237162751156,65,20474,0.048905632170447515,0.04929911108457561
2005,Direct migration background,female,Seldom,0.2213360051499963,258,20474,0.22095802026596661,0.22171399003402598
2005,Direct migration background,female,Never,0.6731327141725285,843,20474,0.6727056339805555,0.6735597943645015
2005,Indirect migration background,male,Seldom,0.3128061063996541,112,20474,0.31196609872748526,0.31364611407182297
2005,Indirect migration background,male,Never,0.6871938936003459,239,20474,0.686353885928177,0.6880339012725147
2005,Indirect migration background,female,At least once per week,0.11945492053741874,46,20474,0.11888962125115553,0.12002021982368195
2005,Indirect migration background,female,At least once per month,0.1280504431824663,54,20474,0.12746802242936972,0.1286328639355629
2005,Indirect migration background,female,Seldom,0.32442913232453463,128,20474,0.32361312135451376,0.3252451432945555
2005,Indirect migration background,female,Never,0.4280655039555803,192,20474,0.4272030639783598,0.4289279439328008
2007,No migration background,male,At least once per week,0.08763315323454803,806,20280,0.0875267451192081,0.08773956134988795
2007,No migration background,male,At least once per month,0.06774691364572556,614,20280,0.06765234058246254,0.06784148670898858
2007,No migration background,male,Seldom,0.2603722333884198,2225,20280,0.2602070905588697,0.2605373762179699
2007,No migration background,male,Never,0.5842476997313065,4708,20280,0.5840622306076546,0.5844331688549584
2007,No migration background,female,At least once per week,0.11516323024791272,1129,20280,0.11504597011870801,0.11528049037711743
2007,No migration background,female,At least once per month,0.08032196939207739,834,20280,0.08022213114464787,0.08042180763950692
2007,No migration background,female,Seldom,0.2602234724640665,2500,20280,0.2600623020297646,0.26038464289836843
2007,No migration background,female,Never,0.5442913278959434,4636,20280,0.5441083826102747,0.544474273181612
2007,Direct migration background,male,At least once per week,0.05213367969671656,56,20280,0.051917630463134405,0.05234972893029872
2007,Direct migration background,male,At least once per month,0.0418111704526977,39,20280,0.041616638158466814,0.04200570274692859
2007,Direct migration background,male,Seldom,0.1687016568628755,166,20280,0.16833769311733468,0.16906562060841632
2007,Direct migration background,male,Never,0.7373534929877102,706,20280,0.7369257886252635,0.737781197350157
2007,Direct migration background,female,At least once per week,0.07340770216007339,87,20280,0.0731674570525887,0.07364794726755808
2007,Direct migration background,female,At least once per month,0.05023708615081536,62,20280,0.050035871676326546,0.050438300625304175
2007,Direct migration background,female,Seldom,0.19147023736627744,220,20280,0.19110779576722633,0.19183267896532855
2007,Direct migration background,female,Never,0.6848849743228338,760,20280,0.6844570344339385,0.6853129142117291
2007,Indirect migration background,male,Seldom,0.3504299462165756,104,20280,0.34960847596156525,0.3512514164715859
2007,Indirect migration background,male,Never,0.6495700537834244,218,20280,0.648748583528414,0.6503915240384347
2007,Indirect migration background,female,At least once per week,0.08475167623871806,49,20280,0.08429946883341398,0.08520388364402214
2007,Indirect migration background,female,At least once per month,0.1238677547933393,46,20280,0.12333287275317925,0.12440263683349934
2007,Indirect migration background,female,Seldom,0.27390109541522645,105,20280,0.273177011623634,0.2746251792068189
2007,Indirect migration background,female,Never,0.5174794735527162,210,20280,0.5166681417291843,0.518290805376248
2008,No migration background,male,At least once per week,0.129256633252821,1042,19231,0.1291308981034692,0.1293823684021728
2008,No migration background,male,At least once per month,0.07504214682250865,592,19231,0.07494340553363327,0.07514088811138403
2008,No migration background,male,Seldom,0.24589239078524447,2028,19231,0.24573100161041447,0.24605377996007446
2008,No migration background,male,Never,0.5498088291394259,4267,19231,0.5496223674836873,0.5499952907951644
2008,No migration background,female,At least once per week,0.1350957648798568,1288,19231,0.13497086179627132,0.1352206679634423
2008,No migration background,female,At least once per month,0.103725865678087,958,19231,0.10361445360719365,0.10383727774898036
2008,No migration background,female,Seldom,0.26400631133630903,2342,19231,0.2638452421440032,0.2641673805286149
2008,No migration background,female,Never,0.49717205810574716,4061,19231,0.4969893611381152,0.4973547550733791
2008,Direct migration background,male,At least once per week,0.08423591668468876,77,19231,0.08396707958529076,0.08450475378408676
2008,Direct migration background,male,At least once per month,0.04989070348242987,47,19231,0.04967996427505329,0.050101442689806444
2008,Direct migration background,male,Seldom,0.156967432126612,142,19231,0.1566153242845471,0.15731953996867687
2008,Direct migration background,male,Never,0.7089059477062694,605,19231,0.7084662444107346,0.7093456510018041
2008,Direct migration background,female,At least once per week,0.0878164263103426,101,19231,0.08755615178651928,0.08807670083416592
2008,Direct migration background,female,At least once per month,0.05583886718840076,63,19231,0.05562771576378411,0.056050018613017415
2008,Direct migration background,female,Seldom,0.23930612277630997,218,19231,0.23891376295984396,0.23969848259277599
2008,Direct migration background,female,Never,0.6170385837249468,639,19231,0.616591554076151,0.6174856133737426
2008,Indirect migration background,male,At least once per week,0.1014754331881231,43,19231,0.10100659213024474,0.10194427424600147
2008,Indirect migration background,male,At least once per month,0.08885113743952074,34,19231,0.08840935711798943,0.08929291776105204
2008,Indirect migration background,male,Seldom,0.24742020670125514,84,19231,0.24675020784439364,0.24809020555811664
2008,Indirect migration background,male,Never,0.562253222671101,204,19231,0.5614829266442863,0.5630235186979157
2008,Indirect migration background,female,At least once per week,0.16122864085634725,65,19231,0.16065223803088644,0.16180504368180806
2008,Indirect migration background,female,At least once per month,0.11035293432081393,49,19231,0.10986181838497515,0.11084405025665271
2008,Indirect migration background,female,Seldom,0.3225107136262776,111,19231,0.32177804685178474,0.32324338040077044
2008,Indirect migration background,female,Never,0.4059077111965612,171,19231,0.40513800706651343,0.406677415326609
2009,No migration background,male,At least once per week,0.09912295492938063,777,17768,0.09901098536471735,0.0992349244940439
2009,No migration background,male,At least once per month,0.07236492256041172,520,17768,0.07226784189570723,0.0724620032251162
2009,No migration background,male,Seldom,0.2694140864970292,2023,17768,0.26924785018099195,0.26958032281306643
2009,No migration background,male,Never,0.5590980360131785,4120,17768,0.5589120008201922,0.5592840712061649
2009,No migration background,female,At least once per week,0.11798350692522815,1013,17768,0.11786505063443624,0.11810196321602005
2009,No migration background,female,At least once per month,0.08391774180060224,690,17768,0.08381592879546906,0.08401955480573542
2009,No migration background,female,Seldom,0.27498727042660004,2336,17768,0.27482331030303414,0.27515123055016594
2009,No migration background,female,Never,0.5231114808475695,4025,17768,0.5229280743635426,0.5232948873315965
2009,Direct migration background,male,At least once per week,0.084104302933776,55,17768,0.08382502709586623,0.08438357877168579
2009,Direct migration background,male,Seldom,0.23895731783214608,164,17768,0.23852821051426806,0.2393864251500241
2009,Direct migration background,male,Never,0.6769383792340778,512,17768,0.6764678154509467,0.677408943017209
2009,Direct migration background,female,At least once per week,0.05488920899297869,61,17768,0.0546755310673326,0.05510288691862478
2009,Direct migration background,female,At least once per month,0.07898355995868485,63,17768,0.0787305271388651,0.0792365927785046
2009,Direct migration background,female,Seldom,0.2365488682491035,202,17768,0.23615018694441592,0.2369475495537911
2009,Direct migration background,female,Never,0.6295783627992328,562,17768,0.6291253109761682,0.6300314146222975
2009,Indirect migration background,male,Seldom,0.39062723739533245,103,17768,0.38980425493955095,0.39145021985111395
2009,Indirect migration background,male,Never,0.6093727626046676,175,17768,0.608549780148886,0.610195745060449
2009,Indirect migration background,female,At least once per week,0.1379910629788166,43,17768,0.13747550038804293,0.13850662556959029
2009,Indirect migration background,female,At least once per month,0.14649520576030634,53,17768,0.14596662089794546,0.1470237906226672
2009,Indirect migration background,female,Seldom,0.3318809044707378,108,17768,0.3311769928938879,0.3325848160475877
2009,Indirect migration background,female,Never,0.3836328267901392,163,17768,0.38290592177623406,0.38435973180404437
2011,No migration background,male,At least once per week,0.10416795769339916,1225,28227,0.1040517820623805,0.10428413332441783
2011,No migration background,male,At least once per month,0.06377971044346814,653,28227,0.06368677851163639,0.0638726423752999
2011,No migration background,male,Seldom,0.24713968664801036,2535,28227,0.24697564160298785,0.24730373169303288
2011,No migration background,male,Never,0.5849126452151224,6365,28227,0.5847252536985434,0.5851000367317014
2011,No migration background,female,At least once per week,0.13637585665938418,1809,28227,0.13624868076957117,0.13650303254919718
2011,No migration background,female,At least once per month,0.07582698449421271,1033,28227,0.07572888603502355,0.07592508295340188
2011,No migration background,female,Seldom,0.24973045705974042,3266,28227,0.2495700519990101,0.24989086212047074
2011,No migration background,female,Never,0.5380667017866627,6806,28227,0.5378819531064594,0.5382514504668661
2011,Direct migration background,male,At least once per week,0.07032367356297485,86,28227,0.07007229082962835,0.07057505629632135
2011,Direct migration background,male,At least once per month,0.05764950592996983,64,28227,0.057420354374515245,0.05787865748542441
2011,Direct migration background,male,Seldom,0.19249909723475214,254,28227,0.19211147860653488,0.1928867158629694
2011,Direct migration background,male,Never,0.6795277232723032,1040,28227,0.6790689294028,0.6799865171418064
2011,Direct migration background,female,At least once per week,0.08649467165383566,146,28227,0.08624059645144899,0.08674874685622233
2011,Direct migration background,female,At least once per month,0.07334810171637957,115,28227,0.07311245314579119,0.07358375028696794
2011,Direct migration background,female,Seldom,0.18061081814332114,334,28227,0.1802630986377408,0.1809585376489015
2011,Direct migration background,female,Never,0.6595464084864637,1249,28227,0.6591180930758153,0.6599747238971122
2011,Indirect migration background,male,At least once per week,0.12767147563797948,63,28227,0.12711872623150158,0.12822422504445738
2011,Indirect migration background,male,At least once per month,0.0580207968537639,38,28227,0.05763358039319466,0.05840801331433314
2011,Indirect migration background,male,Seldom,0.22660533195384622,112,28227,0.22591194293724215,0.22729872097045029
2011,Indirect migration background,male,Never,0.5877023955544105,342,28227,0.5868870805304196,0.5885177105784014
2011,Indirect migration background,female,At least once per week,0.13187576583250846,104,28227,0.13129562295565386,0.13245590870936305
2011,Indirect migration background,female,At least once per month,0.14503768313584042,74,28227,0.144433907699636,0.14564145857204486
2011,Indirect migration background,female,Seldom,0.3098505210345219,170,28227,0.3090576378187948,0.31064340425024894
2011,Indirect migration background,female,Never,0.41323602999712933,344,28227,0.41239173865388595,0.4140803213403727
2013,No migration background,male,At least once per week,0.14064209492280352,1529,25407,0.14050820772741113,0.14077598211819592
2013,No migration background,male,At least once per month,0.09021722742668452,873,25407,0.09010689378946395,0.09032756106390509
2013,No migration background,male,Seldom,0.2681333474724332,2516,25407,0.26796274483641597,0.2683039501084505
2013,No migration background,male,Never,0.5010073301780786,4878,25407,0.5008147713360198,0.5011998890201375
2013,No migration background,female,At least once per week,0.17777997069621418,2296,25407,0.17763694788576148,0.17792299350666688
2013,No migration background,female,At least once per month,0.1082146883248508,1322,25407,0.1080984784240014,0.1083308982257002
2013,No migration background,female,Seldom,0.26468576715899433,3163,25407,0.26452073383491737,0.2648508004830713
2013,No migration background,female,Never,0.44931957381994064,4949,25407,0.44913349482323855,0.44950565281664273
2013,Direct migration background,male,At least once per week,0.11753107032805894,149,25407,0.11713407062876331,0.11792807002735457
2013,Direct migration background,male,At least once per month,0.08794369560095963,102,25407,0.08759457353317388,0.08829281766874539
2013,Direct migration background,male,Seldom,0.2270744063492324,280,25407,0.2265579696956722,0.2275908430027926
2013,Direct migration background,male,Never,0.567450827721749,659,25407,0.5668401023254095,0.5680615531180886
2013,Direct migration background,female,At least once per week,0.10250026235441195,231,25407,0.10214761427434764,0.10285291043447627
2013,Direct migration background,female,At least once per month,0.08685423065254007,153,25407,0.08652679390737748,0.08718166739770265
2013,Direct migration background,female,Seldom,0.2532270296457635,376,25407,0.2527214248373319,0.2537326344541951
2013,Direct migration background,female,Never,0.5574184773472844,803,25407,0.5568409810690221,0.5579959736255468
2013,Indirect migration background,male,At least once per week,0.19540445882854945,110,25407,0.1945864019880473,0.1962225156690516
2013,Indirect migration background,male,At least once per month,0.09188730042830807,45,25407,0.0912913295265297,0.09248327133008645
2013,Indirect migration background,male,Seldom,0.22988423614473374,112,25407,0.2290161555712579,0.2307523167182096
2013,Indirect migration background,male,Never,0.4828240045984087,245,25407,0.48179304643591436,0.483854962760903
2013,Indirect migration background,female,At least once per week,0.2557821352621907,180,25407,0.2548672247768502,0.25669704574753116
2013,Indirect migration background,female,At least once per month,0.14621677191239044,80,25407,0.1454758612230763,0.14695768260170458
2013,Indirect migration background,female,Seldom,0.28754684960152715,154,25407,0.28659771912753806,0.28849598007551625
2013,Indirect migration background,female,Never,0.31045424322389176,202,25407,0.30948401523178415,0.31142447121599937
2015,No migration background,male,At least once per week,0.11083979356892489,1013,26686,0.11072001165302767,0.1109595754848221
2015,No migration background,male,At least once per month,0.06392907074678003,554,26686,0.0638357330742771,0.06402240841928296
2015,No migration background,male,Seldom,0.24049657240042327,2118,26686,0.2403335029127355,0.24065964188811104
2015,No migration background,male,Never,0.5847345632838719,5099,26686,0.5845465469121125,0.5849225796556312
2015,No migration background,female,At least once per week,0.14993784245363445,1559,26686,0.1498051430203703,0.1500705418868986
2015,No migration background,female,At least once per month,0.0851272421851552,901,26686,0.08502351257925606,0.08523097179105435
2015,No migration background,female,Seldom,0.2369525988723802,2573,26686,0.23679454883790793,0.2371106489068525
2015,No migration background,female,Never,0.5279823164888301,5274,26686,0.5277967596688402,0.52816787330882
2015,Direct migration background,male,At least once per week,0.0713305885658868,186,26686,0.07110334653015843,0.07155783060161516
2015,Direct migration background,male,At least once per month,0.05495950394324433,160,26686,0.05475828595227838,0.05516072193421028
2015,Direct migration background,male,Seldom,0.18308928762308935,508,26686,0.18274782831184075,0.18343074693433795
2015,Direct migration background,male,Never,0.6906206198677795,1879,26686,0.6902125019615359,0.691028737774023
2015,Direct migration background,female,At least once per week,0.09229642174651963,308,26686,0.09204624929509135,0.0925465941979479
2015,Direct migration background,female,At least once per month,0.05957207698774812,215,26686,0.059367498879999675,0.05977665509549657
2015,Direct migration background,female,Seldom,0.21486993614756733,663,26686,0.2145149318099283,0.21522494048520635
2015,Direct migration background,female,Never,0.6332615651181649,2058,26686,0.632845036536982,0.6336780936993478
2015,Indirect migration background,male,At least once per week,0.1259034856130868,86,26686,0.12541384946826148,0.12639312175791215
2015,Indirect migration background,male,At least once per month,0.07334327586975083,63,26686,0.07295849409676061,0.07372805764274104
2015,Indirect migration background,male,Seldom,0.21200469151682286,150,26686,0.21140142468151715,0.21260795835212856
2015,Indirect migration background,male,Never,0.5887485470003395,444,26686,0.5880222846251227,0.5894748093755563
2015,Indirect migration background,female,At least once per week,0.16658503336780003,154,26686,0.1660051249680716,0.16716494176752847
2015,Indirect migration background,female,At least once per month,0.0952657066775677,102,26686,0.09480878729165697,0.09572262606347844
2015,Indirect migration background,female,Seldom,0.2530607631953439,197,26686,0.2523841105170736,0.25373741587361415
2015,Indirect migration background,female,Never,0.4850884967592883,422,26686,0.48431066164170605,0.4858663318768705
2017,No migration background,male,At least once per week,0.12063724707206172,1138,30417,0.1205132927540295,0.12076120139009394
2017,No migration background,male,At least once per month,0.06636198645518288,664,30417,0.06626725681889477,0.06645671609147098
2017,No migration background,male,Seldom,0.2478785315243733,2283,30417,0.2477142077627295,0.2480428552860171
2017,No migration background,male,Never,0.5651222349483822,5272,30417,0.5649335697844798,0.5653109001122846
2017,No migration background,female,At least once per week,0.15767670613951193,1808,30417,0.1575401276195123,0.15781328465951155
2017,No migration background,female,At least once per month,0.09752160628345319,1025,30417,0.09741042592832647,0.09763278663857991
2017,No migration background,female,Seldom,0.2535455685230488,2839,30417,0.25338253050403853,0.2537086065420591
2017,No migration background,female,Never,0.49125611905398603,5052,30417,0.49106876512153047,0.4914434729864416
2017,Direct migration background,male,At least once per week,0.09971959088662229,367,30417,0.09945852138015848,0.09998066039308609
2017,Direct migration background,male,At least once per month,0.0663014141797414,268,30417,0.06608462292911971,0.0665182054303631
2017,Direct migration background,male,Seldom,0.19618084168978261,802,30417,0.19583483501440516,0.19652684836516007
2017,Direct migration background,male,Never,0.6377981532438536,2922,30417,0.6373793655000576,0.6382169409876496
2017,Direct migration background,female,At least once per week,0.09821194569114369,429,30417,0.09796478593876708,0.09845910544352031
2017,Direct migration background,female,At least once per month,0.07356601977553831,249,30417,0.0733492048265664,0.07378283472451022
2017,Direct migration background,female,Seldom,0.22317021976173843,826,30417,0.2228244202238761,0.22351601929960074
