year,migback,pgisced97,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,No migration background,Primary Level,Never,0.78800,71,71,0.69225,0.88375
2007,No migration background,Lower Secondary Level,At least once per week,0.06013,113,1554,0.04831,0.07196
2007,No migration background,Lower Secondary Level,At least once per month,0.03788,71,1554,0.02838,0.04737
2007,No migration background,Lower Secondary Level,Seldom,0.15816,265,1554,0.14001,0.17631
2007,No migration background,Lower Secondary Level,Never,0.74383,1105,1554,0.72212,0.76554
2007,No migration background,Upper Secondary Level,At least once per week,0.08072,779,9098,0.07512,0.08631
2007,No migration background,Upper Secondary Level,At least once per month,0.05685,589,9098,0.05209,0.06161
2007,No migration background,Upper Secondary Level,Seldom,0.24843,2309,9098,0.23955,0.25731
2007,No migration background,Upper Secondary Level,Never,0.61400,5421,9098,0.60400,0.62401
2007,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.13017,116,905,0.10823,0.15210
2007,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.10684,98,905,0.08670,0.12698
2007,No migration background,Post-secondary Non-tertiary Level,Seldom,0.32396,295,905,0.29345,0.35447
2007,No migration background,Post-secondary Non-tertiary Level,Never,0.43903,396,905,0.40668,0.47138
2007,No migration background,First Stage of Tertiary Education,At least once per week,0.11554,155,1361,0.09855,0.13253
2007,No migration background,First Stage of Tertiary Education,At least once per month,0.08597,110,1361,0.07107,0.10087
2007,No migration background,First Stage of Tertiary Education,Seldom,0.29734,417,1361,0.27304,0.32163
2007,No migration background,First Stage of Tertiary Education,Never,0.50115,679,1361,0.47458,0.52772
2007,No migration background,Second Stage of Tertiary Education,At least once per week,0.16054,632,3937,0.14907,0.17201
2007,No migration background,Second Stage of Tertiary Education,At least once per month,0.12757,513,3937,0.11714,0.13799
2007,No migration background,Second Stage of Tertiary Education,Seldom,0.32961,1316,3937,0.31492,0.34429
2007,No migration background,Second Stage of Tertiary Education,Never,0.38229,1476,3937,0.36711,0.39747
2007,Direct migration background,Primary Level,Never,0.92589,107,107,0.87602,0.97576
2007,Direct migration background,Lower Secondary Level,Seldom,0.11601,52,447,0.08629,0.14573
2007,Direct migration background,Lower Secondary Level,Never,0.84138,395,447,0.80748,0.87529
2007,Direct migration background,Upper Secondary Level,At least once per week,0.04868,45,789,0.03365,0.06371
2007,Direct migration background,Upper Secondary Level,At least once per month,0.03308,31,789,0.02059,0.04557
2007,Direct migration background,Upper Secondary Level,Seldom,0.18749,150,789,0.16024,0.21474
2007,Direct migration background,Upper Secondary Level,Never,0.73075,563,789,0.69977,0.76172
2007,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.16547,40,182,0.11133,0.21961
2007,Direct migration background,Post-secondary Non-tertiary Level,Never,0.70545,142,182,0.63904,0.77186
2007,Direct migration background,First Stage of Tertiary Education,Never,0.56875,69,69,0.45104,0.68647
2007,Direct migration background,Second Stage of Tertiary Education,At least once per week,0.17080,59,308,0.12870,0.21290
2007,Direct migration background,Second Stage of Tertiary Education,Seldom,0.27150,91,308,0.22175,0.32125
2007,Direct migration background,Second Stage of Tertiary Education,Never,0.45785,158,308,0.40212,0.51358
2007,Indirect migration background,No answer / don't know,Never,0.46873,34,34,0.29847,0.63899
2007,Indirect migration background,Lower Secondary Level,Seldom,0.24603,34,132,0.17227,0.31978
2007,Indirect migration background,Lower Secondary Level,Never,0.62409,98,132,0.54115,0.70703
2007,Indirect migration background,Upper Secondary Level,Seldom,0.27170,80,274,0.21893,0.32447
2007,Indirect migration background,Upper Secondary Level,Never,0.59610,194,274,0.53790,0.65431
