year,migback,quintil_oecd,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Direct migration background,5th Quintile,At least once per month,0.17777,31,206,0.12543,0.23011
1990,Direct migration background,5th Quintile,Seldom,0.28727,50,206,0.22533,0.34921
1990,Direct migration background,5th Quintile,Never,0.38406,125,206,0.31748,0.45064
1990,Indirect migration background,1st Quintile,Never,0.49189,36,36,0.32626,0.65752
1990,Indirect migration background,2nd Quintile,Never,0.43820,33,33,0.26628,0.61011
1995,No migration background,1st Quintile,At least once per week,0.08611,132,1534,0.07206,0.10015
1995,No migration background,1st Quintile,At least once per month,0.06362,98,1534,0.05140,0.07584
1995,No migration background,1st Quintile,Seldom,0.24189,392,1534,0.22045,0.26333
1995,No migration background,1st Quintile,Never,0.60838,912,1534,0.58395,0.63282
1995,No migration background,2nd Quintile,At least once per week,0.10641,197,2022,0.09297,0.11986
1995,No migration background,2nd Quintile,At least once per month,0.07844,154,2022,0.06672,0.09016
1995,No migration background,2nd Quintile,Seldom,0.25159,564,2022,0.23267,0.27051
1995,No migration background,2nd Quintile,Never,0.56356,1107,2022,0.54194,0.58519
1995,No migration background,3rd Quintile,At least once per week,0.10853,228,2081,0.09516,0.12190
1995,No migration background,3rd Quintile,At least once per month,0.07777,162,2081,0.06626,0.08928
1995,No migration background,3rd Quintile,Seldom,0.31677,713,2081,0.29677,0.33676
1995,No migration background,3rd Quintile,Never,0.49694,978,2081,0.47545,0.51842
1995,No migration background,4th Quintile,At least once per week,0.12077,263,2182,0.10709,0.13444
1995,No migration background,4th Quintile,At least once per month,0.09277,203,2182,0.08060,0.10495
1995,No migration background,4th Quintile,Seldom,0.32846,743,2182,0.30875,0.34817
1995,No migration background,4th Quintile,Never,0.45800,973,2182,0.43709,0.47891
1995,No migration background,5th Quintile,At least once per week,0.16568,320,2115,0.14983,0.18153
1995,No migration background,5th Quintile,At least once per month,0.12633,265,2115,0.11216,0.14049
1995,No migration background,5th Quintile,Seldom,0.34650,737,2115,0.32622,0.36679
1995,No migration background,5th Quintile,Never,0.36149,793,2115,0.34101,0.38197
1995,Direct migration background,1st Quintile,At least once per week,0.10575,57,848,0.08504,0.12646
1995,Direct migration background,1st Quintile,At least once per month,0.07033,42,848,0.05311,0.08755
1995,Direct migration background,1st Quintile,Seldom,0.10977,108,848,0.08872,0.13082
1995,Direct migration background,1st Quintile,Never,0.71415,641,848,0.68372,0.74458
1995,Direct migration background,2nd Quintile,At least once per week,0.09590,45,717,0.07433,0.11747
1995,Direct migration background,2nd Quintile,At least once per month,0.06765,42,717,0.04925,0.08604
1995,Direct migration background,2nd Quintile,Seldom,0.19467,118,717,0.16567,0.22368
1995,Direct migration background,2nd Quintile,Never,0.64178,512,717,0.60666,0.67690
1995,Direct migration background,3rd Quintile,At least once per week,0.11038,43,502,0.08294,0.13783
1995,Direct migration background,3rd Quintile,Seldom,0.21272,102,502,0.17689,0.24856
1995,Direct migration background,3rd Quintile,Never,0.61958,357,502,0.57706,0.66209
1995,Direct migration background,4th Quintile,At least once per week,0.12463,35,362,0.09056,0.15870
1995,Direct migration background,4th Quintile,Seldom,0.22392,80,362,0.18091,0.26692
1995,Direct migration background,4th Quintile,Never,0.55795,247,362,0.50672,0.60918
1995,Direct migration background,5th Quintile,Seldom,0.29093,92,237,0.23298,0.34888
1995,Direct migration background,5th Quintile,Never,0.44332,145,237,0.37994,0.50670
1995,Indirect migration background,1st Quintile,Seldom,0.26224,32,102,0.17645,0.34802
1995,Indirect migration background,1st Quintile,Never,0.47384,70,102,0.37646,0.57122
1995,Indirect migration background,2nd Quintile,Seldom,0.30944,34,95,0.21599,0.40290
1995,Indirect migration background,2nd Quintile,Never,0.41084,61,95,0.31138,0.51030
1995,Indirect migration background,3rd Quintile,Never,0.36907,50,50,0.23395,0.50418
1995,Indirect migration background,4th Quintile,Never,0.27272,31,31,0.11335,0.43209
1998,No migration background,1st Quintile,At least once per week,0.08553,126,1394,0.07084,0.10021
1998,No migration background,1st Quintile,At least once per month,0.05963,83,1394,0.04719,0.07206
1998,No migration background,1st Quintile,Seldom,0.20799,323,1394,0.18668,0.22931
1998,No migration background,1st Quintile,Never,0.64685,862,1394,0.62175,0.67195
1998,No migration background,2nd Quintile,At least once per week,0.10164,174,1831,0.08780,0.11549
1998,No migration background,2nd Quintile,At least once per month,0.06847,138,1831,0.05690,0.08004
1998,No migration background,2nd Quintile,Seldom,0.27109,522,1831,0.25072,0.29146
1998,No migration background,2nd Quintile,Never,0.55879,997,1831,0.53604,0.58154
1998,No migration background,3rd Quintile,At least once per week,0.09328,195,2060,0.08072,0.10584
1998,No migration background,3rd Quintile,At least once per month,0.07287,164,2060,0.06164,0.08410
1998,No migration background,3rd Quintile,Seldom,0.29799,636,2060,0.27823,0.31774
1998,No migration background,3rd Quintile,Never,0.53586,1065,2060,0.51432,0.55740
1998,No migration background,4th Quintile,At least once per week,0.10728,221,2149,0.09419,0.12037
1998,No migration background,4th Quintile,At least once per month,0.09922,205,2149,0.08657,0.11186
1998,No migration background,4th Quintile,Seldom,0.32448,732,2149,0.30468,0.34428
1998,No migration background,4th Quintile,Never,0.46902,991,2149,0.44792,0.49013
1998,No migration background,5th Quintile,At least once per week,0.14055,270,2012,0.12536,0.15574
1998,No migration background,5th Quintile,At least once per month,0.12188,239,2012,0.10758,0.13618
1998,No migration background,5th Quintile,Seldom,0.34029,687,2012,0.31958,0.36100
1998,No migration background,5th Quintile,Never,0.39728,816,2012,0.37589,0.41867
1998,Direct migration background,1st Quintile,Seldom,0.12311,78,693,0.09863,0.14759
1998,Direct migration background,1st Quintile,Never,0.78845,615,693,0.75802,0.81888
1998,Direct migration background,2nd Quintile,Seldom,0.15057,72,477,0.11844,0.18269
1998,Direct migration background,2nd Quintile,Never,0.73546,405,477,0.69583,0.77508
1998,Direct migration background,3rd Quintile,Seldom,0.22687,59,355,0.18324,0.27050
1998,Direct migration background,3rd Quintile,Never,0.63926,296,355,0.58923,0.68928
1998,Direct migration background,4th Quintile,Seldom,0.27475,69,298,0.22398,0.32551
1998,Direct migration background,4th Quintile,Never,0.63467,229,298,0.57991,0.68944
1998,Direct migration background,5th Quintile,Seldom,0.26012,52,166,0.19318,0.32706
1998,Direct migration background,5th Quintile,Never,0.40302,114,166,0.32818,0.47787
1998,Indirect migration background,1st Quintile,Seldom,0.25925,38,141,0.18666,0.33184
1998,Indirect migration background,1st Quintile,Never,0.50952,103,141,0.42671,0.59233
1998,Indirect migration background,2nd Quintile,Seldom,0.33765,35,109,0.24846,0.42684
1998,Indirect migration background,2nd Quintile,Never,0.47982,74,109,0.38560,0.57404
1998,Indirect migration background,3rd Quintile,Never,0.48582,55,55,0.35252,0.61913
1998,Indirect migration background,4th Quintile,Never,0.38973,47,47,0.24879,0.53067
1998,Indirect migration background,5th Quintile,Never,0.48137,35,35,0.31342,0.64932
2001,No migration background,1st Quintile,At least once per week,0.07042,179,2702,0.06077,0.08006
2001,No migration background,1st Quintile,At least once per month,0.05067,133,2702,0.04240,0.05894
2001,No migration background,1st Quintile,Seldom,0.15112,432,2702,0.13761,0.16463
2001,No migration background,1st Quintile,Never,0.72779,1958,2702,0.71101,0.74458
2001,No migration background,2nd Quintile,At least once per week,0.06877,258,3383,0.06024,0.07730
2001,No migration background,2nd Quintile,At least once per month,0.05482,171,3383,0.04715,0.06249
2001,No migration background,2nd Quintile,Seldom,0.19334,686,3383,0.18003,0.20665
2001,No migration background,2nd Quintile,Never,0.68308,2268,3383,0.66739,0.69876
2001,No migration background,3rd Quintile,At least once per week,0.08267,327,3820,0.07393,0.09140
2001,No migration background,3rd Quintile,At least once per month,0.05266,207,3820,0.04557,0.05974
2001,No migration background,3rd Quintile,Seldom,0.22791,916,3820,0.21461,0.24122
2001,No migration background,3rd Quintile,Never,0.63676,2370,3820,0.62151,0.65202
2001,No migration background,4th Quintile,At least once per week,0.10163,430,4042,0.09231,0.11095
2001,No migration background,4th Quintile,At least once per month,0.07372,290,4042,0.06567,0.08178
2001,No migration background,4th Quintile,Seldom,0.25753,1045,4042,0.24405,0.27101
2001,No migration background,4th Quintile,Never,0.56712,2277,4042,0.55184,0.58239
2001,No migration background,5th Quintile,At least once per week,0.10812,455,4082,0.09859,0.11765
2001,No migration background,5th Quintile,At least once per month,0.07651,318,4082,0.06836,0.08467
2001,No migration background,5th Quintile,Seldom,0.28390,1181,4082,0.27006,0.29773
2001,No migration background,5th Quintile,Never,0.53147,2128,4082,0.51616,0.54678
2001,Direct migration background,1st Quintile,At least once per month,0.05479,37,927,0.04013,0.06945
2001,Direct migration background,1st Quintile,Seldom,0.14757,140,927,0.12472,0.17041
2001,Direct migration background,1st Quintile,Never,0.76047,750,927,0.73298,0.78796
2001,Direct migration background,2nd Quintile,Seldom,0.15618,106,678,0.12883,0.18353
2001,Direct migration background,2nd Quintile,Never,0.76912,572,678,0.73737,0.80086
2001,Direct migration background,3rd Quintile,At least once per week,0.08426,34,523,0.06043,0.10809
2001,Direct migration background,3rd Quintile,Seldom,0.19303,113,523,0.15917,0.22688
2001,Direct migration background,3rd Quintile,Never,0.68899,376,523,0.64928,0.72870
2001,Direct migration background,4th Quintile,Seldom,0.18775,70,334,0.14580,0.22969
2001,Direct migration background,4th Quintile,Never,0.64490,264,334,0.59350,0.69629
2001,Direct migration background,5th Quintile,At least once per week,0.12938,33,266,0.08897,0.16979
2001,Direct migration background,5th Quintile,Seldom,0.26688,74,266,0.21363,0.32014
2001,Direct migration background,5th Quintile,Never,0.52169,159,266,0.46155,0.58184
2001,Indirect migration background,1st Quintile,Seldom,0.27624,54,156,0.20585,0.34663
2001,Indirect migration background,1st Quintile,Never,0.51791,102,156,0.43924,0.59657
2001,Indirect migration background,2nd Quintile,Seldom,0.22509,43,158,0.15976,0.29042
2001,Indirect migration background,2nd Quintile,Never,0.61893,115,158,0.54296,0.69489
2001,Indirect migration background,3rd Quintile,Seldom,0.27854,36,118,0.19731,0.35977
2001,Indirect migration background,3rd Quintile,Never,0.50883,82,118,0.41824,0.59942
2001,Indirect migration background,4th Quintile,Seldom,0.24147,34,116,0.16325,0.31970
2001,Indirect migration background,4th Quintile,Never,0.65146,82,116,0.56437,0.73855
2001,Indirect migration background,5th Quintile,Never,0.49338,53,53,0.35749,0.62927
2003,No migration background,1st Quintile,At least once per week,0.09192,224,2414,0.08040,0.10345
2003,No migration background,1st Quintile,At least once per month,0.06914,171,2414,0.05901,0.07926
2003,No migration background,1st Quintile,Seldom,0.20247,484,2414,0.18643,0.21850
2003,No migration background,1st Quintile,Never,0.63647,1535,2414,0.61728,0.65566
2003,No migration background,2nd Quintile,At least once per week,0.09589,285,3077,0.08549,0.10630
2003,No migration background,2nd Quintile,At least once per month,0.06412,205,3077,0.05546,0.07277
2003,No migration background,2nd Quintile,Seldom,0.20188,642,3077,0.18769,0.21606
2003,No migration background,2nd Quintile,Never,0.63811,1945,3077,0.62113,0.65510
2003,No migration background,3rd Quintile,At least once per week,0.10891,414,3433,0.09849,0.11934
2003,No migration background,3rd Quintile,At least once per month,0.08038,294,3433,0.07128,0.08947
2003,No migration background,3rd Quintile,Seldom,0.24768,902,3433,0.23324,0.26212
2003,No migration background,3rd Quintile,Never,0.56303,1823,3433,0.54644,0.57963
2003,No migration background,4th Quintile,At least once per week,0.12990,554,3889,0.11934,0.14047
2003,No migration background,4th Quintile,At least once per month,0.09584,376,3889,0.08659,0.10510
2003,No migration background,4th Quintile,Seldom,0.29963,1187,3889,0.28523,0.31403
2003,No migration background,4th Quintile,Never,0.47462,1772,3889,0.45893,0.49032
2003,No migration background,5th Quintile,At least once per week,0.14095,969,5823,0.13201,0.14989
2003,No migration background,5th Quintile,At least once per month,0.12021,717,5823,0.11185,0.12856
2003,No migration background,5th Quintile,Seldom,0.31446,1813,5823,0.30253,0.32638
2003,No migration background,5th Quintile,Never,0.42439,2324,5823,0.41169,0.43708
2003,Direct migration background,1st Quintile,Seldom,0.13845,107,727,0.11333,0.16357
2003,Direct migration background,1st Quintile,Never,0.77164,620,727,0.74110,0.80217
2003,Direct migration background,2nd Quintile,At least once per week,0.06214,31,579,0.04246,0.08182
2003,Direct migration background,2nd Quintile,Seldom,0.13101,66,579,0.10350,0.15851
2003,Direct migration background,2nd Quintile,Never,0.76092,482,579,0.72614,0.79569
2003,Direct migration background,3rd Quintile,Seldom,0.20252,76,404,0.16329,0.24176
2003,Direct migration background,3rd Quintile,Never,0.66515,328,404,0.61907,0.71123
2003,Direct migration background,4th Quintile,At least once per week,0.10086,34,381,0.07058,0.13114
2003,Direct migration background,4th Quintile,Seldom,0.24430,97,381,0.20110,0.28750
2003,Direct migration background,4th Quintile,Never,0.57386,250,381,0.52413,0.62358
2003,Direct migration background,5th Quintile,At least once per week,0.21334,61,351,0.17042,0.25626
2003,Direct migration background,5th Quintile,At least once per month,0.10437,33,351,0.07234,0.13641
2003,Direct migration background,5th Quintile,Seldom,0.25911,87,351,0.21320,0.30501
2003,Direct migration background,5th Quintile,Never,0.42318,170,351,0.37142,0.47494
2003,Indirect migration background,1st Quintile,Seldom,0.21126,37,143,0.14412,0.27840
2003,Indirect migration background,1st Quintile,Never,0.56778,106,143,0.48630,0.64926
2003,Indirect migration background,2nd Quintile,Seldom,0.21832,31,115,0.14249,0.29416
2003,Indirect migration background,2nd Quintile,Never,0.54688,84,115,0.45550,0.63827
2003,Indirect migration background,3rd Quintile,Never,0.60688,95,95,0.50814,0.70562
2003,Indirect migration background,4th Quintile,Seldom,0.24889,34,99,0.16328,0.33449
2003,Indirect migration background,4th Quintile,Never,0.41702,65,99,0.31940,0.51464
2003,Indirect migration background,5th Quintile,Seldom,0.18239,38,108,0.10922,0.25556
2003,Indirect migration background,5th Quintile,Never,0.52189,70,108,0.42725,0.61654
2005,No migration background,1st Quintile,At least once per week,0.08441,183,2214,0.07283,0.09599
2005,No migration background,1st Quintile,At least once per month,0.06327,141,2214,0.05313,0.07341
2005,No migration background,1st Quintile,Seldom,0.22212,497,2214,0.20481,0.23944
2005,No migration background,1st Quintile,Never,0.63019,1393,2214,0.61008,0.65031
2005,No migration background,2nd Quintile,At least once per week,0.06749,193,2905,0.05837,0.07662
2005,No migration background,2nd Quintile,At least once per month,0.05482,182,2905,0.04654,0.06310
2005,No migration background,2nd Quintile,Seldom,0.24451,723,2905,0.22887,0.26014
2005,No migration background,2nd Quintile,Never,0.63318,1807,2905,0.61565,0.65071
2005,No migration background,3rd Quintile,At least once per week,0.08360,303,3150,0.07393,0.09327
2005,No migration background,3rd Quintile,At least once per month,0.06200,195,3150,0.05357,0.07042
2005,No migration background,3rd Quintile,Seldom,0.29161,932,3150,0.27573,0.30748
2005,No migration background,3rd Quintile,Never,0.56280,1720,3150,0.54547,0.58013
2005,No migration background,4th Quintile,At least once per week,0.09697,397,3757,0.08750,0.10643
2005,No migration background,4th Quintile,At least once per month,0.08125,308,3757,0.07251,0.08999
2005,No migration background,4th Quintile,Seldom,0.31047,1217,3757,0.29567,0.32527
2005,No migration background,4th Quintile,Never,0.51131,1835,3757,0.49533,0.52730
2005,No migration background,5th Quintile,At least once per week,0.12154,717,5328,0.11277,0.13032
2005,No migration background,5th Quintile,At least once per month,0.09512,553,5328,0.08724,0.10300
2005,No migration background,5th Quintile,Seldom,0.31847,1725,5328,0.30596,0.33098
2005,No migration background,5th Quintile,Never,0.46487,2333,5328,0.45148,0.47827
2005,Direct migration background,1st Quintile,Seldom,0.13924,101,653,0.11267,0.16582
2005,Direct migration background,1st Quintile,Never,0.78727,552,653,0.75585,0.81868
2005,Direct migration background,2nd Quintile,Seldom,0.18284,90,504,0.14906,0.21662
2005,Direct migration background,2nd Quintile,Never,0.75830,414,504,0.72088,0.79571
2005,Direct migration background,3rd Quintile,Seldom,0.23325,88,373,0.19028,0.27623
2005,Direct migration background,3rd Quintile,Never,0.63450,285,373,0.58556,0.68343
2005,Direct migration background,4th Quintile,At least once per week,0.10049,31,347,0.06881,0.13217
2005,Direct migration background,4th Quintile,Seldom,0.31493,90,347,0.26599,0.36388
2005,Direct migration background,4th Quintile,Never,0.54870,226,347,0.49627,0.60113
2005,Direct migration background,5th Quintile,At least once per week,0.12572,37,300,0.08814,0.16330
2005,Direct migration background,5th Quintile,Seldom,0.30421,97,300,0.25206,0.35636
2005,Direct migration background,5th Quintile,Never,0.50083,166,300,0.44416,0.55751
2005,Indirect migration background,1st Quintile,Seldom,0.23498,52,163,0.16969,0.30028
2005,Indirect migration background,1st Quintile,Never,0.50358,111,163,0.42659,0.58057
2005,Indirect migration background,2nd Quintile,Seldom,0.35930,53,129,0.27618,0.44242
2005,Indirect migration background,2nd Quintile,Never,0.48721,76,129,0.40062,0.57380
2005,Indirect migration background,3rd Quintile,Seldom,0.34691,49,140,0.26778,0.42604
2005,Indirect migration background,3rd Quintile,Never,0.53723,91,140,0.45434,0.62012
2005,Indirect migration background,4th Quintile,Seldom,0.25983,42,126,0.18295,0.33671
2005,Indirect migration background,4th Quintile,Never,0.60461,84,126,0.51890,0.69032
2005,Indirect migration background,5th Quintile,Seldom,0.33557,44,115,0.24889,0.42225
2005,Indirect migration background,5th Quintile,Never,0.53617,71,115,0.44463,0.62772
2007,No migration background,1st Quintile,At least once per week,0.07452,186,2362,0.06392,0.08511
2007,No migration background,1st Quintile,At least once per month,0.05344,144,2362,0.04437,0.06251
2007,No migration background,1st Quintile,Seldom,0.19851,461,2362,0.18243,0.21460
2007,No migration background,1st Quintile,Never,0.67353,1571,2362,0.65462,0.69245
2007,No migration background,2nd Quintile,At least once per week,0.07838,242,2834,0.06849,0.08828
2007,No migration background,2nd Quintile,At least once per month,0.05510,158,2834,0.04669,0.06350
2007,No migration background,2nd Quintile,Seldom,0.22268,658,2834,0.20736,0.23800
2007,No migration background,2nd Quintile,Never,0.64384,1776,2834,0.62620,0.66147
2007,No migration background,3rd Quintile,At least once per week,0.09508,335,3297,0.08506,0.10509
2007,No migration background,3rd Quintile,At least once per month,0.07213,245,3297,0.06330,0.08096
2007,No migration background,3rd Quintile,Seldom,0.25964,888,3297,0.24467,0.27461
2007,No migration background,3rd Quintile,Never,0.57316,1829,3297,0.55627,0.59004
2007,No migration background,4th Quintile,At least once per week,0.11013,446,3822,0.10020,0.12006
2007,No migration background,4th Quintile,At least once per month,0.07830,337,3822,0.06978,0.08682
2007,No migration background,4th Quintile,Seldom,0.29312,1118,3822,0.27869,0.30755
2007,No migration background,4th Quintile,Never,0.51845,1921,3822,0.50260,0.53429
2007,No migration background,5th Quintile,At least once per week,0.13698,726,5131,0.12757,0.14639
2007,No migration background,5th Quintile,At least once per month,0.10116,563,5131,0.09291,0.10942
2007,No migration background,5th Quintile,Seldom,0.30235,1598,5131,0.28978,0.31491
2007,No migration background,5th Quintile,Never,0.45951,2244,5131,0.44587,0.47315
2007,Direct migration background,1st Quintile,Seldom,0.13303,78,576,0.10527,0.16079
2007,Direct migration background,1st Quintile,Never,0.78591,498,576,0.75238,0.81944
2007,Direct migration background,2nd Quintile,Seldom,0.15816,73,445,0.12422,0.19210
2007,Direct migration background,2nd Quintile,Never,0.73317,372,445,0.69203,0.77432
2007,Direct migration background,3rd Quintile,Seldom,0.19926,88,348,0.15723,0.24129
2007,Direct migration background,3rd Quintile,Never,0.71214,260,348,0.66450,0.75978
2007,Direct migration background,4th Quintile,Seldom,0.26710,79,261,0.21332,0.32088
2007,Direct migration background,4th Quintile,Never,0.59615,182,261,0.53650,0.65579
2007,Direct migration background,5th Quintile,At least once per week,0.13007,40,262,0.08926,0.17088
2007,Direct migration background,5th Quintile,Seldom,0.24122,68,262,0.18932,0.29312
2007,Direct migration background,5th Quintile,Never,0.55849,154,262,0.49825,0.61874
2007,Indirect migration background,1st Quintile,Seldom,0.30858,41,148,0.23390,0.38325
2007,Indirect migration background,1st Quintile,Never,0.52629,107,148,0.44558,0.60701
2007,Indirect migration background,2nd Quintile,Seldom,0.26923,44,128,0.19209,0.34638
2007,Indirect migration background,2nd Quintile,Never,0.58782,84,128,0.50221,0.67343
2007,Indirect migration background,3rd Quintile,Seldom,0.28460,46,135,0.20820,0.36101
2007,Indirect migration background,3rd Quintile,Never,0.54937,89,135,0.46513,0.63362
2007,Indirect migration background,4th Quintile,Seldom,0.29652,41,122,0.21514,0.37791
2007,Indirect migration background,4th Quintile,Never,0.58576,81,122,0.49799,0.67353
2007,Indirect migration background,5th Quintile,Seldom,0.32655,37,106,0.23685,0.41625
2007,Indirect migration background,5th Quintile,Never,0.51855,69,106,0.42297,0.61412
2008,No migration background,1st Quintile,At least once per week,0.10085,207,2172,0.08818,0.11352
2008,No migration background,1st Quintile,At least once per month,0.06273,148,2172,0.05253,0.07293
2008,No migration background,1st Quintile,Seldom,0.18079,398,2172,0.16460,0.19698
2008,No migration background,1st Quintile,Never,0.65563,1419,2172,0.63565,0.67562
2008,No migration background,2nd Quintile,At least once per week,0.11352,343,2815,0.10180,0.12524
2008,No migration background,2nd Quintile,At least once per month,0.06713,183,2815,0.05788,0.07637
2008,No migration background,2nd Quintile,Seldom,0.20871,606,2815,0.19370,0.22373
2008,No migration background,2nd Quintile,Never,0.61064,1683,2815,0.59262,0.62865
2008,No migration background,3rd Quintile,At least once per week,0.12863,417,3266,0.11714,0.14011
2008,No migration background,3rd Quintile,At least once per month,0.08884,278,3266,0.07908,0.09860
2008,No migration background,3rd Quintile,Seldom,0.25256,859,3266,0.23766,0.26746
2008,No migration background,3rd Quintile,Never,0.52998,1712,3266,0.51286,0.54710
2008,No migration background,4th Quintile,At least once per week,0.13168,497,3454,0.12040,0.14296
2008,No migration background,4th Quintile,At least once per month,0.09911,338,3454,0.08914,0.10908
2008,No migration background,4th Quintile,Seldom,0.29186,1007,3454,0.27670,0.30702
2008,No migration background,4th Quintile,Never,0.47735,1612,3454,0.46069,0.49401
2008,No migration background,5th Quintile,At least once per week,0.16969,862,4867,0.15914,0.18024
2008,No migration background,5th Quintile,At least once per month,0.11797,603,4867,0.10891,0.12704
2008,No migration background,5th Quintile,Seldom,0.31083,1500,4867,0.29782,0.32383
2008,No migration background,5th Quintile,Never,0.40151,1902,4867,0.38773,0.41528
2008,Direct migration background,1st Quintile,At least once per week,0.06019,38,573,0.04070,0.07968
2008,Direct migration background,1st Quintile,Seldom,0.16253,86,573,0.13229,0.19276
2008,Direct migration background,1st Quintile,Never,0.74096,449,573,0.70506,0.77686
2008,Direct migration background,2nd Quintile,Seldom,0.20867,81,359,0.16658,0.25076
2008,Direct migration background,2nd Quintile,Never,0.67770,278,359,0.62929,0.72612
2008,Direct migration background,3rd Quintile,Seldom,0.24463,79,321,0.19753,0.29173
2008,Direct migration background,3rd Quintile,Never,0.64240,242,321,0.58988,0.69491
2008,Direct migration background,4th Quintile,At least once per week,0.11719,34,252,0.07740,0.15698
2008,Direct migration background,4th Quintile,Seldom,0.21664,56,252,0.16567,0.26760
2008,Direct migration background,4th Quintile,Never,0.56604,162,252,0.50472,0.62735
2008,Direct migration background,5th Quintile,At least once per week,0.21797,50,221,0.16341,0.27253
2008,Direct migration background,5th Quintile,Seldom,0.21005,58,221,0.15622,0.26388
2008,Direct migration background,5th Quintile,Never,0.48567,113,221,0.41963,0.55172
2008,Indirect migration background,1st Quintile,Seldom,0.26764,41,154,0.19749,0.33780
2008,Indirect migration background,1st Quintile,Never,0.55808,113,154,0.47939,0.63677
2008,Indirect migration background,2nd Quintile,Seldom,0.27027,38,106,0.18532,0.35521
2008,Indirect migration background,2nd Quintile,Never,0.45352,68,106,0.35829,0.54874
2008,Indirect migration background,3rd Quintile,Seldom,0.27073,41,123,0.19188,0.34958
2008,Indirect migration background,3rd Quintile,Never,0.44659,82,123,0.35837,0.53481
2008,Indirect migration background,4th Quintile,Seldom,0.29859,37,96,0.20656,0.39062
2008,Indirect migration background,4th Quintile,Never,0.48814,59,96,0.38762,0.58865
2008,Indirect migration background,5th Quintile,Seldom,0.34121,38,91,0.24326,0.43917
2008,Indirect migration background,5th Quintile,Never,0.42099,53,91,0.31899,0.52299
2009,No migration background,1st Quintile,At least once per week,0.08369,178,2145,0.07197,0.09541
2009,No migration background,1st Quintile,At least once per month,0.06789,133,2145,0.05724,0.07853
2009,No migration background,1st Quintile,Seldom,0.18279,414,2145,0.16643,0.19915
2009,No migration background,1st Quintile,Never,0.66563,1420,2145,0.64566,0.68560
2009,No migration background,2nd Quintile,At least once per week,0.10053,243,2609,0.08899,0.11207
2009,No migration background,2nd Quintile,At least once per month,0.05718,148,2609,0.04826,0.06609
2009,No migration background,2nd Quintile,Seldom,0.22350,608,2609,0.20751,0.23949
2009,No migration background,2nd Quintile,Never,0.61879,1610,2609,0.60015,0.63743
2009,No migration background,3rd Quintile,At least once per week,0.10363,310,2970,0.09266,0.11459
2009,No migration background,3rd Quintile,At least once per month,0.06779,207,2970,0.05875,0.07683
2009,No migration background,3rd Quintile,Seldom,0.27030,838,2970,0.25432,0.28627
2009,No migration background,3rd Quintile,Never,0.55828,1615,2970,0.54042,0.57615
2009,No migration background,4th Quintile,At least once per week,0.11537,419,3353,0.10456,0.12619
