"pli0093_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","1995","Hauptschule","5 Einkommensstärkstes Quintil","97","0.493685229291671","0.420443778062209","0.566926680521132"
"Nie","1995","Realschule","1 Einkommensschwächstes Quintil","490","0.433878226202916","0.404306530673377","0.463449921732455"
"Nie","1995","Realschule","2","391","0.398754391605475","0.367028324232599","0.430480458978352"
"Nie","1995","Realschule","3","220","0.389170079115249","0.348236500694962","0.430103657535536"
"Nie","1995","Realschule","4","148","0.366364799626648","0.317985216597893","0.414744382655404"
"Nie","1995","Realschule","5 Einkommensstärkstes Quintil","73","0.401084243560494","0.329284607063129","0.47288388005786"
"Nie","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","161","0.370853773908856","0.322478230850502","0.419229316967211"
"Nie","1995","(Fach-)Abitur","2","101","0.361293165441123","0.305026687600451","0.417559643281795"
"Nie","1995","(Fach-)Abitur","3","61","0.363215083086703","0.293152341880981","0.433277824292425"
"Nie","1995","(Fach-)Abitur","4","33","0.289555193178704","0.212181740574618","0.366928645782791"
"Nie","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","23","","",""
"Nie","1995","AkademikerIn","1 Einkommensschwächstes Quintil","137","0.368111124713443","0.318290787059263","0.417931462367623"
"Nie","1995","AkademikerIn","2","149","0.314485683828248","0.271822712703492","0.357148654953004"
"Nie","1995","AkademikerIn","3","110","0.289741962018043","0.243766503741317","0.33571742029477"
"Nie","1995","AkademikerIn","4","94","0.329222137171566","0.276825582979738","0.381618691363393"
"Nie","1995","AkademikerIn","5 Einkommensstärkstes Quintil","77","0.286844041223936","0.230890651188348","0.342797431259523"
"Täglich","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","(noch) kein Abschluss","2","","","",""
"Täglich","1996","(noch) kein Abschluss","3","","","",""
"Täglich","1996","(noch) kein Abschluss","4","","","",""
"Täglich","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","Hauptschule","2","","","",""
"Täglich","1996","Hauptschule","3","","","",""
"Täglich","1996","Hauptschule","4","","","",""
"Täglich","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","Realschule","2","","","",""
"Täglich","1996","Realschule","3","","","",""
"Täglich","1996","Realschule","4","","","",""
"Täglich","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","(Fach-)Abitur","2","","","",""
"Täglich","1996","(Fach-)Abitur","3","","","",""
"Täglich","1996","(Fach-)Abitur","4","","","",""
"Täglich","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","AkademikerIn","2","","","",""
"Täglich","1996","AkademikerIn","3","","","",""
"Täglich","1996","AkademikerIn","4","","","",""
"Täglich","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","Hauptschule","2","","","",""
"Min 1x pro Woche","1996","Hauptschule","3","","","",""
"Min 1x pro Woche","1996","Hauptschule","4","","","",""
"Min 1x pro Woche","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","Realschule","2","","","",""
"Min 1x pro Woche","1996","Realschule","3","","","",""
"Min 1x pro Woche","1996","Realschule","4","","","",""
"Min 1x pro Woche","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1996","AkademikerIn","2","","","",""
"Min 1x pro Woche","1996","AkademikerIn","3","","","",""
"Min 1x pro Woche","1996","AkademikerIn","4","","","",""
"Min 1x pro Woche","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","Hauptschule","2","","","",""
"Min 1x pro Monat","1996","Hauptschule","3","","","",""
"Min 1x pro Monat","1996","Hauptschule","4","","","",""
"Min 1x pro Monat","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","Realschule","2","","","",""
"Min 1x pro Monat","1996","Realschule","3","","","",""
"Min 1x pro Monat","1996","Realschule","4","","","",""
"Min 1x pro Monat","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1996","AkademikerIn","2","","","",""
"Min 1x pro Monat","1996","AkademikerIn","3","","","",""
"Min 1x pro Monat","1996","AkademikerIn","4","","","",""
"Min 1x pro Monat","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","(noch) kein Abschluss","2","","","",""
"Seltener","1996","(noch) kein Abschluss","3","","","",""
"Seltener","1996","(noch) kein Abschluss","4","","","",""
"Seltener","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","Hauptschule","2","","","",""
"Seltener","1996","Hauptschule","3","","","",""
"Seltener","1996","Hauptschule","4","","","",""
"Seltener","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","Realschule","2","","","",""
"Seltener","1996","Realschule","3","","","",""
"Seltener","1996","Realschule","4","","","",""
"Seltener","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","(Fach-)Abitur","2","","","",""
"Seltener","1996","(Fach-)Abitur","3","","","",""
"Seltener","1996","(Fach-)Abitur","4","","","",""
"Seltener","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1996","AkademikerIn","2","","","",""
"Seltener","1996","AkademikerIn","3","","","",""
"Seltener","1996","AkademikerIn","4","","","",""
"Seltener","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","(noch) kein Abschluss","2","","","",""
"Nie","1996","(noch) kein Abschluss","3","","","",""
"Nie","1996","(noch) kein Abschluss","4","","","",""
"Nie","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","Hauptschule","2","","","",""
"Nie","1996","Hauptschule","3","","","",""
"Nie","1996","Hauptschule","4","","","",""
"Nie","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","Realschule","2","","","",""
"Nie","1996","Realschule","3","","","",""
"Nie","1996","Realschule","4","","","",""
"Nie","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","(Fach-)Abitur","2","","","",""
"Nie","1996","(Fach-)Abitur","3","","","",""
"Nie","1996","(Fach-)Abitur","4","","","",""
"Nie","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","1996","AkademikerIn","2","","","",""
"Nie","1996","AkademikerIn","3","","","",""
"Nie","1996","AkademikerIn","4","","","",""
"Nie","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","(noch) kein Abschluss","2","","","",""
"Täglich","1997","(noch) kein Abschluss","3","","","",""
"Täglich","1997","(noch) kein Abschluss","4","","","",""
"Täglich","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","Hauptschule","2","","","",""
"Täglich","1997","Hauptschule","3","","","",""
"Täglich","1997","Hauptschule","4","","","",""
"Täglich","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","Realschule","2","","","",""
"Täglich","1997","Realschule","3","","","",""
"Täglich","1997","Realschule","4","","","",""
"Täglich","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","(Fach-)Abitur","2","","","",""
"Täglich","1997","(Fach-)Abitur","3","","","",""
"Täglich","1997","(Fach-)Abitur","4","","","",""
"Täglich","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","AkademikerIn","2","","","",""
"Täglich","1997","AkademikerIn","3","","","",""
"Täglich","1997","AkademikerIn","4","","","",""
"Täglich","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","Hauptschule","2","","","",""
"Min 1x pro Woche","1997","Hauptschule","3","","","",""
"Min 1x pro Woche","1997","Hauptschule","4","","","",""
"Min 1x pro Woche","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","Realschule","2","","","",""
"Min 1x pro Woche","1997","Realschule","3","","","",""
"Min 1x pro Woche","1997","Realschule","4","","","",""
"Min 1x pro Woche","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1997","AkademikerIn","2","","","",""
"Min 1x pro Woche","1997","AkademikerIn","3","","","",""
"Min 1x pro Woche","1997","AkademikerIn","4","","","",""
"Min 1x pro Woche","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","Hauptschule","2","","","",""
"Min 1x pro Monat","1997","Hauptschule","3","","","",""
"Min 1x pro Monat","1997","Hauptschule","4","","","",""
"Min 1x pro Monat","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","Realschule","2","","","",""
"Min 1x pro Monat","1997","Realschule","3","","","",""
"Min 1x pro Monat","1997","Realschule","4","","","",""
"Min 1x pro Monat","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1997","AkademikerIn","2","","","",""
"Min 1x pro Monat","1997","AkademikerIn","3","","","",""
"Min 1x pro Monat","1997","AkademikerIn","4","","","",""
"Min 1x pro Monat","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","(noch) kein Abschluss","2","","","",""
"Seltener","1997","(noch) kein Abschluss","3","","","",""
"Seltener","1997","(noch) kein Abschluss","4","","","",""
"Seltener","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","Hauptschule","2","","","",""
"Seltener","1997","Hauptschule","3","","","",""
"Seltener","1997","Hauptschule","4","","","",""
"Seltener","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","Realschule","2","","","",""
"Seltener","1997","Realschule","3","","","",""
"Seltener","1997","Realschule","4","","","",""
"Seltener","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","(Fach-)Abitur","2","","","",""
"Seltener","1997","(Fach-)Abitur","3","","","",""
"Seltener","1997","(Fach-)Abitur","4","","","",""
"Seltener","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1997","AkademikerIn","2","","","",""
"Seltener","1997","AkademikerIn","3","","","",""
"Seltener","1997","AkademikerIn","4","","","",""
"Seltener","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","(noch) kein Abschluss","2","","","",""
"Nie","1997","(noch) kein Abschluss","3","","","",""
"Nie","1997","(noch) kein Abschluss","4","","","",""
"Nie","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","Hauptschule","2","","","",""
"Nie","1997","Hauptschule","3","","","",""
"Nie","1997","Hauptschule","4","","","",""
"Nie","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","Realschule","2","","","",""
"Nie","1997","Realschule","3","","","",""
"Nie","1997","Realschule","4","","","",""
"Nie","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","1997","(Fach-)Abitur","2","","","",""
"Nie","1997","(Fach-)Abitur","3","","","",""
