year,age_gr,regtyp,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,Urban regions,At least once per month,0.09814,215,2217,0.08575,0.11052
1995,17-29 y.,Urban regions,Seldom,0.27527,601,2217,0.25667,0.29387
1995,17-29 y.,Urban regions,Never,0.42231,1011,2217,0.40175,0.44288
1995,17-29 y.,Rural regions,At least once per week,0.13977,153,1117,0.11942,0.16011
1995,17-29 y.,Rural regions,At least once per month,0.10578,111,1117,0.08773,0.12382
1995,17-29 y.,Rural regions,Seldom,0.35506,394,1117,0.32698,0.38313
1995,17-29 y.,Rural regions,Never,0.39940,459,1117,0.37066,0.42813
1995,30-45 y.,Urban regions,At least once per week,0.13229,331,2878,0.11991,0.14467
1995,30-45 y.,Urban regions,At least once per month,0.11633,291,2878,0.10462,0.12805
1995,30-45 y.,Urban regions,Seldom,0.34306,913,2878,0.32571,0.36041
1995,30-45 y.,Urban regions,Never,0.40831,1343,2878,0.39035,0.42627
1995,30-45 y.,Rural regions,At least once per week,0.07966,114,1542,0.06614,0.09318
1995,30-45 y.,Rural regions,At least once per month,0.09319,115,1542,0.07868,0.10771
1995,30-45 y.,Rural regions,Seldom,0.38287,584,1542,0.35860,0.40714
1995,30-45 y.,Rural regions,Never,0.44428,729,1542,0.41947,0.46909
1995,46-65 y.,Urban regions,At least once per week,0.10255,213,2583,0.09085,0.11425
1995,46-65 y.,Urban regions,At least once per month,0.08706,189,2583,0.07618,0.09793
1995,46-65 y.,Urban regions,Seldom,0.27924,651,2583,0.26194,0.29655
1995,46-65 y.,Urban regions,Never,0.53115,1530,2583,0.51190,0.55040
1995,46-65 y.,Rural regions,At least once per week,0.09816,99,1360,0.08234,0.11398
1995,46-65 y.,Rural regions,At least once per month,0.06808,80,1360,0.05469,0.08147
1995,46-65 y.,Rural regions,Seldom,0.31696,424,1360,0.29223,0.34170
1995,46-65 y.,Rural regions,Never,0.51679,757,1360,0.49022,0.54336
1995,66 and older,Urban regions,At least once per week,0.10234,89,1002,0.08356,0.12112
1995,66 and older,Urban regions,At least once per month,0.05121,62,1002,0.03756,0.06487
1995,66 and older,Urban regions,Seldom,0.15704,154,1002,0.13450,0.17958
1995,66 and older,Urban regions,Never,0.68940,697,1002,0.66074,0.71807
1995,66 and older,Rural regions,At least once per week,0.09586,41,477,0.06941,0.12231
1995,66 and older,Rural regions,Seldom,0.13101,64,477,0.10070,0.16132
1995,66 and older,Rural regions,Never,0.71496,372,477,0.67440,0.75551
1998,17-29 y.,Urban regions,At least once per week,0.17860,308,2043,0.16199,0.19521
1998,17-29 y.,Urban regions,At least once per month,0.09332,193,2043,0.08070,0.10593
1998,17-29 y.,Urban regions,Seldom,0.27473,545,2043,0.25537,0.29409
1998,17-29 y.,Urban regions,Never,0.45335,997,2043,0.43176,0.47494
1998,17-29 y.,Rural regions,At least once per week,0.15190,161,1104,0.13072,0.17308
1998,17-29 y.,Rural regions,At least once per month,0.11289,121,1104,0.09421,0.13157
1998,17-29 y.,Rural regions,Seldom,0.26753,315,1104,0.24141,0.29366
1998,17-29 y.,Rural regions,Never,0.46768,507,1104,0.43823,0.49713
1998,30-45 y.,Urban regions,At least once per week,0.11858,331,3162,0.10731,0.12985
1998,30-45 y.,Urban regions,At least once per month,0.09088,268,3162,0.08085,0.10090
1998,30-45 y.,Urban regions,Seldom,0.31806,939,3162,0.30182,0.33429
1998,30-45 y.,Urban regions,Never,0.47249,1624,3162,0.45509,0.48989
1998,30-45 y.,Rural regions,At least once per week,0.09048,133,1640,0.07659,0.10436
1998,30-45 y.,Rural regions,At least once per month,0.09517,139,1640,0.08097,0.10938
1998,30-45 y.,Rural regions,Seldom,0.32846,535,1640,0.30572,0.35120
1998,30-45 y.,Rural regions,Never,0.48589,833,1640,0.46169,0.51008
1998,46-65 y.,Urban regions,At least once per week,0.10380,247,2779,0.09246,0.11515
1998,46-65 y.,Urban regions,At least once per month,0.09592,233,2779,0.08497,0.10687
1998,46-65 y.,Urban regions,Seldom,0.27341,672,2779,0.25683,0.28998
1998,46-65 y.,Urban regions,Never,0.52687,1627,2779,0.50831,0.54544
1998,46-65 y.,Rural regions,At least once per week,0.07819,100,1573,0.06492,0.09146
1998,46-65 y.,Rural regions,At least once per month,0.06504,97,1573,0.05285,0.07723
1998,46-65 y.,Rural regions,Seldom,0.31377,497,1573,0.29083,0.33671
1998,46-65 y.,Rural regions,Never,0.54301,879,1573,0.51838,0.56763
1998,66 and older,Urban regions,At least once per week,0.08162,96,1209,0.06618,0.09706
1998,66 and older,Urban regions,At least once per month,0.05977,71,1209,0.04640,0.07314
1998,66 and older,Urban regions,Seldom,0.14255,175,1209,0.12284,0.16227
1998,66 and older,Urban regions,Never,0.71605,867,1209,0.69062,0.74148
1998,66 and older,Rural regions,At least once per week,0.08261,41,576,0.06011,0.10512
1998,66 and older,Rural regions,Seldom,0.14462,94,576,0.11587,0.17337
1998,66 and older,Rural regions,Never,0.72519,441,576,0.68870,0.76168
2001,17-29 y.,Urban regions,At least once per week,0.14123,378,2603,0.12784,0.15461
2001,17-29 y.,Urban regions,At least once per month,0.07614,198,2603,0.06595,0.08633
2001,17-29 y.,Urban regions,Seldom,0.25219,668,2603,0.23550,0.26887
2001,17-29 y.,Urban regions,Never,0.53045,1359,2603,0.51127,0.54963
2001,17-29 y.,Rural regions,At least once per week,0.11593,176,1465,0.09953,0.13233
2001,17-29 y.,Rural regions,At least once per month,0.07468,113,1465,0.06122,0.08815
2001,17-29 y.,Rural regions,Seldom,0.24749,375,1465,0.22539,0.26960
2001,17-29 y.,Rural regions,Never,0.56189,801,1465,0.53647,0.58731
2001,30-45 y.,Urban regions,At least once per week,0.08393,395,4825,0.07611,0.09176
2001,30-45 y.,Urban regions,At least once per month,0.06989,321,4825,0.06269,0.07708
2001,30-45 y.,Urban regions,Seldom,0.26953,1261,4825,0.25701,0.28205
2001,30-45 y.,Urban regions,Never,0.57665,2848,4825,0.56271,0.59059
2001,30-45 y.,Rural regions,At least once per week,0.06679,163,2445,0.05689,0.07669
2001,30-45 y.,Rural regions,At least once per month,0.06452,146,2445,0.05478,0.07426
2001,30-45 y.,Rural regions,Seldom,0.22956,590,2445,0.21289,0.24623
2001,30-45 y.,Rural regions,Never,0.63913,1546,2445,0.62009,0.65817
2001,46-65 y.,Urban regions,At least once per week,0.08541,381,4568,0.07730,0.09351
2001,46-65 y.,Urban regions,At least once per month,0.06347,267,4568,0.05640,0.07054
2001,46-65 y.,Urban regions,Seldom,0.23877,1086,4568,0.22640,0.25113
2001,46-65 y.,Urban regions,Never,0.61236,2834,4568,0.59823,0.62649
2001,46-65 y.,Rural regions,At least once per week,0.06425,151,2424,0.05449,0.07401
2001,46-65 y.,Rural regions,At least once per month,0.05241,106,2424,0.04354,0.06128
2001,46-65 y.,Rural regions,Seldom,0.22142,533,2424,0.20489,0.23796
2001,46-65 y.,Rural regions,Never,0.66192,1634,2424,0.64308,0.68075
2001,66 and older,Urban regions,At least once per week,0.07259,163,2177,0.06168,0.08349
2001,66 and older,Urban regions,At least once per month,0.04823,99,2177,0.03922,0.05723
2001,66 and older,Urban regions,Seldom,0.14249,319,2177,0.12780,0.15718
2001,66 and older,Urban regions,Never,0.73670,1596,2177,0.71819,0.75520
2001,66 and older,Rural regions,At least once per week,0.05983,64,1170,0.04623,0.07343
2001,66 and older,Rural regions,At least once per month,0.03634,40,1170,0.02561,0.04706
2001,66 and older,Rural regions,Seldom,0.10717,127,1170,0.08943,0.12490
2001,66 and older,Rural regions,Never,0.79667,939,1170,0.77360,0.81974
2003,17-29 y.,Urban regions,At least once per week,0.18109,549,2607,0.16630,0.19587
2003,17-29 y.,Urban regions,At least once per month,0.10588,274,2607,0.09406,0.11769
2003,17-29 y.,Urban regions,Seldom,0.24612,622,2607,0.22958,0.26266
2003,17-29 y.,Urban regions,Never,0.46692,1162,2607,0.44776,0.48607
2003,17-29 y.,Rural regions,At least once per week,0.16011,249,1379,0.14075,0.17947
2003,17-29 y.,Rural regions,At least once per month,0.10796,161,1379,0.09158,0.12435
2003,17-29 y.,Rural regions,Seldom,0.26996,367,1379,0.24652,0.29340
2003,17-29 y.,Rural regions,Never,0.46197,602,1379,0.43564,0.48829
2003,30-45 y.,Urban regions,At least once per week,0.12404,604,4662,0.11457,0.13350
2003,30-45 y.,Urban regions,At least once per month,0.10591,475,4662,0.09707,0.11474
2003,30-45 y.,Urban regions,Seldom,0.28013,1286,4662,0.26724,0.29302
2003,30-45 y.,Urban regions,Never,0.48993,2297,4662,0.47558,0.50428
2003,30-45 y.,Rural regions,At least once per week,0.09583,230,2241,0.08364,0.10802
2003,30-45 y.,Rural regions,At least once per month,0.07618,187,2241,0.06519,0.08717
2003,30-45 y.,Rural regions,Seldom,0.30989,689,2241,0.29073,0.32904
2003,30-45 y.,Rural regions,Never,0.51811,1135,2241,0.49742,0.53880
2003,46-65 y.,Urban regions,At least once per week,0.10498,589,5009,0.09649,0.11347
2003,46-65 y.,Urban regions,At least once per month,0.08258,467,5009,0.07496,0.09020
2003,46-65 y.,Urban regions,Seldom,0.25071,1326,5009,0.23871,0.26272
2003,46-65 y.,Urban regions,Never,0.56173,2627,5009,0.54798,0.57547
2003,46-65 y.,Rural regions,At least once per week,0.09041,232,2506,0.07918,0.10164
2003,46-65 y.,Rural regions,At least once per month,0.08515,206,2506,0.07422,0.09608
2003,46-65 y.,Rural regions,Seldom,0.28323,759,2506,0.26558,0.30087
2003,46-65 y.,Rural regions,Never,0.54121,1309,2506,0.52170,0.56073
2003,66 and older,Urban regions,At least once per week,0.08938,225,2367,0.07789,0.10088
2003,66 and older,Urban regions,At least once per month,0.05955,140,2367,0.05001,0.06908
2003,66 and older,Urban regions,Seldom,0.16663,391,2367,0.15161,0.18164
2003,66 and older,Urban regions,Never,0.68445,1611,2367,0.66572,0.70317
2003,66 and older,Rural regions,At least once per week,0.05279,67,1240,0.04033,0.06524
2003,66 and older,Rural regions,At least once per month,0.04196,55,1240,0.03080,0.05313
2003,66 and older,Rural regions,Seldom,0.14539,190,1240,0.12576,0.16501
2003,66 and older,Rural regions,Never,0.75987,928,1240,0.73608,0.78365
2005,17-29 y.,Urban regions,At least once per week,0.14840,413,2510,0.13449,0.16231
2005,17-29 y.,Urban regions,At least once per month,0.09262,264,2510,0.08128,0.10397
2005,17-29 y.,Urban regions,Seldom,0.27484,715,2510,0.25737,0.29230
2005,17-29 y.,Urban regions,Never,0.48414,1118,2510,0.46459,0.50370
2005,17-29 y.,Rural regions,At least once per week,0.12791,197,1297,0.10972,0.14609
2005,17-29 y.,Rural regions,At least once per month,0.09391,137,1297,0.07803,0.10979
2005,17-29 y.,Rural regions,Seldom,0.31596,383,1297,0.29065,0.34127
2005,17-29 y.,Rural regions,Never,0.46222,580,1297,0.43508,0.48937
2005,30-45 y.,Urban regions,At least once per week,0.08032,346,4122,0.07202,0.08862
2005,30-45 y.,Urban regions,At least once per month,0.07491,311,4122,0.06687,0.08294
2005,30-45 y.,Urban regions,Seldom,0.31556,1283,4122,0.30137,0.32975
2005,30-45 y.,Urban regions,Never,0.52921,2182,4122,0.51397,0.54445
2005,30-45 y.,Rural regions,At least once per week,0.07030,140,1929,0.05889,0.08172
2005,30-45 y.,Rural regions,At least once per month,0.06730,147,1929,0.05611,0.07848
2005,30-45 y.,Rural regions,Seldom,0.30124,622,1929,0.28077,0.32172
2005,30-45 y.,Rural regions,Never,0.56116,1020,1929,0.53900,0.58331
2005,46-65 y.,Urban regions,At least once per week,0.08317,425,4575,0.07516,0.09117
2005,46-65 y.,Urban regions,At least once per month,0.06655,361,4575,0.05933,0.07377
2005,46-65 y.,Urban regions,Seldom,0.29165,1356,4575,0.27848,0.30483
2005,46-65 y.,Urban regions,Never,0.55863,2433,4575,0.54424,0.57302
2005,46-65 y.,Rural regions,At least once per week,0.07515,189,2372,0.06454,0.08576
2005,46-65 y.,Rural regions,At least once per month,0.06155,134,2372,0.05188,0.07122
2005,46-65 y.,Rural regions,Seldom,0.29689,739,2372,0.27850,0.31528
2005,46-65 y.,Rural regions,Never,0.56641,1310,2372,0.54646,0.58636
2005,66 and older,Urban regions,At least once per week,0.07700,210,2449,0.06644,0.08756
2005,66 and older,Urban regions,At least once per month,0.05121,146,2449,0.04248,0.05995
2005,66 and older,Urban regions,Seldom,0.18220,477,2449,0.16691,0.19749
2005,66 and older,Urban regions,Never,0.68959,1616,2449,0.67126,0.70792
2005,66 and older,Rural regions,At least once per week,0.05547,76,1259,0.04282,0.06812
2005,66 and older,Rural regions,At least once per month,0.04439,52,1259,0.03301,0.05577
2005,66 and older,Rural regions,Seldom,0.17384,225,1259,0.15290,0.19478
2005,66 and older,Rural regions,Never,0.72630,906,1259,0.70166,0.75094
2007,17-29 y.,Urban regions,At least once per week,0.13982,368,2214,0.12537,0.15427
2007,17-29 y.,Urban regions,At least once per month,0.09062,234,2214,0.07866,0.10258
2007,17-29 y.,Urban regions,Seldom,0.27958,592,2214,0.26089,0.29828
2007,17-29 y.,Urban regions,Never,0.48998,1020,2214,0.46915,0.51081
2007,17-29 y.,Rural regions,At least once per week,0.13142,179,1166,0.11202,0.15082
2007,17-29 y.,Rural regions,At least once per month,0.09299,127,1166,0.07631,0.10966
2007,17-29 y.,Rural regions,Seldom,0.25781,306,1166,0.23269,0.28293
2007,17-29 y.,Rural regions,Never,0.51778,554,1166,0.48909,0.54648
2007,30-45 y.,Urban regions,At least once per week,0.08987,377,3815,0.08079,0.09895
2007,30-45 y.,Urban regions,At least once per month,0.08375,318,3815,0.07495,0.09254
2007,30-45 y.,Urban regions,Seldom,0.29970,1143,3815,0.28516,0.31424
2007,30-45 y.,Urban regions,Never,0.52669,1977,3815,0.51084,0.54253
2007,30-45 y.,Rural regions,At least once per week,0.07296,145,1864,0.06115,0.08477
2007,30-45 y.,Rural regions,At least once per month,0.07717,145,1864,0.06505,0.08929
2007,30-45 y.,Rural regions,Seldom,0.27075,536,1864,0.25058,0.29093
2007,30-45 y.,Rural regions,Never,0.57912,1038,1864,0.55670,0.60154
2007,46-65 y.,Urban regions,At least once per week,0.09471,494,4541,0.08619,0.10322
2007,46-65 y.,Urban regions,At least once per month,0.06484,356,4541,0.05768,0.07200
2007,46-65 y.,Urban regions,Seldom,0.26951,1284,4541,0.25660,0.28241
2007,46-65 y.,Urban regions,Never,0.57095,2407,4541,0.55655,0.58535
2007,46-65 y.,Rural regions,At least once per week,0.08629,219,2443,0.07515,0.09742
2007,46-65 y.,Rural regions,At least once per month,0.06505,171,2443,0.05527,0.07483
2007,46-65 y.,Rural regions,Seldom,0.27104,704,2443,0.25341,0.28867
2007,46-65 y.,Rural regions,Never,0.57763,1349,2443,0.55804,0.59722
2007,66 and older,Urban regions,At least once per week,0.08405,241,2785,0.07374,0.09436
2007,66 and older,Urban regions,At least once per month,0.05180,181,2785,0.04357,0.06003
2007,66 and older,Urban regions,Seldom,0.16155,482,2785,0.14787,0.17522
2007,66 and older,Urban regions,Never,0.70261,1881,2785,0.68563,0.71959
2007,66 and older,Rural regions,At least once per week,0.07969,124,1489,0.06593,0.09345
2007,66 and older,Rural regions,At least once per month,0.04929,80,1489,0.03829,0.06029
2007,66 and older,Rural regions,Seldom,0.16327,273,1489,0.14449,0.18205
2007,66 and older,Rural regions,Never,0.70775,1012,1489,0.68464,0.73086
2008,17-29 y.,Urban regions,At least once per week,0.20724,457,2088,0.18985,0.22463
2008,17-29 y.,Urban regions,At least once per month,0.10607,236,2088,0.09286,0.11928
2008,17-29 y.,Urban regions,Seldom,0.25543,539,2088,0.23672,0.27414
2008,17-29 y.,Urban regions,Never,0.43126,856,2088,0.41001,0.45251
2008,17-29 y.,Rural regions,At least once per week,0.17922,214,1060,0.15612,0.20232
2008,17-29 y.,Rural regions,At least once per month,0.10449,112,1060,0.08607,0.12292
2008,17-29 y.,Rural regions,Seldom,0.23981,264,1060,0.21410,0.26553
2008,17-29 y.,Rural regions,Never,0.47647,470,1060,0.44639,0.50655
2008,30-45 y.,Urban regions,At least once per week,0.12578,464,3450,0.11471,0.13685
2008,30-45 y.,Urban regions,At least once per month,0.10574,354,3450,0.09547,0.11600
2008,30-45 y.,Urban regions,Seldom,0.28460,978,3450,0.26954,0.29966
2008,30-45 y.,Urban regions,Never,0.48388,1654,3450,0.46720,0.50056
2008,30-45 y.,Rural regions,At least once per week,0.10172,185,1708,0.08738,0.11607
2008,30-45 y.,Rural regions,At least once per month,0.08274,150,1708,0.06967,0.09581
2008,30-45 y.,Rural regions,Seldom,0.30659,521,1708,0.28472,0.32847
2008,30-45 y.,Rural regions,Never,0.50894,852,1708,0.48523,0.53266
2008,46-65 y.,Urban regions,At least once per week,0.12150,604,4326,0.11176,0.13123
2008,46-65 y.,Urban regions,At least once per month,0.08543,431,4326,0.07710,0.09376
2008,46-65 y.,Urban regions,Seldom,0.25971,1159,4326,0.24664,0.27278
2008,46-65 y.,Urban regions,Never,0.53337,2132,4326,0.51850,0.54824
2008,46-65 y.,Rural regions,At least once per week,0.10458,251,2339,0.09218,0.11699
2008,46-65 y.,Rural regions,At least once per month,0.06832,192,2339,0.05809,0.07854
2008,46-65 y.,Rural regions,Seldom,0.26636,646,2339,0.24844,0.28428
2008,46-65 y.,Rural regions,Never,0.56074,1250,2339,0.54062,0.58086
2008,66 and older,Urban regions,At least once per week,0.10201,295,2783,0.09077,0.11326
2008,66 and older,Urban regions,At least once per month,0.06816,187,2783,0.05879,0.07752
2008,66 and older,Urban regions,Seldom,0.18459,555,2783,0.17018,0.19901
2008,66 and older,Urban regions,Never,0.64523,1746,2783,0.62745,0.66301
2008,66 and older,Rural regions,At least once per week,0.08773,146,1477,0.07330,0.10217
2008,66 and older,Rural regions,At least once per month,0.05205,81,1477,0.04072,0.06339
2008,66 and older,Rural regions,Seldom,0.17914,263,1477,0.15958,0.19871
2008,66 and older,Rural regions,Never,0.68107,987,1477,0.65729,0.70485
2009,17-29 y.,Urban regions,At least once per week,0.14642,319,1869,0.13039,0.16246
2009,17-29 y.,Urban regions,At least once per month,0.12233,231,1869,0.10747,0.13719
2009,17-29 y.,Urban regions,Seldom,0.31179,551,1869,0.29079,0.33280
2009,17-29 y.,Urban regions,Never,0.41946,768,1869,0.39708,0.44183
2009,17-29 y.,Rural regions,At least once per week,0.11809,128,967,0.09774,0.13844
2009,17-29 y.,Rural regions,At least once per month,0.11772,101,967,0.09740,0.13805
2009,17-29 y.,Rural regions,Seldom,0.27566,286,967,0.24748,0.30384
2009,17-29 y.,Rural regions,Never,0.48853,452,967,0.45700,0.52005
2009,30-45 y.,Urban regions,At least once per week,0.11443,338,3068,0.10317,0.12570
2009,30-45 y.,Urban regions,At least once per month,0.08424,267,3068,0.07441,0.09407
2009,30-45 y.,Urban regions,Seldom,0.29888,929,3068,0.28268,0.31508
2009,30-45 y.,Urban regions,Never,0.50245,1534,3068,0.48476,0.52015
2009,30-45 y.,Rural regions,At least once per week,0.07699,133,1585,0.06386,0.09012
2009,30-45 y.,Rural regions,At least once per month,0.07878,104,1585,0.06551,0.09204
2009,30-45 y.,Rural regions,Seldom,0.28035,484,1585,0.25823,0.30247
2009,30-45 y.,Rural regions,Never,0.56388,864,1585,0.53946,0.58830
2009,46-65 y.,Urban regions,At least once per week,0.10229,457,4005,0.09290,0.11167
2009,46-65 y.,Urban regions,At least once per month,0.07055,298,4005,0.06262,0.07848
2009,46-65 y.,Urban regions,Seldom,0.29706,1199,4005,0.28290,0.31121
2009,46-65 y.,Urban regions,Never,0.53011,2051,4005,0.51465,0.54557
2009,46-65 y.,Rural regions,At least once per week,0.08223,215,2251,0.07088,0.09359
2009,46-65 y.,Rural regions,At least once per month,0.05813,142,2251,0.04846,0.06780
2009,46-65 y.,Rural regions,Seldom,0.27163,650,2251,0.25325,0.29001
2009,46-65 y.,Rural regions,Never,0.58801,1244,2251,0.56767,0.60834
2009,66 and older,Urban regions,At least once per week,0.09117,254,2669,0.08024,0.10209
2009,66 and older,Urban regions,At least once per month,0.06186,172,2669,0.05272,0.07100
2009,66 and older,Urban regions,Seldom,0.19329,559,2669,0.17830,0.20827
2009,66 and older,Urban regions,Never,0.65369,1684,2669,0.63563,0.67174
2009,66 and older,Rural regions,At least once per week,0.09373,133,1436,0.07865,0.10881
2009,66 and older,Rural regions,At least once per month,0.04264,65,1436,0.03218,0.05309
2009,66 and older,Rural regions,Seldom,0.20567,278,1436,0.18476,0.22659
2009,66 and older,Rural regions,Never,0.65796,960,1436,0.63342,0.68251
2011,17-29 y.,Urban regions,At least once per week,0.17529,509,2690,0.16092,0.18966
2011,17-29 y.,Urban regions,At least once per month,0.11961,290,2690,0.10735,0.13188
2011,17-29 y.,Urban regions,Seldom,0.24957,608,2690,0.23321,0.26593
2011,17-29 y.,Urban regions,Never,0.45553,1283,2690,0.43670,0.47435
2011,17-29 y.,Rural regions,At least once per week,0.13251,204,1474,0.11520,0.14982
2011,17-29 y.,Rural regions,At least once per month,0.07964,111,1474,0.06581,0.09347
2011,17-29 y.,Rural regions,Seldom,0.27309,360,1474,0.25034,0.29585
2011,17-29 y.,Rural regions,Never,0.51476,799,1474,0.48923,0.54028
2011,30-45 y.,Urban regions,At least once per week,0.11554,796,6457,0.10774,0.12333
2011,30-45 y.,Urban regions,At least once per month,0.08455,485,6457,0.07777,0.09134
2011,30-45 y.,Urban regions,Seldom,0.28770,1591,6457,0.27666,0.29874
2011,30-45 y.,Urban regions,Never,0.51221,3585,6457,0.50002,0.52440
2011,30-45 y.,Rural regions,At least once per week,0.09861,351,3454,0.08866,0.10855
2011,30-45 y.,Rural regions,At least once per month,0.05230,188,3454,0.04487,0.05972
2011,30-45 y.,Rural regions,Seldom,0.25300,826,3454,0.23850,0.26750
2011,30-45 y.,Rural regions,Never,0.59610,2089,3454,0.57973,0.61246
2011,46-65 y.,Urban regions,At least once per week,0.11586,714,5694,0.10754,0.12417
2011,46-65 y.,Urban regions,At least once per month,0.06327,398,5694,0.05695,0.06959
2011,46-65 y.,Urban regions,Seldom,0.24852,1467,5694,0.23729,0.25974
2011,46-65 y.,Urban regions,Never,0.57236,3115,5694,0.55950,0.58521
2011,46-65 y.,Rural regions,At least once per week,0.08946,327,3383,0.07984,0.09908
2011,46-65 y.,Rural regions,At least once per month,0.06823,204,3383,0.05973,0.07673
2011,46-65 y.,Rural regions,Seldom,0.24684,855,3383,0.23230,0.26137
2011,46-65 y.,Rural regions,Never,0.59548,1997,3383,0.57893,0.61202
2011,66 and older,Urban regions,At least once per week,0.10395,359,3279,0.09350,0.11439
2011,66 and older,Urban regions,At least once per month,0.05038,199,3279,0.04289,0.05786
2011,66 and older,Urban regions,Seldom,0.18118,657,3279,0.16799,0.19436
2011,66 and older,Urban regions,Never,0.66450,2064,3279,0.64834,0.68066
2011,66 and older,Rural regions,At least once per week,0.09844,173,1796,0.08466,0.11222
2011,66 and older,Rural regions,At least once per month,0.04845,102,1796,0.03852,0.05839
2011,66 and older,Rural regions,Seldom,0.17715,307,1796,0.15949,0.19482
2011,66 and older,Rural regions,Never,0.67595,1214,1796,0.65430,0.69760
2013,17-29 y.,Urban regions,At least once per week,0.25601,671,2329,0.23828,0.27373
2013,17-29 y.,Urban regions,At least once per month,0.15221,316,2329,0.13761,0.16680
2013,17-29 y.,Urban regions,Seldom,0.25468,552,2329,0.23698,0.27238
2013,17-29 y.,Urban regions,Never,0.33711,790,2329,0.31790,0.35631
2013,17-29 y.,Rural regions,At least once per week,0.19767,285,1232,0.17542,0.21991
2013,17-29 y.,Rural regions,At least once per month,0.11682,144,1232,0.09888,0.13476
2013,17-29 y.,Rural regions,Seldom,0.32430,345,1232,0.29815,0.35045
2013,17-29 y.,Rural regions,Never,0.36121,458,1232,0.33438,0.38805
2013,30-45 y.,Urban regions,At least once per week,0.17863,968,5140,0.16816,0.18911
2013,30-45 y.,Urban regions,At least once per month,0.13122,595,5140,0.12199,0.14045
2013,30-45 y.,Urban regions,Seldom,0.27516,1383,5140,0.26295,0.28737
2013,30-45 y.,Urban regions,Never,0.41499,2194,5140,0.40151,0.42846
2013,30-45 y.,Rural regions,At least once per week,0.13758,429,2853,0.12494,0.15022
2013,30-45 y.,Rural regions,At least once per month,0.09644,263,2853,0.08561,0.10728
2013,30-45 y.,Rural regions,Seldom,0.31260,839,2853,0.29559,0.32961
2013,30-45 y.,Rural regions,Never,0.45338,1322,2853,0.43511,0.47165
2013,46-65 y.,Urban regions,At least once per week,0.15764,1012,5543,0.14804,0.16723
2013,46-65 y.,Urban regions,At least once per month,0.10228,605,5543,0.09430,0.11025
2013,46-65 y.,Urban regions,Seldom,0.28943,1524,5543,0.27749,0.30137
2013,46-65 y.,Urban regions,Never,0.45065,2402,5543,0.43755,0.46375
2013,46-65 y.,Rural regions,At least once per week,0.11916,452,3414,0.10830,0.13003
2013,46-65 y.,Rural regions,At least once per month,0.07056,286,3414,0.06196,0.07915
2013,46-65 y.,Rural regions,Seldom,0.28673,973,3414,0.27156,0.30190
2013,46-65 y.,Rural regions,Never,0.52355,1703,3414,0.50680,0.54031
2013,66 and older,Urban regions,At least once per week,0.13448,463,3143,0.12255,0.14641
