syear,migback,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2013,No migration background,58.89044389021763,58.46025500359024,59.320632776845024,40.0,50.0,80.0,3.0,100.0,50.0,50.0,50.0,2714.0
2013,Direct migration background,58.48562792949575,57.49110483377106,59.48015102522044,46.12179203520634,50.0,70.0,10.30448008801585,100.0,50.0,40.0,50.0,427.0
2013,Indirect migration background,57.50548206613035,54.67666986484723,60.33429426741347,40.0,50.0,80.0,20.0,100.0,50.0,40.0,60.0,76.0
2014,No migration background,58.723717881596905,58.2906040224926,59.15683174070121,40.0,50.0,80.0,7.0,100.0,50.0,50.0,50.0,2673.0
2014,Direct migration background,56.931754352337144,55.87778567621382,57.98572302846047,40.0,50.0,70.0,14.0,100.0,50.0,40.0,50.0,390.0
2014,Indirect migration background,56.50800159670882,53.624259860319164,59.39174333309848,40.0,50.0,63.901557029666606,15.0,99.75389257416651,50.0,50.0,50.0,68.0
2015,No migration background,58.05356460686111,57.602985944136094,58.50414326958612,40.0,50.0,75.0,7.0,100.0,50.0,50.0,50.0,2476.0
2015,Direct migration background,56.41416377955528,55.29431863448934,57.53400892462122,40.0,50.0,70.0,14.0,100.0,50.0,40.0,50.0,337.0
2015,Indirect migration background,58.62755033510171,55.42627200839371,61.82882866180971,40.0,50.0,80.0,20.0,100.0,50.0,30.0,50.0,64.0
2016,No migration background,58.822609631228524,58.35918604928077,59.286033213176275,40.0,50.0,80.0,3.0,100.0,50.0,49.82499999999996,50.0,2317.0
2016,Direct migration background,56.83674694911631,55.64549904747127,58.02799485076135,40.0,50.0,70.0,10.0,100.0,50.0,40.0,50.0,318.0
2016,Indirect migration background,61.91569854200826,58.76853738321497,65.06285970080154,43.743592233829595,50.0,80.0,10.0,100.0,50.0,20.0,50.0,61.0
2017,No migration background,58.794427355061266,58.35220785011159,59.23664686001094,40.0,50.0,80.0,7.0,100.0,50.0,50.0,50.0,2562.0
2017,Direct migration background,56.16273380865283,55.01412869424834,57.31133892305732,40.0,50.0,70.0,10.0,100.0,50.0,40.0,50.0,343.0
2017,Indirect migration background,61.03111312660263,58.37173169245539,63.69049456074986,50.0,50.0,80.0,15.0,100.0,50.0,20.0,50.0,82.0
2018,No migration background,57.93370708656648,57.505113719858365,58.36230045327459,40.0,50.0,70.0,7.0,100.0,50.0,50.0,50.0,2597.0
2018,Direct migration background,57.99218407179982,56.86099684825209,59.123371295347546,40.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0,356.0
2018,Indirect migration background,60.859406931535,58.521283556272934,63.19753030679706,47.79111752515133,50.0,80.0,15.0,100.0,50.0,30.0,50.0,96.0
2019,No migration background,57.98893691435232,57.560297278478714,58.41757655022593,40.0,50.0,70.0,7.0,100.0,50.0,50.0,50.0,2577.0
2019,Direct migration background,54.424194068894565,53.19322046990327,55.65516766788586,40.0,50.0,70.0,15.0,100.0,50.0,40.0,50.0,290.0
2019,Indirect migration background,59.441631833626005,57.00278559889203,61.88047806835998,40.0,50.0,80.0,20.0,100.0,50.0,30.0,50.0,85.0
2020,No migration background,58.98699362621219,58.53390984862588,59.4400774037985,40.0,50.0,80.0,2.0,100.0,50.0,40.0,50.0,2402.0
2020,Direct migration background,58.116075044233725,57.01851244653668,59.21363764193077,40.0,60.0,70.0,3.0,100.0,60.0,60.0,70.0,360.0
2020,Indirect migration background,58.2414288212651,55.94647273397722,60.53638490855299,40.0,50.0,80.0,10.0,100.0,50.0,39.74999999999994,50.0,91.0
2021,No migration background,58.07706062183491,57.53842054475378,58.615700698916044,40.0,50.0,80.0,10.0,100.0,50.0,50.0,50.0,1727.0
2021,Direct migration background,54.39075724932949,53.20454464860664,55.576969850052336,34.63729050342872,50.0,70.0,10.0,100.0,50.0,40.0,50.0,283.0
2021,Indirect migration background,57.46331092819194,54.04754745818407,60.879074398199805,30.0,51.39288126560789,80.0,10.0,100.0,60.0,40.0,90.0,57.0
