year,migback,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,No migration background,Second Stage of Tertiary Education,57,60.718661763864226,57.50736533300919,63.92995819471926,40.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0
1985,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1985,Direct migration background,Primary Level,36,61.222803722054465,57.55345405023583,64.8921533938731,50.0,50.87720683198237,80.0,20.0,100.0,50.0,20.0,50.0
1985,Direct migration background,Lower Secondary Level,,,,,,,,,,,,
1985,Direct migration background,Upper Secondary Level,49,56.82759146500026,54.263945454935474,59.39123747506505,49.40156307882651,60.0,62.902287307302,29.150476736113287,83.15337365001523,60.0,60.0,70.0
1985,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1985,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1985,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1985,Indirect migration background,Primary Level,,,,,,,,,,,,
1985,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1985,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1985,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1985,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,No migration background,Pre-primary Level,,,,,,,,,,,,
1986,No migration background,Primary Level,,,,,,,,,,,,
1986,No migration background,Lower Secondary Level,,,,,,,,,,,,
1986,No migration background,Upper Secondary Level,,,,,,,,,,,,
1986,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,No migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1986,No migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1986,Direct migration background,Primary Level,,,,,,,,,,,,
1986,Direct migration background,Lower Secondary Level,,,,,,,,,,,,
1986,Direct migration background,Upper Secondary Level,,,,,,,,,,,,
1986,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1986,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1986,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1986,Indirect migration background,Primary Level,,,,,,,,,,,,
1986,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1986,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1986,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1986,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1986,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,No migration background,Pre-primary Level,,,,,,,,,,,,
1987,No migration background,Primary Level,,,,,,,,,,,,
1987,No migration background,Lower Secondary Level,182,66.75681023383638,65.13911436095653,68.37450610671623,50.0,70.0,80.0,20.0,100.0,70.0,69.74999999999994,80.0
1987,No migration background,Upper Secondary Level,428,62.23995683193613,61.25942514463,63.22048851924225,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1987,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,No migration background,First Stage of Tertiary Education,70,56.79843647117693,54.264936863170824,59.33193607918303,40.0,60.0,70.0,10.0,100.0,60.0,60.0,70.0
1987,No migration background,Second Stage of Tertiary Education,50,62.24855505254131,58.96214660819017,65.53496349689246,49.110208403937364,60.0,80.0,10.0,100.0,60.0,40.0,70.0
1987,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1987,Direct migration background,Primary Level,39,65.07942776583296,61.35472764697316,68.80412788469276,50.0,60.0,89.6209763739341,10.0,100.0,60.0,40.0,70.0
1987,Direct migration background,Lower Secondary Level,37,61.69503826539895,58.41585699521976,64.97421953557814,50.0,60.0,71.31015338383963,20.0,100.0,60.0,50.0,70.0
1987,Direct migration background,Upper Secondary Level,54,58.18931869133883,55.642987676606815,60.73564970607085,50.0,60.0,70.0,20.0,100.0,60.0,50.0,70.0
1987,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1987,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1987,Indirect migration background,Primary Level,,,,,,,,,,,,
1987,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1987,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1987,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1987,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1987,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1988,No migration background,Pre-primary Level,,,,,,,,,,,,
1988,No migration background,Primary Level,,,,,,,,,,,,
1988,No migration background,Lower Secondary Level,188,67.182084669792,65.54257269846272,68.82159664112129,50.0,70.0,90.0,20.0,100.0,70.0,69.74999999999994,80.0
1988,No migration background,Upper Secondary Level,456,64.04831332858286,63.07954435067851,65.01708230648723,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1988,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1988,No migration background,First Stage of Tertiary Education,63,62.34177059404857,59.68127616407396,65.00226502402319,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0
1988,No migration background,Second Stage of Tertiary Education,46,64.45555256482056,61.293349982385244,67.61775514725588,50.0,60.0,80.0,30.0,100.0,60.0,50.0,70.0
1988,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1988,Direct migration background,Primary Level,46,59.15517721406459,55.64899349754173,62.66136093058744,39.24063746562874,50.54690700532568,79.25750256846452,20.0,100.0,50.0,30.0,50.0
1988,Direct migration background,Lower Secondary Level,54,59.54343662963008,56.97437593876852,62.11249732049164,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0
1988,Direct migration background,Upper Secondary Level,65,61.31872910806455,58.586659584366586,64.05079863176252,50.0,60.0,80.0,15.0,100.0,60.0,50.0,70.0
1988,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1988,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1988,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1988,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1988,Indirect migration background,Primary Level,,,,,,,,,,,,
1988,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1988,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1988,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1988,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1988,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1989,No migration background,Pre-primary Level,,,,,,,,,,,,
1989,No migration background,Primary Level,,,,,,,,,,,,
1989,No migration background,Lower Secondary Level,185,67.29300754498655,65.74493740785277,68.84107768212033,50.0,70.0,81.90999895448401,20.0,100.0,70.0,70.0,80.0
1989,No migration background,Upper Secondary Level,453,61.17534092486387,60.18743535828906,62.16324649143868,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1989,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1989,No migration background,First Stage of Tertiary Education,62,61.80929307352728,59.169780846679586,64.44880530037497,50.0,60.0,80.0,20.0,100.0,60.0,59.74999999999994,70.0
1989,No migration background,Second Stage of Tertiary Education,48,64.51539961109154,61.058811056263465,67.97198816591961,50.0,60.0,99.8586259669559,20.0,100.0,60.0,50.0,70.0
1989,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1989,Direct migration background,Primary Level,49,60.44851901152596,57.169619170319805,63.727418852732114,49.73755125136828,50.0,71.87293456708528,20.0,100.0,50.0,30.0,50.0
1989,Direct migration background,Lower Secondary Level,46,61.27294590028357,59.07319408036205,63.47269772020508,50.0,60.0,70.0,20.0,100.0,60.0,50.0,60.0
1989,Direct migration background,Upper Secondary Level,62,57.96118974969504,55.75521213848006,60.167167360910014,50.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0
1989,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1989,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1989,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1989,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1989,Indirect migration background,Primary Level,,,,,,,,,,,,
1989,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1989,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1989,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1989,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1989,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1990,No migration background,Pre-primary Level,,,,,,,,,,,,
1990,No migration background,Primary Level,,,,,,,,,,,,
1990,No migration background,Lower Secondary Level,,,,,,,,,,,,
1990,No migration background,Upper Secondary Level,,,,,,,,,,,,
1990,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1990,No migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1990,No migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1990,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1990,Direct migration background,Primary Level,,,,,,,,,,,,
1990,Direct migration background,Lower Secondary Level,,,,,,,,,,,,
1990,Direct migration background,Upper Secondary Level,,,,,,,,,,,,
1990,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1990,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1990,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1990,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1990,Indirect migration background,Primary Level,,,,,,,,,,,,
1990,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1990,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1990,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1990,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1990,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1991,No migration background,Pre-primary Level,,,,,,,,,,,,
1991,No migration background,Primary Level,,,,,,,,,,,,
1991,No migration background,Lower Secondary Level,185,65.2305553478276,63.62755041537948,66.83356028027572,50.0,60.0,80.0,20.0,100.0,60.0,50.0,60.0
1991,No migration background,Upper Secondary Level,451,60.33686884675124,59.35789380209669,61.315843891405784,50.0,60.0,72.3210016593562,16.5184975109657,100.0,60.0,60.0,70.0
1991,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1991,No migration background,First Stage of Tertiary Education,55,64.04430637520396,61.057269903894884,67.03134284651304,50.0,60.0,81.15679976048301,20.0,100.0,60.0,50.0,70.0
1991,No migration background,Second Stage of Tertiary Education,48,64.19300312970448,60.90906727070473,67.47693898870423,50.0,60.0,80.0,20.0,100.0,60.0,45.0,70.0
1991,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1991,Direct migration background,Primary Level,48,54.238784166917576,51.75172673982932,56.72584159400583,40.0,50.0,61.656905867099766,30.0,94.14226466774942,50.0,40.0,60.0
1991,Direct migration background,Lower Secondary Level,52,64.12104447877027,61.19307214146576,67.04901681607478,50.0,60.0,80.0,20.0,100.0,60.0,40.0,70.0
1991,Direct migration background,Upper Secondary Level,71,59.20810075732148,56.92536731228401,61.490834202358954,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0
1991,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1991,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1991,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1991,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1991,Indirect migration background,Primary Level,,,,,,,,,,,,
1991,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1991,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1991,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1991,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1991,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1992,No migration background,Pre-primary Level,,,,,,,,,,,,
1992,No migration background,Primary Level,,,,,,,,,,,,
1992,No migration background,Lower Secondary Level,208,65.5978238295686,64.05948975087009,67.13615790826711,50.0,60.0,90.0,15.0,100.0,60.0,50.0,60.0
1992,No migration background,Upper Secondary Level,595,60.352314497211204,59.46417390028657,61.24045509413584,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1992,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1992,No migration background,First Stage of Tertiary Education,69,63.28983941903224,60.44037638520697,66.13930245285752,50.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0
1992,No migration background,Second Stage of Tertiary Education,105,62.48562783079927,60.286021702507206,64.68523395909132,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0
1992,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1992,Direct migration background,Primary Level,48,53.35595455404511,50.930692200619724,55.7812169074705,40.0,50.0,62.20972882881783,20.0,95.52432207204458,50.0,40.0,60.0
1992,Direct migration background,Lower Secondary Level,67,64.99008034293566,62.06686475596352,67.91329592990779,50.0,60.0,90.0,15.0,100.0,60.0,40.0,60.0
1992,Direct migration background,Upper Secondary Level,87,56.4851082746238,54.42358219288729,58.54663435636031,50.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0
1992,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1992,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1992,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1992,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1992,Indirect migration background,Primary Level,,,,,,,,,,,,
1992,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1992,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1992,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1992,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1992,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1993,No migration background,Pre-primary Level,,,,,,,,,,,,
1993,No migration background,Primary Level,,,,,,,,,,,,
1993,No migration background,Lower Secondary Level,,,,,,,,,,,,
1993,No migration background,Upper Secondary Level,,,,,,,,,,,,
1993,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1993,No migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1993,No migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1993,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1993,Direct migration background,Primary Level,,,,,,,,,,,,
1993,Direct migration background,Lower Secondary Level,,,,,,,,,,,,
1993,Direct migration background,Upper Secondary Level,,,,,,,,,,,,
1993,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1993,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1993,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1993,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1993,Indirect migration background,Primary Level,,,,,,,,,,,,
1993,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1993,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1993,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1993,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1993,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1994,No migration background,Pre-primary Level,,,,,,,,,,,,
1994,No migration background,Primary Level,,,,,,,,,,,,
1994,No migration background,Lower Secondary Level,203,66.01021052779171,64.4684248369193,67.55199621866413,50.0,60.39098808801109,90.0,20.0,100.0,60.0,50.0,60.0
1994,No migration background,Upper Secondary Level,556,59.274476798961054,58.357706570164886,60.19124702775722,50.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0
1994,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1994,No migration background,First Stage of Tertiary Education,71,62.49236496774161,59.755926775286845,65.22880316019636,50.0,54.40196027770907,80.0,20.0,100.0,60.0,59.74999999999994,70.0
1994,No migration background,Second Stage of Tertiary Education,99,59.822215207413045,57.583702537248406,62.06072787757768,42.371747598927655,50.0,80.0,20.0,100.0,50.0,40.0,50.0
1994,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1994,Direct migration background,Primary Level,44,53.87063363283772,51.16641519108901,56.57485207458644,40.0,50.0,68.53675170849172,20.0,100.0,50.0,40.0,50.24999999999999
1994,Direct migration background,Lower Secondary Level,63,57.42164314606135,55.00709176932761,59.83619452279509,40.0,60.0,70.0,20.0,100.0,60.0,59.74999999999994,70.0
1994,Direct migration background,Upper Secondary Level,102,58.8107800609334,56.81523972249949,60.806320399367316,50.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0
1994,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1994,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1994,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1994,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1994,Indirect migration background,Primary Level,,,,,,,,,,,,
1994,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1994,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1994,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1994,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1994,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1995,No migration background,Pre-primary Level,,,,,,,,,,,,
1995,No migration background,Primary Level,,,,,,,,,,,,
1995,No migration background,Lower Secondary Level,189,69.68043680826578,68.15449751282786,71.2063761037037,50.0,70.0,90.0,30.0,100.0,70.0,60.0,80.0
1995,No migration background,Upper Secondary Level,572,60.274733690428434,59.42479164466511,61.124675736191755,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0
1995,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1995,No migration background,First Stage of Tertiary Education,75,63.71147341126779,61.1474107276901,66.27553609484548,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0
1995,No migration background,Second Stage of Tertiary Education,105,61.688541795921665,59.54731341771822,63.82977017412511,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0
1995,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1995,Direct migration background,Primary Level,48,51.765577018414824,49.269696542732824,54.261457494096824,40.0,50.0,60.0,30.0,90.0,50.0,40.0,60.0
1995,Direct migration background,Lower Secondary Level,63,62.27258726705136,59.65969340505658,64.88548112904613,50.0,60.0,80.0,30.0,100.0,60.0,40.0,70.0
1995,Direct migration background,Upper Secondary Level,102,58.36439159615294,56.539728411269714,60.18905478103617,50.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0
1995,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1995,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1995,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1995,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1995,Indirect migration background,Primary Level,,,,,,,,,,,,
1995,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1995,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1995,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1995,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1995,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1996,No migration background,Pre-primary Level,,,,,,,,,,,,
1996,No migration background,Primary Level,,,,,,,,,,,,
1996,No migration background,Lower Secondary Level,208,65.54656247587924,63.96753035519279,67.12559459656569,50.0,60.0,90.0,10.0,100.0,60.0,50.0,60.0
1996,No migration background,Upper Secondary Level,621,58.96849282907602,58.10060037118856,59.83638528696348,50.0,60.0,75.0,12.5,100.0,60.0,60.0,70.0
1996,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1996,No migration background,First Stage of Tertiary Education,74,58.5308126127218,56.22495750750003,60.83666771794358,50.0,57.53836950937503,70.0,20.0,100.0,60.0,60.0,70.0
1996,No migration background,Second Stage of Tertiary Education,106,56.976716537863865,54.769160630285974,59.184272445441756,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0
1996,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1996,Direct migration background,Primary Level,48,55.69553741938016,52.6673622308175,58.723712607942815,40.0,50.0,70.0,30.0,100.0,50.0,40.0,60.0
1996,Direct migration background,Lower Secondary Level,70,59.270115663902736,56.43241382822154,62.10781749958393,40.0,60.0,70.52097280433922,10.0,100.0,60.0,50.0,70.0
1996,Direct migration background,Upper Secondary Level,101,60.32082606810797,58.127677333159944,62.513974803055994,50.0,60.0,74.20859488078965,20.0,100.0,60.0,60.0,70.0
1996,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1996,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1996,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1996,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1996,Indirect migration background,Primary Level,,,,,,,,,,,,
1996,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1996,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1996,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1996,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1996,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1997,No migration background,Pre-primary Level,,,,,,,,,,,,
1997,No migration background,Primary Level,,,,,,,,,,,,
1997,No migration background,Lower Secondary Level,197,64.20758718384374,62.640071828955165,65.77510253873233,50.0,60.0,80.0,20.0,100.0,60.0,50.0,60.0
1997,No migration background,Upper Secondary Level,614,58.116826313817086,57.289853290740055,58.943799336894116,40.0,50.0,70.0,14.0,100.0,50.0,40.0,50.0
1997,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1997,No migration background,First Stage of Tertiary Education,71,55.19774513957419,52.89153302619229,57.503957252956084,40.0,55.90541072325529,70.0,20.0,100.0,60.0,60.0,70.0
1997,No migration background,Second Stage of Tertiary Education,102,57.82054998858375,55.57680517007178,60.06429480709572,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0
1997,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1997,Direct migration background,Primary Level,47,56.15051477030954,52.872032481536365,59.42899705908272,40.0,50.0,70.0,20.0,100.0,50.0,30.0,60.0
1997,Direct migration background,Lower Secondary Level,66,67.88291125574112,65.1420644540204,70.62375805746184,50.0,70.0,90.84529140212608,30.0,100.0,70.0,55.0,90.0
1997,Direct migration background,Upper Secondary Level,97,55.467302609873975,53.28784557986004,57.64675963988791,40.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0
1997,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1997,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1997,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1997,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1997,Indirect migration background,Primary Level,,,,,,,,,,,,
1997,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1997,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1997,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1997,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1997,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1998,No migration background,Pre-primary Level,,,,,,,,,,,,
1998,No migration background,Primary Level,,,,,,,,,,,,
1998,No migration background,Lower Secondary Level,237,67.95383535385174,66.48175229837398,69.42591840932951,50.0,70.0,90.0,20.0,100.0,70.0,70.0,80.0
1998,No migration background,Upper Secondary Level,697,59.25514287356035,58.44265002594475,60.067635721175954,40.0,60.0,70.0,5.0,100.0,60.0,60.0,70.0
1998,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1998,No migration background,First Stage of Tertiary Education,77,57.86713077493589,55.71830538314071,60.015956166731065,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0
1998,No migration background,Second Stage of Tertiary Education,127,58.856863192310605,56.71307380231673,61.00065258230448,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0
1998,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1998,Direct migration background,Primary Level,51,54.931080255543975,51.24978712297506,58.61237338811289,30.0,50.0,80.0,10.0,100.0,50.0,30.0,60.0
1998,Direct migration background,Lower Secondary Level,69,62.5401315314034,59.963869505208706,65.11639355759809,42.077408907686966,60.0,80.0,30.0,100.0,60.0,50.0,70.0
