"year","migback","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1996","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1996","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"1996","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"1996","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"1996","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","64.77","57.5","326","30","50","80","100","100","62.18","67.36","2","100","60","60"
"1996","kein Migrationshintergrund","2","60.31","55","314","30","50","80","100","100","57.66","62.96","10","100","50","60"
"1996","kein Migrationshintergrund","3","57.5","48.5","204","30","50","70","90","100","54.48","60.52","15","100","50","50"
"1996","kein Migrationshintergrund","4","55.95","45","141","30","30","70","100","100","51.8","60.1","20","100","50","60"
"1996","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","60.37","45","68","30","40","80","100","100","54.48","66.26","20","100","50","70"
"1996","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1996","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"1996","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"1996","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"1996","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","63.4","57.5","103","40","50","80","100","100","59.06","67.74","20","100","50","60"
"1997","direkter Migrationshintergrund","2","64.05","55","70","30","50","90","100","100","58.41","69.69","20","100","50","60"
"1997","direkter Migrationshintergrund","3","48.36","35","43","20","30","70","70","100","42.08","54.64","20","100","40","60"
"1997","direkter Migrationshintergrund","4","","","","","","","","","","","","","",""
"1997","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"1997","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"1997","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"1997","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","62.01","55.5","298","30","50","80","100","100","59.38","64.64","10","100","60","60"
"1997","kein Migrationshintergrund","2","61.14","55","315","30","50","75","100","100","58.66","63.62","20","100","50","60"
"1997","kein Migrationshintergrund","3","57.87","45","216","30","40","70","90","100","54.83","60.91","20","100","50","50"
"1997","kein Migrationshintergrund","4","56.33","47.5","139","30","40","70","100","100","52.19","60.47","10","100","50","50"
"1997","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","55.49","45","63","30","40","80","100","100","49.49","61.49","20","100","40","50"
"1997","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"1997","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"1997","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"1997","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","60.66","57.5","103","30","40","80","100","100","56.11","65.21","20","100","50","60"
"1998","direkter Migrationshintergrund","2","62.02","55","82","40","50","70","100","100","56.98","67.06","10","100","50","60"
"1998","direkter Migrationshintergrund","3","48.84","45","37","30","30","70","70","100","41.98","55.7","20","100","40","60"
"1998","direkter Migrationshintergrund","4","","","","","","","","","","","","","",""
"1998","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1998","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"1998","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"1998","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"1998","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","62.22","55","371","30","50","80","100","100","59.85","64.59","10","100","50","60"
"1998","kein Migrationshintergrund","2","63.39","55","363","30","50","80","100","100","60.96","65.82","5","100","50","60"
"1998","kein Migrationshintergrund","3","60.29","45","241","30","40","80","100","100","57.11","63.47","15","100","50","60"
"1998","kein Migrationshintergrund","4","59.93","55","183","30","40","80","100","100","56.45","63.41","20","100","50","60"
"1998","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","57.14","45","80","30","40","70","100","100","51.92","62.36","20","100","50","60"
"1998","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1998","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"1998","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"1998","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"1998","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","64.35","57.5","93","40","50","80","100","100","59.59","69.11","20","100","50","60"
"1999","direkter Migrationshintergrund","2","61","55","72","30","40","80","100","100","55.54","66.46","20","100","50","60"
"1999","direkter Migrationshintergrund","3","56.3","55","36","25","50","70","80","100","48.49","64.11","20","100","50","70"
"1999","direkter Migrationshintergrund","4","","","","","","","","","","","","","",""
"1999","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"1999","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"1999","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"1999","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","64.84","55","309","30","50","80","100","100","62.05","67.63","10","100","50","60"
"1999","kein Migrationshintergrund","2","60.43","55","364","30","50","80","100","100","58.08","62.78","10","100","50","60"
"1999","kein Migrationshintergrund","3","59.38","47.5","261","30","40","80","100","100","56.48","62.28","10","100","50","60"
"1999","kein Migrationshintergrund","4","56.7","49","191","30","40","70","100","100","53.43","59.97","10","100","50","60"
"1999","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","59.25","45","100","30","40","80","100","100","54.29","64.21","20","100","50","50"
"1999","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"1999","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"1999","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"1999","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","60.14","57.5","107","30","50","70","100","100","55.74","64.54","20","100","50","60"
"2000","direkter Migrationshintergrund","2","59.98","55","100","30","50","80","100","100","55.84","64.12","10","100","50","60"
"2000","direkter Migrationshintergrund","3","55.19","55","46","30","40","70","80","100","48.97","61.41","20","100","50","60"
"2000","direkter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2000","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2000","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"2000","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"2000","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2000","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","62.47","57.5","533","30","50","80","100","100","60.41","64.53","5","100","50","60"
"2000","kein Migrationshintergrund","2","61.95","57.5","673","30","50","80","100","100","60.17","63.73","10","100","50","60"
"2000","kein Migrationshintergrund","3","59.87","45","446","30","40","80","100","100","57.63","62.11","10","100","50","60"
"2000","kein Migrationshintergrund","4","57.29","45","375","30","40","70","100","100","54.81","59.77","10","100","50","60"
"2000","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","58.38","47.5","223","30","40","80","100","100","55.33","61.43","10","100","50","60"
"2000","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2000","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","61.52","57.5","103","30","50","80","100","100","57.11","65.93","20","100","50","60"
"2001","direkter Migrationshintergrund","2","66.76","55","71","30","50","100","100","100","60.59","72.93","20","100","50","70"
"2001","direkter Migrationshintergrund","3","56.26","45","49","30","50","70","85","100","50.21","62.31","10","100","50","60"
"2001","direkter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2001","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"2001","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"2001","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2001","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","63.27","55","462","30","50","80","100","100","61.03","65.51","5","100","60","60"
"2001","kein Migrationshintergrund","2","63.26","56","526","30","50","80","100","100","61.28","65.24","10","100","50","60"
"2001","kein Migrationshintergrund","3","59.19","47.5","470","30","40","80","100","100","57","61.38","10","100","50","60"
"2001","kein Migrationshintergrund","4","57.74","45","348","30","40","80","100","100","55.18","60.3","10","100","50","50"
"2001","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","56.87","45","224","30","40","70","100","100","53.79","59.95","10","100","50","50"
"2001","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2001","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","65.54","65","94","30","50","80","100","100","60.47","70.61","20","100","50","70"
"2002","direkter Migrationshintergrund","2","59.48","45","71","30","40","80","100","100","53.92","65.04","20","100","50","60"
"2002","direkter Migrationshintergrund","3","61.84","55","49","30","40","80","100","100","55.13","68.55","20","100","50","60"
"2002","direkter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2002","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2002","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"2002","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"2002","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2002","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","63.37","57.5","433","30","50","80","100","100","61.08","65.66","5","100","50","60"
"2002","kein Migrationshintergrund","2","60.92","57.5","545","30","50","80","100","100","58.9","62.94","4","100","50","60"
"2002","kein Migrationshintergrund","3","59.61","47.5","475","30","40","80","100","100","57.45","61.77","10","100","50","60"
"2002","kein Migrationshintergrund","4","58.51","47.5","405","30","40","80","100","100","56.21","60.81","10","100","50","50"
"2002","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","57.46","45","349","30","40","75","100","100","54.87","60.05","10","100","50","50"
"2002","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2002","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","63.1","55","95","30","50","80","100","100","58.35","67.85","20","100","50","70"
"2003","direkter Migrationshintergrund","2","60.09","55","71","30","50","70","100","100","54.99","65.19","20","100","50","60"
"2003","direkter Migrationshintergrund","3","58.98","45","41","30","50","70","100","100","51.76","66.2","30","100","50","60"
"2003","direkter Migrationshintergrund","4","59.86","55","32","30","30","90","90","100","50.55","69.17","20","100","30","70"
"2003","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"2003","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"2003","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2003","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","63.47","55","375","30","50","80","100","100","61.04","65.9","5","100","50","60"
"2003","kein Migrationshintergrund","2","62.52","56","539","30","50","80","100","100","60.51","64.53","10","100","50","60"
"2003","kein Migrationshintergrund","3","60.62","45","461","30","50","80","100","100","58.4","62.84","10","100","50","60"
"2003","kein Migrationshintergrund","4","58.67","47.5","451","30","40","80","100","100","56.4","60.94","10","100","50","60"
"2003","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","57.59","45","337","30","40","70","100","100","55.09","60.09","15","100","50","50"
"2003","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2003","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","58.04","55","82","30","40","70","100","100","52.75","63.33","20","100","50","60"
"2004","direkter Migrationshintergrund","2","60.3","45","80","30","50","80","100","100","54.94","65.66","20","100","50","70"
"2004","direkter Migrationshintergrund","3","56.12","45","45","30","40","70","80","100","49.54","62.7","20","100","40","60"
"2004","direkter Migrationshintergrund","4","50.03","45","36","30","30","60","90","100","42.11","57.95","20","100","30","60"
"2004","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2004","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"2004","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"2004","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2004","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","62.92","55","383","30","50","80","100","100","60.41","65.43","5","100","60","60"
"2004","kein Migrationshintergrund","2","61.35","59.5","530","30","50","80","100","100","59.36","63.34","5","100","50","60"
"2004","kein Migrationshintergrund","3","60.11","45","468","30","40","80","100","100","57.97","62.25","10","100","50","60"
"2004","kein Migrationshintergrund","4","59.97","55","446","30","40","80","100","100","57.75","62.19","10","100","50","60"
"2004","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","55.03","45","343","30","30","70","100","100","52.49","57.57","8","100","50","50"
"2004","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2004","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","61.05","57.5","88","30","50","80","100","100","56.12","65.98","20","100","50","70"
"2005","direkter Migrationshintergrund","2","67.83","65","64","50","50","80","100","100","62.66","73","30","100","50","70"
"2005","direkter Migrationshintergrund","3","51.24","45","47","25","30","70","80","100","44.71","57.77","20","100","40","60"
"2005","direkter Migrationshintergrund","4","47.21","45","30","20","30","60","80","100","38.68","55.74","20","100","30","60"
"2005","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"2005","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"2005","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2005","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","63.28","55","365","30","50","80","100","100","60.84","65.72","5","100","50","60"
"2005","kein Migrationshintergrund","2","63.35","55","516","30","50","80","100","100","61.24","65.46","3","100","50","60"
"2005","kein Migrationshintergrund","3","59.58","45","470","30","40","80","100","100","57.45","61.71","10","100","50","60"
"2005","kein Migrationshintergrund","4","58.43","45","414","30","40","80","100","100","56.17","60.69","5","100","50","60"
"2005","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","54.97","45","376","30","40","70","100","100","52.6","57.34","10","100","50","50"
"2005","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2005","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","65.61","55","101","40","50","80","90","100","61.19","70.03","20","100","50","70"
"2006","direkter Migrationshintergrund","2","60.67","55","74","30","50","80","100","100","54.92","66.42","20","100","50","60"
"2006","direkter Migrationshintergrund","3","53.26","45","51","30","40","60","80","100","47.29","59.23","20","100","50","60"
"2006","direkter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2006","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"2006","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"2006","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2006","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2006","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","62.25","55","428","30","50","80","100","100","59.9","64.6","4","100","50","60"
"2006","kein Migrationshintergrund","2","63.01","55","583","30","50","80","100","100","61.06","64.96","2","100","50","60"
"2006","kein Migrationshintergrund","3","59.51","47.5","486","30","40","80","100","100","57.4","61.62","10","100","50","60"
"2006","kein Migrationshintergrund","4","57.88","45","485","30","40","70","100","100","55.82","59.94","10","100","50","50"
"2006","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","55.72","45","387","30","40","70","100","100","53.43","58.01","10","100","50","50"
"2006","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2006","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","63.92","55","81","30","50","80","100","100","58.8","69.04","20","100","50","70"
"2007","direkter Migrationshintergrund","2","66.68","65","76","40","50","80","100","100","61.42","71.94","20","100","50","70"
"2007","direkter Migrationshintergrund","3","57.47","55","30","30","50","70","100","100","49.46","65.48","20","100","50","60"
"2007","direkter Migrationshintergrund","4","55.39","47.5","32","30","30","70","100","100","46.3","64.48","20","100","40","70"
"2007","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"2007","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"2007","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2007","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2007","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","61.96","55","403","30","50","80","100","100","59.6","64.32","10","100","50","60"
"2007","kein Migrationshintergrund","2","63","57.5","525","30","50","80","100","100","60.98","65.02","2","100","60","60"
"2007","kein Migrationshintergrund","3","61.07","57.5","475","30","50","80","100","100","58.88","63.26","20","100","50","60"
"2007","kein Migrationshintergrund","4","57.87","45","440","30","40","70","100","100","55.65","60.09","10","100","50","60"
"2007","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","55.51","45","409","30","40","70","100","100","53.31","57.71","10","100","50","50"
"2007","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2007","Migrationshintergrund - n. w. differenzierbar","2","","","","","","","","","","","","","",""
"2007","Migrationshintergrund - n. w. differenzierbar","3","","","","","","","","","","","","","",""
"2007","Migrationshintergrund - n. w. differenzierbar","4","","","","","","","","","","","","","",""
"2007","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2008","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","64.9","55","74","50","50","80","100","100","59.91","69.89","30","100","50","70"
"2008","direkter Migrationshintergrund","2","65.4","55","64","30","50","90","100","100","59.02","71.78","20","100","50","80"
"2008","direkter Migrationshintergrund","3","58.17","55","30","30","40","70","90","100","49.61","66.73","20","100","50","60"
"2008","direkter Migrationshintergrund","4","55.82","45","33","30","30","70","100","100","47.44","64.2","20","100","40","50"
"2008","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2008","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2008","indirekter Migrationshintergrund","2","","","","","","","","","","","","","",""
"2008","indirekter Migrationshintergrund","3","","","","","","","","","","","","","",""
"2008","indirekter Migrationshintergrund","4","","","","","","","","","","","","","",""
"2008","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2008","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","64.37","55","356","30","50","80","100","100","61.88","66.86","3","100","50","60"
"2008","kein Migrationshintergrund","2","62.93","55","498","30","50","80","100","100","60.81","65.05","2","100","50","60"
"2008","kein Migrationshintergrund","3","58.58","47.5","437","30","40","80","100","100","56.4","60.76","15","100","50","60"
