"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"1999","66 und älter","kein Migrationshintergrund ","78.77","78.6","1545","78.75","78.79"
"2000","16-34 Jahre alt","direkter Migrationshintergrund","79.12","79.1","970","79.11","79.13"
"2000","16-34 Jahre alt","indirekter Migrationshintergrund","79.12","79.1","708","79.11","79.13"
"2000","16-34 Jahre alt","kein Migrationshintergrund ","79.26","79.1","5395","79.25","79.27"
"2000","35-65 Jahre alt","direkter Migrationshintergrund","79.12","79.1","1980","79.11","79.13"
"2000","35-65 Jahre alt","indirekter Migrationshintergrund","79.12","79.1","97","79.1","79.14"
"2000","35-65 Jahre alt","kein Migrationshintergrund ","79.25","79.1","11360","79.24","79.26"
"2000","66 und älter","direkter Migrationshintergrund","79.2","79.1","355","79.17","79.23"
"2000","66 und älter","indirekter Migrationshintergrund","","","","",""
"2000","66 und älter","kein Migrationshintergrund ","79.25","79.1","3225","79.24","79.26"
"2001","16-34 Jahre alt","direkter Migrationshintergrund","79.9","79.9","825","79.9","79.9"
"2001","16-34 Jahre alt","indirekter Migrationshintergrund","79.9","79.9","645","79.9","79.9"
"2001","16-34 Jahre alt","kein Migrationshintergrund ","79.9","79.9","4775","79.9","79.9"
"2001","35-65 Jahre alt","direkter Migrationshintergrund","79.9","79.9","1756","79.9","79.9"
"2001","35-65 Jahre alt","indirekter Migrationshintergrund","79.9","79.9","104","79.9","79.9"
"2001","35-65 Jahre alt","kein Migrationshintergrund ","79.9","79.9","10417","79.9","79.9"
"2001","66 und älter","direkter Migrationshintergrund","79.9","79.9","335","79.9","79.9"
"2001","66 und älter","indirekter Migrationshintergrund","","","","",""
"2001","66 und älter","kein Migrationshintergrund ","79.9","79.9","3047","79.9","79.9"
"2002","16-34 Jahre alt","direkter Migrationshintergrund","81.5","81.5","736","81.5","81.5"
"2002","16-34 Jahre alt","indirekter Migrationshintergrund","81.5","81.5","627","81.5","81.5"
"2002","16-34 Jahre alt","kein Migrationshintergrund ","81.5","81.5","4770","81.5","81.5"
"2002","35-65 Jahre alt","direkter Migrationshintergrund","81.5","81.5","1713","81.5","81.5"
"2002","35-65 Jahre alt","indirekter Migrationshintergrund","81.5","81.5","130","81.5","81.5"
"2002","35-65 Jahre alt","kein Migrationshintergrund ","81.5","81.5","11459","81.5","81.5"
"2002","66 und älter","direkter Migrationshintergrund","81.5","81.5","348","81.5","81.5"
"2002","66 und älter","indirekter Migrationshintergrund","","","","",""
"2002","66 und älter","kein Migrationshintergrund ","81.5","81.5","3228","81.5","81.5"
"2003","16-34 Jahre alt","direkter Migrationshintergrund","82.6","82.6","669","82.6","82.6"
"2003","16-34 Jahre alt","indirekter Migrationshintergrund","82.6","82.6","630","82.6","82.6"
"2003","16-34 Jahre alt","kein Migrationshintergrund ","82.6","82.6","4542","82.6","82.6"
"2003","35-65 Jahre alt","direkter Migrationshintergrund","82.6","82.6","1593","82.6","82.6"
"2003","35-65 Jahre alt","indirekter Migrationshintergrund","82.6","82.6","138","82.6","82.6"
"2003","35-65 Jahre alt","kein Migrationshintergrund ","82.6","82.6","10944","82.6","82.6"
"2003","66 und älter","direkter Migrationshintergrund","82.6","82.6","357","82.6","82.6"
"2003","66 und älter","indirekter Migrationshintergrund","","","","",""
"2003","66 und älter","kein Migrationshintergrund ","82.6","82.6","3280","82.6","82.6"
"2004","16-34 Jahre alt","direkter Migrationshintergrund","83.5","83.5","622","83.5","83.5"
"2004","16-34 Jahre alt","indirekter Migrationshintergrund","83.5","83.5","640","83.5","83.5"
"2004","16-34 Jahre alt","kein Migrationshintergrund ","83.5","83.5","4346","83.5","83.5"
"2004","35-65 Jahre alt","direkter Migrationshintergrund","83.5","83.5","1551","83.5","83.5"
"2004","35-65 Jahre alt","indirekter Migrationshintergrund","83.5","83.5","152","83.5","83.5"
"2004","35-65 Jahre alt","kein Migrationshintergrund ","83.5","83.5","10541","83.5","83.5"
"2004","66 und älter","direkter Migrationshintergrund","83.5","83.5","363","83.5","83.5"
"2004","66 und älter","indirekter Migrationshintergrund","","","","",""
"2004","66 und älter","kein Migrationshintergrund ","83.5","83.5","3386","83.5","83.5"
"2005","16-34 Jahre alt","direkter Migrationshintergrund","84.9","84.9","529","84.9","84.9"
"2005","16-34 Jahre alt","indirekter Migrationshintergrund","84.9","84.9","661","84.9","84.9"
"2005","16-34 Jahre alt","kein Migrationshintergrund ","84.9","84.9","4119","84.9","84.9"
"2005","35-65 Jahre alt","direkter Migrationshintergrund","84.9","84.9","1472","84.9","84.9"
"2005","35-65 Jahre alt","indirekter Migrationshintergrund","84.9","84.9","156","84.9","84.9"
"2005","35-65 Jahre alt","kein Migrationshintergrund ","84.9","84.9","9995","84.9","84.9"
"2005","66 und älter","direkter Migrationshintergrund","84.9","84.9","366","84.9","84.9"
"2005","66 und älter","indirekter Migrationshintergrund","","","","",""
"2005","66 und älter","kein Migrationshintergrund ","84.9","84.9","3388","84.9","84.9"
"2006","16-34 Jahre alt","direkter Migrationshintergrund","86.2","86.2","543","86.2","86.2"
"2006","16-34 Jahre alt","indirekter Migrationshintergrund","86.2","86.2","663","86.2","86.2"
"2006","16-34 Jahre alt","kein Migrationshintergrund ","86.2","86.2","4216","86.2","86.2"
"2006","35-65 Jahre alt","direkter Migrationshintergrund","86.2","86.2","1452","86.2","86.2"
"2006","35-65 Jahre alt","indirekter Migrationshintergrund","86.2","86.2","182","86.2","86.2"
"2006","35-65 Jahre alt","kein Migrationshintergrund ","86.2","86.2","10783","86.2","86.2"
"2006","66 und älter","direkter Migrationshintergrund","86.2","86.2","390","86.2","86.2"
"2006","66 und älter","indirekter Migrationshintergrund","","","","",""
"2006","66 und älter","kein Migrationshintergrund ","86.2","86.2","4027","86.2","86.2"
"2007","16-34 Jahre alt","direkter Migrationshintergrund","87.6","87.6","455","87.6","87.6"
"2007","16-34 Jahre alt","indirekter Migrationshintergrund","87.6","87.6","641","87.6","87.6"
"2007","16-34 Jahre alt","kein Migrationshintergrund ","87.6","87.6","3943","87.6","87.6"
"2007","35-65 Jahre alt","direkter Migrationshintergrund","87.6","87.6","1302","87.6","87.6"
"2007","35-65 Jahre alt","indirekter Migrationshintergrund","87.6","87.6","188","87.6","87.6"
"2007","35-65 Jahre alt","kein Migrationshintergrund ","87.6","87.6","9979","87.6","87.6"
"2007","66 und älter","direkter Migrationshintergrund","87.6","87.6","376","87.6","87.6"
"2007","66 und älter","indirekter Migrationshintergrund","","","","",""
"2007","66 und älter","kein Migrationshintergrund ","87.6","87.6","3955","87.6","87.6"
"2008","16-34 Jahre alt","direkter Migrationshintergrund","89.6","89.6","374","89.6","89.6"
"2008","16-34 Jahre alt","indirekter Migrationshintergrund","89.6","89.6","620","89.6","89.6"
"2008","16-34 Jahre alt","kein Migrationshintergrund ","89.6","89.6","3606","89.6","89.6"
"2008","35-65 Jahre alt","direkter Migrationshintergrund","89.6","89.6","1167","89.6","89.6"
"2008","35-65 Jahre alt","indirekter Migrationshintergrund","89.6","89.6","193","89.6","89.6"
"2008","35-65 Jahre alt","kein Migrationshintergrund ","89.6","89.6","9315","89.6","89.6"
"2008","66 und älter","direkter Migrationshintergrund","89.6","89.6","369","89.6","89.6"
"2008","66 und älter","indirekter Migrationshintergrund","","","","",""
"2008","66 und älter","kein Migrationshintergrund ","89.6","89.6","3916","89.6","89.6"
"2009","16-34 Jahre alt","direkter Migrationshintergrund","91.9","91.9","304","91.9","91.9"
"2009","16-34 Jahre alt","indirekter Migrationshintergrund","91.9","91.9","553","91.9","91.9"
"2009","16-34 Jahre alt","kein Migrationshintergrund ","91.9","91.9","3350","91.9","91.9"
"2009","35-65 Jahre alt","direkter Migrationshintergrund","91.9","91.9","1027","91.9","91.9"
"2009","35-65 Jahre alt","indirekter Migrationshintergrund","91.9","91.9","191","91.9","91.9"
"2009","35-65 Jahre alt","kein Migrationshintergrund ","91.9","91.9","8666","91.9","91.9"
"2009","66 und älter","direkter Migrationshintergrund","91.9","91.9","336","91.9","91.9"
"2009","66 und älter","indirekter Migrationshintergrund","","","","",""
"2009","66 und älter","kein Migrationshintergrund ","91.9","91.9","3821","91.9","91.9"
"2010","16-34 Jahre alt","direkter Migrationshintergrund","92.2","92.2","940","92.2","92.2"
"2010","16-34 Jahre alt","indirekter Migrationshintergrund","92.2","92.2","831","92.2","92.2"
"2010","16-34 Jahre alt","kein Migrationshintergrund ","92.2","92.2","5141","92.2","92.2"
"2010","35-65 Jahre alt","direkter Migrationshintergrund","92.2","92.2","1656","92.2","92.2"
"2010","35-65 Jahre alt","indirekter Migrationshintergrund","92.2","92.2","385","92.2","92.2"
"2010","35-65 Jahre alt","kein Migrationshintergrund ","92.2","92.2","11350","92.2","92.2"
"2010","66 und älter","direkter Migrationshintergrund","92.2","92.2","317","92.2","92.2"
"2010","66 und älter","indirekter Migrationshintergrund","","","","",""
"2010","66 und älter","kein Migrationshintergrund ","92.2","92.2","3702","92.2","92.2"
"2011","16-34 Jahre alt","direkter Migrationshintergrund","93.2","93.2","900","93.2","93.2"
"2011","16-34 Jahre alt","indirekter Migrationshintergrund","93.2","93.2","896","93.2","93.2"
"2011","16-34 Jahre alt","kein Migrationshintergrund ","93.2","93.2","5518","93.2","93.2"
"2011","35-65 Jahre alt","direkter Migrationshintergrund","93.2","93.2","1954","93.2","93.2"
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","93.2","93.2","502","93.2","93.2"
"2011","35-65 Jahre alt","kein Migrationshintergrund ","93.2","93.2","13985","93.2","93.2"
"2011","66 und älter","direkter Migrationshintergrund","93.2","93.2","421","93.2","93.2"
"2011","66 und älter","indirekter Migrationshintergrund","","","","",""
"2011","66 und älter","kein Migrationshintergrund ","93.2","93.2","4717","93.2","93.2"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","95.2","95.2","783","95.2","95.2"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","95.2","95.2","822","95.2","95.2"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","95.2","95.2","5254","95.2","95.2"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","95.2","95.2","1871","95.2","95.2"
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","95.2","95.2","540","95.2","95.2"
"2012","35-65 Jahre alt","kein Migrationshintergrund ","95.2","95.2","13691","95.2","95.2"
"2012","66 und älter","direkter Migrationshintergrund","95.2","95.2","409","95.2","95.2"
"2012","66 und älter","indirekter Migrationshintergrund","","","","",""
"2012","66 und älter","kein Migrationshintergrund ","95.2","95.2","4791","95.2","95.2"
"2013","16-34 Jahre alt","direkter Migrationshintergrund","97.1","97.1","1940","97.1","97.1"
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","97.1","97.1","1487","97.1","97.1"
"2013","16-34 Jahre alt","kein Migrationshintergrund ","97.1","97.1","4962","97.1","97.1"
"2013","35-65 Jahre alt","direkter Migrationshintergrund","97.1","97.1","4018","97.1","97.1"
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","97.1","97.1","738","97.1","97.1"
"2013","35-65 Jahre alt","kein Migrationshintergrund ","97.1","97.1","12986","97.1","97.1"
"2013","66 und älter","direkter Migrationshintergrund","97.1","97.1","449","97.1","97.1"
"2013","66 und älter","indirekter Migrationshintergrund","","","","",""
"2013","66 und älter","kein Migrationshintergrund ","97.1","97.1","4593","97.1","97.1"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","98.5","98.5","1462","98.5","98.5"
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","98.5","98.5","1235","98.5","98.5"
"2014","16-34 Jahre alt","kein Migrationshintergrund ","98.5","98.5","4412","98.5","98.5"
"2014","35-65 Jahre alt","direkter Migrationshintergrund","98.5","98.5","3264","98.5","98.5"
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","98.5","98.5","684","98.5","98.5"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","98.5","98.5","11644","98.5","98.5"
"2014","66 und älter","direkter Migrationshintergrund","98.5","98.5","439","98.5","98.5"
"2014","66 und älter","indirekter Migrationshintergrund","","","","",""
"2014","66 und älter","kein Migrationshintergrund ","98.5","98.5","4510","98.5","98.5"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","99.5","99.5","1978","99.5","99.5"
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","99.5","99.5","1111","99.5","99.5"
"2015","16-34 Jahre alt","kein Migrationshintergrund ","99.5","99.5","4124","99.5","99.5"
"2015","35-65 Jahre alt","direkter Migrationshintergrund","99.5","99.5","3533","99.5","99.5"
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","99.5","99.5","685","99.5","99.5"
"2015","35-65 Jahre alt","kein Migrationshintergrund ","99.5","99.5","11009","99.5","99.5"
"2015","66 und älter","direkter Migrationshintergrund","99.5","99.5","433","99.5","99.5"
"2015","66 und älter","indirekter Migrationshintergrund","","","","",""
"2015","66 und älter","kein Migrationshintergrund ","99.5","99.5","4465","99.5","99.5"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","100","100","2980","100","100"
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","100","100","1019","100","100"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","100","100","3747","100","100"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","100","100","4479","100","100"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","100","100","657","100","100"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","100","100","10177","100","100"
"2016","66 und älter","direkter Migrationshintergrund","100","100","424","100","100"
"2016","66 und älter","indirekter Migrationshintergrund","","","","",""
"2016","66 und älter","kein Migrationshintergrund ","100","100","4311","100","100"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","100.5","100.5","3444","100.5","100.5"
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","100.5","100.5","1087","100.5","100.5"
"2017","16-34 Jahre alt","kein Migrationshintergrund ","100.5","100.5","4419","100.5","100.5"
"2017","35-65 Jahre alt","direkter Migrationshintergrund","100.5","100.5","4840","100.5","100.5"
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","100.5","100.5","723","100.5","100.5"
"2017","35-65 Jahre alt","kein Migrationshintergrund ","100.5","100.5","11638","100.5","100.5"
"2017","66 und älter","direkter Migrationshintergrund","100.5","100.5","465","100.5","100.5"
"2017","66 und älter","indirekter Migrationshintergrund","","","","",""
"2017","66 und älter","kein Migrationshintergrund ","100.5","100.5","4514","100.5","100.5"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","102","102","3007","102","102"
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","102","102","1085","102","102"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","102","102","4287","102","102"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","102","102","4649","102","102"
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","102","102","711","102","102"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","102","102","11021","102","102"
"2018","66 und älter","direkter Migrationshintergrund","102","102","473","102","102"
"2018","66 und älter","indirekter Migrationshintergrund","","","","",""
"2018","66 und älter","kein Migrationshintergrund ","102","102","4527","102","102"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","103.8","103.8","2501","103.8","103.8"
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","103.8","103.8","956","103.8","103.8"
