"year","bildungsniveau","bula_h","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1985","(Fach-)Abitur","Bayern","59.3","59.3","120","59.3","59.3"
"1985","(Fach-)Abitur","Berlin","59.3","59.3","33","59.3","59.3"
"1985","(Fach-)Abitur","Brandenburg","","","","",""
"1985","(Fach-)Abitur","Bremen","","","","",""
"1985","(Fach-)Abitur","Hamburg","59.3","59.3","35","59.3","59.3"
"1985","(Fach-)Abitur","Hessen","59.3","59.3","89","59.3","59.3"
"1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1985","(Fach-)Abitur","Niedersachsen","59.3","59.3","72","59.3","59.3"
"1985","(Fach-)Abitur","Nordrhein-Westfalen","59.3","59.3","254","59.3","59.3"
"1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","",""
"1985","(Fach-)Abitur","Sachsen","","","","",""
"1985","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1985","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1985","(Fach-)Abitur","Thüringen","","","","",""
"1985","(noch) kein Abschluss","Baden-Württemberg","59.3","59.3","295","59.3","59.3"
"1985","(noch) kein Abschluss","Bayern","59.3","59.3","103","59.3","59.3"
"1985","(noch) kein Abschluss","Berlin","59.3","59.3","39","59.3","59.3"
"1985","(noch) kein Abschluss","Brandenburg","","","","",""
"1985","(noch) kein Abschluss","Bremen","","","","",""
"1985","(noch) kein Abschluss","Hamburg","","","","",""
"1985","(noch) kein Abschluss","Hessen","59.3","59.3","121","59.3","59.3"
"1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1985","(noch) kein Abschluss","Niedersachsen","59.3","59.3","78","59.3","59.3"
"1985","(noch) kein Abschluss","Nordrhein-Westfalen","59.3","59.3","340","59.3","59.3"
"1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","59.3","59.3","69","59.3","59.3"
"1985","(noch) kein Abschluss","Sachsen","","","","",""
"1985","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1985","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1985","(noch) kein Abschluss","Thüringen","","","","",""
"1985","AkademikerIn","Baden-Württemberg","59.3","59.3","112","59.3","59.3"
"1985","AkademikerIn","Bayern","59.3","59.3","147","59.3","59.3"
"1985","AkademikerIn","Berlin","59.3","59.3","37","59.3","59.3"
"1985","AkademikerIn","Brandenburg","","","","",""
"1985","AkademikerIn","Bremen","","","","",""
"1985","AkademikerIn","Hamburg","","","","",""
"1985","AkademikerIn","Hessen","59.3","59.3","91","59.3","59.3"
"1985","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"1985","AkademikerIn","Niedersachsen","59.3","59.3","74","59.3","59.3"
"1985","AkademikerIn","Nordrhein-Westfalen","59.3","59.3","223","59.3","59.3"
"1985","AkademikerIn","Rheinland-Pfalz,Saarland","59.3","59.3","36","59.3","59.3"
"1985","AkademikerIn","Sachsen","","","","",""
"1985","AkademikerIn","Sachsen-Anhalt","","","","",""
"1985","AkademikerIn","Schleswig-Holstein","","","","",""
"1985","AkademikerIn","Thüringen","","","","",""
"1985","Hauptschule","Baden-Württemberg","59.3","59.3","1206","59.3","59.3"
"1985","Hauptschule","Bayern","59.3","59.3","1155","59.3","59.3"
"1985","Hauptschule","Berlin","59.3","59.3","174","59.3","59.3"
"1985","Hauptschule","Brandenburg","","","","",""
"1985","Hauptschule","Bremen","59.3","59.3","82","59.3","59.3"
"1985","Hauptschule","Hamburg","59.3","59.3","146","59.3","59.3"
"1985","Hauptschule","Hessen","59.3","59.3","637","59.3","59.3"
"1985","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"1985","Hauptschule","Niedersachsen","59.3","59.3","651","59.3","59.3"
"1985","Hauptschule","Nordrhein-Westfalen","59.3","59.3","1649","59.3","59.3"
"1985","Hauptschule","Rheinland-Pfalz,Saarland","59.3","59.3","527","59.3","59.3"
"1985","Hauptschule","Sachsen","","","","",""
"1985","Hauptschule","Sachsen-Anhalt","","","","",""
"1985","Hauptschule","Schleswig-Holstein","59.3","59.3","214","59.3","59.3"
"1985","Hauptschule","Thüringen","","","","",""
"1985","Realschule","Baden-Württemberg","59.3","59.3","273","59.3","59.3"
"1985","Realschule","Bayern","59.3","59.3","354","59.3","59.3"
"1985","Realschule","Berlin","59.3","59.3","73","59.3","59.3"
"1985","Realschule","Brandenburg","","","","",""
"1985","Realschule","Bremen","","","","",""
"1985","Realschule","Hamburg","59.3","59.3","57","59.3","59.3"
"1985","Realschule","Hessen","59.3","59.3","179","59.3","59.3"
"1985","Realschule","Mecklenburg-Vorpommern","","","","",""
"1985","Realschule","Niedersachsen","59.3","59.3","220","59.3","59.3"
"1985","Realschule","Nordrhein-Westfalen","59.3","59.3","453","59.3","59.3"
"1985","Realschule","Rheinland-Pfalz,Saarland","59.3","59.3","104","59.3","59.3"
"1985","Realschule","Sachsen","","","","",""
"1985","Realschule","Sachsen-Anhalt","","","","",""
"1985","Realschule","Schleswig-Holstein","59.3","59.3","80","59.3","59.3"
"1985","Realschule","Thüringen","","","","",""
"1986","(Fach-)Abitur","Baden-Württemberg","60.6","60.6","121","60.6","60.6"
"1986","(Fach-)Abitur","Bayern","60.6","60.6","127","60.6","60.6"
"1986","(Fach-)Abitur","Berlin","60.6","60.6","30","60.6","60.6"
"1986","(Fach-)Abitur","Brandenburg","","","","",""
"1986","(Fach-)Abitur","Bremen","","","","",""
"1986","(Fach-)Abitur","Hamburg","60.6","60.6","36","60.6","60.6"
"1986","(Fach-)Abitur","Hessen","60.6","60.6","97","60.6","60.6"
"1986","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1986","(Fach-)Abitur","Niedersachsen","60.6","60.6","77","60.6","60.6"
"1986","(Fach-)Abitur","Nordrhein-Westfalen","60.6","60.6","256","60.6","60.6"
"1986","(Fach-)Abitur","Rheinland-Pfalz,Saarland","60.6","60.6","35","60.6","60.6"
"1986","(Fach-)Abitur","Sachsen","","","","",""
"1986","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1986","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1986","(Fach-)Abitur","Thüringen","","","","",""
"1986","(noch) kein Abschluss","Baden-Württemberg","60.6","60.6","263","60.6","60.6"
"1986","(noch) kein Abschluss","Bayern","60.6","60.6","102","60.6","60.6"
"1986","(noch) kein Abschluss","Berlin","60.6","60.6","43","60.6","60.6"
"1986","(noch) kein Abschluss","Brandenburg","","","","",""
"1986","(noch) kein Abschluss","Bremen","","","","",""
"1986","(noch) kein Abschluss","Hamburg","","","","",""
"1986","(noch) kein Abschluss","Hessen","60.6","60.6","110","60.6","60.6"
"1986","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1986","(noch) kein Abschluss","Niedersachsen","60.6","60.6","74","60.6","60.6"
"1986","(noch) kein Abschluss","Nordrhein-Westfalen","60.6","60.6","341","60.6","60.6"
"1986","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","60.6","60.6","57","60.6","60.6"
"1986","(noch) kein Abschluss","Sachsen","","","","",""
"1986","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1986","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1986","(noch) kein Abschluss","Thüringen","","","","",""
"1986","AkademikerIn","Baden-Württemberg","60.6","60.6","114","60.6","60.6"
"1986","AkademikerIn","Bayern","60.6","60.6","143","60.6","60.6"
"1986","AkademikerIn","Berlin","60.6","60.6","34","60.6","60.6"
"1986","AkademikerIn","Brandenburg","","","","",""
"1986","AkademikerIn","Bremen","","","","",""
"1986","AkademikerIn","Hamburg","","","","",""
"1986","AkademikerIn","Hessen","60.6","60.6","91","60.6","60.6"
"1986","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"1986","AkademikerIn","Niedersachsen","60.6","60.6","81","60.6","60.6"
"1986","AkademikerIn","Nordrhein-Westfalen","60.6","60.6","219","60.6","60.6"
"1986","AkademikerIn","Rheinland-Pfalz,Saarland","60.6","60.6","36","60.6","60.6"
"1986","AkademikerIn","Sachsen","","","","",""
"1986","AkademikerIn","Sachsen-Anhalt","","","","",""
"1986","AkademikerIn","Schleswig-Holstein","","","","",""
"1986","AkademikerIn","Thüringen","","","","",""
"1986","Hauptschule","Baden-Württemberg","60.6","60.6","1176","60.6","60.6"
"1986","Hauptschule","Bayern","60.6","60.6","1069","60.6","60.6"
"1986","Hauptschule","Berlin","60.6","60.6","172","60.6","60.6"
"1986","Hauptschule","Brandenburg","","","","",""
"1986","Hauptschule","Bremen","60.6","60.6","72","60.6","60.6"
"1986","Hauptschule","Hamburg","60.6","60.6","132","60.6","60.6"
"1986","Hauptschule","Hessen","60.6","60.6","565","60.6","60.6"
"1986","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"1986","Hauptschule","Niedersachsen","60.6","60.6","634","60.6","60.6"
"1986","Hauptschule","Nordrhein-Westfalen","60.6","60.6","1550","60.6","60.6"
"1986","Hauptschule","Rheinland-Pfalz,Saarland","60.6","60.6","523","60.6","60.6"
"1986","Hauptschule","Sachsen","","","","",""
"1986","Hauptschule","Sachsen-Anhalt","","","","",""
"1986","Hauptschule","Schleswig-Holstein","60.6","60.6","197","60.6","60.6"
"1986","Hauptschule","Thüringen","","","","",""
"1986","Realschule","Baden-Württemberg","60.6","60.6","281","60.6","60.6"
"1986","Realschule","Bayern","60.6","60.6","320","60.6","60.6"
"1986","Realschule","Berlin","60.6","60.6","65","60.6","60.6"
"1986","Realschule","Brandenburg","","","","",""
"1986","Realschule","Bremen","","","","",""
"1986","Realschule","Hamburg","60.6","60.6","49","60.6","60.6"
"1986","Realschule","Hessen","60.6","60.6","166","60.6","60.6"
"1986","Realschule","Mecklenburg-Vorpommern","","","","",""
"1986","Realschule","Niedersachsen","60.6","60.6","230","60.6","60.6"
"1986","Realschule","Nordrhein-Westfalen","60.6","60.6","453","60.6","60.6"
"1986","Realschule","Rheinland-Pfalz,Saarland","60.6","60.6","110","60.6","60.6"
"1986","Realschule","Sachsen","","","","",""
"1986","Realschule","Sachsen-Anhalt","","","","",""
"1986","Realschule","Schleswig-Holstein","60.6","60.6","74","60.6","60.6"
"1986","Realschule","Thüringen","","","","",""
"1987","(Fach-)Abitur","Baden-Württemberg","60.5","60.5","122","60.5","60.5"
"1987","(Fach-)Abitur","Bayern","60.5","60.5","114","60.5","60.5"
"1987","(Fach-)Abitur","Berlin","60.5","60.5","32","60.5","60.5"
"1987","(Fach-)Abitur","Brandenburg","","","","",""
"1987","(Fach-)Abitur","Bremen","","","","",""
"1987","(Fach-)Abitur","Hamburg","","","","",""
"1987","(Fach-)Abitur","Hessen","60.5","60.5","93","60.5","60.5"
"1987","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1987","(Fach-)Abitur","Niedersachsen","60.5","60.5","82","60.5","60.5"
"1987","(Fach-)Abitur","Nordrhein-Westfalen","60.5","60.5","249","60.5","60.5"
"1987","(Fach-)Abitur","Rheinland-Pfalz,Saarland","60.5","60.5","34","60.5","60.5"
"1987","(Fach-)Abitur","Sachsen","","","","",""
"1987","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1987","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1987","(Fach-)Abitur","Thüringen","","","","",""
"1987","(noch) kein Abschluss","Baden-Württemberg","60.5","60.5","254","60.5","60.5"
"1987","(noch) kein Abschluss","Bayern","60.5","60.5","95","60.5","60.5"
"1987","(noch) kein Abschluss","Berlin","60.5","60.5","43","60.5","60.5"
"1987","(noch) kein Abschluss","Brandenburg","","","","",""
"1987","(noch) kein Abschluss","Bremen","","","","",""
"1987","(noch) kein Abschluss","Hamburg","","","","",""
"1987","(noch) kein Abschluss","Hessen","60.5","60.5","113","60.5","60.5"
"1987","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1987","(noch) kein Abschluss","Niedersachsen","60.5","60.5","72","60.5","60.5"
"1987","(noch) kein Abschluss","Nordrhein-Westfalen","60.5","60.5","332","60.5","60.5"
"1987","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","60.5","60.5","57","60.5","60.5"
"1987","(noch) kein Abschluss","Sachsen","","","","",""
"1987","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1987","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1987","(noch) kein Abschluss","Thüringen","","","","",""
"1987","AkademikerIn","Baden-Württemberg","60.5","60.5","108","60.5","60.5"
"1987","AkademikerIn","Bayern","60.5","60.5","141","60.5","60.5"
"1987","AkademikerIn","Berlin","60.5","60.5","35","60.5","60.5"
"1987","AkademikerIn","Brandenburg","","","","",""
"1987","AkademikerIn","Bremen","","","","",""
"1987","AkademikerIn","Hamburg","","","","",""
"1987","AkademikerIn","Hessen","60.5","60.5","92","60.5","60.5"
"1987","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"1987","AkademikerIn","Niedersachsen","60.5","60.5","77","60.5","60.5"
"1987","AkademikerIn","Nordrhein-Westfalen","60.5","60.5","220","60.5","60.5"
"1987","AkademikerIn","Rheinland-Pfalz,Saarland","60.5","60.5","39","60.5","60.5"
"1987","AkademikerIn","Sachsen","","","","",""
"1987","AkademikerIn","Sachsen-Anhalt","","","","",""
"1987","AkademikerIn","Schleswig-Holstein","","","","",""
"1987","AkademikerIn","Thüringen","","","","",""
"1987","Hauptschule","Baden-Württemberg","60.5","60.5","1166","60.5","60.5"
"1987","Hauptschule","Bayern","60.5","60.5","1042","60.5","60.5"
"1987","Hauptschule","Berlin","60.5","60.5","173","60.5","60.5"
"1987","Hauptschule","Brandenburg","","","","",""
"1987","Hauptschule","Bremen","60.5","60.5","68","60.5","60.5"
"1987","Hauptschule","Hamburg","60.5","60.5","119","60.5","60.5"
"1987","Hauptschule","Hessen","60.5","60.5","575","60.5","60.5"
"1987","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"1987","Hauptschule","Niedersachsen","60.5","60.5","626","60.5","60.5"
"1987","Hauptschule","Nordrhein-Westfalen","60.5","60.5","1530","60.5","60.5"
"1987","Hauptschule","Rheinland-Pfalz,Saarland","60.5","60.5","522","60.5","60.5"
"1987","Hauptschule","Sachsen","","","","",""
"1987","Hauptschule","Sachsen-Anhalt","","","","",""
"1987","Hauptschule","Schleswig-Holstein","60.5","60.5","195","60.5","60.5"
"1987","Hauptschule","Thüringen","","","","",""
"1987","Realschule","Baden-Württemberg","60.5","60.5","281","60.5","60.5"
"1987","Realschule","Bayern","60.5","60.5","313","60.5","60.5"
"1987","Realschule","Berlin","60.5","60.5","72","60.5","60.5"
"1987","Realschule","Brandenburg","","","","",""
"1987","Realschule","Bremen","","","","",""
"1987","Realschule","Hamburg","60.5","60.5","45","60.5","60.5"
"1987","Realschule","Hessen","60.5","60.5","163","60.5","60.5"
"1987","Realschule","Mecklenburg-Vorpommern","","","","",""
"1987","Realschule","Niedersachsen","60.5","60.5","235","60.5","60.5"
"1987","Realschule","Nordrhein-Westfalen","60.5","60.5","448","60.5","60.5"
"1987","Realschule","Rheinland-Pfalz,Saarland","60.5","60.5","105","60.5","60.5"
"1987","Realschule","Sachsen","","","","",""
"1987","Realschule","Sachsen-Anhalt","","","","",""
"1987","Realschule","Schleswig-Holstein","60.5","60.5","75","60.5","60.5"
"1987","Realschule","Thüringen","","","","",""
"1988","(Fach-)Abitur","Baden-Württemberg","60.6","60.6","124","60.6","60.6"
"1988","(Fach-)Abitur","Bayern","60.6","60.6","104","60.6","60.6"
"1988","(Fach-)Abitur","Berlin","","","","",""
"1988","(Fach-)Abitur","Brandenburg","","","","",""
"1988","(Fach-)Abitur","Bremen","","","","",""
"1988","(Fach-)Abitur","Hamburg","","","","",""
"1988","(Fach-)Abitur","Hessen","60.6","60.6","83","60.6","60.6"
"1988","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1988","(Fach-)Abitur","Niedersachsen","60.6","60.6","71","60.6","60.6"
"1988","(Fach-)Abitur","Nordrhein-Westfalen","60.6","60.6","245","60.6","60.6"
"1988","(Fach-)Abitur","Rheinland-Pfalz,Saarland","60.6","60.6","34","60.6","60.6"
"1988","(Fach-)Abitur","Sachsen","","","","",""
"1988","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1988","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1988","(Fach-)Abitur","Thüringen","","","","",""
"1988","(noch) kein Abschluss","Baden-Württemberg","60.6","60.6","235","60.6","60.6"
"1988","(noch) kein Abschluss","Bayern","60.6","60.6","91","60.6","60.6"
"1988","(noch) kein Abschluss","Berlin","60.6","60.6","32","60.6","60.6"
"1988","(noch) kein Abschluss","Brandenburg","","","","",""
"1988","(noch) kein Abschluss","Bremen","","","","",""
"1988","(noch) kein Abschluss","Hamburg","","","","",""
"1988","(noch) kein Abschluss","Hessen","60.6","60.6","107","60.6","60.6"
"1988","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1988","(noch) kein Abschluss","Niedersachsen","60.6","60.6","73","60.6","60.6"
"1988","(noch) kein Abschluss","Nordrhein-Westfalen","60.6","60.6","288","60.6","60.6"
"1988","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","60.6","60.6","52","60.6","60.6"
"1988","(noch) kein Abschluss","Sachsen","","","","",""
"1988","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1988","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1988","(noch) kein Abschluss","Thüringen","","","","",""
"1988","AkademikerIn","Baden-Württemberg","60.6","60.6","101","60.6","60.6"
"1988","AkademikerIn","Bayern","60.6","60.6","130","60.6","60.6"
"1988","AkademikerIn","Berlin","60.6","60.6","34","60.6","60.6"
"1988","AkademikerIn","Brandenburg","","","","",""
"1988","AkademikerIn","Bremen","","","","",""
"1988","AkademikerIn","Hamburg","","","","",""
"1988","AkademikerIn","Hessen","60.6","60.6","82","60.6","60.6"
"1988","AkademikerIn","Mecklenburg-Vorpommern","","","","",""
"1988","AkademikerIn","Niedersachsen","60.6","60.6","78","60.6","60.6"
"1988","AkademikerIn","Nordrhein-Westfalen","60.6","60.6","207","60.6","60.6"
"1988","AkademikerIn","Rheinland-Pfalz,Saarland","60.6","60.6","38","60.6","60.6"
"1988","AkademikerIn","Sachsen","","","","",""
"1988","AkademikerIn","Sachsen-Anhalt","","","","",""
"1988","AkademikerIn","Schleswig-Holstein","","","","",""
"1988","AkademikerIn","Thüringen","","","","",""
"1988","Hauptschule","Baden-Württemberg","60.6","60.6","1113","60.6","60.6"
"1988","Hauptschule","Bayern","60.6","60.6","1002","60.6","60.6"
"1988","Hauptschule","Berlin","60.6","60.6","164","60.6","60.6"
"1988","Hauptschule","Brandenburg","","","","",""
"1988","Hauptschule","Bremen","60.6","60.6","66","60.6","60.6"
"1988","Hauptschule","Hamburg","60.6","60.6","107","60.6","60.6"
"1988","Hauptschule","Hessen","60.6","60.6","557","60.6","60.6"
"1988","Hauptschule","Mecklenburg-Vorpommern","","","","",""
"1988","Hauptschule","Niedersachsen","60.6","60.6","588","60.6","60.6"
"1988","Hauptschule","Nordrhein-Westfalen","60.6","60.6","1450","60.6","60.6"
"1988","Hauptschule","Rheinland-Pfalz,Saarland","60.6","60.6","504","60.6","60.6"
"1988","Hauptschule","Sachsen","","","","",""
"1988","Hauptschule","Sachsen-Anhalt","","","","",""
"1988","Hauptschule","Schleswig-Holstein","60.6","60.6","193","60.6","60.6"
"1988","Hauptschule","Thüringen","","","","",""
"1988","Realschule","Baden-Württemberg","60.6","60.6","277","60.6","60.6"
"1988","Realschule","Bayern","60.6","60.6","296","60.6","60.6"
"1988","Realschule","Berlin","60.6","60.6","67","60.6","60.6"
"1988","Realschule","Brandenburg","","","","",""
"1988","Realschule","Bremen","","","","",""
"1988","Realschule","Hamburg","60.6","60.6","42","60.6","60.6"
"1988","Realschule","Hessen","60.6","60.6","156","60.6","60.6"
"1988","Realschule","Mecklenburg-Vorpommern","","","","",""
"1988","Realschule","Niedersachsen","60.6","60.6","226","60.6","60.6"
"1988","Realschule","Nordrhein-Westfalen","60.6","60.6","444","60.6","60.6"
"1988","Realschule","Rheinland-Pfalz,Saarland","60.6","60.6","97","60.6","60.6"
"1988","Realschule","Sachsen","","","","",""
"1988","Realschule","Sachsen-Anhalt","","","","",""
"1988","Realschule","Schleswig-Holstein","60.6","60.6","76","60.6","60.6"
"1988","Realschule","Thüringen","","","","",""
"1989","(Fach-)Abitur","Baden-Württemberg","61.4","61.4","122","61.4","61.4"
"1989","(Fach-)Abitur","Bayern","61.4","61.4","109","61.4","61.4"
"1989","(Fach-)Abitur","Berlin","","","","",""
"1989","(Fach-)Abitur","Brandenburg","","","","",""
"1989","(Fach-)Abitur","Bremen","","","","",""
"1989","(Fach-)Abitur","Hamburg","","","","",""
"1989","(Fach-)Abitur","Hessen","61.4","61.4","84","61.4","61.4"
"1989","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1989","(Fach-)Abitur","Niedersachsen","61.4","61.4","71","61.4","61.4"
"1989","(Fach-)Abitur","Nordrhein-Westfalen","61.4","61.4","247","61.4","61.4"
"1989","(Fach-)Abitur","Rheinland-Pfalz,Saarland","61.4","61.4","35","61.4","61.4"
"1989","(Fach-)Abitur","Sachsen","","","","",""
"1989","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1989","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1989","(Fach-)Abitur","Thüringen","","","","",""
"1989","(noch) kein Abschluss","Baden-Württemberg","61.4","61.4","223","61.4","61.4"
"1989","(noch) kein Abschluss","Bayern","61.4","61.4","102","61.4","61.4"
"1989","(noch) kein Abschluss","Berlin","61.4","61.4","35","61.4","61.4"
"1989","(noch) kein Abschluss","Brandenburg","","","","",""
"1989","(noch) kein Abschluss","Bremen","","","","",""
"1989","(noch) kein Abschluss","Hamburg","","","","",""
"1989","(noch) kein Abschluss","Hessen","61.4","61.4","109","61.4","61.4"
"1989","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1989","(noch) kein Abschluss","Niedersachsen","61.4","61.4","60","61.4","61.4"
"1989","(noch) kein Abschluss","Nordrhein-Westfalen","61.4","61.4","283","61.4","61.4"
"1989","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","61.4","61.4","45","61.4","61.4"
"1989","(noch) kein Abschluss","Sachsen","","","","",""
"1989","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
