"hlc0083_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1998","Alleinerziehende","4","","","",""
"Ja","1998","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Paar mit Kind(ern)","2","54","0.0129128512065836","0.00885732234991975","0.0169683800632474"
"Ja","1998","Paar mit Kind(ern)","3","7","","",""
"Ja","1998","Paar mit Kind(ern)","4","3","","",""
"Ja","1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","1998","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","1998","Sonstige","2","4","","",""
"Ja","1998","Sonstige","3","12","","",""
"Ja","1998","Sonstige","4","","","",""
"Ja","1998","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","1-Pers.- Haushalt","2","473","0.983390576946291","0.971957377829617","0.994823776062965"
"Nein","1998","1-Pers.- Haushalt","3","297","0.994147772945162","0.985502104978598","1.00279344091173"
"Nein","1998","1-Pers.- Haushalt","4","212","0.993678196692188","0.983059173376856","1.00429722000752"
"Nein","1998","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","(Ehe-)Paar ohne Kind(er)","2","890","0.995209944582838","0.990689077811894","0.999730811353781"
"Nein","1998","(Ehe-)Paar ohne Kind(er)","3","1096","0.99634359835388","0.992776761348683","0.999910435359077"
"Nein","1998","(Ehe-)Paar ohne Kind(er)","4","832","0.997004833772942","0.993296112779166","1.00071355476672"
"Nein","1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Alleinerziehende","2","245","0.986133291418521","0.9717240096117","1.00054257322534"
"Nein","1998","Alleinerziehende","3","149","0.953342360343011","0.920032442749289","0.986652277936732"
"Nein","1998","Alleinerziehende","4","60","1","1","1"
"Nein","1998","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Paar mit Kind(ern)","2","2923","0.987087148793416","0.983031619936753","0.99114267765008"
"Nein","1998","Paar mit Kind(ern)","3","1729","0.994603817360319","0.991157608365086","0.998050026355552"
"Nein","1998","Paar mit Kind(ern)","4","1068","0.989940378827182","0.983963854545655","0.99591690310871"
"Nein","1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","1998","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","1998","Sonstige","2","301","0.969870313878282","0.950685733326671","0.989054894429893"
"Nein","1998","Sonstige","3","159","0.923917671976861","0.884179437378206","0.963655906575517"
"Nein","1998","Sonstige","4","131","1","1","1"
"Nein","1998","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","1-Pers.- Haushalt","2","6","","",""
"Ja","1999","1-Pers.- Haushalt","3","1","","",""
"Ja","1999","1-Pers.- Haushalt","4","","","",""
"Ja","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","(Ehe-)Paar ohne Kind(er)","2","8","","",""
"Ja","1999","(Ehe-)Paar ohne Kind(er)","3","2","","",""
"Ja","1999","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","Alleinerziehende","2","38","0.0864109203228643","0.055234190515232","0.117587650130497"
"Ja","1999","Alleinerziehende","3","3","","",""
"Ja","1999","Alleinerziehende","4","4","","",""
"Ja","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","Paar mit Kind(ern)","2","81","0.0208331996453179","0.0160260180981458","0.02564038119249"
"Ja","1999","Paar mit Kind(ern)","3","27","","",""
"Ja","1999","Paar mit Kind(ern)","4","12","","",""
"Ja","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","1999","Sonstige","2","9","","",""
"Ja","1999","Sonstige","3","","","",""
"Ja","1999","Sonstige","4","","","",""
"Ja","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","1-Pers.- Haushalt","2","466","0.980070945387716","0.967462858367956","0.992679032407475"
"Nein","1999","1-Pers.- Haushalt","3","283","0.998008643607409","0.992823860796746","1.00319342641807"
"Nein","1999","1-Pers.- Haushalt","4","227","1","1","1"
"Nein","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","(Ehe-)Paar ohne Kind(er)","2","900","0.995982222202622","0.99186765729948","1.00009678710576"
"Nein","1999","(Ehe-)Paar ohne Kind(er)","3","1112","0.999543513976698","0.998289160058617","1.00079786789478"
"Nein","1999","(Ehe-)Paar ohne Kind(er)","4","958","1","1","1"
"Nein","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Alleinerziehende","2","274","0.913589079677136","0.882412349869503","0.944765809484768"
"Nein","1999","Alleinerziehende","3","157","0.989340847840963","0.973428934646791","1.00525276103514"
"Nein","1999","Alleinerziehende","4","69","0.963038543150706","0.919758963323778","1.00631812297763"
"Nein","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Paar mit Kind(ern)","2","3310","0.979166800354682","0.97435961880751","0.983973981901854"
"Nein","1999","Paar mit Kind(ern)","3","1944","0.991733598775553","0.987736355941022","0.995730841610084"
"Nein","1999","Paar mit Kind(ern)","4","1108","0.993562824805342","0.988879175049432","0.998246474561252"
"Nein","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","1999","Sonstige","2","211","0.961499434544451","0.936075379437729","0.986923489651172"
"Nein","1999","Sonstige","3","134","1","1","1"
"Nein","1999","Sonstige","4","60","1","1","1"
"Nein","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","1-Pers.- Haushalt","2","8","","",""
"Ja","2000","1-Pers.- Haushalt","3","3","","",""
"Ja","2000","1-Pers.- Haushalt","4","","","",""
"Ja","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","(Ehe-)Paar ohne Kind(er)","2","8","","",""
"Ja","2000","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2000","(Ehe-)Paar ohne Kind(er)","4","2","","",""
"Ja","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","Alleinerziehende","2","35","0.0545655172609109","0.0337186631547012","0.0754123713671205"
"Ja","2000","Alleinerziehende","3","7","","",""
"Ja","2000","Alleinerziehende","4","","","",""
"Ja","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","Paar mit Kind(ern)","2","107","0.0186930780852478","0.0150930054291644","0.0222931507413311"
"Ja","2000","Paar mit Kind(ern)","3","14","","",""
"Ja","2000","Paar mit Kind(ern)","4","7","","",""
"Ja","2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2000","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2000","Sonstige","2","","","",""
"Ja","2000","Sonstige","3","","","",""
"Ja","2000","Sonstige","4","","","",""
"Ja","2000","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","1-Pers.- Haushalt","2","827","0.990648945647499","0.984120721842751","0.997177169452247"
"Nein","2000","1-Pers.- Haushalt","3","589","0.995130878724517","0.989523593668622","1.00073816378041"
"Nein","2000","1-Pers.- Haushalt","4","471","1","1","1"
"Nein","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","(Ehe-)Paar ohne Kind(er)","2","1664","0.997486364689346","0.995086235754554","0.999886493624137"
"Nein","2000","(Ehe-)Paar ohne Kind(er)","3","1876","1","1","1"
"Nein","2000","(Ehe-)Paar ohne Kind(er)","4","1744","0.999214265271793","0.997899969052876","1.00052856149071"
"Nein","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","Alleinerziehende","2","421","0.945434482739089","0.924587628632879","0.966281336845299"
"Nein","2000","Alleinerziehende","3","291","0.964744910974589","0.943805854173904","0.985683967775275"
"Nein","2000","Alleinerziehende","4","165","1","1","1"
"Nein","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","Paar mit Kind(ern)","2","5330","0.981306921914752","0.977706849258669","0.984906994570836"
"Nein","2000","Paar mit Kind(ern)","3","3722","0.996708138304848","0.994871390837718","0.998544885771978"
"Nein","2000","Paar mit Kind(ern)","4","2203","0.996221301890804","0.993663299392711","0.998779304388897"
"Nein","2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2000","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2000","Sonstige","2","314","1","1","1"
"Nein","2000","Sonstige","3","236","1","1","1"
"Nein","2000","Sonstige","4","160","1","1","1"
"Nein","2000","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","1-Pers.- Haushalt","2","17","","",""
"Ja","2001","1-Pers.- Haushalt","3","4","","",""
"Ja","2001","1-Pers.- Haushalt","4","2","","",""
"Ja","2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","(Ehe-)Paar ohne Kind(er)","2","8","","",""
"Ja","2001","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2001","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Alleinerziehende","2","34","0.0755857588608436","0.050659361147012","0.100512156574675"
"Ja","2001","Alleinerziehende","3","7","","",""
"Ja","2001","Alleinerziehende","4","","","",""
"Ja","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Paar mit Kind(ern)","2","106","0.0226461071182649","0.0184338740959168","0.026858340140613"
"Ja","2001","Paar mit Kind(ern)","3","16","","",""
"Ja","2001","Paar mit Kind(ern)","4","","","",""
"Ja","2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Sonstige","2","3","","",""
"Ja","2001","Sonstige","3","2","","",""
"Ja","2001","Sonstige","4","","","",""
"Ja","2001","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","1-Pers.- Haushalt","2","695","0.97691795428109","0.965887985370367","0.987947923191813"
"Nein","2001","1-Pers.- Haushalt","3","553","0.991879430712988","0.984426223877504","0.999332637548472"
"Nein","2001","1-Pers.- Haushalt","4","492","0.996693281450013","0.991630793554926","1.0017557693451"
"Nein","2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","(Ehe-)Paar ohne Kind(er)","2","1400","0.994750901970549","0.990976516287605","0.998525287653492"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","3","1766","1","1","1"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","4","1644","1","1","1"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Alleinerziehende","2","398","0.924414241139156","0.899487843425325","0.949340638852988"
"Nein","2001","Alleinerziehende","3","295","0.956288402996115","0.933229565911302","0.979347240080927"
"Nein","2001","Alleinerziehende","4","160","1","1","1"
"Nein","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Paar mit Kind(ern)","2","4686","0.977353892881735","0.973141659859387","0.981566125904083"
"Nein","2001","Paar mit Kind(ern)","3","3464","0.997206791501554","0.995453303654631","0.998960279348477"
"Nein","2001","Paar mit Kind(ern)","4","2196","1","1","1"
"Nein","2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Sonstige","2","300","0.990510248948281","0.979593742557538","1.00142675533902"
"Nein","2001","Sonstige","3","198","0.976256223218221","0.955155861457534","0.997356584978908"
"Nein","2001","Sonstige","4","142","1","1","1"
"Nein","2001","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","1-Pers.- Haushalt","2","9","","",""
"Ja","2002","1-Pers.- Haushalt","3","3","","",""
"Ja","2002","1-Pers.- Haushalt","4","","","",""
"Ja","2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","2","8","","",""
