year,quintil_oecd_hh,regtyp,hlc0083_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2001,5th Quintile,Rural regions,No,0.04242605904746153,509,11678,0.042362211260885935,0.042489906834037125
2002,1st Quintile,Urban regions,Yes,0.018780883307965006,195,12207,0.01873804500701219,0.01882372160891782
2002,1st Quintile,Urban regions,No,0.11239634533115124,1104,12207,0.11229667248357388,0.1124960181787286
2002,1st Quintile,Rural regions,Yes,0.011351326131241964,138,12207,0.0113178961968073,0.011384756065676627
2002,1st Quintile,Rural regions,No,0.05814026491056896,653,12207,0.058066419612354724,0.05821411020878319
2002,2nd Quintile,Urban regions,Yes,0.004068496899873997,37,12207,0.00404840953539464,0.004088584264353354
2002,2nd Quintile,Urban regions,No,0.12525208070670013,1343,12207,0.12514762668553214,0.12535653472786812
2002,2nd Quintile,Rural regions,No,0.06929382116950421,836,12207,0.0692136820098513,0.06937396032915712
2002,3rd Quintile,Urban regions,No,0.13758085461944952,1480,12207,0.1374721546489999,0.13768955458989915
2002,3rd Quintile,Rural regions,No,0.062363662737260454,789,12207,0.06228735400263934,0.062439971471881565
2002,4th Quintile,Urban regions,No,0.14095012857547073,1547,12207,0.14084032078400058,0.1410599363669409
2002,4th Quintile,Rural regions,No,0.05942236978491706,807,12207,0.059347765540422925,0.05949697402941119
2002,5th Quintile,Urban regions,No,0.15742490804663556,2511,12207,0.15730997834945734,0.15753983774381378
2002,5th Quintile,Rural regions,No,0.042974857779261195,725,12207,0.042910860703839884,0.04303885485468251
2003,1st Quintile,Urban regions,Yes,0.020944608389563746,193,11800,0.020899577505861466,0.020989639273266025
2003,1st Quintile,Urban regions,No,0.11297281800130893,1107,11800,0.11287327146326522,0.11307236453935264
2003,1st Quintile,Rural regions,Yes,0.012627604481461793,150,11800,0.012592491177847548,0.012662717785076038
2003,1st Quintile,Rural regions,No,0.053861935291098714,569,11800,0.05379094663568709,0.053932923946510336
2003,2nd Quintile,Urban regions,Yes,0.004810767337658614,51,11800,0.004789008748753096,0.0048325259265641326
2003,2nd Quintile,Urban regions,No,0.12219796116477417,1273,11800,0.1220949697584514,0.12230095257109695
2003,2nd Quintile,Rural regions,Yes,0.0022108745718115697,34,11800,0.002196104855579623,0.0022256442880435163
2003,2nd Quintile,Rural regions,No,0.0712266179495568,859,11800,0.07114573690384621,0.0713074989952674
2003,3rd Quintile,Urban regions,No,0.13573922253417142,1459,11800,0.1356315150711518,0.13584692999719106
2003,3rd Quintile,Rural regions,No,0.06298514807604508,784,11800,0.06290875341110284,0.06306154274098731
2003,4th Quintile,Urban regions,No,0.143954464153984,1545,11800,0.14384407364955354,0.14406485465841445
2003,4th Quintile,Rural regions,No,0.05619400163132777,722,11800,0.05612158187448876,0.056266421388166774
2003,5th Quintile,Urban regions,No,0.15433946130539,2321,11800,0.15422585374377473,0.15445306886700527
2003,5th Quintile,Rural regions,No,0.045934515111847304,706,11800,0.04586868427494009,0.04600034594875452
2004,1st Quintile,Urban regions,Yes,0.024167904286839775,216,11540,0.02411971566510164,0.02421609290857791
2004,1st Quintile,Urban regions,No,0.10811973859884111,1029,11540,0.10802229726291464,0.10821717993476758
2004,1st Quintile,Rural regions,Yes,0.014391634101183336,159,11540,0.014354262241914497,0.014429005960452176
2004,1st Quintile,Rural regions,No,0.0538196723519719,544,11540,0.05374886229535118,0.05389048240859262
2004,2nd Quintile,Urban regions,Yes,0.005010864892284111,47,11540,0.00498870829951786,0.005033021485050361
2004,2nd Quintile,Urban regions,No,0.12420831732351202,1290,11540,0.12410482379187548,0.12431181085514856
2004,2nd Quintile,Rural regions,Yes,0.002150274918336535,32,11540,0.002135739851759637,0.002164809984913433
2004,2nd Quintile,Rural regions,No,0.06920333925763202,816,11540,0.06912369978169373,0.0692829787335703
2004,3rd Quintile,Urban regions,No,0.13804001761181908,1410,11540,0.13793177867578174,0.13814825654785642
2004,3rd Quintile,Rural regions,No,0.06087707545360529,762,11540,0.06080204707329242,0.06095210383391816
2004,4th Quintile,Urban regions,No,0.14108375580224305,1491,11540,0.1409745234278014,0.14119298817668471
2004,4th Quintile,Rural regions,No,0.05894627405449021,752,11540,0.05887236922003724,0.05902017888894318
2004,5th Quintile,Urban regions,No,0.15406998168957403,2280,11540,0.15395669896298134,0.15418326441616673
2004,5th Quintile,Rural regions,No,0.045911149657667565,694,11540,0.045845476037910206,0.04597682327742492
2005,1st Quintile,Urban regions,Yes,0.01730273918542985,166,11196,0.017261845696776815,0.017343632674082884
2005,1st Quintile,Urban regions,No,0.11621813837853624,1092,11196,0.11611763136746779,0.1163186453896047
2005,1st Quintile,Rural regions,Yes,0.007676898067003241,93,11196,0.007649526081786274,0.007704270052220208
2005,1st Quintile,Rural regions,No,0.05938258906640087,606,11196,0.05930847119646298,0.05945670693633876
2005,2nd Quintile,Urban regions,Yes,0.003656541870546283,38,11196,0.0036376129141477004,0.003675470826944866
2005,2nd Quintile,Urban regions,No,0.12474233978788324,1246,11196,0.12463871545163636,0.12484596412413011
2005,2nd Quintile,Rural regions,Yes,0.0025564251812459013,33,11196,0.002540589105492391,0.0025722612569994115
2005,2nd Quintile,Rural regions,No,0.06964989083728212,775,11196,0.06957006007336508,0.06972972160119917
2005,3rd Quintile,Urban regions,No,0.13632530305269147,1319,11196,0.1362176936569589,0.13643291244842404
2005,3rd Quintile,Rural regions,No,0.06253895987448378,750,11196,0.0624630254335883,0.06261489431537925
2005,4th Quintile,Urban regions,No,0.14142856625016523,1481,11196,0.14131928550561354,0.14153784699471691
2005,4th Quintile,Rural regions,No,0.05811205391377579,733,11196,0.05803868373270887,0.0581854240948427
2005,5th Quintile,Urban regions,No,0.15397899627615674,2182,11196,0.1538658062465841,0.15409218630572938
2005,5th Quintile,Rural regions,No,0.046430558258399375,656,11196,0.046364570257153404,0.04649654625964535
2006,1st Quintile,Urban regions,Yes,0.015152268055015235,154,12259,0.01511420904162146,0.015190327068409011
2006,1st Quintile,Urban regions,No,0.1167866947401932,1166,12259,0.11668663401547123,0.11688675546491516
2006,1st Quintile,Rural regions,Yes,0.008414827766102086,101,12259,0.008386368625156177,0.008443286907047995
2006,1st Quintile,Rural regions,No,0.0604936625132253,660,12259,0.06041938814686279,0.06056793687958781
2006,2nd Quintile,Urban regions,Yes,0.00434042480953259,42,12259,0.004319943594611615,0.004360906024453565
2006,2nd Quintile,Urban regions,No,0.12318425453148935,1285,12259,0.12308186255441628,0.12328664650856241
2006,2nd Quintile,Rural regions,No,0.07104565869067615,877,12259,0.0709656199741461,0.0711256974072062
2006,3rd Quintile,Urban regions,No,0.13292420332261176,1493,12259,0.13281843278208016,0.13302997386314336
2006,3rd Quintile,Rural regions,No,0.0664880471029655,900,12259,0.06641042848797862,0.06656566571795239
2006,4th Quintile,Urban regions,No,0.1426534474350207,1678,12259,0.142544490846298,0.1427624040237434
2006,4th Quintile,Rural regions,No,0.05806583981445145,801,12259,0.05799297719363613,0.058138702435266774
2006,5th Quintile,Urban regions,No,0.1533652527467615,2312,12259,0.1532529874081488,0.1534775180853742
2006,5th Quintile,Rural regions,No,0.04708541847195523,738,12259,0.04701942448561705,0.04715141245829341
2007,1st Quintile,Urban regions,Yes,0.014268595754639965,116,11449,0.014231646581829436,0.014305544927450495
2007,1st Quintile,Urban regions,No,0.1158391013990759,1103,11449,0.11573939384815565,0.11593880894999614
2007,1st Quintile,Rural regions,Yes,0.007709825151144781,93,11449,0.007682574529319999,0.007737075772969563
2007,1st Quintile,Rural regions,No,0.0629061353378981,624,11449,0.06283049162172426,0.06298177905407194
2007,2nd Quintile,Urban regions,Yes,0.0047769254543216875,53,11449,0.004755443724155697,0.004798407184487678
2007,2nd Quintile,Urban regions,No,0.12763401731427243,1258,11449,0.12753005704701242,0.12773797758153244
2007,2nd Quintile,Rural regions,No,0.06688666301593905,816,11449,0.06680882858225598,0.06696449744962213
2007,3rd Quintile,Urban regions,No,0.1340246525049254,1361,11449,0.13391851230141147,0.13413079270843933
2007,3rd Quintile,Rural regions,No,0.0656609756683471,833,11449,0.06558380705139534,0.06573814428529885
2007,4th Quintile,Urban regions,No,0.13747104680682434,1547,11449,0.1373637647064127,0.13757832890723598
2007,4th Quintile,Rural regions,No,0.06230456198147951,773,11449,0.06222925666607298,0.06237986729688604
2007,5th Quintile,Urban regions,No,0.15137655689800178,2134,11449,0.15126489072544996,0.1514882230705536
2007,5th Quintile,Rural regions,No,0.04914094271313002,704,11449,0.04907359627639455,0.04920828914986549
2008,1st Quintile,Urban regions,Yes,0.013359058736244399,118,10820,0.013323451167673514,0.013394666304815284
2008,1st Quintile,Urban regions,No,0.11763476045533629,1055,10820,0.11753483713541642,0.11773468377525616
2008,1st Quintile,Rural regions,Yes,0.006063993209779375,72,10820,0.006039914490236507,0.006088071929322242
2008,1st Quintile,Rural regions,No,0.06359106844195767,628,10820,0.06351538416646299,0.06366675271745234
2008,2nd Quintile,Urban regions,Yes,0.004178723067333793,37,10820,0.004158715821008951,0.004198730313658634
2008,2nd Quintile,Urban regions,No,0.12515427316403424,1155,10820,0.1250516457462208,0.12525690058184769
2008,2nd Quintile,Rural regions,No,0.06991303037775955,773,10820,0.0698339414538121,0.069992119301707
2008,3rd Quintile,Urban regions,No,0.13358478379915986,1334,10820,0.1334792682764744,0.1336902993218453
2008,3rd Quintile,Rural regions,No,0.06581145110714569,810,10820,0.06573454818782792,0.06588835402646345
2008,4th Quintile,Urban regions,No,0.1421182992315171,1440,10820,0.14201000295469104,0.14222659550834313
2008,4th Quintile,Rural regions,No,0.058130312278487264,679,10820,0.05805773986583717,0.05820288469113736
2008,5th Quintile,Urban regions,No,0.15182838677119914,2022,10820,0.15171708728008568,0.1519396862623126
2008,5th Quintile,Rural regions,No,0.048631859360045646,662,10820,0.04856514649959924,0.04869857222049205
2009,1st Quintile,Urban regions,Yes,0.012863173054203408,107,10173,0.012828276071247797,0.012898070037159018
2009,1st Quintile,Urban regions,No,0.12102048669512387,1032,10173,0.12091948143952669,0.12112149195072106
2009,1st Quintile,Rural regions,Yes,0.006645916048297399,78,10173,0.006620753500421646,0.006671078596173152
2009,1st Quintile,Rural regions,No,0.06006659758851316,571,10173,0.05999301243404622,0.0601401827429801
2009,2nd Quintile,Urban regions,Yes,0.0036051968697628635,33,10173,0.003586635698949314,0.003623758040576413
2009,2nd Quintile,Urban regions,No,0.12859402732825712,1108,10173,0.12849035906736636,0.12869769558914787
2009,2nd Quintile,Rural regions,No,0.06719267700381577,750,10173,0.06711514480631661,0.06727020920131493
2009,3rd Quintile,Urban regions,No,0.1293401645968447,1186,10173,0.12923624053617533,0.12944408865751406
2009,3rd Quintile,Rural regions,No,0.07008608821671694,769,10173,0.07000702719347382,0.07016514923996006
2009,4th Quintile,Urban regions,No,0.13932881349587273,1354,10173,0.1392215716577276,0.13943605533401784
2009,4th Quintile,Rural regions,No,0.06084598225013973,673,10173,0.06077195194976354,0.06092001255051591
2009,5th Quintile,Urban regions,No,0.1510443787844507,1854,10173,0.15093348175175736,0.15115527581714405
2009,5th Quintile,Rural regions,No,0.04936649806800165,630,10173,0.04929940960134194,0.04943358653466136
2010,1st Quintile,Urban regions,Yes,0.014247109428650165,267,13795,0.014209746111278539,0.01428447274602179
2010,1st Quintile,Urban regions,No,0.11937065031060508,1692,13795,0.11926842854522911,0.11947287207598105
2010,1st Quintile,Rural regions,Yes,0.0066898910983562015,166,13795,0.0066641901013519056,0.0067155920953604975
2010,1st Quintile,Rural regions,No,0.05880068417296814,950,13795,0.05872651387728663,0.058874854468649644
2010,2nd Quintile,Urban regions,Yes,0.0035652606780344214,94,13795,0.0035464688904791168,0.003584052465589726
2010,2nd Quintile,Urban regions,No,0.12641134380252,1615,13795,0.1263065719709043,0.1265161156341357
2010,2nd Quintile,Rural regions,Yes,0.0013718451962700083,51,13795,0.0013601756901586604,0.0013835147023813562
2010,2nd Quintile,Rural regions,No,0.06921098112552648,1060,13795,0.06913095880379276,0.0692910034472602
2010,3rd Quintile,Urban regions,No,0.13061655019295468,1495,13795,0.13051030658562712,0.13072279380028223
2010,3rd Quintile,Rural regions,No,0.07007211667828261,977,13795,0.0699916353246061,0.07015259803195913
2010,4th Quintile,Urban regions,No,0.1379189880017944,1580,13795,0.13781027434860116,0.13802770165498762
2010,4th Quintile,Rural regions,No,0.06073273880843114,768,13795,0.06065743723601895,0.06080804038084334
2010,5th Quintile,Urban regions,No,0.157891690322028,2040,13795,0.1577767263837696,0.15800665426028637
2010,5th Quintile,Rural regions,No,0.04310015018357863,603,13795,0.043036122077730735,0.04316417828942652
2011,1st Quintile,Urban regions,Yes,0.012474986211804009,306,16600,0.012439810584497385,0.012510161839110632
2011,1st Quintile,Urban regions,No,0.11623949642132074,1915,16600,0.11613792023208161,0.11634107261055987
2011,1st Quintile,Rural regions,Yes,0.007033295424780505,214,16600,0.007006810756694997,0.007059780092866013
2011,1st Quintile,Rural regions,No,0.061975915874638375,1161,16600,0.061899503053699755,0.062052328695576996
2011,2nd Quintile,Urban regions,Yes,0.0032888086959185904,106,16600,0.0032706639147475135,0.0033069534770896673
2011,2nd Quintile,Urban regions,No,0.1286102696652594,1920,16600,0.12850417542562415,0.12871636390489466
2011,2nd Quintile,Rural regions,Yes,0.0016447591313075388,70,16600,0.001631916871087725,0.0016576013915273527
2011,2nd Quintile,Rural regions,No,0.06855865736289578,1316,16600,0.06847857135074097,0.06863874337505059
2011,3rd Quintile,Urban regions,No,0.12884913794697597,1900,16600,0.12874295978440375,0.1289553161095482
2011,3rd Quintile,Rural regions,No,0.0710543788652649,1227,16600,0.07097295750921548,0.07113580022131433
2011,4th Quintile,Urban regions,No,0.14001530590268157,1988,16600,0.13990533421773113,0.14012527758763202
2011,4th Quintile,Rural regions,No,0.06042130962357508,950,16600,0.06034579876507123,0.06049682048207893
2011,5th Quintile,Urban regions,No,0.15410522879024108,2336,16600,0.15399080545065183,0.15421965212983033
2011,5th Quintile,Rural regions,No,0.04572845008333641,782,16600,0.045662247186920774,0.04579465297975205
2012,1st Quintile,Urban regions,Yes,0.011020393660813222,248,16297,0.010987455324991395,0.011053331996635048
2012,1st Quintile,Urban regions,No,0.12030931587078975,1916,16297,0.12020667411891812,0.12041195762266137
2012,1st Quintile,Rural regions,Yes,0.006297538901691934,188,16297,0.006272580139502232,0.006322497663881636
2012,1st Quintile,Rural regions,No,0.06176235233263877,1204,16297,0.06168640233357388,0.06183830233170366
2012,2nd Quintile,Urban regions,Yes,0.001545827895940821,63,16297,0.0015334326808024278,0.001558223111079214
2012,2nd Quintile,Urban regions,No,0.13106145534753208,1890,16297,0.13095498186601146,0.1311679288290527
2012,2nd Quintile,Rural regions,Yes,0.0015527967620327428,47,16297,0.0015403736817545225,0.0015652198423109632
2012,2nd Quintile,Rural regions,No,0.06536796109186754,1188,16297,0.06528997588427293,0.06544594629946215
2012,3rd Quintile,Urban regions,No,0.12929984991232857,1899,16297,0.1291939872648481,0.12940571255980904
2012,3rd Quintile,Rural regions,No,0.06965829761059597,1239,16297,0.06957797883055386,0.06973861639063808
2012,4th Quintile,Urban regions,No,0.13428554628487568,1895,16297,0.13417797127361805,0.13439312129613332
2012,4th Quintile,Rural regions,No,0.06637539912428866,1043,16297,0.06629685763228407,0.06645394061629326
2012,5th Quintile,Urban regions,No,0.15359344874348071,2283,16297,0.15347968986941235,0.15370720761754908
2012,5th Quintile,Rural regions,No,0.04786981646112351,810,16297,0.04780245857047506,0.04793717435177196
2013,1st Quintile,Urban regions,Yes,0.00984370335410865,258,17862,0.00981264162955612,0.009874765078661179
2013,1st Quintile,Urban regions,No,0.12022686706274716,2450,17862,0.12012454234832508,0.12032919177716923
2013,1st Quintile,Rural regions,Yes,0.006107767352357099,187,17862,0.006083253852558468,0.006132280852155731
2013,1st Quintile,Rural regions,No,0.062416771076245894,1243,17862,0.06234065962676255,0.06249288252572924
2013,2nd Quintile,Urban regions,Yes,0.002563164204590641,88,17862,0.002547255846993414,0.002579072562187868
2013,2nd Quintile,Urban regions,No,0.12627506836615868,2251,17862,0.12617056251687025,0.1263795742154471
2013,2nd Quintile,Rural regions,Yes,0.0012660634671310548,40,17862,0.001254875605902724,0.0012772513283593856
2013,2nd Quintile,Rural regions,No,0.07042366145848343,1422,17862,0.07034316138820942,0.07050416152875744
2013,3rd Quintile,Urban regions,No,0.12866300508388812,2096,17862,0.12855765998122146,0.12876835018655478
2013,3rd Quintile,Rural regions,No,0.06988434037871168,1211,17862,0.0698041258858835,0.06996455487153985
2013,4th Quintile,Urban regions,No,0.13485150051809244,2038,17862,0.13474403536797191,0.13495896566821297
2013,4th Quintile,Rural regions,No,0.06736589741490034,1025,17862,0.0672870349904602,0.06744475983934049
2013,5th Quintile,Urban regions,No,0.1559374195711624,2395,17862,0.15582327456289416,0.15605156457943062
2013,5th Quintile,Rural regions,No,0.044174770691422394,769,17862,0.044110120349614264,0.044239421033230523
2014,1st Quintile,Urban regions,Yes,0.008001029952349277,166,15823,0.007973134740133966,0.008028925164564589
2014,1st Quintile,Urban regions,No,0.12587444429567068,2026,15823,0.12577058226661159,0.12597830632472978
2014,1st Quintile,Rural regions,Yes,0.005065679946338178,112,15823,0.0050434510863390965,0.0050879088063372595
2014,1st Quintile,Rural regions,No,0.06060455913913109,1102,15823,0.06052984926870454,0.06067926900955764
2014,2nd Quintile,Urban regions,Yes,0.002625122930493608,64,15823,0.002609101357748442,0.0026411445032387742
2014,2nd Quintile,Urban regions,No,0.12319199837526565,1946,15823,0.12308909144736616,0.12329490530316514
2014,2nd Quintile,Rural regions,Yes,0.001359539826640257,48,15823,0.0013480025938134793,0.0013710770594670347
2014,2nd Quintile,Rural regions,No,0.07065557624796863,1221,15823,0.0705753414652149,0.07073581103072236
2014,3rd Quintile,Urban regions,No,0.1294750814288301,1887,15823,0.12936996155983563,0.12958020129782458
2014,3rd Quintile,Rural regions,No,0.07140075087229193,1150,15823,0.07132012644094514,0.07148137530363873
2014,4th Quintile,Urban regions,No,0.13717219068949066,1936,15823,0.13706447072159528,0.13727991065738604
2014,4th Quintile,Rural regions,No,0.06389092750680919,978,15823,0.06381435304827619,0.06396750196534219
2014,5th Quintile,Urban regions,No,0.15492565238577946,2211,15823,0.15481235751792963,0.1550389472536293
2014,5th Quintile,Rural regions,No,0.04575744640294127,732,15823,0.0456920187425724,0.04582287406331014
2015,1st Quintile,Urban regions,Yes,0.008511376165430625,153,15758,0.00848051810999995,0.0085422342208613
2015,1st Quintile,Urban regions,No,0.13409582734193695,2023,15758,0.13398136375719272,0.13421029092668119
2015,1st Quintile,Rural regions,Yes,0.004434056011943547,94,15758,0.00441173774858138,0.004456374275305715
