year,bula_h,hhtyp,hlc0083_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Thuringa,Single-person household,No,0.80497,48,48,0.69169,0.91825
1995,Thuringa,Couple without children,No,0.96338,68,68,0.91840,1.00835
1995,Thuringa,Couple with children,No,0.85655,116,116,0.79248,0.92062
1996,Schleswig-Holstein,Single-person household,No,0.99455,33,33,0.96904,1.02006
1996,Schleswig-Holstein,Couple with children,No,0.88113,43,43,0.78325,0.97901
1996,Hamburg,Single-person household,No,0.92074,37,37,0.83249,1.00899
1996,Lower Saxony,Single-person household,No,0.89003,98,98,0.82777,0.95229
1996,Lower Saxony,Couple without children,No,0.96825,148,148,0.93990,0.99659
1996,Lower Saxony,Couple with children,No,0.96571,166,166,0.93795,0.99348
1996,North Rhine-Westphalia,Single-person household,No,0.96050,264,264,0.93696,0.98404
1996,North Rhine-Westphalia,Couple without children,No,0.99149,321,321,0.98142,1.00155
1996,North Rhine-Westphalia,Single parent,No,0.87023,59,59,0.78375,0.95672
1996,North Rhine-Westphalia,Couple with children,No,0.95281,488,488,0.93398,0.97164
1996,Hesse,Single-person household,No,0.93102,85,85,0.87682,0.98521
1996,Hesse,Couple without children,No,0.98187,137,137,0.95945,1.00429
1996,Hesse,Couple with children,No,0.98253,158,158,0.96203,1.00302
1996,"Rhineland-Palatinate, Saarland",Single-person household,No,0.89356,54,54,0.81054,0.97659
1996,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99553,99,99,0.98233,1.00874
1996,"Rhineland-Palatinate, Saarland",Couple with children,No,0.94213,120,120,0.90017,0.98408
1996,Baden-Wuerttemberg,Single-person household,No,0.95475,153,153,0.92170,0.98779
1996,Baden-Wuerttemberg,Couple without children,No,0.99646,204,204,0.98828,1.00463
1996,Baden-Wuerttemberg,Single parent,No,0.77415,35,35,0.63360,0.91470
1996,Baden-Wuerttemberg,Couple with children,No,0.96110,328,328,0.94015,0.98206
1996,Bavaria,Single-person household,No,0.94586,179,179,0.91262,0.97911
1996,Bavaria,Couple without children,No,0.98264,206,206,0.96476,1.00052
1996,Bavaria,Single parent,No,0.93908,40,40,0.86401,1.01415
1996,Bavaria,Couple with children,No,0.98722,311,311,0.97471,0.99972
1996,Berlin,Single-person household,No,0.93286,81,81,0.87802,0.98770
1996,Berlin,Couple with children,No,0.94936,91,91,0.90406,0.99466
1996,Brandenburg,Single-person household,No,0.86008,50,50,0.76294,0.95721
1996,Brandenburg,Couple without children,No,0.98694,84,84,0.96251,1.01136
1996,Brandenburg,Couple with children,No,0.89189,96,96,0.82945,0.95433
1996,Mecklenburg-Western Pomerania,Couple without children,No,0.97769,58,58,0.93934,1.01603
1996,Mecklenburg-Western Pomerania,Couple with children,No,0.85706,67,67,0.77262,0.94151
1996,Saxony,Single-person household,No,0.86359,77,77,0.78642,0.94076
1996,Saxony,Couple without children,No,0.99622,160,160,0.98667,1.00576
1996,Saxony,Couple with children,No,0.87611,186,186,0.82863,0.92358
1996,Saxony-Anhalt,Single-person household,No,0.91161,47,47,0.82958,0.99364
1996,Saxony-Anhalt,Couple without children,No,0.96456,95,95,0.92719,1.00194
1996,Saxony-Anhalt,Couple with children,No,0.94588,115,115,0.90435,0.98742
1996,Thuringa,Single-person household,No,0.79565,46,46,0.67783,0.91346
1996,Thuringa,Couple without children,No,0.95823,79,79,0.91384,1.00263
1996,Thuringa,Couple with children,No,0.87861,119,119,0.81968,0.93753
1997,Schleswig-Holstein,Couple without children,No,0.99743,44,44,0.98229,1.01257
1997,Schleswig-Holstein,Couple with children,No,0.88205,42,42,0.78332,0.98078
1997,Hamburg,Single-person household,No,0.86744,32,32,0.74807,0.98681
1997,Lower Saxony,Single-person household,No,0.86206,92,92,0.79121,0.93292
1997,Lower Saxony,Couple without children,No,0.97625,155,155,0.95221,1.00030
1997,Lower Saxony,Couple with children,No,0.94207,164,164,0.90621,0.97794
1997,North Rhine-Westphalia,Single-person household,No,0.94940,248,248,0.92207,0.97674
1997,North Rhine-Westphalia,Couple without children,No,0.98960,341,341,0.97882,1.00039
1997,North Rhine-Westphalia,Single parent,No,0.85394,64,64,0.76673,0.94115
1997,North Rhine-Westphalia,Couple with children,Yes,0.05418,35,486,0.03403,0.07432
1997,North Rhine-Westphalia,Couple with children,No,0.94582,451,486,0.92568,0.96597
1997,Hesse,Single-person household,No,0.95105,87,87,0.90545,0.99665
1997,Hesse,Couple without children,No,0.99734,131,131,0.98848,1.00619
1997,Hesse,Couple with children,No,0.97967,162,162,0.95788,1.00147
1997,"Rhineland-Palatinate, Saarland",Single-person household,No,0.90845,54,54,0.83080,0.98609
1997,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99539,103,103,0.98225,1.00854
1997,"Rhineland-Palatinate, Saarland",Couple with children,No,0.94153,124,124,0.90007,0.98300
1997,Baden-Wuerttemberg,Single-person household,No,0.96250,151,151,0.93210,0.99291
1997,Baden-Wuerttemberg,Couple without children,No,0.99395,195,195,0.98304,1.00486
1997,Baden-Wuerttemberg,Single parent,No,0.81832,37,37,0.69236,0.94428
1997,Baden-Wuerttemberg,Couple with children,No,0.98114,334,334,0.96652,0.99575
1997,Bavaria,Single-person household,No,0.96978,176,176,0.94442,0.99515
1997,Bavaria,Couple without children,No,0.99041,212,212,0.97726,1.00356
1997,Bavaria,Single parent,No,0.93630,40,40,0.85966,1.01295
1997,Bavaria,Couple with children,No,0.97923,295,295,0.96292,0.99553
1997,Berlin,Single-person household,No,0.93724,85,85,0.88538,0.98911
1997,Berlin,Couple without children,No,0.99026,74,74,0.96774,1.01279
1997,Berlin,Couple with children,No,0.91066,76,76,0.84610,0.97521
1997,Brandenburg,Single-person household,No,0.91497,56,56,0.84125,0.98869
1997,Brandenburg,Couple without children,No,0.99080,81,81,0.96987,1.01172
1997,Brandenburg,Couple with children,No,0.97372,100,100,0.94221,1.00523
1997,Mecklenburg-Western Pomerania,Single-person household,No,0.83784,31,31,0.70593,0.96974
1997,Mecklenburg-Western Pomerania,Couple without children,No,0.98623,58,58,0.95598,1.01648
1997,Mecklenburg-Western Pomerania,Couple with children,No,0.90725,69,69,0.83830,0.97620
1997,Saxony,Single-person household,No,0.90838,79,79,0.84436,0.97240
1997,Saxony,Couple without children,No,0.98613,158,158,0.96784,1.00442
1997,Saxony,Couple with children,No,0.88947,175,175,0.84288,0.93606
1997,Saxony-Anhalt,Single-person household,No,0.92526,52,52,0.85308,0.99743
1997,Saxony-Anhalt,Couple without children,No,0.98140,102,102,0.95505,1.00775
1997,Saxony-Anhalt,Couple with children,No,0.95293,107,107,0.91261,0.99325
1997,Thuringa,Single-person household,No,0.80633,43,43,0.68682,0.92585
1997,Thuringa,Couple without children,No,0.95045,80,80,0.90259,0.99830
1997,Thuringa,Couple with children,No,0.90936,121,121,0.85799,0.96073
1998,Schleswig-Holstein,Single-person household,No,0.94705,41,41,0.87765,1.01645
1998,Schleswig-Holstein,Couple without children,No,0.99609,60,60,0.98016,1.01202
1998,Schleswig-Holstein,Couple with children,No,0.93279,51,51,0.86338,1.00219
1998,Hamburg,Single-person household,No,0.90910,45,45,0.82416,0.99404
1998,Lower Saxony,Single-person household,No,0.88492,114,114,0.82608,0.94376
1998,Lower Saxony,Couple without children,No,0.99471,193,193,0.98445,1.00497
1998,Lower Saxony,Couple with children,No,0.92464,204,204,0.88833,0.96096
1998,North Rhine-Westphalia,Single-person household,No,0.93301,310,310,0.90513,0.96088
1998,North Rhine-Westphalia,Couple without children,No,0.99000,431,431,0.98059,0.99940
1998,North Rhine-Westphalia,Single parent,No,0.84219,70,70,0.75616,0.92821
1998,North Rhine-Westphalia,Couple with children,No,0.95911,512,512,0.94194,0.97628
1998,Hesse,Single-person household,No,0.97174,100,100,0.93910,1.00438
1998,Hesse,Couple without children,No,0.98844,149,149,0.97123,1.00566
1998,Hesse,Couple with children,No,0.96495,175,175,0.93762,0.99227
1998,"Rhineland-Palatinate, Saarland",Single-person household,No,0.94338,77,77,0.89142,0.99534
1998,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99221,117,117,0.97621,1.00821
1998,"Rhineland-Palatinate, Saarland",Couple with children,No,0.91143,147,147,0.86535,0.95752
1998,Baden-Wuerttemberg,Single-person household,No,0.95548,194,194,0.92639,0.98458
1998,Baden-Wuerttemberg,Couple without children,No,0.99315,219,219,0.98221,1.00410
1998,Baden-Wuerttemberg,Single parent,No,0.77201,45,45,0.64804,0.89597
1998,Baden-Wuerttemberg,Couple with children,No,0.95567,343,343,0.93386,0.97748
1998,Bavaria,Single-person household,No,0.95288,215,215,0.92448,0.98127
1998,Bavaria,Couple without children,No,0.98888,274,274,0.97644,1.00132
1998,Bavaria,Single parent,No,0.94842,49,49,0.88585,1.01099
1998,Bavaria,Couple with children,No,0.98485,348,348,0.97200,0.99770
1998,Berlin,Single-person household,No,0.94202,102,102,0.89644,0.98760
1998,Berlin,Couple without children,No,0.98520,79,79,0.95841,1.01200
1998,Berlin,Couple with children,No,0.95916,83,83,0.91631,1.00200
1998,Brandenburg,Single-person household,No,0.90030,65,65,0.82690,0.97370
1998,Brandenburg,Couple without children,No,0.99163,93,93,0.97301,1.01025
1998,Brandenburg,Couple with children,No,0.88969,95,95,0.82636,0.95302
1998,Mecklenburg-Western Pomerania,Single-person household,No,0.85515,36,36,0.73855,0.97175
1998,Mecklenburg-Western Pomerania,Couple without children,No,0.98558,52,52,0.95286,1.01830
1998,Mecklenburg-Western Pomerania,Couple with children,No,0.92766,74,74,0.86823,0.98708
1998,Saxony,Single-person household,No,0.90414,94,94,0.84430,0.96397
1998,Saxony,Couple without children,No,0.98574,179,179,0.96832,1.00316
1998,Saxony,Couple with children,No,0.89366,198,198,0.85061,0.93671
1998,Saxony-Anhalt,Single-person household,No,0.83925,60,60,0.74553,0.93298
1998,Saxony-Anhalt,Couple without children,No,0.97421,115,115,0.94511,1.00331
1998,Saxony-Anhalt,Couple with children,No,0.97774,114,114,0.95053,1.00494
1998,Thuringa,Single-person household,No,0.82969,47,47,0.72106,0.93832
1998,Thuringa,Couple without children,No,0.96991,102,102,0.93659,1.00323
1998,Thuringa,Couple with children,No,0.87537,121,121,0.81627,0.93447
1999,Schleswig-Holstein,Single-person household,No,0.92306,41,41,0.84046,1.00565
1999,Schleswig-Holstein,Couple without children,No,0.99606,55,55,0.97934,1.01277
1999,Schleswig-Holstein,Couple with children,No,0.94372,60,60,0.88492,1.00253
1999,Hamburg,Single-person household,No,0.90161,38,38,0.80564,0.99758
1999,Lower Saxony,Single-person household,No,0.92045,115,115,0.87077,0.97012
1999,Lower Saxony,Couple without children,No,0.99495,195,195,0.98497,1.00492
1999,Lower Saxony,Couple with children,No,0.95607,217,217,0.92874,0.98340
1999,North Rhine-Westphalia,Single-person household,No,0.97054,317,317,0.95190,0.98919
1999,North Rhine-Westphalia,Couple without children,No,0.99637,425,425,0.99064,1.00209
1999,North Rhine-Westphalia,Single parent,No,0.86921,65,65,0.78661,0.95182
1999,North Rhine-Westphalia,Couple with children,Yes,0.04864,31,563,0.03085,0.06642
1999,North Rhine-Westphalia,Couple with children,No,0.95136,532,563,0.93358,0.96915
1999,Hesse,Single-person household,No,0.96621,86,86,0.92780,1.00462
1999,Hesse,Couple without children,No,0.98552,162,162,0.96707,1.00397
1999,Hesse,Couple with children,No,0.97160,174,174,0.94685,0.99635
1999,"Rhineland-Palatinate, Saarland",Single-person household,No,0.91474,72,72,0.84978,0.97970
1999,"Rhineland-Palatinate, Saarland",Couple with children,No,0.96102,150,150,0.92994,0.99210
1999,Baden-Wuerttemberg,Single-person household,No,0.95244,197,197,0.92264,0.98223
1999,Baden-Wuerttemberg,Couple without children,No,0.99930,215,215,0.99577,1.00284
1999,Baden-Wuerttemberg,Single parent,No,0.70883,44,44,0.57303,0.84462
1999,Baden-Wuerttemberg,Couple with children,No,0.97898,351,351,0.96395,0.99401
1999,Bavaria,Single-person household,No,0.95717,201,201,0.92911,0.98523
1999,Bavaria,Couple without children,No,0.98292,281,281,0.96775,0.99810
1999,Bavaria,Single parent,No,0.90426,47,47,0.81923,0.98929
1999,Bavaria,Couple with children,No,0.98088,355,355,0.96662,0.99515
1999,Berlin,Single-person household,No,0.97285,106,106,0.94177,1.00394
1999,Berlin,Couple without children,No,0.98855,80,80,0.96509,1.01201
1999,Berlin,Couple with children,No,0.96968,86,86,0.93323,1.00613
1999,Brandenburg,Single-person household,No,0.85333,56,56,0.75983,0.94683
1999,Brandenburg,Couple with children,No,0.92901,104,104,0.87941,0.97861
1999,Mecklenburg-Western Pomerania,Single-person household,No,0.77683,38,38,0.64267,0.91100
1999,Mecklenburg-Western Pomerania,Couple without children,No,0.98908,56,56,0.96161,1.01655
1999,Mecklenburg-Western Pomerania,Couple with children,No,0.87647,68,68,0.79768,0.95526
1999,Saxony,Single-person household,No,0.89251,104,104,0.83270,0.95233
1999,Saxony,Couple without children,No,0.99152,192,192,0.97851,1.00452
1999,Saxony,Couple with children,No,0.96030,216,216,0.93420,0.98640
1999,Saxony-Anhalt,Single-person household,No,0.87515,67,67,0.79541,0.95490
1999,Saxony-Anhalt,Couple without children,No,0.99393,120,120,0.97998,1.00789
1999,Saxony-Anhalt,Couple with children,No,0.97269,118,118,0.94315,1.00222
1999,Thuringa,Single-person household,No,0.91332,64,64,0.84384,0.98280
1999,Thuringa,Couple without children,No,0.95896,96,96,0.91906,0.99885
1999,Thuringa,Couple with children,No,0.88069,133,133,0.82539,0.93599
2000,Schleswig-Holstein,Single-person household,No,0.95745,105,105,0.91866,0.99624
2000,Schleswig-Holstein,Couple without children,No,0.99039,140,140,0.97417,1.00661
2000,Schleswig-Holstein,Couple with children,No,0.96282,118,118,0.92854,0.99711
2000,Hamburg,Single-person household,No,0.92341,80,80,0.86476,0.98205
2000,Hamburg,Couple without children,No,0.98505,49,49,0.95072,1.01938
2000,Hamburg,Couple with children,No,0.97618,43,43,0.93005,1.02230
2000,Lower Saxony,Single-person household,No,0.95488,244,244,0.92878,0.98098
2000,Lower Saxony,Couple without children,No,0.98841,341,341,0.97703,0.99979
2000,Lower Saxony,Single parent,No,0.81913,45,45,0.70540,0.93287
2000,Lower Saxony,Couple with children,No,0.95897,372,372,0.93878,0.97915
2000,Bremen,Single-person household,No,0.91021,47,47,0.82759,0.99283
2000,North Rhine-Westphalia,Single-person household,No,0.95706,661,661,0.94159,0.97252
2000,North Rhine-Westphalia,Couple without children,No,0.98890,874,874,0.98195,0.99585
2000,North Rhine-Westphalia,Single parent,No,0.84904,121,121,0.78499,0.91310
2000,North Rhine-Westphalia,Couple with children,Yes,0.03231,39,993,0.02131,0.04332
2000,North Rhine-Westphalia,Couple with children,No,0.96769,954,993,0.95668,0.97869
2000,Hesse,Single-person household,No,0.97480,205,205,0.95329,0.99631
2000,Hesse,Couple without children,No,0.97951,285,285,0.96303,0.99598
2000,Hesse,Single parent,No,0.78911,37,37,0.65585,0.92237
2000,Hesse,Couple with children,No,0.96374,314,314,0.94303,0.98445
2000,"Rhineland-Palatinate, Saarland",Single-person household,No,0.97021,174,174,0.94488,0.99554
2000,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99475,224,224,0.98527,1.00424
2000,"Rhineland-Palatinate, Saarland",Single parent,No,0.84726,42,42,0.73714,0.95737
2000,"Rhineland-Palatinate, Saarland",Couple with children,No,0.95877,287,287,0.93572,0.98181
2000,Baden-Wuerttemberg,Single-person household,No,0.95137,325,325,0.92794,0.97479
2000,Baden-Wuerttemberg,Couple without children,No,0.99813,426,426,0.99402,1.00224
2000,Baden-Wuerttemberg,Single parent,No,0.85467,77,77,0.77543,0.93390
2000,Baden-Wuerttemberg,Couple with children,No,0.97675,616,616,0.96485,0.98866
2000,Bavaria,Single-person household,No,0.98628,446,446,0.97548,0.99709
2000,Bavaria,Couple without children,No,0.98947,531,531,0.98077,0.99816
2000,Bavaria,Single parent,No,0.91601,93,93,0.85933,0.97269
2000,Bavaria,Couple with children,No,0.98506,647,647,0.97571,0.99442
2000,Berlin,Single-person household,No,0.95119,186,186,0.92015,0.98224
2000,Berlin,Couple without children,No,0.99101,119,119,0.97398,1.00804
2000,Berlin,Single parent,No,0.87347,43,43,0.77293,0.97401
2000,Berlin,Couple with children,No,0.90176,123,123,0.84895,0.95458
2000,Brandenburg,Single-person household,No,0.91986,121,121,0.87128,0.96844
2000,Brandenburg,Couple without children,No,0.99459,165,165,0.98335,1.00582
2000,Brandenburg,Single parent,No,0.84841,31,31,0.72008,0.97674
2000,Brandenburg,Couple with children,No,0.93784,173,173,0.90175,0.97392
2000,Mecklenburg-Western Pomerania,Single-person household,No,0.88836,80,80,0.81891,0.95781
2000,Mecklenburg-Western Pomerania,Couple without children,No,0.98534,91,91,0.96051,1.01017
2000,Mecklenburg-Western Pomerania,Couple with children,No,0.92267,97,97,0.86924,0.97611
2000,Saxony,Single-person household,No,0.93495,202,202,0.90085,0.96904
2000,Saxony,Couple without children,No,0.99480,295,295,0.98658,1.00302
2000,Saxony,Single parent,No,0.68127,35,35,0.52463,0.83790
2000,Saxony,Couple with children,No,0.92027,309,309,0.89001,0.95052
2000,Saxony-Anhalt,Single-person household,No,0.82896,93,93,0.75202,0.90591
2000,Saxony-Anhalt,Couple without children,No,0.98439,197,197,0.96703,1.00174
2000,Saxony-Anhalt,Couple with children,No,0.97094,174,174,0.94591,0.99597
2000,Thuringa,Single-person household,No,0.92399,117,117,0.87576,0.97222
2000,Thuringa,Couple without children,No,0.98057,155,155,0.95876,1.00237
2000,Thuringa,Couple with children,No,0.92537,185,185,0.88739,0.96334
2001,Schleswig-Holstein,Single-person household,No,0.93888,90,90,0.88912,0.98865
2001,Schleswig-Holstein,Couple without children,No,0.99473,127,127,0.98209,1.00737
2001,Schleswig-Holstein,Couple with children,No,0.96180,107,107,0.92531,0.99829
2001,Hamburg,Single-person household,No,0.98784,87,87,0.96467,1.01100
2001,Hamburg,Couple with children,No,0.93990,36,36,0.86117,1.01864
2001,Lower Saxony,Single-person household,No,0.96340,195,195,0.93697,0.98982
2001,Lower Saxony,Couple without children,No,0.99089,307,307,0.98024,1.00153
2001,Lower Saxony,Single parent,No,0.86075,43,43,0.75604,0.96545
2001,Lower Saxony,Couple with children,No,0.97598,355,355,0.96002,0.99193
2001,Bremen,Single-person household,No,0.86744,38,38,0.75817,0.97670
2001,North Rhine-Westphalia,Single-person household,No,0.96540,580,580,0.95051,0.98028
2001,North Rhine-Westphalia,Couple without children,No,0.98809,787,787,0.98050,0.99567
2001,North Rhine-Westphalia,Single parent,No,0.88596,118,118,0.82836,0.94356
2001,North Rhine-Westphalia,Couple with children,Yes,0.03695,34,895,0.02459,0.04932
2001,North Rhine-Westphalia,Couple with children,No,0.96305,861,895,0.95068,0.97541
2001,North Rhine-Westphalia,Other Combinations,No,0.93518,31,31,0.84707,1.02328
2001,Hesse,Single-person household,No,0.96625,174,174,0.93934,0.99316
2001,Hesse,Couple without children,No,0.99108,248,248,0.97935,1.00280
2001,Hesse,Single parent,No,0.84490,32,32,0.71747,0.97234
2001,Hesse,Couple with children,No,0.98382,285,285,0.96914,0.99849
2001,"Rhineland-Palatinate, Saarland",Single-person household,No,0.99461,163,163,0.98334,1.00588
2001,"Rhineland-Palatinate, Saarland",Single parent,No,0.79610,38,38,0.66628,0.92592
2001,"Rhineland-Palatinate, Saarland",Couple with children,No,0.96617,271,271,0.94460,0.98774
2001,Baden-Wuerttemberg,Single-person household,No,0.97355,317,317,0.95586,0.99124
2001,Baden-Wuerttemberg,Couple without children,No,0.99914,366,366,0.99614,1.00214
2001,Baden-Wuerttemberg,Single parent,No,0.85180,69,69,0.76735,0.93625
2001,Baden-Wuerttemberg,Couple with children,No,0.98720,539,539,0.97771,0.99670
2001,Bavaria,Single-person household,No,0.98799,410,410,0.97743,0.99855
2001,Bavaria,Couple without children,No,0.98679,462,462,0.97637,0.99722
2001,Bavaria,Single parent,No,0.94338,98,98,0.89739,0.98937
2001,Bavaria,Couple with children,No,0.99221,578,578,0.98503,0.99938
2001,Berlin,Single-person household,No,0.93987,165,165,0.90348,0.97625
2001,Berlin,Couple without children,No,0.99002,113,113,0.97160,1.00843
2001,Berlin,Single parent,No,0.88373,39,39,0.78180,0.98565
2001,Berlin,Couple with children,No,0.96037,127,127,0.92631,0.99444
2001,Brandenburg,Single-person household,No,0.92712,107,107,0.87763,0.97660
2001,Brandenburg,Couple without children,No,0.97969,167,167,0.95824,1.00115
2001,Brandenburg,Couple with children,No,0.96640,161,161,0.93849,0.99432
2001,Mecklenburg-Western Pomerania,Single-person household,No,0.84779,75,75,0.76595,0.92964
2001,Mecklenburg-Western Pomerania,Couple without children,No,0.99172,82,82,0.97198,1.01145
2001,Mecklenburg-Western Pomerania,Couple with children,No,0.92755,82,82,0.87109,0.98400
2001,Saxony,Single-person household,No,0.93452,185,185,0.89877,0.97026
2001,Saxony,Couple without children,No,0.99439,287,287,0.98574,1.00305
2001,Saxony,Single parent,No,0.75325,34,34,0.60615,0.90034
2001,Saxony,Couple with children,No,0.93244,278,278,0.90288,0.96200
2001,Saxony-Anhalt,Single-person household,No,0.87574,91,91,0.80758,0.94389
2001,Saxony-Anhalt,Couple without children,No,0.99604,183,183,0.98692,1.00516
2001,Saxony-Anhalt,Couple with children,No,0.96278,167,167,0.93399,0.99158
2001,Thuringa,Single-person household,No,0.93842,115,115,0.89430,0.98255
2001,Thuringa,Couple with children,No,0.91863,161,161,0.87627,0.96100
2002,Schleswig-Holstein,Single-person household,No,0.95934,97,97,0.91983,0.99885
2002,Schleswig-Holstein,Couple with children,No,0.96013,123,123,0.92541,0.99485
2002,Hamburg,Single-person household,No,0.96194,78,78,0.91920,1.00468
2002,Hamburg,Couple with children,No,0.98522,52,52,0.95210,1.01834
2002,Lower Saxony,Single-person household,No,0.95489,206,206,0.92648,0.98330
2002,Lower Saxony,Couple without children,No,0.99093,327,327,0.98064,1.00122
2002,Lower Saxony,Single parent,No,0.81735,52,52,0.71131,0.92340
2002,Lower Saxony,Couple with children,No,0.93587,372,372,0.91094,0.96080
2002,Bremen,Single-person household,No,0.96421,36,36,0.90267,1.02575
2002,North Rhine-Westphalia,Single-person household,No,0.96433,598,598,0.94946,0.97921
2002,North Rhine-Westphalia,Couple without children,No,0.98780,854,854,0.98043,0.99516
2002,North Rhine-Westphalia,Single parent,No,0.90335,113,113,0.84862,0.95807
2002,North Rhine-Westphalia,Couple with children,No,0.95912,900,900,0.94617,0.97206
2002,Hesse,Single-person household,No,0.96572,179,179,0.93900,0.99245
2002,Hesse,Couple without children,No,0.99081,291,291,0.97983,1.00179
2002,Hesse,Single parent,No,0.85245,31,31,0.72554,0.97936
2002,Hesse,Couple with children,No,0.97197,319,319,0.95383,0.99011
2002,"Rhineland-Palatinate, Saarland",Single-person household,No,0.97437,165,165,0.95018,0.99856
2002,"Rhineland-Palatinate, Saarland",Couple without children,No,0.99812,217,217,0.99234,1.00390
2002,"Rhineland-Palatinate, Saarland",Single parent,No,0.87269,45,45,0.77420,0.97118
2002,"Rhineland-Palatinate, Saarland",Couple with children,No,0.96814,261,261,0.94679,0.98949
2002,Baden-Wuerttemberg,Single-person household,No,0.96663,305,305,0.94643,0.98682
2002,Baden-Wuerttemberg,Couple without children,No,0.99628,428,428,0.99051,1.00206
2002,Baden-Wuerttemberg,Single parent,No,0.84087,70,70,0.75456,0.92718
2002,Baden-Wuerttemberg,Couple with children,No,0.99044,580,580,0.98251,0.99836
2002,Bavaria,Single-person household,No,0.97504,379,379,0.95932,0.99077
2002,Bavaria,Couple without children,No,0.99076,535,535,0.98264,0.99887
2002,Bavaria,Single parent,No,0.92608,104,104,0.87555,0.97661
2002,Bavaria,Couple with children,No,0.98299,633,633,0.97291,0.99307
2002,Berlin,Single-person household,No,0.94749,179,179,0.91472,0.98026
2002,Berlin,Couple without children,No,0.99570,124,124,0.98414,1.00726
2002,Berlin,Single parent,No,0.86287,36,36,0.74891,0.97684
2002,Berlin,Couple with children,No,0.99132,131,131,0.97537,1.00727
2002,Brandenburg,Single-person household,No,0.92952,108,108,0.88102,0.97802
2002,Brandenburg,Couple without children,No,0.98737,175,175,0.97077,1.00396
2002,Brandenburg,Couple with children,No,0.95486,154,154,0.92196,0.98775
2002,Mecklenburg-Western Pomerania,Single-person household,No,0.86150,67,67,0.77816,0.94483
2002,Mecklenburg-Western Pomerania,Couple with children,No,0.92477,81,81,0.86696,0.98257
2002,Saxony,Single-person household,No,0.90983,180,180,0.86787,0.95179
2002,Saxony,Couple without children,No,0.98439,285,285,0.96997,0.99881
2002,Saxony,Single parent,No,0.70062,32,32,0.53939,0.86184
