year,bula_h,sex,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,Bavaria,male,Full-time,0.85111,73,73,0.76888,0.93333
1985,Bavaria,female,Full-time,0.32508,49,119,0.24056,0.40960
1985,Bavaria,female,Part-time,0.53317,70,119,0.44315,0.62319
1986,Lower Saxony,male,Full-time,0.75217,58,58,0.64008,0.86426
1986,Lower Saxony,female,Full-time,0.30317,32,76,0.19915,0.40720
1986,Lower Saxony,female,Part-time,0.43273,44,76,0.32060,0.54486
1986,North Rhine-Westphalia,male,Full-time,0.88022,165,165,0.83053,0.92992
1986,North Rhine-Westphalia,female,Full-time,0.31403,104,248,0.25615,0.37192
1986,North Rhine-Westphalia,female,Part-time,0.52237,144,248,0.46008,0.58466
1986,Hesse,male,Full-time,0.79504,49,49,0.68084,0.90924
1986,Hesse,female,Full-time,0.26605,31,76,0.16604,0.36606
1986,Hesse,female,Part-time,0.54203,45,76,0.42927,0.65479
1986,Baden-Wuerttemberg,male,Full-time,0.90671,88,88,0.84560,0.96783
1986,Baden-Wuerttemberg,female,Full-time,0.37474,64,134,0.29248,0.45701
1986,Baden-Wuerttemberg,female,Part-time,0.46997,70,134,0.38515,0.55480
1986,Bavaria,male,Full-time,0.91008,76,76,0.84533,0.97482
1986,Bavaria,female,Full-time,0.39581,52,118,0.30720,0.48442
1986,Bavaria,female,Part-time,0.47347,66,118,0.38300,0.56395
1987,Lower Saxony,male,Full-time,0.66824,61,61,0.54910,0.78738
1987,Lower Saxony,female,Full-time,0.28783,32,80,0.18799,0.38767
1987,Lower Saxony,female,Part-time,0.50995,48,80,0.39971,0.62019
1987,North Rhine-Westphalia,male,Full-time,0.87666,160,160,0.82555,0.92777
1987,North Rhine-Westphalia,female,Full-time,0.30955,98,282,0.25550,0.36361
1987,North Rhine-Westphalia,female,Part-time,0.53671,153,282,0.47841,0.59501
1987,North Rhine-Westphalia,female,Either,0.10722,31,282,0.07104,0.14339
1987,Hesse,male,Full-time,0.80453,39,39,0.67844,0.93062
1987,Hesse,female,Part-time,0.58901,47,47,0.44683,0.73120
1987,"Rhineland-Palatinate, Saarland",female,Part-time,0.52986,34,34,0.35957,0.70015
1987,Baden-Wuerttemberg,male,Full-time,0.80293,79,79,0.71465,0.89121
1987,Baden-Wuerttemberg,female,Full-time,0.25737,62,138,0.18416,0.33058
1987,Baden-Wuerttemberg,female,Part-time,0.49329,76,138,0.40957,0.57701
1987,Bavaria,male,Full-time,0.86473,70,70,0.78403,0.94543
1987,Bavaria,female,Full-time,0.27533,38,110,0.19147,0.35919
1987,Bavaria,female,Part-time,0.58230,72,110,0.48971,0.67489
1988,Lower Saxony,male,Full-time,0.85813,51,51,0.76142,0.95485
1988,Lower Saxony,female,Full-time,0.28375,32,86,0.18791,0.37959
1988,Lower Saxony,female,Part-time,0.53395,54,86,0.42790,0.64000
1988,North Rhine-Westphalia,male,Full-time,0.80816,166,166,0.74807,0.86824
1988,North Rhine-Westphalia,female,Full-time,0.27366,78,225,0.21528,0.33205
1988,North Rhine-Westphalia,female,Part-time,0.54531,147,225,0.48010,0.61052
1988,Hesse,male,Full-time,0.83218,51,51,0.72859,0.93576
1988,Hesse,female,Part-time,0.58040,52,52,0.44496,0.71585
1988,"Rhineland-Palatinate, Saarland",male,Full-time,0.74169,33,33,0.59003,0.89335
1988,Baden-Wuerttemberg,male,Full-time,0.92423,83,83,0.86696,0.98151
1988,Baden-Wuerttemberg,female,Full-time,0.30474,66,135,0.22681,0.38268
1988,Baden-Wuerttemberg,female,Part-time,0.49613,69,135,0.41147,0.58079
1988,Bavaria,male,Full-time,0.88304,64,64,0.80369,0.96240
1988,Bavaria,female,Full-time,0.32540,38,103,0.23447,0.41633
1988,Bavaria,female,Part-time,0.51379,65,103,0.41679,0.61079
1989,Lower Saxony,male,Full-time,0.79500,46,46,0.67705,0.91296
1989,Lower Saxony,female,Part-time,0.49189,43,43,0.34070,0.64309
1989,North Rhine-Westphalia,male,Full-time,0.78723,117,117,0.71275,0.86171
1989,North Rhine-Westphalia,female,Full-time,0.28147,77,208,0.22020,0.34273
1989,North Rhine-Westphalia,female,Part-time,0.55417,131,208,0.48645,0.62188
1989,Hesse,male,Full-time,0.74549,45,45,0.61678,0.87419
1989,Hesse,female,Part-time,0.56407,48,48,0.42230,0.70584
1989,"Rhineland-Palatinate, Saarland",male,Full-time,0.77514,32,32,0.62817,0.92211
1989,Baden-Wuerttemberg,male,Full-time,0.86911,59,59,0.78231,0.95591
1989,Baden-Wuerttemberg,female,Full-time,0.30334,50,121,0.22109,0.38559
1989,Baden-Wuerttemberg,female,Part-time,0.54949,71,121,0.46047,0.63852
1989,Bavaria,male,Full-time,0.90543,67,67,0.83484,0.97603
1989,Bavaria,female,Full-time,0.22914,31,99,0.14593,0.31235
1989,Bavaria,female,Part-time,0.64804,68,99,0.55348,0.74259
1991,Lower Saxony,male,Full-time,0.75705,38,38,0.61886,0.89524
1991,Lower Saxony,female,Part-time,0.56858,44,44,0.42054,0.71662
1991,North Rhine-Westphalia,male,Full-time,0.77391,107,107,0.69428,0.85355
1991,North Rhine-Westphalia,female,Full-time,0.27649,56,169,0.20886,0.34413
1991,North Rhine-Westphalia,female,Part-time,0.55726,113,169,0.48214,0.63237
1991,Hesse,male,Full-time,0.84469,33,33,0.71920,0.97019
1991,Hesse,female,Part-time,0.59366,34,34,0.42608,0.76124
1991,Baden-Wuerttemberg,male,Full-time,0.82835,47,47,0.71938,0.93732
1991,Baden-Wuerttemberg,female,Full-time,0.29460,46,121,0.21303,0.37616
1991,Baden-Wuerttemberg,female,Part-time,0.56091,75,121,0.47211,0.64970
1991,Bavaria,male,Full-time,0.81765,49,49,0.70841,0.92689
1991,Bavaria,female,Part-time,0.72078,78,78,0.62058,0.82099
1991,Saxony,male,Full-time,0.79429,48,48,0.67873,0.90986
1991,Saxony,female,Full-time,0.32499,31,63,0.20841,0.44158
1991,Saxony,female,Part-time,0.37339,32,63,0.25299,0.49380
1992,Lower Saxony,male,Full-time,0.82869,41,41,0.71193,0.94546
1992,Lower Saxony,female,Part-time,0.58924,48,48,0.44858,0.72989
1992,North Rhine-Westphalia,male,Full-time,0.81483,111,111,0.74225,0.88742
1992,North Rhine-Westphalia,female,Full-time,0.28145,65,187,0.21682,0.34608
1992,North Rhine-Westphalia,female,Part-time,0.53517,122,187,0.46349,0.60685
1992,Hesse,male,Full-time,0.77689,34,34,0.63484,0.91894
1992,Hesse,female,Part-time,0.62985,42,42,0.48205,0.77765
1992,"Rhineland-Palatinate, Saarland",female,Part-time,0.62136,38,38,0.46506,0.77765
1992,Baden-Wuerttemberg,male,Full-time,0.89293,70,70,0.81998,0.96589
1992,Baden-Wuerttemberg,female,Full-time,0.25667,46,119,0.17786,0.33548
1992,Baden-Wuerttemberg,female,Part-time,0.51554,73,119,0.42537,0.60571
1992,Bavaria,male,Full-time,0.80472,46,46,0.68889,0.92054
1992,Bavaria,female,Part-time,0.67751,79,79,0.57377,0.78124
1992,Berlin,male,Full-time,0.71429,33,33,0.55776,0.87081
1992,Brandenburg,female,Full-time,0.51870,38,38,0.35770,0.67970
1992,Saxony,male,Full-time,0.81060,58,58,0.70888,0.91233
1992,Saxony,female,Full-time,0.52198,65,65,0.39960,0.64437
1992,Saxony-Anhalt,male,Full-time,0.82612,35,35,0.69872,0.95352
1992,Saxony-Anhalt,female,Full-time,0.58576,40,40,0.43116,0.74036
1992,Thuringa,male,Full-time,0.92529,38,38,0.84057,1.01001
1992,Thuringa,female,Full-time,0.42640,37,37,0.26485,0.58796
1993,Lower Saxony,male,Full-time,0.82034,45,45,0.70690,0.93377
1993,Lower Saxony,female,Part-time,0.52274,40,40,0.36598,0.67951
1993,North Rhine-Westphalia,male,Full-time,0.69433,100,100,0.60358,0.78508
1993,North Rhine-Westphalia,female,Full-time,0.29344,71,194,0.22920,0.35768
1993,North Rhine-Westphalia,female,Part-time,0.52668,123,194,0.45623,0.59712
1993,Hesse,male,Full-time,0.83870,34,34,0.71321,0.96419
1993,Hesse,female,Part-time,0.51859,37,37,0.35537,0.68181
1993,"Rhineland-Palatinate, Saarland",female,Part-time,0.64663,36,36,0.48826,0.80499
1993,Baden-Wuerttemberg,male,Full-time,0.76420,74,74,0.66682,0.86158
1993,Baden-Wuerttemberg,female,Full-time,0.25289,47,130,0.17788,0.32790
1993,Baden-Wuerttemberg,female,Part-time,0.55684,83,130,0.47112,0.64257
1993,Bavaria,male,Full-time,0.84404,41,41,0.73160,0.95648
1993,Bavaria,female,Full-time,0.19150,31,112,0.11830,0.26470
1993,Bavaria,female,Part-time,0.60670,81,112,0.51582,0.69757
1993,Brandenburg,male,Full-time,0.89675,34,34,0.79293,1.00057
1993,Mecklenburg-Western Pomerania,male,Full-time,0.86986,32,32,0.75142,0.98830
1993,Saxony,male,Full-time,0.82972,53,53,0.72755,0.93188
1993,Saxony,female,Full-time,0.46566,59,92,0.36318,0.56815
1993,Saxony,female,Either,0.26315,33,92,0.17267,0.35362
1993,Saxony-Anhalt,female,Full-time,0.55293,48,48,0.41078,0.69507
1993,Thuringa,male,Full-time,0.86681,40,40,0.76017,0.97345
1993,Thuringa,female,Full-time,0.48064,34,34,0.31017,0.65111
1994,Lower Saxony,male,Full-time,0.83500,50,50,0.73107,0.93893
1994,Lower Saxony,female,Part-time,0.58480,44,44,0.43752,0.73209
1994,North Rhine-Westphalia,male,Full-time,0.83051,113,113,0.76103,0.90000
1994,North Rhine-Westphalia,female,Full-time,0.23951,69,234,0.18471,0.29431
1994,North Rhine-Westphalia,female,Part-time,0.52975,128,234,0.46567,0.59384
1994,North Rhine-Westphalia,female,I'm not sure yet,0.14242,37,234,0.09754,0.18729
1994,Hesse,male,Full-time,0.70579,32,32,0.54537,0.86620
1994,Hesse,female,Part-time,0.43697,44,44,0.28871,0.58522
1994,Baden-Wuerttemberg,male,Full-time,0.75311,80,80,0.65802,0.84820
1994,Baden-Wuerttemberg,female,Full-time,0.29918,53,136,0.22194,0.37643
1994,Baden-Wuerttemberg,female,Part-time,0.47612,83,136,0.39187,0.56036
1994,Bavaria,male,Full-time,0.88159,51,51,0.79203,0.97115
1994,Bavaria,female,Full-time,0.17064,34,116,0.10188,0.23940
1994,Bavaria,female,Part-time,0.60587,82,116,0.51656,0.69519
1994,Brandenburg,female,Full-time,0.51580,36,36,0.35023,0.68137
1994,Mecklenburg-Western Pomerania,male,Full-time,0.94630,31,31,0.86564,1.02697
1994,Saxony,male,Full-time,0.75238,59,59,0.64130,0.86346
1994,Saxony,female,Full-time,0.42527,59,95,0.32533,0.52522
1994,Saxony,female,Part-time,0.28992,36,95,0.19820,0.38165
1994,Saxony-Anhalt,male,Full-time,0.88689,38,38,0.78483,0.98894
1994,Thuringa,male,Full-time,0.76833,37,37,0.63051,0.90615
1994,Thuringa,female,Full-time,0.52302,39,39,0.36421,0.68183
1995,Lower Saxony,male,Full-time,0.90977,60,60,0.83666,0.98288
1995,Lower Saxony,female,Part-time,0.49304,55,55,0.35969,0.62639
1995,North Rhine-Westphalia,male,Full-time,0.77926,120,120,0.70474,0.85377
1995,North Rhine-Westphalia,female,Full-time,0.26228,77,247,0.20731,0.31725
1995,North Rhine-Westphalia,female,Part-time,0.53621,139,247,0.47389,0.59853
1995,North Rhine-Westphalia,female,Either,0.11154,31,247,0.07220,0.15088
1995,Hesse,male,Full-time,0.85720,33,33,0.73597,0.97842
1995,Hesse,female,Part-time,0.53847,47,47,0.39440,0.68253
1995,Baden-Wuerttemberg,male,Full-time,0.80330,83,83,0.71726,0.88934
1995,Baden-Wuerttemberg,female,Full-time,0.25360,57,172,0.18839,0.31881
1995,Baden-Wuerttemberg,female,Part-time,0.51402,83,172,0.43911,0.58893
1995,Baden-Wuerttemberg,female,Either,0.16978,32,172,0.11350,0.22605
1995,Bavaria,male,Full-time,0.74479,64,64,0.63713,0.85245
1995,Bavaria,female,Full-time,0.24524,42,138,0.17320,0.31729
1995,Bavaria,female,Part-time,0.62338,96,138,0.54224,0.70452
1995,Berlin,male,Full-time,0.84823,33,33,0.72391,0.97255
1995,Saxony,male,Full-time,0.86887,56,56,0.77967,0.95808
1995,Saxony,female,Full-time,0.33644,45,119,0.25118,0.42169
1995,Saxony,female,Part-time,0.33345,38,119,0.24839,0.41852
1995,Saxony,female,Either,0.29036,36,119,0.20846,0.37226
1995,Saxony-Anhalt,male,Full-time,0.83999,34,34,0.71490,0.96507
1995,Saxony-Anhalt,female,Full-time,0.44484,36,36,0.28020,0.60948
1996,Lower Saxony,male,Full-time,0.84832,48,48,0.74576,0.95087
1996,Lower Saxony,female,Full-time,0.26809,31,87,0.17447,0.36171
1996,Lower Saxony,female,Part-time,0.52205,56,87,0.41648,0.62763
1996,North Rhine-Westphalia,male,Full-time,0.76905,113,113,0.69100,0.84710
1996,North Rhine-Westphalia,female,Full-time,0.26173,77,285,0.21061,0.31286
1996,North Rhine-Westphalia,female,Part-time,0.48834,140,285,0.43020,0.54648
1996,North Rhine-Westphalia,female,Either,0.15110,35,285,0.10945,0.19276
1996,North Rhine-Westphalia,female,I'm not sure yet,0.09883,33,285,0.06412,0.13353
1996,Hesse,male,Full-time,0.74525,42,42,0.61187,0.87862
1996,Hesse,female,Part-time,0.51226,38,38,0.35119,0.67332
1996,"Rhineland-Palatinate, Saarland",female,Part-time,0.67845,43,43,0.53719,0.81971
1996,Baden-Wuerttemberg,male,Full-time,0.75036,66,66,0.64514,0.85557
1996,Baden-Wuerttemberg,female,Full-time,0.26697,56,177,0.20162,0.33233
1996,Baden-Wuerttemberg,female,Part-time,0.49947,83,177,0.42560,0.57334
1996,Baden-Wuerttemberg,female,Either,0.13624,38,177,0.08556,0.18692
1996,Bavaria,male,Full-time,0.81316,80,80,0.72721,0.89912
1996,Bavaria,female,Full-time,0.23266,37,116,0.15543,0.30989
1996,Bavaria,female,Part-time,0.54757,79,116,0.45660,0.63854
1996,Brandenburg,male,Full-time,0.92812,39,39,0.84600,1.01024
1996,Mecklenburg-Western Pomerania,male,Full-time,0.74587,32,32,0.59261,0.89914
1996,Saxony,male,Full-time,0.69342,48,48,0.56161,0.82524
1996,Saxony,female,Full-time,0.33785,44,112,0.24986,0.42584
1996,Saxony,female,Part-time,0.29012,32,112,0.20569,0.37455
1996,Saxony,female,Either,0.31770,36,112,0.23108,0.40431
1996,Saxony-Anhalt,male,Full-time,0.86079,45,45,0.75851,0.96308
1996,Saxony-Anhalt,female,Full-time,0.42777,32,32,0.25360,0.60194
1996,Thuringa,male,Full-time,0.78418,41,41,0.65669,0.91167
1997,Lower Saxony,male,Full-time,0.68295,40,40,0.53691,0.82900
1997,Lower Saxony,female,Part-time,0.46399,53,53,0.32844,0.59954
1997,North Rhine-Westphalia,male,Full-time,0.76841,117,117,0.69164,0.84517
1997,North Rhine-Westphalia,female,Full-time,0.26348,68,234,0.20691,0.32004
1997,North Rhine-Westphalia,female,Part-time,0.49183,126,234,0.42764,0.55603
1997,North Rhine-Westphalia,female,Either,0.15129,40,234,0.10528,0.19730
1997,Hesse,male,Full-time,0.75676,38,38,0.61852,0.89501
1997,Hesse,female,Part-time,0.61170,52,52,0.47794,0.74546
1997,"Rhineland-Palatinate, Saarland",female,Part-time,0.58793,45,45,0.44249,0.73337
1997,Baden-Wuerttemberg,male,Full-time,0.77988,81,81,0.68908,0.87067
1997,Baden-Wuerttemberg,female,Full-time,0.27354,55,176,0.20749,0.33959
1997,Baden-Wuerttemberg,female,Part-time,0.45193,85,176,0.37819,0.52567
1997,Baden-Wuerttemberg,female,Either,0.19169,36,176,0.13337,0.25001
1997,Bavaria,male,Full-time,0.79334,74,74,0.70046,0.88623
1997,Bavaria,female,Full-time,0.23453,37,137,0.16332,0.30574
1997,Bavaria,female,Part-time,0.58106,100,137,0.49814,0.66398
1997,Brandenburg,male,Full-time,0.78022,32,32,0.63445,0.92599
1997,Saxony,male,Full-time,0.71844,54,54,0.59735,0.83952
1997,Saxony,female,Full-time,0.32971,35,69,0.21797,0.44145
1997,Saxony,female,Either,0.33998,34,69,0.22739,0.45257
1997,Saxony-Anhalt,male,Full-time,0.75844,38,38,0.62052,0.89636
1997,Saxony-Anhalt,female,Full-time,0.46806,33,33,0.29517,0.64095
1997,Thuringa,male,Full-time,0.74708,43,43,0.61562,0.87854
1998,Lower Saxony,male,Full-time,0.73824,40,40,0.60028,0.87621
1998,Lower Saxony,female,Part-time,0.48336,52,52,0.34620,0.62051
1998,North Rhine-Westphalia,male,Full-time,0.72698,127,127,0.64919,0.80477
1998,North Rhine-Westphalia,female,Full-time,0.28640,77,209,0.22496,0.34784
1998,North Rhine-Westphalia,female,Part-time,0.52231,132,209,0.45442,0.59019
1998,Hesse,female,Part-time,0.56809,49,49,0.42795,0.70822
1998,"Rhineland-Palatinate, Saarland",female,Part-time,0.62364,48,48,0.48513,0.76215
1998,Baden-Wuerttemberg,male,Full-time,0.86548,75,75,0.78773,0.94322
1998,Baden-Wuerttemberg,female,Full-time,0.28448,51,144,0.21053,0.35843
1998,Baden-Wuerttemberg,female,Part-time,0.45952,93,144,0.37784,0.54120
1998,Bavaria,male,Full-time,0.70106,78,78,0.59880,0.80331
1998,Bavaria,female,Full-time,0.20718,33,142,0.14028,0.27408
1998,Bavaria,female,Part-time,0.60434,109,142,0.52363,0.68505
1998,Brandenburg,male,Full-time,0.77004,40,40,0.63797,0.90211
1998,Brandenburg,female,Full-time,0.50277,34,34,0.33218,0.67337
1998,Mecklenburg-Western Pomerania,male,Full-time,0.87050,31,31,0.75035,0.99064
1998,Saxony,male,Full-time,0.77341,61,61,0.66748,0.87934
1998,Saxony,female,Full-time,0.33125,48,92,0.23455,0.42796
1998,Saxony,female,Either,0.38915,44,92,0.28897,0.48932
1998,Saxony-Anhalt,male,Full-time,0.78486,46,46,0.66480,0.90492
1998,Thuringa,male,Full-time,0.92901,57,57,0.86175,0.99627
1999,Lower Saxony,male,Full-time,0.70523,38,38,0.55831,0.85214
1999,Lower Saxony,female,Full-time,0.44673,33,70,0.32942,0.56403
1999,Lower Saxony,female,Part-time,0.33515,37,70,0.22377,0.44653
1999,North Rhine-Westphalia,male,Full-time,0.64732,95,95,0.55073,0.74391
1999,North Rhine-Westphalia,female,Full-time,0.25909,61,178,0.19454,0.32364
1999,North Rhine-Westphalia,female,Part-time,0.53334,117,178,0.45985,0.60684
1999,Hesse,female,Part-time,0.52743,34,34,0.35709,0.69777
1999,"Rhineland-Palatinate, Saarland",female,Part-time,0.48418,35,35,0.31619,0.65216
1999,Baden-Wuerttemberg,male,Full-time,0.76079,62,62,0.65373,0.86784
1999,Baden-Wuerttemberg,female,Full-time,0.29455,47,132,0.21649,0.37261
1999,Baden-Wuerttemberg,female,Part-time,0.53236,85,132,0.44692,0.61781
1999,Bavaria,male,Full-time,0.79357,52,52,0.68249,0.90466
1999,Bavaria,female,Part-time,0.61268,85,85,0.50851,0.71686
1999,Saxony,male,Full-time,0.77169,60,60,0.66458,0.87879
1999,Saxony,female,Full-time,0.39556,50,86,0.29161,0.49951
1999,Saxony,female,Part-time,0.29367,36,86,0.19684,0.39049
1999,Saxony-Anhalt,male,Full-time,0.84914,43,43,0.74089,0.95738
1999,Saxony-Anhalt,female,Full-time,0.43308,32,32,0.25865,0.60751
1999,Thuringa,male,Full-time,0.78286,41,41,0.65509,0.91063
2000,Lower Saxony,male,Full-time,0.71663,59,59,0.60066,0.83261
2000,Lower Saxony,female,Full-time,0.25312,39,130,0.17809,0.32815
2000,Lower Saxony,female,Part-time,0.52561,91,130,0.43944,0.61178
2000,North Rhine-Westphalia,male,Full-time,0.77269,186,186,0.71229,0.83308
2000,North Rhine-Westphalia,female,Full-time,0.22377,105,429,0.18429,0.26326
2000,North Rhine-Westphalia,female,Part-time,0.52287,228,429,0.47555,0.57019
2000,North Rhine-Westphalia,female,Either,0.14949,56,429,0.11571,0.18328
2000,North Rhine-Westphalia,female,I'm not sure yet,0.10387,40,429,0.07497,0.13277
2000,Hesse,male,Full-time,0.76907,66,66,0.66661,0.87152
2000,Hesse,female,Full-time,0.22168,38,138,0.15212,0.29124
2000,Hesse,female,Part-time,0.59959,100,138,0.51754,0.68164
2000,"Rhineland-Palatinate, Saarland",male,Full-time,0.75865,39,39,0.62259,0.89470
2000,"Rhineland-Palatinate, Saarland",female,Full-time,0.20757,32,109,0.13108,0.28406
2000,"Rhineland-Palatinate, Saarland",female,Part-time,0.52040,77,109,0.42618,0.61462
2000,Baden-Wuerttemberg,male,Full-time,0.79377,106,106,0.71638,0.87116
2000,Baden-Wuerttemberg,female,Full-time,0.26565,77,230,0.20844,0.32285
2000,Baden-Wuerttemberg,female,Part-time,0.56024,153,230,0.49595,0.62453
2000,Bavaria,male,Full-time,0.69559,90,90,0.59998,0.79119
2000,Bavaria,female,Full-time,0.20820,58,243,0.15705,0.25936
2000,Bavaria,female,Part-time,0.53298,154,243,0.47012,0.59584
2000,Bavaria,female,I'm not sure yet,0.13892,31,243,0.09535,0.18250
2000,Berlin,male,Full-time,0.60306,37,37,0.44324,0.76289
2000,Berlin,female,Full-time,0.36394,33,33,0.19723,0.53064
2000,Brandenburg,male,Full-time,0.77034,58,58,0.66114,0.87953
2000,Brandenburg,female,Full-time,0.45476,38,38,0.29431,0.61521
2000,Mecklenburg-Western Pomerania,male,Full-time,0.82107,35,35,0.69224,0.94991
2000,Saxony,male,Full-time,0.77513,101,101,0.69331,0.85696
2000,Saxony,female,Full-time,0.34650,74,177,0.27620,0.41681
2000,Saxony,female,Part-time,0.28592,52,177,0.21916,0.35267
2000,Saxony,female,Either,0.28676,51,177,0.21994,0.35357
2000,Saxony-Anhalt,male,Full-time,0.84981,61,61,0.75941,0.94021
2000,Saxony-Anhalt,female,Full-time,0.52712,54,54,0.39270,0.66153
2000,Thuringa,male,Full-time,0.84344,52,52,0.74370,0.94317
2000,Thuringa,female,Full-time,0.51714,54,85,0.41028,0.62401
2000,Thuringa,female,Either,0.28701,31,85,0.19027,0.38375
2001,Lower Saxony,male,Full-time,0.75462,65,65,0.64919,0.86004
2001,Lower Saxony,female,Full-time,0.29717,44,128,0.21769,0.37665
2001,Lower Saxony,female,Part-time,0.51672,84,128,0.42980,0.60363
2001,North Rhine-Westphalia,male,Full-time,0.76821,149,149,0.70023,0.83619
2001,North Rhine-Westphalia,female,Full-time,0.26639,107,383,0.22206,0.31073
2001,North Rhine-Westphalia,female,Part-time,0.50065,187,383,0.45050,0.55079
2001,North Rhine-Westphalia,female,Either,0.13157,47,383,0.09767,0.16546
2001,North Rhine-Westphalia,female,I'm not sure yet,0.10139,42,383,0.07112,0.13166
2001,Hesse,male,Full-time,0.84365,54,54,0.74586,0.94143
2001,Hesse,female,Full-time,0.24646,36,112,0.16629,0.32663
2001,Hesse,female,Part-time,0.56531,76,112,0.47309,0.65753
2001,"Rhineland-Palatinate, Saarland",male,Full-time,0.81187,40,40,0.68922,0.93453
2001,"Rhineland-Palatinate, Saarland",female,Full-time,0.25746,33,118,0.17823,0.33669
2001,"Rhineland-Palatinate, Saarland",female,Part-time,0.55150,85,118,0.46138,0.64162
2001,Baden-Wuerttemberg,male,Full-time,0.75698,79,79,0.66179,0.85216
2001,Baden-Wuerttemberg,female,Full-time,0.25979,62,170,0.19368,0.32591
2001,Baden-Wuerttemberg,female,Part-time,0.52557,108,170,0.45028,0.60085
2001,Bavaria,male,Full-time,0.79731,84,84,0.71083,0.88380
2001,Bavaria,female,Full-time,0.26912,63,197,0.20703,0.33121
2001,Bavaria,female,Part-time,0.56172,134,197,0.49226,0.63119
2001,Berlin,male,Full-time,0.73373,42,42,0.59843,0.86903
2001,Berlin,female,Full-time,0.42114,31,31,0.24445,0.59782
2001,Brandenburg,male,Full-time,0.80021,57,57,0.69549,0.90494
2001,Brandenburg,female,Full-time,0.47363,32,32,0.29786,0.64940
2001,Saxony,male,Full-time,0.79182,91,91,0.70793,0.87570
2001,Saxony,female,Full-time,0.45894,76,151,0.37919,0.53869
2001,Saxony,female,Part-time,0.25453,41,151,0.18482,0.32424
2001,Saxony,female,Either,0.24404,34,151,0.17530,0.31277
2001,Saxony-Anhalt,male,Full-time,0.85844,67,67,0.77433,0.94254
2001,Saxony-Anhalt,female,Full-time,0.51721,49,49,0.37584,0.65858
2001,Thuringa,male,Full-time,0.79660,53,53,0.68719,0.90601
2001,Thuringa,female,Full-time,0.53208,54,54,0.39774,0.66641
2002,Schleswig-Holstein,female,Part-time,0.62890,31,31,0.45603,0.80178
2002,Lower Saxony,male,Full-time,0.79853,66,66,0.70102,0.89604
2002,Lower Saxony,female,Full-time,0.31791,47,136,0.23936,0.39647
2002,Lower Saxony,female,Part-time,0.51923,89,136,0.43495,0.60351
2002,North Rhine-Westphalia,male,Full-time,0.77323,184,184,0.71256,0.83390
2002,North Rhine-Westphalia,female,Full-time,0.22363,113,399,0.18269,0.26456
2002,North Rhine-Westphalia,female,Part-time,0.54203,202,399,0.49308,0.59098
2002,North Rhine-Westphalia,female,Either,0.15624,53,399,0.12057,0.19192
2002,North Rhine-Westphalia,female,I'm not sure yet,0.07810,31,399,0.05173,0.10446
2002,Hesse,male,Full-time,0.71778,59,59,0.60194,0.83361
