year,age_gr,migback,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,30-45 y.,No migration background,Part-time,0.55537,204,394,0.50624,0.60450
1991,30-45 y.,No migration background,Either,0.11179,61,394,0.08063,0.14294
1991,30-45 y.,Direct migration background,Part-time,0.54521,48,48,0.40285,0.68757
1991,46-65 y.,No migration background,Full-time,0.26418,53,166,0.19691,0.33145
1991,46-65 y.,No migration background,Part-time,0.51514,78,166,0.43888,0.59139
1991,46-65 y.,No migration background,Either,0.18163,35,166,0.12280,0.24046
1991,46-65 y.,Direct migration background,Full-time,0.43641,31,31,0.25894,0.61388
1992,17-29 y.,No migration background,Full-time,0.63797,447,716,0.60275,0.67320
1992,17-29 y.,No migration background,Part-time,0.18708,137,716,0.15850,0.21567
1992,17-29 y.,No migration background,Either,0.09286,77,716,0.07159,0.11413
1992,17-29 y.,No migration background,I'm not sure yet,0.08209,55,716,0.06196,0.10221
1992,17-29 y.,Direct migration background,Full-time,0.51390,78,119,0.42372,0.60408
1992,17-29 y.,Direct migration background,Part-time,0.24387,41,119,0.16639,0.32135
1992,17-29 y.,Indirect migration background,Full-time,0.77666,103,103,0.69584,0.85749
1992,30-45 y.,No migration background,Full-time,0.31078,186,497,0.27005,0.35151
1992,30-45 y.,No migration background,Part-time,0.53945,241,497,0.49558,0.58331
1992,30-45 y.,No migration background,Either,0.10421,70,497,0.07732,0.13110
1992,30-45 y.,Direct migration background,Full-time,0.39831,35,87,0.29484,0.50177
1992,30-45 y.,Direct migration background,Part-time,0.43479,52,87,0.33002,0.53957
1992,46-65 y.,No migration background,Full-time,0.41649,98,203,0.34851,0.48448
1992,46-65 y.,No migration background,Part-time,0.38208,69,203,0.31507,0.44908
1992,46-65 y.,No migration background,Either,0.15732,36,203,0.10711,0.20754
1992,46-65 y.,Direct migration background,Full-time,0.46978,39,39,0.31109,0.62846
1993,17-29 y.,No migration background,Full-time,0.62479,451,745,0.59000,0.65958
1993,17-29 y.,No migration background,Part-time,0.17335,136,745,0.14615,0.20056
1993,17-29 y.,No migration background,Either,0.10039,92,745,0.07880,0.12198
1993,17-29 y.,No migration background,I'm not sure yet,0.10147,66,745,0.07977,0.12316
1993,17-29 y.,Direct migration background,Full-time,0.50167,76,118,0.41107,0.59227
1993,17-29 y.,Direct migration background,Part-time,0.23697,42,118,0.15992,0.31402
1993,17-29 y.,Indirect migration background,Full-time,0.66404,96,96,0.56906,0.75902
1993,30-45 y.,No migration background,Full-time,0.28360,171,465,0.24258,0.32461
1993,30-45 y.,No migration background,Part-time,0.53458,218,465,0.48920,0.57997
1993,30-45 y.,No migration background,Either,0.14359,76,465,0.11168,0.17550
1993,30-45 y.,Direct migration background,Full-time,0.41839,43,86,0.31352,0.52326
1993,30-45 y.,Direct migration background,Part-time,0.40427,43,86,0.29994,0.50860
1993,46-65 y.,No migration background,Full-time,0.48895,117,215,0.42198,0.55593
1993,46-65 y.,No migration background,Part-time,0.29212,57,215,0.23119,0.35305
1993,46-65 y.,No migration background,Either,0.16254,41,215,0.11311,0.21197
1994,17-29 y.,No migration background,Full-time,0.63203,452,737,0.59719,0.66687
1994,17-29 y.,No migration background,Part-time,0.16856,130,737,0.14152,0.19561
1994,17-29 y.,No migration background,Either,0.10793,86,737,0.08551,0.13034
1994,17-29 y.,No migration background,I'm not sure yet,0.09148,69,737,0.07065,0.11231
1994,17-29 y.,Direct migration background,Full-time,0.58314,84,122,0.49529,0.67099
1994,17-29 y.,Direct migration background,Part-time,0.20291,38,122,0.13125,0.27457
1994,17-29 y.,Indirect migration background,Full-time,0.64937,101,101,0.55584,0.74289
1994,30-45 y.,No migration background,Full-time,0.30303,189,548,0.26452,0.34154
1994,30-45 y.,No migration background,Part-time,0.49231,250,548,0.45042,0.53421
1994,30-45 y.,No migration background,Either,0.11856,67,548,0.09147,0.14565
1994,30-45 y.,No migration background,I'm not sure yet,0.08610,42,548,0.06259,0.10961
1994,30-45 y.,Direct migration background,Full-time,0.38232,42,80,0.27516,0.48948
1994,30-45 y.,Direct migration background,Part-time,0.35903,38,80,0.25325,0.46482
1994,46-65 y.,No migration background,Full-time,0.42649,112,235,0.36312,0.48986
1994,46-65 y.,No migration background,Part-time,0.31437,67,235,0.25489,0.37386
1994,46-65 y.,No migration background,Either,0.17650,56,235,0.12765,0.22535
1994,46-65 y.,Direct migration background,Full-time,0.59145,32,32,0.41841,0.76450
1995,17-29 y.,No migration background,Full-time,0.58470,413,703,0.54825,0.62115
1995,17-29 y.,No migration background,Part-time,0.18035,129,703,0.15190,0.20879
1995,17-29 y.,No migration background,Either,0.14372,100,703,0.11777,0.16967
1995,17-29 y.,No migration background,I'm not sure yet,0.09124,61,703,0.06994,0.11254
1995,17-29 y.,Direct migration background,Full-time,0.56030,111,163,0.48387,0.63674
1995,17-29 y.,Direct migration background,Part-time,0.21121,52,163,0.14836,0.27407
1995,17-29 y.,Indirect migration background,Full-time,0.75324,110,110,0.67231,0.83418
1995,30-45 y.,No migration background,Full-time,0.30364,176,510,0.26370,0.34359
1995,30-45 y.,No migration background,Part-time,0.52712,259,510,0.48375,0.57050
1995,30-45 y.,No migration background,Either,0.12174,75,510,0.09333,0.15014
1995,30-45 y.,Direct migration background,Full-time,0.49608,89,144,0.41413,0.57802
1995,30-45 y.,Direct migration background,Part-time,0.31110,55,144,0.23522,0.38698
1995,46-65 y.,No migration background,Full-time,0.40963,114,236,0.34676,0.47251
1995,46-65 y.,No migration background,Part-time,0.36155,79,236,0.30012,0.42297
1995,46-65 y.,No migration background,Either,0.15569,43,236,0.10934,0.20205
1995,46-65 y.,Direct migration background,Full-time,0.58743,42,42,0.43673,0.73812
1996,17-29 y.,No migration background,Full-time,0.58555,409,687,0.54868,0.62241
1996,17-29 y.,No migration background,Part-time,0.17960,119,687,0.15087,0.20832
1996,17-29 y.,No migration background,Either,0.13971,94,687,0.11377,0.16565
1996,17-29 y.,No migration background,I'm not sure yet,0.09515,65,687,0.07319,0.11710
1996,17-29 y.,Direct migration background,Full-time,0.53064,104,140,0.44768,0.61361
1996,17-29 y.,Direct migration background,Part-time,0.23494,36,140,0.16446,0.30543
1996,17-29 y.,Indirect migration background,Full-time,0.68265,112,112,0.59606,0.76924
1996,30-45 y.,No migration background,Full-time,0.29394,188,557,0.25607,0.33181
1996,30-45 y.,No migration background,Part-time,0.50548,252,557,0.46393,0.54704
1996,30-45 y.,No migration background,Either,0.13889,83,557,0.11014,0.16763
1996,30-45 y.,No migration background,I'm not sure yet,0.06169,34,557,0.04169,0.08169
1996,30-45 y.,Direct migration background,Full-time,0.39229,69,134,0.30931,0.47527
1996,30-45 y.,Direct migration background,Part-time,0.37843,65,134,0.29601,0.46086
1996,46-65 y.,No migration background,Full-time,0.36890,118,253,0.30933,0.42848
1996,46-65 y.,No migration background,Part-time,0.38790,80,253,0.32774,0.44807
1996,46-65 y.,No migration background,Either,0.17696,55,253,0.12984,0.22408
1996,46-65 y.,Direct migration background,Full-time,0.56460,40,40,0.40898,0.72021
1997,17-29 y.,No migration background,Full-time,0.57229,373,656,0.53440,0.61018
1997,17-29 y.,No migration background,Part-time,0.18152,119,656,0.15200,0.21104
1997,17-29 y.,No migration background,Either,0.17440,108,656,0.14534,0.20346
1997,17-29 y.,No migration background,I'm not sure yet,0.07180,56,656,0.05203,0.09157
1997,17-29 y.,Direct migration background,Full-time,0.49954,82,158,0.42132,0.57775
1997,17-29 y.,Direct migration background,Part-time,0.22400,44,158,0.15879,0.28922
1997,17-29 y.,Direct migration background,Either,0.17689,32,158,0.11720,0.23658
1997,17-29 y.,Indirect migration background,Full-time,0.60689,107,107,0.51390,0.69988
1997,30-45 y.,No migration background,Full-time,0.32498,181,563,0.28626,0.36371
1997,30-45 y.,No migration background,Part-time,0.45942,256,563,0.41821,0.50062
1997,30-45 y.,No migration background,Either,0.14093,93,563,0.11217,0.16970
1997,30-45 y.,No migration background,I'm not sure yet,0.07467,33,563,0.05293,0.09640
1997,30-45 y.,Direct migration background,Full-time,0.36979,69,144,0.29067,0.44891
1997,30-45 y.,Direct migration background,Part-time,0.48771,75,144,0.40579,0.56964
1997,46-65 y.,No migration background,Full-time,0.38533,121,254,0.32536,0.44530
1997,46-65 y.,No migration background,Part-time,0.31794,75,254,0.26055,0.37532
1997,46-65 y.,No migration background,Either,0.19880,58,254,0.14962,0.24798
1997,46-65 y.,Direct migration background,Full-time,0.64272,54,54,0.51371,0.77174
1998,17-29 y.,No migration background,Full-time,0.59067,423,716,0.55462,0.62671
1998,17-29 y.,No migration background,Part-time,0.15295,108,716,0.12657,0.17933
1998,17-29 y.,No migration background,Either,0.13703,107,716,0.11183,0.16224
1998,17-29 y.,No migration background,I'm not sure yet,0.11935,78,716,0.09559,0.14311
1998,17-29 y.,Direct migration background,Full-time,0.44815,71,115,0.35686,0.53944
1998,17-29 y.,Direct migration background,Part-time,0.31696,44,115,0.23155,0.40238
1998,17-29 y.,Indirect migration background,Full-time,0.64962,111,111,0.56046,0.73878
1998,30-45 y.,No migration background,Full-time,0.29334,198,651,0.25834,0.32834
1998,30-45 y.,No migration background,Part-time,0.50809,315,651,0.46966,0.54653
1998,30-45 y.,No migration background,Either,0.15263,103,651,0.12498,0.18028
1998,30-45 y.,No migration background,I'm not sure yet,0.04594,35,651,0.02984,0.06203
1998,30-45 y.,Direct migration background,Full-time,0.44625,57,112,0.35377,0.53873
1998,30-45 y.,Direct migration background,Part-time,0.33112,55,112,0.24357,0.41867
1998,46-65 y.,No migration background,Full-time,0.39715,129,264,0.33802,0.45629
1998,46-65 y.,No migration background,Part-time,0.30998,77,264,0.25409,0.36588
1998,46-65 y.,No migration background,Either,0.21749,58,264,0.16763,0.26735
1998,46-65 y.,Direct migration background,Full-time,0.54092,46,46,0.39532,0.68652
1999,17-29 y.,No migration background,Full-time,0.58050,381,665,0.54297,0.61804
1999,17-29 y.,No migration background,Part-time,0.13387,98,665,0.10797,0.15977
1999,17-29 y.,No migration background,Either,0.15973,102,665,0.13186,0.18759
1999,17-29 y.,No migration background,I'm not sure yet,0.12590,84,665,0.10066,0.15113
1999,17-29 y.,Direct migration background,Full-time,0.51105,57,94,0.40946,0.61265
1999,17-29 y.,Direct migration background,Part-time,0.30646,37,94,0.21276,0.40016
1999,17-29 y.,Indirect migration background,Full-time,0.66536,107,107,0.57553,0.75519
1999,30-45 y.,No migration background,Full-time,0.30863,168,542,0.26971,0.34756
1999,30-45 y.,No migration background,Part-time,0.52279,260,542,0.48070,0.56488
1999,30-45 y.,No migration background,Either,0.12499,83,542,0.09712,0.15286
1999,30-45 y.,No migration background,I'm not sure yet,0.04359,31,542,0.02638,0.06080
1999,30-45 y.,Direct migration background,Full-time,0.31769,46,94,0.22306,0.41231
1999,30-45 y.,Direct migration background,Part-time,0.43074,48,94,0.33010,0.53139
1999,46-65 y.,No migration background,Full-time,0.43447,114,221,0.36897,0.49997
1999,46-65 y.,No migration background,Part-time,0.27018,60,221,0.21150,0.32886
1999,46-65 y.,No migration background,Either,0.19729,47,221,0.14471,0.24988
2000,17-29 y.,No migration background,Full-time,0.63226,695,1095,0.60368,0.66083
2000,17-29 y.,No migration background,Part-time,0.13883,160,1095,0.11834,0.15932
2000,17-29 y.,No migration background,Either,0.12976,135,1095,0.10985,0.14967
2000,17-29 y.,No migration background,I'm not sure yet,0.09915,105,1095,0.08144,0.11687
2000,17-29 y.,Direct migration background,Full-time,0.48639,107,164,0.40966,0.56312
2000,17-29 y.,Direct migration background,Part-time,0.25114,57,164,0.18456,0.31772
2000,17-29 y.,Indirect migration background,Full-time,0.66198,156,156,0.58751,0.73645
2000,30-45 y.,No migration background,Full-time,0.28719,296,1004,0.25919,0.31519
2000,30-45 y.,No migration background,Part-time,0.50394,509,1004,0.47299,0.53488
2000,30-45 y.,No migration background,Either,0.15743,149,1004,0.13489,0.17997
2000,30-45 y.,No migration background,I'm not sure yet,0.05145,50,1004,0.03778,0.06512
2000,30-45 y.,Direct migration background,Full-time,0.32362,86,221,0.26179,0.38544
2000,30-45 y.,Direct migration background,Part-time,0.43335,100,221,0.36786,0.49883
2000,30-45 y.,Direct migration background,Either,0.16437,35,221,0.11540,0.21335
2000,46-65 y.,No migration background,Full-time,0.38886,182,452,0.34386,0.43385
2000,46-65 y.,No migration background,Part-time,0.34171,140,452,0.29794,0.38548
2000,46-65 y.,No migration background,Either,0.19436,96,452,0.15784,0.23088
2000,46-65 y.,No migration background,I'm not sure yet,0.07508,34,452,0.05076,0.09940
2000,46-65 y.,Direct migration background,Full-time,0.45261,45,45,0.30554,0.59969
2001,17-29 y.,No migration background,Full-time,0.68319,678,1021,0.65464,0.71174
2001,17-29 y.,No migration background,Part-time,0.11659,122,1021,0.09689,0.13628
2001,17-29 y.,No migration background,Either,0.08980,98,1021,0.07225,0.10734
2001,17-29 y.,No migration background,I'm not sure yet,0.11043,123,1021,0.09119,0.12966
2001,17-29 y.,Direct migration background,Full-time,0.52829,87,137,0.44439,0.61219
2001,17-29 y.,Direct migration background,Part-time,0.30904,50,137,0.23138,0.38671
2001,17-29 y.,Indirect migration background,Full-time,0.61034,134,165,0.53570,0.68498
2001,17-29 y.,Indirect migration background,I'm not sure yet,0.18359,31,165,0.12434,0.24285
2001,30-45 y.,No migration background,Full-time,0.30401,265,874,0.27350,0.33452
2001,30-45 y.,No migration background,Part-time,0.51488,449,874,0.48173,0.54803
2001,30-45 y.,No migration background,Either,0.13458,118,874,0.11194,0.15722
2001,30-45 y.,No migration background,I'm not sure yet,0.04653,42,874,0.03256,0.06050
2001,30-45 y.,Direct migration background,Full-time,0.39345,75,153,0.31579,0.47112
2001,30-45 y.,Direct migration background,Part-time,0.41525,78,153,0.33692,0.49359
2001,46-65 y.,No migration background,Full-time,0.44254,182,410,0.39440,0.49068
2001,46-65 y.,No migration background,Part-time,0.29574,117,410,0.25151,0.33997
2001,46-65 y.,No migration background,Either,0.16982,74,410,0.13343,0.20621
2001,46-65 y.,No migration background,I'm not sure yet,0.09190,37,410,0.06390,0.11990
2001,46-65 y.,Direct migration background,Full-time,0.48248,40,40,0.32565,0.63931
2002,17-29 y.,No migration background,Full-time,0.64995,752,1161,0.62250,0.67740
2002,17-29 y.,No migration background,Part-time,0.15365,148,1161,0.13290,0.17440
2002,17-29 y.,No migration background,Either,0.10513,138,1161,0.08748,0.12278
2002,17-29 y.,No migration background,I'm not sure yet,0.09127,123,1161,0.07470,0.10784
2002,17-29 y.,Direct migration background,Full-time,0.54557,83,116,0.45456,0.63658
2002,17-29 y.,Direct migration background,Part-time,0.17777,33,116,0.10789,0.24764
2002,17-29 y.,Indirect migration background,Full-time,0.62770,130,130,0.54427,0.71112
2002,30-45 y.,No migration background,Full-time,0.33772,288,915,0.30705,0.36838
2002,30-45 y.,No migration background,Part-time,0.49971,464,915,0.46730,0.53213
2002,30-45 y.,No migration background,Either,0.12432,130,915,0.10293,0.14571
2002,30-45 y.,No migration background,I'm not sure yet,0.03825,33,915,0.02582,0.05069
2002,30-45 y.,Direct migration background,Full-time,0.33791,62,149,0.26171,0.41412
2002,30-45 y.,Direct migration background,Part-time,0.46329,87,149,0.38295,0.54363
2002,46-65 y.,No migration background,Full-time,0.49055,207,444,0.44400,0.53710
2002,46-65 y.,No migration background,Part-time,0.27908,126,444,0.23731,0.32085
2002,46-65 y.,No migration background,Either,0.17128,79,444,0.13619,0.20636
2002,46-65 y.,No migration background,I'm not sure yet,0.05910,32,444,0.03714,0.08105
2002,46-65 y.,Direct migration background,Full-time,0.48399,41,41,0.32912,0.63886
2003,17-29 y.,No migration background,Full-time,0.63702,715,1146,0.60917,0.66487
2003,17-29 y.,No migration background,Part-time,0.13965,149,1146,0.11957,0.15973
2003,17-29 y.,No migration background,Either,0.13573,150,1146,0.11589,0.15557
2003,17-29 y.,No migration background,I'm not sure yet,0.08760,132,1146,0.07122,0.10397
2003,17-29 y.,Direct migration background,Full-time,0.53951,71,104,0.44325,0.63577
2003,17-29 y.,Direct migration background,Part-time,0.19558,33,104,0.11898,0.27218
2003,17-29 y.,Indirect migration background,Full-time,0.65507,118,118,0.56894,0.74121
2003,30-45 y.,No migration background,Full-time,0.36400,293,834,0.33133,0.39668
2003,30-45 y.,No migration background,Part-time,0.43895,369,834,0.40525,0.47265
2003,30-45 y.,No migration background,Either,0.15118,131,834,0.12686,0.17551
2003,30-45 y.,No migration background,I'm not sure yet,0.04586,41,834,0.03166,0.06007
2003,30-45 y.,Direct migration background,Full-time,0.38311,73,147,0.30426,0.46197
2003,30-45 y.,Direct migration background,Part-time,0.40027,74,147,0.32080,0.47975
2003,46-65 y.,No migration background,Full-time,0.47479,220,440,0.42807,0.52150
2003,46-65 y.,No migration background,Part-time,0.28499,140,440,0.24277,0.32722
2003,46-65 y.,No migration background,Either,0.15745,80,440,0.12338,0.19152
2003,46-65 y.,Direct migration background,Full-time,0.47915,46,46,0.33318,0.62511
2004,17-29 y.,No migration background,Full-time,0.61934,739,1184,0.59167,0.64701
2004,17-29 y.,No migration background,Part-time,0.13355,145,1184,0.11416,0.15293
2004,17-29 y.,No migration background,Either,0.14842,161,1184,0.12816,0.16868
2004,17-29 y.,No migration background,I'm not sure yet,0.09870,139,1184,0.08170,0.11569
2004,17-29 y.,Direct migration background,Full-time,0.64562,91,91,0.54679,0.74444
2004,17-29 y.,Indirect migration background,Full-time,0.65263,137,173,0.58147,0.72379
2004,17-29 y.,Indirect migration background,Part-time,0.13172,36,173,0.08118,0.18226
2004,30-45 y.,No migration background,Full-time,0.31156,255,795,0.27935,0.34378
2004,30-45 y.,No migration background,Part-time,0.44784,365,795,0.41326,0.48243
2004,30-45 y.,No migration background,Either,0.20259,143,795,0.17463,0.23055
2004,30-45 y.,No migration background,I'm not sure yet,0.03800,32,795,0.02470,0.05130
2004,30-45 y.,Direct migration background,Full-time,0.41390,71,173,0.34029,0.48751
2004,30-45 y.,Direct migration background,Part-time,0.32298,68,173,0.25310,0.39287
2004,30-45 y.,Direct migration background,Either,0.17159,34,173,0.11525,0.22794
2004,46-65 y.,No migration background,Full-time,0.47677,221,471,0.43161,0.52192
2004,46-65 y.,No migration background,Part-time,0.26430,145,471,0.22444,0.30417
2004,46-65 y.,No migration background,Either,0.19369,105,471,0.15796,0.22942
2004,46-65 y.,Direct migration background,Full-time,0.54727,59,59,0.41917,0.67537
2005,17-29 y.,No migration background,Full-time,0.64107,756,1191,0.61381,0.66832
2005,17-29 y.,No migration background,Part-time,0.10977,129,1191,0.09200,0.12753
2005,17-29 y.,No migration background,Either,0.15304,176,1191,0.13259,0.17350
2005,17-29 y.,No migration background,I'm not sure yet,0.09612,130,1191,0.07937,0.11287
2005,17-29 y.,Direct migration background,Full-time,0.59501,83,83,0.48876,0.70126
2005,17-29 y.,Indirect migration background,Full-time,0.61042,141,141,0.52964,0.69120
2005,30-45 y.,No migration background,Full-time,0.30493,229,723,0.27135,0.33851
2005,30-45 y.,No migration background,Part-time,0.44290,356,723,0.40666,0.47913
2005,30-45 y.,No migration background,Either,0.21339,138,723,0.18350,0.24327
2005,30-45 y.,Direct migration background,Full-time,0.43408,61,115,0.34309,0.52506
2005,30-45 y.,Direct migration background,Part-time,0.30394,54,115,0.21951,0.38838
2005,46-65 y.,No migration background,Full-time,0.45389,200,441,0.40737,0.50041
2005,46-65 y.,No migration background,Part-time,0.27336,139,441,0.23172,0.31501
2005,46-65 y.,No migration background,Either,0.22449,102,441,0.18550,0.26347
2005,46-65 y.,Direct migration background,Full-time,0.36970,38,38,0.21416,0.52525
2006,17-29 y.,No migration background,Full-time,0.60562,676,1085,0.57652,0.63471
2006,17-29 y.,No migration background,Part-time,0.17432,152,1085,0.15173,0.19690
2006,17-29 y.,No migration background,Either,0.15254,169,1085,0.13114,0.17395
2006,17-29 y.,No migration background,I'm not sure yet,0.06753,88,1085,0.05259,0.08246
2006,17-29 y.,Direct migration background,Full-time,0.51009,67,100,0.41162,0.60857
2006,17-29 y.,Direct migration background,Part-time,0.27693,33,100,0.18878,0.36507
2006,17-29 y.,Indirect migration background,Full-time,0.58791,129,129,0.50264,0.67318
2006,30-45 y.,No migration background,Full-time,0.31591,222,746,0.28253,0.34929
2006,30-45 y.,No migration background,Part-time,0.48758,401,746,0.45169,0.52348
