year,pgisced97,sampreg,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Lower Secondary Level,West,Part-time,0.21169,100,440,0.17348,0.24991
1986,Lower Secondary Level,West,Either,0.09783,35,440,0.07004,0.12562
1986,Lower Secondary Level,West,I'm not sure yet,0.07551,39,440,0.05079,0.10022
1986,Upper Secondary Level,West,Full-time,0.47843,309,643,0.43979,0.51708
1986,Upper Secondary Level,West,Part-time,0.40725,254,643,0.36924,0.44526
1986,Upper Secondary Level,West,Either,0.06809,47,643,0.04860,0.08757
1986,Upper Secondary Level,West,I'm not sure yet,0.04623,33,643,0.02999,0.06247
1987,Pre-primary Level,West,Full-time,0.69704,103,103,0.60786,0.78622
1987,Primary Level,West,Full-time,0.46021,61,94,0.35891,0.56151
1987,Primary Level,West,Part-time,0.26109,33,94,0.17182,0.35036
1987,Lower Secondary Level,West,Full-time,0.55327,264,456,0.50759,0.59896
1987,Lower Secondary Level,West,Part-time,0.28483,110,456,0.24336,0.32630
1987,Lower Secondary Level,West,Either,0.10296,46,456,0.07503,0.13088
1987,Lower Secondary Level,West,I'm not sure yet,0.05894,36,456,0.03730,0.08058
1987,Upper Secondary Level,West,Full-time,0.42622,280,623,0.38736,0.46509
1987,Upper Secondary Level,West,Part-time,0.44471,279,623,0.40566,0.48376
1987,Upper Secondary Level,West,Either,0.08784,64,623,0.06560,0.11009
1988,Pre-primary Level,West,Full-time,0.78099,96,96,0.69782,0.86416
1988,Primary Level,West,Full-time,0.48666,54,91,0.38339,0.58992
1988,Primary Level,West,Part-time,0.28568,37,91,0.19235,0.37901
1988,Lower Secondary Level,West,Full-time,0.51559,257,439,0.46879,0.56240
1988,Lower Secondary Level,West,Part-time,0.28727,95,439,0.24489,0.32964
1988,Lower Secondary Level,West,Either,0.12504,43,439,0.09406,0.15602
1988,Lower Secondary Level,West,I'm not sure yet,0.07210,44,439,0.04788,0.09632
1988,Upper Secondary Level,West,Full-time,0.46348,292,652,0.42517,0.50179
1988,Upper Secondary Level,West,Part-time,0.39554,262,652,0.35798,0.43310
1988,Upper Secondary Level,West,Either,0.08316,56,652,0.06195,0.10437
1988,Upper Secondary Level,West,I'm not sure yet,0.05782,42,652,0.03989,0.07575
1988,First Stage of Tertiary Education,West,Part-time,0.71161,34,34,0.55705,0.86617
1989,Pre-primary Level,West,Full-time,0.76336,94,94,0.67698,0.84974
1989,Primary Level,West,Full-time,0.44842,47,47,0.30470,0.59215
1989,Lower Secondary Level,West,Full-time,0.54499,194,327,0.49093,0.59905
1989,Lower Secondary Level,West,Part-time,0.29667,99,327,0.24708,0.34625
1989,Lower Secondary Level,West,I'm not sure yet,0.08170,34,327,0.05197,0.11143
1989,Upper Secondary Level,West,Full-time,0.42727,241,567,0.38651,0.46802
1989,Upper Secondary Level,West,Part-time,0.44256,244,567,0.40164,0.48348
1989,Upper Secondary Level,West,Either,0.05610,35,567,0.03714,0.07506
1989,Upper Secondary Level,West,I'm not sure yet,0.07407,47,567,0.05250,0.09565
1990,Upper Secondary Level,East,Full-time,0.41992,71,133,0.33572,0.50412
1990,Upper Secondary Level,East,Part-time,0.38500,62,133,0.30198,0.46801
1991,Pre-primary Level,West,Full-time,0.77665,84,84,0.68704,0.86625
1991,Primary Level,West,Full-time,0.37198,32,32,0.20184,0.54213
1991,Lower Secondary Level,West,Full-time,0.44758,139,263,0.38736,0.50779
1991,Lower Secondary Level,West,Part-time,0.34082,90,263,0.28342,0.39821
1991,Lower Secondary Level,West,Either,0.12464,34,263,0.08465,0.16464
1991,Lower Secondary Level,East,Full-time,0.45626,43,43,0.30563,0.60690
1991,Upper Secondary Level,West,Full-time,0.41372,215,476,0.36942,0.45801
1991,Upper Secondary Level,West,Part-time,0.45614,218,476,0.41135,0.50093
1991,Upper Secondary Level,West,Either,0.07186,43,476,0.04864,0.09509
1991,Upper Secondary Level,East,Full-time,0.48567,148,296,0.42863,0.54270
1991,Upper Secondary Level,East,Part-time,0.24791,74,296,0.19864,0.29719
1991,Upper Secondary Level,East,Either,0.23496,74,296,0.18657,0.28334
1991,Second Stage of Tertiary Education,East,Full-time,0.53820,52,52,0.40138,0.67503
1992,Pre-primary Level,West,Full-time,0.78145,75,75,0.68729,0.87561
1992,Primary Level,West,Full-time,0.39151,50,82,0.28521,0.49780
1992,Primary Level,West,Part-time,0.35531,32,82,0.25108,0.45954
1992,Lower Secondary Level,West,Full-time,0.49267,151,275,0.43347,0.55187
1992,Lower Secondary Level,West,Part-time,0.31995,92,275,0.26472,0.37519
1992,Lower Secondary Level,West,I'm not sure yet,0.08540,32,275,0.05231,0.11849
1992,Lower Secondary Level,East,Full-time,0.50420,52,52,0.36698,0.64143
1992,Upper Secondary Level,West,Full-time,0.41767,211,517,0.37512,0.46022
1992,Upper Secondary Level,West,Part-time,0.45537,232,517,0.41240,0.49834
1992,Upper Secondary Level,West,Either,0.05702,35,517,0.03701,0.07703
1992,Upper Secondary Level,West,I'm not sure yet,0.06994,39,517,0.04793,0.09195
1992,Upper Secondary Level,East,Full-time,0.62155,241,396,0.57372,0.66938
1992,Upper Secondary Level,East,Part-time,0.17809,76,396,0.14036,0.21582
1992,Upper Secondary Level,East,Either,0.18019,79,396,0.14229,0.21809
1992,Post-secondary Non-tertiary Level,West,Full-time,0.57616,31,31,0.39932,0.75299
1992,First Stage of Tertiary Education,West,Part-time,0.59328,31,31,0.41750,0.76907
1992,Second Stage of Tertiary Education,West,Part-time,0.53103,31,31,0.35245,0.70961
1992,Second Stage of Tertiary Education,East,Full-time,0.64000,71,71,0.52756,0.75245
1993,Pre-primary Level,West,Full-time,0.67707,67,67,0.56426,0.78988
1993,Pre-primary Level,East,Full-time,0.96937,36,36,0.91229,1.02646
1993,Primary Level,West,Full-time,0.50041,39,39,0.34144,0.65939
1993,Lower Secondary Level,West,Full-time,0.46274,139,233,0.39857,0.52690
1993,Lower Secondary Level,West,Part-time,0.33741,94,233,0.27657,0.39826
1993,Lower Secondary Level,East,Full-time,0.58371,56,56,0.45343,0.71399
1993,Upper Secondary Level,West,Full-time,0.41231,243,579,0.37218,0.45244
1993,Upper Secondary Level,West,Part-time,0.41709,239,579,0.37689,0.45729
1993,Upper Secondary Level,West,Either,0.08915,49,579,0.06592,0.11238
1993,Upper Secondary Level,West,I'm not sure yet,0.08145,48,579,0.05915,0.10375
1993,Upper Secondary Level,East,Full-time,0.60292,231,392,0.55442,0.65142
1993,Upper Secondary Level,East,Part-time,0.15968,68,392,0.12337,0.19599
1993,Upper Secondary Level,East,Either,0.20238,93,392,0.16256,0.24220
1993,First Stage of Tertiary Education,West,Part-time,0.65404,31,31,0.48381,0.82426
1993,Second Stage of Tertiary Education,East,Full-time,0.70627,58,58,0.58803,0.82452
1994,Pre-primary Level,West,Full-time,0.68658,80,80,0.58428,0.78887
1994,Pre-primary Level,East,Full-time,0.81214,49,49,0.70163,0.92264
1994,Primary Level,West,Full-time,0.34903,32,32,0.18123,0.51683
1994,Lower Secondary Level,West,Full-time,0.45628,147,319,0.40154,0.51103
1994,Lower Secondary Level,West,Part-time,0.27707,87,319,0.22788,0.32626
1994,Lower Secondary Level,West,Either,0.11343,36,319,0.07857,0.14828
1994,Lower Secondary Level,West,I'm not sure yet,0.15322,49,319,0.11363,0.19280
1994,Lower Secondary Level,East,Full-time,0.60554,41,41,0.45407,0.75700
1994,Upper Secondary Level,West,Full-time,0.42560,263,621,0.38668,0.46452
1994,Upper Secondary Level,West,Part-time,0.43074,262,621,0.39176,0.46972
1994,Upper Secondary Level,West,Either,0.06183,46,621,0.04287,0.08078
1994,Upper Secondary Level,West,I'm not sure yet,0.08184,50,621,0.06026,0.10341
1994,Upper Secondary Level,East,Full-time,0.56552,228,389,0.51620,0.61485
1994,Upper Secondary Level,East,Part-time,0.14547,62,389,0.11039,0.18055
1994,Upper Secondary Level,East,Either,0.24253,99,389,0.19988,0.28517
1994,Post-secondary Non-tertiary Level,West,Full-time,0.60388,36,36,0.44185,0.76592
1994,Second Stage of Tertiary Education,East,Full-time,0.57560,46,46,0.43119,0.72001
1995,Pre-primary Level,West,Full-time,0.72235,105,105,0.63628,0.80842
1995,Pre-primary Level,East,Full-time,0.83512,58,58,0.73878,0.93145
1995,Lower Secondary Level,West,Full-time,0.40369,147,304,0.34845,0.45894
1995,Lower Secondary Level,West,Part-time,0.38576,112,304,0.33094,0.44057
1995,Lower Secondary Level,West,Either,0.11849,45,304,0.08210,0.15488
1995,Lower Secondary Level,East,Full-time,0.54560,33,33,0.37308,0.71812
1995,Upper Secondary Level,West,Full-time,0.43375,306,687,0.39666,0.47083
1995,Upper Secondary Level,West,Part-time,0.40624,271,687,0.36948,0.44299
1995,Upper Secondary Level,West,Either,0.10239,67,687,0.07970,0.12508
1995,Upper Secondary Level,West,I'm not sure yet,0.05763,43,687,0.04019,0.07506
1995,Upper Secondary Level,East,Full-time,0.54127,203,354,0.48929,0.59325
1995,Upper Secondary Level,East,Part-time,0.18956,68,354,0.14867,0.23044
1995,Upper Secondary Level,East,Either,0.23875,83,354,0.19427,0.28322
1995,Post-secondary Non-tertiary Level,West,Full-time,0.57594,48,48,0.43465,0.71723
1995,Second Stage of Tertiary Education,West,Full-time,0.39846,33,67,0.28034,0.51658
1995,Second Stage of Tertiary Education,West,Part-time,0.39605,34,67,0.27805,0.51404
1996,No answer / don't know,West,Full-time,0.51335,39,39,0.35443,0.67227
1996,Pre-primary Level,West,Full-time,0.68204,106,143,0.60544,0.75863
1996,Pre-primary Level,West,I'm not sure yet,0.23729,37,143,0.16732,0.30726
1996,Pre-primary Level,East,Full-time,0.70538,54,54,0.58265,0.82811
1996,Lower Secondary Level,West,Full-time,0.39811,134,296,0.34224,0.45397
1996,Lower Secondary Level,West,Part-time,0.36452,104,296,0.30960,0.41944
1996,Lower Secondary Level,West,Either,0.15113,58,296,0.11026,0.19200
1996,Lower Secondary Level,East,Full-time,0.66574,35,35,0.50718,0.82431
1996,Upper Secondary Level,West,Full-time,0.38886,268,644,0.35118,0.42654
1996,Upper Secondary Level,West,Part-time,0.43811,259,644,0.39976,0.47646
1996,Upper Secondary Level,West,Either,0.09887,65,644,0.07580,0.12194
1996,Upper Secondary Level,West,I'm not sure yet,0.07416,52,644,0.05390,0.09441
1996,Upper Secondary Level,East,Full-time,0.52599,221,386,0.47611,0.57587
1996,Upper Secondary Level,East,Part-time,0.16995,67,386,0.13244,0.20747
1996,Upper Secondary Level,East,Either,0.28026,98,386,0.23539,0.32512
1996,Post-secondary Non-tertiary Level,West,Full-time,0.46978,43,43,0.31884,0.62072
1996,Second Stage of Tertiary Education,West,Full-time,0.38659,35,79,0.27852,0.49466
1996,Second Stage of Tertiary Education,West,Part-time,0.42686,44,79,0.31709,0.53663
1996,Second Stage of Tertiary Education,East,Full-time,0.49757,43,43,0.34635,0.64879
1997,Pre-primary Level,West,Full-time,0.72401,119,119,0.64336,0.80467
1997,Pre-primary Level,East,Full-time,0.71153,59,59,0.59493,0.82812
1997,Lower Secondary Level,West,Full-time,0.45605,157,315,0.40096,0.51114
1997,Lower Secondary Level,West,Part-time,0.29040,104,315,0.24019,0.34061
1997,Lower Secondary Level,West,Either,0.15236,54,315,0.11261,0.19211
1997,Lower Secondary Level,East,Full-time,0.55897,32,32,0.38419,0.73376
1997,Upper Secondary Level,West,Full-time,0.36358,238,638,0.32622,0.40094
1997,Upper Secondary Level,West,Part-time,0.42783,276,638,0.38941,0.46625
1997,Upper Secondary Level,West,Either,0.12296,80,638,0.09745,0.14846
1997,Upper Secondary Level,West,I'm not sure yet,0.08563,44,638,0.06390,0.10736
1997,Upper Secondary Level,East,Full-time,0.49485,194,366,0.44356,0.54615
1997,Upper Secondary Level,East,Part-time,0.15464,65,366,0.11755,0.19173
1997,Upper Secondary Level,East,Either,0.30006,107,366,0.25304,0.34708
1997,Post-secondary Non-tertiary Level,West,Full-time,0.48122,34,34,0.31075,0.65170
1997,First Stage of Tertiary Education,West,Part-time,0.62200,31,31,0.44849,0.79552
1997,Second Stage of Tertiary Education,West,Part-time,0.43456,40,40,0.27899,0.59014
1997,Second Stage of Tertiary Education,East,Full-time,0.48725,36,36,0.32165,0.65285
1998,No answer / don't know,West,Part-time,0.42753,34,34,0.25874,0.59633
1998,Pre-primary Level,West,Full-time,0.65886,108,146,0.58169,0.73603
1998,Pre-primary Level,West,I'm not sure yet,0.21856,38,146,0.15129,0.28583
1998,Pre-primary Level,East,Full-time,0.73988,58,58,0.62599,0.85377
1998,Lower Secondary Level,West,Full-time,0.43790,152,350,0.38584,0.48995
1998,Lower Secondary Level,West,Part-time,0.31728,112,350,0.26845,0.36611
1998,Lower Secondary Level,West,Either,0.13810,46,350,0.10190,0.17430
1998,Lower Secondary Level,West,I'm not sure yet,0.10673,40,350,0.07433,0.13912
1998,Lower Secondary Level,East,Full-time,0.53144,33,33,0.35854,0.70434
1998,Upper Secondary Level,West,Full-time,0.40393,258,654,0.36630,0.44157
1998,Upper Secondary Level,West,Part-time,0.40240,270,654,0.36478,0.44001
1998,Upper Secondary Level,West,Either,0.11677,73,654,0.09214,0.14140
1998,Upper Secondary Level,West,I'm not sure yet,0.07690,53,654,0.05646,0.09734
1998,Upper Secondary Level,East,Full-time,0.54575,234,407,0.49732,0.59419
1998,Upper Secondary Level,East,Part-time,0.15102,64,407,0.11619,0.18585
1998,Upper Secondary Level,East,Either,0.27087,109,407,0.22764,0.31410
1998,First Stage of Tertiary Education,West,Part-time,0.62640,34,34,0.46134,0.79145
1998,Second Stage of Tertiary Education,West,Full-time,0.37547,36,75,0.26514,0.48581
1998,Second Stage of Tertiary Education,West,Part-time,0.35888,39,75,0.24959,0.46817
1998,Second Stage of Tertiary Education,East,Full-time,0.50077,46,46,0.35468,0.64686
1999,No answer / don't know,West,Full-time,0.50936,34,34,0.33879,0.67992
1999,Pre-primary Level,West,Full-time,0.65957,96,129,0.57747,0.74166
1999,Pre-primary Level,West,I'm not sure yet,0.19306,33,129,0.12469,0.26144
1999,Pre-primary Level,East,Full-time,0.66122,51,51,0.53003,0.79241
1999,Lower Secondary Level,West,Full-time,0.39683,122,301,0.34146,0.45219
1999,Lower Secondary Level,West,Part-time,0.29381,92,301,0.24227,0.34536
1999,Lower Secondary Level,West,Either,0.18877,51,301,0.14448,0.23305
1999,Lower Secondary Level,West,I'm not sure yet,0.12059,36,301,0.08374,0.15744
1999,Upper Secondary Level,West,Full-time,0.38946,212,548,0.34859,0.43032
1999,Upper Secondary Level,West,Part-time,0.38880,221,548,0.34795,0.42965
1999,Upper Secondary Level,West,Either,0.13360,65,548,0.10509,0.16211
1999,Upper Secondary Level,West,I'm not sure yet,0.08815,50,548,0.06439,0.11190
1999,Upper Secondary Level,East,Full-time,0.60065,223,362,0.55012,0.65117
1999,Upper Secondary Level,East,Part-time,0.15328,57,362,0.11611,0.19044
1999,Upper Secondary Level,East,Either,0.18851,82,362,0.14816,0.22885
1999,Post-secondary Non-tertiary Level,West,Part-time,0.50325,34,34,0.33266,0.67385
1999,Second Stage of Tertiary Education,West,Part-time,0.42919,36,36,0.26521,0.59317
1999,Second Stage of Tertiary Education,East,Full-time,0.48775,36,36,0.32215,0.65335
2000,Pre-primary Level,West,Full-time,0.69633,175,210,0.63398,0.75867
2000,Pre-primary Level,West,I'm not sure yet,0.16487,35,210,0.11456,0.21518
2000,Pre-primary Level,East,Full-time,0.75690,82,82,0.66349,0.85032
2000,Lower Secondary Level,West,Full-time,0.47578,212,452,0.42969,0.52187
2000,Lower Secondary Level,West,Part-time,0.23747,115,452,0.19819,0.27674
2000,Lower Secondary Level,West,Either,0.16635,73,452,0.13198,0.20072
2000,Lower Secondary Level,West,I'm not sure yet,0.12040,52,452,0.09036,0.15043
2000,Lower Secondary Level,East,Full-time,0.59058,58,58,0.46292,0.71823
2000,Upper Secondary Level,West,Full-time,0.38368,427,1117,0.35515,0.41221
2000,Upper Secondary Level,West,Part-time,0.42548,497,1117,0.39647,0.45448
2000,Upper Secondary Level,West,Either,0.11779,117,1117,0.09887,0.13670
2000,Upper Secondary Level,West,I'm not sure yet,0.07306,76,1117,0.05779,0.08833
2000,Upper Secondary Level,East,Full-time,0.59547,365,583,0.55559,0.63534
2000,Upper Secondary Level,East,Part-time,0.12757,79,583,0.10047,0.15468
2000,Upper Secondary Level,East,Either,0.23383,139,583,0.19944,0.26821
2000,Post-secondary Non-tertiary Level,West,Full-time,0.33860,54,143,0.26076,0.41644
2000,Post-secondary Non-tertiary Level,West,Part-time,0.53935,89,143,0.45736,0.62133
2000,First Stage of Tertiary Education,West,Part-time,0.61030,84,84,0.50538,0.71522
2000,Second Stage of Tertiary Education,West,Full-time,0.33469,71,205,0.26994,0.39945
2000,Second Stage of Tertiary Education,West,Part-time,0.41101,98,205,0.34349,0.47852
2000,Second Stage of Tertiary Education,West,Either,0.20155,36,205,0.14650,0.25660
2000,Second Stage of Tertiary Education,East,Full-time,0.49282,46,46,0.34675,0.63890
2001,Pre-primary Level,West,Full-time,0.70403,186,240,0.64616,0.76191
2001,Pre-primary Level,West,I'm not sure yet,0.17836,54,240,0.12982,0.22689
2001,Pre-primary Level,East,Full-time,0.75553,91,91,0.66673,0.84432
2001,Lower Secondary Level,West,Full-time,0.45591,176,387,0.40622,0.50559
2001,Lower Secondary Level,West,Part-time,0.29896,120,387,0.25329,0.34463
2001,Lower Secondary Level,West,Either,0.13087,45,387,0.09722,0.16451
2001,Lower Secondary Level,West,I'm not sure yet,0.11427,46,387,0.08253,0.14600
2001,Lower Secondary Level,East,Full-time,0.68252,52,52,0.55477,0.81028
2001,Upper Secondary Level,West,Full-time,0.41024,363,930,0.37861,0.44187
2001,Upper Secondary Level,West,Part-time,0.39062,386,930,0.35925,0.42200
2001,Upper Secondary Level,West,Either,0.09976,89,930,0.08049,0.11903
2001,Upper Secondary Level,West,I'm not sure yet,0.09938,92,930,0.08014,0.11862
2001,Upper Secondary Level,East,Full-time,0.65170,327,506,0.61015,0.69326
2001,Upper Secondary Level,East,Part-time,0.12493,74,506,0.09609,0.15377
2001,Upper Secondary Level,East,Either,0.18358,105,506,0.14982,0.21735
2001,Post-secondary Non-tertiary Level,West,Full-time,0.39112,55,131,0.30723,0.47501
2001,Post-secondary Non-tertiary Level,West,Part-time,0.51011,76,131,0.42417,0.59604
2001,First Stage of Tertiary Education,West,Part-time,0.61679,73,73,0.50449,0.72909
2001,Second Stage of Tertiary Education,West,Full-time,0.37477,67,157,0.29881,0.45073
2001,Second Stage of Tertiary Education,West,Part-time,0.45816,90,157,0.37997,0.53635
2001,Second Stage of Tertiary Education,East,Full-time,0.46698,45,45,0.31957,0.61440
2002,Pre-primary Level,West,Full-time,0.67931,217,278,0.62434,0.73427
2002,Pre-primary Level,West,I'm not sure yet,0.12952,61,278,0.08997,0.16906
2002,Pre-primary Level,East,Full-time,0.66306,85,85,0.56198,0.76414
2002,Lower Secondary Level,West,Full-time,0.45232,167,362,0.40098,0.50367
2002,Lower Secondary Level,West,Part-time,0.30641,110,362,0.25885,0.35396
2002,Lower Secondary Level,West,Either,0.15048,51,362,0.11360,0.18737
2002,Lower Secondary Level,West,I'm not sure yet,0.09079,34,362,0.06115,0.12042
2002,Lower Secondary Level,East,Full-time,0.73507,55,55,0.61737,0.85277
2002,Upper Secondary Level,West,Full-time,0.44718,455,1041,0.41696,0.47740
2002,Upper Secondary Level,West,Part-time,0.38688,406,1041,0.35728,0.41649
2002,Upper Secondary Level,West,Either,0.09767,106,1041,0.07963,0.11572
2002,Upper Secondary Level,West,I'm not sure yet,0.06826,74,1041,0.05294,0.08359
2002,Upper Secondary Level,East,Full-time,0.65288,336,531,0.61235,0.69341
2002,Upper Secondary Level,East,Part-time,0.11487,68,531,0.08772,0.14202
2002,Upper Secondary Level,East,Either,0.21520,127,531,0.18021,0.25018
2002,Post-secondary Non-tertiary Level,West,Full-time,0.32392,50,134,0.24439,0.40346
2002,Post-secondary Non-tertiary Level,West,Part-time,0.52589,84,134,0.44103,0.61075
2002,First Stage of Tertiary Education,West,Part-time,0.70530,71,71,0.59850,0.81210
2002,Second Stage of Tertiary Education,West,Full-time,0.38609,69,167,0.31203,0.46015
2002,Second Stage of Tertiary Education,West,Part-time,0.40401,98,167,0.32936,0.47865
2002,Second Stage of Tertiary Education,East,Full-time,0.48510,45,45,0.33742,0.63277
2003,No answer / don't know,West,Full-time,0.61410,35,35,0.45046,0.77773
2003,Pre-primary Level,West,Full-time,0.69088,207,272,0.63586,0.74591
2003,Pre-primary Level,West,I'm not sure yet,0.15068,65,272,0.10809,0.19328
2003,Pre-primary Level,East,Full-time,0.68133,80,80,0.57857,0.78408
2003,Lower Secondary Level,West,Full-time,0.51000,161,323,0.45539,0.56460
2003,Lower Secondary Level,West,Part-time,0.26063,83,323,0.21268,0.30858
2003,Lower Secondary Level,West,Either,0.13610,46,323,0.09865,0.17356
2003,Lower Secondary Level,West,I'm not sure yet,0.09327,33,323,0.06151,0.12503
2003,Lower Secondary Level,East,Full-time,0.69881,50,50,0.57035,0.82727
2003,Upper Secondary Level,West,Full-time,0.43530,421,957,0.40387,0.46673
2003,Upper Secondary Level,West,Part-time,0.37004,367,957,0.33944,0.40065
2003,Upper Secondary Level,West,Either,0.13286,104,957,0.11134,0.15437
2003,Upper Secondary Level,West,I'm not sure yet,0.06180,65,957,0.04653,0.07706
2003,Upper Secondary Level,East,Full-time,0.61297,332,530,0.57146,0.65447
2003,Upper Secondary Level,East,Part-time,0.12300,70,530,0.09501,0.15099
2003,Upper Secondary Level,East,Either,0.22225,128,530,0.18682,0.25768
2003,Post-secondary Non-tertiary Level,West,Full-time,0.34497,48,120,0.25956,0.43037
2003,Post-secondary Non-tertiary Level,West,Part-time,0.44869,72,120,0.35933,0.53806
2003,First Stage of Tertiary Education,West,Part-time,0.64802,73,73,0.53771,0.75834
2003,Second Stage of Tertiary Education,West,Full-time,0.42295,72,164,0.34711,0.49880
2003,Second Stage of Tertiary Education,West,Part-time,0.40242,92,164,0.32714,0.47771
2003,Second Stage of Tertiary Education,East,Full-time,0.54529,58,58,0.41602,0.67456
2004,No answer / don't know,West,Full-time,0.67306,44,44,0.53285,0.81327
2004,Pre-primary Level,West,Full-time,0.67286,233,365,0.62466,0.72106
2004,Pre-primary Level,West,Part-time,0.09799,31,365,0.06745,0.12854
2004,Pre-primary Level,West,Either,0.09993,35,365,0.06912,0.13074
2004,Pre-primary Level,West,I'm not sure yet,0.12921,66,365,0.09475,0.16367
2004,Pre-primary Level,East,Full-time,0.62042,91,91,0.52016,0.72068
2004,Lower Secondary Level,West,Full-time,0.50381,161,311,0.44815,0.55947
2004,Lower Secondary Level,West,Part-time,0.23015,88,311,0.18330,0.27701
2004,Lower Secondary Level,West,Either,0.19975,62,311,0.15524,0.24426
2004,Lower Secondary Level,East,Full-time,0.64478,56,56,0.51830,0.77127
2004,Upper Secondary Level,West,Full-time,0.43784,443,1003,0.40712,0.46855
2004,Upper Secondary Level,West,Part-time,0.34794,366,1003,0.31844,0.37743
2004,Upper Secondary Level,West,Either,0.15068,126,1003,0.12853,0.17283
2004,Upper Secondary Level,West,I'm not sure yet,0.06355,68,1003,0.04845,0.07866
2004,Upper Secondary Level,East,Full-time,0.57399,305,511,0.53107,0.61691
2004,Upper Secondary Level,East,Part-time,0.11851,69,511,0.09046,0.14657
2004,Upper Secondary Level,East,Either,0.25606,137,511,0.21818,0.29394
2004,Post-secondary Non-tertiary Level,West,Full-time,0.37372,59,118,0.28605,0.46138
2004,Post-secondary Non-tertiary Level,West,Part-time,0.40053,59,118,0.31174,0.48932
2004,First Stage of Tertiary Education,West,Part-time,0.62190,59,59,0.49711,0.74670
2004,Second Stage of Tertiary Education,West,Full-time,0.37108,60,152,0.29402,0.44813
2004,Second Stage of Tertiary Education,West,Part-time,0.40200,92,152,0.32380,0.48021
2004,Second Stage of Tertiary Education,East,Full-time,0.42302,43,43,0.27361,0.57244
2005,No answer / don't know,West,Full-time,0.71227,66,66,0.60221,0.82233
2005,Pre-primary Level,West,Full-time,0.68682,264,366,0.63924,0.73440
2005,Pre-primary Level,West,Either,0.08142,37,366,0.05336,0.10948
2005,Pre-primary Level,West,I'm not sure yet,0.14162,65,366,0.10585,0.17739
2005,Pre-primary Level,East,Full-time,0.61783,74,74,0.50636,0.72930
2005,Lower Secondary Level,West,Full-time,0.50152,145,305,0.44532,0.55773
2005,Lower Secondary Level,West,Part-time,0.23138,77,305,0.18397,0.27878
2005,Lower Secondary Level,West,Either,0.18157,49,305,0.13824,0.22491
2005,Lower Secondary Level,West,I'm not sure yet,0.08553,34,305,0.05409,0.11696
2005,Lower Secondary Level,East,Full-time,0.68067,51,51,0.55145,0.80990
2005,Upper Secondary Level,West,Full-time,0.42311,374,891,0.39065,0.45557
2005,Upper Secondary Level,West,Part-time,0.33672,324,891,0.30567,0.36777
2005,Upper Secondary Level,West,Either,0.18137,137,891,0.15606,0.20669
2005,Upper Secondary Level,West,I'm not sure yet,0.05880,56,891,0.04334,0.07426
2005,Upper Secondary Level,East,Full-time,0.56893,314,532,0.52681,0.61105
2005,Upper Secondary Level,East,Part-time,0.11953,73,532,0.09194,0.14712
2005,Upper Secondary Level,East,Either,0.27931,145,532,0.24115,0.31747
2005,Post-secondary Non-tertiary Level,West,Full-time,0.36957,40,101,0.27496,0.46417
2005,Post-secondary Non-tertiary Level,West,Part-time,0.42907,61,101,0.33206,0.52608
2005,First Stage of Tertiary Education,West,Part-time,0.53873,54,54,0.40452,0.67294
