year,plb0240,bula_h,migback,proportion,n,lower_confidence,upper_confidence
1984,Part-time,North Rhine-Westphalia,Direct migration background,0.05303030303030303,16099,0.0495686246440198,0.05649198141658626
1984,Part-time,Baden-Wuerttemberg,Direct migration background,0.051515151515151514,16099,0.048100555644813796,0.05492974738548923
1984,Part-time,Schleswig-Holstein,No migration background,0.03636363636363636,16099,0.033471978781813995,0.03925529394545873
1984,Part-time,Bavaria,Direct migration background,0.030303030303030304,16099,0.027655032195126154,0.03295102841093445
1984,Part-time,Hesse,Direct migration background,0.02727272727272727,16099,0.024756693581908566,0.029788760963545977
1984,Part-time,Lower Saxony,Direct migration background,0.016666666666666666,16099,0.014689098891291422,0.018644234442041913
1984,Part-time,Berlin,No migration background,0.012121212121212121,16099,0.010430843286717246,0.013811580955706997
1984,Part-time,Hamburg,No migration background,0.012121212121212121,16099,0.010430843286717246,0.013811580955706997
1984,Part-time,"Rhineland-Palatinate, Saarland",Direct migration background,0.007575757575757576,16099,0.006236332769674042,0.00891518238184111
1984,Part-time,Hamburg,Direct migration background,0.006060606060606061,16099,0.004861673924999498,0.007259538196212623
1984,Part-time,Berlin,Direct migration background,0.004545454545454545,16099,0.0035063577684438475,0.005584551322465243
1984,Part-time,Schleswig-Holstein,Direct migration background,0.004545454545454545,16099,0.0035063577684438475,0.005584551322465243
1984,Part-time,Bremen,Direct migration background,0.0015151515151515152,16099,0.0009143162805830315,0.002115986749719999
1984,Part-time,Bremen,No migration background,0.0015151515151515152,16099,0.0009143162805830315,0.002115986749719999
1984,Part-time,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0015151515151515152,16099,0.0009143162805830315,0.002115986749719999
1984,Part-time,Bavaria,Indirect migration background,0.0015151515151515152,16099,0.0009143162805830315,0.002115986749719999
1984,Part-time,Hesse,Indirect migration background,0.0015151515151515152,16099,0.0009143162805830315,0.002115986749719999
1984,Either,North Rhine-Westphalia,No migration background,0.16589861751152074,16099,0.1601523290299875,0.171644905993054
1984,Either,Bavaria,No migration background,0.1382488479262673,16099,0.13291699307730162,0.14358070277523297
1984,Either,North Rhine-Westphalia,Direct migration background,0.1336405529953917,16099,0.12838431754608,0.1388967884447034
1984,Either,Lower Saxony,No migration background,0.08755760368663594,16099,0.08319137696805398,0.0919238304052179
1984,Either,Baden-Wuerttemberg,No migration background,0.059907834101382486,16099,0.056241908497337956,0.06357375970542702
1984,Either,"Rhineland-Palatinate, Saarland",No migration background,0.059907834101382486,16099,0.056241908497337956,0.06357375970542702
1984,Either,Bavaria,Direct migration background,0.05069124423963134,16099,0.04730259326075957,0.05407989521850311
1984,Either,Baden-Wuerttemberg,Direct migration background,0.05069124423963134,16099,0.04730259326075957,0.05407989521850311
1984,Either,Hesse,No migration background,0.05069124423963134,16099,0.04730259326075957,0.05407989521850311
1984,Either,Hesse,Direct migration background,0.041474654377880185,16099,0.03839466081015704,0.04455464794560333
1984,Either,Berlin,No migration background,0.03686635944700461,16099,0.03395554163461664,0.039777177259392574
1984,Either,Schleswig-Holstein,No migration background,0.027649769585253458,16099,0.025116894686032346,0.03018264448447457
1984,Either,Lower Saxony,Direct migration background,0.02304147465437788,16099,0.02072381414999108,0.025359135158764683
1984,Either,Bremen,No migration background,0.018433179723502304,16099,0.016355317800351103,0.020511041646653506
1984,Either,Hamburg,No migration background,0.018433179723502304,16099,0.016355317800351103,0.020511041646653506
1984,Either,North Rhine-Westphalia,Indirect migration background,0.009216589861751152,16099,0.007740437739967351,0.010692741983534954
1984,Either,Schleswig-Holstein,Indirect migration background,0.004608294930875576,16099,0.0035620731362617786,0.0056545167254893735
1984,Either,Hamburg,Direct migration background,0.004608294930875576,16099,0.0035620731362617786,0.0056545167254893735
1984,Either,Lower Saxony,Indirect migration background,0.004608294930875576,16099,0.0035620731362617786,0.0056545167254893735
1984,Either,"Rhineland-Palatinate, Saarland",Direct migration background,0.004608294930875576,16099,0.0035620731362617786,0.0056545167254893735
1984,Either,Berlin,Direct migration background,0.004608294930875576,16099,0.0035620731362617786,0.0056545167254893735
1984,Either,Schleswig-Holstein,Direct migration background,0.004608294930875576,16099,0.0035620731362617786,0.0056545167254893735
1984,I'm not sure yet,North Rhine-Westphalia,No migration background,0.17567567567567569,16099,0.1697972437254385,0.18155410762591287
1984,I'm not sure yet,North Rhine-Westphalia,Direct migration background,0.12162162162162163,16099,0.11657265110699677,0.12667059213624648
1984,I'm not sure yet,Bavaria,No migration background,0.12162162162162163,16099,0.11657265110699677,0.12667059213624648
1984,I'm not sure yet,Lower Saxony,No migration background,0.0945945945945946,16099,0.09007383593581557,0.09911535325337363
1984,I'm not sure yet,"Rhineland-Palatinate, Saarland",No migration background,0.060810810810810814,16099,0.057119134959968704,0.06450248666165292
1984,I'm not sure yet,Baden-Wuerttemberg,Direct migration background,0.05405405405405406,16099,0.05056101117316685,0.05754709693494126
1984,I'm not sure yet,Baden-Wuerttemberg,No migration background,0.05405405405405406,16099,0.05056101117316685,0.05754709693494126
1984,I'm not sure yet,Hesse,No migration background,0.0472972972972973,16099,0.0440182061998588,0.0505763883947358
1984,I'm not sure yet,Hesse,Direct migration background,0.04054054054054054,16099,0.03749394569375804,0.04358713538732305
1984,I'm not sure yet,Bavaria,Direct migration background,0.033783783783783786,16099,0.030992860321354076,0.03657470724621349
1984,I'm not sure yet,Schleswig-Holstein,No migration background,0.033783783783783786,16099,0.030992860321354076,0.03657470724621349
1984,I'm not sure yet,Berlin,Direct migration background,0.02702702702702703,16099,0.024522036156106097,0.02953201789794796
1984,I'm not sure yet,Hamburg,No migration background,0.02027027027027027,16099,0.018093364982663243,0.0224471755578773
1984,I'm not sure yet,Schleswig-Holstein,Direct migration background,0.02027027027027027,16099,0.018093364982663243,0.0224471755578773
1984,I'm not sure yet,North Rhine-Westphalia,Indirect migration background,0.02027027027027027,16099,0.018093364982663243,0.0224471755578773
1984,I'm not sure yet,Lower Saxony,Direct migration background,0.02027027027027027,16099,0.018093364982663243,0.0224471755578773
1984,I'm not sure yet,Bavaria,Indirect migration background,0.013513513513513514,16099,0.011729959231585626,0.015297067795441403
1984,I'm not sure yet,Berlin,No migration background,0.006756756756756757,16099,0.005491281747318472,0.008022231766195043
1984,I'm not sure yet,Hamburg,Direct migration background,0.006756756756756757,16099,0.005491281747318472,0.008022231766195043
1984,I'm not sure yet,Bremen,Direct migration background,0.006756756756756757,16099,0.005491281747318472,0.008022231766195043
1984,I'm not sure yet,Baden-Wuerttemberg,Indirect migration background,0.006756756756756757,16099,0.005491281747318472,0.008022231766195043
1984,I'm not sure yet,"Rhineland-Palatinate, Saarland",Direct migration background,0.006756756756756757,16099,0.005491281747318472,0.008022231766195043
1984,I'm not sure yet,Bremen,No migration background,0.006756756756756757,16099,0.005491281747318472,0.008022231766195043
1985,Full-time,North Rhine-Westphalia,No migration background,0.18995929443690637,14443,0.18356178314253374,0.196356805731279
1985,Full-time,Lower Saxony,No migration background,0.1112618724559023,14443,0.10613340676971394,0.11639033814209065
1985,Full-time,Bavaria,No migration background,0.10854816824966079,14443,0.10347490315576101,0.11362143334356058
1985,Full-time,North Rhine-Westphalia,Direct migration background,0.09497964721845319,14443,0.09019806294061873,0.09976123149628764
1985,Full-time,Baden-Wuerttemberg,Direct migration background,0.08412483039348712,14443,0.07959786047082214,0.0886518003161521
1985,Full-time,Baden-Wuerttemberg,No migration background,0.07462686567164178,14443,0.07034105077582185,0.07891268056746172
1985,Full-time,Hesse,Direct migration background,0.05698778833107191,14443,0.05320704734527651,0.06076852931686731
1985,Full-time,"Rhineland-Palatinate, Saarland",No migration background,0.04341926729986431,14443,0.04009550907119457,0.04674302552853405
1985,Full-time,Hesse,No migration background,0.03934871099050204,14443,0.03617786239335847,0.042519559587645604
1985,Full-time,Schleswig-Holstein,No migration background,0.029850746268656716,14443,0.027075354862514,0.03262613767479943
1985,Full-time,Bavaria,Direct migration background,0.029850746268656716,14443,0.027075354862514,0.03262613767479943
1985,Full-time,Lower Saxony,Direct migration background,0.028493894165535955,14443,0.025780417842605076,0.031207370488466835
1985,Full-time,Berlin,Direct migration background,0.021709633649932156,14443,0.019332861764741152,0.02408640553512316
1985,Full-time,Berlin,No migration background,0.012211668928086838,14443,0.010420457620297457,0.01400288023587622
1985,Full-time,Bremen,Direct migration background,0.012211668928086838,14443,0.010420457620297457,0.01400288023587622
1985,Full-time,"Rhineland-Palatinate, Saarland",Direct migration background,0.010854816824966078,14443,0.009164887136977676,0.01254474651295448
1985,Full-time,Hamburg,No migration background,0.009497964721845319,14443,0.007916096404040942,0.011079833039649696
1985,Full-time,Hamburg,Direct migration background,0.009497964721845319,14443,0.007916096404040942,0.011079833039649696
1985,Full-time,Bremen,No migration background,0.008141112618724558,14443,0.006675584378553608,0.00960664085889551
1985,Full-time,Baden-Wuerttemberg,Indirect migration background,0.0067842605156037995,14443,0.005445507628047427,0.008123013403160172
1985,Full-time,North Rhine-Westphalia,Indirect migration background,0.005427408412483039,14443,0.004229173799196004,0.006625643025770074
1985,Full-time,Bavaria,Indirect migration background,0.004070556309362279,14443,0.0030321470902418103,0.005108965528482748
1985,Full-time,Schleswig-Holstein,Direct migration background,0.004070556309362279,14443,0.0030321470902418103,0.005108965528482748
1985,Full-time,Berlin,Indirect migration background,0.0027137042062415195,14443,0.0018652692661510744,0.0035621391463319645
1985,Full-time,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0013568521031207597,14443,0.000756510023873589,0.0019571941823679304
1985,Part-time,North Rhine-Westphalia,No migration background,0.2196652719665272,14443,0.21291302163965997,0.2264175222933944
1985,Part-time,Baden-Wuerttemberg,No migration background,0.11715481171548117,14443,0.1119097608034885,0.12239986262747385
1985,Part-time,Bavaria,No migration background,0.11506276150627615,14443,0.10985859722551997,0.12026692578703232
1985,Part-time,Lower Saxony,No migration background,0.08786610878661087,14443,0.0832490292189764,0.09248318835424535
1985,Part-time,North Rhine-Westphalia,Direct migration background,0.0794979079497908,14443,0.0750860897729001,0.08390972612668149
1985,Part-time,Hesse,No migration background,0.07112970711297072,14443,0.06693761890109462,0.07532179532484681
1985,Part-time,Baden-Wuerttemberg,Direct migration background,0.056485355648535567,14443,0.05272031540918963,0.0602503958878815
1985,Part-time,"Rhineland-Palatinate, Saarland",No migration background,0.0502092050209205,14443,0.04664770446553695,0.053770705576304055
1985,Part-time,Hesse,Direct migration background,0.04602510460251046,14443,0.0426077249373919,0.049442484267629025
1985,Part-time,Schleswig-Holstein,No migration background,0.043933054393305436,14443,0.0405905867134617,0.047275522073149175
1985,Part-time,Bavaria,Direct migration background,0.03138075313807531,14443,0.02853736862160497,0.034224137654545655
1985,Part-time,Berlin,No migration background,0.01882845188284519,14443,0.016611750739929453,0.021045153025760925
1985,Part-time,"Rhineland-Palatinate, Saarland",Direct migration background,0.012552301255230125,14443,0.010736592893377021,0.01436800961708323
1985,Part-time,Hamburg,No migration background,0.012552301255230125,14443,0.010736592893377021,0.01436800961708323
1985,Part-time,Lower Saxony,Direct migration background,0.008368200836820083,14443,0.00688254355612943,0.009853858117510736
1985,Part-time,Hamburg,Direct migration background,0.0041841004184100415,14443,0.003131368130234148,0.005236832706585935
1985,Part-time,Bavaria,Indirect migration background,0.0041841004184100415,14443,0.003131368130234148,0.005236832706585935
1985,Part-time,Hesse,Indirect migration background,0.0041841004184100415,14443,0.003131368130234148,0.005236832706585935
1985,Part-time,Berlin,Direct migration background,0.0041841004184100415,14443,0.003131368130234148,0.005236832706585935
1985,Part-time,Bremen,No migration background,0.0041841004184100415,14443,0.003131368130234148,0.005236832706585935
1985,Part-time,Baden-Wuerttemberg,Indirect migration background,0.0020920502092050207,14443,0.0013468745530893665,0.002837225865320675
1985,Part-time,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0020920502092050207,14443,0.0013468745530893665,0.002837225865320675
1985,Part-time,Schleswig-Holstein,Direct migration background,0.0020920502092050207,14443,0.0013468745530893665,0.002837225865320675
1985,Part-time,Schleswig-Holstein,Indirect migration background,0.0020920502092050207,14443,0.0013468745530893665,0.002837225865320675
1985,Either,North Rhine-Westphalia,No migration background,0.1592920353982301,14443,0.1533237858004575,0.16526028499600268
1985,Either,Lower Saxony,No migration background,0.13274336283185842,14443,0.12720976503675524,0.1382769606269616
1985,Either,Hesse,No migration background,0.11504424778761062,14443,0.10984044776809572,0.12024804780712552
1985,Either,Bavaria,No migration background,0.07964601769911504,14443,0.07523044696102983,0.08406158843720025
1985,Either,North Rhine-Westphalia,Direct migration background,0.07964601769911504,14443,0.07523044696102983,0.08406158843720025
1985,Either,Baden-Wuerttemberg,No migration background,0.07079646017699115,14443,0.06661345342804877,0.07497946692593353
1985,Either,"Rhineland-Palatinate, Saarland",No migration background,0.061946902654867256,14443,0.058015469689925235,0.06587833561980927
1985,Either,Baden-Wuerttemberg,Direct migration background,0.061946902654867256,14443,0.058015469689925235,0.06587833561980927
1985,Either,Bavaria,Direct migration background,0.04424778761061947,14443,0.04089392087466829,0.04760165434657065
1985,Either,Schleswig-Holstein,No migration background,0.035398230088495575,14443,0.03238458457001276,0.03841187560697839
1985,Either,Hamburg,No migration background,0.035398230088495575,14443,0.03238458457001276,0.03841187560697839
1985,Either,Berlin,No migration background,0.02654867256637168,14443,0.023926834333929517,0.029170510798813845
1985,Either,Lower Saxony,Direct migration background,0.02654867256637168,14443,0.023926834333929517,0.029170510798813845
1985,Either,Hamburg,Direct migration background,0.017699115044247787,14443,0.015548684552324953,0.01984954553617062
1985,Either,Hesse,Direct migration background,0.017699115044247787,14443,0.015548684552324953,0.01984954553617062
1985,Either,Bremen,No migration background,0.017699115044247787,14443,0.015548684552324953,0.01984954553617062
1985,Either,Schleswig-Holstein,Direct migration background,0.008849557522123894,14443,0.0073221394190625,0.010376975625185287
1985,Either,"Rhineland-Palatinate, Saarland",Direct migration background,0.008849557522123894,14443,0.0073221394190625,0.010376975625185287
1985,I'm not sure yet,North Rhine-Westphalia,No migration background,0.2111111111111111,14443,0.20445545566381945,0.21776676655840277
1985,I'm not sure yet,Bavaria,No migration background,0.15555555555555556,14443,0.1496446275425128,0.16146648356859833
1985,I'm not sure yet,North Rhine-Westphalia,Direct migration background,0.1,14443,0.09510729962815871,0.1048927003718413
1985,I'm not sure yet,Hesse,No migration background,0.07777777777777778,14443,0.07340987540879404,0.08214568014676152
1985,I'm not sure yet,Lower Saxony,No migration background,0.06666666666666667,14443,0.06259848700276187,0.07073484633057146
1985,I'm not sure yet,Baden-Wuerttemberg,No migration background,0.06666666666666667,14443,0.06259848700276187,0.07073484633057146
1985,I'm not sure yet,Hesse,Direct migration background,0.044444444444444446,14443,0.0410834787658351,0.04780541012305379
1985,I'm not sure yet,Schleswig-Holstein,No migration background,0.03333333333333333,14443,0.030405778016189596,0.03626088865047707
1985,I'm not sure yet,Berlin,No migration background,0.03333333333333333,14443,0.030405778016189596,0.03626088865047707
1985,I'm not sure yet,Baden-Wuerttemberg,Direct migration background,0.03333333333333333,14443,0.030405778016189596,0.03626088865047707
1985,I'm not sure yet,Bavaria,Direct migration background,0.03333333333333333,14443,0.030405778016189596,0.03626088865047707
1985,I'm not sure yet,"Rhineland-Palatinate, Saarland",Direct migration background,0.03333333333333333,14443,0.030405778016189596,0.03626088865047707
1985,I'm not sure yet,Berlin,Direct migration background,0.022222222222222223,14443,0.019818184985921493,0.024626259458522953
1985,I'm not sure yet,Bavaria,Indirect migration background,0.022222222222222223,14443,0.019818184985921493,0.024626259458522953
1985,I'm not sure yet,"Rhineland-Palatinate, Saarland",No migration background,0.022222222222222223,14443,0.019818184985921493,0.024626259458522953
1985,I'm not sure yet,Schleswig-Holstein,Direct migration background,0.011111111111111112,14443,0.009401568778046033,0.01282065344417619
1985,I'm not sure yet,Hamburg,No migration background,0.011111111111111112,14443,0.009401568778046033,0.01282065344417619
1985,I'm not sure yet,Lower Saxony,Direct migration background,0.011111111111111112,14443,0.009401568778046033,0.01282065344417619
1985,I'm not sure yet,North Rhine-Westphalia,Indirect migration background,0.011111111111111112,14443,0.009401568778046033,0.01282065344417619
1986,Full-time,North Rhine-Westphalia,No migration background,0.20028011204481794,13742,0.19358868171773747,0.2069715423718984
1986,Full-time,Bavaria,No migration background,0.12044817927170869,13742,0.11500613669829036,0.125890221845127
1986,Full-time,North Rhine-Westphalia,Direct migration background,0.10644257703081232,13742,0.10128613638626649,0.11159901767535815
1986,Full-time,Baden-Wuerttemberg,No migration background,0.10224089635854341,13742,0.09717538454774702,0.10730640816933981
1986,Full-time,Lower Saxony,No migration background,0.08123249299719888,13742,0.07666478004367044,0.08580020595072732
1986,Full-time,Baden-Wuerttemberg,Direct migration background,0.06162464985994398,13742,0.05760399654636993,0.06564530317351802
1986,Full-time,Hesse,Direct migration background,0.05042016806722689,13742,0.04676170239131126,0.05407863374314252
1986,Full-time,"Rhineland-Palatinate, Saarland",No migration background,0.04061624649859944,13742,0.03731576599107332,0.04391672700612556
1986,Full-time,Hesse,No migration background,0.04061624649859944,13742,0.03731576599107332,0.04391672700612556
1986,Full-time,Bavaria,Direct migration background,0.0350140056022409,13742,0.03194065219650247,0.03808735900797933
1986,Full-time,Schleswig-Holstein,No migration background,0.022408963585434174,13742,0.019934274800655405,0.024883652370212943
1986,Full-time,Lower Saxony,Direct migration background,0.018207282913165267,13742,0.015971840057078086,0.02044272576925245
1986,Full-time,Berlin,Direct migration background,0.01680672268907563,13742,0.014657447295700305,0.018955998082450954
1986,Full-time,Berlin,No migration background,0.014005602240896359,13742,0.012040798315821645,0.015970406165971073
1986,Full-time,Hamburg,Direct migration background,0.014005602240896359,13742,0.012040798315821645,0.015970406165971073
1986,Full-time,"Rhineland-Palatinate, Saarland",Direct migration background,0.014005602240896359,13742,0.012040798315821645,0.015970406165971073
1986,Full-time,Hamburg,No migration background,0.012605042016806723,13742,0.0107397419718617,0.014470342061751747
1986,Full-time,Bremen,Direct migration background,0.00980392156862745,13742,0.008156549817933886,0.011451293319321015
1986,Full-time,North Rhine-Westphalia,Indirect migration background,0.00980392156862745,13742,0.008156549817933886,0.011451293319321015
1986,Full-time,Baden-Wuerttemberg,Indirect migration background,0.008403361344537815,13742,0.006877113226238714,0.009929609462836915
1986,Full-time,Bavaria,Indirect migration background,0.0056022408963585435,13742,0.004354305631285173,0.006850176161431914
1986,Full-time,Lower Saxony,Indirect migration background,0.004201680672268907,13742,0.0031201762111650352,0.005283185133372779
1986,Full-time,Bremen,No migration background,0.004201680672268907,13742,0.0031201762111650352,0.005283185133372779
1986,Full-time,Schleswig-Holstein,Direct migration background,0.0028011204481792717,13742,0.0019174549837962678,0.0036847859125622756
1986,Full-time,Hesse,Indirect migration background,0.0014005602240896359,13742,0.0007752757396501895,0.0020258447085290824
1986,Full-time,Berlin,Indirect migration background,0.0014005602240896359,13742,0.0007752757396501895,0.0020258447085290824
1986,Full-time,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0014005602240896359,13742,0.0007752757396501895,0.0020258447085290824
1986,Part-time,North Rhine-Westphalia,No migration background,0.2559652928416486,13742,0.24866873150611768,0.2632618541771795
1986,Part-time,Bavaria,No migration background,0.11062906724511931,13742,0.10538452980332423,0.11587360468691439
1986,Part-time,Baden-Wuerttemberg,No migration background,0.10629067245119306,13742,0.10113747454222079,0.11144387036016533
1986,Part-time,Lower Saxony,No migration background,0.0824295010845987,13742,0.07783125557023553,0.08702774659896188
1986,Part-time,North Rhine-Westphalia,Direct migration background,0.06941431670281996,13742,0.06516485608131031,0.0736637773243296
1986,Part-time,Hesse,No migration background,0.06724511930585683,13742,0.0630577115937068,0.07143252701800687
1986,Part-time,Baden-Wuerttemberg,Direct migration background,0.05639913232104121,13742,0.052542027190279755,0.06025623745180267
1986,Part-time,Hesse,Direct migration background,0.04338394793926247,13742,0.03997779247329842,0.046790103405226526
1986,Part-time,"Rhineland-Palatinate, Saarland",No migration background,0.04338394793926247,13742,0.03997779247329842,0.046790103405226526
1986,Part-time,Bavaria,Direct migration background,0.0368763557483731,13742,0.03372537231659796,0.04002733918014824
1986,Part-time,Schleswig-Holstein,No migration background,0.028199566160520606,13742,0.025431726952803248,0.030967405368237964
1986,Part-time,Berlin,No migration background,0.02386117136659436,13742,0.02130945280163277,0.02641288993155595
1986,Part-time,Hamburg,No migration background,0.01735357917570499,13742,0.015170224611459145,0.019536933739950836
1986,Part-time,Lower Saxony,Direct migration background,0.01735357917570499,13742,0.015170224611459145,0.019536933739950836
1986,Part-time,"Rhineland-Palatinate, Saarland",Direct migration background,0.008676789587852495,13742,0.007126123570215453,0.010227455605489537
1986,Part-time,Berlin,Direct migration background,0.008676789587852495,13742,0.007126123570215453,0.010227455605489537
1986,Part-time,Schleswig-Holstein,Direct migration background,0.006507592190889371,13742,0.005163207556010017,0.007851976825768724
1986,Part-time,Hamburg,Direct migration background,0.006507592190889371,13742,0.005163207556010017,0.007851976825768724
1986,Part-time,Baden-Wuerttemberg,Indirect migration background,0.0021691973969631237,13742,0.0013913236942500599,0.0029470710996761873
1986,Part-time,North Rhine-Westphalia,Indirect migration background,0.0021691973969631237,13742,0.0013913236942500599,0.0029470710996761873
1986,Part-time,Hesse,Indirect migration background,0.0021691973969631237,13742,0.0013913236942500599,0.0029470710996761873
1986,Part-time,Bremen,No migration background,0.0021691973969631237,13742,0.0013913236942500599,0.0029470710996761873
1986,Part-time,Bremen,Direct migration background,0.0021691973969631237,13742,0.0013913236942500599,0.0029470710996761873
1986,Either,North Rhine-Westphalia,No migration background,0.2524271844660194,13742,0.24516401945232222,0.2596903494797166
1986,Either,Lower Saxony,No migration background,0.17475728155339806,13742,0.16840778064068465,0.18110678246611148
1986,Either,Baden-Wuerttemberg,Direct migration background,0.08737864077669903,13742,0.08265715097379872,0.09210013057959934
1986,Either,Bavaria,No migration background,0.07766990291262135,13742,0.07319482428120082,0.08214498154404189
1986,Either,North Rhine-Westphalia,Direct migration background,0.06796116504854369,13742,0.06375313811294182,0.07216919198414555
1986,Either,Baden-Wuerttemberg,No migration background,0.05825242718446602,13742,0.054336312814461774,0.06216854155447027
1986,Either,"Rhineland-Palatinate, Saarland",No migration background,0.04854368932038835,13742,0.04495040225114301,0.05213697638963369
1986,Either,Schleswig-Holstein,No migration background,0.04854368932038835,13742,0.04495040225114301,0.05213697638963369
1986,Either,Hesse,Direct migration background,0.038834951456310676,13742,0.03560466179439076,0.042065241118230595
1986,Either,Hesse,No migration background,0.038834951456310676,13742,0.03560466179439076,0.042065241118230595
1986,Either,"Rhineland-Palatinate, Saarland",Direct migration background,0.019417475728155338,13742,0.017110359047045463,0.021724592409265213
1986,Either,Baden-Wuerttemberg,Indirect migration background,0.019417475728155338,13742,0.017110359047045463,0.021724592409265213
1986,Either,Lower Saxony,Direct migration background,0.019417475728155338,13742,0.017110359047045463,0.021724592409265213
1986,Either,Hamburg,No migration background,0.019417475728155338,13742,0.017110359047045463,0.021724592409265213
1986,Either,Berlin,No migration background,0.019417475728155338,13742,0.017110359047045463,0.021724592409265213
1986,Either,North Rhine-Westphalia,Indirect migration background,0.009708737864077669,13742,0.008069303777966476,0.011348171950188862
1986,I'm not sure yet,North Rhine-Westphalia,No migration background,0.2696629213483146,13742,0.26224293012142497,0.27708291257520423
1986,I'm not sure yet,Lower Saxony,No migration background,0.10112359550561797,13742,0.09608270410976105,0.1061644869014749
1986,I'm not sure yet,North Rhine-Westphalia,Direct migration background,0.10112359550561797,13742,0.09608270410976105,0.1061644869014749
1986,I'm not sure yet,Bavaria,No migration background,0.07865168539325842,13742,0.07415080949066255,0.0831525612958543
1986,I'm not sure yet,Baden-Wuerttemberg,No migration background,0.07865168539325842,13742,0.07415080949066255,0.0831525612958543
1986,I'm not sure yet,Hesse,No migration background,0.07865168539325842,13742,0.07415080949066255,0.0831525612958543
1986,I'm not sure yet,"Rhineland-Palatinate, Saarland",Direct migration background,0.056179775280898875,13742,0.052329730882304554,0.060029819679493196
1986,I'm not sure yet,Bavaria,Direct migration background,0.0449438202247191,13742,0.04147979894598822,0.04840784150344998
1986,I'm not sure yet,North Rhine-Westphalia,Indirect migration background,0.033707865168539325,13742,0.03069033969117181,0.03672539064590684
