year,age_gr,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,30-45 y.,Part-time,0.48041,325,743,0.44446,0.51636
1996,30-45 y.,Either,0.14409,108,743,0.11882,0.16935
1996,30-45 y.,I'm not sure yet,0.06410,50,743,0.04648,0.08173
1996,46-65 y.,Full-time,0.40810,159,335,0.35539,0.46081
1996,46-65 y.,Part-time,0.35363,94,335,0.30236,0.40490
1996,46-65 y.,Either,0.17639,82,335,0.13551,0.21726
1997,17-29 y.,Full-time,0.56486,562,992,0.53399,0.59573
1997,17-29 y.,Part-time,0.17819,183,992,0.15436,0.20201
1997,17-29 y.,Either,0.17298,160,992,0.14943,0.19653
1997,17-29 y.,I'm not sure yet,0.08397,87,992,0.06670,0.10124
1997,30-45 y.,Full-time,0.33165,255,754,0.29802,0.36527
1997,30-45 y.,Part-time,0.46716,339,754,0.43152,0.50279
1997,30-45 y.,Either,0.13474,119,754,0.11035,0.15913
1997,30-45 y.,I'm not sure yet,0.06646,41,754,0.04867,0.08425
1997,46-65 y.,Full-time,0.43041,175,346,0.37817,0.48266
1997,46-65 y.,Part-time,0.28674,92,346,0.23902,0.33446
1997,46-65 y.,Either,0.18975,79,346,0.14837,0.23112
1998,17-29 y.,Full-time,0.57876,605,1035,0.54867,0.60886
1998,17-29 y.,Part-time,0.16422,166,1035,0.14164,0.18680
1998,17-29 y.,Either,0.14168,150,1035,0.12042,0.16293
1998,17-29 y.,I'm not sure yet,0.11534,114,1035,0.09587,0.13481
1998,30-45 y.,Full-time,0.31552,260,811,0.28352,0.34753
1998,30-45 y.,Part-time,0.48382,379,811,0.44941,0.51824
1998,30-45 y.,Either,0.15275,124,811,0.12797,0.17752
1998,30-45 y.,I'm not sure yet,0.04791,48,811,0.03320,0.06261
1998,46-65 y.,Full-time,0.42990,175,379,0.37999,0.47981
1998,46-65 y.,Part-time,0.26271,92,379,0.21834,0.30707
1998,46-65 y.,Either,0.23263,79,379,0.19003,0.27522
1998,46-65 y.,I'm not sure yet,0.07477,33,379,0.04825,0.10128
1999,17-29 y.,Full-time,0.58304,545,944,0.55157,0.61451
1999,17-29 y.,Part-time,0.14610,146,944,0.12355,0.16864
1999,17-29 y.,Either,0.15405,135,944,0.13101,0.17709
1999,17-29 y.,I'm not sure yet,0.11681,118,944,0.09631,0.13731
1999,30-45 y.,Full-time,0.30857,217,684,0.27392,0.34321
1999,30-45 y.,Part-time,0.50710,313,684,0.46961,0.54460
1999,30-45 y.,Either,0.13648,110,684,0.11074,0.16223
1999,30-45 y.,I'm not sure yet,0.04785,44,684,0.03184,0.06386
1999,46-65 y.,Full-time,0.43103,138,277,0.37260,0.48945
1999,46-65 y.,Part-time,0.25365,73,277,0.20232,0.30498
1999,46-65 y.,Either,0.21083,66,277,0.16270,0.25895
2000,17-29 y.,Full-time,0.61407,958,1541,0.58975,0.63838
2000,17-29 y.,Part-time,0.15178,242,1541,0.13386,0.16970
2000,17-29 y.,Either,0.12805,193,1541,0.11136,0.14474
2000,17-29 y.,I'm not sure yet,0.10610,148,1541,0.09072,0.12148
2000,30-45 y.,Full-time,0.29350,390,1275,0.26850,0.31851
2000,30-45 y.,Part-time,0.49226,623,1275,0.46480,0.51971
2000,30-45 y.,Either,0.15659,185,1275,0.13664,0.17655
2000,30-45 y.,I'm not sure yet,0.05765,77,1275,0.04485,0.07045
2000,46-65 y.,Full-time,0.40004,228,552,0.35914,0.44095
2000,46-65 y.,Part-time,0.32932,166,552,0.29008,0.36856
2000,46-65 y.,Either,0.19829,116,552,0.16500,0.23158
2000,46-65 y.,I'm not sure yet,0.07235,42,552,0.05072,0.09398
2001,17-29 y.,Full-time,0.65033,899,1402,0.62536,0.67530
2001,17-29 y.,Part-time,0.14445,201,1402,0.12604,0.16286
2001,17-29 y.,Either,0.08754,128,1402,0.07274,0.10234
2001,17-29 y.,I'm not sure yet,0.11768,174,1402,0.10081,0.13455
2001,30-45 y.,Full-time,0.31724,348,1093,0.28963,0.34484
2001,30-45 y.,Part-time,0.49950,546,1093,0.46984,0.52915
2001,30-45 y.,Either,0.12977,140,1093,0.10984,0.14970
2001,30-45 y.,I'm not sure yet,0.05350,59,1093,0.04015,0.06684
2001,46-65 y.,Full-time,0.45142,224,504,0.40793,0.49491
2001,46-65 y.,Part-time,0.26906,135,504,0.23031,0.30782
2001,46-65 y.,Either,0.19079,98,504,0.15646,0.22513
2001,46-65 y.,I'm not sure yet,0.08872,47,504,0.06388,0.11357
2002,17-29 y.,Full-time,0.63243,965,1510,0.60811,0.65676
2002,17-29 y.,Part-time,0.15421,204,1510,0.13599,0.17243
2002,17-29 y.,Either,0.12206,185,1510,0.10555,0.13858
2002,17-29 y.,I'm not sure yet,0.09129,156,1510,0.07676,0.10583
2002,30-45 y.,Full-time,0.33902,362,1145,0.31159,0.36646
2002,30-45 y.,Part-time,0.49046,570,1145,0.46149,0.51943
2002,30-45 y.,Either,0.12587,162,1145,0.10665,0.14510
2002,30-45 y.,I'm not sure yet,0.04464,51,1145,0.03267,0.05661
2002,46-65 y.,Full-time,0.49247,251,539,0.45022,0.53471
2002,46-65 y.,Part-time,0.26810,149,539,0.23066,0.30553
2002,46-65 y.,Either,0.17444,97,539,0.14237,0.20651
2002,46-65 y.,I'm not sure yet,0.06500,42,539,0.04417,0.08583
2003,17-29 y.,Full-time,0.62504,904,1465,0.60024,0.64984
2003,17-29 y.,Part-time,0.15095,210,1465,0.13261,0.16929
2003,17-29 y.,Either,0.13850,189,1465,0.12081,0.15619
2003,17-29 y.,I'm not sure yet,0.08551,162,1465,0.07119,0.09984
2003,30-45 y.,Full-time,0.37066,382,1063,0.34161,0.39971
2003,30-45 y.,Part-time,0.42999,462,1063,0.40021,0.45976
2003,30-45 y.,Either,0.15253,164,1063,0.13090,0.17415
2003,30-45 y.,I'm not sure yet,0.04683,55,1063,0.03412,0.05953
2003,46-65 y.,Full-time,0.47763,269,569,0.43655,0.51871
2003,46-65 y.,Part-time,0.26330,161,569,0.22708,0.29952
2003,46-65 y.,Either,0.16503,98,569,0.13450,0.19555
2003,46-65 y.,I'm not sure yet,0.09405,41,569,0.07004,0.11806
2004,17-29 y.,Full-time,0.62761,967,1550,0.60354,0.65169
2004,17-29 y.,Part-time,0.13699,206,1550,0.11986,0.15411
2004,17-29 y.,Either,0.14382,210,1550,0.12634,0.16129
2004,17-29 y.,I'm not sure yet,0.09158,167,1550,0.07722,0.10594
2004,30-45 y.,Full-time,0.33720,345,1026,0.30825,0.36614
2004,30-45 y.,Part-time,0.42217,449,1026,0.39194,0.45241
2004,30-45 y.,Either,0.19153,179,1026,0.16744,0.21562
2004,30-45 y.,I'm not sure yet,0.04909,53,1026,0.03587,0.06232
2004,46-65 y.,Full-time,0.49438,283,580,0.45366,0.53511
2004,46-65 y.,Part-time,0.25299,174,580,0.21758,0.28840
2004,46-65 y.,Either,0.19044,123,580,0.15846,0.22242
2005,17-29 y.,Full-time,0.63075,980,1558,0.60678,0.65473
2005,17-29 y.,Part-time,0.12155,178,1558,0.10532,0.13778
2005,17-29 y.,Either,0.15394,230,1558,0.13601,0.17186
2005,17-29 y.,I'm not sure yet,0.09376,170,1558,0.07928,0.10824
2005,30-45 y.,Full-time,0.33021,302,947,0.30024,0.36018
2005,30-45 y.,Part-time,0.41404,433,947,0.38265,0.44543
2005,30-45 y.,Either,0.21046,173,947,0.18448,0.23644
2005,30-45 y.,I'm not sure yet,0.04529,39,947,0.03204,0.05855
2005,46-65 y.,Full-time,0.43581,239,569,0.39503,0.47659
2005,46-65 y.,Part-time,0.26942,166,569,0.23293,0.30591
2005,46-65 y.,Either,0.24361,130,569,0.20830,0.27891
2005,46-65 y.,I'm not sure yet,0.05116,34,569,0.03304,0.06928
2006,17-29 y.,Full-time,0.58959,872,1405,0.56386,0.61532
2006,17-29 y.,Part-time,0.17987,203,1405,0.15978,0.19996
2006,17-29 y.,Either,0.16825,219,1405,0.14868,0.18782
2006,17-29 y.,I'm not sure yet,0.06229,111,1405,0.04965,0.07493
2006,30-45 y.,Full-time,0.32143,300,1021,0.29277,0.35009
2006,30-45 y.,Part-time,0.47110,516,1021,0.44047,0.50174
2006,30-45 y.,Either,0.17575,173,1021,0.15239,0.19911
2006,30-45 y.,I'm not sure yet,0.03172,32,1021,0.02096,0.04247
2006,46-65 y.,Full-time,0.44051,257,595,0.40058,0.48043
2006,46-65 y.,Part-time,0.26789,186,595,0.23228,0.30351
2006,46-65 y.,Either,0.25780,152,595,0.22262,0.29298
2007,17-29 y.,Full-time,0.57753,746,1250,0.55013,0.60492
2007,17-29 y.,Part-time,0.16342,176,1250,0.14292,0.18393
2007,17-29 y.,Either,0.18730,216,1250,0.16566,0.20894
2007,17-29 y.,I'm not sure yet,0.07175,112,1250,0.05744,0.08606
2007,30-45 y.,Full-time,0.30977,225,771,0.27711,0.34243
2007,30-45 y.,Part-time,0.46109,383,771,0.42588,0.49630
2007,30-45 y.,Either,0.18921,132,771,0.16154,0.21687
2007,30-45 y.,I'm not sure yet,0.03993,31,771,0.02610,0.05376
2007,46-65 y.,Full-time,0.32758,182,538,0.28789,0.36728
2007,46-65 y.,Part-time,0.29367,168,538,0.25515,0.33219
2007,46-65 y.,Either,0.29103,145,538,0.25261,0.32945
2007,46-65 y.,I'm not sure yet,0.08772,43,538,0.06379,0.11164
2008,17-29 y.,Full-time,0.63344,702,1126,0.60528,0.66160
2008,17-29 y.,Part-time,0.12373,135,1126,0.10449,0.14297
2008,17-29 y.,Either,0.16005,180,1126,0.13863,0.18148
2008,17-29 y.,I'm not sure yet,0.08278,109,1126,0.06668,0.09888
2008,30-45 y.,Full-time,0.27283,184,656,0.23872,0.30694
2008,30-45 y.,Part-time,0.49379,333,656,0.45550,0.53208
2008,30-45 y.,Either,0.18182,100,656,0.15228,0.21136
2008,30-45 y.,I'm not sure yet,0.05155,39,656,0.03462,0.06849
2008,46-65 y.,Full-time,0.36474,161,475,0.32140,0.40807
2008,46-65 y.,Part-time,0.27539,153,475,0.23517,0.31560
2008,46-65 y.,Either,0.29445,127,475,0.25341,0.33548
2008,46-65 y.,I'm not sure yet,0.06543,34,475,0.04317,0.08769
2009,17-29 y.,Full-time,0.59587,630,1002,0.56547,0.62627
2009,17-29 y.,Part-time,0.13016,120,1002,0.10932,0.15101
2009,17-29 y.,Either,0.20430,165,1002,0.17932,0.22928
2009,17-29 y.,I'm not sure yet,0.06966,87,1002,0.05389,0.08543
2009,30-45 y.,Full-time,0.34407,180,575,0.30521,0.38294
2009,30-45 y.,Part-time,0.45812,289,575,0.41736,0.49888
2009,30-45 y.,Either,0.15562,106,575,0.12596,0.18527
2009,46-65 y.,Full-time,0.40885,175,462,0.36397,0.45372
2009,46-65 y.,Part-time,0.25237,147,462,0.21271,0.29202
2009,46-65 y.,Either,0.26125,101,462,0.22115,0.30136
2009,46-65 y.,I'm not sure yet,0.07754,39,462,0.05312,0.10195
2010,17-29 y.,Full-time,0.61990,857,1675,0.59665,0.64315
2010,17-29 y.,Part-time,0.15627,475,1675,0.13887,0.17366
2010,17-29 y.,Either,0.14386,245,1675,0.12704,0.16067
2010,17-29 y.,I'm not sure yet,0.07998,98,1675,0.06698,0.09297
2010,30-45 y.,Full-time,0.34756,499,2108,0.32722,0.36789
2010,30-45 y.,Part-time,0.44627,1302,2108,0.42504,0.46749
2010,30-45 y.,Either,0.18084,258,2108,0.16441,0.19728
2010,30-45 y.,I'm not sure yet,0.02533,49,2108,0.01862,0.03204
2010,46-65 y.,Full-time,0.44419,242,599,0.40436,0.48401
2010,46-65 y.,Part-time,0.26919,200,599,0.23364,0.30474
2010,46-65 y.,Either,0.22427,116,599,0.19084,0.25771
2010,46-65 y.,I'm not sure yet,0.06235,41,599,0.04297,0.08173
2011,17-29 y.,Full-time,0.65475,978,1652,0.63181,0.67768
2011,17-29 y.,Part-time,0.15229,352,1652,0.13496,0.16962
2011,17-29 y.,Either,0.13040,222,1652,0.11415,0.14664
2011,17-29 y.,I'm not sure yet,0.06256,100,1652,0.05088,0.07425
2011,30-45 y.,Full-time,0.33072,465,1898,0.30955,0.35189
2011,30-45 y.,Part-time,0.49290,1146,1898,0.47041,0.51540
2011,30-45 y.,Either,0.14038,224,1898,0.12475,0.15601
2011,30-45 y.,I'm not sure yet,0.03600,63,1898,0.02761,0.04438
2011,46-65 y.,Full-time,0.40399,250,740,0.36861,0.43937
2011,46-65 y.,Part-time,0.30920,279,740,0.27587,0.34252
2011,46-65 y.,Either,0.21292,160,740,0.18340,0.24243
2011,46-65 y.,I'm not sure yet,0.07390,51,740,0.05503,0.09276
2012,17-29 y.,Full-time,0.65767,954,1531,0.63390,0.68145
2012,17-29 y.,Part-time,0.14751,287,1531,0.12974,0.16528
2012,17-29 y.,Either,0.12599,177,1531,0.10936,0.14262
2012,17-29 y.,I'm not sure yet,0.06883,113,1531,0.05614,0.08151
2012,30-45 y.,Full-time,0.30415,359,1573,0.28141,0.32690
2012,30-45 y.,Part-time,0.48694,957,1573,0.46224,0.51165
2012,30-45 y.,Either,0.15293,190,1573,0.13514,0.17072
2012,30-45 y.,I'm not sure yet,0.05597,67,1573,0.04461,0.06734
2012,46-65 y.,Full-time,0.34871,272,840,0.31646,0.38096
2012,46-65 y.,Part-time,0.35351,355,840,0.32116,0.38586
2012,46-65 y.,Either,0.20624,142,840,0.17886,0.23361
2012,46-65 y.,I'm not sure yet,0.09154,71,840,0.07203,0.11106
2013,17-29 y.,Full-time,0.61761,1175,1927,0.59591,0.63931
2013,17-29 y.,Part-time,0.16238,362,1927,0.14591,0.17885
2013,17-29 y.,Either,0.14829,257,1927,0.13241,0.16416
2013,17-29 y.,I'm not sure yet,0.07173,133,1927,0.06020,0.08325
2013,30-45 y.,Full-time,0.35448,518,1901,0.33297,0.37599
2013,30-45 y.,Part-time,0.44908,1076,1901,0.42672,0.47145
2013,30-45 y.,Either,0.14991,246,1901,0.13386,0.16596
2013,30-45 y.,I'm not sure yet,0.04653,61,1901,0.03706,0.05601
2013,46-65 y.,Full-time,0.39104,314,912,0.35936,0.42273
2013,46-65 y.,Part-time,0.35062,360,912,0.31964,0.38161
2013,46-65 y.,Either,0.16944,175,912,0.14508,0.19380
2013,46-65 y.,I'm not sure yet,0.08889,63,912,0.07041,0.10737
2013,66 and older,Part-time,0.60351,33,33,0.43402,0.77300
2014,17-29 y.,Full-time,0.64024,945,1572,0.61651,0.66397
2014,17-29 y.,Part-time,0.15214,301,1572,0.13438,0.16990
2014,17-29 y.,Either,0.13015,203,1572,0.11351,0.14679
2014,17-29 y.,I'm not sure yet,0.07748,123,1572,0.06426,0.09070
2014,30-45 y.,Full-time,0.31190,374,1501,0.28845,0.33534
2014,30-45 y.,Part-time,0.50869,874,1501,0.48339,0.53399
2014,30-45 y.,Either,0.13993,194,1501,0.12238,0.15749
2014,30-45 y.,I'm not sure yet,0.03948,59,1501,0.02962,0.04933
2014,46-65 y.,Full-time,0.31799,232,797,0.28563,0.35034
2014,46-65 y.,Part-time,0.36660,339,797,0.33313,0.40008
2014,46-65 y.,Either,0.21238,161,797,0.18396,0.24079
2014,46-65 y.,I'm not sure yet,0.10303,65,797,0.08192,0.12415
2014,66 and older,Part-time,0.84329,36,36,0.72285,0.96372
2015,17-29 y.,Full-time,0.66130,996,1622,0.63826,0.68434
2015,17-29 y.,Part-time,0.15228,276,1622,0.13479,0.16977
2015,17-29 y.,Either,0.12257,226,1622,0.10660,0.13853
2015,17-29 y.,I'm not sure yet,0.06385,124,1622,0.05195,0.07575
2015,30-45 y.,Full-time,0.31019,417,1560,0.28723,0.33315
2015,30-45 y.,Part-time,0.45726,824,1560,0.43253,0.48199
2015,30-45 y.,Either,0.17838,232,1560,0.15937,0.19738
2015,30-45 y.,I'm not sure yet,0.05417,87,1560,0.04293,0.06541
2015,46-65 y.,Full-time,0.31416,229,812,0.28221,0.34610
2015,46-65 y.,Part-time,0.37750,349,812,0.34413,0.41086
2015,46-65 y.,Either,0.20297,157,812,0.17529,0.23065
2015,46-65 y.,I'm not sure yet,0.10538,77,812,0.08424,0.12651
2016,17-29 y.,Full-time,0.62392,817,1387,0.59842,0.64942
2016,17-29 y.,Part-time,0.17254,258,1387,0.15264,0.19243
2016,17-29 y.,Either,0.12960,191,1387,0.11191,0.14728
2016,17-29 y.,I'm not sure yet,0.07395,121,1387,0.06017,0.08773
2016,30-45 y.,Full-time,0.28287,304,1223,0.25762,0.30812
2016,30-45 y.,Part-time,0.47971,675,1223,0.45169,0.50772
2016,30-45 y.,Either,0.17239,181,1223,0.15121,0.19356
2016,30-45 y.,I'm not sure yet,0.06504,63,1223,0.05121,0.07886
2016,46-65 y.,Full-time,0.29009,178,671,0.25573,0.32446
2016,46-65 y.,Part-time,0.38095,275,671,0.34418,0.41772
2016,46-65 y.,Either,0.19461,140,671,0.16464,0.22459
2016,46-65 y.,I'm not sure yet,0.13434,78,671,0.10852,0.16016
2017,17-29 y.,Full-time,0.62255,1119,1937,0.60096,0.64414
2017,17-29 y.,Part-time,0.16695,361,1937,0.15034,0.18357
2017,17-29 y.,Either,0.15255,293,1937,0.13653,0.16857
2017,17-29 y.,I'm not sure yet,0.05795,164,1937,0.04754,0.06835
2017,30-45 y.,Full-time,0.29547,720,2038,0.27566,0.31529
2017,30-45 y.,Part-time,0.48249,900,2038,0.46079,0.50419
2017,30-45 y.,Either,0.16662,295,2038,0.15043,0.18280
2017,30-45 y.,I'm not sure yet,0.05542,123,2038,0.04548,0.06535
2017,46-65 y.,Full-time,0.23985,304,962,0.21286,0.26685
2017,46-65 y.,Part-time,0.43253,384,962,0.40121,0.46386
2017,46-65 y.,Either,0.20846,171,962,0.18278,0.23414
2017,46-65 y.,I'm not sure yet,0.11915,103,962,0.09867,0.13964
2017,66 and older,Part-time,0.55098,36,36,0.38619,0.71577
2018,17-29 y.,Full-time,0.58796,1175,2104,0.56692,0.60900
2018,17-29 y.,Part-time,0.18237,431,2104,0.16587,0.19887
2018,17-29 y.,Either,0.15951,313,2104,0.14386,0.17516
2018,17-29 y.,I'm not sure yet,0.07016,185,2104,0.05925,0.08108
2018,30-45 y.,Full-time,0.31447,814,2203,0.29508,0.33387
2018,30-45 y.,Part-time,0.48406,951,2203,0.46318,0.50493
2018,30-45 y.,Either,0.14320,281,2203,0.12856,0.15783
2018,30-45 y.,I'm not sure yet,0.05828,157,2203,0.04849,0.06806
2018,46-65 y.,Full-time,0.24897,343,1081,0.22318,0.27476
2018,46-65 y.,Part-time,0.41084,410,1081,0.38150,0.44018
2018,46-65 y.,Either,0.17682,182,1081,0.15407,0.19957
2018,46-65 y.,I'm not sure yet,0.16337,146,1081,0.14132,0.18542
2018,66 and older,Part-time,0.62483,38,38,0.46883,0.78084
2019,17-29 y.,Full-time,0.57001,916,1725,0.54664,0.59338
2019,17-29 y.,Part-time,0.19607,408,1725,0.17733,0.21481
2019,17-29 y.,Either,0.14565,242,1725,0.12899,0.16230
2019,17-29 y.,I'm not sure yet,0.08828,159,1725,0.07488,0.10167
2019,30-45 y.,Full-time,0.30264,667,1862,0.28177,0.32351
2019,30-45 y.,Part-time,0.51235,878,1862,0.48964,0.53506
2019,30-45 y.,Either,0.14745,186,1862,0.13134,0.16356
2019,30-45 y.,I'm not sure yet,0.03756,131,1862,0.02893,0.04620
2019,46-65 y.,Full-time,0.23224,306,985,0.20586,0.25862
2019,46-65 y.,Part-time,0.45924,417,985,0.42810,0.49038
2019,46-65 y.,Either,0.17399,142,985,0.15030,0.19768
2019,46-65 y.,I'm not sure yet,0.13453,120,985,0.11321,0.15585
2019,66 and older,Part-time,0.78098,51,51,0.66634,0.89562
2020,17-29 y.,Full-time,0.52531,910,1747,0.50189,0.54873
