year,age_gr,pgisced97,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,46-65 y.,Upper Secondary Level,Full-time,0.46026,35,35,0.29272,0.62779
1986,17-29 y.,Pre-primary Level,Full-time,0.77338,112,112,0.69550,0.85126
1986,17-29 y.,Primary Level,Full-time,0.57596,38,38,0.41672,0.73520
1986,17-29 y.,Lower Secondary Level,Full-time,0.75069,210,242,0.69607,0.80531
1986,17-29 y.,Lower Secondary Level,Part-time,0.07177,32,242,0.03918,0.10436
1986,17-29 y.,Upper Secondary Level,Full-time,0.65218,206,278,0.59609,0.70827
1986,17-29 y.,Upper Secondary Level,Part-time,0.23124,72,278,0.18159,0.28089
1986,30-45 y.,Lower Secondary Level,Part-time,0.51422,46,46,0.36819,0.66025
1986,30-45 y.,Upper Secondary Level,Full-time,0.25919,68,217,0.20075,0.31763
1986,30-45 y.,Upper Secondary Level,Part-time,0.62046,149,217,0.55574,0.68517
1986,46-65 y.,Upper Secondary Level,Full-time,0.43763,34,67,0.31794,0.55731
1986,46-65 y.,Upper Secondary Level,Part-time,0.47063,33,67,0.35020,0.59105
1987,17-29 y.,Pre-primary Level,Full-time,0.69704,103,103,0.60786,0.78622
1987,17-29 y.,Lower Secondary Level,Full-time,0.72181,206,243,0.66536,0.77827
1987,17-29 y.,Lower Secondary Level,Part-time,0.13758,37,243,0.09418,0.18098
1987,17-29 y.,Upper Secondary Level,Full-time,0.64202,193,268,0.58452,0.69953
1987,17-29 y.,Upper Secondary Level,Part-time,0.25007,75,268,0.19813,0.30202
1987,30-45 y.,Lower Secondary Level,Part-time,0.44891,41,41,0.29477,0.60305
1987,30-45 y.,Upper Secondary Level,Full-time,0.21669,53,211,0.16096,0.27241
1987,30-45 y.,Upper Secondary Level,Part-time,0.65069,158,211,0.58620,0.71517
1987,46-65 y.,Lower Secondary Level,Part-time,0.50622,32,32,0.33022,0.68222
1987,46-65 y.,Upper Secondary Level,Full-time,0.31597,34,79,0.21280,0.41914
1987,46-65 y.,Upper Secondary Level,Part-time,0.50265,45,79,0.39169,0.61362
1988,17-29 y.,Pre-primary Level,Full-time,0.78099,96,96,0.69782,0.86416
1988,17-29 y.,Lower Secondary Level,Full-time,0.67528,201,235,0.61528,0.73528
1988,17-29 y.,Lower Secondary Level,Part-time,0.14161,34,235,0.09694,0.18628
1988,17-29 y.,Upper Secondary Level,Full-time,0.63543,199,272,0.57813,0.69274
1988,17-29 y.,Upper Secondary Level,Part-time,0.21300,73,272,0.16425,0.26174
1988,30-45 y.,Lower Secondary Level,Part-time,0.55611,41,41,0.40214,0.71008
1988,30-45 y.,Upper Secondary Level,Full-time,0.26287,58,195,0.20093,0.32482
1988,30-45 y.,Upper Secondary Level,Part-time,0.58937,137,195,0.52014,0.65859
1988,46-65 y.,Upper Secondary Level,Full-time,0.38808,35,87,0.28509,0.49108
1988,46-65 y.,Upper Secondary Level,Part-time,0.51906,52,87,0.41346,0.62466
1989,17-29 y.,Pre-primary Level,Full-time,0.76336,94,94,0.67698,0.84974
1989,17-29 y.,Lower Secondary Level,Full-time,0.70429,153,191,0.63940,0.76918
1989,17-29 y.,Lower Secondary Level,Part-time,0.15494,38,191,0.10348,0.20639
1989,17-29 y.,Upper Secondary Level,Full-time,0.62846,177,248,0.56820,0.68873
1989,17-29 y.,Upper Secondary Level,Part-time,0.25611,71,248,0.20168,0.31054
1989,30-45 y.,Lower Secondary Level,Part-time,0.57958,40,40,0.42466,0.73451
1989,30-45 y.,Upper Secondary Level,Full-time,0.20110,34,170,0.14067,0.26153
1989,30-45 y.,Upper Secondary Level,Part-time,0.66270,136,170,0.59141,0.73398
1989,46-65 y.,Upper Secondary Level,Part-time,0.48315,37,37,0.31991,0.64639
1990,17-29 y.,Upper Secondary Level,Full-time,0.44854,55,96,0.34853,0.54855
1990,17-29 y.,Upper Secondary Level,Part-time,0.36470,41,96,0.26790,0.46149
1991,17-29 y.,Pre-primary Level,Full-time,0.77798,86,86,0.68963,0.86634
1991,17-29 y.,Primary Level,Full-time,0.58005,32,32,0.40631,0.75379
1991,17-29 y.,Lower Secondary Level,Full-time,0.60255,145,186,0.53203,0.67307
1991,17-29 y.,Lower Secondary Level,Part-time,0.17490,41,186,0.12016,0.22964
1991,17-29 y.,Upper Secondary Level,Full-time,0.59404,244,401,0.54591,0.64216
1991,17-29 y.,Upper Secondary Level,Part-time,0.25785,106,401,0.21498,0.30072
1991,17-29 y.,Upper Secondary Level,Either,0.10541,51,401,0.07532,0.13551
1991,30-45 y.,Lower Secondary Level,Part-time,0.51621,35,35,0.34823,0.68419
1991,30-45 y.,Upper Secondary Level,Full-time,0.25573,81,262,0.20280,0.30866
1991,30-45 y.,Upper Secondary Level,Part-time,0.55968,138,262,0.49945,0.61991
1991,30-45 y.,Upper Secondary Level,Either,0.10973,43,262,0.07181,0.14765
1991,30-45 y.,Second Stage of Tertiary Education,Full-time,0.42463,40,40,0.26949,0.57976
1991,46-65 y.,Lower Secondary Level,Part-time,0.59184,32,32,0.41883,0.76486
1991,46-65 y.,Upper Secondary Level,Full-time,0.30191,38,86,0.20431,0.39951
1991,46-65 y.,Upper Secondary Level,Part-time,0.51095,48,86,0.40468,0.61722
1992,17-29 y.,Pre-primary Level,Full-time,0.79938,100,100,0.72050,0.87827
1992,17-29 y.,Lower Secondary Level,Full-time,0.64035,160,202,0.57401,0.70670
1992,17-29 y.,Lower Secondary Level,Part-time,0.15333,42,202,0.10352,0.20315
1992,17-29 y.,Upper Secondary Level,Full-time,0.61190,260,409,0.56461,0.65918
1992,17-29 y.,Upper Secondary Level,Part-time,0.23583,100,409,0.19463,0.27702
1992,17-29 y.,Upper Secondary Level,Either,0.09157,49,409,0.06358,0.11956
1992,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.74063,39,39,0.60128,0.87999
1992,30-45 y.,Lower Secondary Level,Part-time,0.54782,43,43,0.39730,0.69835
1992,30-45 y.,Upper Secondary Level,Full-time,0.33407,119,325,0.28271,0.38543
1992,30-45 y.,Upper Secondary Level,Part-time,0.52091,160,325,0.46651,0.57531
1992,30-45 y.,Upper Secondary Level,Either,0.09184,46,325,0.06039,0.12328
1992,30-45 y.,Second Stage of Tertiary Education,Full-time,0.47424,54,54,0.33981,0.60868
1992,46-65 y.,Upper Secondary Level,Full-time,0.45583,73,119,0.36597,0.54569
1992,46-65 y.,Upper Secondary Level,Part-time,0.38365,46,119,0.29591,0.47139
1993,17-29 y.,Pre-primary Level,Full-time,0.72274,103,103,0.63586,0.80961
1993,17-29 y.,Lower Secondary Level,Full-time,0.58656,151,203,0.51865,0.65447
1993,17-29 y.,Lower Secondary Level,Part-time,0.19334,52,203,0.13888,0.24780
1993,17-29 y.,Upper Secondary Level,Full-time,0.61064,260,452,0.56564,0.65564
1993,17-29 y.,Upper Secondary Level,Part-time,0.21466,100,452,0.17677,0.25255
1993,17-29 y.,Upper Secondary Level,Either,0.10020,61,452,0.07249,0.12791
1993,17-29 y.,Upper Secondary Level,I'm not sure yet,0.07450,31,452,0.05026,0.09873
1993,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.64147,37,37,0.48481,0.79813
1993,30-45 y.,Lower Secondary Level,Part-time,0.55994,37,37,0.39778,0.72209
1993,30-45 y.,Upper Secondary Level,Full-time,0.31449,131,345,0.26542,0.36355
1993,30-45 y.,Upper Secondary Level,Part-time,0.50992,163,345,0.45709,0.56275
1993,30-45 y.,Upper Secondary Level,Either,0.12250,51,345,0.08785,0.15715
1993,30-45 y.,Second Stage of Tertiary Education,Full-time,0.37210,37,37,0.21420,0.53000
1993,46-65 y.,Upper Secondary Level,Full-time,0.45571,83,127,0.36875,0.54268
1993,46-65 y.,Upper Secondary Level,Part-time,0.28882,44,127,0.20969,0.36796
1994,17-29 y.,Pre-primary Level,Full-time,0.70924,129,160,0.63865,0.77982
1994,17-29 y.,Pre-primary Level,I'm not sure yet,0.17690,31,160,0.11758,0.23621
1994,17-29 y.,Lower Secondary Level,Full-time,0.58234,136,179,0.50989,0.65479
1994,17-29 y.,Lower Secondary Level,Part-time,0.16175,43,179,0.10765,0.21584
1994,17-29 y.,Upper Secondary Level,Full-time,0.63319,270,450,0.58861,0.67776
1994,17-29 y.,Upper Secondary Level,Part-time,0.20240,96,450,0.16523,0.23956
1994,17-29 y.,Upper Secondary Level,Either,0.09078,50,450,0.06421,0.11735
1994,17-29 y.,Upper Secondary Level,I'm not sure yet,0.07364,34,450,0.04948,0.09780
1994,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.69742,41,41,0.55506,0.83978
1994,30-45 y.,Lower Secondary Level,Full-time,0.33664,31,73,0.22748,0.44579
1994,30-45 y.,Lower Secondary Level,Part-time,0.46150,42,73,0.34635,0.57665
1994,30-45 y.,Upper Secondary Level,Full-time,0.32064,140,367,0.27282,0.36845
1994,30-45 y.,Upper Secondary Level,Part-time,0.50502,178,367,0.45380,0.55624
1994,30-45 y.,Upper Secondary Level,Either,0.10198,49,367,0.07097,0.13298
1994,46-65 y.,Upper Secondary Level,Full-time,0.42550,81,174,0.35183,0.49918
1994,46-65 y.,Upper Secondary Level,Part-time,0.31889,47,174,0.24945,0.38834
1994,46-65 y.,Upper Secondary Level,Either,0.18955,46,174,0.13114,0.24795
1995,17-29 y.,Pre-primary Level,Full-time,0.74279,163,197,0.68160,0.80399
1995,17-29 y.,Pre-primary Level,I'm not sure yet,0.18561,34,197,0.13118,0.24005
1995,17-29 y.,Lower Secondary Level,Full-time,0.57367,121,167,0.49844,0.64891
1995,17-29 y.,Lower Secondary Level,Part-time,0.21816,46,167,0.15533,0.28099
1995,17-29 y.,Upper Secondary Level,Full-time,0.56918,258,412,0.52131,0.61706
1995,17-29 y.,Upper Secondary Level,Part-time,0.19863,90,412,0.16006,0.23721
1995,17-29 y.,Upper Secondary Level,Either,0.16400,64,412,0.12820,0.19979
1995,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.68817,42,42,0.54637,0.82997
1995,30-45 y.,Lower Secondary Level,Full-time,0.26042,34,86,0.16712,0.35372
1995,30-45 y.,Lower Secondary Level,Part-time,0.53801,52,86,0.43203,0.64400
1995,30-45 y.,Upper Secondary Level,Full-time,0.35959,161,402,0.31262,0.40656
1995,30-45 y.,Upper Secondary Level,Part-time,0.49223,189,402,0.44330,0.54116
1995,30-45 y.,Upper Secondary Level,Either,0.10607,52,402,0.07593,0.13621
1995,30-45 y.,Second Stage of Tertiary Education,Part-time,0.41493,34,34,0.24682,0.58303
1995,46-65 y.,Upper Secondary Level,Full-time,0.45786,90,183,0.38547,0.53024
1995,46-65 y.,Upper Secondary Level,Part-time,0.35563,59,183,0.28608,0.42518
1995,46-65 y.,Upper Secondary Level,Either,0.15411,34,183,0.10165,0.20657
1996,17-29 y.,No answer / don't know,Full-time,0.54988,37,37,0.38736,0.71240
1996,17-29 y.,Pre-primary Level,Full-time,0.68663,160,214,0.62434,0.74893
1996,17-29 y.,Pre-primary Level,I'm not sure yet,0.22245,54,214,0.16660,0.27830
1996,17-29 y.,Lower Secondary Level,Full-time,0.57758,116,192,0.50753,0.64763
1996,17-29 y.,Lower Secondary Level,Part-time,0.17355,38,192,0.11984,0.22726
1996,17-29 y.,Lower Secondary Level,Either,0.15751,38,192,0.10585,0.20918
1996,17-29 y.,Upper Secondary Level,Full-time,0.57231,251,393,0.52333,0.62129
1996,17-29 y.,Upper Secondary Level,Part-time,0.22845,86,393,0.18689,0.27002
1996,17-29 y.,Upper Secondary Level,Either,0.14715,56,393,0.11208,0.18222
1996,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.54856,37,37,0.38600,0.71113
1996,30-45 y.,Lower Secondary Level,Full-time,0.25439,32,83,0.16013,0.34866
1996,30-45 y.,Lower Secondary Level,Part-time,0.53625,51,83,0.42831,0.64419
1996,30-45 y.,Upper Secondary Level,Full-time,0.32618,155,397,0.28000,0.37235
1996,30-45 y.,Upper Secondary Level,Part-time,0.46482,176,397,0.41569,0.51394
1996,30-45 y.,Upper Secondary Level,Either,0.14462,66,397,0.10997,0.17926
1996,30-45 y.,Second Stage of Tertiary Education,Full-time,0.29675,32,75,0.19266,0.40083
1996,30-45 y.,Second Stage of Tertiary Education,Part-time,0.47698,43,75,0.36318,0.59079
1996,46-65 y.,Upper Secondary Level,Full-time,0.37394,83,184,0.30383,0.44404
1996,46-65 y.,Upper Secondary Level,Part-time,0.39013,60,184,0.31945,0.46080
1996,46-65 y.,Upper Secondary Level,Either,0.17015,41,184,0.11571,0.22460
1996,46-65 y.,Second Stage of Tertiary Education,Full-time,0.57944,33,33,0.40840,0.75048
1997,17-29 y.,Pre-primary Level,Full-time,0.72137,178,213,0.66102,0.78172
1997,17-29 y.,Pre-primary Level,I'm not sure yet,0.13605,35,213,0.08990,0.18220
1997,17-29 y.,Lower Secondary Level,Full-time,0.58890,115,193,0.51930,0.65850
1997,17-29 y.,Lower Secondary Level,Part-time,0.16387,39,193,0.11151,0.21623
1997,17-29 y.,Lower Secondary Level,Either,0.17397,39,193,0.12034,0.22759
1997,17-29 y.,Upper Secondary Level,Full-time,0.46272,190,358,0.41099,0.51444
1997,17-29 y.,Upper Secondary Level,Part-time,0.25403,94,358,0.20888,0.29919
1997,17-29 y.,Upper Secondary Level,Either,0.21698,74,358,0.17422,0.25973
1997,30-45 y.,Lower Secondary Level,Full-time,0.38451,42,87,0.28169,0.48733
1997,30-45 y.,Lower Secondary Level,Part-time,0.37128,45,87,0.26916,0.47339
1997,30-45 y.,Upper Secondary Level,Full-time,0.34989,155,421,0.30428,0.39550
1997,30-45 y.,Upper Secondary Level,Part-time,0.45825,195,421,0.41060,0.50590
1997,30-45 y.,Upper Secondary Level,Either,0.12004,71,421,0.08896,0.15112
1997,30-45 y.,Second Stage of Tertiary Education,Part-time,0.51572,41,41,0.36085,0.67060
1997,46-65 y.,Lower Secondary Level,Full-time,0.31709,32,32,0.15327,0.48090
1997,46-65 y.,Upper Secondary Level,Full-time,0.40560,87,180,0.33367,0.47754
1997,46-65 y.,Upper Secondary Level,Part-time,0.29177,51,180,0.22518,0.35836
1997,46-65 y.,Upper Secondary Level,Either,0.20486,42,180,0.14573,0.26398
1998,17-29 y.,Pre-primary Level,Full-time,0.67515,166,215,0.61241,0.73790
1998,17-29 y.,Pre-primary Level,I'm not sure yet,0.20053,49,215,0.14688,0.25417
1998,17-29 y.,Lower Secondary Level,Full-time,0.58201,132,209,0.51498,0.64904
1998,17-29 y.,Lower Secondary Level,Part-time,0.16023,41,209,0.11038,0.21008
1998,17-29 y.,Lower Secondary Level,Either,0.14765,36,209,0.09944,0.19586
1998,17-29 y.,Upper Secondary Level,Full-time,0.57326,237,378,0.52333,0.62319
1998,17-29 y.,Upper Secondary Level,Part-time,0.19057,72,378,0.15092,0.23021
1998,17-29 y.,Upper Secondary Level,Either,0.16242,69,378,0.12519,0.19965
1998,30-45 y.,Lower Secondary Level,Part-time,0.54507,58,58,0.41579,0.67434
1998,30-45 y.,Upper Secondary Level,Full-time,0.33590,161,441,0.29176,0.38003
1998,30-45 y.,Upper Secondary Level,Part-time,0.47007,208,441,0.42344,0.51671
1998,30-45 y.,Upper Secondary Level,Either,0.14367,72,441,0.11090,0.17645
1998,30-45 y.,Second Stage of Tertiary Education,Full-time,0.34704,31,72,0.23632,0.45777
1998,30-45 y.,Second Stage of Tertiary Education,Part-time,0.42298,41,72,0.30807,0.53790
1998,46-65 y.,Upper Secondary Level,Full-time,0.44245,94,188,0.37127,0.51364
1998,46-65 y.,Upper Secondary Level,Part-time,0.28415,53,188,0.21951,0.34879
1998,46-65 y.,Upper Secondary Level,Either,0.19984,41,188,0.14252,0.25715
1998,46-65 y.,Second Stage of Tertiary Education,Full-time,0.49669,35,35,0.32863,0.66476
1999,17-29 y.,No answer / don't know,Full-time,0.62735,34,34,0.46238,0.79232
1999,17-29 y.,Pre-primary Level,Full-time,0.65994,147,196,0.59345,0.72643
1999,17-29 y.,Pre-primary Level,I'm not sure yet,0.19445,49,196,0.13890,0.25000
1999,17-29 y.,Lower Secondary Level,Full-time,0.50899,103,182,0.43616,0.58182
1999,17-29 y.,Lower Secondary Level,Part-time,0.18909,42,182,0.13204,0.24613
1999,17-29 y.,Lower Secondary Level,Either,0.20793,37,182,0.14881,0.26706
1999,17-29 y.,Upper Secondary Level,Full-time,0.58584,219,369,0.53551,0.63616
1999,17-29 y.,Upper Secondary Level,Part-time,0.16281,65,369,0.12509,0.20053
1999,17-29 y.,Upper Secondary Level,Either,0.15485,51,369,0.11789,0.19182
1999,17-29 y.,Upper Secondary Level,I'm not sure yet,0.09650,34,369,0.06633,0.12667
1999,30-45 y.,Lower Secondary Level,Full-time,0.29838,34,71,0.19119,0.40556
1999,30-45 y.,Lower Secondary Level,Part-time,0.41222,37,71,0.29691,0.52754
1999,30-45 y.,Upper Secondary Level,Full-time,0.32381,130,364,0.27567,0.37195
1999,30-45 y.,Upper Secondary Level,Part-time,0.51080,176,364,0.45938,0.56223
1999,30-45 y.,Upper Secondary Level,Either,0.11576,58,364,0.08285,0.14868
1999,30-45 y.,Second Stage of Tertiary Education,Part-time,0.42018,36,36,0.25665,0.58370
1999,46-65 y.,Upper Secondary Level,Full-time,0.47940,86,160,0.40174,0.55705
1999,46-65 y.,Upper Secondary Level,Part-time,0.20391,36,160,0.14128,0.26653
1999,46-65 y.,Upper Secondary Level,Either,0.21976,38,160,0.15539,0.28412
2000,17-29 y.,Pre-primary Level,Full-time,0.71629,257,346,0.66872,0.76386
2000,17-29 y.,Pre-primary Level,Either,0.09126,33,346,0.06087,0.12164
2000,17-29 y.,Pre-primary Level,I'm not sure yet,0.15746,56,346,0.11903,0.19590
2000,17-29 y.,Lower Secondary Level,Full-time,0.60105,200,311,0.54654,0.65557
2000,17-29 y.,Lower Secondary Level,Part-time,0.13779,56,311,0.09942,0.17616
2000,17-29 y.,Lower Secondary Level,Either,0.15970,55,311,0.11892,0.20048
2000,17-29 y.,Upper Secondary Level,Full-time,0.60888,412,654,0.57145,0.64631
2000,17-29 y.,Upper Secondary Level,Part-time,0.17778,118,654,0.14845,0.20710
2000,17-29 y.,Upper Secondary Level,Either,0.13182,79,654,0.10587,0.15776
2000,17-29 y.,Upper Secondary Level,I'm not sure yet,0.08152,45,654,0.06053,0.10251
2000,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.51993,40,40,0.36313,0.67673
2000,30-45 y.,Lower Secondary Level,Full-time,0.32315,46,89,0.22544,0.42087
2000,30-45 y.,Lower Secondary Level,Part-time,0.34398,43,89,0.24473,0.44323
2000,30-45 y.,Upper Secondary Level,Full-time,0.30623,243,749,0.27320,0.33926
2000,30-45 y.,Upper Secondary Level,Part-time,0.49456,365,749,0.45873,0.53039
2000,30-45 y.,Upper Secondary Level,Either,0.15015,107,749,0.12455,0.17575
2000,30-45 y.,Upper Secondary Level,I'm not sure yet,0.04906,34,749,0.03358,0.06454
2000,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.62514,62,62,0.50366,0.74663
2000,30-45 y.,First Stage of Tertiary Education,Part-time,0.71873,65,65,0.60858,0.82889
2000,30-45 y.,Second Stage of Tertiary Education,Full-time,0.31582,54,168,0.24532,0.38632
2000,30-45 y.,Second Stage of Tertiary Education,Part-time,0.41995,77,168,0.34510,0.49481
2000,30-45 y.,Second Stage of Tertiary Education,Either,0.24488,37,168,0.17966,0.31011
2000,46-65 y.,Upper Secondary Level,Full-time,0.42721,137,299,0.37105,0.48338
2000,46-65 y.,Upper Secondary Level,Part-time,0.31402,92,299,0.26132,0.36671
2000,46-65 y.,Upper Secondary Level,Either,0.19645,70,299,0.15134,0.24156
2000,46-65 y.,Second Stage of Tertiary Education,Full-time,0.40793,38,38,0.24957,0.56628
2001,17-29 y.,Pre-primary Level,Full-time,0.71610,276,348,0.66866,0.76354
2001,17-29 y.,Pre-primary Level,I'm not sure yet,0.17251,72,348,0.13276,0.21227
2001,17-29 y.,Lower Secondary Level,Full-time,0.58936,172,262,0.52967,0.64904
2001,17-29 y.,Lower Secondary Level,Part-time,0.18360,52,262,0.13663,0.23057
2001,17-29 y.,Lower Secondary Level,I'm not sure yet,0.13674,38,262,0.09506,0.17843
2001,17-29 y.,Upper Secondary Level,Full-time,0.66945,353,546,0.62996,0.70895
2001,17-29 y.,Upper Secondary Level,Part-time,0.14511,87,546,0.11554,0.17468
2001,17-29 y.,Upper Secondary Level,Either,0.10094,57,546,0.07565,0.12624
2001,17-29 y.,Upper Secondary Level,I'm not sure yet,0.08449,49,546,0.06114,0.10784
2001,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.62359,38,38,0.46748,0.77970
2001,30-45 y.,Lower Secondary Level,Full-time,0.34967,39,94,0.25275,0.44659
2001,30-45 y.,Lower Secondary Level,Part-time,0.41537,55,94,0.31521,0.51552
2001,30-45 y.,Upper Secondary Level,Full-time,0.31948,200,611,0.28248,0.35648
2001,30-45 y.,Upper Secondary Level,Part-time,0.49554,292,611,0.45587,0.53522
2001,30-45 y.,Upper Secondary Level,Either,0.12716,84,611,0.10072,0.15360
2001,30-45 y.,Upper Secondary Level,I'm not sure yet,0.05782,35,611,0.03930,0.07634
2001,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.60706,63,63,0.48549,0.72863
2001,30-45 y.,First Stage of Tertiary Education,Part-time,0.65006,58,58,0.52624,0.77388
2001,30-45 y.,Second Stage of Tertiary Education,Full-time,0.31507,48,120,0.23161,0.39854
2001,30-45 y.,Second Stage of Tertiary Education,Part-time,0.47787,72,120,0.38812,0.56761
2001,46-65 y.,Upper Secondary Level,Full-time,0.46947,137,304,0.41328,0.52567
2001,46-65 y.,Upper Secondary Level,Part-time,0.25738,80,304,0.20816,0.30661
2001,46-65 y.,Upper Secondary Level,Either,0.15554,53,304,0.11474,0.19635
2001,46-65 y.,Upper Secondary Level,I'm not sure yet,0.11760,34,304,0.08133,0.15387
2001,46-65 y.,Second Stage of Tertiary Education,Full-time,0.44316,38,38,0.28309,0.60323
2002,17-29 y.,Pre-primary Level,Full-time,0.67561,302,452,0.63240,0.71881
2002,17-29 y.,Pre-primary Level,Part-time,0.10134,34,452,0.07349,0.12920
2002,17-29 y.,Pre-primary Level,Either,0.08318,36,452,0.05769,0.10867
2002,17-29 y.,Pre-primary Level,I'm not sure yet,0.13987,80,452,0.10786,0.17188
2002,17-29 y.,Lower Secondary Level,Full-time,0.61124,169,244,0.54995,0.67254
2002,17-29 y.,Lower Secondary Level,Part-time,0.15577,43,244,0.11017,0.20137
2002,17-29 y.,Lower Secondary Level,Either,0.12531,32,244,0.08369,0.16694
2002,17-29 y.,Upper Secondary Level,Full-time,0.66950,392,597,0.63173,0.70726
2002,17-29 y.,Upper Secondary Level,Part-time,0.15827,91,597,0.12897,0.18757
2002,17-29 y.,Upper Secondary Level,Either,0.11704,79,597,0.09124,0.14285
2002,17-29 y.,Upper Secondary Level,I'm not sure yet,0.05519,35,597,0.03685,0.07352
2002,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.40439,35,35,0.23942,0.56936
2002,30-45 y.,Lower Secondary Level,Full-time,0.30176,32,85,0.20360,0.39993
2002,30-45 y.,Lower Secondary Level,Part-time,0.45428,53,85,0.34780,0.56076
2002,30-45 y.,Upper Secondary Level,Full-time,0.38049,244,637,0.34276,0.41823
2002,30-45 y.,Upper Secondary Level,Part-time,0.45668,298,637,0.41796,0.49539
2002,30-45 y.,Upper Secondary Level,Either,0.12126,95,637,0.09589,0.14663
2002,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.65842,68,68,0.54486,0.77197
2002,30-45 y.,First Stage of Tertiary Education,Part-time,0.73126,54,54,0.61192,0.85061
2002,30-45 y.,Second Stage of Tertiary Education,Full-time,0.27779,39,124,0.19863,0.35695
2002,30-45 y.,Second Stage of Tertiary Education,Part-time,0.45752,85,124,0.36947,0.54556
2002,46-65 y.,Upper Secondary Level,Full-time,0.51123,155,297,0.45429,0.56818
2002,46-65 y.,Upper Secondary Level,Part-time,0.24665,84,297,0.19754,0.29576
2002,46-65 y.,Upper Secondary Level,Either,0.17218,58,297,0.12917,0.21519
2002,46-65 y.,Second Stage of Tertiary Education,Full-time,0.59030,48,48,0.44971,0.73090
2003,17-29 y.,No answer / don't know,Full-time,0.60271,45,45,0.45812,0.74730
2003,17-29 y.,Pre-primary Level,Full-time,0.68769,286,417,0.64315,0.73222
2003,17-29 y.,Pre-primary Level,Either,0.07886,39,417,0.05296,0.10476
2003,17-29 y.,Pre-primary Level,I'm not sure yet,0.16055,92,417,0.12527,0.19583
2003,17-29 y.,Lower Secondary Level,Full-time,0.63676,149,230,0.57447,0.69905
2003,17-29 y.,Lower Secondary Level,Part-time,0.16052,40,230,0.11297,0.20806
2003,17-29 y.,Lower Secondary Level,Either,0.14059,41,230,0.09557,0.18561
2003,17-29 y.,Upper Secondary Level,Full-time,0.61772,354,564,0.57758,0.65786
2003,17-29 y.,Upper Secondary Level,Part-time,0.17371,97,564,0.14242,0.20501
2003,17-29 y.,Upper Secondary Level,Either,0.15610,74,564,0.12612,0.18608
2003,17-29 y.,Upper Secondary Level,I'm not sure yet,0.05247,39,564,0.03405,0.07089
2003,30-45 y.,Lower Secondary Level,Full-time,0.38001,38,74,0.26866,0.49136
2003,30-45 y.,Lower Secondary Level,Part-time,0.38494,36,74,0.27332,0.49656
