year,age_gr,sex,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,30-45 y.,female,I'm not sure yet,0.08548,32,265,0.05175,0.11921
1989,46-65 y.,male,Full-time,0.75995,52,52,0.64272,0.87717
1989,46-65 y.,female,Part-time,0.62645,63,63,0.50603,0.74686
1990,17-29 y.,male,Full-time,0.80719,69,69,0.71342,0.90095
1990,17-29 y.,female,Full-time,0.36146,57,113,0.27248,0.45043
1990,17-29 y.,female,Part-time,0.39947,56,113,0.30876,0.49018
1991,17-29 y.,male,Full-time,0.84851,337,368,0.81183,0.88519
1991,17-29 y.,male,Either,0.08362,31,368,0.05530,0.11194
1991,17-29 y.,female,Full-time,0.41682,226,538,0.37512,0.45853
1991,17-29 y.,female,Part-time,0.36123,182,538,0.32061,0.40186
1991,17-29 y.,female,Either,0.12205,72,538,0.09437,0.14974
1991,17-29 y.,female,I'm not sure yet,0.09989,58,538,0.07453,0.12525
1991,30-45 y.,male,Full-time,0.72420,88,88,0.63029,0.81811
1991,30-45 y.,female,Full-time,0.12887,65,366,0.09449,0.16324
1991,30-45 y.,female,Part-time,0.68730,240,366,0.63974,0.73486
1991,30-45 y.,female,Either,0.10362,61,366,0.07235,0.13489
1991,46-65 y.,male,Full-time,0.45571,54,54,0.32163,0.58980
1991,46-65 y.,female,Part-time,0.67773,77,77,0.57266,0.78280
1992,17-29 y.,male,Full-time,0.85273,361,361,0.81613,0.88934
1992,17-29 y.,female,Full-time,0.45537,267,590,0.41515,0.49558
1992,17-29 y.,female,Part-time,0.32349,179,590,0.28571,0.36127
1992,17-29 y.,female,Either,0.12262,79,590,0.09613,0.14911
1992,17-29 y.,female,I'm not sure yet,0.09853,65,590,0.07446,0.12260
1992,30-45 y.,male,Full-time,0.79575,106,106,0.71864,0.87286
1992,30-45 y.,female,Full-time,0.18112,116,466,0.14611,0.21612
1992,30-45 y.,female,Part-time,0.66397,285,466,0.62104,0.70691
1992,30-45 y.,female,Either,0.10179,65,466,0.07430,0.12927
1992,46-65 y.,male,Full-time,0.65645,77,77,0.54968,0.76322
1992,46-65 y.,female,Full-time,0.28806,61,164,0.21854,0.35758
1992,46-65 y.,female,Part-time,0.49463,71,164,0.41787,0.57138
1992,46-65 y.,female,Either,0.17678,32,164,0.11822,0.23535
1993,17-29 y.,male,Full-time,0.81424,369,411,0.77659,0.85188
1993,17-29 y.,male,I'm not sure yet,0.11711,42,411,0.08598,0.14824
1993,17-29 y.,female,Full-time,0.45158,254,599,0.41169,0.49146
1993,17-29 y.,female,Part-time,0.29978,187,599,0.26306,0.33650
1993,17-29 y.,female,Either,0.13842,92,599,0.11074,0.16610
1993,17-29 y.,female,I'm not sure yet,0.11023,66,599,0.08513,0.13533
1993,30-45 y.,male,Full-time,0.76656,107,107,0.68603,0.84709
1993,30-45 y.,female,Full-time,0.16339,108,440,0.12880,0.19797
1993,30-45 y.,female,Part-time,0.65986,262,440,0.61554,0.70418
1993,30-45 y.,female,Either,0.11780,70,440,0.08765,0.14796
1993,46-65 y.,male,Full-time,0.68108,84,84,0.58081,0.78134
1993,46-65 y.,female,Full-time,0.33773,63,156,0.26328,0.41219
1993,46-65 y.,female,Part-time,0.42001,60,156,0.34231,0.49772
1993,46-65 y.,female,Either,0.17083,33,156,0.11158,0.23008
1994,17-29 y.,male,Full-time,0.84352,373,373,0.80660,0.88044
1994,17-29 y.,female,Full-time,0.45111,264,597,0.41116,0.49106
1994,17-29 y.,female,Part-time,0.28065,168,597,0.24457,0.31672
1994,17-29 y.,female,Either,0.14126,86,597,0.11329,0.16922
1994,17-29 y.,female,I'm not sure yet,0.12699,79,597,0.10026,0.15372
1994,30-45 y.,male,Full-time,0.79121,129,129,0.72080,0.86163
1994,30-45 y.,female,Full-time,0.15712,102,505,0.12535,0.18890
1994,30-45 y.,female,Part-time,0.62585,287,505,0.58360,0.66810
1994,30-45 y.,female,Either,0.11039,64,505,0.08303,0.13775
1994,30-45 y.,female,I'm not sure yet,0.10663,52,505,0.07969,0.13358
1994,46-65 y.,male,Full-time,0.69070,84,84,0.59127,0.79014
1994,46-65 y.,female,Full-time,0.27858,61,174,0.21178,0.34539
1994,46-65 y.,female,Part-time,0.44554,67,174,0.37147,0.51960
1994,46-65 y.,female,Either,0.19167,46,174,0.13302,0.25033
1995,17-29 y.,male,Full-time,0.82801,376,411,0.79148,0.86454
1995,17-29 y.,male,Either,0.07960,35,411,0.05340,0.10580
1995,17-29 y.,female,Full-time,0.39588,258,612,0.35711,0.43466
1995,17-29 y.,female,Part-time,0.29925,183,612,0.26294,0.33556
1995,17-29 y.,female,Either,0.18414,100,612,0.15341,0.21487
1995,17-29 y.,female,I'm not sure yet,0.12073,71,612,0.09489,0.14656
1995,30-45 y.,male,Full-time,0.86274,140,140,0.80554,0.91995
1995,30-45 y.,female,Full-time,0.20149,127,566,0.16842,0.23457
1995,30-45 y.,female,Part-time,0.61249,316,566,0.57232,0.65267
1995,30-45 y.,female,Either,0.13258,88,566,0.10462,0.16054
1995,30-45 y.,female,I'm not sure yet,0.05343,35,566,0.03489,0.07198
1995,46-65 y.,male,Full-time,0.69499,98,98,0.60336,0.78662
1995,46-65 y.,female,Full-time,0.28421,59,190,0.21991,0.34852
1995,46-65 y.,female,Part-time,0.46203,85,190,0.39096,0.53311
1995,46-65 y.,female,Either,0.17804,46,190,0.12350,0.23258
1996,17-29 y.,male,Full-time,0.82750,376,443,0.79228,0.86272
1996,17-29 y.,male,Either,0.08122,33,443,0.05575,0.10668
1996,17-29 y.,male,I'm not sure yet,0.07191,34,443,0.04783,0.09599
1996,17-29 y.,female,Full-time,0.39261,249,591,0.35321,0.43202
1996,17-29 y.,female,Part-time,0.30258,160,591,0.26551,0.33965
1996,17-29 y.,female,Either,0.18138,105,591,0.15029,0.21248
1996,17-29 y.,female,I'm not sure yet,0.12342,77,591,0.09688,0.14996
1996,30-45 y.,male,Full-time,0.79905,151,151,0.73493,0.86318
1996,30-45 y.,female,Full-time,0.16162,109,563,0.13118,0.19205
1996,30-45 y.,female,Part-time,0.61633,319,563,0.57613,0.65654
1996,30-45 y.,female,Either,0.15290,91,563,0.12314,0.18265
1996,30-45 y.,female,I'm not sure yet,0.06915,44,563,0.04818,0.09013
1996,46-65 y.,male,Full-time,0.65754,102,102,0.56500,0.75009
1996,46-65 y.,female,Full-time,0.24347,57,191,0.18244,0.30449
1996,46-65 y.,female,Part-time,0.50407,82,191,0.43297,0.57516
1996,46-65 y.,female,Either,0.16563,52,191,0.11277,0.21849
1997,17-29 y.,male,Full-time,0.78086,332,380,0.73922,0.82251
1997,17-29 y.,male,Either,0.11766,48,380,0.08522,0.15009
1997,17-29 y.,female,Full-time,0.40619,230,572,0.36590,0.44647
1997,17-29 y.,female,Part-time,0.28922,171,572,0.25203,0.32641
1997,17-29 y.,female,Either,0.21363,112,572,0.18001,0.24724
1997,17-29 y.,female,I'm not sure yet,0.09097,59,572,0.06738,0.11456
1997,30-45 y.,male,Full-time,0.78162,158,158,0.71699,0.84625
1997,30-45 y.,female,Full-time,0.16030,97,560,0.12989,0.19072
1997,30-45 y.,female,Part-time,0.62758,334,560,0.58751,0.66766
1997,30-45 y.,female,Either,0.13690,94,560,0.10841,0.16540
1997,30-45 y.,female,I'm not sure yet,0.07521,35,560,0.05334,0.09707
1997,46-65 y.,male,Full-time,0.63543,116,148,0.55762,0.71324
1997,46-65 y.,male,Either,0.20617,32,148,0.14077,0.27157
1997,46-65 y.,female,Full-time,0.26572,59,184,0.20172,0.32972
1997,46-65 y.,female,Part-time,0.42739,78,184,0.35572,0.49907
1997,46-65 y.,female,Either,0.17655,47,184,0.12131,0.23180
1998,17-29 y.,male,Full-time,0.75883,360,449,0.71922,0.79845
1998,17-29 y.,male,Either,0.11586,52,449,0.08622,0.14550
1998,17-29 y.,male,I'm not sure yet,0.09389,37,449,0.06688,0.12090
1998,17-29 y.,female,Full-time,0.43945,245,577,0.39892,0.47999
1998,17-29 y.,female,Part-time,0.26696,157,577,0.23083,0.30308
1998,17-29 y.,female,Either,0.16165,98,577,0.13159,0.19172
1998,17-29 y.,female,I'm not sure yet,0.13194,77,577,0.10430,0.15958
1998,30-45 y.,male,Full-time,0.76221,163,163,0.69665,0.82777
1998,30-45 y.,female,Full-time,0.14862,97,607,0.12030,0.17694
1998,30-45 y.,female,Part-time,0.64863,372,607,0.61062,0.68664
1998,30-45 y.,female,Either,0.14957,95,607,0.12118,0.17797
1998,30-45 y.,female,I'm not sure yet,0.05318,43,607,0.03531,0.07105
1998,46-65 y.,male,Full-time,0.61035,123,156,0.53357,0.68712
1998,46-65 y.,male,Either,0.23767,33,156,0.17066,0.30468
1998,46-65 y.,female,Full-time,0.25406,52,175,0.18937,0.31874
1998,46-65 y.,female,Part-time,0.43577,77,175,0.36209,0.50945
1998,46-65 y.,female,Either,0.22771,46,175,0.16540,0.29002
1999,17-29 y.,male,Full-time,0.77096,317,394,0.72941,0.81250
1999,17-29 y.,male,Either,0.11842,41,394,0.08647,0.15036
1999,17-29 y.,male,I'm not sure yet,0.09134,36,394,0.06285,0.11982
1999,17-29 y.,female,Full-time,0.43011,228,540,0.38831,0.47191
1999,17-29 y.,female,Part-time,0.24930,136,540,0.21278,0.28582
1999,17-29 y.,female,Either,0.18305,94,540,0.15040,0.21570
1999,17-29 y.,female,I'm not sure yet,0.13754,82,540,0.10847,0.16662
1999,30-45 y.,male,Full-time,0.75112,127,127,0.67562,0.82662
1999,30-45 y.,female,Full-time,0.15805,90,518,0.12661,0.18950
1999,30-45 y.,female,Part-time,0.66214,305,518,0.62137,0.70292
1999,30-45 y.,female,Either,0.11618,80,518,0.08856,0.14381
1999,30-45 y.,female,I'm not sure yet,0.06362,43,518,0.04258,0.08466
1999,46-65 y.,male,Full-time,0.57141,85,117,0.48136,0.66147
1999,46-65 y.,male,Either,0.24661,32,117,0.16817,0.32505
1999,46-65 y.,female,Full-time,0.32043,53,151,0.24575,0.39511
1999,46-65 y.,female,Part-time,0.39521,64,151,0.31697,0.47345
1999,46-65 y.,female,Either,0.18264,34,151,0.12080,0.24447
2000,17-29 y.,male,Full-time,0.80355,544,656,0.77312,0.83397
2000,17-29 y.,male,Either,0.08278,60,656,0.06168,0.10388
2000,17-29 y.,male,I'm not sure yet,0.08470,52,656,0.06338,0.10603
2000,17-29 y.,female,Full-time,0.45117,414,868,0.41805,0.48429
2000,17-29 y.,female,Part-time,0.25736,225,868,0.22826,0.28646
2000,17-29 y.,female,Either,0.16697,133,868,0.14215,0.19180
2000,17-29 y.,female,I'm not sure yet,0.12450,96,868,0.10252,0.14647
2000,30-45 y.,male,Full-time,0.76713,231,275,0.71709,0.81718
2000,30-45 y.,male,Either,0.17537,44,275,0.13034,0.22039
2000,30-45 y.,female,Full-time,0.14586,159,982,0.12377,0.16794
2000,30-45 y.,female,Part-time,0.63839,613,982,0.60833,0.66846
2000,30-45 y.,female,Either,0.15074,141,982,0.12835,0.17313
2000,30-45 y.,female,I'm not sure yet,0.06501,69,982,0.04958,0.08044
2000,46-65 y.,male,Full-time,0.61365,149,198,0.54565,0.68164
2000,46-65 y.,male,Either,0.20437,49,198,0.14806,0.26068
2000,46-65 y.,female,Full-time,0.23742,79,288,0.18820,0.28665
2000,46-65 y.,female,Part-time,0.47881,142,288,0.42102,0.53661
2000,46-65 y.,female,Either,0.19366,67,288,0.14794,0.23938
2001,17-29 y.,male,Full-time,0.82152,494,592,0.79065,0.85239
2001,17-29 y.,male,Either,0.05206,34,592,0.03415,0.06997
2001,17-29 y.,male,I'm not sure yet,0.09597,64,592,0.07222,0.11971
2001,17-29 y.,female,Full-time,0.50137,405,789,0.46646,0.53628
2001,17-29 y.,female,Part-time,0.24364,180,789,0.21366,0.27361
2001,17-29 y.,female,Either,0.11841,94,789,0.09585,0.14097
2001,17-29 y.,female,I'm not sure yet,0.13657,110,789,0.11260,0.16055
2001,30-45 y.,male,Full-time,0.77832,208,241,0.72577,0.83087
2001,30-45 y.,male,Either,0.15128,33,241,0.10594,0.19661
2001,30-45 y.,female,Full-time,0.16023,140,838,0.13538,0.18509
2001,30-45 y.,female,Part-time,0.65422,536,838,0.62200,0.68644
2001,30-45 y.,female,Either,0.12245,107,838,0.10024,0.14465
2001,30-45 y.,female,I'm not sure yet,0.06310,55,838,0.04663,0.07957
2001,46-65 y.,male,Full-time,0.65913,143,181,0.58988,0.72838
2001,46-65 y.,male,Either,0.18735,38,181,0.13035,0.24435
2001,46-65 y.,female,Full-time,0.27710,81,284,0.22496,0.32925
2001,46-65 y.,female,Part-time,0.41615,112,284,0.35872,0.47358
2001,46-65 y.,female,Either,0.19368,60,284,0.14764,0.23973
2001,46-65 y.,female,I'm not sure yet,0.11306,31,284,0.07617,0.14996
2002,17-29 y.,male,Full-time,0.80548,560,707,0.77628,0.83468
2002,17-29 y.,male,Part-time,0.05538,38,707,0.03851,0.07225
2002,17-29 y.,male,Either,0.08481,58,707,0.06426,0.10536
2002,17-29 y.,male,I'm not sure yet,0.05433,51,707,0.03761,0.07105
2002,17-29 y.,female,Full-time,0.47046,405,803,0.43591,0.50500
2002,17-29 y.,female,Part-time,0.24672,166,803,0.21688,0.27655
2002,17-29 y.,female,Either,0.15693,127,803,0.13176,0.18211
2002,17-29 y.,female,I'm not sure yet,0.12589,105,803,0.10293,0.14885
2002,30-45 y.,male,Full-time,0.78338,228,269,0.73406,0.83270
2002,30-45 y.,male,Either,0.13134,41,269,0.09090,0.17179
2002,30-45 y.,female,Full-time,0.16930,134,852,0.14410,0.19449
2002,30-45 y.,female,Part-time,0.65606,556,852,0.62414,0.68797
2002,30-45 y.,female,Either,0.12378,121,852,0.10166,0.14591
2002,30-45 y.,female,I'm not sure yet,0.05086,41,852,0.03610,0.06562
2002,46-65 y.,male,Full-time,0.66430,156,195,0.59785,0.73075
2002,46-65 y.,male,Either,0.16424,39,195,0.11210,0.21637
2002,46-65 y.,female,Full-time,0.32809,95,276,0.27260,0.38359
2002,46-65 y.,female,Part-time,0.42030,123,276,0.36196,0.47865
2002,46-65 y.,female,Either,0.18420,58,276,0.13838,0.23002
2003,17-29 y.,male,Full-time,0.77926,536,697,0.74845,0.81007
2003,17-29 y.,male,Part-time,0.05258,41,697,0.03599,0.06916
2003,17-29 y.,male,Either,0.09170,62,697,0.07026,0.11314
2003,17-29 y.,male,I'm not sure yet,0.07646,58,697,0.05672,0.09621
2003,17-29 y.,female,Full-time,0.46739,368,768,0.43208,0.50270
2003,17-29 y.,female,Part-time,0.25151,169,768,0.22080,0.28221
2003,17-29 y.,female,Either,0.18634,127,768,0.15878,0.21390
2003,17-29 y.,female,I'm not sure yet,0.09476,104,768,0.07403,0.11549
2003,30-45 y.,male,Full-time,0.75378,247,302,0.70511,0.80245
2003,30-45 y.,male,Either,0.18633,55,302,0.14234,0.23031
2003,30-45 y.,female,Full-time,0.18822,135,743,0.16010,0.21635
2003,30-45 y.,female,Part-time,0.62249,452,743,0.58761,0.65737
2003,30-45 y.,female,Either,0.13643,109,743,0.11174,0.16113
2003,30-45 y.,female,I'm not sure yet,0.05285,47,743,0.03676,0.06895
2003,46-65 y.,male,Full-time,0.68867,175,213,0.62633,0.75100
2003,46-65 y.,male,Either,0.16252,38,213,0.11286,0.21218
2003,46-65 y.,female,Full-time,0.30483,94,292,0.25193,0.35772
2003,46-65 y.,female,Part-time,0.40482,138,292,0.34842,0.46122
2003,46-65 y.,female,Either,0.16708,60,292,0.12421,0.20994
2004,17-29 y.,male,Full-time,0.77159,562,732,0.74116,0.80202
2004,17-29 y.,male,Part-time,0.06309,47,732,0.04546,0.08071
2004,17-29 y.,male,Either,0.10491,71,732,0.08269,0.12712
2004,17-29 y.,male,I'm not sure yet,0.06042,52,732,0.04314,0.07769
2004,17-29 y.,female,Full-time,0.47191,405,818,0.43768,0.50614
2004,17-29 y.,female,Part-time,0.21691,159,818,0.18865,0.24517
2004,17-29 y.,female,Either,0.18590,139,818,0.15922,0.21257
2004,17-29 y.,female,I'm not sure yet,0.12528,115,818,0.10258,0.14798
2004,30-45 y.,male,Full-time,0.72145,217,271,0.66798,0.77493
2004,30-45 y.,male,Either,0.22010,54,271,0.17068,0.26952
2004,30-45 y.,female,Full-time,0.16525,128,740,0.13847,0.19203
2004,30-45 y.,female,Part-time,0.59264,440,740,0.55721,0.62806
2004,30-45 y.,female,Either,0.17875,125,740,0.15113,0.20638
2004,30-45 y.,female,I'm not sure yet,0.06336,47,740,0.04580,0.08092
2004,46-65 y.,male,Full-time,0.63423,185,239,0.57304,0.69543
2004,46-65 y.,male,Either,0.19025,54,239,0.14039,0.24012
2004,46-65 y.,female,Full-time,0.34531,98,312,0.29246,0.39815
2004,46-65 y.,female,Part-time,0.39632,145,312,0.34196,0.45069
2004,46-65 y.,female,Either,0.19064,69,312,0.14699,0.23430
2005,17-29 y.,male,Full-time,0.76068,548,706,0.72918,0.79217
2005,17-29 y.,male,Either,0.12235,86,706,0.09816,0.14654
2005,17-29 y.,male,I'm not sure yet,0.08837,72,706,0.06742,0.10933
2005,17-29 y.,female,Full-time,0.49911,432,827,0.46501,0.53320
2005,17-29 y.,female,Part-time,0.21573,153,827,0.18768,0.24378
2005,17-29 y.,female,Either,0.18594,144,827,0.15941,0.21247
2005,17-29 y.,female,I'm not sure yet,0.09923,98,827,0.07884,0.11961
2005,30-45 y.,male,Full-time,0.66318,192,250,0.60447,0.72188
2005,30-45 y.,male,Either,0.26125,58,250,0.20668,0.31582
2005,30-45 y.,female,Full-time,0.17269,110,678,0.14422,0.20117
2005,30-45 y.,female,Part-time,0.58150,419,678,0.54434,0.61866
2005,30-45 y.,female,Either,0.18643,115,678,0.15709,0.21577
2005,30-45 y.,female,I'm not sure yet,0.05937,34,678,0.04157,0.07717
2005,46-65 y.,male,Full-time,0.61462,145,204,0.54767,0.68157
2005,46-65 y.,male,Either,0.25018,59,204,0.19060,0.30977
2005,46-65 y.,female,Full-time,0.30118,94,302,0.24935,0.35300
2005,46-65 y.,female,Part-time,0.39061,137,302,0.33549,0.44573
2005,46-65 y.,female,Either,0.23865,71,302,0.19050,0.28681
2006,17-29 y.,male,Full-time,0.75278,490,639,0.71931,0.78626
2006,17-29 y.,male,Part-time,0.05762,35,639,0.03954,0.07570
2006,17-29 y.,male,Either,0.13854,72,639,0.11173,0.16534
2006,17-29 y.,male,I'm not sure yet,0.05106,42,639,0.03398,0.06814
2006,17-29 y.,female,Full-time,0.43451,382,766,0.39938,0.46963
2006,17-29 y.,female,Part-time,0.29604,168,766,0.26369,0.32839
2006,17-29 y.,female,Either,0.19649,147,766,0.16833,0.22465
2006,17-29 y.,female,I'm not sure yet,0.07296,69,766,0.05453,0.09139
2006,30-45 y.,male,Full-time,0.71348,196,247,0.65698,0.76998
2006,30-45 y.,male,Either,0.21435,51,247,0.16307,0.26563
2006,30-45 y.,female,Full-time,0.16368,104,732,0.13686,0.19050
2006,30-45 y.,female,Part-time,0.64786,506,732,0.61324,0.68249
2006,30-45 y.,female,Either,0.16022,122,732,0.13363,0.18681
2006,46-65 y.,male,Full-time,0.63392,168,263,0.57559,0.69225
2006,46-65 y.,male,Part-time,0.11280,34,263,0.07449,0.15111
2006,46-65 y.,male,Either,0.22694,61,263,0.17622,0.27765
2006,46-65 y.,female,Full-time,0.27661,89,332,0.22841,0.32480
2006,46-65 y.,female,Part-time,0.39932,152,332,0.34656,0.45208
2006,46-65 y.,female,Either,0.28396,91,332,0.23538,0.33253
2007,17-29 y.,male,Full-time,0.70071,408,555,0.66258,0.73884
2007,17-29 y.,male,Part-time,0.07078,31,555,0.04943,0.09214
2007,17-29 y.,male,Either,0.18457,79,555,0.15227,0.21688
2007,17-29 y.,male,I'm not sure yet,0.04393,37,555,0.02687,0.06100
2007,17-29 y.,female,Full-time,0.47163,338,695,0.43449,0.50877
2007,17-29 y.,female,Part-time,0.24307,145,695,0.21115,0.27498
2007,17-29 y.,female,Either,0.18965,137,695,0.16048,0.21881
2007,17-29 y.,female,I'm not sure yet,0.09566,75,695,0.07378,0.11754
2007,30-45 y.,male,Full-time,0.67934,134,168,0.60855,0.75013
2007,30-45 y.,male,Either,0.22319,34,168,0.16004,0.28634
2007,30-45 y.,female,Full-time,0.16395,91,562,0.13331,0.19459
2007,30-45 y.,female,Part-time,0.61856,373,562,0.57837,0.65876
2007,30-45 y.,female,Either,0.17580,98,562,0.14430,0.20730
2007,46-65 y.,male,Full-time,0.49106,110,203,0.42212,0.56000
2007,46-65 y.,male,Part-time,0.18629,38,203,0.13260,0.23998
2007,46-65 y.,male,Either,0.24693,55,203,0.18746,0.30640
2007,46-65 y.,female,Full-time,0.20622,72,292,0.15973,0.25270
2007,46-65 y.,female,Part-time,0.37339,130,292,0.31782,0.42897
2007,46-65 y.,female,Either,0.32376,90,292,0.27000,0.37752
2008,17-29 y.,male,Full-time,0.75739,378,482,0.71909,0.79570
2008,17-29 y.,male,Either,0.12154,55,482,0.09234,0.15074
2008,17-29 y.,male,I'm not sure yet,0.08214,49,482,0.05760,0.10667
2008,17-29 y.,female,Full-time,0.51791,324,624,0.47867,0.55715
2008,17-29 y.,female,Part-time,0.20276,115,624,0.17119,0.23433
2008,17-29 y.,female,Either,0.19595,125,624,0.16478,0.22712
2008,17-29 y.,female,I'm not sure yet,0.08338,60,624,0.06167,0.10509
2008,30-45 y.,male,Full-time,0.62222,111,111,0.53162,0.71283
2008,30-45 y.,female,Full-time,0.14762,73,502,0.11656,0.17869
2008,30-45 y.,female,Part-time,0.63523,323,502,0.59308,0.67738
2008,30-45 y.,female,Either,0.15674,71,502,0.12490,0.18857
2008,30-45 y.,female,I'm not sure yet,0.06041,35,502,0.03954,0.08127
2008,46-65 y.,male,Full-time,0.55806,111,169,0.48296,0.63315
2008,46-65 y.,male,Either,0.29149,58,169,0.22277,0.36021
2008,46-65 y.,female,Full-time,0.19311,50,248,0.14389,0.24234
2008,46-65 y.,female,Part-time,0.45271,129,248,0.39063,0.51479
2008,46-65 y.,female,Either,0.29707,69,248,0.24008,0.35406
2009,17-29 y.,male,Full-time,0.71038,358,462,0.66897,0.75178
2009,17-29 y.,male,Either,0.18061,70,462,0.14550,0.21573
2009,17-29 y.,male,I'm not sure yet,0.05124,34,462,0.03111,0.07137
2009,17-29 y.,female,Full-time,0.46564,272,514,0.42248,0.50881
2009,17-29 y.,female,Part-time,0.21250,94,514,0.17710,0.24790
2009,17-29 y.,female,Either,0.23124,95,514,0.19475,0.26772
2009,17-29 y.,female,I'm not sure yet,0.09062,53,514,0.06578,0.11546
2009,30-45 y.,male,Full-time,0.71445,113,113,0.63080,0.79810
2009,30-45 y.,female,Full-time,0.18289,67,422,0.14596,0.21981
