"plh0196","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Leute verfolgen Eigeninteresse","2003","(Fach-)Abitur","Staedtischer Raum","1220","0.67387422718645","0.652295234243792","0.695453220129108"
"Leute verfolgen Eigeninteresse","2003","(Fach-)Abitur","Laendlicher Raum","406","0.71733015027123","0.68006816867676","0.7545921318657"
"Leute verfolgen Eigeninteresse","2003","AkademikerIn","Staedtischer Raum","1793","0.592112845908315","0.574605748984034","0.609619942832596"
"Leute verfolgen Eigeninteresse","2003","AkademikerIn","Laendlicher Raum","802","0.642109758745985","0.615619430858385","0.668600086633585"
"Leute sind hilfsbereit","2004","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2004","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2004","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2004","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2004","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2004","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2004","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2004","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2004","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2004","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2004","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2004","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2004","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2004","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2004","Realschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2004","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2004","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2004","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2004","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2004","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2005","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2005","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2005","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2005","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2005","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2005","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2005","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2005","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2005","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2005","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2005","Realschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2005","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2005","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2005","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2005","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2005","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2006","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2006","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2006","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2006","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2006","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2006","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2006","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2006","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2006","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2006","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2006","Realschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2006","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2006","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2006","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2006","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2006","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2007","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2007","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2007","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2007","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2007","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2007","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2007","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2007","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2007","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2007","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2007","Realschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2007","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2007","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2007","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2007","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2007","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2008","(noch) kein Abschluss","Staedtischer Raum","155","0.352489290378067","0.304006219902086","0.400972360854049"
"Leute sind hilfsbereit","2008","(noch) kein Abschluss","Laendlicher Raum","50","0.282405617521232","0.213084306988202","0.351726928054262"
"Leute sind hilfsbereit","2008","Hauptschule","Staedtischer Raum","1687","0.393197926178576","0.378567603761919","0.407828248595234"
"Leute sind hilfsbereit","2008","Hauptschule","Laendlicher Raum","926","0.382083005502254","0.362807395452291","0.401358615552217"
"Leute sind hilfsbereit","2008","Realschule","Staedtischer Raum","1054","0.331860548421823","0.314888518054261","0.348832578789385"
"Leute sind hilfsbereit","2008","Realschule","Laendlicher Raum","663","0.302893407751111","0.283249574419654","0.322537241082568"
"Leute sind hilfsbereit","2008","(Fach-)Abitur","Staedtischer Raum","593","0.355232889380646","0.331841119060885","0.378624659700407"
"Leute sind hilfsbereit","2008","(Fach-)Abitur","Laendlicher Raum","162","0.297589637653442","0.258702570709782","0.336476704597102"
"Leute sind hilfsbereit","2008","AkademikerIn","Staedtischer Raum","1296","0.427132063814392","0.409134748250488","0.445129379378297"
"Leute sind hilfsbereit","2008","AkademikerIn","Laendlicher Raum","465","0.390362389503516","0.362875520934448","0.417849258072584"
"Leute verfolgen Eigeninteresse","2008","(noch) kein Abschluss","Staedtischer Raum","218","0.647510709621932","0.599027639145951","0.695993780097914"
"Leute verfolgen Eigeninteresse","2008","(noch) kein Abschluss","Laendlicher Raum","112","0.717594382478768","0.648273071945738","0.786915693011799"
"Leute verfolgen Eigeninteresse","2008","Hauptschule","Staedtischer Raum","2595","0.606802073821424","0.592171751404766","0.621432396238081"
"Leute verfolgen Eigeninteresse","2008","Hauptschule","Laendlicher Raum","1515","0.617916994497746","0.598641384447783","0.63719260454771"
"Leute verfolgen Eigeninteresse","2008","Realschule","Staedtischer Raum","1903","0.668139451578177","0.651167421210615","0.685111481945739"
"Leute verfolgen Eigeninteresse","2008","Realschule","Laendlicher Raum","1439","0.697106592248889","0.677462758917432","0.716750425580346"
"Leute verfolgen Eigeninteresse","2008","(Fach-)Abitur","Staedtischer Raum","1015","0.644767110619354","0.621375340299593","0.668158880939115"
"Leute verfolgen Eigeninteresse","2008","(Fach-)Abitur","Laendlicher Raum","369","0.702410362346558","0.663523295402898","0.741297429290218"
"Leute verfolgen Eigeninteresse","2008","AkademikerIn","Staedtischer Raum","1606","0.572867936185608","0.554870620621703","0.590865251749512"
"Leute verfolgen Eigeninteresse","2008","AkademikerIn","Laendlicher Raum","745","0.609637610496484","0.582150741927416","0.637124479065552"
"Leute sind hilfsbereit","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2009","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2009","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2009","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2009","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2009","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2009","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2009","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2009","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2009","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2009","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2009","Realschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2009","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2009","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2009","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2009","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2009","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2010","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2010","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2010","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2010","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2010","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2010","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2010","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2010","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2010","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2010","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2010","Realschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2010","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2010","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2010","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2010","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2010","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2011","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2011","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2011","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2011","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2011","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2011","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2011","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2011","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2011","Realschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2011","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2011","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2011","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2011","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2011","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2012","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2012","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2012","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2012","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2012","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2012","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2012","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2012","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2012","Realschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2012","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2012","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2012","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2013","(noch) kein Abschluss","Staedtischer Raum","186","0.364731325376409","0.323398558165877","0.406064092586941"
"Leute sind hilfsbereit","2013","(noch) kein Abschluss","Laendlicher Raum","104","0.429087471744187","0.369496171993652","0.488678771494722"
"Leute sind hilfsbereit","2013","Hauptschule","Staedtischer Raum","1925","0.429926683418608","0.415623347417539","0.444230019419677"
"Leute sind hilfsbereit","2013","Hauptschule","Laendlicher Raum","1289","0.434413107625818","0.416681672987773","0.452144542263862"
"Leute sind hilfsbereit","2013","Realschule","Staedtischer Raum","1552","0.379740773140963","0.364577046226984","0.394904500054942"
"Leute sind hilfsbereit","2013","Realschule","Laendlicher Raum","1251","0.384367740089096","0.367412602904211","0.401322877273981"
"Leute sind hilfsbereit","2013","(Fach-)Abitur","Staedtischer Raum","989","0.41057319981003","0.390490464508697","0.430655935111363"
"Leute sind hilfsbereit","2013","(Fach-)Abitur","Laendlicher Raum","438","0.459829912612739","0.42712375397188","0.492536071253597"
"Leute sind hilfsbereit","2013","AkademikerIn","Staedtischer Raum","2147","0.520129815814615","0.504752858101401","0.535506773527829"
"Leute sind hilfsbereit","2013","AkademikerIn","Laendlicher Raum","854","0.495355572351624","0.471053736232989","0.519657408470258"
"Leute verfolgen Eigeninteresse","2013","(noch) kein Abschluss","Staedtischer Raum","335","0.635268674623591","0.593935907413059","0.676601441834123"
"Leute verfolgen Eigeninteresse","2013","(noch) kein Abschluss","Laendlicher Raum","161","0.570912528255813","0.511321228505278","0.630503828006348"
"Leute verfolgen Eigeninteresse","2013","Hauptschule","Staedtischer Raum","2677","0.570073316581392","0.555769980580323","0.584376652582461"
"Leute verfolgen Eigeninteresse","2013","Hauptschule","Laendlicher Raum","1713","0.565586892374182","0.547855457736138","0.583318327012227"
"Leute verfolgen Eigeninteresse","2013","Realschule","Staedtischer Raum","2383","0.620259226859037","0.605095499945058","0.635422953773016"
"Leute verfolgen Eigeninteresse","2013","Realschule","Laendlicher Raum","1911","0.615632259910904","0.598677122726019","0.632587397095788"
"Leute verfolgen Eigeninteresse","2013","(Fach-)Abitur","Staedtischer Raum","1316","0.58942680018997","0.569344064888637","0.609509535491303"
"Leute verfolgen Eigeninteresse","2013","(Fach-)Abitur","Laendlicher Raum","454","0.540170087387261","0.507463928746403","0.57287624602812"
"Leute verfolgen Eigeninteresse","2013","AkademikerIn","Staedtischer Raum","1908","0.479870184185385","0.464493226472171","0.495247141898599"
"Leute verfolgen Eigeninteresse","2013","AkademikerIn","Laendlicher Raum","772","0.504644427648376","0.480342591529742","0.528946263767011"
"Leute sind hilfsbereit","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2014","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2014","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2014","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2014","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2014","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2014","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2014","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2014","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2014","Realschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2014","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2014","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2014","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2015","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2015","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2015","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2015","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2015","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2015","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2015","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2015","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2015","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2015","Realschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2015","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2015","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2015","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2015","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2015","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2016","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2016","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2016","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2016","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2016","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2016","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2016","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2016","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2016","Realschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2016","Realschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2016","AkademikerIn","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2016","AkademikerIn","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2017","Hauptschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2017","Hauptschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2017","Realschule","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2017","Realschule","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2017","(Fach-)Abitur","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2017","(Fach-)Abitur","Laendlicher Raum","","","",""
"Leute sind hilfsbereit","2017","AkademikerIn","Staedtischer Raum","","","",""
"Leute sind hilfsbereit","2017","AkademikerIn","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2017","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2017","Hauptschule","Staedtischer Raum","","","",""
"Leute verfolgen Eigeninteresse","2017","Hauptschule","Laendlicher Raum","","","",""
"Leute verfolgen Eigeninteresse","2017","Realschule","Staedtischer Raum","","","",""
