year,bula_h,migback,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Berlin,No migration background,People usually only pursue their own interests,0.66681,483,712,0.63216,0.70145
2003,Berlin,Direct migration background,People usually only pursue their own interests,0.67856,45,45,0.54056,0.81656
2003,Brandenburg,No migration background,People usually try to be helpful,0.29388,271,906,0.26420,0.32356
2003,Brandenburg,No migration background,People usually only pursue their own interests,0.70612,635,906,0.67644,0.73580
2003,Mecklenburg-Western Pomerania,No migration background,People usually try to be helpful,0.31573,158,504,0.27511,0.35635
2003,Mecklenburg-Western Pomerania,No migration background,People usually only pursue their own interests,0.68427,346,504,0.64365,0.72489
2003,Saxony,No migration background,People usually try to be helpful,0.33596,545,1558,0.31250,0.35943
2003,Saxony,No migration background,People usually only pursue their own interests,0.66404,1013,1558,0.64057,0.68750
2003,Saxony-Anhalt,No migration background,People usually try to be helpful,0.26695,233,897,0.23799,0.29592
2003,Saxony-Anhalt,No migration background,People usually only pursue their own interests,0.73305,664,897,0.70408,0.76201
2003,Thuringa,No migration background,People usually try to be helpful,0.26104,236,926,0.23274,0.28935
2003,Thuringa,No migration background,People usually only pursue their own interests,0.73896,690,926,0.71065,0.76726
2008,Schleswig-Holstein,No migration background,People usually try to be helpful,0.42277,225,487,0.37885,0.46669
2008,Schleswig-Holstein,No migration background,People usually only pursue their own interests,0.57723,262,487,0.53331,0.62115
2008,Hamburg,No migration background,People usually try to be helpful,0.39377,111,247,0.33272,0.45483
2008,Hamburg,No migration background,People usually only pursue their own interests,0.60623,136,247,0.54517,0.66728
2008,Lower Saxony,No migration background,People usually try to be helpful,0.39119,613,1527,0.36671,0.41568
2008,Lower Saxony,No migration background,People usually only pursue their own interests,0.60881,914,1527,0.58432,0.63329
2008,Lower Saxony,Direct migration background,People usually try to be helpful,0.36041,60,149,0.28306,0.43777
2008,Lower Saxony,Direct migration background,People usually only pursue their own interests,0.63959,89,149,0.56223,0.71694
2008,Lower Saxony,Indirect migration background,People usually only pursue their own interests,0.77447,32,32,0.62735,0.92159
2008,Bremen,No migration background,People usually try to be helpful,0.41680,54,125,0.33002,0.50358
2008,Bremen,No migration background,People usually only pursue their own interests,0.58320,71,125,0.49642,0.66998
2008,North Rhine-Westphalia,No migration background,People usually try to be helpful,0.37866,1267,3160,0.36174,0.39557
2008,North Rhine-Westphalia,No migration background,People usually only pursue their own interests,0.62134,1893,3160,0.60443,0.63826
2008,North Rhine-Westphalia,Direct migration background,People usually try to be helpful,0.32318,170,499,0.28211,0.36426
2008,North Rhine-Westphalia,Direct migration background,People usually only pursue their own interests,0.67682,329,499,0.63574,0.71789
2008,North Rhine-Westphalia,Indirect migration background,People usually try to be helpful,0.33812,83,208,0.27367,0.40257
2008,North Rhine-Westphalia,Indirect migration background,People usually only pursue their own interests,0.66188,125,208,0.59743,0.72633
2008,Hesse,No migration background,People usually try to be helpful,0.40286,414,1043,0.37308,0.43264
2008,Hesse,No migration background,People usually only pursue their own interests,0.59714,629,1043,0.56736,0.62692
2008,Hesse,Direct migration background,People usually try to be helpful,0.33549,65,180,0.26632,0.40466
2008,Hesse,Direct migration background,People usually only pursue their own interests,0.66451,115,180,0.59534,0.73368
2008,Hesse,Indirect migration background,People usually only pursue their own interests,0.84145,55,55,0.74403,0.93887
2008,"Rhineland-Palatinate, Saarland",No migration background,People usually try to be helpful,0.44833,412,900,0.41582,0.48084
2008,"Rhineland-Palatinate, Saarland",No migration background,People usually only pursue their own interests,0.55167,488,900,0.51916,0.58418
2008,"Rhineland-Palatinate, Saarland",Direct migration background,People usually try to be helpful,0.50191,68,139,0.41849,0.58533
2008,"Rhineland-Palatinate, Saarland",Direct migration background,People usually only pursue their own interests,0.49809,71,139,0.41467,0.58151
2008,"Rhineland-Palatinate, Saarland",Indirect migration background,People usually only pursue their own interests,0.70868,34,34,0.55366,0.86371
2008,Baden-Wuerttemberg,No migration background,People usually try to be helpful,0.40620,728,1712,0.38293,0.42948
2008,Baden-Wuerttemberg,No migration background,People usually only pursue their own interests,0.59380,984,1712,0.57052,0.61707
2008,Baden-Wuerttemberg,Direct migration background,People usually try to be helpful,0.37016,165,429,0.32441,0.41590
2008,Baden-Wuerttemberg,Direct migration background,People usually only pursue their own interests,0.62984,264,429,0.58410,0.67559
2008,Baden-Wuerttemberg,Indirect migration background,People usually try to be helpful,0.30571,61,171,0.23645,0.37497
2008,Baden-Wuerttemberg,Indirect migration background,People usually only pursue their own interests,0.69429,110,171,0.62503,0.76355
2008,Bavaria,No migration background,People usually try to be helpful,0.34486,819,2294,0.32541,0.36432
2008,Bavaria,No migration background,People usually only pursue their own interests,0.65514,1475,2294,0.63568,0.67459
2008,Bavaria,Direct migration background,People usually try to be helpful,0.38498,105,284,0.32829,0.44168
2008,Bavaria,Direct migration background,People usually only pursue their own interests,0.61502,179,284,0.55832,0.67171
2008,Bavaria,Indirect migration background,People usually try to be helpful,0.31547,41,124,0.23335,0.39760
2008,Bavaria,Indirect migration background,People usually only pursue their own interests,0.68453,83,124,0.60240,0.76665
2008,Berlin,No migration background,People usually try to be helpful,0.32732,206,631,0.29068,0.36397
2008,Berlin,No migration background,People usually only pursue their own interests,0.67268,425,631,0.63603,0.70932
2008,Berlin,Direct migration background,People usually only pursue their own interests,0.66286,31,31,0.49370,0.83203
2008,Brandenburg,No migration background,People usually try to be helpful,0.28958,236,786,0.25785,0.32131
2008,Brandenburg,No migration background,People usually only pursue their own interests,0.71042,550,786,0.67869,0.74215
2008,Mecklenburg-Western Pomerania,No migration background,People usually try to be helpful,0.37130,177,474,0.32776,0.41485
2008,Mecklenburg-Western Pomerania,No migration background,People usually only pursue their own interests,0.62870,297,474,0.58515,0.67224
2008,Saxony,No migration background,People usually try to be helpful,0.33744,475,1385,0.31253,0.36235
2008,Saxony,No migration background,People usually only pursue their own interests,0.66256,910,1385,0.63765,0.68747
2008,Saxony-Anhalt,No migration background,People usually try to be helpful,0.34091,254,790,0.30783,0.37399
2008,Saxony-Anhalt,No migration background,People usually only pursue their own interests,0.65909,536,790,0.62601,0.69217
2008,Thuringa,No migration background,People usually try to be helpful,0.32608,276,846,0.29447,0.35768
2008,Thuringa,No migration background,People usually only pursue their own interests,0.67392,570,846,0.64232,0.70553
2013,Schleswig-Holstein,No migration background,People usually try to be helpful,0.49301,373,769,0.45765,0.52837
2013,Schleswig-Holstein,No migration background,People usually only pursue their own interests,0.50699,396,769,0.47163,0.54235
2013,Schleswig-Holstein,Direct migration background,People usually try to be helpful,0.41207,40,88,0.30864,0.51550
2013,Schleswig-Holstein,Direct migration background,People usually only pursue their own interests,0.58793,48,88,0.48450,0.69136
2013,Hamburg,No migration background,People usually try to be helpful,0.46694,193,333,0.41327,0.52061
2013,Hamburg,No migration background,People usually only pursue their own interests,0.53306,140,333,0.47939,0.58673
2013,Hamburg,Direct migration background,People usually try to be helpful,0.84408,32,32,0.71637,0.97179
2013,Lower Saxony,No migration background,People usually try to be helpful,0.44755,972,2103,0.42629,0.46881
2013,Lower Saxony,No migration background,People usually only pursue their own interests,0.55245,1131,2103,0.53119,0.57371
2013,Lower Saxony,Direct migration background,People usually try to be helpful,0.44046,125,234,0.37671,0.50420
2013,Lower Saxony,Direct migration background,People usually only pursue their own interests,0.55954,109,234,0.49580,0.62329
2013,Lower Saxony,Indirect migration background,People usually only pursue their own interests,0.72617,46,46,0.59588,0.85646
2013,Bremen,No migration background,People usually try to be helpful,0.32720,57,143,0.25003,0.40438
2013,Bremen,No migration background,People usually only pursue their own interests,0.67280,86,143,0.59562,0.74997
2013,North Rhine-Westphalia,No migration background,People usually try to be helpful,0.43725,1738,3925,0.42172,0.45277
2013,North Rhine-Westphalia,No migration background,People usually only pursue their own interests,0.56275,2187,3925,0.54723,0.57828
2013,North Rhine-Westphalia,Direct migration background,People usually try to be helpful,0.38987,302,780,0.35562,0.42412
2013,North Rhine-Westphalia,Direct migration background,People usually only pursue their own interests,0.61013,478,780,0.57588,0.64438
2013,North Rhine-Westphalia,Indirect migration background,People usually try to be helpful,0.44403,120,304,0.38808,0.49997
2013,North Rhine-Westphalia,Indirect migration background,People usually only pursue their own interests,0.55597,184,304,0.50003,0.61192
2013,Hesse,No migration background,People usually try to be helpful,0.41366,572,1325,0.38714,0.44019
2013,Hesse,No migration background,People usually only pursue their own interests,0.58634,753,1325,0.55981,0.61286
2013,Hesse,Direct migration background,People usually try to be helpful,0.40442,120,286,0.34744,0.46140
2013,Hesse,Direct migration background,People usually only pursue their own interests,0.59558,166,286,0.53860,0.65256
2013,Hesse,Indirect migration background,People usually try to be helpful,0.29923,31,105,0.21122,0.38724
2013,Hesse,Indirect migration background,People usually only pursue their own interests,0.70077,74,105,0.61276,0.78878
2013,"Rhineland-Palatinate, Saarland",No migration background,People usually try to be helpful,0.44913,528,1134,0.42017,0.47810
2013,"Rhineland-Palatinate, Saarland",No migration background,People usually only pursue their own interests,0.55087,606,1134,0.52190,0.57983
2013,"Rhineland-Palatinate, Saarland",Direct migration background,People usually try to be helpful,0.47861,83,172,0.40373,0.55348
2013,"Rhineland-Palatinate, Saarland",Direct migration background,People usually only pursue their own interests,0.52139,89,172,0.44652,0.59627
2013,"Rhineland-Palatinate, Saarland",Indirect migration background,People usually only pursue their own interests,0.57888,45,45,0.43298,0.72477
2013,Baden-Wuerttemberg,No migration background,People usually try to be helpful,0.46323,1101,2304,0.44287,0.48360
2013,Baden-Wuerttemberg,No migration background,People usually only pursue their own interests,0.53677,1203,2304,0.51640,0.55713
2013,Baden-Wuerttemberg,Direct migration background,People usually try to be helpful,0.46156,179,438,0.41482,0.50831
2013,Baden-Wuerttemberg,Direct migration background,People usually only pursue their own interests,0.53844,259,438,0.49169,0.58518
2013,Baden-Wuerttemberg,Indirect migration background,People usually try to be helpful,0.39582,81,199,0.32770,0.46394
2013,Baden-Wuerttemberg,Indirect migration background,People usually only pursue their own interests,0.60418,118,199,0.53606,0.67230
2013,Bavaria,No migration background,People usually try to be helpful,0.42690,1459,3302,0.41003,0.44378
2013,Bavaria,No migration background,People usually only pursue their own interests,0.57310,1843,3302,0.55622,0.58997
2013,Bavaria,Direct migration background,People usually try to be helpful,0.40154,203,450,0.35620,0.44688
2013,Bavaria,Direct migration background,People usually only pursue their own interests,0.59846,247,450,0.55312,0.64380
2013,Bavaria,Indirect migration background,People usually try to be helpful,0.30074,60,193,0.23587,0.36561
2013,Bavaria,Indirect migration background,People usually only pursue their own interests,0.69926,133,193,0.63439,0.76413
2013,Berlin,No migration background,People usually try to be helpful,0.43087,343,841,0.39738,0.46436
2013,Berlin,No migration background,People usually only pursue their own interests,0.56913,498,841,0.53564,0.60262
2013,Berlin,Direct migration background,People usually try to be helpful,0.51270,38,81,0.40316,0.62223
2013,Berlin,Direct migration background,People usually only pursue their own interests,0.48730,43,81,0.37777,0.59684
2013,Brandenburg,No migration background,People usually try to be helpful,0.40845,394,957,0.37729,0.43961
2013,Brandenburg,No migration background,People usually only pursue their own interests,0.59155,563,957,0.56039,0.62271
2013,Mecklenburg-Western Pomerania,No migration background,People usually try to be helpful,0.42669,256,554,0.38547,0.46792
2013,Mecklenburg-Western Pomerania,No migration background,People usually only pursue their own interests,0.57331,298,554,0.53208,0.61453
2013,Saxony,No migration background,People usually try to be helpful,0.39400,672,1628,0.37026,0.41775
2013,Saxony,No migration background,People usually only pursue their own interests,0.60600,956,1628,0.58225,0.62974
2013,Saxony-Anhalt,No migration background,People usually try to be helpful,0.35254,318,913,0.32153,0.38354
2013,Saxony-Anhalt,No migration background,People usually only pursue their own interests,0.64746,595,913,0.61646,0.67847
2013,Thuringa,No migration background,People usually try to be helpful,0.43154,418,951,0.40004,0.46304
2013,Thuringa,No migration background,People usually only pursue their own interests,0.56846,533,951,0.53696,0.59996
2018,Schleswig-Holstein,No migration background,People usually try to be helpful,0.50722,361,712,0.47047,0.54397
2018,Schleswig-Holstein,No migration background,People usually only pursue their own interests,0.49278,351,712,0.45603,0.52953
2018,Schleswig-Holstein,Direct migration background,People usually try to be helpful,0.45960,142,284,0.40153,0.51766
2018,Schleswig-Holstein,Direct migration background,People usually only pursue their own interests,0.54040,142,284,0.48234,0.59847
2018,Hamburg,No migration background,People usually try to be helpful,0.51350,176,320,0.45865,0.56835
2018,Hamburg,No migration background,People usually only pursue their own interests,0.48650,144,320,0.43165,0.54135
2018,Hamburg,Direct migration background,People usually try to be helpful,0.50063,80,158,0.42242,0.57885
2018,Hamburg,Direct migration background,People usually only pursue their own interests,0.49937,78,158,0.42115,0.57758
2018,Lower Saxony,No migration background,People usually try to be helpful,0.49180,939,1914,0.46940,0.51421
2018,Lower Saxony,No migration background,People usually only pursue their own interests,0.50820,975,1914,0.48579,0.53060
2018,Lower Saxony,Direct migration background,People usually try to be helpful,0.48990,464,818,0.45562,0.52418
2018,Lower Saxony,Direct migration background,People usually only pursue their own interests,0.51010,354,818,0.47582,0.54438
2018,Lower Saxony,Indirect migration background,People usually try to be helpful,0.33971,54,132,0.25860,0.42081
2018,Lower Saxony,Indirect migration background,People usually only pursue their own interests,0.66029,78,132,0.57919,0.74140
2018,Bremen,No migration background,People usually try to be helpful,0.39001,67,145,0.31034,0.46967
2018,Bremen,No migration background,People usually only pursue their own interests,0.60999,78,145,0.53033,0.68966
2018,Bremen,Direct migration background,People usually try to be helpful,0.30565,44,130,0.22615,0.38515
2018,Bremen,Direct migration background,People usually only pursue their own interests,0.69435,86,130,0.61485,0.77385
2018,North Rhine-Westphalia,No migration background,People usually try to be helpful,0.46609,1697,3605,0.44980,0.48237
2018,North Rhine-Westphalia,No migration background,People usually only pursue their own interests,0.53391,1908,3605,0.51763,0.55020
2018,North Rhine-Westphalia,Direct migration background,People usually try to be helpful,0.49163,937,1921,0.46927,0.51400
2018,North Rhine-Westphalia,Direct migration background,People usually only pursue their own interests,0.50837,984,1921,0.48600,0.53073
2018,North Rhine-Westphalia,Indirect migration background,People usually try to be helpful,0.39616,182,486,0.35263,0.43969
2018,North Rhine-Westphalia,Indirect migration background,People usually only pursue their own interests,0.60384,304,486,0.56031,0.64737
2018,Hesse,No migration background,People usually try to be helpful,0.43236,516,1191,0.40422,0.46051
2018,Hesse,No migration background,People usually only pursue their own interests,0.56764,675,1191,0.53949,0.59578
2018,Hesse,Direct migration background,People usually try to be helpful,0.36203,286,699,0.32638,0.39769
2018,Hesse,Direct migration background,People usually only pursue their own interests,0.63797,413,699,0.60231,0.67362
2018,Hesse,Indirect migration background,People usually try to be helpful,0.32946,50,137,0.25046,0.40846
2018,Hesse,Indirect migration background,People usually only pursue their own interests,0.67054,87,137,0.59154,0.74954
2018,"Rhineland-Palatinate, Saarland",No migration background,People usually try to be helpful,0.48075,506,1022,0.45011,0.51140
2018,"Rhineland-Palatinate, Saarland",No migration background,People usually only pursue their own interests,0.51925,516,1022,0.48860,0.54989
2018,"Rhineland-Palatinate, Saarland",Direct migration background,People usually try to be helpful,0.45147,225,516,0.40849,0.49445
2018,"Rhineland-Palatinate, Saarland",Direct migration background,People usually only pursue their own interests,0.54853,291,516,0.50555,0.59151
2018,"Rhineland-Palatinate, Saarland",Indirect migration background,People usually only pursue their own interests,0.73589,60,60,0.62340,0.84839
2018,Baden-Wuerttemberg,No migration background,People usually try to be helpful,0.48748,932,1909,0.46505,0.50990
2018,Baden-Wuerttemberg,No migration background,People usually only pursue their own interests,0.51252,977,1909,0.49010,0.53495
2018,Baden-Wuerttemberg,Direct migration background,People usually try to be helpful,0.46072,445,917,0.42844,0.49300
2018,Baden-Wuerttemberg,Direct migration background,People usually only pursue their own interests,0.53928,472,917,0.50700,0.57156
2018,Baden-Wuerttemberg,Indirect migration background,People usually try to be helpful,0.44803,94,235,0.38432,0.51175
2018,Baden-Wuerttemberg,Indirect migration background,People usually only pursue their own interests,0.55197,141,235,0.48825,0.61568
2018,Bavaria,No migration background,People usually try to be helpful,0.46566,1334,2898,0.44749,0.48382
2018,Bavaria,No migration background,People usually only pursue their own interests,0.53434,1564,2898,0.51618,0.55251
2018,Bavaria,Direct migration background,People usually try to be helpful,0.49629,532,1035,0.46582,0.52677
2018,Bavaria,Direct migration background,People usually only pursue their own interests,0.50371,503,1035,0.47323,0.53418
2018,Bavaria,Indirect migration background,People usually try to be helpful,0.39496,91,246,0.33374,0.45617
2018,Bavaria,Indirect migration background,People usually only pursue their own interests,0.60504,155,246,0.54383,0.66626
2018,Berlin,No migration background,People usually try to be helpful,0.44549,361,762,0.41018,0.48080
2018,Berlin,No migration background,People usually only pursue their own interests,0.55451,401,762,0.51920,0.58982
2018,Berlin,Direct migration background,People usually try to be helpful,0.48832,148,276,0.42924,0.54740
2018,Berlin,Direct migration background,People usually only pursue their own interests,0.51168,128,276,0.45260,0.57076
2018,Berlin,Indirect migration background,People usually only pursue their own interests,0.65752,32,32,0.49047,0.82457
2018,Brandenburg,No migration background,People usually try to be helpful,0.45562,381,903,0.42312,0.48812
2018,Brandenburg,No migration background,People usually only pursue their own interests,0.54438,522,903,0.51188,0.57688
2018,Brandenburg,Direct migration background,People usually try to be helpful,0.48089,77,176,0.40686,0.55492
2018,Brandenburg,Direct migration background,People usually only pursue their own interests,0.51911,99,176,0.44508,0.59314
2018,Mecklenburg-Western Pomerania,No migration background,People usually try to be helpful,0.42912,248,558,0.38801,0.47022
2018,Mecklenburg-Western Pomerania,No migration background,People usually only pursue their own interests,0.57088,310,558,0.52978,0.61199
2018,Mecklenburg-Western Pomerania,Direct migration background,People usually try to be helpful,0.39448,33,33,0.22514,0.56382
2018,Saxony,No migration background,People usually try to be helpful,0.45933,698,1476,0.43390,0.48476
2018,Saxony,No migration background,People usually only pursue their own interests,0.54067,778,1476,0.51524,0.56610
2018,Saxony,Direct migration background,People usually try to be helpful,0.53563,89,173,0.46109,0.61016
2018,Saxony,Direct migration background,People usually only pursue their own interests,0.46437,84,173,0.38984,0.53891
2018,Saxony-Anhalt,No migration background,People usually try to be helpful,0.43802,343,828,0.40421,0.47184
2018,Saxony-Anhalt,No migration background,People usually only pursue their own interests,0.56198,485,828,0.52816,0.59579
2018,Saxony-Anhalt,Direct migration background,People usually try to be helpful,0.31160,71,123,0.22941,0.39378
2018,Saxony-Anhalt,Direct migration background,People usually only pursue their own interests,0.68840,52,123,0.60622,0.77059
2018,Thuringa,No migration background,People usually try to be helpful,0.48138,383,832,0.44741,0.51535
2018,Thuringa,No migration background,People usually only pursue their own interests,0.51862,449,832,0.48465,0.55259
2018,Thuringa,Direct migration background,People usually try to be helpful,0.50710,89,155,0.42814,0.58607
2018,Thuringa,Direct migration background,People usually only pursue their own interests,0.49290,66,155,0.41393,0.57186
