year,plh0196,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2003,People usually only pursue their own interests,higher education,5th Quintile,0.0945054945054945,27727,0.09106218493798957,0.09794880407299944
2003,People usually only pursue their own interests,middle vocational,5th Quintile,0.090989010989011,27727,0.08760381615775407,0.09437420582026791
2003,People usually only pursue their own interests,middle vocational,1st Quintile,0.06373626373626373,27727,0.06086087192235323,0.06661165555017423
2003,People usually only pursue their own interests,higher education,4th Quintile,0.04652014652014652,27727,0.04404112139936906,0.04899917164092398
2003,People usually only pursue their own interests,general elementary,2nd Quintile,0.03399267399267399,27727,0.03185969044927421,0.036125657536073774
2003,People usually only pursue their own interests,general elementary,1st Quintile,0.028717948717948718,27727,0.026752082228714318,0.030683815207183118
2003,People usually only pursue their own interests,higher education,3rd Quintile,0.02761904761904762,27727,0.025690069945383632,0.029548025292711607
2003,People usually only pursue their own interests,general elementary,3rd Quintile,0.0263003663003663,27727,0.02441672574632239,0.02818400685441021
2003,People usually only pursue their own interests,higher vocational,4th Quintile,0.02454212454212454,27727,0.022720893820350585,0.0263633552638985
2003,People usually only pursue their own interests,higher vocational,3rd Quintile,0.02161172161172161,27727,0.019900111147558998,0.023323332075884225
2003,People usually only pursue their own interests,higher vocational,5th Quintile,0.019926739926739927,27727,0.018281792483580115,0.02157168736989974
2003,People usually only pursue their own interests,general elementary,4th Quintile,0.018315018315018316,27727,0.016736700777244696,0.019893335852791936
2003,People usually only pursue their own interests,vocational + Abi,5th Quintile,0.01663003663003663,27727,0.015124782933296232,0.01813529032677703
2003,People usually only pursue their own interests,vocational + Abi,4th Quintile,0.015238095238095238,27727,0.013796193744202444,0.01667999673198803
2003,People usually only pursue their own interests,higher education,2nd Quintile,0.015164835164835164,27727,0.013726350452235477,0.016603319877434852
2003,People usually only pursue their own interests,vocational + Abi,3rd Quintile,0.012234432234432234,27727,0.01094046439741242,0.013528400071452049
2003,People usually only pursue their own interests,higher vocational,2nd Quintile,0.012161172161172162,27727,0.010871036456026406,0.013451307866317918
2003,People usually only pursue their own interests,general elementary,5th Quintile,0.009084249084249084,27727,0.007967469379540593,0.010201028788957575
2003,People usually only pursue their own interests,vocational + Abi,2nd Quintile,0.008278388278388279,27727,0.007211859901866429,0.00934491665491013
2003,People usually only pursue their own interests,higher education,1st Quintile,0.0063003663003663,27727,0.005369011633801698,0.007231720966930903
2003,People usually only pursue their own interests,vocational + Abi,1st Quintile,0.006080586080586081,27727,0.0051655189883862635,0.0069956531727858986
2003,People usually only pursue their own interests,higher vocational,1st Quintile,0.005274725274725275,27727,0.0044221040704166695,0.00612734647903388
2003,People usually only pursue their own interests,inadequately,1st Quintile,0.004981684981684982,27727,0.004152964069321725,0.0058104058940482385
2003,People usually only pursue their own interests,in school,5th Quintile,0.004615384615384616,27727,0.0038175662282030516,0.00541320300256618
2003,People usually only pursue their own interests,in school,4th Quintile,0.0038827838827838828,27727,0.0031507495294757723,0.004614818236091993
2003,People usually only pursue their own interests,in school,3rd Quintile,0.0035164835164835165,27727,0.002819706233856814,0.004213260799110219
2003,People usually only pursue their own interests,inadequately,2nd Quintile,0.00315018315018315,27727,0.0024905728952944865,0.003809793405071814
2003,People usually only pursue their own interests,in school,2nd Quintile,0.002564102564102564,27727,0.0019688314292650184,0.00315937369894011
2003,People usually only pursue their own interests,inadequately,3rd Quintile,0.0020512820512820513,27727,0.0015187185092399328,0.0025838455933241697
2003,People usually only pursue their own interests,inadequately,4th Quintile,0.0013186813186813187,27727,0.0008915238344608093,0.001745838802901828
2003,People usually only pursue their own interests,in school,1st Quintile,0.001098901098901099,27727,0.0007089185446452176,0.0014888836531569802
2003,People usually only pursue their own interests,inadequately,5th Quintile,0.00029304029304029304,27727,9.157295049773339e-05,0.0004945076355828527
2008,People usually try to be helpful,higher education,5th Quintile,0.1472288816810041,23673,0.14271508315308132,0.15174268020892687
2008,People usually try to be helpful,middle vocational,4th Quintile,0.1255112113947257,23673,0.1212908678397579,0.12973155494969352
2008,People usually try to be helpful,middle vocational,5th Quintile,0.1186010435763644,23673,0.11448234562711339,0.12271974152561542
2008,People usually try to be helpful,middle vocational,3rd Quintile,0.11817797207728106,23673,0.11406564015888021,0.12229030399568191
2008,People usually try to be helpful,middle vocational,2nd Quintile,0.08348610915244677,23673,0.0799623512829564,0.08700986702193714
2008,People usually try to be helpful,higher education,4th Quintile,0.05105062755605697,23673,0.04824679879486344,0.053854456317250506
2008,People usually try to be helpful,middle vocational,1st Quintile,0.04964038922577916,23673,0.046873504939871316,0.052407273511687
2008,People usually try to be helpful,higher education,3rd Quintile,0.029473981102806374,23673,0.02731945175527142,0.031628510450341325
2008,People usually try to be helpful,general elementary,2nd Quintile,0.028909885770695247,23673,0.02677545350877075,0.031044318032619745
2008,People usually try to be helpful,general elementary,3rd Quintile,0.023692003948667325,23673,0.02175458410502424,0.02562942379231041
2008,People usually try to be helpful,higher vocational,5th Quintile,0.023550980115639542,23673,0.021619195504452824,0.02548276472682626
2008,People usually try to be helpful,general elementary,1st Quintile,0.022704837117472853,23673,0.020807251009582847,0.02460242322536286
2008,People usually try to be helpful,higher vocational,4th Quintile,0.022140741785361726,23673,0.020266335716211177,0.024015147854512274
2008,People usually try to be helpful,general elementary,4th Quintile,0.021153574954167254,23673,0.019320506900604405,0.022986643007730102
2008,People usually try to be helpful,vocational + Abi,5th Quintile,0.018192074460583837,23673,0.016489587471633305,0.01989456144953437
2008,People usually try to be helpful,higher education,2nd Quintile,0.013115216471583698,23673,0.011665942874516527,0.014564490068650869
2008,People usually try to be helpful,higher vocational,3rd Quintile,0.012974192638555915,23673,0.011532628906847945,0.014415756370263886
2008,People usually try to be helpful,vocational + Abi,4th Quintile,0.011987025807361443,23673,0.010600696302580287,0.0133733553121426
2008,People usually try to be helpful,general elementary,5th Quintile,0.01085883514313919,23673,0.009538603370387519,0.012179066915890862
2008,People usually try to be helpful,vocational + Abi,3rd Quintile,0.009730644478916937,23673,0.008480164062027177,0.010981124895806698
2008,People usually try to be helpful,higher vocational,2nd Quintile,0.007615286983500212,23673,0.006507866397645765,0.008722707569354659
2008,People usually try to be helpful,higher education,1st Quintile,0.00747426315047243,23673,0.006377066424554577,0.008571459876390283
2008,People usually try to be helpful,vocational + Abi,2nd Quintile,0.006769143985333521,23673,0.005724612826244959,0.007813675144422084
2008,People usually try to be helpful,in school,5th Quintile,0.005358905655055705,23673,0.004428867690166672,0.006288943619944738
2008,People usually try to be helpful,in school,4th Quintile,0.005217881822027923,23673,0.004300097728219928,0.006135665915835918
2008,People usually try to be helpful,in school,3rd Quintile,0.004794810322944577,23673,0.0039148330533639595,0.005674787592525195
2008,People usually try to be helpful,inadequately,1st Quintile,0.003948667324777887,23673,0.0031497615586066935,0.004747573090949081
2008,People usually try to be helpful,vocational + Abi,1st Quintile,0.003807643491750106,23673,0.0030230780685638232,0.004592208914936388
2008,People usually try to be helpful,inadequately,2nd Quintile,0.0031025243266111975,23673,0.002394069329142972,0.003810979324079423
2008,People usually try to be helpful,higher vocational,1st Quintile,0.0029615004935834156,23673,0.002269285039067187,0.003653715948099644
2008,People usually try to be helpful,in school,2nd Quintile,0.0023974051614722887,23673,0.0017744182459350608,0.0030203920770095166
2008,People usually try to be helpful,in school,1st Quintile,0.0016922859963333804,23673,0.0011686873487624311,0.0022158846439043296
2008,People usually try to be helpful,inadequately,3rd Quintile,0.0015512621633055987,23673,0.0010499192177110756,0.002052605108900122
2008,People usually try to be helpful,inadequately,4th Quintile,0.0007051191651389084,23673,0.00036697062789928616,0.0010432677023785308
2008,People usually try to be helpful,inadequately,5th Quintile,0.0004230714990833451,23673,0.00016110580677876205,0.0006850371913879282
2008,People usually only pursue their own interests,middle vocational,4th Quintile,0.14224212157740657,23673,0.13779247117624602,0.14669177197856711
2008,People usually only pursue their own interests,middle vocational,3rd Quintile,0.12510762872395384,23673,0.12089310373286122,0.12932215371504646
2008,People usually only pursue their own interests,higher education,5th Quintile,0.1064232822455657,23673,0.10249490063684119,0.11035166385429021
2008,People usually only pursue their own interests,middle vocational,5th Quintile,0.10409850180816256,23673,0.10020821345204668,0.10798879016427844
2008,People usually only pursue their own interests,middle vocational,2nd Quintile,0.09092474599621148,23673,0.08726230709286874,0.09458718489955421
2008,People usually only pursue their own interests,middle vocational,1st Quintile,0.06190804201825383,23673,0.058838131879986905,0.06497795215652076
2008,People usually only pursue their own interests,higher education,4th Quintile,0.04761494747718271,23673,0.044902212529127,0.05032768242523841
2008,People usually only pursue their own interests,higher education,3rd Quintile,0.02695023247804374,23673,0.02488733233089435,0.02901313262519313
2008,People usually only pursue their own interests,general elementary,3rd Quintile,0.02695023247804374,23673,0.02488733233089435,0.02901313262519313
2008,People usually only pursue their own interests,general elementary,2nd Quintile,0.026605820561391425,23673,0.024555781559047606,0.028655859563735245
2008,People usually only pursue their own interests,higher vocational,4th Quintile,0.023936628207335973,23673,0.021989475928772706,0.02588378048589924
2008,People usually only pursue their own interests,general elementary,1st Quintile,0.023764422249009817,23673,0.02182411561762818,0.025704728880391454
2008,People usually only pursue their own interests,higher vocational,5th Quintile,0.022903392457379025,23673,0.020997720766530878,0.024809064148227172
2008,People usually only pursue their own interests,general elementary,4th Quintile,0.01988978818667126,23673,0.018111173154524218,0.021668403218818303
2008,People usually only pursue their own interests,vocational + Abi,5th Quintile,0.01902875839504047,23673,0.017288303446365998,0.02076921334371494
2008,People usually only pursue their own interests,higher vocational,3rd Quintile,0.01782331668675736,23673,0.016137856516079966,0.019508776857434757
2008,People usually only pursue their own interests,vocational + Abi,4th Quintile,0.016876183915963492,23673,0.015235327212546597,0.018517040619380386
2008,People usually only pursue their own interests,higher education,2nd Quintile,0.014723609436886517,23673,0.0131892906429172,0.016257928230855836
2008,People usually only pursue their own interests,vocational + Abi,3rd Quintile,0.013173755811951094,23673,0.011721294503277994,0.014626217120624193
2008,People usually only pursue their own interests,higher vocational,2nd Quintile,0.009126915791286378,23673,0.007915479834553324,0.010338351748019432
2008,People usually only pursue their own interests,general elementary,5th Quintile,0.008179783020492508,23673,0.007032377876943928,0.009327188164041088
2008,People usually only pursue their own interests,vocational + Abi,2nd Quintile,0.00809368004132943,23673,0.006952280307461114,0.009235079775197746
2008,People usually only pursue their own interests,higher education,1st Quintile,0.006716032374720166,23673,0.005675579233671261,0.00775648551576907
2008,People usually only pursue their own interests,vocational + Abi,1st Quintile,0.004993972791458585,23673,0.004095995479641072,0.005891950103276097
2008,People usually only pursue their own interests,in school,4th Quintile,0.004735663853969348,23673,0.0038611049268755756,0.005610222781063119
2008,People usually only pursue their own interests,inadequately,1st Quintile,0.004563457895643189,23673,0.003704873015882437,0.005422042775403941
2008,People usually only pursue their own interests,in school,5th Quintile,0.004305148958153952,23673,0.0034711094101009194,0.005139188506206985
2008,People usually only pursue their own interests,higher vocational,1st Quintile,0.004219045978990873,23673,0.003393353252017703,0.005044738705964043
2008,People usually only pursue their own interests,in school,3rd Quintile,0.003960737041501636,23673,0.003160616064790635,0.004760858018212638
2008,People usually only pursue their own interests,in school,1st Quintile,0.0026691923540554502,23673,0.002011929670467894,0.0033264550376430066
2008,People usually only pursue their own interests,in school,2nd Quintile,0.0024969863957292923,23673,0.0018612243190319557,0.003132748472426629
2008,People usually only pursue their own interests,inadequately,2nd Quintile,0.001980368520750818,23673,0.0014140353864353322,0.002546701655066304
2008,People usually only pursue their own interests,inadequately,3rd Quintile,0.0016359566040985017,23673,0.0011211314269900445,0.002150781781206959
2008,People usually only pursue their own interests,inadequately,4th Quintile,0.0009471327707938694,23673,0.0005552744353683253,0.0013389911062194136
2008,People usually only pursue their own interests,inadequately,5th Quintile,0.00043051489581539523,23673,0.00016625576124430303,0.0006947740303864874
2013,People usually try to be helpful,higher education,5th Quintile,0.1603441894892672,44486,0.15693444642391705,0.16375393255461737
2013,People usually try to be helpful,middle vocational,4th Quintile,0.12018874907475943,44486,0.11716691192630745,0.12321058622321142
2013,People usually try to be helpful,middle vocational,3rd Quintile,0.115840118430792,44486,0.11286612988470686,0.11881410697687715
2013,People usually try to be helpful,middle vocational,5th Quintile,0.10445965951147299,44486,0.10161741607351013,0.10730190294943584
2013,People usually try to be helpful,middle vocational,2nd Quintile,0.07929311621021466,44486,0.07678225428741624,0.08180397813301309
2013,People usually try to be helpful,higher education,4th Quintile,0.06578460399703923,44486,0.06348088218087619,0.06808832581320226
2013,People usually try to be helpful,middle vocational,1st Quintile,0.04145077720207254,44486,0.039598448990225875,0.043303105413919206
2013,People usually try to be helpful,higher education,3rd Quintile,0.029515173945225757,44486,0.027942417618774393,0.03108793027167712
2013,People usually try to be helpful,general elementary,2nd Quintile,0.02609178386380459,44486,0.024610442009899876,0.027573125717709306
2013,People usually try to be helpful,general elementary,3rd Quintile,0.025444115470022205,44486,0.023980788268832483,0.026907442671211926
2013,People usually try to be helpful,higher vocational,5th Quintile,0.02165062916358253,44486,0.020298162284595817,0.023003096042569244
2013,People usually try to be helpful,vocational + Abi,5th Quintile,0.021558105107327905,44486,0.020208467394768736,0.022907742819887073
2013,People usually try to be helpful,higher vocational,4th Quintile,0.020447816432272392,44486,0.019132647170453942,0.021762985694090842
2013,People usually try to be helpful,general elementary,4th Quintile,0.020355292376017766,44486,0.01904304001353641,0.021667544738499123
2013,People usually try to be helpful,vocational + Abi,4th Quintile,0.02026276831976314,44486,0.01895343991942935,0.02157209672009693
2013,People usually try to be helpful,general elementary,1st Quintile,0.01970762398223538,44486,0.018415990367996297,0.020999257596474464
2013,People usually try to be helpful,vocational + Abi,3rd Quintile,0.015081421169504072,44486,0.013948849505672064,0.01621399283333608
2013,People usually try to be helpful,higher education,2nd Quintile,0.013323464100666173,44486,0.012257996198595623,0.014388932002736724
2013,People usually try to be helpful,higher vocational,3rd Quintile,0.012583271650629163,44486,0.011547434652677992,0.013619108648580335
2013,People usually try to be helpful,vocational + Abi,2nd Quintile,0.010270170244263509,44486,0.009333273901012752,0.011207066587514266
2013,People usually try to be helpful,general elementary,5th Quintile,0.009344929681717247,44486,0.008450814138218425,0.010239045225216068
2013,People usually try to be helpful,higher education,1st Quintile,0.008697261287934863,44486,0.007834404332238545,0.00956011824363118
2013,People usually try to be helpful,higher vocational,2nd Quintile,0.005736491487786825,44486,0.005034683479762657,0.006438299495810992
2013,People usually try to be helpful,vocational + Abi,1st Quintile,0.0047187268689859365,44486,0.0040818877557466885,0.0053555659822251845
2013,People usually try to be helpful,in school,3rd Quintile,0.004163582531458179,44486,0.003565209538754933,0.004761955524161426
2013,People usually try to be helpful,inadequately,1st Quintile,0.004163582531458179,44486,0.003565209538754933,0.004761955524161426
2013,People usually try to be helpful,inadequately,2nd Quintile,0.003515914137675796,44486,0.0029658685230074104,0.004065959752344181
2013,People usually try to be helpful,in school,4th Quintile,0.003515914137675796,44486,0.0029658685230074104,0.004065959752344181
2013,People usually try to be helpful,in school,5th Quintile,0.003238341968911917,44486,0.0027103814966299043,0.0037663024411939295
2013,People usually try to be helpful,higher vocational,1st Quintile,0.0023131014063656552,44486,0.0018666863193897798,0.0027595164933415304
2013,People usually try to be helpful,in school,1st Quintile,0.0021280532938564027,44486,0.0016998272769912616,0.002556279310721544
2013,People usually try to be helpful,in school,2nd Quintile,0.0021280532938564027,44486,0.0016998272769912616,0.002556279310721544
2013,People usually try to be helpful,inadequately,3rd Quintile,0.0016654330125832717,44486,0.0012865143188407779,0.0020443517063257655
2013,People usually try to be helpful,inadequately,4th Quintile,0.0006476683937823834,44486,0.00041125065476845196,0.0008840861327963149
2013,People usually try to be helpful,inadequately,5th Quintile,0.0003700962250185048,44486,0.00019135639523739108,0.0005488360547996185
2013,People usually only pursue their own interests,middle vocational,4th Quintile,0.13937763559691727,44486,0.1361591819932649,0.14259608920056963
2013,People usually only pursue their own interests,middle vocational,3rd Quintile,0.12105569288934129,44486,0.118024471335996,0.12408691444268657
2013,People usually only pursue their own interests,middle vocational,5th Quintile,0.11044059909844409,44486,0.10752789580836657,0.1133533023885216
2013,People usually only pursue their own interests,higher education,5th Quintile,0.10651446851824924,44486,0.10364770111897462,0.10938123591752386
2013,People usually only pursue their own interests,middle vocational,2nd Quintile,0.09924385633270322,44486,0.09646542399664117,0.10202228866876527
2013,People usually only pursue their own interests,middle vocational,1st Quintile,0.0554020648538607,44486,0.053276223435826935,0.05752790627189446
2013,People usually only pursue their own interests,higher education,4th Quintile,0.04456885269739712,44486,0.04265124476515193,0.046486460629642304
2013,People usually only pursue their own interests,general elementary,2nd Quintile,0.026610440599098444,44486,0.025114846416771596,0.02810603478142529
2013,People usually only pursue their own interests,higher vocational,5th Quintile,0.026319616111676603,44486,0.024831994845394976,0.02780723737795823
2013,People usually only pursue their own interests,general elementary,1st Quintile,0.025956085502399303,44486,0.02447849782920614,0.027433673175592466
2013,People usually only pursue their own interests,higher education,3rd Quintile,0.02493819979642286,44486,0.02348911762276951,0.02638728197007621
2013,People usually only pursue their own interests,general elementary,3rd Quintile,0.023847607968590954,44486,0.022429773220168973,0.025265442717012934
2013,People usually only pursue their own interests,higher vocational,4th Quintile,0.021302893703649847,44486,0.019961093526435797,0.022644693880863896
2013,People usually only pursue their own interests,vocational + Abi,5th Quintile,0.020430420241384323,44486,0.019115798872275377,0.02174504161049327
2013,People usually only pursue their own interests,vocational + Abi,4th Quintile,0.020285007997673403,44486,0.01897497612763958,0.021595039867707225
2013,People usually only pursue their own interests,general elementary,4th Quintile,0.018321942707575978,44486,0.01707566537869546,0.019568220036456495
2013,People usually only pursue their own interests,higher vocational,3rd Quintile,0.013596044786971063,44486,0.012519881707547597,0.014672207866394529
2013,People usually only pursue their own interests,vocational + Abi,3rd Quintile,0.013596044786971063,44486,0.012519881707547597,0.014672207866394529
2013,People usually only pursue their own interests,higher education,2nd Quintile,0.011705685618729096,44486,0.010706178321763274,0.012705192915694918
2013,People usually only pursue their own interests,vocational + Abi,2nd Quintile,0.009888032572342591,44486,0.00896855425645754,0.010807510888227644
2013,People usually only pursue their own interests,general elementary,5th Quintile,0.009815326450487131,44486,0.008899201171868045,0.010731451729106218
2013,People usually only pursue their own interests,higher education,1st Quintile,0.0071251999418351026,44486,0.006343589838640995,0.00790681004502921
2013,People usually only pursue their own interests,higher vocational,2nd Quintile,0.0065435509669914205,44486,0.005794303033155874,0.007292798900826967
2013,People usually only pursue their own interests,inadequately,1st Quintile,0.0063981387232805,44486,0.005657208318449342,0.007139069128111658
2013,People usually only pursue their own interests,vocational + Abi,1st Quintile,0.005598371382870438,44486,0.004905015573586901,0.0062917271921539755
2013,People usually only pursue their own interests,in school,3rd Quintile,0.0048713101643158355,44486,0.004224306250814318,0.005518314077817353
2013,People usually only pursue their own interests,in school,5th Quintile,0.004798604042460375,44486,0.004156423210229895,0.005440784874690855
2013,People usually only pursue their own interests,in school,4th Quintile,0.004071542823905773,44486,0.003479793232081475,0.0046632924157300705
2013,People usually only pursue their own interests,inadequately,2nd Quintile,0.003998836702050312,44486,0.0034123729829216103,0.004585300421179014
2013,People usually only pursue their own interests,in school,2nd Quintile,0.0036353060927730115,44486,0.0030760328399520023,0.004194579345594021
2013,People usually only pursue their own interests,higher vocational,1st Quintile,0.002835538752362949,44486,0.002341403791441808,0.0033296737132840902
2013,People usually only pursue their own interests,inadequately,3rd Quintile,0.002762832630507489,44486,0.0022750560900780883,0.0032506091709368894
2013,People usually only pursue their own interests,in school,1st Quintile,0.0023993020212301876,44486,0.0019446645528518618,0.0028539394896085132
2013,People usually only pursue their own interests,inadequately,4th Quintile,0.0013087101933982842,44486,0.0009727546850360764,0.001644665701760492
2013,People usually only pursue their own interests,inadequately,5th Quintile,0.0004362367311327614,44486,0.00024218802133702777,0.000630285440928495
2018,People usually try to be helpful,higher education,5th Quintile,0.174879068623432,43121,0.17129365406651992,0.17846448318034408
2018,People usually try to be helpful,middle vocational,5th Quintile,0.12822825284906125,43121,0.12507248594712078,0.13138401975100172
2018,People usually try to be helpful,middle vocational,4th Quintile,0.10945314421579076,43121,0.10650632042303973,0.1123999680085418
2018,People usually try to be helpful,middle vocational,3rd Quintile,0.07985570222185784,43121,0.07729715995702446,0.08241424448669121
2018,People usually try to be helpful,higher education,4th Quintile,0.05796507337869968,43121,0.055759465233802465,0.0601706815235969
2018,People usually try to be helpful,middle vocational,2nd Quintile,0.04386324506026072,43121,0.041930288717945345,0.0457962014025761
2018,People usually try to be helpful,inadequately,1st Quintile,0.03845207837992949,43121,0.0366371602640823,0.04026699649577668
2018,People usually try to be helpful,middle vocational,1st Quintile,0.03796015413626302,43121,0.036156421459652574,0.03976388681287346
2018,People usually try to be helpful,general elementary,1st Quintile,0.0313191768467656,43121,0.029675156530652235,0.03296319716287896
2018,People usually try to be helpful,vocational + Abi,5th Quintile,0.028367631384766747,43121,0.026800612666955548,0.029934650102577946
2018,People usually try to be helpful,higher vocational,5th Quintile,0.024924161679101418,43121,0.023452726493493135,0.0263955968647097
2018,People usually try to be helpful,vocational + Abi,4th Quintile,0.022628515208657867,43121,0.02122483065581908,0.024032199761496655
2018,People usually try to be helpful,higher education,1st Quintile,0.022546527834713455,43121,0.021145329729752423,0.023947725939674487
2018,People usually try to be helpful,general elementary,4th Quintile,0.022464540460769043,43121,0.02106583365192142,0.023863247269616666
2018,People usually try to be helpful,general elementary,2nd Quintile,0.02213659096499139,43121,0.020747898345575718,0.023525283584407062
2018,People usually try to be helpful,higher education,3rd Quintile,0.02172665409526933,43121,0.02035059148381348,0.023102716706725177
2018,People usually try to be helpful,general elementary,3rd Quintile,0.020578830860047553,43121,0.019238824833482857,0.02191883688661225
2018,People usually try to be helpful,higher vocational,4th Quintile,0.014839714683938673,43121,0.013698472324713249,0.015980957043164098
2018,People usually try to be helpful,higher education,2nd Quintile,0.013855866196605723,43121,0.012752553292434243,0.014959179100777202
2018,People usually try to be helpful,vocational + Abi,3rd Quintile,0.013199967205050423,43121,0.012122726728942804,0.014277207681158042
2018,People usually try to be helpful,general elementary,5th Quintile,0.013035992457161596,43121,0.011965374884870037,0.014106610029453156
2018,People usually try to be helpful,inadequately,2nd Quintile,0.010412396490940395,43121,0.009454289230644336,0.011370503751236454
2018,People usually try to be helpful,vocational + Abi,2nd Quintile,0.008362712142330081,43121,0.007503180918276292,0.009222243366383871
2018,People usually try to be helpful,vocational + Abi,1st Quintile,0.007050914159219481,43121,0.006261149195396801,0.00784067912304216
2018,People usually try to be helpful,higher vocational,3rd Quintile,0.006804952037386243,43121,0.006028988227906021,0.007580915846866465
2018,People usually try to be helpful,inadequately,3rd Quintile,0.005329179306386817,43121,0.004641981895173485,0.006016376717600149
2018,People usually try to be helpful,in school,4th Quintile,0.003771419201442978,43121,0.003192865652585754,0.004349972750300202
2018,People usually try to be helpful,in school,5th Quintile,0.00319750758383209,43121,0.002664636678271754,0.003730378489392426
2018,People usually try to be helpful,inadequately,4th Quintile,0.0028695580880544395,43121,0.002364669961709199,0.00337444621439968
2018,People usually try to be helpful,higher vocational,2nd Quintile,0.002213659096499139,43121,0.0017700649499062884,0.00265725324309199
2018,People usually try to be helpful,in school,3rd Quintile,0.002213659096499139,43121,0.0017700649499062884,0.00265725324309199
2018,People usually try to be helpful,in school,1st Quintile,0.0019676969746659015,43121,0.0015494208578307545,0.0023859730915010485
2018,People usually try to be helpful,in school,2nd Quintile,0.0016397474788882513,43121,0.00125785264234826,0.0020216423154282427
2018,People usually try to be helpful,inadequately,5th Quintile,0.0009838484873329507,43121,0.0006879368633606192,0.0012797601113052823
