year,pgisced97,regtyp,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Post-secondary Non-tertiary Level,Rural regions,People usually try to be helpful,0.27081,70,266,0.21731,0.32431
2003,Post-secondary Non-tertiary Level,Rural regions,People usually only pursue their own interests,0.72919,196,266,0.67569,0.78269
2003,First Stage of Tertiary Education,Urban regions,People usually try to be helpful,0.33527,342,1049,0.30669,0.36386
2003,First Stage of Tertiary Education,Urban regions,People usually only pursue their own interests,0.66473,707,1049,0.63614,0.69331
2003,First Stage of Tertiary Education,Rural regions,People usually try to be helpful,0.26933,176,609,0.23407,0.30459
2003,First Stage of Tertiary Education,Rural regions,People usually only pursue their own interests,0.73067,433,609,0.69541,0.76593
2003,Second Stage of Tertiary Education,Urban regions,People usually try to be helpful,0.40725,1240,3040,0.38978,0.42472
2003,Second Stage of Tertiary Education,Urban regions,People usually only pursue their own interests,0.59275,1800,3040,0.57528,0.61022
2003,Second Stage of Tertiary Education,Rural regions,People usually try to be helpful,0.35896,450,1245,0.33230,0.38562
2003,Second Stage of Tertiary Education,Rural regions,People usually only pursue their own interests,0.64104,795,1245,0.61438,0.66770
2008,No answer / don't know,Urban regions,People usually try to be helpful,0.32747,81,217,0.26489,0.39006
2008,No answer / don't know,Urban regions,People usually only pursue their own interests,0.67253,136,217,0.60994,0.73511
2008,No answer / don't know,Rural regions,People usually try to be helpful,0.47995,44,107,0.38484,0.57506
2008,No answer / don't know,Rural regions,People usually only pursue their own interests,0.52005,63,107,0.42494,0.61516
2008,Pre-primary Level,Urban regions,People usually try to be helpful,0.38883,99,233,0.32610,0.45156
2008,Pre-primary Level,Urban regions,People usually only pursue their own interests,0.61117,134,233,0.54844,0.67390
2008,Pre-primary Level,Rural regions,People usually try to be helpful,0.32405,39,116,0.23851,0.40959
2008,Pre-primary Level,Rural regions,People usually only pursue their own interests,0.67595,77,116,0.59041,0.76149
2008,Primary Level,Urban regions,People usually try to be helpful,0.34827,55,130,0.26606,0.43049
2008,Primary Level,Urban regions,People usually only pursue their own interests,0.65173,75,130,0.56951,0.73394
2008,Primary Level,Rural regions,People usually only pursue their own interests,0.82166,36,36,0.69484,0.94848
2008,Lower Secondary Level,Urban regions,People usually try to be helpful,0.38281,515,1317,0.35655,0.40907
2008,Lower Secondary Level,Urban regions,People usually only pursue their own interests,0.61719,802,1317,0.59093,0.64345
2008,Lower Secondary Level,Rural regions,People usually try to be helpful,0.37799,246,668,0.34119,0.41479
2008,Lower Secondary Level,Rural regions,People usually only pursue their own interests,0.62201,422,668,0.58521,0.65881
2008,Upper Secondary Level,Urban regions,People usually try to be helpful,0.36317,2274,6021,0.35103,0.37532
2008,Upper Secondary Level,Urban regions,People usually only pursue their own interests,0.63683,3747,6021,0.62468,0.64897
2008,Upper Secondary Level,Rural regions,People usually try to be helpful,0.34008,1241,3584,0.32457,0.35559
2008,Upper Secondary Level,Rural regions,People usually only pursue their own interests,0.65992,2343,3584,0.64441,0.67543
2008,Post-secondary Non-tertiary Level,Urban regions,People usually try to be helpful,0.33682,278,806,0.30417,0.36946
2008,Post-secondary Non-tertiary Level,Urban regions,People usually only pursue their own interests,0.66318,528,806,0.63054,0.69583
2008,Post-secondary Non-tertiary Level,Rural regions,People usually try to be helpful,0.30962,79,272,0.25458,0.36467
2008,Post-secondary Non-tertiary Level,Rural regions,People usually only pursue their own interests,0.69038,193,272,0.63533,0.74542
2008,First Stage of Tertiary Education,Urban regions,People usually try to be helpful,0.36687,313,864,0.33471,0.39903
2008,First Stage of Tertiary Education,Urban regions,People usually only pursue their own interests,0.63313,551,864,0.60097,0.66529
2008,First Stage of Tertiary Education,Rural regions,People usually try to be helpful,0.33894,177,532,0.29868,0.37920
2008,First Stage of Tertiary Education,Rural regions,People usually only pursue their own interests,0.66106,355,532,0.62080,0.70132
2008,Second Stage of Tertiary Education,Urban regions,People usually try to be helpful,0.42595,1298,2915,0.40799,0.44390
2008,Second Stage of Tertiary Education,Urban regions,People usually only pursue their own interests,0.57405,1617,2915,0.55610,0.59201
2008,Second Stage of Tertiary Education,Rural regions,People usually try to be helpful,0.39275,463,1197,0.36507,0.42042
2008,Second Stage of Tertiary Education,Rural regions,People usually only pursue their own interests,0.60725,734,1197,0.57958,0.63493
2013,No answer / don't know,Urban regions,People usually try to be helpful,0.40939,128,299,0.35356,0.46522
2013,No answer / don't know,Urban regions,People usually only pursue their own interests,0.59061,171,299,0.53478,0.64644
2013,No answer / don't know,Rural regions,People usually try to be helpful,0.39561,61,152,0.31762,0.47360
2013,No answer / don't know,Rural regions,People usually only pursue their own interests,0.60439,91,152,0.52640,0.68238
2013,Pre-primary Level,Urban regions,People usually try to be helpful,0.37574,111,301,0.32094,0.43055
2013,Pre-primary Level,Urban regions,People usually only pursue their own interests,0.62426,190,301,0.56945,0.67906
2013,Pre-primary Level,Rural regions,People usually try to be helpful,0.41647,53,135,0.33300,0.49994
2013,Pre-primary Level,Rural regions,People usually only pursue their own interests,0.58353,82,135,0.50006,0.66700
2013,Primary Level,Urban regions,People usually try to be helpful,0.40071,70,199,0.33245,0.46897
2013,Primary Level,Urban regions,People usually only pursue their own interests,0.59929,129,199,0.53103,0.66755
2013,Primary Level,Rural regions,People usually try to be helpful,0.42554,42,118,0.33594,0.51513
2013,Primary Level,Rural regions,People usually only pursue their own interests,0.57446,76,118,0.48487,0.66406
2013,Lower Secondary Level,Urban regions,People usually try to be helpful,0.44254,699,1632,0.41844,0.46665
2013,Lower Secondary Level,Urban regions,People usually only pursue their own interests,0.55746,933,1632,0.53335,0.58156
2013,Lower Secondary Level,Rural regions,People usually try to be helpful,0.44737,394,900,0.41487,0.47987
2013,Lower Secondary Level,Rural regions,People usually only pursue their own interests,0.55263,506,900,0.52013,0.58513
2013,Upper Secondary Level,Urban regions,People usually try to be helpful,0.39917,2889,7168,0.38783,0.41051
2013,Upper Secondary Level,Urban regions,People usually only pursue their own interests,0.60083,4279,7168,0.58949,0.61217
2013,Upper Secondary Level,Rural regions,People usually try to be helpful,0.41505,2097,5046,0.40145,0.42865
2013,Upper Secondary Level,Rural regions,People usually only pursue their own interests,0.58495,2949,5046,0.57135,0.59855
2013,Post-secondary Non-tertiary Level,Urban regions,People usually try to be helpful,0.40481,537,1249,0.37758,0.43205
2013,Post-secondary Non-tertiary Level,Urban regions,People usually only pursue their own interests,0.59519,712,1249,0.56795,0.62242
2013,Post-secondary Non-tertiary Level,Rural regions,People usually try to be helpful,0.44617,239,488,0.40202,0.49032
2013,Post-secondary Non-tertiary Level,Rural regions,People usually only pursue their own interests,0.55383,249,488,0.50968,0.59798
2013,First Stage of Tertiary Education,Urban regions,People usually try to be helpful,0.41146,403,977,0.38058,0.44233
2013,First Stage of Tertiary Education,Urban regions,People usually only pursue their own interests,0.58854,574,977,0.55767,0.61942
2013,First Stage of Tertiary Education,Rural regions,People usually try to be helpful,0.38358,273,668,0.34667,0.42048
2013,First Stage of Tertiary Education,Rural regions,People usually only pursue their own interests,0.61642,395,668,0.57952,0.65333
2013,Second Stage of Tertiary Education,Urban regions,People usually try to be helpful,0.51880,2155,4067,0.50344,0.53415
2013,Second Stage of Tertiary Education,Urban regions,People usually only pursue their own interests,0.48120,1912,4067,0.46585,0.49656
2013,Second Stage of Tertiary Education,Rural regions,People usually try to be helpful,0.49310,846,1614,0.46870,0.51750
2013,Second Stage of Tertiary Education,Rural regions,People usually only pursue their own interests,0.50690,768,1614,0.48250,0.53130
2018,No answer / don't know,Urban regions,People usually try to be helpful,0.35929,265,593,0.32064,0.39794
2018,No answer / don't know,Urban regions,People usually only pursue their own interests,0.64071,328,593,0.60206,0.67936
2018,No answer / don't know,Rural regions,People usually try to be helpful,0.41931,89,228,0.35512,0.48350
2018,No answer / don't know,Rural regions,People usually only pursue their own interests,0.58069,139,228,0.51650,0.64488
2018,Pre-primary Level,Urban regions,People usually try to be helpful,0.45926,123,262,0.39880,0.51972
2018,Pre-primary Level,Urban regions,People usually only pursue their own interests,0.54074,139,262,0.48028,0.60120
2018,Pre-primary Level,Rural regions,People usually try to be helpful,0.48102,36,86,0.37480,0.58724
2018,Pre-primary Level,Rural regions,People usually only pursue their own interests,0.51898,50,86,0.41276,0.62520
2018,Primary Level,Urban regions,People usually try to be helpful,0.41238,573,1117,0.38349,0.44126
2018,Primary Level,Urban regions,People usually only pursue their own interests,0.58762,544,1117,0.55874,0.61651
2018,Primary Level,Rural regions,People usually try to be helpful,0.34219,234,427,0.29714,0.38725
2018,Primary Level,Rural regions,People usually only pursue their own interests,0.65781,193,427,0.61275,0.70286
2018,Lower Secondary Level,Urban regions,People usually try to be helpful,0.42144,936,2101,0.40032,0.44256
2018,Lower Secondary Level,Urban regions,People usually only pursue their own interests,0.57856,1165,2101,0.55744,0.59968
2018,Lower Secondary Level,Rural regions,People usually try to be helpful,0.45791,512,1134,0.42890,0.48692
2018,Lower Secondary Level,Rural regions,People usually only pursue their own interests,0.54209,622,1134,0.51308,0.57110
2018,Upper Secondary Level,Urban regions,People usually try to be helpful,0.44402,3133,7205,0.43255,0.45550
2018,Upper Secondary Level,Urban regions,People usually only pursue their own interests,0.55598,4072,7205,0.54450,0.56745
2018,Upper Secondary Level,Rural regions,People usually try to be helpful,0.43707,1985,4632,0.42279,0.45136
2018,Upper Secondary Level,Rural regions,People usually only pursue their own interests,0.56293,2647,4632,0.54864,0.57721
2018,Post-secondary Non-tertiary Level,Urban regions,People usually try to be helpful,0.46468,708,1541,0.43977,0.48959
2018,Post-secondary Non-tertiary Level,Urban regions,People usually only pursue their own interests,0.53532,833,1541,0.51041,0.56023
2018,Post-secondary Non-tertiary Level,Rural regions,People usually try to be helpful,0.48940,301,623,0.45011,0.52868
2018,Post-secondary Non-tertiary Level,Rural regions,People usually only pursue their own interests,0.51060,322,623,0.47132,0.54989
2018,First Stage of Tertiary Education,Urban regions,People usually try to be helpful,0.46562,359,822,0.43149,0.49974
2018,First Stage of Tertiary Education,Urban regions,People usually only pursue their own interests,0.53438,463,822,0.50026,0.56851
2018,First Stage of Tertiary Education,Rural regions,People usually try to be helpful,0.47127,260,580,0.43061,0.51193
2018,First Stage of Tertiary Education,Rural regions,People usually only pursue their own interests,0.52873,320,580,0.48807,0.56939
2018,Second Stage of Tertiary Education,Urban regions,People usually try to be helpful,0.54186,2720,4913,0.52793,0.55580
2018,Second Stage of Tertiary Education,Urban regions,People usually only pursue their own interests,0.45814,2193,4913,0.44420,0.47207
2018,Second Stage of Tertiary Education,Rural regions,People usually try to be helpful,0.51824,981,1840,0.49540,0.54108
2018,Second Stage of Tertiary Education,Rural regions,People usually only pursue their own interests,0.48176,859,1840,0.45892,0.50460
