year,quintil_oecd,regtyp,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,2nd Quintile,Rural regions,People usually only pursue their own interests,0.63664,829,1300,0.61048,0.66279
2008,3rd Quintile,Urban regions,People usually try to be helpful,0.35976,851,2258,0.33996,0.37956
2008,3rd Quintile,Urban regions,People usually only pursue their own interests,0.64024,1407,2258,0.62044,0.66004
2008,3rd Quintile,Rural regions,People usually try to be helpful,0.35243,528,1518,0.32839,0.37647
2008,3rd Quintile,Rural regions,People usually only pursue their own interests,0.64757,990,1518,0.62353,0.67161
2008,4th Quintile,Urban regions,People usually try to be helpful,0.37774,997,2523,0.35881,0.39666
2008,4th Quintile,Urban regions,People usually only pursue their own interests,0.62226,1526,2523,0.60334,0.64119
2008,4th Quintile,Rural regions,People usually try to be helpful,0.32315,435,1300,0.29771,0.34858
2008,4th Quintile,Rural regions,People usually only pursue their own interests,0.67685,865,1300,0.65142,0.70229
2008,5th Quintile,Urban regions,People usually try to be helpful,0.41460,1672,3844,0.39903,0.43018
2008,5th Quintile,Urban regions,People usually only pursue their own interests,0.58540,2172,3844,0.56982,0.60097
2008,5th Quintile,Rural regions,People usually try to be helpful,0.37433,514,1327,0.34828,0.40038
2008,5th Quintile,Rural regions,People usually only pursue their own interests,0.62567,813,1327,0.59962,0.65172
2013,1st Quintile,Urban regions,People usually try to be helpful,0.41519,1173,3008,0.39758,0.43280
2013,1st Quintile,Urban regions,People usually only pursue their own interests,0.58481,1835,3008,0.56720,0.60242
2013,1st Quintile,Rural regions,People usually try to be helpful,0.37067,760,2015,0.34958,0.39177
2013,1st Quintile,Rural regions,People usually only pursue their own interests,0.62933,1255,2015,0.60823,0.65042
2013,2nd Quintile,Urban regions,People usually try to be helpful,0.42478,1245,2971,0.40700,0.44256
2013,2nd Quintile,Urban regions,People usually only pursue their own interests,0.57522,1726,2971,0.55744,0.59300
2013,2nd Quintile,Rural regions,People usually try to be helpful,0.47078,982,2127,0.44956,0.49199
2013,2nd Quintile,Rural regions,People usually only pursue their own interests,0.52922,1145,2127,0.50801,0.55044
2013,3rd Quintile,Urban regions,People usually try to be helpful,0.41129,1254,2874,0.39330,0.42929
2013,3rd Quintile,Urban regions,People usually only pursue their own interests,0.58871,1620,2874,0.57071,0.60670
2013,3rd Quintile,Rural regions,People usually try to be helpful,0.45098,846,1895,0.42857,0.47339
2013,3rd Quintile,Rural regions,People usually only pursue their own interests,0.54902,1049,1895,0.52661,0.57143
2013,4th Quintile,Urban regions,People usually try to be helpful,0.42777,1345,3012,0.41010,0.44544
2013,4th Quintile,Urban regions,People usually only pursue their own interests,0.57223,1667,3012,0.55456,0.58990
2013,4th Quintile,Rural regions,People usually try to be helpful,0.42255,763,1740,0.39933,0.44577
2013,4th Quintile,Rural regions,People usually only pursue their own interests,0.57745,977,1740,0.55423,0.60067
2013,5th Quintile,Urban regions,People usually try to be helpful,0.46611,1972,4022,0.45069,0.48153
2013,5th Quintile,Urban regions,People usually only pursue their own interests,0.53389,2050,4022,0.51847,0.54931
2013,5th Quintile,Rural regions,People usually try to be helpful,0.42982,654,1344,0.40334,0.45629
2013,5th Quintile,Rural regions,People usually only pursue their own interests,0.57018,690,1344,0.54371,0.59666
2018,1st Quintile,Urban regions,People usually try to be helpful,0.44928,2162,4547,0.43482,0.46374
2018,1st Quintile,Urban regions,People usually only pursue their own interests,0.55072,2385,4547,0.53626,0.56518
2018,1st Quintile,Rural regions,People usually try to be helpful,0.40348,1018,2356,0.38367,0.42330
2018,1st Quintile,Rural regions,People usually only pursue their own interests,0.59652,1338,2356,0.57670,0.61633
2018,2nd Quintile,Urban regions,People usually try to be helpful,0.45585,1386,3204,0.43861,0.47310
2018,2nd Quintile,Urban regions,People usually only pursue their own interests,0.54415,1818,3204,0.52690,0.56139
2018,2nd Quintile,Rural regions,People usually try to be helpful,0.46001,909,2007,0.43820,0.48182
2018,2nd Quintile,Rural regions,People usually only pursue their own interests,0.53999,1098,2007,0.51818,0.56180
2018,3rd Quintile,Urban regions,People usually try to be helpful,0.45680,1357,2929,0.43876,0.47484
2018,3rd Quintile,Urban regions,People usually only pursue their own interests,0.54320,1572,2929,0.52516,0.56124
2018,3rd Quintile,Rural regions,People usually try to be helpful,0.45686,835,1797,0.43382,0.47990
2018,3rd Quintile,Rural regions,People usually only pursue their own interests,0.54314,962,1797,0.52010,0.56618
2018,4th Quintile,Urban regions,People usually try to be helpful,0.48330,1461,3015,0.46546,0.50114
2018,4th Quintile,Urban regions,People usually only pursue their own interests,0.51670,1554,3015,0.49886,0.53454
2018,4th Quintile,Rural regions,People usually try to be helpful,0.48750,740,1632,0.46324,0.51176
2018,4th Quintile,Rural regions,People usually only pursue their own interests,0.51250,892,1632,0.48824,0.53676
2018,5th Quintile,Urban regions,People usually try to be helpful,0.48834,1898,3651,0.47213,0.50456
2018,5th Quintile,Urban regions,People usually only pursue their own interests,0.51166,1753,3651,0.49544,0.52787
2018,5th Quintile,Rural regions,People usually try to be helpful,0.48379,692,1330,0.45692,0.51066
2018,5th Quintile,Rural regions,People usually only pursue their own interests,0.51621,638,1330,0.48934,0.54308
