"plh0196","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Leute sind hilfsbereit","2003","AkademikerIn","4","417","0.394139164144133","0.36466595897135","0.423612369316916"
"Leute sind hilfsbereit","2003","AkademikerIn","5 Einkommensstärkstes Quintil","782","0.425437849618929","0.402791902550018","0.448083796687841"
"Leute verfolgen Eigeninteresse","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","176","0.630459326772659","0.573719846571282","0.687198806974035"
"Leute verfolgen Eigeninteresse","2003","(noch) kein Abschluss","2","127","0.654828482383152","0.591572809384453","0.71808415538185"
"Leute verfolgen Eigeninteresse","2003","(noch) kein Abschluss","3","82","0.535163212068647","0.453700246398237","0.616626177739058"
"Leute verfolgen Eigeninteresse","2003","(noch) kein Abschluss","4","91","0.752203370548216","0.677410803206123","0.826995937890309"
"Leute verfolgen Eigeninteresse","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","65","0.599701714563646","0.51053995989832","0.688863469228972"
"Leute verfolgen Eigeninteresse","2003","Hauptschule","1 Einkommensschwächstes Quintil","1393","0.663930060982148","0.643664302320677","0.68419581964362"
"Leute verfolgen Eigeninteresse","2003","Hauptschule","2","1486","0.591351088658681","0.571956820918039","0.610745356399323"
"Leute verfolgen Eigeninteresse","2003","Hauptschule","3","1052","0.602046937105275","0.579153187068872","0.624940687141679"
"Leute verfolgen Eigeninteresse","2003","Hauptschule","4","839","0.587047213884456","0.56106983888482","0.613024588884091"
"Leute verfolgen Eigeninteresse","2003","Hauptschule","5 Einkommensstärkstes Quintil","368","0.610024748727864","0.572295963031425","0.647753534424303"
"Leute verfolgen Eigeninteresse","2003","Realschule","1 Einkommensschwächstes Quintil","808","0.74845356975806","0.72244294703993","0.77446419247619"
"Leute verfolgen Eigeninteresse","2003","Realschule","2","944","0.699849136950732","0.675535284365427","0.724162989536037"
"Leute verfolgen Eigeninteresse","2003","Realschule","3","827","0.662570264752191","0.636124474207377","0.689016055297006"
"Leute verfolgen Eigeninteresse","2003","Realschule","4","821","0.701925636500949","0.675749415430526","0.728101857571372"
"Leute verfolgen Eigeninteresse","2003","Realschule","5 Einkommensstärkstes Quintil","545","0.622378104769824","0.590201102196996","0.654555107342653"
"Leute verfolgen Eigeninteresse","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","302","0.714602224145489","0.671717683216811","0.757486765074167"
"Leute verfolgen Eigeninteresse","2003","(Fach-)Abitur","2","323","0.692725324110306","0.650609864435791","0.73484078378482"
"Leute verfolgen Eigeninteresse","2003","(Fach-)Abitur","3","342","0.719256982046729","0.67909898179163","0.759414982301828"
"Leute verfolgen Eigeninteresse","2003","(Fach-)Abitur","4","343","0.65084779108024","0.609556332409148","0.692139249751332"
"Leute verfolgen Eigeninteresse","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","316","0.61161053738235","0.56863158597432","0.65458948879038"
"Leute verfolgen Eigeninteresse","2003","AkademikerIn","1 Einkommensschwächstes Quintil","203","0.649107724591624","0.594554588942796","0.703660860240452"
"Leute verfolgen Eigeninteresse","2003","AkademikerIn","2","308","0.654428526311654","0.610780388171536","0.698076664451772"
"Leute verfolgen Eigeninteresse","2003","AkademikerIn","3","396","0.603107299650225","0.565437402342102","0.640777196958349"
"Leute verfolgen Eigeninteresse","2003","AkademikerIn","4","639","0.605860835855867","0.576387630683084","0.63533404102865"
"Leute verfolgen Eigeninteresse","2003","AkademikerIn","5 Einkommensstärkstes Quintil","1049","0.574562150381071","0.551916203312159","0.597208097449982"
"Leute sind hilfsbereit","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2004","(noch) kein Abschluss","2","","","",""
"Leute sind hilfsbereit","2004","(noch) kein Abschluss","3","","","",""
"Leute sind hilfsbereit","2004","(noch) kein Abschluss","4","","","",""
"Leute sind hilfsbereit","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2004","Hauptschule","2","","","",""
"Leute sind hilfsbereit","2004","Hauptschule","3","","","",""
"Leute sind hilfsbereit","2004","Hauptschule","4","","","",""
"Leute sind hilfsbereit","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2004","Realschule","2","","","",""
"Leute sind hilfsbereit","2004","Realschule","3","","","",""
"Leute sind hilfsbereit","2004","Realschule","4","","","",""
"Leute sind hilfsbereit","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2004","(Fach-)Abitur","2","","","",""
"Leute sind hilfsbereit","2004","(Fach-)Abitur","3","","","",""
"Leute sind hilfsbereit","2004","(Fach-)Abitur","4","","","",""
"Leute sind hilfsbereit","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2004","AkademikerIn","2","","","",""
"Leute sind hilfsbereit","2004","AkademikerIn","3","","","",""
"Leute sind hilfsbereit","2004","AkademikerIn","4","","","",""
"Leute sind hilfsbereit","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2004","(noch) kein Abschluss","2","","","",""
"Leute verfolgen Eigeninteresse","2004","(noch) kein Abschluss","3","","","",""
"Leute verfolgen Eigeninteresse","2004","(noch) kein Abschluss","4","","","",""
"Leute verfolgen Eigeninteresse","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2004","Hauptschule","2","","","",""
"Leute verfolgen Eigeninteresse","2004","Hauptschule","3","","","",""
"Leute verfolgen Eigeninteresse","2004","Hauptschule","4","","","",""
"Leute verfolgen Eigeninteresse","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2004","Realschule","2","","","",""
"Leute verfolgen Eigeninteresse","2004","Realschule","3","","","",""
"Leute verfolgen Eigeninteresse","2004","Realschule","4","","","",""
"Leute verfolgen Eigeninteresse","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2004","(Fach-)Abitur","2","","","",""
"Leute verfolgen Eigeninteresse","2004","(Fach-)Abitur","3","","","",""
"Leute verfolgen Eigeninteresse","2004","(Fach-)Abitur","4","","","",""
"Leute verfolgen Eigeninteresse","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2004","AkademikerIn","2","","","",""
"Leute verfolgen Eigeninteresse","2004","AkademikerIn","3","","","",""
"Leute verfolgen Eigeninteresse","2004","AkademikerIn","4","","","",""
"Leute verfolgen Eigeninteresse","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2005","(noch) kein Abschluss","2","","","",""
"Leute sind hilfsbereit","2005","(noch) kein Abschluss","3","","","",""
"Leute sind hilfsbereit","2005","(noch) kein Abschluss","4","","","",""
"Leute sind hilfsbereit","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2005","Hauptschule","2","","","",""
"Leute sind hilfsbereit","2005","Hauptschule","3","","","",""
"Leute sind hilfsbereit","2005","Hauptschule","4","","","",""
"Leute sind hilfsbereit","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2005","Realschule","2","","","",""
"Leute sind hilfsbereit","2005","Realschule","3","","","",""
"Leute sind hilfsbereit","2005","Realschule","4","","","",""
"Leute sind hilfsbereit","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2005","(Fach-)Abitur","2","","","",""
"Leute sind hilfsbereit","2005","(Fach-)Abitur","3","","","",""
"Leute sind hilfsbereit","2005","(Fach-)Abitur","4","","","",""
"Leute sind hilfsbereit","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2005","AkademikerIn","2","","","",""
"Leute sind hilfsbereit","2005","AkademikerIn","3","","","",""
"Leute sind hilfsbereit","2005","AkademikerIn","4","","","",""
"Leute sind hilfsbereit","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2005","(noch) kein Abschluss","2","","","",""
"Leute verfolgen Eigeninteresse","2005","(noch) kein Abschluss","3","","","",""
"Leute verfolgen Eigeninteresse","2005","(noch) kein Abschluss","4","","","",""
"Leute verfolgen Eigeninteresse","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2005","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2005","Hauptschule","2","","","",""
"Leute verfolgen Eigeninteresse","2005","Hauptschule","3","","","",""
"Leute verfolgen Eigeninteresse","2005","Hauptschule","4","","","",""
"Leute verfolgen Eigeninteresse","2005","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2005","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2005","Realschule","2","","","",""
"Leute verfolgen Eigeninteresse","2005","Realschule","3","","","",""
"Leute verfolgen Eigeninteresse","2005","Realschule","4","","","",""
"Leute verfolgen Eigeninteresse","2005","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2005","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2005","(Fach-)Abitur","2","","","",""
"Leute verfolgen Eigeninteresse","2005","(Fach-)Abitur","3","","","",""
"Leute verfolgen Eigeninteresse","2005","(Fach-)Abitur","4","","","",""
"Leute verfolgen Eigeninteresse","2005","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2005","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2005","AkademikerIn","2","","","",""
"Leute verfolgen Eigeninteresse","2005","AkademikerIn","3","","","",""
"Leute verfolgen Eigeninteresse","2005","AkademikerIn","4","","","",""
"Leute verfolgen Eigeninteresse","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2006","(noch) kein Abschluss","2","","","",""
"Leute sind hilfsbereit","2006","(noch) kein Abschluss","3","","","",""
"Leute sind hilfsbereit","2006","(noch) kein Abschluss","4","","","",""
"Leute sind hilfsbereit","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2006","Hauptschule","2","","","",""
"Leute sind hilfsbereit","2006","Hauptschule","3","","","",""
"Leute sind hilfsbereit","2006","Hauptschule","4","","","",""
"Leute sind hilfsbereit","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2006","Realschule","2","","","",""
"Leute sind hilfsbereit","2006","Realschule","3","","","",""
"Leute sind hilfsbereit","2006","Realschule","4","","","",""
"Leute sind hilfsbereit","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2006","(Fach-)Abitur","2","","","",""
"Leute sind hilfsbereit","2006","(Fach-)Abitur","3","","","",""
"Leute sind hilfsbereit","2006","(Fach-)Abitur","4","","","",""
"Leute sind hilfsbereit","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2006","AkademikerIn","2","","","",""
"Leute sind hilfsbereit","2006","AkademikerIn","3","","","",""
"Leute sind hilfsbereit","2006","AkademikerIn","4","","","",""
"Leute sind hilfsbereit","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2006","(noch) kein Abschluss","2","","","",""
"Leute verfolgen Eigeninteresse","2006","(noch) kein Abschluss","3","","","",""
"Leute verfolgen Eigeninteresse","2006","(noch) kein Abschluss","4","","","",""
"Leute verfolgen Eigeninteresse","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2006","Hauptschule","2","","","",""
"Leute verfolgen Eigeninteresse","2006","Hauptschule","3","","","",""
"Leute verfolgen Eigeninteresse","2006","Hauptschule","4","","","",""
"Leute verfolgen Eigeninteresse","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2006","Realschule","2","","","",""
"Leute verfolgen Eigeninteresse","2006","Realschule","3","","","",""
"Leute verfolgen Eigeninteresse","2006","Realschule","4","","","",""
"Leute verfolgen Eigeninteresse","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2006","(Fach-)Abitur","2","","","",""
"Leute verfolgen Eigeninteresse","2006","(Fach-)Abitur","3","","","",""
"Leute verfolgen Eigeninteresse","2006","(Fach-)Abitur","4","","","",""
"Leute verfolgen Eigeninteresse","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2006","AkademikerIn","2","","","",""
"Leute verfolgen Eigeninteresse","2006","AkademikerIn","3","","","",""
"Leute verfolgen Eigeninteresse","2006","AkademikerIn","4","","","",""
"Leute verfolgen Eigeninteresse","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2007","(noch) kein Abschluss","2","","","",""
"Leute sind hilfsbereit","2007","(noch) kein Abschluss","3","","","",""
"Leute sind hilfsbereit","2007","(noch) kein Abschluss","4","","","",""
"Leute sind hilfsbereit","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2007","Hauptschule","2","","","",""
"Leute sind hilfsbereit","2007","Hauptschule","3","","","",""
"Leute sind hilfsbereit","2007","Hauptschule","4","","","",""
"Leute sind hilfsbereit","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2007","Realschule","2","","","",""
"Leute sind hilfsbereit","2007","Realschule","3","","","",""
"Leute sind hilfsbereit","2007","Realschule","4","","","",""
"Leute sind hilfsbereit","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2007","(Fach-)Abitur","2","","","",""
"Leute sind hilfsbereit","2007","(Fach-)Abitur","3","","","",""
"Leute sind hilfsbereit","2007","(Fach-)Abitur","4","","","",""
"Leute sind hilfsbereit","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Leute sind hilfsbereit","2007","AkademikerIn","2","","","",""
"Leute sind hilfsbereit","2007","AkademikerIn","3","","","",""
"Leute sind hilfsbereit","2007","AkademikerIn","4","","","",""
"Leute sind hilfsbereit","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2007","(noch) kein Abschluss","2","","","",""
"Leute verfolgen Eigeninteresse","2007","(noch) kein Abschluss","3","","","",""
"Leute verfolgen Eigeninteresse","2007","(noch) kein Abschluss","4","","","",""
"Leute verfolgen Eigeninteresse","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2007","Hauptschule","2","","","",""
"Leute verfolgen Eigeninteresse","2007","Hauptschule","3","","","",""
"Leute verfolgen Eigeninteresse","2007","Hauptschule","4","","","",""
"Leute verfolgen Eigeninteresse","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2007","Realschule","2","","","",""
"Leute verfolgen Eigeninteresse","2007","Realschule","3","","","",""
"Leute verfolgen Eigeninteresse","2007","Realschule","4","","","",""
"Leute verfolgen Eigeninteresse","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2007","(Fach-)Abitur","2","","","",""
"Leute verfolgen Eigeninteresse","2007","(Fach-)Abitur","3","","","",""
"Leute verfolgen Eigeninteresse","2007","(Fach-)Abitur","4","","","",""
"Leute verfolgen Eigeninteresse","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Leute verfolgen Eigeninteresse","2007","AkademikerIn","2","","","",""
"Leute verfolgen Eigeninteresse","2007","AkademikerIn","3","","","",""
"Leute verfolgen Eigeninteresse","2007","AkademikerIn","4","","","",""
"Leute verfolgen Eigeninteresse","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Leute sind hilfsbereit","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","57","0.338954479053667","0.265608810469921","0.412300147637413"
"Leute sind hilfsbereit","2008","(noch) kein Abschluss","2","51","0.315285626529746","0.238044695606079","0.392526557453412"
"Leute sind hilfsbereit","2008","(noch) kein Abschluss","3","42","0.386742832818951","0.285564960816357","0.487920704821545"
"Leute sind hilfsbereit","2008","(noch) kein Abschluss","4","18","","",""
"Leute sind hilfsbereit","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","37","0.375034512429464","0.263976397873083","0.486092626985846"
"Leute sind hilfsbereit","2008","Hauptschule","1 Einkommensschwächstes Quintil","537","0.364291734627641","0.340123121648542","0.388460347606739"
"Leute sind hilfsbereit","2008","Hauptschule","2","749","0.394635751403034","0.372629296720931","0.416642206085137"
"Leute sind hilfsbereit","2008","Hauptschule","3","602","0.422171779914107","0.396983308240113","0.4473602515881"
"Leute sind hilfsbereit","2008","Hauptschule","4","501","0.385312999557464","0.358536665044356","0.412089334070573"
"Leute sind hilfsbereit","2008","Hauptschule","5 Einkommensstärkstes Quintil","224","0.374380080614644","0.334260735263174","0.414499425966114"
"Leute sind hilfsbereit","2008","Realschule","1 Einkommensschwächstes Quintil","227","0.262083624847867","0.232111408858799","0.292055840836936"
"Leute sind hilfsbereit","2008","Realschule","2","340","0.306221719161893","0.27874508134396","0.333698356979825"
"Leute sind hilfsbereit","2008","Realschule","3","356","0.324738528262437","0.296427892157107","0.353049164367767"
"Leute sind hilfsbereit","2008","Realschule","4","426","0.327047595325831","0.300559409021431","0.353535781630231"
"Leute sind hilfsbereit","2008","Realschule","5 Einkommensstärkstes Quintil","368","0.40329037915402","0.37115177398544","0.435428984322599"
"Leute sind hilfsbereit","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","119","0.325807992708225","0.277461256957856","0.374154728458595"
"Leute sind hilfsbereit","2008","(Fach-)Abitur","2","128","0.363872371408743","0.314447668324199","0.413297074493287"
"Leute sind hilfsbereit","2008","(Fach-)Abitur","3","133","0.299483505092256","0.25567896928657","0.343288040897942"
"Leute sind hilfsbereit","2008","(Fach-)Abitur","4","182","0.337687805987466","0.296562863879198","0.378812748095734"
"Leute sind hilfsbereit","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","193","0.396930274113032","0.353432119548579","0.440428428677485"
"Leute sind hilfsbereit","2008","AkademikerIn","1 Einkommensschwächstes Quintil","82","0.352406508018868","0.292217996128766","0.412595019908969"
"Leute sind hilfsbereit","2008","AkademikerIn","2","164","0.383540631727041","0.337202787485631","0.429878475968451"
"Leute sind hilfsbereit","2008","AkademikerIn","3","232","0.40968397865128","0.370002407380154","0.449365549922406"
"Leute sind hilfsbereit","2008","AkademikerIn","4","388","0.440314757969234","0.407954093951422","0.472675421987047"
"Leute sind hilfsbereit","2008","AkademikerIn","5 Einkommensstärkstes Quintil","895","0.430400861597234","0.408441576496939","0.452360146697529"
"Leute verfolgen Eigeninteresse","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","103","0.661045520946333","0.587699852362587","0.734391189530079"
"Leute verfolgen Eigeninteresse","2008","(noch) kein Abschluss","2","88","0.684714373470254","0.607473442546588","0.76195530439392"
"Leute verfolgen Eigeninteresse","2008","(noch) kein Abschluss","3","47","0.613257167181049","0.512079295178455","0.714435039183643"
"Leute verfolgen Eigeninteresse","2008","(noch) kein Abschluss","4","56","0.758450648876168","0.660929494749913","0.855971803002424"
"Leute verfolgen Eigeninteresse","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","36","0.624965487570536","0.513907373014154","0.736023602126917"
"Leute verfolgen Eigeninteresse","2008","Hauptschule","1 Einkommensschwächstes Quintil","986","0.635708265372359","0.611539652393261","0.659876878351458"
"Leute verfolgen Eigeninteresse","2008","Hauptschule","2","1146","0.605364248596966","0.583357793914863","0.627370703279069"
"Leute verfolgen Eigeninteresse","2008","Hauptschule","3","875","0.577828220085893","0.5526397484119","0.603016691759887"
"Leute verfolgen Eigeninteresse","2008","Hauptschule","4","768","0.614687000442536","0.587910665929427","0.641463334955644"
"Leute verfolgen Eigeninteresse","2008","Hauptschule","5 Einkommensstärkstes Quintil","335","0.625619919385356","0.585500574033887","0.665739264736826"
"Leute verfolgen Eigeninteresse","2008","Realschule","1 Einkommensschwächstes Quintil","600","0.737916375152133","0.707944159163064","0.767888591141201"
"Leute verfolgen Eigeninteresse","2008","Realschule","2","741","0.693778280838107","0.666301643020175","0.72125491865604"
"Leute verfolgen Eigeninteresse","2008","Realschule","3","695","0.675261471737563","0.646950835632233","0.703572107842893"
"Leute verfolgen Eigeninteresse","2008","Realschule","4","779","0.672952404674169","0.646464218369769","0.699440590978569"
"Leute verfolgen Eigeninteresse","2008","Realschule","5 Einkommensstärkstes Quintil","527","0.59670962084598","0.564571015677401","0.62884822601456"
"Leute verfolgen Eigeninteresse","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","242","0.674192007291775","0.625845271541405","0.722538743042144"
"Leute verfolgen Eigeninteresse","2008","(Fach-)Abitur","2","236","0.636127628591257","0.586702925506713","0.685552331675801"
