year,age_gr,pgisced97,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,66 and older,First Stage of Tertiary Education,People usually try to be helpful,0.43615,111,243,0.37367,0.49863
2003,66 and older,First Stage of Tertiary Education,People usually only pursue their own interests,0.53906,132,243,0.47626,0.60187
2003,66 and older,Second Stage of Tertiary Education,People usually try to be helpful,0.47410,262,562,0.43278,0.51542
2003,66 and older,Second Stage of Tertiary Education,People usually only pursue their own interests,0.51209,300,562,0.47073,0.55346
2008,17-29 y.,Pre-primary Level,People usually try to be helpful,0.21608,138,349,0.17284,0.25932
2008,17-29 y.,Pre-primary Level,People usually only pursue their own interests,0.37146,211,349,0.32069,0.42223
2008,17-29 y.,Lower Secondary Level,People usually try to be helpful,0.29053,180,533,0.25195,0.32912
2008,17-29 y.,Lower Secondary Level,People usually only pursue their own interests,0.61695,353,533,0.57564,0.65826
2008,17-29 y.,Upper Secondary Level,People usually try to be helpful,0.29416,442,1398,0.27027,0.31805
2008,17-29 y.,Upper Secondary Level,People usually only pursue their own interests,0.69272,956,1398,0.66853,0.71691
2008,17-29 y.,Post-secondary Non-tertiary Level,People usually try to be helpful,0.28207,58,224,0.22301,0.34114
2008,17-29 y.,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.70600,166,224,0.64620,0.76580
2008,17-29 y.,Second Stage of Tertiary Education,People usually try to be helpful,0.37668,102,237,0.31485,0.43850
2008,17-29 y.,Second Stage of Tertiary Education,People usually only pursue their own interests,0.62332,135,237,0.56150,0.68515
2008,30-45 y.,Primary Level,People usually only pursue their own interests,0.75651,32,32,0.60542,0.90760
2008,30-45 y.,Lower Secondary Level,People usually try to be helpful,0.24912,91,310,0.20090,0.29735
2008,30-45 y.,Lower Secondary Level,People usually only pursue their own interests,0.74162,219,310,0.69281,0.79043
2008,30-45 y.,Upper Secondary Level,People usually try to be helpful,0.28667,779,2573,0.26919,0.30414
2008,30-45 y.,Upper Secondary Level,People usually only pursue their own interests,0.69944,1794,2573,0.68172,0.71716
2008,30-45 y.,Post-secondary Non-tertiary Level,People usually try to be helpful,0.32395,151,475,0.28182,0.36608
2008,30-45 y.,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.67495,324,475,0.63278,0.71712
2008,30-45 y.,First Stage of Tertiary Education,People usually try to be helpful,0.31883,162,469,0.27660,0.36105
2008,30-45 y.,First Stage of Tertiary Education,People usually only pursue their own interests,0.67069,307,469,0.62811,0.71326
2008,30-45 y.,Second Stage of Tertiary Education,People usually try to be helpful,0.36475,466,1203,0.33754,0.39196
2008,30-45 y.,Second Stage of Tertiary Education,People usually only pursue their own interests,0.60669,737,1203,0.57907,0.63431
2008,46-65 y.,Primary Level,People usually only pursue their own interests,0.66997,38,38,0.51846,0.82149
2008,46-65 y.,Lower Secondary Level,People usually try to be helpful,0.35695,147,433,0.31177,0.40213
2008,46-65 y.,Lower Secondary Level,People usually only pursue their own interests,0.62658,286,433,0.58096,0.67219
2008,46-65 y.,Upper Secondary Level,People usually try to be helpful,0.31771,1173,3432,0.30213,0.33329
2008,46-65 y.,Upper Secondary Level,People usually only pursue their own interests,0.67094,2259,3432,0.65521,0.68666
2008,46-65 y.,Post-secondary Non-tertiary Level,People usually try to be helpful,0.29697,97,275,0.24287,0.35108
2008,46-65 y.,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.67106,178,275,0.61542,0.72669
2008,46-65 y.,First Stage of Tertiary Education,People usually try to be helpful,0.30251,179,574,0.26490,0.34012
2008,46-65 y.,First Stage of Tertiary Education,People usually only pursue their own interests,0.68185,395,574,0.64372,0.71999
2008,46-65 y.,Second Stage of Tertiary Education,People usually try to be helpful,0.40473,749,1816,0.38215,0.42732
2008,46-65 y.,Second Stage of Tertiary Education,People usually only pursue their own interests,0.57387,1067,1816,0.55112,0.59662
2008,66 and older,Lower Secondary Level,People usually try to be helpful,0.48207,343,709,0.44527,0.51888
2008,66 and older,Lower Secondary Level,People usually only pursue their own interests,0.49991,366,709,0.46308,0.53674
2008,66 and older,Upper Secondary Level,People usually try to be helpful,0.50254,1121,2202,0.48165,0.52343
2008,66 and older,Upper Secondary Level,People usually only pursue their own interests,0.47859,1081,2202,0.45772,0.49946
2008,66 and older,Post-secondary Non-tertiary Level,People usually try to be helpful,0.46085,51,104,0.36458,0.55711
2008,66 and older,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.51099,53,104,0.41445,0.60753
2008,66 and older,First Stage of Tertiary Education,People usually try to be helpful,0.48245,135,309,0.42664,0.53825
2008,66 and older,First Stage of Tertiary Education,People usually only pursue their own interests,0.50596,174,309,0.45013,0.56180
2008,66 and older,Second Stage of Tertiary Education,People usually try to be helpful,0.49866,444,856,0.46514,0.53217
2008,66 and older,Second Stage of Tertiary Education,People usually only pursue their own interests,0.48499,412,856,0.45149,0.51849
2013,17-29 y.,Pre-primary Level,People usually try to be helpful,0.16416,164,436,0.12935,0.19897
2013,17-29 y.,Pre-primary Level,People usually only pursue their own interests,0.26114,272,436,0.21986,0.30242
2013,17-29 y.,Primary Level,People usually only pursue their own interests,0.31124,43,43,0.17121,0.45126
2013,17-29 y.,Lower Secondary Level,People usually try to be helpful,0.26592,273,682,0.23273,0.29910
2013,17-29 y.,Lower Secondary Level,People usually only pursue their own interests,0.41229,409,682,0.37532,0.44926
2013,17-29 y.,Upper Secondary Level,People usually try to be helpful,0.28129,513,1413,0.25784,0.30475
2013,17-29 y.,Upper Secondary Level,People usually only pursue their own interests,0.52295,900,1413,0.49689,0.54900
2013,17-29 y.,Post-secondary Non-tertiary Level,People usually try to be helpful,0.26552,70,184,0.20153,0.32950
2013,17-29 y.,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.55585,114,184,0.48386,0.62784
2013,17-29 y.,Second Stage of Tertiary Education,People usually try to be helpful,0.39859,148,309,0.34391,0.45327
2013,17-29 y.,Second Stage of Tertiary Education,People usually only pursue their own interests,0.40238,161,309,0.34761,0.45714
2013,30-45 y.,Primary Level,People usually try to be helpful,0.18942,41,133,0.12257,0.25626
2013,30-45 y.,Primary Level,People usually only pursue their own interests,0.35765,92,133,0.27588,0.43941
2013,30-45 y.,Lower Secondary Level,People usually try to be helpful,0.21175,200,586,0.17864,0.24486
2013,30-45 y.,Lower Secondary Level,People usually only pursue their own interests,0.44815,386,586,0.40785,0.48844
2013,30-45 y.,Upper Secondary Level,People usually try to be helpful,0.28272,1406,3769,0.26834,0.29710
2013,30-45 y.,Upper Secondary Level,People usually only pursue their own interests,0.56956,2363,3769,0.55375,0.58537
2013,30-45 y.,Post-secondary Non-tertiary Level,People usually try to be helpful,0.31289,365,849,0.28168,0.34410
2013,30-45 y.,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.46846,484,849,0.43487,0.50205
2013,30-45 y.,First Stage of Tertiary Education,People usually try to be helpful,0.27829,168,489,0.23852,0.31805
2013,30-45 y.,First Stage of Tertiary Education,People usually only pursue their own interests,0.68355,321,489,0.64229,0.72482
2013,30-45 y.,Second Stage of Tertiary Education,People usually try to be helpful,0.39329,1003,1967,0.37170,0.41488
2013,30-45 y.,Second Stage of Tertiary Education,People usually only pursue their own interests,0.43386,964,1967,0.41195,0.45577
2013,46-65 y.,Primary Level,People usually only pursue their own interests,0.47760,51,51,0.33914,0.61605
2013,46-65 y.,Lower Secondary Level,People usually try to be helpful,0.29797,215,562,0.26012,0.33582
2013,46-65 y.,Lower Secondary Level,People usually only pursue their own interests,0.51607,347,562,0.47472,0.55742
2013,46-65 y.,Upper Secondary Level,People usually try to be helpful,0.34320,1713,4535,0.32938,0.35702
2013,46-65 y.,Upper Secondary Level,People usually only pursue their own interests,0.61176,2822,4535,0.59757,0.62594
2013,46-65 y.,Post-secondary Non-tertiary Level,People usually try to be helpful,0.36292,275,592,0.32415,0.40168
2013,46-65 y.,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.49259,317,592,0.45229,0.53290
2013,46-65 y.,First Stage of Tertiary Education,People usually try to be helpful,0.34861,297,767,0.31486,0.38235
2013,46-65 y.,First Stage of Tertiary Education,People usually only pursue their own interests,0.62203,470,767,0.58769,0.65637
2013,46-65 y.,Second Stage of Tertiary Education,People usually try to be helpful,0.44858,1173,2286,0.42818,0.46897
2013,46-65 y.,Second Stage of Tertiary Education,People usually only pursue their own interests,0.48467,1113,2286,0.46418,0.50516
2013,66 and older,Lower Secondary Level,People usually try to be helpful,0.53097,405,702,0.49403,0.56791
2013,66 and older,Lower Secondary Level,People usually only pursue their own interests,0.41702,297,702,0.38052,0.45352
2013,66 and older,Upper Secondary Level,People usually try to be helpful,0.54075,1354,2497,0.52120,0.56030
2013,66 and older,Upper Secondary Level,People usually only pursue their own interests,0.43747,1143,2497,0.41801,0.45693
2013,66 and older,Post-secondary Non-tertiary Level,People usually try to be helpful,0.53096,66,112,0.43812,0.62380
2013,66 and older,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.39844,46,112,0.30736,0.48951
2013,66 and older,First Stage of Tertiary Education,People usually try to be helpful,0.54607,190,338,0.49292,0.59923
2013,66 and older,First Stage of Tertiary Education,People usually only pursue their own interests,0.42621,148,338,0.37341,0.47901
2013,66 and older,Second Stage of Tertiary Education,People usually try to be helpful,0.58736,677,1119,0.55850,0.61622
2013,66 and older,Second Stage of Tertiary Education,People usually only pursue their own interests,0.37089,442,1119,0.34257,0.39920
2018,17-29 y.,Pre-primary Level,People usually try to be helpful,0.24886,157,345,0.20317,0.29455
2018,17-29 y.,Pre-primary Level,People usually only pursue their own interests,0.28693,188,345,0.23913,0.33473
2018,17-29 y.,Primary Level,People usually try to be helpful,0.38505,249,461,0.34059,0.42952
2018,17-29 y.,Primary Level,People usually only pursue their own interests,0.46656,212,461,0.42097,0.51216
2018,17-29 y.,Lower Secondary Level,People usually try to be helpful,0.29810,432,1025,0.27009,0.32612
2018,17-29 y.,Lower Secondary Level,People usually only pursue their own interests,0.59270,593,1025,0.56261,0.62280
2018,17-29 y.,Upper Secondary Level,People usually try to be helpful,0.36264,698,1855,0.34075,0.38452
2018,17-29 y.,Upper Secondary Level,People usually only pursue their own interests,0.62329,1157,1855,0.60124,0.64535
2018,17-29 y.,Post-secondary Non-tertiary Level,People usually try to be helpful,0.41477,122,322,0.36087,0.46867
2018,17-29 y.,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.58287,200,322,0.52893,0.63682
2018,17-29 y.,First Stage of Tertiary Education,People usually only pursue their own interests,0.69792,40,40,0.55381,0.84203
2018,17-29 y.,Second Stage of Tertiary Education,People usually try to be helpful,0.43874,295,619,0.39961,0.47786
2018,17-29 y.,Second Stage of Tertiary Education,People usually only pursue their own interests,0.55189,324,619,0.51268,0.59110
2018,30-45 y.,Primary Level,People usually try to be helpful,0.38096,361,696,0.34485,0.41706
2018,30-45 y.,Primary Level,People usually only pursue their own interests,0.53637,335,696,0.49930,0.57345
2018,30-45 y.,Lower Secondary Level,People usually try to be helpful,0.36583,373,878,0.33395,0.39771
2018,30-45 y.,Lower Secondary Level,People usually only pursue their own interests,0.60164,505,878,0.56924,0.63404
2018,30-45 y.,Upper Secondary Level,People usually try to be helpful,0.36526,1112,2868,0.34763,0.38288
2018,30-45 y.,Upper Secondary Level,People usually only pursue their own interests,0.61721,1756,2868,0.59941,0.63500
2018,30-45 y.,Post-secondary Non-tertiary Level,People usually try to be helpful,0.43648,391,856,0.40324,0.46972
2018,30-45 y.,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.55153,465,856,0.51819,0.58486
2018,30-45 y.,First Stage of Tertiary Education,People usually try to be helpful,0.39121,117,306,0.33644,0.44598
2018,30-45 y.,First Stage of Tertiary Education,People usually only pursue their own interests,0.59467,189,306,0.53957,0.64977
2018,30-45 y.,Second Stage of Tertiary Education,People usually try to be helpful,0.51016,1208,2292,0.48969,0.53063
2018,30-45 y.,Second Stage of Tertiary Education,People usually only pursue their own interests,0.46888,1084,2292,0.44845,0.48932
2018,46-65 y.,Primary Level,People usually try to be helpful,0.25701,163,333,0.21000,0.30401
2018,46-65 y.,Primary Level,People usually only pursue their own interests,0.70911,170,333,0.66025,0.75796
2018,46-65 y.,Lower Secondary Level,People usually try to be helpful,0.38886,310,750,0.35395,0.42377
2018,46-65 y.,Lower Secondary Level,People usually only pursue their own interests,0.59857,440,750,0.56346,0.63367
2018,46-65 y.,Upper Secondary Level,People usually try to be helpful,0.40467,1895,4621,0.39052,0.41883
2018,46-65 y.,Upper Secondary Level,People usually only pursue their own interests,0.57620,2726,4621,0.56195,0.59045
2018,46-65 y.,Post-secondary Non-tertiary Level,People usually try to be helpful,0.47334,410,835,0.43945,0.50722
2018,46-65 y.,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.49962,425,835,0.46568,0.53355
2018,46-65 y.,First Stage of Tertiary Education,People usually try to be helpful,0.40283,304,709,0.36671,0.43896
2018,46-65 y.,First Stage of Tertiary Education,People usually only pursue their own interests,0.55785,405,709,0.52127,0.59443
2018,46-65 y.,Second Stage of Tertiary Education,People usually try to be helpful,0.51031,1422,2584,0.49103,0.52959
2018,46-65 y.,Second Stage of Tertiary Education,People usually only pursue their own interests,0.46802,1162,2584,0.44877,0.48726
2018,66 and older,Primary Level,People usually try to be helpful,0.56673,34,34,0.39766,0.73580
2018,66 and older,Lower Secondary Level,People usually try to be helpful,0.54869,333,582,0.50823,0.58915
2018,66 and older,Lower Secondary Level,People usually only pursue their own interests,0.42718,249,582,0.38696,0.46741
2018,66 and older,Upper Secondary Level,People usually try to be helpful,0.55558,1413,2493,0.53607,0.57509
2018,66 and older,Upper Secondary Level,People usually only pursue their own interests,0.42313,1080,2493,0.40373,0.44253
2018,66 and older,Post-secondary Non-tertiary Level,People usually try to be helpful,0.59716,86,151,0.51866,0.67565
2018,66 and older,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.39332,65,151,0.31514,0.47149
2018,66 and older,First Stage of Tertiary Education,People usually try to be helpful,0.62011,183,332,0.56782,0.67240
2018,66 and older,First Stage of Tertiary Education,People usually only pursue their own interests,0.34336,149,332,0.29221,0.39452
2018,66 and older,Second Stage of Tertiary Education,People usually try to be helpful,0.60544,776,1258,0.57842,0.63246
2018,66 and older,Second Stage of Tertiary Education,People usually only pursue their own interests,0.36860,482,1258,0.34193,0.39527
