year,bula_h,pgisced97,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Baden-Wuerttemberg,First Stage of Tertiary Education,People usually only pursue their own interests,0.64889,141,208,0.58387,0.71392
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,People usually try to be helpful,0.41321,206,465,0.36841,0.45802
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,People usually only pursue their own interests,0.58679,259,465,0.54198,0.63159
2003,Bavaria,Pre-primary Level,People usually only pursue their own interests,0.62204,42,42,0.47361,0.77046
2003,Bavaria,Lower Secondary Level,People usually try to be helpful,0.40768,158,386,0.35860,0.45677
2003,Bavaria,Lower Secondary Level,People usually only pursue their own interests,0.59232,228,386,0.54323,0.64140
2003,Bavaria,Upper Secondary Level,People usually try to be helpful,0.35130,554,1614,0.32801,0.37460
2003,Bavaria,Upper Secondary Level,People usually only pursue their own interests,0.64870,1060,1614,0.62540,0.67199
2003,Bavaria,Post-secondary Non-tertiary Level,People usually try to be helpful,0.36894,43,141,0.28901,0.44887
2003,Bavaria,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.63106,98,141,0.55113,0.71099
2003,Bavaria,First Stage of Tertiary Education,People usually try to be helpful,0.33601,86,248,0.27710,0.39491
2003,Bavaria,First Stage of Tertiary Education,People usually only pursue their own interests,0.66399,162,248,0.60509,0.72290
2003,Bavaria,Second Stage of Tertiary Education,People usually try to be helpful,0.43519,243,571,0.39449,0.47589
2003,Bavaria,Second Stage of Tertiary Education,People usually only pursue their own interests,0.56481,328,571,0.52411,0.60551
2003,Berlin,Lower Secondary Level,People usually only pursue their own interests,0.74778,54,54,0.63086,0.86470
2003,Berlin,Upper Secondary Level,People usually try to be helpful,0.29226,97,343,0.24406,0.34046
2003,Berlin,Upper Secondary Level,People usually only pursue their own interests,0.70774,246,343,0.65954,0.75594
2003,Berlin,First Stage of Tertiary Education,People usually only pursue their own interests,0.58749,35,35,0.42202,0.75297
2003,Berlin,Second Stage of Tertiary Education,People usually try to be helpful,0.41869,92,245,0.35678,0.48059
2003,Berlin,Second Stage of Tertiary Education,People usually only pursue their own interests,0.58131,153,245,0.51941,0.64322
2003,Brandenburg,Lower Secondary Level,People usually only pursue their own interests,0.72482,52,52,0.60225,0.84739
2003,Brandenburg,Upper Secondary Level,People usually try to be helpful,0.29407,134,450,0.25193,0.33622
2003,Brandenburg,Upper Secondary Level,People usually only pursue their own interests,0.70593,316,450,0.66378,0.74807
2003,Brandenburg,First Stage of Tertiary Education,People usually only pursue their own interests,0.79067,61,61,0.68773,0.89361
2003,Brandenburg,Second Stage of Tertiary Education,People usually try to be helpful,0.33611,86,254,0.27790,0.39432
2003,Brandenburg,Second Stage of Tertiary Education,People usually only pursue their own interests,0.66389,168,254,0.60568,0.72210
2003,Mecklenburg-Western Pomerania,Lower Secondary Level,People usually only pursue their own interests,0.76131,32,32,0.61125,0.91137
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,People usually try to be helpful,0.29258,77,271,0.23831,0.34685
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,People usually only pursue their own interests,0.70742,194,271,0.65315,0.76169
2003,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,People usually try to be helpful,0.39151,50,137,0.30948,0.47354
2003,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,People usually only pursue their own interests,0.60849,87,137,0.52646,0.69052
2003,Saxony,Lower Secondary Level,People usually try to be helpful,0.36954,44,117,0.28170,0.45738
2003,Saxony,Lower Secondary Level,People usually only pursue their own interests,0.63046,73,117,0.54262,0.71830
2003,Saxony,Upper Secondary Level,People usually try to be helpful,0.32688,297,867,0.29563,0.35812
2003,Saxony,Upper Secondary Level,People usually only pursue their own interests,0.67312,570,867,0.64188,0.70437
2003,Saxony,First Stage of Tertiary Education,People usually try to be helpful,0.25500,39,133,0.18064,0.32935
2003,Saxony,First Stage of Tertiary Education,People usually only pursue their own interests,0.74500,94,133,0.67065,0.81936
2003,Saxony,Second Stage of Tertiary Education,People usually try to be helpful,0.36338,136,371,0.31437,0.41239
2003,Saxony,Second Stage of Tertiary Education,People usually only pursue their own interests,0.63662,235,371,0.58761,0.68563
2003,Saxony-Anhalt,Lower Secondary Level,People usually only pursue their own interests,0.69497,56,56,0.57329,0.81665
2003,Saxony-Anhalt,Upper Secondary Level,People usually try to be helpful,0.26873,113,455,0.22795,0.30951
2003,Saxony-Anhalt,Upper Secondary Level,People usually only pursue their own interests,0.73127,342,455,0.69049,0.77205
2003,Saxony-Anhalt,First Stage of Tertiary Education,People usually only pursue their own interests,0.73715,66,66,0.63014,0.84416
2003,Saxony-Anhalt,Second Stage of Tertiary Education,People usually try to be helpful,0.24705,60,222,0.19018,0.30391
2003,Saxony-Anhalt,Second Stage of Tertiary Education,People usually only pursue their own interests,0.75295,162,222,0.69609,0.80982
2003,Thuringa,Lower Secondary Level,People usually only pursue their own interests,0.63811,45,45,0.49612,0.78011
2003,Thuringa,Upper Secondary Level,People usually try to be helpful,0.25760,143,569,0.22164,0.29357
2003,Thuringa,Upper Secondary Level,People usually only pursue their own interests,0.74240,426,569,0.70643,0.77836
2003,Thuringa,First Stage of Tertiary Education,People usually only pursue their own interests,0.80113,60,60,0.69927,0.90298
2003,Thuringa,Second Stage of Tertiary Education,People usually try to be helpful,0.31135,52,175,0.24255,0.38016
2003,Thuringa,Second Stage of Tertiary Education,People usually only pursue their own interests,0.68865,123,175,0.61984,0.75745
2008,Schleswig-Holstein,Lower Secondary Level,People usually only pursue their own interests,0.64287,35,35,0.48181,0.80393
2008,Schleswig-Holstein,Upper Secondary Level,People usually try to be helpful,0.39847,133,288,0.34183,0.45511
2008,Schleswig-Holstein,Upper Secondary Level,People usually only pursue their own interests,0.60153,155,288,0.54489,0.65817
2008,Schleswig-Holstein,Second Stage of Tertiary Education,People usually try to be helpful,0.42230,37,90,0.31969,0.52492
2008,Schleswig-Holstein,Second Stage of Tertiary Education,People usually only pursue their own interests,0.57770,53,90,0.47508,0.68031
2008,Hamburg,Upper Secondary Level,People usually try to be helpful,0.40842,49,115,0.31819,0.49866
2008,Hamburg,Upper Secondary Level,People usually only pursue their own interests,0.59158,66,115,0.50134,0.68181
2008,Hamburg,Second Stage of Tertiary Education,People usually try to be helpful,0.36546,39,77,0.25719,0.47372
2008,Hamburg,Second Stage of Tertiary Education,People usually only pursue their own interests,0.63454,38,77,0.52628,0.74281
2008,Lower Saxony,Lower Secondary Level,People usually try to be helpful,0.39277,75,202,0.32526,0.46029
2008,Lower Saxony,Lower Secondary Level,People usually only pursue their own interests,0.60723,127,202,0.53971,0.67474
2008,Lower Saxony,Upper Secondary Level,People usually try to be helpful,0.37530,354,923,0.34404,0.40655
2008,Lower Saxony,Upper Secondary Level,People usually only pursue their own interests,0.62470,569,923,0.59345,0.65596
2008,Lower Saxony,Post-secondary Non-tertiary Level,People usually try to be helpful,0.34549,43,109,0.25580,0.43517
2008,Lower Saxony,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.65451,66,109,0.56483,0.74420
2008,Lower Saxony,First Stage of Tertiary Education,People usually try to be helpful,0.45525,48,107,0.36045,0.55006
2008,Lower Saxony,First Stage of Tertiary Education,People usually only pursue their own interests,0.54475,59,107,0.44994,0.63955
2008,Lower Saxony,Second Stage of Tertiary Education,People usually try to be helpful,0.39667,139,305,0.34168,0.45167
2008,Lower Saxony,Second Stage of Tertiary Education,People usually only pursue their own interests,0.60333,166,305,0.54833,0.65832
2008,Bremen,Upper Secondary Level,People usually only pursue their own interests,0.67882,47,47,0.54389,0.81376
2008,North Rhine-Westphalia,No answer / don't know,People usually only pursue their own interests,0.74221,53,53,0.62332,0.86111
2008,North Rhine-Westphalia,Pre-primary Level,People usually try to be helpful,0.41967,31,71,0.30406,0.53528
2008,North Rhine-Westphalia,Pre-primary Level,People usually only pursue their own interests,0.58033,40,71,0.46472,0.69594
2008,North Rhine-Westphalia,Primary Level,People usually only pursue their own interests,0.68810,34,34,0.53004,0.84616
2008,North Rhine-Westphalia,Lower Secondary Level,People usually try to be helpful,0.34446,169,462,0.30108,0.38784
2008,North Rhine-Westphalia,Lower Secondary Level,People usually only pursue their own interests,0.65554,293,462,0.61216,0.69892
2008,North Rhine-Westphalia,Upper Secondary Level,People usually try to be helpful,0.35200,712,1870,0.33035,0.37366
2008,North Rhine-Westphalia,Upper Secondary Level,People usually only pursue their own interests,0.64800,1158,1870,0.62634,0.66965
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,People usually try to be helpful,0.27908,88,295,0.22781,0.33036
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.72092,207,295,0.66964,0.77219
2008,North Rhine-Westphalia,First Stage of Tertiary Education,People usually try to be helpful,0.39549,99,270,0.33706,0.45392
2008,North Rhine-Westphalia,First Stage of Tertiary Education,People usually only pursue their own interests,0.60451,171,270,0.54608,0.66294
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,People usually try to be helpful,0.48408,375,766,0.44866,0.51949
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,People usually only pursue their own interests,0.51592,391,766,0.48051,0.55134
2008,Hesse,Lower Secondary Level,People usually try to be helpful,0.38094,50,131,0.29746,0.46442
2008,Hesse,Lower Secondary Level,People usually only pursue their own interests,0.61906,81,131,0.53558,0.70254
2008,Hesse,Upper Secondary Level,People usually try to be helpful,0.36579,221,616,0.32773,0.40386
2008,Hesse,Upper Secondary Level,People usually only pursue their own interests,0.63421,395,616,0.59614,0.67227
2008,Hesse,Post-secondary Non-tertiary Level,People usually try to be helpful,0.40021,35,93,0.30009,0.50033
2008,Hesse,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.59979,58,93,0.49967,0.69991
2008,Hesse,First Stage of Tertiary Education,People usually only pursue their own interests,0.70036,52,52,0.57464,0.82609
2008,Hesse,Second Stage of Tertiary Education,People usually try to be helpful,0.38028,138,318,0.32684,0.43372
2008,Hesse,Second Stage of Tertiary Education,People usually only pursue their own interests,0.61972,180,318,0.56628,0.67316
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,People usually try to be helpful,0.52895,91,166,0.45279,0.60512
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,People usually only pursue their own interests,0.47105,75,166,0.39488,0.54721
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,People usually try to be helpful,0.42484,242,560,0.38386,0.46582
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,People usually only pursue their own interests,0.57516,318,560,0.53418,0.61614
2008,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.57630,35,35,0.41020,0.74240
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,People usually try to be helpful,0.38811,36,89,0.28629,0.48993
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,People usually only pursue their own interests,0.61189,53,89,0.51007,0.71371
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,People usually try to be helpful,0.44028,88,176,0.36673,0.51383
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,People usually only pursue their own interests,0.55972,88,176,0.48617,0.63327
2008,Baden-Wuerttemberg,No answer / don't know,People usually only pursue their own interests,0.65158,34,34,0.48901,0.81415
2008,Baden-Wuerttemberg,Lower Secondary Level,People usually try to be helpful,0.37145,112,302,0.31686,0.42604
2008,Baden-Wuerttemberg,Lower Secondary Level,People usually only pursue their own interests,0.62855,190,302,0.57396,0.68314
2008,Baden-Wuerttemberg,Upper Secondary Level,People usually try to be helpful,0.39010,463,1121,0.36153,0.41866
2008,Baden-Wuerttemberg,Upper Secondary Level,People usually only pursue their own interests,0.60990,658,1121,0.58134,0.63847
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,People usually try to be helpful,0.32955,47,132,0.24905,0.41004
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.67045,85,132,0.58996,0.75095
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,People usually try to be helpful,0.41404,63,164,0.33843,0.48966
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,People usually only pursue their own interests,0.58596,101,164,0.51034,0.66157
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,People usually try to be helpful,0.44952,209,449,0.40345,0.49558
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,People usually only pursue their own interests,0.55048,240,449,0.50442,0.59655
2008,Bavaria,Lower Secondary Level,People usually try to be helpful,0.37565,115,296,0.32038,0.43091
2008,Bavaria,Lower Secondary Level,People usually only pursue their own interests,0.62435,181,296,0.56909,0.67962
2008,Bavaria,Upper Secondary Level,People usually try to be helpful,0.32284,473,1431,0.29860,0.34707
2008,Bavaria,Upper Secondary Level,People usually only pursue their own interests,0.67716,958,1431,0.65293,0.70140
2008,Bavaria,Post-secondary Non-tertiary Level,People usually try to be helpful,0.41176,46,132,0.32748,0.49604
2008,Bavaria,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.58824,86,132,0.50396,0.67252
2008,Bavaria,First Stage of Tertiary Education,People usually try to be helpful,0.29553,63,207,0.23322,0.35784
2008,Bavaria,First Stage of Tertiary Education,People usually only pursue their own interests,0.70447,144,207,0.64216,0.76678
2008,Bavaria,Second Stage of Tertiary Education,People usually try to be helpful,0.40771,227,541,0.36627,0.44916
2008,Bavaria,Second Stage of Tertiary Education,People usually only pursue their own interests,0.59229,314,541,0.55084,0.63373
2008,Berlin,Lower Secondary Level,People usually only pursue their own interests,0.71940,37,37,0.57263,0.86617
2008,Berlin,Upper Secondary Level,People usually try to be helpful,0.32756,94,280,0.27248,0.38263
2008,Berlin,Upper Secondary Level,People usually only pursue their own interests,0.67244,186,280,0.61737,0.72752
2008,Berlin,First Stage of Tertiary Education,People usually only pursue their own interests,0.72002,36,36,0.57127,0.86877
2008,Berlin,Second Stage of Tertiary Education,People usually try to be helpful,0.36699,87,252,0.30736,0.42662
2008,Berlin,Second Stage of Tertiary Education,People usually only pursue their own interests,0.63301,165,252,0.57338,0.69264
2008,Brandenburg,Lower Secondary Level,People usually only pursue their own interests,0.77743,47,47,0.65722,0.89764
2008,Brandenburg,Upper Secondary Level,People usually try to be helpful,0.27206,114,395,0.22812,0.31601
2008,Brandenburg,Upper Secondary Level,People usually only pursue their own interests,0.72794,281,395,0.68399,0.77188
2008,Brandenburg,First Stage of Tertiary Education,People usually only pursue their own interests,0.70832,42,42,0.56919,0.84746
2008,Brandenburg,Second Stage of Tertiary Education,People usually try to be helpful,0.34822,79,235,0.28718,0.40927
2008,Brandenburg,Second Stage of Tertiary Education,People usually only pursue their own interests,0.65178,156,235,0.59073,0.71282
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,People usually try to be helpful,0.35736,82,240,0.29661,0.41812
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,People usually only pursue their own interests,0.64264,158,240,0.58188,0.70339
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,People usually try to be helpful,0.39857,57,138,0.31659,0.48056
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,People usually only pursue their own interests,0.60143,81,138,0.51944,0.68341
2008,Saxony,Lower Secondary Level,People usually only pursue their own interests,0.67596,55,55,0.55113,0.80079
2008,Saxony,Upper Secondary Level,People usually try to be helpful,0.32245,259,766,0.28933,0.35557
2008,Saxony,Upper Secondary Level,People usually only pursue their own interests,0.67755,507,766,0.64443,0.71067
2008,Saxony,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.79283,42,42,0.66878,0.91689
2008,Saxony,First Stage of Tertiary Education,People usually try to be helpful,0.37262,44,120,0.28575,0.45949
2008,Saxony,First Stage of Tertiary Education,People usually only pursue their own interests,0.62738,76,120,0.54051,0.71425
2008,Saxony,Second Stage of Tertiary Education,People usually try to be helpful,0.38655,130,353,0.33568,0.43743
2008,Saxony,Second Stage of Tertiary Education,People usually only pursue their own interests,0.61345,223,353,0.56257,0.66432
2008,Saxony-Anhalt,Lower Secondary Level,People usually only pursue their own interests,0.56268,34,34,0.39343,0.73193
2008,Saxony-Anhalt,Upper Secondary Level,People usually try to be helpful,0.31882,126,416,0.27398,0.36365
2008,Saxony-Anhalt,Upper Secondary Level,People usually only pursue their own interests,0.68118,290,416,0.63635,0.72602
2008,Saxony-Anhalt,First Stage of Tertiary Education,People usually only pursue their own interests,0.71932,53,53,0.59719,0.84145
2008,Saxony-Anhalt,Second Stage of Tertiary Education,People usually try to be helpful,0.41227,73,199,0.34371,0.48084
2008,Saxony-Anhalt,Second Stage of Tertiary Education,People usually only pursue their own interests,0.58773,126,199,0.51916,0.65629
2008,Thuringa,Lower Secondary Level,People usually only pursue their own interests,0.49576,36,36,0.33011,0.66140
2008,Thuringa,Upper Secondary Level,People usually try to be helpful,0.32650,171,515,0.28596,0.36704
2008,Thuringa,Upper Secondary Level,People usually only pursue their own interests,0.67350,344,515,0.63296,0.71404
2008,Thuringa,First Stage of Tertiary Education,People usually only pursue their own interests,0.79979,45,45,0.68155,0.91803
2008,Thuringa,Second Stage of Tertiary Education,People usually try to be helpful,0.34957,65,181,0.27991,0.41924
2008,Thuringa,Second Stage of Tertiary Education,People usually only pursue their own interests,0.65043,116,181,0.58076,0.72009
2013,Schleswig-Holstein,Lower Secondary Level,People usually try to be helpful,0.52144,48,94,0.41991,0.62297
2013,Schleswig-Holstein,Lower Secondary Level,People usually only pursue their own interests,0.47856,46,94,0.37703,0.58009
2013,Schleswig-Holstein,Upper Secondary Level,People usually try to be helpful,0.49974,220,461,0.45404,0.54543
2013,Schleswig-Holstein,Upper Secondary Level,People usually only pursue their own interests,0.50026,241,461,0.45457,0.54596
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,People usually try to be helpful,0.34007,34,77,0.23356,0.44657
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.65993,43,77,0.55343,0.76644
2013,Schleswig-Holstein,First Stage of Tertiary Education,People usually only pursue their own interests,0.55962,32,32,0.38486,0.73438
2013,Schleswig-Holstein,Second Stage of Tertiary Education,People usually try to be helpful,0.57378,85,144,0.49273,0.65484
2013,Schleswig-Holstein,Second Stage of Tertiary Education,People usually only pursue their own interests,0.42622,59,144,0.34516,0.50727
2013,Hamburg,Upper Secondary Level,People usually try to be helpful,0.46848,91,168,0.39280,0.54417
2013,Hamburg,Upper Secondary Level,People usually only pursue their own interests,0.53152,77,168,0.45583,0.60720
2013,Hamburg,Second Stage of Tertiary Education,People usually try to be helpful,0.52985,87,127,0.44270,0.61699
2013,Hamburg,Second Stage of Tertiary Education,People usually only pursue their own interests,0.47015,40,127,0.38301,0.55730
2013,Lower Saxony,Lower Secondary Level,People usually try to be helpful,0.47475,149,309,0.41898,0.53051
2013,Lower Saxony,Lower Secondary Level,People usually only pursue their own interests,0.52525,160,309,0.46949,0.58102
2013,Lower Saxony,Upper Secondary Level,People usually try to be helpful,0.42720,528,1211,0.39933,0.45507
2013,Lower Saxony,Upper Secondary Level,People usually only pursue their own interests,0.57280,683,1211,0.54493,0.60067
2013,Lower Saxony,Post-secondary Non-tertiary Level,People usually try to be helpful,0.53498,81,160,0.45745,0.61251
2013,Lower Saxony,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.46502,79,160,0.38749,0.54255
2013,Lower Saxony,First Stage of Tertiary Education,People usually try to be helpful,0.44598,58,135,0.36182,0.53014
2013,Lower Saxony,First Stage of Tertiary Education,People usually only pursue their own interests,0.55402,77,135,0.46986,0.63818
2013,Lower Saxony,Second Stage of Tertiary Education,People usually try to be helpful,0.47606,258,472,0.43095,0.52116
2013,Lower Saxony,Second Stage of Tertiary Education,People usually only pursue their own interests,0.52394,214,472,0.47884,0.56905
2013,Bremen,Upper Secondary Level,People usually only pursue their own interests,0.80127,52,52,0.69175,0.91079
2013,North Rhine-Westphalia,No answer / don't know,People usually try to be helpful,0.42111,47,123,0.33349,0.50872
2013,North Rhine-Westphalia,No answer / don't know,People usually only pursue their own interests,0.57889,76,123,0.49128,0.66651
2013,North Rhine-Westphalia,Pre-primary Level,People usually try to be helpful,0.34648,41,127,0.26339,0.42957
2013,North Rhine-Westphalia,Pre-primary Level,People usually only pursue their own interests,0.65352,86,127,0.57043,0.73661
2013,North Rhine-Westphalia,Primary Level,People usually only pursue their own interests,0.63809,55,55,0.50992,0.76627
2013,North Rhine-Westphalia,Lower Secondary Level,People usually try to be helpful,0.45265,273,618,0.41338,0.49193
2013,North Rhine-Westphalia,Lower Secondary Level,People usually only pursue their own interests,0.54735,345,618,0.50807,0.58662
2013,North Rhine-Westphalia,Upper Secondary Level,People usually try to be helpful,0.39899,873,2200,0.37852,0.41946
