"year","bildungsniveau","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2012","AkademikerIn","Laendlicher Raum","7.88","7.5","1691","7.8","7.96"
"2012","AkademikerIn","Staedtischer Raum","7.87","7.5","4174","7.82","7.92"
"2012","Hauptschule","Laendlicher Raum","7.82","7.5","3149","7.75","7.89"
"2012","Hauptschule","Staedtischer Raum","7.91","7.5","4921","7.86","7.96"
"2012","Realschule","Laendlicher Raum","7.87","7.5","3276","7.81","7.93"
"2012","Realschule","Staedtischer Raum","7.73","7.5","4103","7.67","7.79"
"2013","(Fach-)Abitur","Laendlicher Raum","7.94","7.5","903","7.83","8.05"
"2013","(Fach-)Abitur","Staedtischer Raum","7.74","7.5","2333","7.67","7.81"
"2013","(noch) kein Abschluss","Laendlicher Raum","7.63","7.5","267","7.39","7.87"
"2013","(noch) kein Abschluss","Staedtischer Raum","7.46","7.5","531","7.28","7.64"
"2013","AkademikerIn","Laendlicher Raum","7.8","7.5","1650","7.71","7.89"
"2013","AkademikerIn","Staedtischer Raum","7.9","7.5","4124","7.85","7.95"
"2013","Hauptschule","Laendlicher Raum","7.8","7.5","3015","7.73","7.87"
"2013","Hauptschule","Staedtischer Raum","7.84","7.5","4621","7.78","7.9"
"2013","Realschule","Laendlicher Raum","7.86","7.5","3174","7.79","7.93"
"2013","Realschule","Staedtischer Raum","7.79","7.5","3961","7.73","7.85"
"2014","(Fach-)Abitur","Laendlicher Raum","7.87","7.5","1029","7.76","7.98"
"2014","(Fach-)Abitur","Staedtischer Raum","7.84","7.5","2868","7.77","7.91"
"2014","(noch) kein Abschluss","Laendlicher Raum","7.66","7.5","315","7.44","7.88"
"2014","(noch) kein Abschluss","Staedtischer Raum","7.73","7.5","680","7.58","7.88"
"2014","AkademikerIn","Laendlicher Raum","7.8","7.5","1705","7.72","7.88"
"2014","AkademikerIn","Staedtischer Raum","7.87","7.5","4468","7.82","7.92"
"2014","Hauptschule","Laendlicher Raum","7.87","7.5","3080","7.8","7.94"
"2014","Hauptschule","Staedtischer Raum","7.86","7.5","5001","7.81","7.91"
"2014","Realschule","Laendlicher Raum","7.83","7.5","2949","7.76","7.9"
"2014","Realschule","Staedtischer Raum","7.79","7.5","3871","7.73","7.85"
"2015","(Fach-)Abitur","Laendlicher Raum","7.92","7.5","971","7.81","8.03"
"2015","(Fach-)Abitur","Staedtischer Raum","7.8","7.5","2640","7.73","7.87"
"2015","(noch) kein Abschluss","Laendlicher Raum","7.54","7.5","263","7.29","7.79"
"2015","(noch) kein Abschluss","Staedtischer Raum","7.5","7.5","545","7.32","7.68"
"2015","AkademikerIn","Laendlicher Raum","7.77","7.5","1641","7.68","7.86"
"2015","AkademikerIn","Staedtischer Raum","7.86","7.5","4171","7.81","7.91"
"2015","Hauptschule","Laendlicher Raum","7.7","7.5","2805","7.63","7.77"
"2015","Hauptschule","Staedtischer Raum","7.85","7.5","4467","7.79","7.91"
"2015","Realschule","Laendlicher Raum","7.79","7.5","2818","7.72","7.86"
"2015","Realschule","Staedtischer Raum","7.77","7.5","3617","7.71","7.83"
"2016","(Fach-)Abitur","Laendlicher Raum","7.89","7.5","975","7.78","8"
"2016","(Fach-)Abitur","Staedtischer Raum","7.83","7.5","2651","7.76","7.9"
"2016","(noch) kein Abschluss","Laendlicher Raum","7.75","7.5","222","7.5","8"
"2016","(noch) kein Abschluss","Staedtischer Raum","7.77","7.5","577","7.61","7.93"
"2016","AkademikerIn","Laendlicher Raum","7.68","7.5","1644","7.59","7.77"
"2016","AkademikerIn","Staedtischer Raum","7.84","7.5","4175","7.79","7.89"
"2016","Hauptschule","Laendlicher Raum","7.93","7.5","2677","7.86","8"
"2016","Hauptschule","Staedtischer Raum","7.92","7.5","4193","7.86","7.98"
"2016","Realschule","Laendlicher Raum","7.82","7.5","2631","7.75","7.89"
"2016","Realschule","Staedtischer Raum","7.73","7.5","3330","7.67","7.79"
"2017","(Fach-)Abitur","Laendlicher Raum","7.93","7.5","1127","7.83","8.03"
"2017","(Fach-)Abitur","Staedtischer Raum","7.79","7.5","2952","7.72","7.86"
"2017","(noch) kein Abschluss","Laendlicher Raum","8.14","7.5","259","7.91","8.37"
"2017","(noch) kein Abschluss","Staedtischer Raum","7.88","7.5","646","7.72","8.04"
"2017","AkademikerIn","Laendlicher Raum","7.83","7.5","1804","7.75","7.91"
"2017","AkademikerIn","Staedtischer Raum","7.87","7.5","4631","7.82","7.92"
"2017","Hauptschule","Laendlicher Raum","7.86","7.5","2770","7.79","7.93"
"2017","Hauptschule","Staedtischer Raum","7.91","7.5","4264","7.85","7.97"
"2017","Realschule","Laendlicher Raum","7.78","7.5","3043","7.71","7.85"
"2017","Realschule","Staedtischer Raum","7.77","7.5","3805","7.71","7.83"
"2018","(Fach-)Abitur","Laendlicher Raum","7.96","7.5","1108","7.86","8.06"
"2018","(Fach-)Abitur","Staedtischer Raum","7.83","7.5","2873","7.76","7.9"
"2018","(noch) kein Abschluss","Laendlicher Raum","8.12","7.5","227","7.88","8.36"
"2018","(noch) kein Abschluss","Staedtischer Raum","7.82","7.5","636","7.65","7.99"
"2018","AkademikerIn","Laendlicher Raum","7.75","7.5","1739","7.67","7.83"
"2018","AkademikerIn","Staedtischer Raum","7.88","7.5","4540","7.83","7.93"
"2018","Hauptschule","Laendlicher Raum","7.73","7.5","2591","7.65","7.81"
"2018","Hauptschule","Staedtischer Raum","7.89","7.5","4113","7.83","7.95"
"2018","Realschule","Laendlicher Raum","7.83","7.5","2934","7.76","7.9"
"2018","Realschule","Staedtischer Raum","7.77","7.5","3660","7.71","7.83"
"2019","(Fach-)Abitur","Laendlicher Raum","7.96","7.5","1091","7.86","8.06"
"2019","(Fach-)Abitur","Staedtischer Raum","7.86","7.5","2876","7.79","7.93"
"2019","(noch) kein Abschluss","Laendlicher Raum","7.94","7.5","208","7.69","8.19"
"2019","(noch) kein Abschluss","Staedtischer Raum","8.01","7.5","552","7.84","8.18"
"2019","AkademikerIn","Laendlicher Raum","7.83","7.5","1886","7.75","7.91"
"2019","AkademikerIn","Staedtischer Raum","7.96","7.5","4878","7.91","8.01"
"2019","Hauptschule","Laendlicher Raum","7.73","7.5","2365","7.65","7.81"
"2019","Hauptschule","Staedtischer Raum","7.94","7.5","3687","7.88","8"
"2019","Realschule","Laendlicher Raum","7.87","7.5","2923","7.8","7.94"
"2019","Realschule","Staedtischer Raum","7.78","7.5","3621","7.72","7.84"
"2020","(Fach-)Abitur","Laendlicher Raum","7.79","7.5","1160","7.68","7.9"
"2020","(Fach-)Abitur","Staedtischer Raum","7.73","7.5","3211","7.66","7.8"
"2020","(noch) kein Abschluss","Laendlicher Raum","7.99","7.5","249","7.73","8.25"
"2020","(noch) kein Abschluss","Staedtischer Raum","7.68","7.5","636","7.51","7.85"
"2020","AkademikerIn","Laendlicher Raum","7.82","7.5","1893","7.74","7.9"
"2020","AkademikerIn","Staedtischer Raum","7.76","7.5","5184","7.71","7.81"
"2020","Hauptschule","Laendlicher Raum","7.66","7.5","2280","7.58","7.74"
"2020","Hauptschule","Staedtischer Raum","7.82","7.5","3570","7.75","7.89"
"2020","Realschule","Laendlicher Raum","7.78","7.5","2725","7.71","7.85"
"2020","Realschule","Staedtischer Raum","7.74","7.5","3420","7.68","7.8"
