year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2015,male,11320,7.82244,7.78638,7.85851,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2015,female,13432,7.77951,7.74572,7.81330,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,male,10916,7.84718,7.81110,7.88326,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,female,12960,7.83263,7.79929,7.86598,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2017,male,12048,7.85007,7.81600,7.88414,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2017,female,14072,7.83584,7.80375,7.86793,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,male,11626,7.84477,7.81025,7.87929,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,female,13664,7.82764,7.79500,7.86029,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,male,12102,7.89248,7.85813,7.92682,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,female,13266,7.84413,7.81100,7.87727,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,male,12014,7.78659,7.75230,7.82088,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,female,13181,7.73967,7.70558,7.77376,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2021,male,7967,7.90909,7.86940,7.94878,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2021,female,9014,7.89632,7.85778,7.93487,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2022,male,12317,7.75005,7.71549,7.78462,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2022,female,13330,7.72219,7.68770,7.75669,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
