year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Lower Secondary Level,2712,7.87796,7.80231,7.95361,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2012,Upper Secondary Level,12722,7.83039,7.79513,7.86566,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2012,Post-secondary Non-tertiary Level,1857,7.83344,7.74241,7.92448,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2012,First Stage of Tertiary Education,1718,7.81616,7.73006,7.90227,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2012,Second Stage of Tertiary Education,5865,7.87134,7.82376,7.91893,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2013,Pre-primary Level,440,7.90279,7.73559,8.06999,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2013,Primary Level,323,7.15808,6.88028,7.43589,5.02625,8.00000,9.00000,0.00000,10.00000,8.00000,7.00000,8.00000
2013,Lower Secondary Level,2559,7.76151,7.68021,7.84282,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2013,Upper Secondary Level,12264,7.81803,7.78188,7.85418,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2013,Post-secondary Non-tertiary Level,1757,7.79043,7.69700,7.88387,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2013,First Stage of Tertiary Education,1655,7.87816,7.78808,7.96825,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2013,Second Stage of Tertiary Education,5774,7.87029,7.82269,7.91789,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2014,Pre-primary Level,447,8.10079,7.95082,8.25075,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2014,Primary Level,502,7.45267,7.23870,7.66663,5.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
2014,Lower Secondary Level,3075,7.92678,7.85593,7.99763,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
2014,Upper Secondary Level,12360,7.81847,7.78397,7.85296,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2014,Post-secondary Non-tertiary Level,2031,7.93836,7.85597,8.02075,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2014,First Stage of Tertiary Education,1578,7.68784,7.58608,7.78959,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2014,Second Stage of Tertiary Education,6173,7.84901,7.80251,7.89550,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2015,Pre-primary Level,343,7.99104,7.81880,8.16329,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2015,Primary Level,409,7.15529,6.91119,7.39940,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2015,Lower Secondary Level,2640,7.81247,7.73251,7.89243,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2015,Upper Secondary Level,11509,7.80053,7.76373,7.83734,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2015,Post-secondary Non-tertiary Level,1931,7.82424,7.73850,7.90998,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2015,First Stage of Tertiary Education,1507,7.74272,7.64989,7.83554,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2015,Second Stage of Tertiary Education,5812,7.83005,7.78235,7.87774,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,Pre-primary Level,331,8.06811,7.86776,8.26846,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2016,Primary Level,391,7.61036,7.40870,7.81202,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2016,Lower Secondary Level,2520,7.93291,7.85642,8.00941,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,Upper Secondary Level,10844,7.85232,7.81545,7.88919,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,Post-secondary Non-tertiary Level,1998,7.80490,7.72065,7.88914,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,First Stage of Tertiary Education,1385,7.77444,7.67833,7.87055,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2016,Second Stage of Tertiary Education,5819,7.80061,7.75254,7.84867,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2017,Pre-primary Level,396,8.26929,8.12473,8.41385,8.00000,8.49798,9.00000,6.50000,10.00000,8.00000,8.00000,9.00000
2017,Primary Level,441,7.78599,7.58261,7.98937,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.02500
2017,Lower Secondary Level,2676,7.88399,7.80722,7.96076,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2017,Upper Secondary Level,11871,7.82489,7.78977,7.86001,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2017,Post-secondary Non-tertiary Level,2186,7.91711,7.83969,7.99453,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2017,First Stage of Tertiary Education,1518,7.67700,7.58088,7.77313,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2017,Second Stage of Tertiary Education,6435,7.86478,7.81977,7.90979,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,Pre-primary Level,330,8.35993,8.19118,8.52868,8.00000,9.00000,10.00000,5.00000,10.00000,9.00000,8.00000,9.00000
2018,Primary Level,473,7.70382,7.49770,7.90995,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
2018,Lower Secondary Level,2647,7.86919,7.78964,7.94873,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,Upper Secondary Level,11388,7.81520,7.77961,7.85078,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,Post-secondary Non-tertiary Level,2116,7.89146,7.81333,7.96960,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,First Stage of Tertiary Education,1435,7.69286,7.59366,7.79206,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2018,Second Stage of Tertiary Education,6279,7.85475,7.80985,7.89965,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,Pre-primary Level,328,8.31971,8.14895,8.49048,7.00000,9.00000,10.00000,2.50000,10.00000,9.00000,8.00000,9.00000
2019,Primary Level,382,7.93685,7.72322,8.15048,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2019,Lower Secondary Level,2381,7.88387,7.80122,7.96653,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
2019,Upper Secondary Level,11001,7.83462,7.79783,7.87141,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,Post-secondary Non-tertiary Level,2148,7.84090,7.76178,7.92002,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,First Stage of Tertiary Education,1640,7.79492,7.69566,7.89419,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2019,Second Stage of Tertiary Education,6924,7.91835,7.87544,7.96127,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,Pre-primary Level,339,8.12692,7.94234,8.31149,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,9.00000
2020,Primary Level,492,7.56211,7.33967,7.78454,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,9.00000
2020,Lower Secondary Level,2429,7.76772,7.68537,7.85007,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,Upper Secondary Level,10525,7.77671,7.73953,7.81390,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,Post-secondary Non-tertiary Level,2236,7.67576,7.59291,7.75861,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,First Stage of Tertiary Education,1453,7.69847,7.59924,7.79770,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2020,Second Stage of Tertiary Education,7045,7.77308,7.72895,7.81720,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2021,Pre-primary Level,191,7.74815,7.46177,8.03453,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,9.00000
2021,Primary Level,209,7.65191,7.36858,7.93525,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,7.00000,8.00000
2021,Lower Secondary Level,1355,7.90697,7.80153,8.01241,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
2021,Upper Secondary Level,6869,7.93856,7.89524,7.98187,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2021,Post-secondary Non-tertiary Level,1519,7.77404,7.68195,7.86612,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2021,First Stage of Tertiary Education,989,7.90505,7.79658,8.01352,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2021,Second Stage of Tertiary Education,5246,7.90259,7.85520,7.94999,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
