year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2011,Rural regions,9110,7.79804,7.75679,7.83929,7.00000,8.00000,9.00000,4.00000,10,,,
2012,Urban regions,16599,7.83872,7.80874,7.86871,7.00000,8.00000,9.00000,4.00000,10,,,
2012,Rural regions,9486,7.84312,7.80275,7.88348,7.00000,8.00000,9.00000,4.00000,10,,,
2013,Urban regions,16044,7.82070,7.78991,7.85148,7.00000,8.00000,9.00000,4.00000,10,,,
2013,Rural regions,9182,7.81308,7.77172,7.85444,7.00000,8.00000,9.00000,4.00000,10,,,
2014,Urban regions,17459,7.83715,7.80817,7.86613,7.00000,8.00000,9.00000,4.00000,10,,,
2014,Rural regions,9310,7.84139,7.80197,7.88080,7.00000,8.00000,9.00000,4.00000,10,,,
2015,Urban regions,16020,7.82235,7.79187,7.85283,7.00000,8.00000,9.00000,4.00000,10,,,
2015,Rural regions,8732,7.75465,7.71273,7.79658,7.00000,8.00000,9.00000,4.00000,10,,,
2016,Urban regions,15497,7.83229,7.80165,7.86293,7.00000,8.00000,9.00000,4.00000,10,,,
2016,Rural regions,8379,7.85546,7.81485,7.89607,7.00000,8.00000,9.00000,4.00000,10,,,
2017,Urban regions,16888,7.84821,7.81914,7.87728,7.00000,8.00000,9.00000,4.00000,10,,,
2017,Rural regions,9232,7.83099,7.79180,7.87017,7.00000,8.00000,9.00000,4.00000,10,,,
2018,Urban regions,16447,7.85174,7.82235,7.88114,7.00000,8.00000,9.00000,4.00000,10,,,
2018,Rural regions,8843,7.80130,7.76122,7.84139,7.00000,8.00000,9.00000,4.00000,10,,,
2019,No answer / don't know,546,7.73833,7.55034,7.92631,7.00000,8.00000,9.00000,4.00000,10,,,
2019,Urban regions,16156,7.89145,7.86185,7.92105,7.00000,8.00000,9.00000,4.00000,10,,,
2019,Rural regions,8671,7.82182,7.78057,7.86306,7.00000,8.00000,9.00000,4.00000,10,,,
2020,Urban regions,16725,7.76677,7.73698,7.79655,7.00000,8.00000,9.00000,4.00000,10,,,
2020,Rural regions,8477,7.75313,7.71173,7.79452,7.00000,8.00000,9.00000,4.00000,10,,,
2021,No answer / don't know,,,,,,,,,,,,
2021,Urban regions,11254,7.91564,7.88167,7.94962,7.00000,8.00000,9.00000,4.00000,10,,,
2021,Rural regions,5732,7.87247,7.82492,7.92003,7.00000,8.00000,9.00000,4.00000,10,,,
2022,Urban regions,17356,7.72169,7.69206,7.75133,7.00000,8.00000,9.00000,4.00000,10,,,
2022,Rural regions,8309,7.76458,7.72146,7.80769,7.00000,8.00000,9.00000,4.00000,10,,,
