"year","bildungsniveau","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lowerconfidence_mean","upperconfidence_mean","minimum","maximum","lowerconfidence_median","upperconfidence_median"
"2014","(noch) kein Abschluss","7.71","7.5","995","5","6","9","10","10","7.58","7.84","0","10","8","9"
"2014","AkademikerIn","7.85","7.5","6173","5","7","9","10","10","7.8","7.9","0","10","8","8"
"2014","Hauptschule","7.86","7.5","8081","5","7","9","10","10","7.82","7.9","0","10","8","8"
"2014","Realschule","7.81","7.5","6820","5","7","9","10","10","7.77","7.85","0","10","8","8"
"2015","(Fach-)Abitur","7.82","7.5","3611","5","7","9","10","10","7.76","7.88","0","10","8","8"
"2015","(noch) kein Abschluss","7.51","7.5","808","5","6","9","10","10","7.37","7.65","0","10","8","8"
"2015","AkademikerIn","7.84","7.5","5812","5","7","9","10","10","7.79","7.89","0","10","8","8"
"2015","Hauptschule","7.8","7.5","7272","5","7","9","10","10","7.75","7.85","0","10","8","8"
"2015","Realschule","7.78","7.5","6435","5","7","9","10","10","7.73","7.83","0","10","8","8"
"2016","(Fach-)Abitur","7.85","7.5","3626","5","7","9","10","10","7.79","7.91","0","10","8","8"
"2016","(noch) kein Abschluss","7.77","7.5","799","5","7","9","10","10","7.63","7.91","0","10","8","9"
"2016","AkademikerIn","7.8","7.5","5819","5","7","9","10","10","7.75","7.85","0","10","8","8"
"2016","Hauptschule","7.92","7.5","6870","5","7","9","10","10","7.88","7.96","0","10","8","8"
"2016","Realschule","7.77","7.5","5961","5","7","9","10","10","7.72","7.82","0","10","8","8"
"2017","(Fach-)Abitur","7.82","7.5","4079","5","7","9","10","10","7.76","7.88","0","10","8","8"
"2017","(noch) kein Abschluss","7.94","7.5","905","5","7","9","10","10","7.81","8.07","0","10","8","9"
"2017","AkademikerIn","7.86","7.5","6435","5","7","9","10","10","7.82","7.9","0","10","8","8"
"2017","Hauptschule","7.89","7.5","7034","5","7","9","10","10","7.84","7.94","0","10","8","8"
"2017","Realschule","7.77","7.5","6848","5","7","9","10","10","7.73","7.81","0","10","8","8"
"2018","(Fach-)Abitur","7.86","7.5","3981","5","7","9","10","10","7.81","7.91","0","10","8","8"
"2018","(noch) kein Abschluss","7.88","7.5","863","5","7","10","10","10","7.74","8.02","0","10","8","8"
"2018","AkademikerIn","7.85","7.5","6279","5","7","9","10","10","7.81","7.89","0","10","8","8"
"2018","Hauptschule","7.84","7.5","6704","5","7","9","10","10","7.79","7.89","0","10","8","8"
"2018","Realschule","7.8","7.5","6594","5","7","9","10","10","7.76","7.84","0","10","8","8"
"2019","(Fach-)Abitur","7.88","7.5","4111","5","7","9","10","10","7.83","7.93","0","10","8","8"
"2019","(noch) kein Abschluss","8","7.5","767","5","7","10","10","10","7.86","8.14","0","10","8","9"
"2019","AkademikerIn","7.93","7.5","6945","6","7","9","10","10","7.89","7.97","0","10","8","8"
"2019","Hauptschule","7.87","7.5","6125","5","7","9","10","10","7.82","7.92","0","10","8","8"
"2019","Realschule","7.81","7.5","6677","5","7","9","10","10","7.77","7.85","0","10","8","8"
"2020","(Fach-)Abitur","7.75","7.5","4371","5","7","9","10","10","7.69","7.81","0","10","8","8"
"2020","(noch) kein Abschluss","7.76","7.5","885","5","7","9","10","10","7.62","7.9","0","10","8","9"
"2020","AkademikerIn","7.78","7.5","7077","5","7","9","10","10","7.74","7.82","0","10","8","8"
"2020","Hauptschule","7.76","7.5","5850","5","7","9","10","10","7.71","7.81","0","10","8","8"
"2020","Realschule","7.76","7.5","6145","5","7","9","10","10","7.71","7.81","0","10","8","8"
