"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2007","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","Realschule","kein Migrationshintergrund","7.55","7.5","4957","5","7","9","10","10","7.5","7.6","0","10","8","8"
"2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","direkter Migrationshintergrund","7.74","7.5","338","5","7","9","10","10","7.53","7.95","0","10","8","8"
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","6.95","7.5","60","3","5","9","10","10","6.4","7.5","0","10","7","9"
"2008","(noch) kein Abschluss","kein Migrationshintergrund","7.74","7.5","359","5","7","9","10","10","7.54","7.94","0","10","8","8"
"2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","AkademikerIn","direkter Migrationshintergrund","7.6","7.5","312","5","7","9","10","10","7.37","7.83","0","10","8","8"
"2008","AkademikerIn","indirekter Migrationshintergrund","7.6","7.5","85","4","7","9","10","10","7.19","8.01","2","10","8","9"
"2008","AkademikerIn","kein Migrationshintergrund","7.61","7.5","3767","5","7","9","10","10","7.55","7.67","0","10","8","8"
"2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","Hauptschule","direkter Migrationshintergrund","7.79","7.5","913","5","7","9","10","10","7.66","7.92","0","10","8","8"
"2008","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Hauptschule","kein Migrationshintergrund","7.73","7.5","5602","5","7","9","10","10","7.68","7.78","0","10","8","8"
"2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Realschule","kein Migrationshintergrund","7.62","7.5","4734","5","7","9","10","10","7.56","7.68","0","10","8","8"
"2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","7.72","7.5","55","5","7","9","10","10","7.26","8.18","3","10","7","9"
"2009","(noch) kein Abschluss","kein Migrationshintergrund","7.43","7.5","309","4","6","9","10","10","7.21","7.65","0","10","8","8"
"2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","AkademikerIn","indirekter Migrationshintergrund","7.46","7.5","86","4","6","9","10","10","7","7.92","1","10","7","8"
"2009","AkademikerIn","kein Migrationshintergrund","7.66","7.5","3633","5","7","9","10","10","7.6","7.72","0","10","8","8"
"2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Hauptschule","direkter Migrationshintergrund","7.74","7.5","769","5","6","9","10","10","7.6","7.88","0","10","8","8"
"2009","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Hauptschule","kein Migrationshintergrund","7.68","7.5","5181","5","7","9","10","10","7.62","7.74","0","10","8","8"
"2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Realschule","kein Migrationshintergrund","7.62","7.5","4474","5","7","9","10","10","7.56","7.68","0","10","8","8"
"2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","direkter Migrationshintergrund","7.92","7.5","570","5","7","10","10","10","7.76","8.08","0","10","9","9"
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","7.72","8.5","95","5","7","10","10","10","7.3","8.14","0","10","7","9"
"2010","(noch) kein Abschluss","kein Migrationshintergrund","7.98","7.5","450","6","7","9","10","10","7.81","8.15","0","10","8","8"
"2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","AkademikerIn","direkter Migrationshintergrund","7.81","7.5","538","5","7","9","10","10","7.65","7.97","1","10","8","9"
"2010","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","AkademikerIn","kein Migrationshintergrund","7.67","7.5","4649","5","7","9","10","10","7.62","7.72","0","10","8","8"
"2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Hauptschule","indirekter Migrationshintergrund","7.56","7.5","317","4","7","9","10","10","7.32","7.8","0","10","8","9"
"2010","Hauptschule","kein Migrationshintergrund","7.69","7.5","5876","5","7","9","10","10","7.64","7.74","0","10","8","8"
"2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Realschule","indirekter Migrationshintergrund","7.61","7.5","303","4","7","10","10","10","7.39","7.83","0","10","8","9"
"2010","Realschule","kein Migrationshintergrund","7.64","7.5","6192","5","7","9","10","10","7.59","7.69","0","10","8","8"
"2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","direkter Migrationshintergrund","8.12","8.5","566","6","7","10","10","10","7.96","8.28","0","10","9","9"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","7.79","7.5","95","5","6","10","10","10","7.41","8.17","3","10","8","9"
"2011","(noch) kein Abschluss","kein Migrationshintergrund","7.91","7.5","498","5","7","10","10","10","7.74","8.08","0","10","8","9"
"2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","AkademikerIn","direkter Migrationshintergrund","7.78","7.5","562","5","7","9","10","10","7.62","7.94","0","10","8","9"
"2011","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","AkademikerIn","kein Migrationshintergrund","7.73","7.5","4972","5","7","9","10","10","7.68","7.78","0","10","8","8"
"2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Hauptschule","indirekter Migrationshintergrund","7.97","8.5","304","5","7","10","10","10","7.75","8.19","0","10","8","9"
"2011","Hauptschule","kein Migrationshintergrund","7.75","7.5","6338","5","7","9","10","10","7.7","7.8","0","10","8","8"
"2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Realschule","indirekter Migrationshintergrund","7.39","7.5","315","4","7","9","10","10","7.17","7.61","0","10","8","9"
"2011","Realschule","kein Migrationshintergrund","7.72","7.5","6635","5","7","9","10","10","7.67","7.77","0","10","8","8"
"2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","direkter Migrationshintergrund","8.03","7.5","594","5","7","9","10","10","7.88","8.18","0","10","9","9"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","kein Migrationshintergrund","7.82","7.5","542","5","7","9","10","10","7.65","7.99","0","10","8","9"
"2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","AkademikerIn","direkter Migrationshintergrund","7.92","7.5","576","5","7","9","10","10","7.76","8.08","0","10","8","9"
"2012","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","AkademikerIn","kein Migrationshintergrund","7.86","7.5","5108","5","7","9","10","10","7.81","7.91","0","10","8","8"
"2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Hauptschule","indirekter Migrationshintergrund","7.96","7.5","308","5","7","10","10","10","7.72","8.2","0","10","8","9"
"2012","Hauptschule","kein Migrationshintergrund","7.82","7.5","6564","5","7","9","10","10","7.77","7.87","0","10","8","8"
"2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Realschule","indirekter Migrationshintergrund","8.09","7.5","312","6","8","9","10","10","7.89","8.29","0","10","8","9"
"2012","Realschule","kein Migrationshintergrund","7.76","7.5","6804","5","7","9","10","10","7.71","7.81","0","10","8","8"
"2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","direkter Migrationshintergrund","7.96","7.5","548","6","7","9","10","10","7.8","8.12","0","10","8","9"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","kein Migrationshintergrund","7.57","7.5","521","4","7","9","10","10","7.39","7.75","0","10","8","8"
"2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","AkademikerIn","direkter Migrationshintergrund","7.93","7.5","553","5","7","9","10","10","7.78","8.08","0","10","8","9"
"2013","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","AkademikerIn","kein Migrationshintergrund","7.86","7.5","5036","5","7","9","10","10","7.81","7.91","0","10","8","8"
"2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","Hauptschule","kein Migrationshintergrund","7.82","7.5","6276","5","7","9","10","10","7.77","7.87","0","10","8","8"
"2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2013","Realschule","kein Migrationshintergrund","7.81","7.5","6594","5","7","9","10","10","7.76","7.86","0","10","8","8"
"2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","8.24","8.5","340","6","7","10","10","10","8.05","8.43","0","10","8","9"
"2014","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","7.6","7.5","375","4","6","10","10","10","7.39","7.81","0","10","8","9"
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","kein Migrationshintergrund","7.63","7.5","476","5","6","9","10","10","7.45","7.81","1","10","8","8"
"2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","AkademikerIn","kein Migrationshintergrund","7.82","7.5","4801","5","7","9","10","10","7.77","7.87","0","10","8","8"
"2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","Hauptschule","indirekter Migrationshintergrund","7.86","7.5","448","5","7","10","10","10","7.68","8.04","1","10","8","9"
"2014","Hauptschule","kein Migrationshintergrund","7.8","7.5","5772","5","7","9","10","10","7.75","7.85","0","10","8","8"
"2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","Realschule","direkter Migrationshintergrund","8.26","7.5","394","6","8","10","10","10","8.08","8.44","0","10","9","9"
"2014","Realschule","indirekter Migrationshintergrund","7.96","7.5","443","5","7","9","10","10","7.8","8.12","1","10","8","9"
"2014","Realschule","kein Migrationshintergrund","7.78","7.5","5983","5","7","9","10","10","7.73","7.83","0","10","8","8"
"2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","direkter Migrationshintergrund","8.02","7.5","987","6","7","9","10","10","7.91","8.13","0","10","8","9"
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","8.02","7.5","309","6","7","9","10","10","7.82","8.22","0","10","8","9"
"2015","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","kein Migrationshintergrund","7.32","7.5","386","4","6","9","10","10","7.1","7.54","0","10","8","8"
"2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","AkademikerIn","direkter Migrationshintergrund","8.23","8.5","967","6","7","10","10","10","8.12","8.34","0","10","8","9"
"2015","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","AkademikerIn","kein Migrationshintergrund","7.78","7.5","4591","5","7","9","10","10","7.73","7.83","0","10","8","8"
"2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Hauptschule","indirekter Migrationshintergrund","8.08","8.5","394","5","7","10","10","10","7.87","8.29","0","10","9","9"
"2015","Hauptschule","kein Migrationshintergrund","7.74","7.5","5338","5","7","9","10","10","7.69","7.79","0","10","8","8"
"2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","Realschule","direkter Migrationshintergrund","8.1","7.5","344","6","7","9","10","10","7.92","8.28","0","10","8","9"
"2015","Realschule","indirekter Migrationshintergrund","8.19","8.5","400","5","8","10","10","10","8.02","8.36","0","10","8","9"
"2015","Realschule","kein Migrationshintergrund","7.75","7.5","5691","5","7","9","10","10","7.7","7.8","0","10","8","8"
"2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","8.1","7.5","319","6","7","9","10","10","7.9","8.3","0","10","8","9"
"2016","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","7.88","7.5","338","5","6","9","10","10","7.69","8.07","2","10","9","9"
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","kein Migrationshintergrund","7.6","7.5","361","5","7","9","10","10","7.39","7.81","0","10","8","8"
"2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","AkademikerIn","kein Migrationshintergrund","7.73","7.5","4388","5","7","9","10","10","7.68","7.78","0","10","8","8"
"2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","Hauptschule","indirekter Migrationshintergrund","7.99","7.5","375","5","7","10","10","10","7.79","8.19","0","10","8","9"
"2016","Hauptschule","kein Migrationshintergrund","7.86","7.5","4906","5","7","9","10","10","7.81","7.91","0","10","8","8"
"2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","Realschule","direkter Migrationshintergrund","8.08","7.5","313","6","7","9","10","10","7.91","8.25","1","10","8","9"
"2016","Realschule","indirekter Migrationshintergrund","7.97","7.5","378","5","7","9","10","10","7.78","8.16","0","10","8","9"
"2016","Realschule","kein Migrationshintergrund","7.74","7.5","5270","5","7","9","10","10","7.69","7.79","0","10","8","8"
"2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","8.14","8.5","374","6","7","10","10","10","7.95","8.33","0","10","8","9"
"2017","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","7.94","7.5","316","5","7","10","10","10","7.7","8.18","0","10","8","9"
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","kein Migrationshintergrund","7.94","7.5","477","5","7","9","10","10","7.77","8.11","0","10","8","8"
"2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","AkademikerIn","kein Migrationshintergrund","7.81","7.5","5003","5","7","9","10","10","7.76","7.86","0","10","8","8"
"2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Hauptschule","indirekter Migrationshintergrund","8.09","7.5","367","5","7","10","10","10","7.89","8.29","0","10","8","9"
"2017","Hauptschule","kein Migrationshintergrund","7.81","7.5","5162","5","7","9","10","10","7.76","7.86","0","10","8","8"
"2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Realschule","direkter Migrationshintergrund","7.58","7.5","321","5","6","9","10","10","7.38","7.78","0","10","8","9"
"2017","Realschule","indirekter Migrationshintergrund","7.75","7.5","402","5","7","9","10","10","7.56","7.94","0","10","8","9"
"2017","Realschule","kein Migrationshintergrund","7.78","7.5","6125","5","7","9","10","10","7.73","7.83","0","10","8","8"
"2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","7.94","7.5","353","5","7","9","10","10","7.75","8.13","1","10","8","8"
"2018","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","7.88","7.5","338","5","7","10","10","10","7.65","8.11","0","10","8","9"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","kein Migrationshintergrund","7.82","7.5","407","5","7","9","10","10","7.62","8.02","0","10","8","8"
"2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","AkademikerIn","kein Migrationshintergrund","7.81","7.5","4884","5","7","9","10","10","7.76","7.86","0","10","8","8"
"2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Hauptschule","indirekter Migrationshintergrund","8.01","7.5","378","5","7","10","10","10","7.81","8.21","0","10","8","9"
"2018","Hauptschule","kein Migrationshintergrund","7.76","7.5","4899","5","7","9","10","10","7.7","7.82","0","10","8","8"
"2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Realschule","direkter Migrationshintergrund","7.5","7.5","306","5","6","9","10","10","7.28","7.72","0","10","8","9"
"2018","Realschule","indirekter Migrationshintergrund","8.08","7.5","406","5","7","10","10","10","7.91","8.25","0","10","8","9"
"2018","Realschule","kein Migrationshintergrund","7.79","7.5","5882","5","7","9","10","10","7.74","7.84","0","10","8","8"
"2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","direkter Migrationshintergrund","7.91","7.5","880","6","7","9","10","10","7.79","8.03","0","10","8","9"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","8.05","7.5","390","5","7","10","10","10","7.87","8.23","1","10","8","9"
"2019","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
