"plh0034","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","2009","Realschule","kein Migrationshintergrund","393","0.0862752400592413","0.0780480622023058","0.0945024179161769"
"Keine Sorgen","2009","Realschule","direkter Migrationshintergrund","6","0.0470781629303976","0.0119930832935665","0.0821632425672287"
"Keine Sorgen","2009","Realschule","indirekter Migrationshintergrund","19","","",""
"Keine Sorgen","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2009","(Fach-)Abitur","kein Migrationshintergrund","157","","",""
"Keine Sorgen","2009","(Fach-)Abitur","direkter Migrationshintergrund","43","0.128534584638221","0.0901469155161864","0.166922253760255"
"Keine Sorgen","2009","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Keine Sorgen","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2009","AkademikerIn","kein Migrationshintergrund","246","","",""
"Keine Sorgen","2009","AkademikerIn","direkter Migrationshintergrund","25","","",""
"Keine Sorgen","2009","AkademikerIn","indirekter Migrationshintergrund","7","0.115505950943775","0.0479523501587218","0.183059551728827"
"Keine Sorgen","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","kein Migrationshintergrund","65","0.262574478194465","0.21056684598898","0.31458211039995"
"Grosse Sorgen","2010","(noch) kein Abschluss","direkter Migrationshintergrund","21","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","12","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2010","Hauptschule","kein Migrationshintergrund","1974","","",""
"Grosse Sorgen","2010","Hauptschule","direkter Migrationshintergrund","230","","",""
"Grosse Sorgen","2010","Hauptschule","indirekter Migrationshintergrund","51","0.300534587549022","0.233924078983745","0.3671450961143"
"Grosse Sorgen","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2010","Realschule","kein Migrationshintergrund","1627","","",""
"Grosse Sorgen","2010","Realschule","direkter Migrationshintergrund","38","0.313918545362151","0.231903814888678","0.395933275835624"
"Grosse Sorgen","2010","Realschule","indirekter Migrationshintergrund","57","0.412431021446272","0.334428710997757","0.490433331894786"
"Grosse Sorgen","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","kein Migrationshintergrund","516","0.34350861067363","0.319760130892786","0.367257090454473"
"Grosse Sorgen","2010","(Fach-)Abitur","direkter Migrationshintergrund","87","0.364027835468021","0.304264508259328","0.423791162676715"
"Grosse Sorgen","2010","(Fach-)Abitur","indirekter Migrationshintergrund","27","","",""
"Grosse Sorgen","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2010","AkademikerIn","kein Migrationshintergrund","1410","","",""
"Grosse Sorgen","2010","AkademikerIn","direkter Migrationshintergrund","108","","",""
"Grosse Sorgen","2010","AkademikerIn","indirekter Migrationshintergrund","25","","",""
"Grosse Sorgen","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","kein Migrationshintergrund","132","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","direkter Migrationshintergrund","41","0.56210699419085","0.456010276871328","0.668203711510372"
"Einige Sorgen","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","21","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2010","Hauptschule","kein Migrationshintergrund","2158","","",""
"Einige Sorgen","2010","Hauptschule","direkter Migrationshintergrund","329","0.515895050243935","0.478333450826734","0.553456649661135"
"Einige Sorgen","2010","Hauptschule","indirekter Migrationshintergrund","104","","",""
"Einige Sorgen","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2010","Realschule","kein Migrationshintergrund","2043","","",""
"Einige Sorgen","2010","Realschule","direkter Migrationshintergrund","70","0.607719907474988","0.521432901212324","0.694006913737653"
"Einige Sorgen","2010","Realschule","indirekter Migrationshintergrund","67","0.328741877853836","0.254307310526578","0.403176445181095"
"Einige Sorgen","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2010","(Fach-)Abitur","kein Migrationshintergrund","807","0.518208600824544","0.493220438817097","0.543196762831992"
"Einige Sorgen","2010","(Fach-)Abitur","direkter Migrationshintergrund","131","","",""
"Einige Sorgen","2010","(Fach-)Abitur","indirekter Migrationshintergrund","61","0.604158140601398","0.511928102489486","0.69638817871331"
"Einige Sorgen","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2010","AkademikerIn","kein Migrationshintergrund","1724","","",""
"Einige Sorgen","2010","AkademikerIn","direkter Migrationshintergrund","127","","",""
"Einige Sorgen","2010","AkademikerIn","indirekter Migrationshintergrund","46","0.624117352726849","0.520539306374531","0.727695399079166"
"Einige Sorgen","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","kein Migrationshintergrund","78","0.222991810574071","0.17379476769963","0.272188853448512"
"Keine Sorgen","2010","(noch) kein Abschluss","direkter Migrationshintergrund","22","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2010","Hauptschule","kein Migrationshintergrund","529","0.117539704367661","0.108293820722286","0.126785588013036"
"Keine Sorgen","2010","Hauptschule","direkter Migrationshintergrund","121","","",""
"Keine Sorgen","2010","Hauptschule","indirekter Migrationshintergrund","27","","",""
"Keine Sorgen","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2010","Realschule","kein Migrationshintergrund","504","0.124894124301667","0.114864765415163","0.134923483188171"
"Keine Sorgen","2010","Realschule","direkter Migrationshintergrund","15","","",""
"Keine Sorgen","2010","Realschule","indirekter Migrationshintergrund","29","","",""
"Keine Sorgen","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2010","(Fach-)Abitur","kein Migrationshintergrund","213","","",""
"Keine Sorgen","2010","(Fach-)Abitur","direkter Migrationshintergrund","31","0.14423142787163","0.100594262094656","0.187868593648604"
"Keine Sorgen","2010","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"Keine Sorgen","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2010","AkademikerIn","kein Migrationshintergrund","328","0.118566410871892","0.107797787346008","0.129335034397776"
"Keine Sorgen","2010","AkademikerIn","direkter Migrationshintergrund","36","0.161669679379557","0.117838281541078","0.205501077218036"
"Keine Sorgen","2010","AkademikerIn","indirekter Migrationshintergrund","13","","",""
"Keine Sorgen","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","kein Migrationshintergrund","72","0.220254338404893","0.176775884029203","0.263732792780582"
"Grosse Sorgen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","22","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","12","","",""
"Grosse Sorgen","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2011","Hauptschule","kein Migrationshintergrund","1977","","",""
"Grosse Sorgen","2011","Hauptschule","direkter Migrationshintergrund","205","","",""
"Grosse Sorgen","2011","Hauptschule","indirekter Migrationshintergrund","50","0.214468803422761","0.158418461810212","0.27051914503531"
"Grosse Sorgen","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2011","Realschule","kein Migrationshintergrund","1606","","",""
"Grosse Sorgen","2011","Realschule","direkter Migrationshintergrund","44","0.241578905672364","0.176464249199424","0.306693562145304"
"Grosse Sorgen","2011","Realschule","indirekter Migrationshintergrund","43","0.249017754926013","0.187036940419085","0.310998569432942"
"Grosse Sorgen","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2011","(Fach-)Abitur","kein Migrationshintergrund","520","0.285066663696793","0.264681526800546","0.30545180059304"
"Grosse Sorgen","2011","(Fach-)Abitur","direkter Migrationshintergrund","94","0.26762088076924","0.223282821589583","0.311958939948897"
"Grosse Sorgen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","32","0.239157199584254","0.168996628364521","0.309317770803986"
"Grosse Sorgen","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2011","AkademikerIn","kein Migrationshintergrund","1383","","",""
"Grosse Sorgen","2011","AkademikerIn","direkter Migrationshintergrund","101","","",""
"Grosse Sorgen","2011","AkademikerIn","indirekter Migrationshintergrund","26","","",""
"Grosse Sorgen","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2011","(noch) kein Abschluss","kein Migrationshintergrund","158","","",""
"Einige Sorgen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","67","0.553299081203889","0.465795536599752","0.640802625808025"
"Einige Sorgen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","32","0.54551859960143","0.425392061405673","0.665645137797188"
"Einige Sorgen","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2011","Hauptschule","kein Migrationshintergrund","2900","","",""
"Einige Sorgen","2011","Hauptschule","direkter Migrationshintergrund","468","0.555675648860118","0.522504905941968","0.588846391778268"
"Einige Sorgen","2011","Hauptschule","indirekter Migrationshintergrund","106","","",""
"Einige Sorgen","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2011","Realschule","kein Migrationshintergrund","2695","","",""
"Einige Sorgen","2011","Realschule","direkter Migrationshintergrund","95","0.608550966137092","0.534303756283367","0.682798175990817"
"Einige Sorgen","2011","Realschule","indirekter Migrationshintergrund","101","","",""
"Einige Sorgen","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2011","(Fach-)Abitur","kein Migrationshintergrund","1015","","",""
"Einige Sorgen","2011","(Fach-)Abitur","direkter Migrationshintergrund","212","","",""
"Einige Sorgen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","80","0.477373564950745","0.395219550837433","0.559527579064057"
"Einige Sorgen","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2011","AkademikerIn","kein Migrationshintergrund","2201","","",""
"Einige Sorgen","2011","AkademikerIn","direkter Migrationshintergrund","190","","",""
"Einige Sorgen","2011","AkademikerIn","indirekter Migrationshintergrund","65","0.593423899535014","0.500785796596481","0.686062002473546"
"Einige Sorgen","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2011","(noch) kein Abschluss","kein Migrationshintergrund","119","","",""
"Keine Sorgen","2011","(noch) kein Abschluss","direkter Migrationshintergrund","35","0.296831573212302","0.216419367239681","0.377243779184924"
"Keine Sorgen","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","22","","",""
"Keine Sorgen","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2011","Hauptschule","kein Migrationshintergrund","1014","","",""
"Keine Sorgen","2011","Hauptschule","direkter Migrationshintergrund","189","","",""
"Keine Sorgen","2011","Hauptschule","indirekter Migrationshintergrund","50","0.19793953234516","0.143528833203399","0.252350231486921"
"Keine Sorgen","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2011","Realschule","kein Migrationshintergrund","795","0.14930141159055","0.139516583625932","0.159086239555167"
"Keine Sorgen","2011","Realschule","direkter Migrationshintergrund","27","","",""
"Keine Sorgen","2011","Realschule","indirekter Migrationshintergrund","43","0.222615624881269","0.162991363369786","0.282239886392752"
"Keine Sorgen","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2011","(Fach-)Abitur","kein Migrationshintergrund","349","0.16969675427951","0.15274702455295","0.186646484006069"
"Keine Sorgen","2011","(Fach-)Abitur","direkter Migrationshintergrund","77","0.18156557343616","0.142959342746499","0.220171804125821"
"Keine Sorgen","2011","(Fach-)Abitur","indirekter Migrationshintergrund","30","0.283469235465002","0.209342597008947","0.357595873921056"
"Keine Sorgen","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2011","AkademikerIn","kein Migrationshintergrund","503","0.133289504601553","0.122869191298431","0.143709817904675"
"Keine Sorgen","2011","AkademikerIn","direkter Migrationshintergrund","75","0.21528366449665","0.173175197217259","0.25739213177604"
"Keine Sorgen","2011","AkademikerIn","indirekter Migrationshintergrund","17","","",""
"Keine Sorgen","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","kein Migrationshintergrund","103","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","26","","",""
"Grosse Sorgen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","8","0.0484427158892409","-0.00296666815252388","0.0998520999310057"
"Grosse Sorgen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","Hauptschule","kein Migrationshintergrund","2373","","",""
"Grosse Sorgen","2012","Hauptschule","direkter Migrationshintergrund","247","","",""
"Grosse Sorgen","2012","Hauptschule","indirekter Migrationshintergrund","59","0.331753107327365","0.266982786878665","0.396523427776065"
"Grosse Sorgen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","Realschule","kein Migrationshintergrund","2004","","",""
"Grosse Sorgen","2012","Realschule","direkter Migrationshintergrund","50","0.291171428509965","0.222268950459927","0.360073906560004"
"Grosse Sorgen","2012","Realschule","indirekter Migrationshintergrund","61","0.32991806306797","0.262528244021998","0.397307882113941"
"Grosse Sorgen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","676","0.37057640457869","0.34875091046309","0.392401898694289"
"Grosse Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","122","","",""
"Grosse Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","38","0.269489805915953","0.197764281069322","0.341215330762583"
"Grosse Sorgen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","AkademikerIn","kein Migrationshintergrund","1724","","",""
"Grosse Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","117","","",""
"Grosse Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","39","0.281101978373705","0.199992299368043","0.362211657379367"
"Grosse Sorgen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","(noch) kein Abschluss","kein Migrationshintergrund","155","","",""
"Einige Sorgen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","49","0.450389906542141","0.356987833253733","0.543791979830548"
"Einige Sorgen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","36","0.656596723635126","0.542896252955389","0.770297194314862"
"Einige Sorgen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","Hauptschule","kein Migrationshintergrund","2619","","",""
"Einige Sorgen","2012","Hauptschule","direkter Migrationshintergrund","409","0.522561495921174","0.48845697849722","0.556666013345128"
"Einige Sorgen","2012","Hauptschule","indirekter Migrationshintergrund","109","","",""
"Einige Sorgen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","Realschule","kein Migrationshintergrund","2394","","",""
"Einige Sorgen","2012","Realschule","direkter Migrationshintergrund","99","0.603459972321554","0.529267882218477","0.677652062424631"
"Einige Sorgen","2012","Realschule","indirekter Migrationshintergrund","85","0.449827649972119","0.378525973470256","0.521129326473982"
"Einige Sorgen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","908","0.467244455230539","0.444697403532814","0.489791506928264"
"Einige Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","196","","",""
"Einige Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","75","0.540639209724909","0.460079080423683","0.621199339026135"
"Einige Sorgen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","AkademikerIn","kein Migrationshintergrund","2047","","",""
"Einige Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","208","","",""
"Einige Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","60","0.526561809543136","0.436474542916075","0.616649076170196"
"Einige Sorgen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","(noch) kein Abschluss","kein Migrationshintergrund","93","0.21348753865234","0.170619501165681","0.256355576138999"
"Keine Sorgen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","34","0.320510495798496","0.232901773526954","0.408119218070037"
"Keine Sorgen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","23","","",""
"Keine Sorgen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","Hauptschule","kein Migrationshintergrund","841","0.139347610452252","0.130460394053218","0.148234826851286"
"Keine Sorgen","2012","Hauptschule","direkter Migrationshintergrund","168","","",""
"Keine Sorgen","2012","Hauptschule","indirekter Migrationshintergrund","35","0.209640781865808","0.15364565681007","0.265635906921547"
"Keine Sorgen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","Realschule","kein Migrationshintergrund","665","0.131427259821011","0.122120683323645","0.140733836318378"
"Keine Sorgen","2012","Realschule","direkter Migrationshintergrund","18","","",""
"Keine Sorgen","2012","Realschule","indirekter Migrationshintergrund","41","0.220254286959912","0.160857087236089","0.279651486683734"
"Keine Sorgen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","297","","",""
"Keine Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","67","0.16529918774594","0.128195378027266","0.202402997464615"
"Keine Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","34","0.189870984359139","0.126470026650798","0.25327194206748"
"Keine Sorgen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","AkademikerIn","kein Migrationshintergrund","363","0.085335809318462","0.0768193446497977","0.0938522739871264"
"Keine Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","52","0.133688283679307","0.0993355593912798","0.168041007967333"
"Keine Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","19","","",""
"Keine Sorgen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","kein Migrationshintergrund","57","0.179751532885869","0.137876434068235","0.221626631703503"
"Grosse Sorgen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","22","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","9","0.174460283211766","0.0807483086282046","0.268172257795327"
"Grosse Sorgen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","Hauptschule","kein Migrationshintergrund","1804","","",""
"Grosse Sorgen","2013","Hauptschule","direkter Migrationshintergrund","177","","",""
"Grosse Sorgen","2013","Hauptschule","indirekter Migrationshintergrund","40","0.166931636793712","0.112604295670121","0.221258977917302"
"Grosse Sorgen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","Realschule","kein Migrationshintergrund","1474","","",""
"Grosse Sorgen","2013","Realschule","direkter Migrationshintergrund","36","0.289922673116281","0.215815412824071","0.364029933408492"
"Grosse Sorgen","2013","Realschule","indirekter Migrationshintergrund","43","0.275045327378917","0.206703949706712","0.343386705051123"
"Grosse Sorgen","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","(Fach-)Abitur","kein Migrationshintergrund","481","0.286804936736938","0.265615152132634","0.307994721341242"
"Grosse Sorgen","2013","(Fach-)Abitur","direkter Migrationshintergrund","90","0.259141145744894","0.212009242844951","0.306273048644838"
"Grosse Sorgen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","28","","",""
"Grosse Sorgen","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","AkademikerIn","kein Migrationshintergrund","1368","","",""
"Grosse Sorgen","2013","AkademikerIn","direkter Migrationshintergrund","91","0.263139573177466","0.217073601907755","0.309205544447177"
"Grosse Sorgen","2013","AkademikerIn","indirekter Migrationshintergrund","26","","",""
"Grosse Sorgen","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","(noch) kein Abschluss","kein Migrationshintergrund","155","","",""
"Einige Sorgen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","42","0.457782320834159","0.357065847687954","0.558498793980363"
"Einige Sorgen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","33","0.402776420854899","0.28166689372983","0.523885947979967"
"Einige Sorgen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","Hauptschule","kein Migrationshintergrund","2539","","",""
"Einige Sorgen","2013","Hauptschule","direkter Migrationshintergrund","386","0.547918185943386","0.511153730496927","0.584682641389844"
"Einige Sorgen","2013","Hauptschule","indirekter Migrationshintergrund","111","","",""
"Einige Sorgen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","Realschule","kein Migrationshintergrund","2441","","",""
"Einige Sorgen","2013","Realschule","direkter Migrationshintergrund","85","0.560241409369217","0.479171140387159","0.641311678351275"
"Einige Sorgen","2013","Realschule","indirekter Migrationshintergrund","93","0.527551962996746","0.451144494136403","0.60395943185709"
"Einige Sorgen","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","(Fach-)Abitur","kein Migrationshintergrund","950","0.541479409494893","0.518134109372111","0.564824709617676"
