year,bula_h,regtyp,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Berlin,Urban regions,Not concerned at all,0.09303,58,680,0.07118,0.11487
2009,Brandenburg,Urban regions,Very concerned,0.56067,34,34,0.39134,0.73001
2009,Brandenburg,Rural regions,Very concerned,0.44082,328,722,0.40458,0.47706
2009,Brandenburg,Rural regions,Somewhat concerned,0.42197,308,722,0.38592,0.45802
2009,Brandenburg,Rural regions,Not concerned at all,0.13721,86,722,0.11210,0.16233
2009,Mecklenburg-Western Pomerania,Urban regions,Very concerned,0.44584,31,31,0.26797,0.62371
2009,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.52224,219,412,0.47395,0.57054
2009,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.33332,141,412,0.28775,0.37890
2009,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.14443,52,412,0.11045,0.17842
2009,Saxony,Urban regions,Very concerned,0.44879,318,694,0.41176,0.48582
2009,Saxony,Urban regions,Somewhat concerned,0.38882,288,694,0.35252,0.42511
2009,Saxony,Urban regions,Not concerned at all,0.16239,88,694,0.13493,0.18985
2009,Saxony,Rural regions,Very concerned,0.40877,282,668,0.37146,0.44607
2009,Saxony,Rural regions,Somewhat concerned,0.43893,282,668,0.40127,0.47659
2009,Saxony,Rural regions,Not concerned at all,0.15231,104,668,0.12504,0.17958
2009,Saxony-Anhalt,Urban regions,Very concerned,0.54980,82,140,0.46709,0.63251
2009,Saxony-Anhalt,Urban regions,Somewhat concerned,0.40282,58,140,0.32129,0.48436
2009,Saxony-Anhalt,Rural regions,Very concerned,0.52818,319,619,0.48882,0.56754
2009,Saxony-Anhalt,Rural regions,Somewhat concerned,0.34119,228,619,0.30381,0.37858
2009,Saxony-Anhalt,Rural regions,Not concerned at all,0.13062,72,619,0.10406,0.15719
2009,Thuringa,Urban regions,Very concerned,0.37832,106,220,0.31409,0.44255
2009,Thuringa,Urban regions,Somewhat concerned,0.51319,114,220,0.44699,0.57939
2009,Thuringa,Rural regions,Very concerned,0.43938,260,574,0.39874,0.48002
2009,Thuringa,Rural regions,Somewhat concerned,0.40795,240,574,0.36771,0.44819
2009,Thuringa,Rural regions,Not concerned at all,0.15267,74,574,0.12322,0.18212
2010,Schleswig-Holstein,Urban regions,Very concerned,0.26349,55,156,0.19414,0.33285
2010,Schleswig-Holstein,Urban regions,Somewhat concerned,0.60290,101,156,0.52587,0.67993
2010,Schleswig-Holstein,Rural regions,Very concerned,0.37065,101,265,0.31239,0.42891
2010,Schleswig-Holstein,Rural regions,Somewhat concerned,0.48125,128,265,0.42098,0.54153
2010,Schleswig-Holstein,Rural regions,Not concerned at all,0.14809,36,265,0.10525,0.19094
2010,Hamburg,Urban regions,Very concerned,0.31303,85,231,0.25310,0.37296
2010,Hamburg,Urban regions,Somewhat concerned,0.57573,146,231,0.51186,0.63960
2010,Lower Saxony,Urban regions,Very concerned,0.35909,255,702,0.32358,0.39460
2010,Lower Saxony,Urban regions,Somewhat concerned,0.48444,365,702,0.44744,0.52144
2010,Lower Saxony,Urban regions,Not concerned at all,0.15647,82,702,0.12958,0.18336
2010,Lower Saxony,Rural regions,Very concerned,0.40624,319,789,0.37194,0.44053
2010,Lower Saxony,Rural regions,Somewhat concerned,0.46045,373,789,0.42565,0.49525
2010,Lower Saxony,Rural regions,Not concerned at all,0.13331,97,789,0.10958,0.15705
2010,Bremen,Urban regions,Very concerned,0.34153,35,87,0.24130,0.44176
2010,Bremen,Urban regions,Somewhat concerned,0.44872,52,87,0.34360,0.55383
2010,North Rhine-Westphalia,Urban regions,Very concerned,0.40042,1335,3268,0.38361,0.41722
2010,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.46228,1516,3268,0.44519,0.47938
2010,North Rhine-Westphalia,Urban regions,Not concerned at all,0.13730,417,3268,0.12550,0.14910
2010,North Rhine-Westphalia,Rural regions,Very concerned,0.22878,34,88,0.14052,0.31705
2010,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.70585,54,88,0.61010,0.80160
2010,Hesse,Urban regions,Very concerned,0.35576,338,913,0.32469,0.38683
2010,Hesse,Urban regions,Somewhat concerned,0.48056,454,913,0.44814,0.51299
2010,Hesse,Urban regions,Not concerned at all,0.16367,121,913,0.13966,0.18769
2010,Hesse,Rural regions,Very concerned,0.42333,82,174,0.34970,0.49696
2010,Hesse,Rural regions,Somewhat concerned,0.46140,92,174,0.38712,0.53569
2010,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.34248,258,714,0.30765,0.37731
2010,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.52616,352,714,0.48951,0.56281
2010,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.13136,104,714,0.10656,0.15615
2010,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.36623,90,213,0.30138,0.43109
2010,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.54630,123,213,0.47928,0.61331
2010,Baden-Wuerttemberg,Urban regions,Very concerned,0.40457,691,1756,0.38161,0.42753
2010,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.47242,859,1756,0.44906,0.49577
2010,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.12301,206,1756,0.10765,0.13838
2010,Baden-Wuerttemberg,Rural regions,Very concerned,0.39352,68,155,0.31636,0.47068
2010,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.56329,87,155,0.48495,0.64162
2010,Bavaria,Urban regions,Very concerned,0.39410,463,1167,0.36605,0.42215
2010,Bavaria,Urban regions,Somewhat concerned,0.50106,594,1167,0.47236,0.52976
2010,Bavaria,Urban regions,Not concerned at all,0.10484,110,1167,0.08726,0.12243
2010,Bavaria,Rural regions,Very concerned,0.44917,514,1232,0.42138,0.47695
2010,Bavaria,Rural regions,Somewhat concerned,0.47344,615,1232,0.44554,0.50133
2010,Bavaria,Rural regions,Not concerned at all,0.07740,103,1232,0.06247,0.09232
2010,Berlin,Urban regions,Very concerned,0.37395,242,647,0.33663,0.41126
2010,Berlin,Urban regions,Somewhat concerned,0.47192,315,647,0.43343,0.51042
2010,Berlin,Urban regions,Not concerned at all,0.15413,90,647,0.12629,0.18198
2010,Brandenburg,Rural regions,Very concerned,0.34805,234,652,0.31146,0.38464
2010,Brandenburg,Rural regions,Somewhat concerned,0.45905,311,652,0.42077,0.49733
2010,Brandenburg,Rural regions,Not concerned at all,0.19291,107,652,0.16259,0.22322
2010,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.44183,154,371,0.39123,0.49243
2010,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.40970,165,371,0.35959,0.45981
2010,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.14847,52,371,0.11224,0.18470
2010,Saxony,Urban regions,Very concerned,0.33967,217,628,0.30260,0.37674
2010,Saxony,Urban regions,Somewhat concerned,0.48360,311,628,0.44448,0.52271
2010,Saxony,Urban regions,Not concerned at all,0.17673,100,628,0.14688,0.20659
2010,Saxony,Rural regions,Very concerned,0.35922,219,606,0.32099,0.39745
2010,Saxony,Rural regions,Somewhat concerned,0.48807,285,606,0.44824,0.52790
2010,Saxony,Rural regions,Not concerned at all,0.15270,102,606,0.12404,0.18137
2010,Saxony-Anhalt,Urban regions,Very concerned,0.35777,60,132,0.27568,0.43985
2010,Saxony-Anhalt,Urban regions,Somewhat concerned,0.47523,72,132,0.38971,0.56075
2010,Saxony-Anhalt,Rural regions,Very concerned,0.36844,200,562,0.32852,0.40836
2010,Saxony-Anhalt,Rural regions,Somewhat concerned,0.47187,270,562,0.43056,0.51318
2010,Saxony-Anhalt,Rural regions,Not concerned at all,0.15970,92,562,0.12938,0.19001
2010,Thuringa,Urban regions,Very concerned,0.30222,75,229,0.24261,0.36183
2010,Thuringa,Urban regions,Somewhat concerned,0.51976,115,229,0.45491,0.58461
2010,Thuringa,Urban regions,Not concerned at all,0.17802,39,229,0.12837,0.22767
2010,Thuringa,Rural regions,Very concerned,0.32421,187,523,0.28405,0.36436
2010,Thuringa,Rural regions,Somewhat concerned,0.48757,248,523,0.44469,0.53045
2010,Thuringa,Rural regions,Not concerned at all,0.18822,88,523,0.15469,0.22175
2011,Schleswig-Holstein,Urban regions,Very concerned,0.23990,61,175,0.17645,0.30335
2011,Schleswig-Holstein,Urban regions,Somewhat concerned,0.57218,114,175,0.49867,0.64570
2011,Schleswig-Holstein,Rural regions,Very concerned,0.34499,138,435,0.30027,0.38971
2011,Schleswig-Holstein,Rural regions,Somewhat concerned,0.44687,211,435,0.40009,0.49364
2011,Schleswig-Holstein,Rural regions,Not concerned at all,0.20814,86,435,0.16995,0.24634
2011,Hamburg,Urban regions,Very concerned,0.29550,86,299,0.24370,0.34731
2011,Hamburg,Urban regions,Somewhat concerned,0.48112,151,299,0.42439,0.53784
2011,Hamburg,Urban regions,Not concerned at all,0.22338,62,299,0.17609,0.27067
2011,Lower Saxony,Urban regions,Very concerned,0.27824,257,854,0.24817,0.30831
2011,Lower Saxony,Urban regions,Somewhat concerned,0.54679,459,854,0.51338,0.58020
2011,Lower Saxony,Urban regions,Not concerned at all,0.17497,138,854,0.14947,0.20047
2011,Lower Saxony,Rural regions,Very concerned,0.31109,297,1022,0.28269,0.33948
2011,Lower Saxony,Rural regions,Somewhat concerned,0.53876,573,1022,0.50818,0.56934
2011,Lower Saxony,Rural regions,Not concerned at all,0.15015,152,1022,0.12824,0.17207
2011,Bremen,Urban regions,Very concerned,0.33536,33,123,0.25158,0.41914
2011,Bremen,Urban regions,Somewhat concerned,0.53081,59,123,0.44225,0.61936
2011,Bremen,Urban regions,Not concerned at all,0.13383,31,123,0.07342,0.19425
2011,North Rhine-Westphalia,Urban regions,Very concerned,0.31320,1241,3942,0.29872,0.32768
2011,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.51896,2037,3942,0.50336,0.53456
2011,North Rhine-Westphalia,Urban regions,Not concerned at all,0.16784,664,3942,0.15617,0.17951
2011,North Rhine-Westphalia,Rural regions,Very concerned,0.24188,35,115,0.16327,0.32049
2011,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.67508,80,115,0.58910,0.76105
2011,Hesse,Urban regions,Very concerned,0.27430,329,1127,0.24824,0.30036
2011,Hesse,Urban regions,Somewhat concerned,0.54138,618,1127,0.51227,0.57048
2011,Hesse,Urban regions,Not concerned at all,0.18432,180,1127,0.16168,0.20697
2011,Hesse,Rural regions,Very concerned,0.29432,81,224,0.23451,0.35414
2011,Hesse,Rural regions,Somewhat concerned,0.62849,143,224,0.56507,0.69191
2011,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.28416,232,864,0.25407,0.31426
2011,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.54293,466,864,0.50970,0.57617
2011,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.17290,166,864,0.14767,0.19813
2011,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.31701,96,320,0.26594,0.36807
2011,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.51058,176,320,0.45572,0.56544
2011,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.17241,48,320,0.13096,0.21386
2011,Baden-Wuerttemberg,Urban regions,Very concerned,0.30100,661,2229,0.28195,0.32005
2011,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.51217,1137,2229,0.49141,0.53293
2011,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.18683,431,2229,0.17064,0.20301
2011,Baden-Wuerttemberg,Rural regions,Very concerned,0.27370,78,242,0.21740,0.32999
2011,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.63303,130,242,0.57218,0.69389
2011,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.09327,34,242,0.05655,0.12999
2011,Bavaria,Urban regions,Very concerned,0.29553,475,1497,0.27241,0.31865
2011,Bavaria,Urban regions,Somewhat concerned,0.55300,798,1497,0.52781,0.57820
2011,Bavaria,Urban regions,Not concerned at all,0.15147,224,1497,0.13330,0.16963
2011,Bavaria,Rural regions,Very concerned,0.33892,561,1608,0.31577,0.36206
2011,Bavaria,Rural regions,Somewhat concerned,0.51386,822,1608,0.48942,0.53830
2011,Bavaria,Rural regions,Not concerned at all,0.14722,225,1608,0.12990,0.16455
2011,Berlin,Urban regions,Very concerned,0.37183,277,775,0.33778,0.40588
2011,Berlin,Urban regions,Somewhat concerned,0.49018,386,775,0.45496,0.52540
2011,Berlin,Urban regions,Not concerned at all,0.13799,112,775,0.11369,0.16229
2011,Brandenburg,Urban regions,Somewhat concerned,0.44805,37,37,0.28561,0.61050
2011,Brandenburg,Rural regions,Very concerned,0.33000,258,795,0.29729,0.36270
2011,Brandenburg,Rural regions,Somewhat concerned,0.48856,391,795,0.45379,0.52333
2011,Brandenburg,Rural regions,Not concerned at all,0.18144,146,795,0.15463,0.20825
2011,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.35227,144,460,0.30857,0.39597
2011,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.48857,235,460,0.44284,0.53430
2011,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.15917,81,460,0.12570,0.19263
2011,Saxony,Urban regions,Very concerned,0.27798,202,719,0.24521,0.31075
2011,Saxony,Urban regions,Somewhat concerned,0.51820,379,719,0.48165,0.55475
2011,Saxony,Urban regions,Not concerned at all,0.20383,138,719,0.17436,0.23329
2011,Saxony,Rural regions,Very concerned,0.30098,183,667,0.26614,0.33581
2011,Saxony,Rural regions,Somewhat concerned,0.48776,330,667,0.44980,0.52572
2011,Saxony,Rural regions,Not concerned at all,0.21126,154,667,0.18026,0.24227
2011,Saxony-Anhalt,Urban regions,Very concerned,0.41652,81,204,0.34870,0.48433
2011,Saxony-Anhalt,Urban regions,Somewhat concerned,0.35335,84,204,0.28759,0.41911
2011,Saxony-Anhalt,Urban regions,Not concerned at all,0.23013,39,204,0.17223,0.28804
2011,Saxony-Anhalt,Rural regions,Very concerned,0.30890,185,654,0.27346,0.34434
2011,Saxony-Anhalt,Rural regions,Somewhat concerned,0.47378,333,654,0.43548,0.51208
2011,Saxony-Anhalt,Rural regions,Not concerned at all,0.21732,136,654,0.18569,0.24895
2011,Thuringa,Urban regions,Very concerned,0.31971,84,262,0.26313,0.37629
2011,Thuringa,Urban regions,Somewhat concerned,0.47111,123,262,0.41055,0.53166
2011,Thuringa,Urban regions,Not concerned at all,0.20918,55,262,0.15984,0.25853
2011,Thuringa,Rural regions,Very concerned,0.31287,182,601,0.27577,0.34997
2011,Thuringa,Rural regions,Somewhat concerned,0.50651,317,601,0.46651,0.54652
2011,Thuringa,Rural regions,Not concerned at all,0.18062,102,601,0.14984,0.21140
2012,Schleswig-Holstein,Urban regions,Very concerned,0.39993,74,163,0.32449,0.47536
2012,Schleswig-Holstein,Urban regions,Somewhat concerned,0.48479,89,163,0.40783,0.56175
2012,Schleswig-Holstein,Rural regions,Very concerned,0.39648,170,449,0.35118,0.44177
2012,Schleswig-Holstein,Rural regions,Somewhat concerned,0.45168,215,449,0.40560,0.49777
2012,Schleswig-Holstein,Rural regions,Not concerned at all,0.15184,64,449,0.11861,0.18507
2012,Hamburg,Urban regions,Very concerned,0.27174,108,327,0.22344,0.32003
2012,Hamburg,Urban regions,Somewhat concerned,0.58592,173,327,0.53245,0.63939
2012,Hamburg,Urban regions,Not concerned at all,0.14234,46,327,0.10441,0.18027
2012,Lower Saxony,Urban regions,Very concerned,0.38210,307,776,0.34789,0.41631
2012,Lower Saxony,Urban regions,Somewhat concerned,0.50678,385,776,0.47158,0.54197
2012,Lower Saxony,Urban regions,Not concerned at all,0.11113,84,776,0.08900,0.13325
2012,Lower Saxony,Rural regions,Very concerned,0.37038,405,1079,0.34155,0.39921
2012,Lower Saxony,Rural regions,Somewhat concerned,0.51101,531,1079,0.48117,0.54085
2012,Lower Saxony,Rural regions,Not concerned at all,0.11861,143,1079,0.09931,0.13791
2012,Bremen,Urban regions,Very concerned,0.34474,42,131,0.26303,0.42644
2012,Bremen,Urban regions,Somewhat concerned,0.48498,56,131,0.39906,0.57089
2012,Bremen,Urban regions,Not concerned at all,0.17029,33,131,0.10567,0.23490
2012,North Rhine-Westphalia,Urban regions,Very concerned,0.38260,1494,3887,0.36732,0.39788
2012,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.48261,1870,3887,0.46690,0.49832
2012,North Rhine-Westphalia,Urban regions,Not concerned at all,0.13479,523,3887,0.12405,0.14553
2012,North Rhine-Westphalia,Rural regions,Very concerned,0.29007,40,111,0.20527,0.37488
2012,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.65154,71,111,0.56249,0.74058
2012,Hesse,Urban regions,Very concerned,0.30350,369,1114,0.27649,0.33051
2012,Hesse,Urban regions,Somewhat concerned,0.51984,594,1114,0.49049,0.54919
2012,Hesse,Urban regions,Not concerned at all,0.17666,151,1114,0.15426,0.19907
2012,Hesse,Rural regions,Very concerned,0.48139,125,246,0.41882,0.54395
2012,Hesse,Rural regions,Somewhat concerned,0.42995,121,246,0.36796,0.49194
2012,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.35344,314,883,0.32189,0.38499
2012,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.50084,434,883,0.46784,0.53383
2012,"Rhineland-Palatinate, Saarland",Urban regions,Not concerned at all,0.14572,135,883,0.12244,0.16901
2012,"Rhineland-Palatinate, Saarland",Rural regions,Very concerned,0.34472,109,301,0.29094,0.39850
2012,"Rhineland-Palatinate, Saarland",Rural regions,Somewhat concerned,0.52796,156,301,0.47147,0.58445
2012,"Rhineland-Palatinate, Saarland",Rural regions,Not concerned at all,0.12732,36,301,0.08960,0.16504
2012,Baden-Wuerttemberg,Urban regions,Very concerned,0.39266,813,2128,0.37191,0.41342
2012,Baden-Wuerttemberg,Urban regions,Somewhat concerned,0.48164,1028,2128,0.46041,0.50288
2012,Baden-Wuerttemberg,Urban regions,Not concerned at all,0.12570,287,2128,0.11161,0.13978
2012,Baden-Wuerttemberg,Rural regions,Very concerned,0.30924,84,234,0.24989,0.36859
2012,Baden-Wuerttemberg,Rural regions,Somewhat concerned,0.52841,115,234,0.46431,0.59251
2012,Baden-Wuerttemberg,Rural regions,Not concerned at all,0.16235,35,234,0.11500,0.20970
2012,Bavaria,Urban regions,Very concerned,0.36937,547,1466,0.34465,0.39408
2012,Bavaria,Urban regions,Somewhat concerned,0.49266,729,1466,0.46706,0.51826
2012,Bavaria,Urban regions,Not concerned at all,0.13798,190,1466,0.12031,0.15564
2012,Bavaria,Rural regions,Very concerned,0.41027,704,1680,0.38674,0.43380
2012,Bavaria,Rural regions,Somewhat concerned,0.46270,772,1680,0.43885,0.48655
2012,Bavaria,Rural regions,Not concerned at all,0.12703,204,1680,0.11110,0.14296
2012,Berlin,Urban regions,Very concerned,0.42064,336,805,0.38651,0.45476
2012,Berlin,Urban regions,Somewhat concerned,0.45524,362,805,0.42082,0.48967
2012,Berlin,Urban regions,Not concerned at all,0.12412,107,805,0.10133,0.14691
2012,Brandenburg,Rural regions,Very concerned,0.38697,299,789,0.35296,0.42098
2012,Brandenburg,Rural regions,Somewhat concerned,0.44903,371,789,0.41430,0.48376
2012,Brandenburg,Rural regions,Not concerned at all,0.16400,119,789,0.13814,0.18985
2012,Mecklenburg-Western Pomerania,Rural regions,Very concerned,0.40530,196,467,0.36072,0.44987
2012,Mecklenburg-Western Pomerania,Rural regions,Somewhat concerned,0.44902,208,467,0.40386,0.49418
2012,Mecklenburg-Western Pomerania,Rural regions,Not concerned at all,0.14568,63,467,0.11365,0.17771
2012,Saxony,Urban regions,Very concerned,0.36066,283,725,0.32568,0.39564
2012,Saxony,Urban regions,Somewhat concerned,0.45029,319,725,0.41405,0.48653
2012,Saxony,Urban regions,Not concerned at all,0.18905,123,725,0.16053,0.21757
2012,Saxony,Rural regions,Very concerned,0.35819,260,714,0.32299,0.39338
2012,Saxony,Rural regions,Somewhat concerned,0.43288,298,714,0.39651,0.46925
2012,Saxony,Rural regions,Not concerned at all,0.20893,156,714,0.17909,0.23877
2012,Saxony-Anhalt,Urban regions,Very concerned,0.50861,91,168,0.43279,0.58444
2012,Saxony-Anhalt,Urban regions,Somewhat concerned,0.40490,77,168,0.33045,0.47935
2012,Saxony-Anhalt,Rural regions,Very concerned,0.43590,261,632,0.39721,0.47459
2012,Saxony-Anhalt,Rural regions,Somewhat concerned,0.37913,253,632,0.34127,0.41698
2012,Saxony-Anhalt,Rural regions,Not concerned at all,0.18497,118,632,0.15468,0.21527
2012,Thuringa,Urban regions,Very concerned,0.34827,86,240,0.28786,0.40867
2012,Thuringa,Urban regions,Somewhat concerned,0.40732,100,240,0.34503,0.46961
2012,Thuringa,Urban regions,Not concerned at all,0.24441,54,240,0.18993,0.29890
2012,Thuringa,Rural regions,Very concerned,0.32336,217,618,0.28646,0.36027
2012,Thuringa,Rural regions,Somewhat concerned,0.50625,303,618,0.46680,0.54570
2012,Thuringa,Rural regions,Not concerned at all,0.17039,98,618,0.14072,0.20005
2013,Schleswig-Holstein,Urban regions,Very concerned,0.24730,56,146,0.17708,0.31753
2013,Schleswig-Holstein,Urban regions,Somewhat concerned,0.60193,90,146,0.52226,0.68161
2013,Schleswig-Holstein,Rural regions,Very concerned,0.32260,139,421,0.27789,0.36731
2013,Schleswig-Holstein,Rural regions,Somewhat concerned,0.47463,210,421,0.42687,0.52239
2013,Schleswig-Holstein,Rural regions,Not concerned at all,0.20277,72,421,0.16432,0.24123
2013,Hamburg,Urban regions,Very concerned,0.24537,73,304,0.19692,0.29383
2013,Hamburg,Urban regions,Somewhat concerned,0.52606,165,304,0.46984,0.58228
2013,Hamburg,Urban regions,Not concerned at all,0.22857,66,304,0.18129,0.27585
2013,Lower Saxony,Urban regions,Very concerned,0.30868,221,734,0.27524,0.34212
2013,Lower Saxony,Urban regions,Somewhat concerned,0.50189,371,734,0.46569,0.53809
2013,Lower Saxony,Urban regions,Not concerned at all,0.18943,142,734,0.16106,0.21780
2013,Lower Saxony,Rural regions,Very concerned,0.31514,309,1025,0.28668,0.34359
2013,Lower Saxony,Rural regions,Somewhat concerned,0.51866,543,1025,0.48806,0.54926
2013,Lower Saxony,Rural regions,Not concerned at all,0.16620,173,1025,0.14340,0.18900
2013,Bremen,Urban regions,Very concerned,0.35003,32,90,0.25093,0.44913
2013,Bremen,Urban regions,Somewhat concerned,0.52595,58,90,0.42221,0.62969
2013,North Rhine-Westphalia,Urban regions,Very concerned,0.33240,1177,3580,0.31696,0.34783
2013,North Rhine-Westphalia,Urban regions,Somewhat concerned,0.51119,1844,3580,0.49481,0.52756
2013,North Rhine-Westphalia,Urban regions,Not concerned at all,0.15642,559,3580,0.14452,0.16832
2013,North Rhine-Westphalia,Rural regions,Somewhat concerned,0.60631,65,65,0.48661,0.72601
2013,Hesse,Urban regions,Very concerned,0.29440,304,1041,0.26670,0.32210
2013,Hesse,Urban regions,Somewhat concerned,0.52508,568,1041,0.49473,0.55543
2013,Hesse,Urban regions,Not concerned at all,0.18052,169,1041,0.15714,0.20390
2013,Hesse,Rural regions,Very concerned,0.35634,84,245,0.29624,0.41643
2013,Hesse,Rural regions,Somewhat concerned,0.49525,130,245,0.43252,0.55799
2013,Hesse,Rural regions,Not concerned at all,0.14841,31,245,0.10380,0.19302
2013,"Rhineland-Palatinate, Saarland",Urban regions,Very concerned,0.24606,215,811,0.21640,0.27572
2013,"Rhineland-Palatinate, Saarland",Urban regions,Somewhat concerned,0.58679,460,811,0.55288,0.62070
