year,migback,pgisced97,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,No migration background,First Stage of Tertiary Education,Very concerned,0.43195,510,1136,0.40313,0.46077
2010,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.47135,526,1136,0.44231,0.50039
2010,No migration background,First Stage of Tertiary Education,Not concerned at all,0.09670,100,1136,0.07950,0.11389
2010,No migration background,Second Stage of Tertiary Education,Very concerned,0.39724,1410,3462,0.38094,0.41355
2010,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.48551,1724,3462,0.46886,0.50216
2010,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.11725,328,3462,0.10653,0.12797
2010,Direct migration background,Lower Secondary Level,Very concerned,0.30217,101,319,0.25170,0.35264
2010,Direct migration background,Lower Secondary Level,Somewhat concerned,0.51856,148,319,0.46364,0.57348
2010,Direct migration background,Lower Secondary Level,Not concerned at all,0.17927,70,319,0.13711,0.22143
2010,Direct migration background,Upper Secondary Level,Very concerned,0.33141,180,530,0.29130,0.37153
2010,Direct migration background,Upper Secondary Level,Somewhat concerned,0.54751,279,530,0.50509,0.58992
2010,Direct migration background,Upper Secondary Level,Not concerned at all,0.12108,71,530,0.09328,0.14888
2010,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.36668,49,122,0.28081,0.45254
2010,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.51081,73,122,0.42174,0.59988
2010,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.44717,44,44,0.29856,0.59578
2010,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.35348,108,271,0.29646,0.41051
2010,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.48335,127,271,0.42374,0.54296
2010,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.16316,36,271,0.11909,0.20724
2010,Indirect migration background,Lower Secondary Level,Very concerned,0.37386,36,96,0.27656,0.47115
2010,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.42346,60,96,0.32410,0.52282
2010,Indirect migration background,Upper Secondary Level,Very concerned,0.29192,78,266,0.23718,0.34666
2010,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.50920,139,266,0.44901,0.56939
2010,Indirect migration background,Upper Secondary Level,Not concerned at all,0.19888,49,266,0.15082,0.24694
2010,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.62347,46,46,0.48190,0.76503
2011,No migration background,No answer / don't know,Very concerned,0.17618,44,208,0.12428,0.22808
2011,No migration background,No answer / don't know,Somewhat concerned,0.40544,90,208,0.33856,0.47233
2011,No migration background,No answer / don't know,Not concerned at all,0.41838,74,208,0.35118,0.48558
2011,No migration background,Pre-primary Level,Very concerned,0.17022,40,240,0.12257,0.21786
2011,No migration background,Pre-primary Level,Somewhat concerned,0.46567,116,240,0.40243,0.52891
2011,No migration background,Pre-primary Level,Not concerned at all,0.36412,84,240,0.30311,0.42512
2011,No migration background,Primary Level,Somewhat concerned,0.45561,45,81,0.34648,0.56475
2011,No migration background,Primary Level,Not concerned at all,0.31343,36,81,0.21178,0.41509
2011,No migration background,Lower Secondary Level,Very concerned,0.27155,413,1551,0.24941,0.29370
2011,No migration background,Lower Secondary Level,Somewhat concerned,0.49187,751,1551,0.46698,0.51676
2011,No migration background,Lower Secondary Level,Not concerned at all,0.23658,387,1551,0.21542,0.25773
2011,No migration background,Upper Secondary Level,Very concerned,0.32695,2965,9221,0.31738,0.33653
2011,No migration background,Upper Secondary Level,Somewhat concerned,0.51615,4744,9221,0.50594,0.52635
2011,No migration background,Upper Secondary Level,Not concerned at all,0.15690,1512,9221,0.14948,0.16432
2011,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.28334,264,937,0.25447,0.31221
2011,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.57652,529,937,0.54487,0.60818
2011,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.14013,144,937,0.11789,0.16237
2011,No migration background,First Stage of Tertiary Education,Very concerned,0.39461,507,1301,0.36804,0.42118
2011,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.49616,644,1301,0.46898,0.52334
2011,No migration background,First Stage of Tertiary Education,Not concerned at all,0.10923,150,1301,0.09227,0.12619
2011,No migration background,Second Stage of Tertiary Education,Very concerned,0.34526,1383,4087,0.33068,0.35983
2011,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.52095,2201,4087,0.50563,0.53627
2011,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.13379,503,4087,0.12335,0.14423
2011,Direct migration background,Primary Level,Somewhat concerned,0.56468,46,46,0.41982,0.70954
2011,Direct migration background,Lower Secondary Level,Very concerned,0.21663,89,404,0.17641,0.25685
2011,Direct migration background,Lower Secondary Level,Somewhat concerned,0.53875,213,404,0.49008,0.58742
2011,Direct migration background,Lower Secondary Level,Not concerned at all,0.24462,102,404,0.20265,0.28658
2011,Direct migration background,Upper Secondary Level,Very concerned,0.25392,188,747,0.22268,0.28515
2011,Direct migration background,Upper Secondary Level,Somewhat concerned,0.55040,413,747,0.51470,0.58610
2011,Direct migration background,Upper Secondary Level,Not concerned at all,0.19568,146,747,0.16721,0.22415
2011,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.23698,46,205,0.17863,0.29534
2011,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.61604,121,205,0.54930,0.68278
2011,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.14697,38,205,0.09838,0.19556
2011,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.56115,49,49,0.42076,0.70154
2011,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.24810,101,366,0.20379,0.29241
2011,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.53589,190,366,0.48472,0.58705
2011,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.21601,75,366,0.17379,0.25823
2011,Indirect migration background,No answer / don't know,Somewhat concerned,0.55116,32,32,0.37607,0.72625
2011,Indirect migration background,Lower Secondary Level,Very concerned,0.33027,32,132,0.24973,0.41081
2011,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.39989,65,132,0.31600,0.48378
2011,Indirect migration background,Lower Secondary Level,Not concerned at all,0.26983,35,132,0.19382,0.34585
2011,Indirect migration background,Upper Secondary Level,Very concerned,0.22606,80,337,0.18133,0.27078
2011,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.57534,188,337,0.52249,0.62819
2011,Indirect migration background,Upper Secondary Level,Not concerned at all,0.19860,69,337,0.15594,0.24126
2011,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.59520,65,65,0.47494,0.71546
2012,No migration background,No answer / don't know,Very concerned,0.26735,54,202,0.20616,0.32853
2012,No migration background,No answer / don't know,Somewhat concerned,0.54709,103,202,0.47827,0.61590
2012,No migration background,No answer / don't know,Not concerned at all,0.18557,45,202,0.13182,0.23931
2012,No migration background,Pre-primary Level,Very concerned,0.21760,47,206,0.16112,0.27408
2012,No migration background,Pre-primary Level,Somewhat concerned,0.54105,98,206,0.47284,0.60927
2012,No migration background,Pre-primary Level,Not concerned at all,0.24135,61,206,0.18277,0.29992
2012,No migration background,Primary Level,Very concerned,0.46047,51,100,0.36228,0.55865
2012,No migration background,Primary Level,Somewhat concerned,0.33745,49,100,0.24431,0.43060
2012,No migration background,Lower Secondary Level,Very concerned,0.33544,503,1537,0.31183,0.35906
2012,No migration background,Lower Secondary Level,Somewhat concerned,0.46534,699,1537,0.44039,0.49028
2012,No migration background,Lower Secondary Level,Not concerned at all,0.19922,335,1537,0.17925,0.21920
2012,No migration background,Upper Secondary Level,Very concerned,0.39556,3640,9129,0.38553,0.40559
2012,No migration background,Upper Secondary Level,Somewhat concerned,0.46741,4234,9129,0.45717,0.47764
2012,No migration background,Upper Secondary Level,Not concerned at all,0.13704,1255,9129,0.12998,0.14409
2012,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.38747,340,930,0.35615,0.41880
2012,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.45221,460,930,0.42020,0.48421
2012,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.16032,130,930,0.13672,0.18391
2012,No migration background,First Stage of Tertiary Education,Very concerned,0.45951,608,1311,0.43252,0.48650
2012,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.46241,591,1311,0.43541,0.48941
2012,No migration background,First Stage of Tertiary Education,Not concerned at all,0.07808,112,1311,0.06355,0.09261
2012,No migration background,Second Stage of Tertiary Education,Very concerned,0.41178,1720,4126,0.39676,0.42680
2012,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.50260,2044,4126,0.48735,0.51786
2012,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.08562,362,4126,0.07708,0.09416
2012,Direct migration background,Primary Level,Somewhat concerned,0.41493,36,36,0.25169,0.57816
2012,Direct migration background,Lower Secondary Level,Very concerned,0.21579,100,405,0.17568,0.25590
2012,Direct migration background,Lower Secondary Level,Somewhat concerned,0.54333,209,405,0.49476,0.59191
2012,Direct migration background,Lower Secondary Level,Not concerned at all,0.24088,96,405,0.19918,0.28258
2012,Direct migration background,Upper Secondary Level,Very concerned,0.32216,248,742,0.28852,0.35581
2012,Direct migration background,Upper Secondary Level,Somewhat concerned,0.53248,378,742,0.49655,0.56840
2012,Direct migration background,Upper Secondary Level,Not concerned at all,0.14536,116,742,0.11998,0.17073
2012,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.32579,72,218,0.26343,0.38814
2012,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.48711,104,218,0.42060,0.55361
2012,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.18711,42,218,0.13522,0.23900
2012,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.58438,43,43,0.43533,0.73343
2012,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.32036,124,390,0.27399,0.36673
2012,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.54521,212,390,0.49572,0.59469
2012,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.13443,54,390,0.10054,0.16833
2012,Indirect migration background,Lower Secondary Level,Very concerned,0.37518,38,126,0.29030,0.46006
2012,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.43609,57,126,0.34916,0.52303
2012,Indirect migration background,Lower Secondary Level,Not concerned at all,0.18872,31,126,0.12013,0.25732
2012,Indirect migration background,Upper Secondary Level,Very concerned,0.29189,95,334,0.24306,0.34073
2012,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.49094,174,334,0.43724,0.54463
2012,Indirect migration background,Upper Secondary Level,Not concerned at all,0.21717,65,334,0.17288,0.26145
2012,Indirect migration background,Second Stage of Tertiary Education,Very concerned,0.27162,36,95,0.18170,0.36153
2012,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.53135,59,95,0.43047,0.63223
2013,No migration background,No answer / don't know,Very concerned,0.19178,40,193,0.13609,0.24747
2013,No migration background,No answer / don't know,Somewhat concerned,0.48540,97,193,0.41471,0.55610
2013,No migration background,No answer / don't know,Not concerned at all,0.32281,56,193,0.25668,0.38895
2013,No migration background,Pre-primary Level,Somewhat concerned,0.60167,103,176,0.52913,0.67420
2013,No migration background,Pre-primary Level,Not concerned at all,0.29650,73,176,0.22883,0.36416
2013,No migration background,Primary Level,Very concerned,0.30151,31,110,0.21536,0.38767
2013,No migration background,Primary Level,Somewhat concerned,0.38194,46,110,0.29073,0.47315
2013,No migration background,Primary Level,Not concerned at all,0.31655,33,110,0.22923,0.40387
2013,No migration background,Lower Secondary Level,Very concerned,0.26874,351,1361,0.24518,0.29230
2013,No migration background,Lower Secondary Level,Somewhat concerned,0.47690,667,1361,0.45035,0.50344
2013,No migration background,Lower Secondary Level,Not concerned at all,0.25437,343,1361,0.23122,0.27751
2013,No migration background,Upper Secondary Level,Very concerned,0.33224,2750,8393,0.32216,0.34232
2013,No migration background,Upper Secondary Level,Somewhat concerned,0.50144,4216,8393,0.49074,0.51214
2013,No migration background,Upper Secondary Level,Not concerned at all,0.16632,1427,8393,0.15835,0.17429
2013,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.31261,247,869,0.28177,0.34345
2013,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.52491,477,869,0.49169,0.55814
2013,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.16248,145,869,0.13794,0.18702
2013,No migration background,First Stage of Tertiary Education,Very concerned,0.34031,438,1215,0.31366,0.36696
2013,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.54260,640,1215,0.51458,0.57063
2013,No migration background,First Stage of Tertiary Education,Not concerned at all,0.11709,137,1215,0.09900,0.13518
2013,No migration background,Second Stage of Tertiary Education,Very concerned,0.34210,1365,3970,0.32734,0.35686
2013,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.52995,2111,3970,0.51442,0.54548
2013,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.12795,494,3970,0.11756,0.13834
2013,Direct migration background,Lower Secondary Level,Very concerned,0.20625,68,337,0.16299,0.24952
2013,Direct migration background,Lower Secondary Level,Somewhat concerned,0.54621,193,337,0.49297,0.59944
2013,Direct migration background,Lower Secondary Level,Not concerned at all,0.24754,76,337,0.20139,0.29369
2013,Direct migration background,Upper Secondary Level,Very concerned,0.25297,173,653,0.21960,0.28634
2013,Direct migration background,Upper Secondary Level,Somewhat concerned,0.54796,358,653,0.50976,0.58617
2013,Direct migration background,Upper Secondary Level,Not concerned at all,0.19907,122,653,0.16842,0.22972
2013,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.33474,57,156,0.26045,0.40904
2013,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.55166,99,156,0.47337,0.62996
2013,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.50841,36,36,0.34279,0.67404
2013,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.27587,96,364,0.22989,0.32184
2013,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.55942,199,364,0.50835,0.61049
2013,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.16471,69,364,0.12655,0.20287
2013,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.55841,67,67,0.43860,0.67821
2013,Indirect migration background,Upper Secondary Level,Very concerned,0.22970,75,299,0.18194,0.27746
2013,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.59586,171,299,0.54014,0.65158
2013,Indirect migration background,Upper Secondary Level,Not concerned at all,0.17444,53,299,0.13135,0.21752
2013,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.55108,63,63,0.42727,0.67489
2014,No migration background,No answer / don't know,Very concerned,0.14993,55,366,0.11330,0.18655
2014,No migration background,No answer / don't know,Somewhat concerned,0.50304,177,366,0.45175,0.55434
2014,No migration background,No answer / don't know,Not concerned at all,0.34703,134,366,0.29819,0.39587
2014,No migration background,Pre-primary Level,Very concerned,0.10880,31,276,0.07199,0.14560
2014,No migration background,Pre-primary Level,Somewhat concerned,0.45301,130,276,0.39418,0.51185
2014,No migration background,Pre-primary Level,Not concerned at all,0.43819,115,276,0.37955,0.49683
2014,No migration background,Primary Level,Very concerned,0.20304,35,170,0.14239,0.26369
2014,No migration background,Primary Level,Somewhat concerned,0.31895,67,170,0.24868,0.38922
2014,No migration background,Primary Level,Not concerned at all,0.47801,68,170,0.40270,0.55332
2014,No migration background,Lower Secondary Level,Very concerned,0.21939,341,1677,0.19957,0.23920
2014,No migration background,Lower Secondary Level,Somewhat concerned,0.47371,794,1677,0.44981,0.49762
2014,No migration background,Lower Secondary Level,Not concerned at all,0.30690,542,1677,0.28482,0.32898
2014,No migration background,Upper Secondary Level,Very concerned,0.23800,2299,9900,0.22961,0.24639
2014,No migration background,Upper Secondary Level,Somewhat concerned,0.54667,5393,9900,0.53686,0.55648
2014,No migration background,Upper Secondary Level,Not concerned at all,0.21533,2208,9900,0.20723,0.22342
2014,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.21765,253,1293,0.19515,0.24015
2014,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.56269,726,1293,0.53564,0.58974
2014,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.21966,314,1293,0.19708,0.24224
2014,No migration background,First Stage of Tertiary Education,Very concerned,0.27350,397,1410,0.25022,0.29678
2014,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.54869,763,1410,0.52271,0.57468
2014,No migration background,First Stage of Tertiary Education,Not concerned at all,0.17781,250,1410,0.15784,0.19777
2014,No migration background,Second Stage of Tertiary Education,Very concerned,0.23304,1129,4803,0.22108,0.24500
2014,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.56951,2724,4803,0.55550,0.58351
2014,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.19745,950,4803,0.18619,0.20871
2014,Direct migration background,No answer / don't know,Somewhat concerned,0.58027,57,104,0.48496,0.67558
2014,Direct migration background,No answer / don't know,Not concerned at all,0.26974,47,104,0.18402,0.35545
2014,Direct migration background,Primary Level,Very concerned,0.12518,38,266,0.08534,0.16503
2014,Direct migration background,Primary Level,Somewhat concerned,0.47221,121,266,0.41211,0.53232
2014,Direct migration background,Primary Level,Not concerned at all,0.40260,107,266,0.34355,0.46165
2014,Direct migration background,Lower Secondary Level,Very concerned,0.16331,155,1000,0.14038,0.18623
2014,Direct migration background,Lower Secondary Level,Somewhat concerned,0.48954,492,1000,0.45854,0.52054
2014,Direct migration background,Lower Secondary Level,Not concerned at all,0.34715,353,1000,0.31763,0.37667
2014,Direct migration background,Upper Secondary Level,Very concerned,0.18066,332,1801,0.16289,0.19843
2014,Direct migration background,Upper Secondary Level,Somewhat concerned,0.51835,931,1801,0.49527,0.54143
2014,Direct migration background,Upper Secondary Level,Not concerned at all,0.30099,538,1801,0.27980,0.32218
2014,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.18492,118,623,0.15441,0.21543
2014,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.55107,344,623,0.51199,0.59016
2014,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.26400,161,623,0.22936,0.29865
2014,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.60181,66,66,0.48280,0.72081
2014,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.15493,202,1140,0.13391,0.17594
2014,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.55384,621,1140,0.52497,0.58271
2014,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.29123,317,1140,0.26485,0.31762
2014,Indirect migration background,No answer / don't know,Somewhat concerned,0.54159,43,79,0.43101,0.65217
2014,Indirect migration background,No answer / don't know,Not concerned at all,0.25097,36,79,0.15475,0.34720
2014,Indirect migration background,Pre-primary Level,Somewhat concerned,0.32867,33,89,0.23053,0.42682
2014,Indirect migration background,Pre-primary Level,Not concerned at all,0.50854,56,89,0.40409,0.61299
2014,Indirect migration background,Lower Secondary Level,Very concerned,0.25271,66,348,0.20699,0.29844
2014,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.37576,151,348,0.32480,0.42672
2014,Indirect migration background,Lower Secondary Level,Not concerned at all,0.37153,131,348,0.32069,0.42237
2014,Indirect migration background,Upper Secondary Level,Very concerned,0.13560,110,668,0.10962,0.16159
2014,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.53942,354,668,0.50159,0.57725
2014,Indirect migration background,Upper Secondary Level,Not concerned at all,0.32497,204,668,0.28943,0.36052
2014,Indirect migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.52742,57,88,0.42251,0.63233
2014,Indirect migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.19983,31,88,0.11580,0.28385
2014,Indirect migration background,First Stage of Tertiary Education,Somewhat concerned,0.68969,32,32,0.52683,0.85254
2014,Indirect migration background,Second Stage of Tertiary Education,Very concerned,0.12511,48,242,0.08334,0.16688
2014,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.60098,136,242,0.53916,0.66281
2014,Indirect migration background,Second Stage of Tertiary Education,Not concerned at all,0.27391,58,242,0.21760,0.33021
2019,No migration background,No answer / don't know,Somewhat concerned,0.43390,162,300,0.37772,0.49007
2019,No migration background,No answer / don't know,Not concerned at all,0.50765,138,300,0.45098,0.56432
2019,No migration background,Pre-primary Level,Somewhat concerned,0.36378,72,192,0.29555,0.43201
2019,No migration background,Pre-primary Level,Not concerned at all,0.59677,120,192,0.52720,0.66634
2019,No migration background,Primary Level,Very concerned,0.34351,40,142,0.26513,0.42189
2019,No migration background,Primary Level,Somewhat concerned,0.40562,58,142,0.32457,0.48666
2019,No migration background,Primary Level,Not concerned at all,0.25087,44,142,0.17932,0.32243
2019,No migration background,Lower Secondary Level,Very concerned,0.22927,296,1531,0.20820,0.25033
2019,No migration background,Lower Secondary Level,Somewhat concerned,0.50672,781,1531,0.48167,0.53177
2019,No migration background,Lower Secondary Level,Not concerned at all,0.26401,454,1531,0.24192,0.28610
2019,No migration background,Upper Secondary Level,Very concerned,0.22566,2025,9084,0.21707,0.23426
2019,No migration background,Upper Secondary Level,Somewhat concerned,0.55396,4956,9084,0.54374,0.56419
2019,No migration background,Upper Secondary Level,Not concerned at all,0.22038,2103,9084,0.21185,0.22890
2019,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.17542,258,1490,0.15610,0.19474
2019,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.57459,833,1490,0.54948,0.59970
2019,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.24999,399,1490,0.22799,0.27198
2019,No migration background,First Stage of Tertiary Education,Very concerned,0.23773,396,1499,0.21617,0.25929
2019,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.56037,828,1499,0.53523,0.58550
2019,No migration background,First Stage of Tertiary Education,Not concerned at all,0.20190,275,1499,0.18157,0.22223
2019,No migration background,Second Stage of Tertiary Education,Very concerned,0.18295,1144,5573,0.17280,0.19310
2019,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.56157,3120,5573,0.54854,0.57459
2019,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.25548,1309,5573,0.24403,0.26694
2019,Direct migration background,No answer / don't know,Somewhat concerned,0.42639,50,93,0.32533,0.52745
2019,Direct migration background,No answer / don't know,Not concerned at all,0.48318,43,93,0.38107,0.58530
