year,bula_h,sex,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Lower Saxony,female,Very concerned,0.28770,280,989,0.25948,0.31593
2011,Lower Saxony,female,Somewhat concerned,0.53680,542,989,0.50571,0.56789
2011,Lower Saxony,female,Not concerned at all,0.17550,167,989,0.15178,0.19922
2011,Bremen,female,Somewhat concerned,0.56489,32,32,0.39037,0.73941
2011,North Rhine-Westphalia,male,Very concerned,0.34777,683,1942,0.32658,0.36895
2011,North Rhine-Westphalia,male,Somewhat concerned,0.48933,962,1942,0.46709,0.51157
2011,North Rhine-Westphalia,male,Not concerned at all,0.16291,297,1942,0.14648,0.17933
2011,North Rhine-Westphalia,female,Very concerned,0.27425,593,2130,0.25529,0.29320
2011,North Rhine-Westphalia,female,Somewhat concerned,0.55856,1155,2130,0.53747,0.57965
2011,North Rhine-Westphalia,female,Not concerned at all,0.16719,382,2130,0.15134,0.18304
2011,Hesse,male,Very concerned,0.29894,209,643,0.26352,0.33435
2011,Hesse,male,Somewhat concerned,0.53169,340,643,0.49309,0.57029
2011,Hesse,male,Not concerned at all,0.16938,94,643,0.14036,0.19839
2011,Hesse,female,Very concerned,0.25626,201,733,0.22464,0.28789
2011,Hesse,female,Somewhat concerned,0.58505,421,733,0.54936,0.62075
2011,Hesse,female,Not concerned at all,0.15868,111,733,0.13221,0.18515
2011,"Rhineland-Palatinate, Saarland",male,Very concerned,0.28529,160,538,0.24710,0.32348
2011,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.54332,288,538,0.50119,0.58545
2011,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.17139,90,538,0.13952,0.20327
2011,"Rhineland-Palatinate, Saarland",female,Very concerned,0.30108,168,646,0.26568,0.33648
2011,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.52502,354,646,0.48648,0.56356
2011,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.17390,124,646,0.14465,0.20316
2011,Baden-Wuerttemberg,male,Very concerned,0.29979,370,1161,0.27342,0.32616
2011,Baden-Wuerttemberg,male,Somewhat concerned,0.53869,590,1161,0.51000,0.56738
2011,Baden-Wuerttemberg,male,Not concerned at all,0.16152,201,1161,0.14034,0.18270
2011,Baden-Wuerttemberg,female,Very concerned,0.29661,369,1310,0.27186,0.32135
2011,Baden-Wuerttemberg,female,Somewhat concerned,0.51230,677,1310,0.48523,0.53938
2011,Baden-Wuerttemberg,female,Not concerned at all,0.19109,264,1310,0.16979,0.21238
2011,Bavaria,male,Very concerned,0.34486,526,1472,0.32057,0.36915
2011,Bavaria,male,Somewhat concerned,0.51790,753,1472,0.49237,0.54344
2011,Bavaria,male,Not concerned at all,0.13724,193,1472,0.11965,0.15482
2011,Bavaria,female,Very concerned,0.29146,510,1633,0.26942,0.31351
2011,Bavaria,female,Somewhat concerned,0.54791,867,1633,0.52376,0.57206
2011,Bavaria,female,Not concerned at all,0.16062,256,1633,0.14281,0.17844
2011,Berlin,male,Very concerned,0.40804,138,356,0.35691,0.45917
2011,Berlin,male,Somewhat concerned,0.47770,175,356,0.42574,0.52966
2011,Berlin,male,Not concerned at all,0.11426,43,356,0.08117,0.14736
2011,Berlin,female,Very concerned,0.33927,139,419,0.29389,0.38466
2011,Berlin,female,Somewhat concerned,0.50140,211,419,0.45347,0.54934
2011,Berlin,female,Not concerned at all,0.15932,69,419,0.12424,0.19441
2011,Brandenburg,male,Very concerned,0.36735,144,416,0.32097,0.41374
2011,Brandenburg,male,Somewhat concerned,0.41586,190,416,0.36844,0.46328
2011,Brandenburg,male,Not concerned at all,0.21679,82,416,0.17714,0.25643
2011,Brandenburg,female,Very concerned,0.30308,137,447,0.26042,0.34573
2011,Brandenburg,female,Somewhat concerned,0.55874,238,447,0.51266,0.60482
2011,Brandenburg,female,Not concerned at all,0.13819,72,447,0.10616,0.17021
2011,Mecklenburg-Western Pomerania,male,Very concerned,0.38546,79,234,0.32297,0.44796
2011,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.46111,112,234,0.39710,0.52511
2011,Mecklenburg-Western Pomerania,male,Not concerned at all,0.15343,43,234,0.10715,0.19971
2011,Mecklenburg-Western Pomerania,female,Very concerned,0.30623,79,269,0.25105,0.36142
2011,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.52067,143,269,0.46086,0.58048
2011,Mecklenburg-Western Pomerania,female,Not concerned at all,0.17310,47,269,0.12780,0.21840
2011,Saxony,male,Very concerned,0.31135,210,674,0.27636,0.34633
2011,Saxony,male,Somewhat concerned,0.47948,333,674,0.44173,0.51722
2011,Saxony,male,Not concerned at all,0.20918,131,674,0.17845,0.23990
2011,Saxony,female,Very concerned,0.26676,175,712,0.23425,0.29927
2011,Saxony,female,Somewhat concerned,0.52708,376,712,0.49039,0.56378
2011,Saxony,female,Not concerned at all,0.20616,161,712,0.17642,0.23589
2011,Saxony-Anhalt,male,Very concerned,0.31597,127,405,0.27064,0.36131
2011,Saxony-Anhalt,male,Somewhat concerned,0.48030,203,405,0.43158,0.52902
2011,Saxony-Anhalt,male,Not concerned at all,0.20373,75,405,0.16445,0.24300
2011,Saxony-Anhalt,female,Very concerned,0.34810,139,453,0.30418,0.39201
2011,Saxony-Anhalt,female,Somewhat concerned,0.41478,214,453,0.36936,0.46021
2011,Saxony-Anhalt,female,Not concerned at all,0.23712,100,453,0.19791,0.27633
2011,Thuringa,male,Very concerned,0.34867,125,407,0.30231,0.39502
2011,Thuringa,male,Somewhat concerned,0.48475,209,407,0.43614,0.53337
2011,Thuringa,male,Not concerned at all,0.16658,73,407,0.13033,0.20282
2011,Thuringa,female,Very concerned,0.28290,141,456,0.24152,0.32429
2011,Thuringa,female,Somewhat concerned,0.50479,231,456,0.45884,0.55073
2011,Thuringa,female,Not concerned at all,0.21231,84,456,0.17473,0.24989
2012,Schleswig-Holstein,male,Very concerned,0.41380,116,290,0.35702,0.47058
2012,Schleswig-Holstein,male,Somewhat concerned,0.46071,135,290,0.40325,0.51818
2012,Schleswig-Holstein,male,Not concerned at all,0.12549,39,290,0.08729,0.16368
2012,Schleswig-Holstein,female,Very concerned,0.38252,128,345,0.33117,0.43388
2012,Schleswig-Holstein,female,Somewhat concerned,0.46316,169,345,0.41047,0.51586
2012,Schleswig-Holstein,female,Not concerned at all,0.15431,48,345,0.11614,0.19249
2012,Hamburg,male,Very concerned,0.28070,53,136,0.20490,0.35650
2012,Hamburg,male,Somewhat concerned,0.60080,83,136,0.51818,0.68341
2012,Hamburg,female,Very concerned,0.26360,55,145,0.19164,0.33556
2012,Hamburg,female,Somewhat concerned,0.57242,90,145,0.49161,0.65323
2012,Lower Saxony,male,Very concerned,0.42186,356,878,0.38917,0.45454
2012,Lower Saxony,male,Somewhat concerned,0.48683,432,878,0.45375,0.51991
2012,Lower Saxony,male,Not concerned at all,0.09132,90,878,0.07225,0.11038
2012,Lower Saxony,female,Very concerned,0.33081,356,977,0.30129,0.36032
2012,Lower Saxony,female,Somewhat concerned,0.53068,484,977,0.49937,0.56199
2012,Lower Saxony,female,Not concerned at all,0.13852,137,977,0.11685,0.16019
2012,North Rhine-Westphalia,male,Very concerned,0.41120,798,1906,0.38910,0.43330
2012,North Rhine-Westphalia,male,Somewhat concerned,0.45427,879,1906,0.43191,0.47663
2012,North Rhine-Westphalia,male,Not concerned at all,0.13453,229,1906,0.11921,0.14985
2012,North Rhine-Westphalia,female,Very concerned,0.34900,736,2099,0.32860,0.36939
2012,North Rhine-Westphalia,female,Somewhat concerned,0.51991,1062,2099,0.49853,0.54129
2012,North Rhine-Westphalia,female,Not concerned at all,0.13110,301,2099,0.11665,0.14554
2012,Hesse,male,Very concerned,0.34639,236,634,0.30932,0.38346
2012,Hesse,male,Somewhat concerned,0.48268,318,634,0.44375,0.52160
2012,Hesse,male,Not concerned at all,0.17093,80,634,0.14161,0.20026
2012,Hesse,female,Very concerned,0.33149,258,749,0.29775,0.36522
2012,Hesse,female,Somewhat concerned,0.52087,397,749,0.48507,0.55667
2012,Hesse,female,Not concerned at all,0.14765,94,749,0.12222,0.17307
2012,"Rhineland-Palatinate, Saarland",male,Very concerned,0.37053,208,541,0.32980,0.41126
2012,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.50702,263,541,0.46485,0.54918
2012,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.12245,70,541,0.09480,0.15010
2012,"Rhineland-Palatinate, Saarland",female,Very concerned,0.33476,215,643,0.29826,0.37126
2012,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.50894,327,643,0.47027,0.54762
2012,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.15630,101,643,0.12821,0.18439
2012,Baden-Wuerttemberg,male,Very concerned,0.42682,464,1122,0.39787,0.45578
2012,Baden-Wuerttemberg,male,Somewhat concerned,0.45507,527,1122,0.42592,0.48422
2012,Baden-Wuerttemberg,male,Not concerned at all,0.11811,131,1122,0.09922,0.13700
2012,Baden-Wuerttemberg,female,Very concerned,0.34163,433,1240,0.31523,0.36804
2012,Baden-Wuerttemberg,female,Somewhat concerned,0.51729,616,1240,0.48946,0.54511
2012,Baden-Wuerttemberg,female,Not concerned at all,0.14108,191,1240,0.12170,0.16046
2012,Bavaria,male,Very concerned,0.42368,638,1495,0.39863,0.44874
2012,Bavaria,male,Somewhat concerned,0.44406,672,1495,0.41887,0.46926
2012,Bavaria,male,Not concerned at all,0.13226,185,1495,0.11508,0.14944
2012,Bavaria,female,Very concerned,0.35940,613,1651,0.33625,0.38255
2012,Bavaria,female,Somewhat concerned,0.50824,829,1651,0.48412,0.53237
2012,Bavaria,female,Not concerned at all,0.13236,209,1651,0.11600,0.14871
2012,Berlin,male,Very concerned,0.40174,160,375,0.35205,0.45143
2012,Berlin,male,Somewhat concerned,0.47623,164,375,0.42561,0.52684
2012,Berlin,male,Not concerned at all,0.12203,51,375,0.08886,0.15521
2012,Berlin,female,Very concerned,0.43819,176,430,0.39124,0.48514
2012,Berlin,female,Somewhat concerned,0.43575,198,430,0.38883,0.48267
2012,Berlin,female,Not concerned at all,0.12606,56,430,0.09465,0.15747
2012,Brandenburg,male,Very concerned,0.40377,167,409,0.35616,0.45138
2012,Brandenburg,male,Somewhat concerned,0.41522,178,409,0.36740,0.46303
2012,Brandenburg,male,Not concerned at all,0.18101,64,409,0.14365,0.21837
2012,Brandenburg,female,Very concerned,0.37760,162,448,0.33266,0.42254
2012,Brandenburg,female,Somewhat concerned,0.47810,218,448,0.43179,0.52441
2012,Brandenburg,female,Not concerned at all,0.14430,68,448,0.11172,0.17687
2012,Mecklenburg-Western Pomerania,male,Very concerned,0.43304,109,239,0.37009,0.49600
2012,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.42963,96,239,0.36673,0.49252
2012,Mecklenburg-Western Pomerania,male,Not concerned at all,0.13733,34,239,0.09360,0.18106
2012,Mecklenburg-Western Pomerania,female,Very concerned,0.36175,97,263,0.30357,0.41994
2012,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.47253,131,263,0.41208,0.53298
2012,Mecklenburg-Western Pomerania,female,Not concerned at all,0.16572,35,263,0.12069,0.21074
2012,Saxony,male,Very concerned,0.38390,287,698,0.34779,0.42000
2012,Saxony,male,Somewhat concerned,0.42280,282,698,0.38613,0.45948
2012,Saxony,male,Not concerned at all,0.19330,129,698,0.16399,0.22262
2012,Saxony,female,Very concerned,0.33223,256,741,0.29830,0.36617
2012,Saxony,female,Somewhat concerned,0.46132,335,741,0.42540,0.49724
2012,Saxony,female,Not concerned at all,0.20645,150,741,0.17729,0.23561
2012,Saxony-Anhalt,male,Very concerned,0.49420,181,384,0.44413,0.54428
2012,Saxony-Anhalt,male,Somewhat concerned,0.33689,136,384,0.28955,0.38422
2012,Saxony-Anhalt,male,Not concerned at all,0.16891,67,384,0.13139,0.20643
2012,Saxony-Anhalt,female,Very concerned,0.40307,171,433,0.35681,0.44932
2012,Saxony-Anhalt,female,Somewhat concerned,0.43476,194,433,0.38801,0.48151
2012,Saxony-Anhalt,female,Not concerned at all,0.16217,68,433,0.12741,0.19693
2012,Thuringa,male,Very concerned,0.35510,151,398,0.30802,0.40217
2012,Thuringa,male,Somewhat concerned,0.48571,182,398,0.43654,0.53487
2012,Thuringa,male,Not concerned at all,0.15920,65,398,0.12321,0.19519
2012,Thuringa,female,Very concerned,0.30901,152,460,0.26673,0.35128
2012,Thuringa,female,Somewhat concerned,0.46777,221,460,0.42212,0.51342
2012,Thuringa,female,Not concerned at all,0.22323,87,460,0.18513,0.26132
2013,Schleswig-Holstein,male,Very concerned,0.31737,86,260,0.26069,0.37406
2013,Schleswig-Holstein,male,Somewhat concerned,0.49314,134,260,0.43226,0.55403
2013,Schleswig-Holstein,male,Not concerned at all,0.18948,40,260,0.14175,0.23721
2013,Schleswig-Holstein,female,Very concerned,0.28615,109,328,0.23716,0.33514
2013,Schleswig-Holstein,female,Somewhat concerned,0.52769,166,328,0.47358,0.58180
2013,Schleswig-Holstein,female,Not concerned at all,0.18616,53,328,0.14397,0.22835
2013,Hamburg,male,Very concerned,0.26884,37,115,0.18746,0.35023
2013,Hamburg,male,Somewhat concerned,0.51576,78,115,0.42402,0.60750
2013,Hamburg,female,Very concerned,0.22376,36,160,0.15898,0.28855
2013,Hamburg,female,Somewhat concerned,0.53554,87,160,0.45802,0.61306
2013,Hamburg,female,Not concerned at all,0.24069,37,160,0.17424,0.30714
2013,Lower Saxony,male,Very concerned,0.34396,264,831,0.31165,0.37628
2013,Lower Saxony,male,Somewhat concerned,0.49078,427,831,0.45677,0.52479
