"plh0034","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2010","16-34 J.","indirekter Migrationshintergrund","225","0.487807462145451","0.441102546070073","0.534512378220829"
"Einige Sorgen","2010","35-65 J.","kein Migrationshintergrund","3886","0.483646429455334","0.472641981591459","0.49465087731921"
"Einige Sorgen","2010","35-65 J.","direkter Migrationshintergrund","448","0.515103170617034","0.482542331746805","0.547664009487264"
"Einige Sorgen","2010","35-65 J.","indirekter Migrationshintergrund","102","0.524594542662402","0.455896551523103","0.593292533801701"
"Einige Sorgen","2010","66 und älter","kein Migrationshintergrund","1527","0.409893007112568","0.393902719891638","0.425883294333498"
"Einige Sorgen","2010","66 und älter","direkter Migrationshintergrund","134","0.459449534676983","0.40333649342198","0.515562575931987"
"Einige Sorgen","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2010","16-34 J.","kein Migrationshintergrund","607","0.214231156723995","0.199202293374625","0.229260020073366"
"Keine Sorgen","2010","16-34 J.","direkter Migrationshintergrund","37","0.141086482859932","0.0966735440109459","0.185499421708917"
"Keine Sorgen","2010","16-34 J.","indirekter Migrationshintergrund","103","0.246100112617093","0.205853021381926","0.286347203852261"
"Keine Sorgen","2010","35-65 J.","kein Migrationshintergrund","763","0.102424030603626","0.0957472483736713","0.109100812833581"
"Keine Sorgen","2010","35-65 J.","direkter Migrationshintergrund","140","0.156040394359404","0.13239736337918","0.179683425339628"
"Keine Sorgen","2010","35-65 J.","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2010","66 und älter","kein Migrationshintergrund","375","0.114884718592392","0.104516916909296","0.125252520275489"
"Keine Sorgen","2010","66 und älter","direkter Migrationshintergrund","57","0.149470257950208","0.109323644053484","0.189616871846933"
"Keine Sorgen","2010","66 und älter","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2011","16-34 J.","kein Migrationshintergrund","646","0.20247362111175","0.188859895652655","0.216087346570845"
"Große Sorgen","2011","16-34 J.","direkter Migrationshintergrund","74","0.200898455194346","0.159335801683135","0.242461108705557"
"Große Sorgen","2011","16-34 J.","indirekter Migrationshintergrund","104","0.222200403147506","0.186084749621263","0.258316056673749"
"Große Sorgen","2011","35-65 J.","kein Migrationshintergrund","3285","0.344363580516882","0.334930517183303","0.353796643850461"
"Große Sorgen","2011","35-65 J.","direkter Migrationshintergrund","286","0.238634649960213","0.214497666771544","0.262771633148882"
"Große Sorgen","2011","35-65 J.","indirekter Migrationshintergrund","71","0.231325853174359","0.18102800188764","0.281623704461078"
"Große Sorgen","2011","66 und älter","kein Migrationshintergrund","1712","0.371989186649744","0.357965197236121","0.386013176063367"
"Große Sorgen","2011","66 und älter","direkter Migrationshintergrund","114","0.26070418710266","0.217518884800573","0.303889489404747"
"Große Sorgen","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2011","16-34 J.","kein Migrationshintergrund","1791","0.536145210552386","0.519250433200046","0.553039987904725"
"Einige Sorgen","2011","16-34 J.","direkter Migrationshintergrund","204","0.603629707148508","0.552889780590848","0.654369633706169"
"Einige Sorgen","2011","16-34 J.","indirekter Migrationshintergrund","271","0.525318266676567","0.481937051719443","0.568699481633691"
"Einige Sorgen","2011","35-65 J.","kein Migrationshintergrund","5171","0.526461431583339","0.516549151464162","0.536373711702516"
"Einige Sorgen","2011","35-65 J.","direkter Migrationshintergrund","659","0.560137465825429","0.532029754852832","0.588245176798026"
"Einige Sorgen","2011","35-65 J.","indirekter Migrationshintergrund","151","0.574831322974579","0.515863234150348","0.633799411798809"
"Einige Sorgen","2011","66 und älter","kein Migrationshintergrund","2164","0.478033963920104","0.463540461212638","0.49252746662757"
"Einige Sorgen","2011","66 und älter","direkter Migrationshintergrund","196","0.493833851178183","0.444653705085638","0.543013997270728"
"Einige Sorgen","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2011","16-34 J.","kein Migrationshintergrund","910","0.261381168335864","0.246495526323861","0.276266810347867"
"Keine Sorgen","2011","16-34 J.","direkter Migrationshintergrund","79","0.195471837657146","0.154335397482421","0.236608277831871"
"Keine Sorgen","2011","16-34 J.","indirekter Migrationshintergrund","134","0.252481330175927","0.214740203872278","0.290222456479576"
"Keine Sorgen","2011","35-65 J.","kein Migrationshintergrund","1291","0.129174987899779","0.122516627939888","0.135833347859669"
"Keine Sorgen","2011","35-65 J.","direkter Migrationshintergrund","253","0.201227884214358","0.178525304445587","0.223930463983129"
"Keine Sorgen","2011","35-65 J.","indirekter Migrationshintergrund","48","0.193842823851062","0.146690735201373","0.240994912500752"
"Keine Sorgen","2011","66 und älter","kein Migrationshintergrund","687","0.149976849430152","0.139617073870809","0.160336624989495"
"Keine Sorgen","2011","66 und älter","direkter Migrationshintergrund","87","0.245461961719157","0.203128331951709","0.287795591486605"
"Keine Sorgen","2011","66 und älter","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2012","16-34 J.","kein Migrationshintergrund","840","0.26009789629758","0.2450088254543","0.275186967140861"
"Große Sorgen","2012","16-34 J.","direkter Migrationshintergrund","86","0.221247025939521","0.17751006311885","0.264983988760192"
"Große Sorgen","2012","16-34 J.","indirekter Migrationshintergrund","106","0.22842775678126","0.191141709516082","0.265713804046438"
"Große Sorgen","2012","35-65 J.","kein Migrationshintergrund","4039","0.421779210949678","0.411927109609291","0.431631312290065"
"Große Sorgen","2012","35-65 J.","direkter Migrationshintergrund","362","0.303375844186837","0.276977609098087","0.329774079275587"
"Große Sorgen","2012","35-65 J.","indirekter Migrationshintergrund","109","0.376577250564357","0.321472602939082","0.431681898189632"
"Große Sorgen","2012","66 und älter","kein Migrationshintergrund","2101","0.441313269408252","0.427134151623713","0.455492387192791"
"Große Sorgen","2012","66 und älter","direkter Migrationshintergrund","129","0.343954582557473","0.297168357976136","0.390740807138809"
"Große Sorgen","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2012","16-34 J.","kein Migrationshintergrund","1703","0.535771834307336","0.518617943969174","0.552925724645497"
"Einige Sorgen","2012","16-34 J.","direkter Migrationshintergrund","195","0.602752260866143","0.551192584492847","0.654311937239439"
"Einige Sorgen","2012","16-34 J.","indirekter Migrationshintergrund","252","0.520436449607939","0.476066335404522","0.564806563811355"
"Einige Sorgen","2012","35-65 J.","kein Migrationshintergrund","4553","0.472322471952562","0.462362845763617","0.482282098141507"
"Einige Sorgen","2012","35-65 J.","direkter Migrationshintergrund","609","0.539485310428075","0.510863527461129","0.568107093395021"
"Einige Sorgen","2012","35-65 J.","indirekter Migrationshintergrund","143","0.447222951695225","0.390676297999248","0.503769605391203"
"Einige Sorgen","2012","66 und älter","kein Migrationshintergrund","2040","0.434322915509892","0.420168817327842","0.448477013691943"
"Einige Sorgen","2012","66 und älter","direkter Migrationshintergrund","176","0.422669716610595","0.374016312279607","0.471323120941584"
"Einige Sorgen","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2012","16-34 J.","kein Migrationshintergrund","704","0.204130269395084","0.190266489819226","0.217994048970942"
"Keine Sorgen","2012","16-34 J.","direkter Migrationshintergrund","65","0.176000713194336","0.135874269282826","0.216127157105846"
"Keine Sorgen","2012","16-34 J.","indirekter Migrationshintergrund","129","0.251135793610801","0.212619946436619","0.289651640784984"
"Keine Sorgen","2012","35-65 J.","kein Migrationshintergrund","1060","0.10589831709776","0.0997596028214568","0.112037031374062"
"Keine Sorgen","2012","35-65 J.","direkter Migrationshintergrund","194","0.157138845385088","0.136240835677634","0.178036855092542"
"Keine Sorgen","2012","35-65 J.","indirekter Migrationshintergrund","45","0.176199797740418","0.132870313830198","0.219529281650638"
"Keine Sorgen","2012","66 und älter","kein Migrationshintergrund","570","0.124363815081855","0.114940571722093","0.133787058441618"
"Keine Sorgen","2012","66 und älter","direkter Migrationshintergrund","91","0.233375700831932","0.191715668182733","0.275035733481131"
"Keine Sorgen","2012","66 und älter","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2013","16-34 J.","kein Migrationshintergrund","580","0.203942766579162","0.189402800855922","0.218482732302402"
"Große Sorgen","2013","16-34 J.","direkter Migrationshintergrund","54","0.199548230550851","0.152902160309582","0.246194300792121"
"Große Sorgen","2013","16-34 J.","indirekter Migrationshintergrund","75","0.174877391098397","0.138548719114457","0.211206063082337"
"Große Sorgen","2013","35-65 J.","kein Migrationshintergrund","2984","0.339724021172314","0.329882174818385","0.349565867526243"
"Große Sorgen","2013","35-65 J.","direkter Migrationshintergrund","263","0.271495046863728","0.244148754860508","0.298841338866948"
"Große Sorgen","2013","35-65 J.","indirekter Migrationshintergrund","79","0.25262840500181","0.202092702767069","0.303164107236551"
"Große Sorgen","2013","66 und älter","kein Migrationshintergrund","1689","0.373313887066918","0.35918187685706","0.387445897276776"
"Große Sorgen","2013","66 und älter","direkter Migrationshintergrund","111","0.275019891061056","0.229336308200658","0.320703473921455"
"Große Sorgen","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2013","16-34 J.","kein Migrationshintergrund","1554","0.549860038033996","0.531907041506973","0.56781303456102"
"Einige Sorgen","2013","16-34 J.","direkter Migrationshintergrund","154","0.52515832386699","0.466875165484644","0.583441482249337"
"Einige Sorgen","2013","16-34 J.","indirekter Migrationshintergrund","231","0.529410868398552","0.481675440643462","0.577146296153642"
"Einige Sorgen","2013","35-65 J.","kein Migrationshintergrund","4700","0.517829326202486","0.50744581056572","0.528212841839251"
"Einige Sorgen","2013","35-65 J.","direkter Migrationshintergrund","570","0.566707303196873","0.536237382332705","0.597177224061041"
"Einige Sorgen","2013","35-65 J.","indirekter Migrationshintergrund","171","0.617370177860845","0.560843800632992","0.673896555088698"
"Einige Sorgen","2013","66 und älter","kein Migrationshintergrund","2126","0.470259042462525","0.455676199876355","0.484841885048696"
"Einige Sorgen","2013","66 und älter","direkter Migrationshintergrund","176","0.484242890437049","0.433113655162787","0.535372125711311"
"Einige Sorgen","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2013","16-34 J.","kein Migrationshintergrund","816","0.246197195386842","0.23065159469419","0.261742796079494"
"Keine Sorgen","2013","16-34 J.","direkter Migrationshintergrund","74","0.275293445582158","0.223161663978626","0.327425227185691"
"Keine Sorgen","2013","16-34 J.","indirekter Migrationshintergrund","114","0.295711740503051","0.252066895659366","0.339356585346737"
"Keine Sorgen","2013","35-65 J.","kein Migrationshintergrund","1212","0.142446652625201","0.135183797165453","0.149709508084948"
"Keine Sorgen","2013","35-65 J.","direkter Migrationshintergrund","183","0.161797649939399","0.139153199835413","0.184442100043385"
"Keine Sorgen","2013","35-65 J.","indirekter Migrationshintergrund","34","0.130001417137345","0.0908883172695513","0.169114517005138"
"Keine Sorgen","2013","66 und älter","kein Migrationshintergrund","685","0.156427070470556","0.145813558661105","0.167040582280008"
"Keine Sorgen","2013","66 und älter","direkter Migrationshintergrund","80","0.240737218501895","0.196996820155137","0.284477616848653"
"Keine Sorgen","2013","66 und älter","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2014","16-34 J.","kein Migrationshintergrund","590","0.145764387393893","0.134791943701312","0.156736831086474"
"Große Sorgen","2014","16-34 J.","direkter Migrationshintergrund","200","0.127255756617388","0.109666472133713","0.144845041101063"
"Große Sorgen","2014","16-34 J.","indirekter Migrationshintergrund","162","0.138577691479587","0.117981355745561","0.159174027213614"
"Große Sorgen","2014","35-65 J.","kein Migrationshintergrund","2697","0.239778005194995","0.231988317015297","0.247567693374692"
"Große Sorgen","2014","35-65 J.","direkter Migrationshintergrund","588","0.185856180551201","0.172302135566029","0.199410225536373"
"Große Sorgen","2014","35-65 J.","indirekter Migrationshintergrund","147","0.218287884166119","0.187032483668893","0.249543284663346"
"Große Sorgen","2014","66 und älter","kein Migrationshintergrund","1272","0.286538509555721","0.273267433991881","0.299809585119561"
"Große Sorgen","2014","66 und älter","direkter Migrationshintergrund","75","0.162958404674849","0.127762688278745","0.198154121070953"
"Große Sorgen","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","16-34 J.","kein Migrationshintergrund","2048","0.541268109393203","0.525773718972509","0.556762499813897"
"Einige Sorgen","2014","16-34 J.","direkter Migrationshintergrund","700","0.506656745169746","0.480269292355243","0.533044197984249"
"Einige Sorgen","2014","16-34 J.","indirekter Migrationshintergrund","507","0.482334321399454","0.45254682429703","0.512121818501878"
"Einige Sorgen","2014","35-65 J.","kein Migrationshintergrund","6393","0.554081865127571","0.545012858441096","0.563150871814047"
"Einige Sorgen","2014","35-65 J.","direkter Migrationshintergrund","1681","0.542669292551125","0.525310773964852","0.560027811137399"
"Einige Sorgen","2014","35-65 J.","indirekter Migrationshintergrund","361","0.542823207445346","0.505130431532231","0.58051598335846"
"Einige Sorgen","2014","66 und älter","kein Migrationshintergrund","2370","0.524039667721571","0.509380921856159","0.538698413586982"
"Einige Sorgen","2014","66 und älter","direkter Migrationshintergrund","197","0.490265950834683","0.442626626226751","0.537905275442615"
"Einige Sorgen","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","16-34 J.","kein Migrationshintergrund","1335","0.312967503212904","0.298548771170783","0.327386235255025"
"Keine Sorgen","2014","16-34 J.","direkter Migrationshintergrund","479","0.366087498212866","0.340661789606795","0.391513206818937"
"Keine Sorgen","2014","16-34 J.","indirekter Migrationshintergrund","412","0.379087987120959","0.350166522238173","0.408009452003744"
"Keine Sorgen","2014","35-65 J.","kein Migrationshintergrund","2450","0.206140129677434","0.198759415565135","0.213520843789734"
"Keine Sorgen","2014","35-65 J.","direkter Migrationshintergrund","895","0.271474526897673","0.255978628260509","0.286970425534838"
"Keine Sorgen","2014","35-65 J.","indirekter Migrationshintergrund","163","0.238888908388535","0.206625603714185","0.271152213062884"
"Keine Sorgen","2014","66 und älter","kein Migrationshintergrund","817","0.189421822722708","0.177920658249332","0.200922987196084"
"Keine Sorgen","2014","66 und älter","direkter Migrationshintergrund","151","0.346775644490468","0.301419786626013","0.392131502354923"
"Keine Sorgen","2014","66 und älter","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","16-34 J.","kein Migrationshintergrund","","","",""
"Große Sorgen","2015","16-34 J.","direkter Migrationshintergrund","","","",""
"Große Sorgen","2015","16-34 J.","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","35-65 J.","kein Migrationshintergrund","","","",""
"Große Sorgen","2015","35-65 J.","direkter Migrationshintergrund","","","",""
"Große Sorgen","2015","35-65 J.","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2015","66 und älter","kein Migrationshintergrund","","","",""
"Große Sorgen","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Große Sorgen","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","16-34 J.","kein Migrationshintergrund","","","",""
"Einige Sorgen","2015","16-34 J.","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2015","16-34 J.","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","35-65 J.","kein Migrationshintergrund","","","",""
"Einige Sorgen","2015","35-65 J.","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2015","35-65 J.","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2015","16-34 J.","kein Migrationshintergrund","","","",""
"Keine Sorgen","2015","16-34 J.","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2015","16-34 J.","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2015","35-65 J.","kein Migrationshintergrund","","","",""
"Keine Sorgen","2015","35-65 J.","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2015","35-65 J.","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2015","66 und älter","kein Migrationshintergrund","","","",""
"Keine Sorgen","2015","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2015","66 und älter","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2016","16-34 J.","kein Migrationshintergrund","","","",""
"Große Sorgen","2016","16-34 J.","direkter Migrationshintergrund","","","",""
"Große Sorgen","2016","16-34 J.","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2016","35-65 J.","kein Migrationshintergrund","","","",""
"Große Sorgen","2016","35-65 J.","direkter Migrationshintergrund","","","",""
"Große Sorgen","2016","35-65 J.","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2016","66 und älter","kein Migrationshintergrund","","","",""
"Große Sorgen","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Große Sorgen","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2016","16-34 J.","kein Migrationshintergrund","","","",""
"Einige Sorgen","2016","16-34 J.","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2016","16-34 J.","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2016","35-65 J.","kein Migrationshintergrund","","","",""
"Einige Sorgen","2016","35-65 J.","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2016","35-65 J.","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2016","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2016","16-34 J.","kein Migrationshintergrund","","","",""
"Keine Sorgen","2016","16-34 J.","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2016","16-34 J.","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2016","35-65 J.","kein Migrationshintergrund","","","",""
"Keine Sorgen","2016","35-65 J.","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2016","35-65 J.","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2016","66 und älter","kein Migrationshintergrund","","","",""
"Keine Sorgen","2016","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2016","66 und älter","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2017","16-34 J.","kein Migrationshintergrund","","","",""
"Große Sorgen","2017","16-34 J.","direkter Migrationshintergrund","","","",""
"Große Sorgen","2017","16-34 J.","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2017","35-65 J.","kein Migrationshintergrund","","","",""
"Große Sorgen","2017","35-65 J.","direkter Migrationshintergrund","","","",""
"Große Sorgen","2017","35-65 J.","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2017","66 und älter","kein Migrationshintergrund","","","",""
"Große Sorgen","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Große Sorgen","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2017","16-34 J.","kein Migrationshintergrund","","","",""
"Einige Sorgen","2017","16-34 J.","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2017","16-34 J.","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2017","35-65 J.","kein Migrationshintergrund","","","",""
"Einige Sorgen","2017","35-65 J.","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2017","35-65 J.","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2017","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2017","16-34 J.","kein Migrationshintergrund","","","",""
"Keine Sorgen","2017","16-34 J.","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2017","16-34 J.","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2017","35-65 J.","kein Migrationshintergrund","","","",""
"Keine Sorgen","2017","35-65 J.","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2017","35-65 J.","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2017","66 und älter","kein Migrationshintergrund","","","",""
"Keine Sorgen","2017","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2017","66 und älter","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2018","16-34 J.","kein Migrationshintergrund","","","",""
"Große Sorgen","2018","16-34 J.","direkter Migrationshintergrund","","","",""
"Große Sorgen","2018","16-34 J.","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2018","35-65 J.","kein Migrationshintergrund","","","",""
"Große Sorgen","2018","35-65 J.","direkter Migrationshintergrund","","","",""
"Große Sorgen","2018","35-65 J.","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2018","66 und älter","kein Migrationshintergrund","","","",""
"Große Sorgen","2018","66 und älter","direkter Migrationshintergrund","","","",""
"Große Sorgen","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2018","16-34 J.","kein Migrationshintergrund","","","",""
"Einige Sorgen","2018","16-34 J.","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2018","16-34 J.","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2018","35-65 J.","kein Migrationshintergrund","","","",""
"Einige Sorgen","2018","35-65 J.","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2018","35-65 J.","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2018","66 und älter","kein Migrationshintergrund","","","",""
"Einige Sorgen","2018","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2018","16-34 J.","kein Migrationshintergrund","","","",""
"Keine Sorgen","2018","16-34 J.","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2018","16-34 J.","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2018","35-65 J.","kein Migrationshintergrund","","","",""
"Keine Sorgen","2018","35-65 J.","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2018","35-65 J.","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2018","66 und älter","kein Migrationshintergrund","","","",""
"Keine Sorgen","2018","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2018","66 und älter","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2019","16-34 J.","kein Migrationshintergrund","381","0.110883450126592","0.100705561133724","0.121061339119461"
"Große Sorgen","2019","16-34 J.","direkter Migrationshintergrund","105","0.189522057771736","0.162052909351811","0.216991206191661"
"Große Sorgen","2019","16-34 J.","indirekter Migrationshintergrund","110","0.102408914022428","0.0821339704144763","0.122683857630381"
"Große Sorgen","2019","35-65 J.","kein Migrationshintergrund","2464","0.215048159957741","0.207548498785676","0.222547821129806"
"Große Sorgen","2019","35-65 J.","direkter Migrationshintergrund","457","0.19485428881203","0.179386571232375","0.210322006391686"
"Große Sorgen","2019","35-65 J.","indirekter Migrationshintergrund","183","0.179775206053396","0.154490228394973","0.20506018371182"
"Große Sorgen","2019","66 und älter","kein Migrationshintergrund","1320","0.267835440071416","0.255142880435047","0.280527999707785"
"Große Sorgen","2019","66 und älter","direkter Migrationshintergrund","74","0.147980281769649","0.113735073404571","0.182225490134728"
"Große Sorgen","2019","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2019","16-34 J.","kein Migrationshintergrund","1753","0.487148136323623","0.470946029574892","0.503350243072355"
"Einige Sorgen","2019","16-34 J.","direkter Migrationshintergrund","391","0.43758601730918","0.402816033594017","0.472356001024343"
