year,migback,sampreg,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,No migration background,East,Somewhat concerned,0.48062,2347,4693,0.46632,0.49491
2011,No migration background,East,Not concerned at all,0.18782,889,4693,0.17665,0.19900
2011,Direct migration background,West,Very concerned,0.23343,442,1863,0.21421,0.25264
2011,Direct migration background,West,Somewhat concerned,0.56076,1025,1863,0.53821,0.58330
2011,Direct migration background,West,Not concerned at all,0.20581,396,1863,0.18745,0.22418
2011,Direct migration background,East,Very concerned,0.31322,32,67,0.20132,0.42512
2011,Direct migration background,East,Somewhat concerned,0.34517,35,67,0.23047,0.45987
2011,Indirect migration background,West,Very concerned,0.23012,174,747,0.19992,0.26033
2011,Indirect migration background,West,Somewhat concerned,0.53735,401,747,0.50157,0.57313
2011,Indirect migration background,West,Not concerned at all,0.23253,172,747,0.20221,0.26284
2012,No migration background,West,Very concerned,0.39588,5124,12897,0.38744,0.40432
2012,No migration background,West,Somewhat concerned,0.48306,6217,12897,0.47443,0.49168
2012,No migration background,West,Not concerned at all,0.12106,1556,12897,0.11543,0.12669
2012,No migration background,East,Very concerned,0.38976,1839,4672,0.37577,0.40374
2012,No migration background,East,Somewhat concerned,0.43899,2061,4672,0.42475,0.45322
2012,No migration background,East,Not concerned at all,0.17126,772,4672,0.16045,0.18206
2012,Direct migration background,West,Very concerned,0.29558,563,1853,0.27480,0.31637
2012,Direct migration background,West,Somewhat concerned,0.53360,961,1853,0.51088,0.55632
2012,Direct migration background,West,Not concerned at all,0.17082,329,1853,0.15368,0.18796
2012,Direct migration background,East,Very concerned,0.35208,39,108,0.26158,0.44258
2012,Direct migration background,East,Somewhat concerned,0.28568,35,108,0.20009,0.37128
2012,Direct migration background,East,Not concerned at all,0.36224,34,108,0.27117,0.45331
2012,Indirect migration background,West,Very concerned,0.26286,196,734,0.23100,0.29473
2012,Indirect migration background,West,Somewhat concerned,0.52202,384,734,0.48586,0.55818
2012,Indirect migration background,West,Not concerned at all,0.21511,154,734,0.18537,0.24486
2013,No migration background,West,Very concerned,0.32283,3843,12000,0.31447,0.33120
2013,No migration background,West,Somewhat concerned,0.51615,6284,12000,0.50720,0.52509
2013,No migration background,West,Not concerned at all,0.16102,1873,12000,0.15444,0.16760
2013,No migration background,East,Very concerned,0.32647,1398,4306,0.31246,0.34048
2013,No migration background,East,Somewhat concerned,0.48431,2073,4306,0.46938,0.49924
2013,No migration background,East,Not concerned at all,0.18922,835,4306,0.17752,0.20092
2013,Direct migration background,West,Very concerned,0.26034,417,1630,0.23903,0.28165
2013,Direct migration background,West,Somewhat concerned,0.53810,889,1630,0.51389,0.56231
2013,Direct migration background,West,Not concerned at all,0.20156,324,1630,0.18208,0.22104
2013,Direct migration background,East,Somewhat concerned,0.54741,40,40,0.39119,0.70363
2013,Indirect migration background,West,Very concerned,0.19956,142,657,0.16898,0.23015
2013,Indirect migration background,West,Somewhat concerned,0.57794,382,657,0.54014,0.61573
2013,Indirect migration background,West,Not concerned at all,0.22250,133,657,0.19067,0.25433
2014,No migration background,West,Very concerned,0.23258,3365,14821,0.22577,0.23938
2014,No migration background,West,Somewhat concerned,0.54891,8143,14821,0.54090,0.55692
2014,No migration background,West,Not concerned at all,0.21851,3313,14821,0.21186,0.22516
2014,No migration background,East,Very concerned,0.23694,1175,5074,0.22524,0.24864
2014,No migration background,East,Somewhat concerned,0.51821,2631,5074,0.50446,0.53196
2014,No migration background,East,Not concerned at all,0.24485,1268,5074,0.23302,0.25669
2014,Direct migration background,West,Very concerned,0.16977,840,4769,0.15911,0.18042
2014,Direct migration background,West,Somewhat concerned,0.52730,2498,4769,0.51313,0.54147
2014,Direct migration background,West,Not concerned at all,0.30293,1431,4769,0.28989,0.31598
2014,Direct migration background,East,Very concerned,0.14579,58,363,0.10944,0.18214
2014,Direct migration background,East,Somewhat concerned,0.48631,163,363,0.43482,0.53780
2014,Direct migration background,East,Not concerned at all,0.36790,142,363,0.31823,0.41758
2014,Indirect migration background,West,Very concerned,0.16974,285,1581,0.15123,0.18825
2014,Indirect migration background,West,Somewhat concerned,0.50501,775,1581,0.48036,0.52966
2014,Indirect migration background,West,Not concerned at all,0.32525,521,1581,0.30215,0.34835
2014,Indirect migration background,East,Somewhat concerned,0.65093,49,49,0.51608,0.78578
2019,No migration background,West,Very concerned,0.20048,2934,14721,0.19402,0.20695
2019,No migration background,West,Somewhat concerned,0.55914,8201,14721,0.55112,0.56716
2019,No migration background,West,Not concerned at all,0.24038,3586,14721,0.23348,0.24728
2019,No migration background,East,Very concerned,0.24252,1242,5059,0.23071,0.25434
2019,No migration background,East,Somewhat concerned,0.51027,2584,5059,0.49649,0.52405
2019,No migration background,East,Not concerned at all,0.24721,1233,5059,0.23532,0.25910
2019,Direct migration background,West,Very concerned,0.18871,618,3583,0.17590,0.20152
2019,Direct migration background,West,Somewhat concerned,0.52014,1920,3583,0.50378,0.53650
2019,Direct migration background,West,Not concerned at all,0.29115,1045,3583,0.27628,0.30603
2019,Direct migration background,East,Very concerned,0.11852,50,301,0.08194,0.15509
2019,Direct migration background,East,Somewhat concerned,0.55376,144,301,0.49751,0.61001
2019,Direct migration background,East,Not concerned at all,0.32772,107,301,0.27461,0.38084
2019,Indirect migration background,West,Very concerned,0.13190,217,1414,0.11426,0.14954
2019,Indirect migration background,West,Somewhat concerned,0.51441,716,1414,0.48835,0.54047
2019,Indirect migration background,West,Not concerned at all,0.35369,481,1414,0.32876,0.37862
2019,Indirect migration background,East,Somewhat concerned,0.44120,57,95,0.34082,0.54157
2019,Indirect migration background,East,Not concerned at all,0.29896,38,95,0.20641,0.39151
