year,pgisced97,sampreg,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Post-secondary Non-tertiary Level,East,Very concerned,0.47978,68,138,0.39613,0.56344
2009,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.42010,70,138,0.33745,0.50275
2009,First Stage of Tertiary Education,West,Very concerned,0.55942,513,949,0.52782,0.59103
2009,First Stage of Tertiary Education,West,Somewhat concerned,0.36979,377,949,0.33906,0.40052
2009,First Stage of Tertiary Education,West,Not concerned at all,0.07078,59,949,0.05446,0.08711
2009,First Stage of Tertiary Education,East,Very concerned,0.53331,209,372,0.48255,0.58408
2009,First Stage of Tertiary Education,East,Somewhat concerned,0.37645,130,372,0.32715,0.42576
2009,First Stage of Tertiary Education,East,Not concerned at all,0.09023,33,372,0.06108,0.11939
2009,Second Stage of Tertiary Education,West,Very concerned,0.52389,1460,2808,0.50541,0.54236
2009,Second Stage of Tertiary Education,West,Somewhat concerned,0.40018,1166,2808,0.38205,0.41830
2009,Second Stage of Tertiary Education,West,Not concerned at all,0.07594,182,2808,0.06614,0.08573
2009,Second Stage of Tertiary Education,East,Very concerned,0.53401,664,1203,0.50581,0.56222
2009,Second Stage of Tertiary Education,East,Somewhat concerned,0.37800,443,1203,0.35059,0.40542
2009,Second Stage of Tertiary Education,East,Not concerned at all,0.08798,96,1203,0.07197,0.10400
2010,No answer / don't know,West,Very concerned,0.26583,62,228,0.20836,0.32330
2010,No answer / don't know,West,Somewhat concerned,0.46291,106,228,0.39804,0.52778
2010,No answer / don't know,West,Not concerned at all,0.27126,60,228,0.21342,0.32909
2010,Pre-primary Level,West,Very concerned,0.18713,46,239,0.13758,0.23668
2010,Pre-primary Level,West,Somewhat concerned,0.52686,121,239,0.46342,0.59029
2010,Pre-primary Level,West,Not concerned at all,0.28602,72,239,0.22860,0.34343
2010,Primary Level,West,Very concerned,0.39682,42,92,0.29630,0.49734
2010,Primary Level,West,Somewhat concerned,0.45094,50,92,0.34870,0.55318
2010,Lower Secondary Level,West,Very concerned,0.35886,461,1362,0.33338,0.38435
2010,Lower Secondary Level,West,Somewhat concerned,0.48822,679,1362,0.46166,0.51478
2010,Lower Secondary Level,West,Not concerned at all,0.15292,222,1362,0.13380,0.17204
2010,Lower Secondary Level,East,Very concerned,0.26775,50,217,0.20870,0.32680
2010,Lower Secondary Level,East,Somewhat concerned,0.42434,101,217,0.35843,0.49025
2010,Lower Secondary Level,East,Not concerned at all,0.30791,66,217,0.24635,0.36948
2010,Upper Secondary Level,West,Very concerned,0.40565,2493,6066,0.39329,0.41801
2010,Upper Secondary Level,West,Somewhat concerned,0.48172,2937,6066,0.46914,0.49429
2010,Upper Secondary Level,West,Not concerned at all,0.11263,636,6066,0.10468,0.12059
2010,Upper Secondary Level,East,Very concerned,0.34833,740,2171,0.32828,0.36838
2010,Upper Secondary Level,East,Somewhat concerned,0.46503,1044,2171,0.44405,0.48602
2010,Upper Secondary Level,East,Not concerned at all,0.18664,387,2171,0.17024,0.20303
2010,Post-secondary Non-tertiary Level,West,Very concerned,0.37450,301,791,0.34075,0.40825
2010,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.51661,397,791,0.48176,0.55146
2010,Post-secondary Non-tertiary Level,West,Not concerned at all,0.10889,93,791,0.08717,0.13061
2010,Post-secondary Non-tertiary Level,East,Very concerned,0.24518,38,132,0.17151,0.31885
2010,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.62301,94,132,0.54002,0.70600
2010,First Stage of Tertiary Education,West,Very concerned,0.43063,401,902,0.39830,0.46297
2010,First Stage of Tertiary Education,West,Somewhat concerned,0.47274,427,902,0.44014,0.50534
2010,First Stage of Tertiary Education,West,Not concerned at all,0.09662,74,902,0.07733,0.11591
2010,First Stage of Tertiary Education,East,Very concerned,0.43162,151,349,0.37958,0.48366
2010,First Stage of Tertiary Education,East,Somewhat concerned,0.44736,158,349,0.39512,0.49960
2010,First Stage of Tertiary Education,East,Not concerned at all,0.12102,40,349,0.08675,0.15529
2010,Second Stage of Tertiary Education,West,Very concerned,0.38353,1059,2696,0.36517,0.40188
2010,Second Stage of Tertiary Education,West,Somewhat concerned,0.49174,1384,2696,0.47287,0.51062
2010,Second Stage of Tertiary Education,West,Not concerned at all,0.12473,253,2696,0.11226,0.13721
2010,Second Stage of Tertiary Education,East,Very concerned,0.40399,484,1121,0.37525,0.43273
2010,Second Stage of Tertiary Education,East,Somewhat concerned,0.47787,513,1121,0.44861,0.50712
2010,Second Stage of Tertiary Education,East,Not concerned at all,0.11814,124,1121,0.09924,0.13704
2011,No answer / don't know,West,Very concerned,0.16628,49,253,0.12031,0.21225
2011,No answer / don't know,West,Somewhat concerned,0.47571,120,253,0.41405,0.53737
2011,No answer / don't know,West,Not concerned at all,0.35801,84,253,0.29881,0.41720
2011,Pre-primary Level,West,Very concerned,0.15768,49,275,0.11453,0.20083
2011,Pre-primary Level,West,Somewhat concerned,0.50112,136,275,0.44192,0.56033
2011,Pre-primary Level,West,Not concerned at all,0.34120,90,275,0.28506,0.39734
2011,Primary Level,West,Very concerned,0.16009,37,184,0.10696,0.21321
2011,Primary Level,West,Somewhat concerned,0.52684,92,184,0.45450,0.59918
2011,Primary Level,West,Not concerned at all,0.31307,55,184,0.24588,0.38026
2011,Lower Secondary Level,West,Very concerned,0.26318,470,1805,0.24286,0.28350
2011,Lower Secondary Level,West,Somewhat concerned,0.51024,912,1805,0.48718,0.53331
2011,Lower Secondary Level,West,Not concerned at all,0.22658,423,1805,0.20726,0.24589
2011,Lower Secondary Level,East,Very concerned,0.25670,64,282,0.20563,0.30777
2011,Lower Secondary Level,East,Somewhat concerned,0.39391,117,282,0.33678,0.45104
2011,Lower Secondary Level,East,Not concerned at all,0.34939,101,282,0.29365,0.40514
2011,Upper Secondary Level,West,Very concerned,0.31795,2491,7726,0.30756,0.32833
2011,Upper Secondary Level,West,Somewhat concerned,0.53084,4053,7726,0.51971,0.54196
2011,Upper Secondary Level,West,Not concerned at all,0.15122,1182,7726,0.14323,0.15921
2011,Upper Secondary Level,East,Very concerned,0.31108,742,2579,0.29321,0.32895
2011,Upper Secondary Level,East,Somewhat concerned,0.48336,1292,2579,0.46407,0.50265
2011,Upper Secondary Level,East,Not concerned at all,0.20556,545,2579,0.18996,0.22116
2011,Post-secondary Non-tertiary Level,West,Very concerned,0.26821,276,1013,0.24091,0.29550
2011,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.57938,569,1013,0.54896,0.60979
2011,Post-secondary Non-tertiary Level,West,Not concerned at all,0.15242,168,1013,0.13027,0.17456
2011,Post-secondary Non-tertiary Level,East,Very concerned,0.27031,44,151,0.19923,0.34138
2011,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.59588,107,151,0.51735,0.67441
2011,First Stage of Tertiary Education,West,Very concerned,0.37159,382,1033,0.34211,0.40107
2011,First Stage of Tertiary Education,West,Somewhat concerned,0.51934,526,1033,0.48886,0.54983
2011,First Stage of Tertiary Education,West,Not concerned at all,0.10907,125,1033,0.09005,0.12809
2011,First Stage of Tertiary Education,East,Very concerned,0.43901,161,397,0.39013,0.48789
2011,First Stage of Tertiary Education,East,Somewhat concerned,0.44529,185,397,0.39634,0.49424
2011,First Stage of Tertiary Education,East,Not concerned at all,0.11570,51,397,0.08419,0.14720
2011,Second Stage of Tertiary Education,West,Very concerned,0.31751,1046,3279,0.30158,0.33345
2011,Second Stage of Tertiary Education,West,Somewhat concerned,0.53210,1791,3279,0.51502,0.54919
2011,Second Stage of Tertiary Education,West,Not concerned at all,0.15038,442,3279,0.13814,0.16262
2011,Second Stage of Tertiary Education,East,Very concerned,0.37637,464,1282,0.34984,0.40290
2011,Second Stage of Tertiary Education,East,Somewhat concerned,0.49756,665,1282,0.47018,0.52494
2011,Second Stage of Tertiary Education,East,Not concerned at all,0.12607,153,1282,0.10789,0.14424
2012,No answer / don't know,West,Very concerned,0.26983,58,230,0.21234,0.32732
2012,No answer / don't know,West,Somewhat concerned,0.50287,116,230,0.43811,0.56763
2012,No answer / don't know,West,Not concerned at all,0.22730,56,230,0.17302,0.28158
2012,Pre-primary Level,West,Very concerned,0.16474,47,239,0.11761,0.21187
2012,Pre-primary Level,West,Somewhat concerned,0.55499,115,239,0.49186,0.61813
2012,Pre-primary Level,West,Not concerned at all,0.28027,77,239,0.22321,0.33733
2012,Primary Level,West,Very concerned,0.36728,65,189,0.29837,0.43619
2012,Primary Level,West,Somewhat concerned,0.39148,81,189,0.32171,0.46125
2012,Primary Level,West,Not concerned at all,0.24124,43,189,0.18009,0.30240
2012,Lower Secondary Level,West,Very concerned,0.31188,567,1791,0.29042,0.33334
2012,Lower Secondary Level,West,Somewhat concerned,0.49102,848,1791,0.46786,0.51418
2012,Lower Secondary Level,West,Not concerned at all,0.19710,376,1791,0.17867,0.21553
2012,Lower Secondary Level,East,Very concerned,0.28526,74,277,0.23199,0.33854
2012,Lower Secondary Level,East,Somewhat concerned,0.41064,117,277,0.35260,0.46868
2012,Lower Secondary Level,East,Not concerned at all,0.30410,86,277,0.24983,0.35837
2012,Upper Secondary Level,West,Very concerned,0.38587,3024,7630,0.37494,0.39679
2012,Upper Secondary Level,West,Somewhat concerned,0.48785,3677,7630,0.47663,0.49907
2012,Upper Secondary Level,West,Not concerned at all,0.12628,929,7630,0.11883,0.13374
2012,Upper Secondary Level,East,Very concerned,0.37848,959,2575,0.35974,0.39722
2012,Upper Secondary Level,East,Somewhat concerned,0.42022,1109,2575,0.40115,0.43928
2012,Upper Secondary Level,East,Not concerned at all,0.20130,507,2575,0.18581,0.21679
2012,Post-secondary Non-tertiary Level,West,Very concerned,0.37973,370,1009,0.34977,0.40969
2012,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.46284,491,1009,0.43205,0.49362
2012,Post-secondary Non-tertiary Level,West,Not concerned at all,0.15744,148,1009,0.13495,0.17992
2012,Post-secondary Non-tertiary Level,East,Very concerned,0.30258,59,189,0.23691,0.36825
2012,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.44960,97,189,0.37849,0.52071
2012,Post-secondary Non-tertiary Level,East,Not concerned at all,0.24782,33,189,0.18610,0.30954
2012,First Stage of Tertiary Education,West,Very concerned,0.43681,449,1028,0.40647,0.46714
2012,First Stage of Tertiary Education,West,Somewhat concerned,0.48234,486,1028,0.45178,0.51290
2012,First Stage of Tertiary Education,West,Not concerned at all,0.08085,93,1028,0.06418,0.09753
2012,First Stage of Tertiary Education,East,Very concerned,0.45724,195,406,0.40872,0.50576
2012,First Stage of Tertiary Education,East,Somewhat concerned,0.46290,173,406,0.41434,0.51146
2012,First Stage of Tertiary Education,East,Not concerned at all,0.07986,38,406,0.05346,0.10626
2012,Second Stage of Tertiary Education,West,Very concerned,0.38284,1303,3368,0.36642,0.39926
2012,Second Stage of Tertiary Education,West,Somewhat concerned,0.52256,1748,3368,0.50569,0.53944
2012,Second Stage of Tertiary Education,West,Not concerned at all,0.09459,317,3368,0.08471,0.10448
2012,Second Stage of Tertiary Education,East,Very concerned,0.44795,577,1261,0.42049,0.47541
2012,Second Stage of Tertiary Education,East,Somewhat concerned,0.45499,567,1261,0.42749,0.48249
2012,Second Stage of Tertiary Education,East,Not concerned at all,0.09706,117,1261,0.08072,0.11341
2013,No answer / don't know,West,Very concerned,0.20733,42,225,0.15424,0.26042
2013,No answer / don't know,West,Somewhat concerned,0.47049,113,225,0.40513,0.53586
2013,No answer / don't know,West,Not concerned at all,0.32217,70,225,0.26098,0.38337
2013,Pre-primary Level,West,Somewhat concerned,0.54249,115,203,0.47378,0.61119
2013,Pre-primary Level,West,Not concerned at all,0.34480,88,203,0.27925,0.41035
2013,Primary Level,West,Very concerned,0.26540,45,157,0.19611,0.33469
2013,Primary Level,West,Somewhat concerned,0.42898,70,157,0.35131,0.50664
2013,Primary Level,West,Not concerned at all,0.30562,42,157,0.23333,0.37791
2013,Lower Secondary Level,West,Very concerned,0.26571,397,1568,0.24384,0.28758
2013,Lower Secondary Level,West,Somewhat concerned,0.49540,808,1568,0.47064,0.52015
2013,Lower Secondary Level,West,Not concerned at all,0.23890,363,1568,0.21779,0.26001
2013,Lower Secondary Level,East,Very concerned,0.18802,45,244,0.13889,0.23715
2013,Lower Secondary Level,East,Somewhat concerned,0.46354,119,244,0.40084,0.52624
2013,Lower Secondary Level,East,Not concerned at all,0.34844,80,244,0.28853,0.40835
2013,Upper Secondary Level,West,Very concerned,0.32576,2281,7000,0.31478,0.33674
2013,Upper Secondary Level,West,Somewhat concerned,0.51485,3642,7000,0.50314,0.52656
2013,Upper Secondary Level,West,Not concerned at all,0.15938,1077,7000,0.15081,0.16796
2013,Upper Secondary Level,East,Very concerned,0.32016,717,2345,0.30127,0.33905
2013,Upper Secondary Level,East,Somewhat concerned,0.47586,1103,2345,0.45564,0.49608
2013,Upper Secondary Level,East,Not concerned at all,0.20398,525,2345,0.18767,0.22029
2013,Post-secondary Non-tertiary Level,West,Very concerned,0.32754,276,922,0.29723,0.35785
2013,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.52815,505,922,0.49591,0.56039
2013,Post-secondary Non-tertiary Level,West,Not concerned at all,0.14431,141,922,0.12162,0.16701
2013,Post-secondary Non-tertiary Level,East,Very concerned,0.22364,39,170,0.16082,0.28647
2013,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.53565,92,170,0.46046,0.61084
2013,Post-secondary Non-tertiary Level,East,Not concerned at all,0.24071,39,170,0.17625,0.30516
2013,First Stage of Tertiary Education,West,Very concerned,0.34668,334,946,0.31634,0.37703
2013,First Stage of Tertiary Education,West,Somewhat concerned,0.53018,501,946,0.49836,0.56201
2013,First Stage of Tertiary Education,West,Not concerned at all,0.12313,111,946,0.10218,0.14408
2013,First Stage of Tertiary Education,East,Very concerned,0.31433,132,371,0.26703,0.36164
2013,First Stage of Tertiary Education,East,Somewhat concerned,0.58214,195,371,0.53188,0.63240
2013,First Stage of Tertiary Education,East,Not concerned at all,0.10353,44,371,0.07248,0.13457
2013,Second Stage of Tertiary Education,West,Very concerned,0.31089,1004,3243,0.29495,0.32682
2013,Second Stage of Tertiary Education,West,Somewhat concerned,0.55115,1801,3243,0.53403,0.56827
2013,Second Stage of Tertiary Education,West,Not concerned at all,0.13797,438,3243,0.12610,0.14984
2013,Second Stage of Tertiary Education,East,Very concerned,0.41110,481,1200,0.38325,0.43895
2013,Second Stage of Tertiary Education,East,Somewhat concerned,0.46555,572,1200,0.43732,0.49379
2013,Second Stage of Tertiary Education,East,Not concerned at all,0.12335,147,1200,0.10473,0.14196
2014,No answer / don't know,West,Very concerned,0.16232,87,499,0.12993,0.19470
2014,No answer / don't know,West,Somewhat concerned,0.50457,226,499,0.46066,0.54848
2014,No answer / don't know,West,Not concerned at all,0.33312,186,499,0.29172,0.37451
2014,No answer / don't know,East,Somewhat concerned,0.66075,51,82,0.55764,0.76386
2014,No answer / don't know,East,Not concerned at all,0.21498,31,82,0.12552,0.30445
2014,Pre-primary Level,West,Very concerned,0.11300,42,384,0.08129,0.14470
2014,Pre-primary Level,West,Somewhat concerned,0.44249,171,384,0.39275,0.49224
2014,Pre-primary Level,West,Not concerned at all,0.44451,171,384,0.39474,0.49428
2014,Primary Level,West,Very concerned,0.17187,70,420,0.13574,0.20799
2014,Primary Level,West,Somewhat concerned,0.42257,185,420,0.37527,0.46986
2014,Primary Level,West,Not concerned at all,0.40557,165,420,0.35855,0.45258
2014,Lower Secondary Level,West,Very concerned,0.21206,503,2650,0.19649,0.22762
2014,Lower Secondary Level,West,Somewhat concerned,0.47812,1282,2650,0.45909,0.49714
2014,Lower Secondary Level,West,Not concerned at all,0.30983,865,2650,0.29222,0.32744
2014,Lower Secondary Level,East,Very concerned,0.17737,59,375,0.13866,0.21608
2014,Lower Secondary Level,East,Somewhat concerned,0.40440,155,375,0.35466,0.45414
2014,Lower Secondary Level,East,Not concerned at all,0.41823,161,375,0.36823,0.46822
2014,Upper Secondary Level,West,Very concerned,0.22827,2135,9549,0.21985,0.23669
2014,Upper Secondary Level,West,Somewhat concerned,0.54925,5227,9549,0.53927,0.55923
2014,Upper Secondary Level,West,Not concerned at all,0.22248,2187,9549,0.21414,0.23082
2014,Upper Secondary Level,East,Very concerned,0.22535,606,2820,0.20993,0.24078
2014,Upper Secondary Level,East,Somewhat concerned,0.51937,1451,2820,0.50093,0.53782
2014,Upper Secondary Level,East,Not concerned at all,0.25527,763,2820,0.23918,0.27137
2014,Post-secondary Non-tertiary Level,West,Very concerned,0.21862,343,1735,0.19917,0.23808
2014,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.55466,974,1735,0.53126,0.57805
2014,Post-secondary Non-tertiary Level,West,Not concerned at all,0.22672,418,1735,0.20701,0.24643
2014,Post-secondary Non-tertiary Level,East,Very concerned,0.17092,53,294,0.12782,0.21402
2014,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.58707,153,294,0.53069,0.64345
2014,Post-secondary Non-tertiary Level,East,Not concerned at all,0.24201,88,294,0.19297,0.29105
2014,First Stage of Tertiary Education,West,Very concerned,0.27029,323,1177,0.24491,0.29568
2014,First Stage of Tertiary Education,West,Somewhat concerned,0.55336,633,1177,0.52494,0.58177
2014,First Stage of Tertiary Education,West,Not concerned at all,0.17635,221,1177,0.15457,0.19813
2014,First Stage of Tertiary Education,East,Very concerned,0.24777,104,404,0.20562,0.28992
2014,First Stage of Tertiary Education,East,Somewhat concerned,0.55804,228,404,0.50956,0.60653
2014,First Stage of Tertiary Education,East,Not concerned at all,0.19419,72,404,0.15557,0.23281
2014,Second Stage of Tertiary Education,West,Very concerned,0.20192,987,4757,0.19051,0.21333
2014,Second Stage of Tertiary Education,West,Somewhat concerned,0.57813,2718,4757,0.56409,0.59217
2014,Second Stage of Tertiary Education,West,Not concerned at all,0.21995,1052,4757,0.20818,0.23172
2014,Second Stage of Tertiary Education,East,Very concerned,0.28558,392,1428,0.26214,0.30901
2014,Second Stage of Tertiary Education,East,Somewhat concerned,0.52863,763,1428,0.50273,0.55453
2014,Second Stage of Tertiary Education,East,Not concerned at all,0.18579,273,1428,0.16561,0.20597
2019,No answer / don't know,West,Very concerned,0.06076,44,437,0.03834,0.08319
2019,No answer / don't know,West,Somewhat concerned,0.41760,208,437,0.37131,0.46389
2019,No answer / don't know,West,Not concerned at all,0.52164,185,437,0.47475,0.56853
2019,No answer / don't know,East,Somewhat concerned,0.40708,48,97,0.30881,0.50536
2019,No answer / don't know,East,Not concerned at all,0.52466,49,97,0.42476,0.62456
2019,Pre-primary Level,West,Somewhat concerned,0.38042,97,250,0.32012,0.44072
2019,Pre-primary Level,West,Not concerned at all,0.55149,153,250,0.48971,0.61326
2019,Primary Level,West,Very concerned,0.27267,75,320,0.22380,0.32154
2019,Primary Level,West,Somewhat concerned,0.47530,138,320,0.42050,0.53010
2019,Primary Level,West,Not concerned at all,0.25203,107,320,0.20438,0.29968
2019,Lower Secondary Level,West,Very concerned,0.22282,351,1977,0.20447,0.24117
2019,Lower Secondary Level,West,Somewhat concerned,0.50372,1029,1977,0.48167,0.52577
2019,Lower Secondary Level,West,Not concerned at all,0.27346,597,1977,0.25381,0.29312
2019,Lower Secondary Level,East,Very concerned,0.17959,67,368,0.14031,0.21886
2019,Lower Secondary Level,East,Somewhat concerned,0.49139,177,368,0.44024,0.54254
2019,Lower Secondary Level,East,Not concerned at all,0.32902,124,368,0.28095,0.37709
2019,Upper Secondary Level,West,Very concerned,0.20826,1729,8359,0.19955,0.21696
2019,Upper Secondary Level,West,Somewhat concerned,0.55678,4636,8359,0.54613,0.56743
2019,Upper Secondary Level,West,Not concerned at all,0.23496,1994,8359,0.22587,0.24405
2019,Upper Secondary Level,East,Very concerned,0.24883,623,2577,0.23213,0.26552
2019,Upper Secondary Level,East,Somewhat concerned,0.51544,1301,2577,0.49614,0.53474
2019,Upper Secondary Level,East,Not concerned at all,0.23573,653,2577,0.21934,0.25212
2019,Post-secondary Non-tertiary Level,West,Very concerned,0.16557,304,1809,0.14844,0.18271
2019,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.57644,1006,1809,0.55366,0.59922
2019,Post-secondary Non-tertiary Level,West,Not concerned at all,0.25799,499,1809,0.23782,0.27815
2019,Post-secondary Non-tertiary Level,East,Very concerned,0.18821,58,318,0.14518,0.23124
2019,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.51608,174,318,0.46106,0.57109
2019,Post-secondary Non-tertiary Level,East,Not concerned at all,0.29571,86,318,0.24547,0.34595
2019,First Stage of Tertiary Education,West,Very concerned,0.22173,292,1204,0.19826,0.24520
2019,First Stage of Tertiary Education,West,Somewhat concerned,0.56220,677,1204,0.53416,0.59023
2019,First Stage of Tertiary Education,West,Not concerned at all,0.21607,235,1204,0.19281,0.23933
2019,First Stage of Tertiary Education,East,Very concerned,0.26870,128,435,0.22700,0.31041
2019,First Stage of Tertiary Education,East,Somewhat concerned,0.48765,227,435,0.44062,0.53468
2019,First Stage of Tertiary Education,East,Not concerned at all,0.24364,80,435,0.20326,0.28403
2019,Second Stage of Tertiary Education,West,Very concerned,0.16652,956,5344,0.15653,0.17651
2019,Second Stage of Tertiary Education,West,Somewhat concerned,0.56738,3046,5344,0.55410,0.58067
2019,Second Stage of Tertiary Education,West,Not concerned at all,0.26610,1342,5344,0.25425,0.27795
2019,Second Stage of Tertiary Education,East,Very concerned,0.24927,418,1577,0.22791,0.27063
2019,Second Stage of Tertiary Education,East,Somewhat concerned,0.53387,819,1577,0.50924,0.55850
2019,Second Stage of Tertiary Education,East,Not concerned at all,0.21686,340,1577,0.19651,0.23720
