year,age_gr,sampreg,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,17-29 y.,West,Not concerned at all,0.21646,526,2239,0.19939,0.23352
2012,17-29 y.,East,Very concerned,0.24688,135,612,0.21269,0.28107
2012,17-29 y.,East,Somewhat concerned,0.47795,299,612,0.43834,0.51756
2012,17-29 y.,East,Not concerned at all,0.27517,178,612,0.23976,0.31058
2012,30-45 y.,West,Very concerned,0.32957,1183,3546,0.31409,0.34504
2012,30-45 y.,West,Somewhat concerned,0.54402,1896,3546,0.52763,0.56042
2012,30-45 y.,West,Not concerned at all,0.12641,467,3546,0.11547,0.13735
2012,30-45 y.,East,Very concerned,0.35570,341,1011,0.32617,0.38522
2012,30-45 y.,East,Somewhat concerned,0.47163,486,1011,0.44084,0.50242
2012,30-45 y.,East,Not concerned at all,0.17267,184,1011,0.14936,0.19598
2012,46-65 y.,West,Very concerned,0.42732,2518,5859,0.41465,0.43999
2012,46-65 y.,West,Somewhat concerned,0.47113,2759,5859,0.45835,0.48391
2012,46-65 y.,West,Not concerned at all,0.10155,582,5859,0.09382,0.10929
2012,46-65 y.,East,Very concerned,0.41575,834,1927,0.39374,0.43776
2012,46-65 y.,East,Somewhat concerned,0.42806,833,1927,0.40597,0.45016
2012,46-65 y.,East,Not concerned at all,0.15619,260,1927,0.13997,0.17240
2012,66 and older,West,Very concerned,0.42728,1651,3840,0.41163,0.44292
2012,66 and older,West,Somewhat concerned,0.44205,1725,3840,0.42634,0.45776
2012,66 and older,West,Not concerned at all,0.13067,464,3840,0.12001,0.14133
2012,66 and older,East,Very concerned,0.44950,581,1272,0.42215,0.47685
2012,66 and older,East,Somewhat concerned,0.39289,494,1272,0.36604,0.41974
2012,66 and older,East,Not concerned at all,0.15761,197,1272,0.13758,0.17764
2013,17-29 y.,West,Very concerned,0.17488,355,2013,0.15828,0.19147
2013,17-29 y.,West,Somewhat concerned,0.53376,1065,2013,0.51196,0.55556
2013,17-29 y.,West,Not concerned at all,0.29137,593,2013,0.27151,0.31122
2013,17-29 y.,East,Very concerned,0.20290,96,502,0.16768,0.23812
2013,17-29 y.,East,Somewhat concerned,0.49388,239,502,0.45010,0.53766
2013,17-29 y.,East,Not concerned at all,0.30322,167,502,0.26297,0.34347
2013,30-45 y.,West,Very concerned,0.26351,823,3138,0.24809,0.27892
2013,30-45 y.,West,Somewhat concerned,0.57257,1768,3138,0.55525,0.58988
2013,30-45 y.,West,Not concerned at all,0.16393,547,3138,0.15097,0.17688
2013,30-45 y.,East,Very concerned,0.25206,206,909,0.22382,0.28031
2013,30-45 y.,East,Somewhat concerned,0.56528,511,909,0.53303,0.59752
2013,30-45 y.,East,Not concerned at all,0.18266,192,909,0.15753,0.20779
2013,46-65 y.,West,Very concerned,0.35836,1914,5474,0.34565,0.37106
2013,46-65 y.,West,Somewhat concerned,0.51416,2917,5474,0.50092,0.52740
2013,46-65 y.,West,Not concerned at all,0.12748,643,5474,0.11864,0.13632
2013,46-65 y.,East,Very concerned,0.34094,641,1812,0.31911,0.36277
2013,46-65 y.,East,Somewhat concerned,0.49467,880,1812,0.47164,0.51770
2013,46-65 y.,East,Not concerned at all,0.16439,291,1812,0.14732,0.18146
2013,66 and older,West,Very concerned,0.35527,1310,3662,0.33977,0.37078
2013,66 and older,West,Somewhat concerned,0.48503,1805,3662,0.46884,0.50121
2013,66 and older,West,Not concerned at all,0.15970,547,3662,0.14784,0.17157
2013,66 and older,East,Very concerned,0.41312,492,1209,0.38535,0.44088
2013,66 and older,East,Somewhat concerned,0.40742,498,1209,0.37971,0.43512
2013,66 and older,East,Not concerned at all,0.17947,219,1209,0.15783,0.20111
2014,17-29 y.,West,Very concerned,0.12865,482,3521,0.11759,0.13971
2014,17-29 y.,West,Somewhat concerned,0.51717,1724,3521,0.50066,0.53368
2014,17-29 y.,West,Not concerned at all,0.35418,1315,3521,0.33838,0.36998
2014,17-29 y.,East,Very concerned,0.09769,90,699,0.07566,0.11971
2014,17-29 y.,East,Somewhat concerned,0.54510,348,699,0.50816,0.58205
2014,17-29 y.,East,Not concerned at all,0.35721,261,699,0.32166,0.39276
2014,30-45 y.,West,Very concerned,0.18124,1249,6790,0.17208,0.19041
2014,30-45 y.,West,Somewhat concerned,0.56028,3726,6790,0.54848,0.57209
2014,30-45 y.,West,Not concerned at all,0.25847,1815,6790,0.24806,0.26889
2014,30-45 y.,East,Very concerned,0.18804,274,1603,0.16890,0.20717
2014,30-45 y.,East,Somewhat concerned,0.55115,858,1603,0.52679,0.57550
2014,30-45 y.,East,Not concerned at all,0.26082,471,1603,0.23931,0.28232
2014,46-65 y.,West,Very concerned,0.25422,1793,7187,0.24416,0.26429
2014,46-65 y.,West,Somewhat concerned,0.54658,3958,7187,0.53507,0.55809
2014,46-65 y.,West,Not concerned at all,0.19920,1436,7187,0.18996,0.20843
2014,46-65 y.,East,Very concerned,0.24995,496,2008,0.23101,0.26889
2014,46-65 y.,East,Somewhat concerned,0.53631,1076,2008,0.51449,0.55813
2014,46-65 y.,East,Not concerned at all,0.21374,436,2008,0.19580,0.23167
2014,66 and older,West,Very concerned,0.26716,966,3673,0.25284,0.28147
2014,66 and older,West,Somewhat concerned,0.53761,2008,3673,0.52148,0.55374
2014,66 and older,West,Not concerned at all,0.19523,699,3673,0.18241,0.20805
2014,66 and older,East,Very concerned,0.31836,382,1213,0.29213,0.34459
2014,66 and older,East,Somewhat concerned,0.44546,561,1213,0.41748,0.47344
2014,66 and older,East,Not concerned at all,0.23618,270,1213,0.21227,0.26009
2019,17-29 y.,West,Very concerned,0.11396,314,3103,0.10278,0.12514
2019,17-29 y.,West,Somewhat concerned,0.45251,1424,3103,0.43499,0.47002
2019,17-29 y.,West,Not concerned at all,0.43353,1365,3103,0.41609,0.45097
2019,17-29 y.,East,Very concerned,0.12208,73,626,0.09642,0.14775
2019,17-29 y.,East,Somewhat concerned,0.46328,289,626,0.42419,0.50238
2019,17-29 y.,East,Not concerned at all,0.41463,264,626,0.37601,0.45326
2019,30-45 y.,West,Very concerned,0.14280,717,4838,0.13294,0.15266
2019,30-45 y.,West,Somewhat concerned,0.55805,2729,4838,0.54406,0.57205
2019,30-45 y.,West,Not concerned at all,0.29915,1392,4838,0.28624,0.31205
2019,30-45 y.,East,Very concerned,0.17826,231,1321,0.15761,0.19891
2019,30-45 y.,East,Somewhat concerned,0.51810,696,1321,0.49115,0.54506
2019,30-45 y.,East,Not concerned at all,0.30364,394,1321,0.27883,0.32844
2019,46-65 y.,West,Very concerned,0.22725,1752,7983,0.21806,0.23644
2019,46-65 y.,West,Somewhat concerned,0.57211,4511,7983,0.56126,0.58296
2019,46-65 y.,West,Not concerned at all,0.20064,1720,7983,0.19186,0.20943
2019,46-65 y.,East,Very concerned,0.26497,595,2251,0.24673,0.28320
2019,46-65 y.,East,Somewhat concerned,0.53790,1180,2251,0.51729,0.55850
2019,46-65 y.,East,Not concerned at all,0.19714,476,2251,0.18070,0.21357
2019,66 and older,West,Very concerned,0.24701,986,3794,0.23328,0.26073
2019,66 and older,West,Somewhat concerned,0.57012,2173,3794,0.55437,0.58588
2019,66 and older,West,Not concerned at all,0.18287,635,3794,0.17057,0.19517
2019,66 and older,East,Very concerned,0.31098,414,1278,0.28559,0.33637
2019,66 and older,East,Somewhat concerned,0.48814,620,1278,0.46073,0.51556
2019,66 and older,East,Not concerned at all,0.20087,244,1278,0.17890,0.22285
